               Y_n               Y_p             Y_he4             Y_c12            Y_ne20            Y_na23            Y_mg23             E_nuc              Time
     9.37654161680361E-09     1.67857121650423E-06     2.07651842735794E-06     8.33254710676290E-02     2.07651842735794E-06     1.67856969419471E-06     9.37806392632425E-09     1.28631771629476E+13     2.86200000000000E-01
     9.37981700864491E-09     1.67915766689956E-06     2.07724390980149E-06     8.33254684372126E-02     2.07724390980149E-06     1.67915614352613E-06     9.38134038207025E-09     1.28676712277452E+13     2.86300000000000E-01
     9.38309239990776E-09     1.67974411725823E-06     2.07796939219923E-06     8.33254658067963E-02     2.07796939219923E-06     1.67974259282053E-06     9.38461683760939E-09     1.28721652922588E+13     2.86400000000000E-01
     9.38636779059218E-09     1.68033056758024E-06     2.07869487455117E-06     8.33254631763801E-02     2.07869487455117E-06     1.68032904207789E-06     9.38789329294167E-09     1.28766593564884E+13     2.86500000000000E-01
     9.38964318069816E-09     1.68091701786561E-06     2.07942035685730E-06     8.33254605459642E-02     2.07942035685730E-06     1.68091549129824E-06     9.39116974806709E-09     1.28811534204339E+13     2.86600000000000E-01
     9.39291857022571E-09     1.68150346811431E-06     2.08014583911763E-06     8.33254579155484E-02     2.08014583911763E-06     1.68150194048155E-06     9.39444620298565E-09     1.28856474840955E+13     2.86700000000000E-01
     9.39619395917481E-09     1.68208991832637E-06     2.08087132133216E-06     8.33254552851328E-02     2.08087132133216E-06     1.68208838962784E-06     9.39772265769734E-09     1.28901415474730E+13     2.86800000000000E-01
     9.39946934754548E-09     1.68267636850176E-06     2.08159680350088E-06     8.33254526547173E-02     2.08159680350088E-06     1.68267483873711E-06     9.40099911220217E-09     1.28946356105665E+13     2.86900000000000E-01
     9.40274473533771E-09     1.68326281864051E-06     2.08232228562380E-06     8.33254500243020E-02     2.08232228562380E-06     1.68326128780935E-06     9.40427556650014E-09     1.28991296733760E+13     2.87000000000000E-01
     9.40602012255151E-09     1.68384926874260E-06     2.08304776770091E-06     8.33254473938869E-02     2.08304776770091E-06     1.68384773684456E-06     9.40755202059125E-09     1.29036237359015E+13     2.87100000000000E-01
     9.40929550918686E-09     1.68443571880803E-06     2.08377324973222E-06     8.33254447634719E-02     2.08377324973222E-06     1.68443418584275E-06     9.41082847447549E-09     1.29081177981429E+13     2.87200000000000E-01
     9.41257089524378E-09     1.68502216883682E-06     2.08449873171773E-06     8.33254421330571E-02     2.08449873171773E-06     1.68502063480391E-06     9.41410492815288E-09     1.29126118601004E+13     2.87300000000000E-01
     9.41584628072227E-09     1.68560861882894E-06     2.08522421365743E-06     8.33254395026425E-02     2.08522421365743E-06     1.68560708372804E-06     9.41738138162340E-09     1.29171059217738E+13     2.87400000000000E-01
     9.41912166562231E-09     1.68619506878441E-06     2.08594969555133E-06     8.33254368722280E-02     2.08594969555133E-06     1.68619353261515E-06     9.42065783488706E-09     1.29215999831632E+13     2.87500000000000E-01
     9.42239704994350E-09     1.68678151870321E-06     2.08667517739940E-06     8.33254342418137E-02     2.08667517739940E-06     1.68677998146521E-06     9.42393428794376E-09     1.29260940442684E+13     2.87600000000000E-01
     9.42567243368626E-09     1.68736796858536E-06     2.08740065920167E-06     8.33254316113995E-02     2.08740065920167E-06     1.68736643027825E-06     9.42721074079361E-09     1.29305881050897E+13     2.87700000000000E-01
     9.42894781685058E-09     1.68795441843085E-06     2.08812614095814E-06     8.33254289809856E-02     2.08812614095814E-06     1.68795287905427E-06     9.43048719343659E-09     1.29350821656269E+13     2.87800000000000E-01
     9.43222319943646E-09     1.68854086823969E-06     2.08885162266880E-06     8.33254263505718E-02     2.08885162266880E-06     1.68853932779326E-06     9.43376364587270E-09     1.29395762258801E+13     2.87900000000000E-01
     9.43549858144391E-09     1.68912731801188E-06     2.08957710433365E-06     8.33254237201581E-02     2.08957710433365E-06     1.68912577649522E-06     9.43704009810196E-09     1.29440702858493E+13     2.88000000000000E-01
     9.43877396287292E-09     1.68971376774741E-06     2.09030258595271E-06     8.33254210897447E-02     2.09030258595271E-06     1.68971222516015E-06     9.44031655012436E-09     1.29485643455344E+13     2.88100000000000E-01
     9.44204934372349E-09     1.69030021744628E-06     2.09102806752596E-06     8.33254184593314E-02     2.09102806752596E-06     1.69029867378806E-06     9.44359300193989E-09     1.29530584049356E+13     2.88200000000000E-01
     9.44532472399562E-09     1.69088666710850E-06     2.09175354905340E-06     8.33254158289182E-02     2.09175354905340E-06     1.69088512237895E-06     9.44686945354856E-09     1.29575524640527E+13     2.88300000000000E-01
     9.44860010368932E-09     1.69147311673407E-06     2.09247903053504E-06     8.33254131985053E-02     2.09247903053504E-06     1.69147157093280E-06     9.45014590495037E-09     1.29620465228858E+13     2.88400000000000E-01
     9.45187548280459E-09     1.69205956632298E-06     2.09320451197088E-06     8.33254105680924E-02     2.09320451197088E-06     1.69205801944964E-06     9.45342235614532E-09     1.29665405814349E+13     2.88500000000000E-01
     9.45515086134141E-09     1.69264601587523E-06     2.09392999336092E-06     8.33254079376798E-02     2.09392999336092E-06     1.69264446792944E-06     9.45669880713340E-09     1.29710346397000E+13     2.88600000000000E-01
     9.45842623929980E-09     1.69323246539084E-06     2.09465547470515E-06     8.33254053072673E-02     2.09465547470515E-06     1.69323091637222E-06     9.45997525791463E-09     1.29755286976811E+13     2.88700000000000E-01
     9.46170161667975E-09     1.69381891486979E-06     2.09538095600357E-06     8.33254026768550E-02     2.09538095600357E-06     1.69381736477798E-06     9.46325170848899E-09     1.29800227553781E+13     2.88800000000000E-01
     9.46497699348127E-09     1.69440536431208E-06     2.09610643725619E-06     8.33254000464429E-02     2.09610643725619E-06     1.69440381314670E-06     9.46652815885649E-09     1.29845168127912E+13     2.88900000000000E-01
     9.46825236970435E-09     1.69499181371772E-06     2.09683191846301E-06     8.33253974160309E-02     2.09683191846301E-06     1.69499026147841E-06     9.46980460901713E-09     1.29890108699202E+13     2.89000000000000E-01
     9.47152774534899E-09     1.69557826308670E-06     2.09755739962403E-06     8.33253947856191E-02     2.09755739962403E-06     1.69557670977308E-06     9.47308105897091E-09     1.29935049267652E+13     2.89100000000000E-01
     9.47480312041520E-09     1.69616471241904E-06     2.09828288073924E-06     8.33253921552074E-02     2.09828288073924E-06     1.69616315803073E-06     9.47635750871782E-09     1.29979989833261E+13     2.89200000000000E-01
     9.47807849490297E-09     1.69675116171471E-06     2.09900836180864E-06     8.33253895247960E-02     2.09900836180864E-06     1.69674960625136E-06     9.47963395825787E-09     1.30024930396031E+13     2.89300000000000E-01
     9.48135386881230E-09     1.69733761097373E-06     2.09973384283224E-06     8.33253868943847E-02     2.09973384283224E-06     1.69733605443495E-06     9.48291040759106E-09     1.30069870955961E+13     2.89400000000000E-01
     9.48462924214320E-09     1.69792406019610E-06     2.10045932381004E-06     8.33253842639735E-02     2.10045932381004E-06     1.69792250258153E-06     9.48618685671740E-09     1.30114811513050E+13     2.89500000000000E-01
     9.48790461489566E-09     1.69851050938181E-06     2.10118480474204E-06     8.33253816335625E-02     2.10118480474204E-06     1.69850895069107E-06     9.48946330563686E-09     1.30159752067299E+13     2.89600000000000E-01
     9.49117998706969E-09     1.69909695853087E-06     2.10191028562823E-06     8.33253790031517E-02     2.10191028562823E-06     1.69909539876359E-06     9.49273975434947E-09     1.30204692618708E+13     2.89700000000000E-01
     9.49445535866528E-09     1.69968340764328E-06     2.10263576646861E-06     8.33253763727411E-02     2.10263576646861E-06     1.69968184679909E-06     9.49601620285521E-09     1.30249633167277E+13     2.89800000000000E-01
     9.49773072968244E-09     1.70026985671903E-06     2.10336124726320E-06     8.33253737423306E-02     2.10336124726320E-06     1.70026829479755E-06     9.49929265115410E-09     1.30294573713005E+13     2.89900000000000E-01
     9.50100610012116E-09     1.70085630575812E-06     2.10408672801198E-06     8.33253711119203E-02     2.10408672801198E-06     1.70085474275900E-06     9.50256909924612E-09     1.30339514255894E+13     2.90000000000000E-01
     9.50428146998144E-09     1.70144275476056E-06     2.10481220871495E-06     8.33253684815101E-02     2.10481220871495E-06     1.70144119068341E-06     9.50584554713128E-09     1.30384454795942E+13     2.90100000000000E-01
     9.50755683926329E-09     1.70202920372635E-06     2.10553768937212E-06     8.33253658511001E-02     2.10553768937212E-06     1.70202763857080E-06     9.50912199480958E-09     1.30429395333150E+13     2.90200000000000E-01
     9.51083220796671E-09     1.70261565265548E-06     2.10626316998349E-06     8.33253632206903E-02     2.10626316998349E-06     1.70261408642117E-06     9.51239844228102E-09     1.30474335867518E+13     2.90300000000000E-01
     9.51410757609169E-09     1.70320210154796E-06     2.10698865054905E-06     8.33253605902806E-02     2.10698865054905E-06     1.70320053423451E-06     9.51567488954559E-09     1.30519276399046E+13     2.90400000000000E-01
     9.51738294363824E-09     1.70378855040379E-06     2.10771413106881E-06     8.33253579598712E-02     2.10771413106881E-06     1.70378698201082E-06     9.51895133660331E-09     1.30564216927733E+13     2.90500000000000E-01
     9.52065831060635E-09     1.70437499922296E-06     2.10843961154277E-06     8.33253553294618E-02     2.10843961154277E-06     1.70437342975011E-06     9.52222778345416E-09     1.30609157453581E+13     2.90600000000000E-01
     9.52393367699602E-09     1.70496144800547E-06     2.10916509197092E-06     8.33253526990527E-02     2.10916509197092E-06     1.70495987745237E-06     9.52550423009815E-09     1.30654097976588E+13     2.90700000000000E-01
     9.52720904280726E-09     1.70554789675133E-06     2.10989057235327E-06     8.33253500686437E-02     2.10989057235327E-06     1.70554632511760E-06     9.52878067653528E-09     1.30699038496755E+13     2.90800000000000E-01
     9.53048440804007E-09     1.70613434546054E-06     2.11061605268981E-06     8.33253474382349E-02     2.11061605268981E-06     1.70613277274581E-06     9.53205712276555E-09     1.30743979014082E+13     2.90900000000000E-01
     9.53375977269444E-09     1.70672079413309E-06     2.11134153298055E-06     8.33253448078262E-02     2.11134153298055E-06     1.70671922033700E-06     9.53533356878896E-09     1.30788919528569E+13     2.91000000000000E-01
     9.53703513677037E-09     1.70730724276899E-06     2.11206701322549E-06     8.33253421774177E-02     2.11206701322549E-06     1.70730566789115E-06     9.53861001460550E-09     1.30833860040216E+13     2.91100000000000E-01
     9.54031050026788E-09     1.70789369136823E-06     2.11279249342462E-06     8.33253395470094E-02     2.11279249342462E-06     1.70789211540829E-06     9.54188646021519E-09     1.30878800549022E+13     2.91200000000000E-01
     9.54358586318695E-09     1.70848013993082E-06     2.11351797357795E-06     8.33253369166013E-02     2.11351797357795E-06     1.70847856288839E-06     9.54516290561801E-09     1.30923741054988E+13     2.91300000000000E-01
     9.54686122552758E-09     1.70906658845676E-06     2.11424345368547E-06     8.33253342861933E-02     2.11424345368547E-06     1.70906501033147E-06     9.54843935081397E-09     1.30968681558114E+13     2.91400000000000E-01
     9.55013658728978E-09     1.70965303694604E-06     2.11496893374719E-06     8.33253316557854E-02     2.11496893374719E-06     1.70965145773752E-06     9.55171579580307E-09     1.31013622058400E+13     2.91500000000000E-01
     9.55341194847354E-09     1.71023948539867E-06     2.11569441376311E-06     8.33253290253778E-02     2.11569441376311E-06     1.71023790510655E-06     9.55499224058531E-09     1.31058562555846E+13     2.91600000000000E-01
     9.55668730907888E-09     1.71082593381464E-06     2.11641989373322E-06     8.33253263949703E-02     2.11641989373322E-06     1.71082435243856E-06     9.55826868516069E-09     1.31103503050452E+13     2.91700000000000E-01
     9.55996266910577E-09     1.71141238219396E-06     2.11714537365753E-06     8.33253237645629E-02     2.11714537365753E-06     1.71141079973353E-06     9.56154512952921E-09     1.31148443542217E+13     2.91800000000000E-01
     9.56323802855423E-09     1.71199883053662E-06     2.11787085353604E-06     8.33253211341558E-02     2.11787085353604E-06     1.71199724699148E-06     9.56482157369086E-09     1.31193384031143E+13     2.91900000000000E-01
     9.56651338742427E-09     1.71258527884263E-06     2.11859633336874E-06     8.33253185037488E-02     2.11859633336874E-06     1.71258369421241E-06     9.56809801764566E-09     1.31238324517228E+13     2.92000000000000E-01
     9.56978874571586E-09     1.71317172711198E-06     2.11932181315564E-06     8.33253158733420E-02     2.11932181315564E-06     1.71317014139631E-06     9.57137446139359E-09     1.31283265000473E+13     2.92100000000000E-01
     9.57306410342902E-09     1.71375817534468E-06     2.12004729289673E-06     8.33253132429353E-02     2.12004729289673E-06     1.71375658854318E-06     9.57465090493466E-09     1.31328205480878E+13     2.92200000000000E-01
     9.57633946056375E-09     1.71434462354073E-06     2.12077277259202E-06     8.33253106125288E-02     2.12077277259202E-06     1.71434303565302E-06     9.57792734826887E-09     1.31373145958442E+13     2.92300000000000E-01
     9.57961481712005E-09     1.71493107170012E-06     2.12149825224151E-06     8.33253079821225E-02     2.12149825224151E-06     1.71492948272585E-06     9.58120379139622E-09     1.31418086433167E+13     2.92400000000000E-01
     9.58289017309791E-09     1.71551751982286E-06     2.12222373184519E-06     8.33253053517163E-02     2.12222373184519E-06     1.71551592976164E-06     9.58448023431671E-09     1.31463026905051E+13     2.92500000000000E-01
     9.58616552849734E-09     1.71610396790894E-06     2.12294921140307E-06     8.33253027213103E-02     2.12294921140307E-06     1.71610237676041E-06     9.58775667703034E-09     1.31507967374095E+13     2.92600000000000E-01
     9.58944088331834E-09     1.71669041595837E-06     2.12367469091515E-06     8.33253000909045E-02     2.12367469091515E-06     1.71668882372215E-06     9.59103311953711E-09     1.31552907840299E+13     2.92700000000000E-01
     9.59271623756090E-09     1.71727686397115E-06     2.12440017038142E-06     8.33252974604988E-02     2.12440017038142E-06     1.71727527064687E-06     9.59430956183701E-09     1.31597848303663E+13     2.92800000000000E-01
     9.59599159122503E-09     1.71786331194727E-06     2.12512564980188E-06     8.33252948300933E-02     2.12512564980188E-06     1.71786171753456E-06     9.59758600393006E-09     1.31642788764187E+13     2.92900000000000E-01
     9.59926694431073E-09     1.71844975988674E-06     2.12585112917655E-06     8.33252921996880E-02     2.12585112917655E-06     1.71844816438523E-06     9.60086244581624E-09     1.31687729221870E+13     2.93000000000000E-01
     9.60254229681799E-09     1.71903620778955E-06     2.12657660850541E-06     8.33252895692828E-02     2.12657660850541E-06     1.71903461119887E-06     9.60413888749557E-09     1.31732669676714E+13     2.93100000000000E-01
     9.60581764874682E-09     1.71962265565571E-06     2.12730208778847E-06     8.33252869388778E-02     2.12730208778847E-06     1.71962105797549E-06     9.60741532896803E-09     1.31777610128717E+13     2.93200000000000E-01
     9.60909300009722E-09     1.72020910348521E-06     2.12802756702572E-06     8.33252843084730E-02     2.12802756702572E-06     1.72020750471507E-06     9.61069177023363E-09     1.31822550577880E+13     2.93300000000000E-01
     9.61236835086919E-09     1.72079555127806E-06     2.12875304621717E-06     8.33252816780683E-02     2.12875304621717E-06     1.72079395141764E-06     9.61396821129237E-09     1.31867491024203E+13     2.93400000000000E-01
     9.61564370106272E-09     1.72138199903426E-06     2.12947852536281E-06     8.33252790476638E-02     2.12947852536281E-06     1.72138039808317E-06     9.61724465214425E-09     1.31912431467686E+13     2.93500000000000E-01
     9.61891905067782E-09     1.72196844675380E-06     2.13020400446265E-06     8.33252764172595E-02     2.13020400446265E-06     1.72196684471168E-06     9.62052109278927E-09     1.31957371908328E+13     2.93600000000000E-01
     9.62219439971449E-09     1.72255489443668E-06     2.13092948351669E-06     8.33252737868553E-02     2.13092948351669E-06     1.72255329130317E-06     9.62379753322742E-09     1.32002312346131E+13     2.93700000000000E-01
     9.62546974817273E-09     1.72314134208292E-06     2.13165496252493E-06     8.33252711564513E-02     2.13165496252493E-06     1.72313973785763E-06     9.62707397345872E-09     1.32047252781093E+13     2.93800000000000E-01
     9.62874509605253E-09     1.72372778969249E-06     2.13238044148736E-06     8.33252685260474E-02     2.13238044148736E-06     1.72372618437506E-06     9.63035041348315E-09     1.32092193213215E+13     2.93900000000000E-01
     9.63202044335391E-09     1.72431423726542E-06     2.13310592040398E-06     8.33252658956438E-02     2.13310592040398E-06     1.72431263085547E-06     9.63362685330073E-09     1.32137133642497E+13     2.94000000000000E-01
     9.63529579007685E-09     1.72490068480169E-06     2.13383139927481E-06     8.33252632652403E-02     2.13383139927481E-06     1.72489907729885E-06     9.63690329291145E-09     1.32182074068939E+13     2.94100000000000E-01
     9.63857113622136E-09     1.72548713230131E-06     2.13455687809982E-06     8.33252606348369E-02     2.13455687809982E-06     1.72548552370521E-06     9.64017973231530E-09     1.32227014492540E+13     2.94200000000000E-01
     9.64184648178743E-09     1.72607357976427E-06     2.13528235687904E-06     8.33252580044337E-02     2.13528235687904E-06     1.72607197007454E-06     9.64345617151229E-09     1.32271954913302E+13     2.94300000000000E-01
     9.64512182677508E-09     1.72666002719057E-06     2.13600783561245E-06     8.33252553740307E-02     2.13600783561245E-06     1.72665841640685E-06     9.64673261050242E-09     1.32316895331223E+13     2.94400000000000E-01
     9.64839717118430E-09     1.72724647458023E-06     2.13673331430006E-06     8.33252527436279E-02     2.13673331430006E-06     1.72724486270213E-06     9.65000904928570E-09     1.32361835746304E+13     2.94500000000000E-01
     9.65167251501508E-09     1.72783292193323E-06     2.13745879294186E-06     8.33252501132252E-02     2.13745879294186E-06     1.72783130896038E-06     9.65328548786211E-09     1.32406776158545E+13     2.94600000000000E-01
     9.65494785826743E-09     1.72841936924957E-06     2.13818427153787E-06     8.33252474828227E-02     2.13818427153787E-06     1.72841775518161E-06     9.65656192623166E-09     1.32451716567946E+13     2.94700000000000E-01
     9.65822320094135E-09     1.72900581652926E-06     2.13890975008806E-06     8.33252448524204E-02     2.13890975008806E-06     1.72900420136581E-06     9.65983836439435E-09     1.32496656974507E+13     2.94800000000000E-01
     9.66149854303684E-09     1.72959226377230E-06     2.13963522859245E-06     8.33252422220182E-02     2.13963522859245E-06     1.72959064751298E-06     9.66311480235018E-09     1.32541597378227E+13     2.94900000000000E-01
     9.66477388455390E-09     1.73017871097868E-06     2.14036070705104E-06     8.33252395916162E-02     2.14036070705104E-06     1.73017709362313E-06     9.66639124009915E-09     1.32586537779108E+13     2.95000000000000E-01
     9.66804922549252E-09     1.73076515814841E-06     2.14108618546383E-06     8.33252369612143E-02     2.14108618546383E-06     1.73076353969626E-06     9.66966767764125E-09     1.32631478177148E+13     2.95100000000000E-01
     9.67132456585272E-09     1.73135160528148E-06     2.14181166383081E-06     8.33252343308126E-02     2.14181166383081E-06     1.73134998573236E-06     9.67294411497650E-09     1.32676418572348E+13     2.95200000000000E-01
     9.67459990563448E-09     1.73193805237790E-06     2.14253714215199E-06     8.33252317004111E-02     2.14253714215199E-06     1.73193643173143E-06     9.67622055210489E-09     1.32721358964708E+13     2.95300000000000E-01
     9.67787524483781E-09     1.73252449943767E-06     2.14326262042737E-06     8.33252290700098E-02     2.14326262042737E-06     1.73252287769348E-06     9.67949698902641E-09     1.32766299354228E+13     2.95400000000000E-01
     9.68115058346272E-09     1.73311094646078E-06     2.14398809865694E-06     8.33252264396086E-02     2.14398809865694E-06     1.73310932361850E-06     9.68277342574108E-09     1.32811239740907E+13     2.95500000000000E-01
     9.68442592150919E-09     1.73369739344724E-06     2.14471357684070E-06     8.33252238092076E-02     2.14471357684070E-06     1.73369576950650E-06     9.68604986224889E-09     1.32856180124747E+13     2.95600000000000E-01
     9.68770125897723E-09     1.73428384039704E-06     2.14543905497867E-06     8.33252211788067E-02     2.14543905497867E-06     1.73428221535747E-06     9.68932629854983E-09     1.32901120505746E+13     2.95700000000000E-01
     9.69097659586684E-09     1.73487028731019E-06     2.14616453307083E-06     8.33252185484060E-02     2.14616453307083E-06     1.73486866117141E-06     9.69260273464391E-09     1.32946060883905E+13     2.95800000000000E-01
     9.69425193217802E-09     1.73545673418668E-06     2.14689001111719E-06     8.33252159180055E-02     2.14689001111719E-06     1.73545510694833E-06     9.69587917053114E-09     1.32991001259224E+13     2.95900000000000E-01
     9.69752726791077E-09     1.73604318102652E-06     2.14761548911774E-06     8.33252132876052E-02     2.14761548911774E-06     1.73604155268822E-06     9.69915560621150E-09     1.33035941631703E+13     2.96000000000000E-01
     9.70080260306509E-09     1.73662962782971E-06     2.14834096707249E-06     8.33252106572050E-02     2.14834096707249E-06     1.73662799839109E-06     9.70243204168501E-09     1.33080882001342E+13     2.96100000000000E-01
     9.70407793764098E-09     1.73721607459624E-06     2.14906644498143E-06     8.33252080268050E-02     2.14906644498143E-06     1.73721444405693E-06     9.70570847695165E-09     1.33125822368141E+13     2.96200000000000E-01
     9.70735327163844E-09     1.73780252132612E-06     2.14979192284458E-06     8.33252053964051E-02     2.14979192284458E-06     1.73780088968575E-06     9.70898491201143E-09     1.33170762732099E+13     2.96300000000000E-01
     9.71062860505747E-09     1.73838896801934E-06     2.15051740066191E-06     8.33252027660054E-02     2.15051740066191E-06     1.73838733527754E-06     9.71226134686435E-09     1.33215703093217E+13     2.96400000000000E-01
     9.71390393789807E-09     1.73897541467591E-06     2.15124287843345E-06     8.33252001356059E-02     2.15124287843345E-06     1.73897378083230E-06     9.71553778151042E-09     1.33260643451495E+13     2.96500000000000E-01
     9.71717927016024E-09     1.73956186129583E-06     2.15196835615918E-06     8.33251975052065E-02     2.15196835615918E-06     1.73956022635004E-06     9.71881421594962E-09     1.33305583806933E+13     2.96600000000000E-01
     9.72045460184398E-09     1.74014830787909E-06     2.15269383383911E-06     8.33251948748074E-02     2.15269383383911E-06     1.74014667183075E-06     9.72209065018196E-09     1.33350524159531E+13     2.96700000000000E-01
     9.72372993294929E-09     1.74073475442570E-06     2.15341931147323E-06     8.33251922444083E-02     2.15341931147323E-06     1.74073311727444E-06     9.72536708420744E-09     1.33395464509289E+13     2.96800000000000E-01
     9.72700526347617E-09     1.74132120093565E-06     2.15414478906155E-06     8.33251896140095E-02     2.15414478906155E-06     1.74131956268110E-06     9.72864351802606E-09     1.33440404856206E+13     2.96900000000000E-01
     9.73028059342463E-09     1.74190764740895E-06     2.15487026660407E-06     8.33251869836108E-02     2.15487026660407E-06     1.74190600805074E-06     9.73191995163782E-09     1.33485345200284E+13     2.97000000000000E-01
     9.73355592279465E-09     1.74249409384560E-06     2.15559574410078E-06     8.33251843532123E-02     2.15559574410078E-06     1.74249245338335E-06     9.73519638504272E-09     1.33530285541521E+13     2.97100000000000E-01
     9.73683125158624E-09     1.74308054024559E-06     2.15632122155169E-06     8.33251817228139E-02     2.15632122155169E-06     1.74307889867893E-06     9.73847281824076E-09     1.33575225879918E+13     2.97200000000000E-01
     9.74010657979941E-09     1.74366698660892E-06     2.15704669895680E-06     8.33251790924157E-02     2.15704669895680E-06     1.74366534393749E-06     9.74174925123194E-09     1.33620166215475E+13     2.97300000000000E-01
     9.74338190743414E-09     1.74425343293561E-06     2.15777217631610E-06     8.33251764620177E-02     2.15777217631610E-06     1.74425178915902E-06     9.74502568401626E-09     1.33665106548192E+13     2.97400000000000E-01
     9.74665723449045E-09     1.74483987922564E-06     2.15849765362960E-06     8.33251738316198E-02     2.15849765362960E-06     1.74483823434353E-06     9.74830211659372E-09     1.33710046878068E+13     2.97500000000000E-01
     9.74993256096833E-09     1.74542632547901E-06     2.15922313089730E-06     8.33251712012221E-02     2.15922313089730E-06     1.74542467949101E-06     9.75157854896432E-09     1.33754987205105E+13     2.97600000000000E-01
     9.75320788686777E-09     1.74601277169573E-06     2.15994860811919E-06     8.33251685708246E-02     2.15994860811919E-06     1.74601112460147E-06     9.75485498112807E-09     1.33799927529301E+13     2.97700000000000E-01
     9.75648321218879E-09     1.74659921787580E-06     2.16067408529528E-06     8.33251659404272E-02     2.16067408529528E-06     1.74659756967490E-06     9.75813141308494E-09     1.33844867850657E+13     2.97800000000000E-01
     9.75975853693138E-09     1.74718566401921E-06     2.16139956242556E-06     8.33251633100300E-02     2.16139956242556E-06     1.74718401471131E-06     9.76140784483496E-09     1.33889808169173E+13     2.97900000000000E-01
     9.76303386109554E-09     1.74777211012597E-06     2.16212503951004E-06     8.33251606796330E-02     2.16212503951004E-06     1.74777045971068E-06     9.76468427637812E-09     1.33934748484849E+13     2.98000000000000E-01
     9.76630918468128E-09     1.74835855619607E-06     2.16285051654872E-06     8.33251580492361E-02     2.16285051654872E-06     1.74835690467304E-06     9.76796070771442E-09     1.33979688797685E+13     2.98100000000000E-01
     9.76958450768858E-09     1.74894500222952E-06     2.16357599354159E-06     8.33251554188394E-02     2.16357599354159E-06     1.74894334959837E-06     9.77123713884386E-09     1.34024629107680E+13     2.98200000000000E-01
     9.77285983011746E-09     1.74953144822632E-06     2.16430147048867E-06     8.33251527884429E-02     2.16430147048867E-06     1.74952979448667E-06     9.77451356976644E-09     1.34069569414836E+13     2.98300000000000E-01
     9.77613515196791E-09     1.75011789418646E-06     2.16502694738993E-06     8.33251501580465E-02     2.16502694738993E-06     1.75011623933795E-06     9.77779000048216E-09     1.34114509719151E+13     2.98400000000000E-01
     9.77941047323993E-09     1.75070434010995E-06     2.16575242424540E-06     8.33251475276503E-02     2.16575242424540E-06     1.75070268415220E-06     9.78106643099102E-09     1.34159450020626E+13     2.98500000000000E-01
     9.78268579393352E-09     1.75129078599678E-06     2.16647790105506E-06     8.33251448972543E-02     2.16647790105506E-06     1.75128912892942E-06     9.78434286129303E-09     1.34204390319261E+13     2.98600000000000E-01
     9.78596111404868E-09     1.75187723184696E-06     2.16720337781891E-06     8.33251422668584E-02     2.16720337781891E-06     1.75187557366962E-06     9.78761929138817E-09     1.34249330615056E+13     2.98700000000000E-01
     9.78923643358542E-09     1.75246367766049E-06     2.16792885453697E-06     8.33251396364627E-02     2.16792885453697E-06     1.75246201837280E-06     9.79089572127645E-09     1.34294270908011E+13     2.98800000000000E-01
     9.79251175254373E-09     1.75305012343736E-06     2.16865433120922E-06     8.33251370060672E-02     2.16865433120922E-06     1.75304846303895E-06     9.79417215095787E-09     1.34339211198125E+13     2.98900000000000E-01
     9.79578707092361E-09     1.75363656917758E-06     2.16937980783566E-06     8.33251343756718E-02     2.16937980783566E-06     1.75363490766807E-06     9.79744858043243E-09     1.34384151485400E+13     2.99000000000000E-01
     9.79906238872506E-09     1.75422301488114E-06     2.17010528441630E-06     8.33251317452766E-02     2.17010528441630E-06     1.75422135226017E-06     9.80072500970013E-09     1.34429091769834E+13     2.99100000000000E-01
     9.80233770594809E-09     1.75480946054805E-06     2.17083076095114E-06     8.33251291148816E-02     2.17083076095114E-06     1.75480779681524E-06     9.80400143876097E-09     1.34474032051428E+13     2.99200000000000E-01
     9.80561302259268E-09     1.75539590617831E-06     2.17155623744018E-06     8.33251264844867E-02     2.17155623744018E-06     1.75539424133328E-06     9.80727786761495E-09     1.34518972330182E+13     2.99300000000000E-01
     9.80888833865885E-09     1.75598235177191E-06     2.17228171388341E-06     8.33251238540920E-02     2.17228171388341E-06     1.75598068581430E-06     9.81055429626208E-09     1.34563912606096E+13     2.99400000000000E-01
     9.81216365414660E-09     1.75656879732885E-06     2.17300719028084E-06     8.33251212236975E-02     2.17300719028084E-06     1.75656713025830E-06     9.81383072470234E-09     1.34608852879170E+13     2.99500000000000E-01
     9.81543896905591E-09     1.75715524284915E-06     2.17373266663246E-06     8.33251185933031E-02     2.17373266663246E-06     1.75715357466527E-06     9.81710715293574E-09     1.34653793149403E+13     2.99600000000000E-01
     9.81871428338680E-09     1.75774168833279E-06     2.17445814293829E-06     8.33251159629089E-02     2.17445814293829E-06     1.75774001903521E-06     9.82038358096228E-09     1.34698733416797E+13     2.99700000000000E-01
     9.82198959713926E-09     1.75832813377977E-06     2.17518361919830E-06     8.33251133325148E-02     2.17518361919830E-06     1.75832646336813E-06     9.82366000878197E-09     1.34743673681350E+13     2.99800000000000E-01
     9.82526491031330E-09     1.75891457919010E-06     2.17590909541252E-06     8.33251107021210E-02     2.17590909541252E-06     1.75891290766402E-06     9.82693643639479E-09     1.34788613943063E+13     2.99900000000000E-01
     9.82854022290890E-09     1.75950102456378E-06     2.17663457158093E-06     8.33251080717273E-02     2.17663457158093E-06     1.75949935192289E-06     9.83021286380076E-09     1.34833554201936E+13     3.00000000000000E-01
