               Y_n               Y_p             Y_he4             Y_c12            Y_ne20            Y_na23            Y_mg23             E_nuc              Time
     5.73428614959348E-08     1.02655841589734E-05     1.26992959818479E-05     8.32869555539954E-02     1.26992959818479E-05     1.02655739009554E-05     5.73531195139033E-08     7.86669120875493E+13     3.15300000000000E-01
     5.73610349515473E-08     1.02688381775343E-05     1.27033214423443E-05     8.32869409586903E-02     1.27033214423443E-05     1.02688279130100E-05     5.73712994757904E-08     7.86918481561493E+13     3.15400000000000E-01
     5.73792083987264E-08     1.02720921949567E-05     1.27073469014297E-05     8.32869263633904E-02     1.27073469014297E-05     1.02720819239242E-05     5.73894794313058E-08     7.87167842160081E+13     3.15500000000000E-01
     5.73973818374720E-08     1.02753462112408E-05     1.27113723591043E-05     8.32869117680956E-02     1.27113723591043E-05     1.02753359336979E-05     5.74076593804494E-08     7.87417202671257E+13     3.15600000000000E-01
     5.74155552677843E-08     1.02786002263865E-05     1.27153978153681E-05     8.32868971728059E-02     1.27153978153681E-05     1.02785899423311E-05     5.74258393232212E-08     7.87666563095021E+13     3.15700000000000E-01
     5.74337286896631E-08     1.02818542403937E-05     1.27194232702209E-05     8.32868825775214E-02     1.27194232702209E-05     1.02818439498238E-05     5.74440192596213E-08     7.87915923431373E+13     3.15800000000000E-01
     5.74519021031085E-08     1.02851082532626E-05     1.27234487236630E-05     8.32868679822419E-02     1.27234487236630E-05     1.02850979561761E-05     5.74621991896497E-08     7.88165283680314E+13     3.15900000000000E-01
     5.74700755081204E-08     1.02883622649930E-05     1.27274741756942E-05     8.32868533869676E-02     1.27274741756942E-05     1.02883519613878E-05     5.74803791133063E-08     7.88414643841842E+13     3.16000000000000E-01
     5.74882489046990E-08     1.02916162755851E-05     1.27314996263145E-05     8.32868387916984E-02     1.27314996263145E-05     1.02916059654592E-05     5.74985590305912E-08     7.88664003915958E+13     3.16100000000000E-01
     5.75064222928442E-08     1.02948702850387E-05     1.27355250755241E-05     8.32868241964343E-02     1.27355250755241E-05     1.02948599683900E-05     5.75167389415044E-08     7.88913363902663E+13     3.16200000000000E-01
     5.75245956725559E-08     1.02981242933539E-05     1.27395505233227E-05     8.32868096011753E-02     1.27395505233227E-05     1.02981139701804E-05     5.75349188460458E-08     7.89162723801956E+13     3.16300000000000E-01
     5.75427690438343E-08     1.03013783005307E-05     1.27435759697105E-05     8.32867950059214E-02     1.27435759697105E-05     1.03013679708303E-05     5.75530987442155E-08     7.89412083613838E+13     3.16400000000000E-01
     5.75609424066792E-08     1.03046323065691E-05     1.27476014146875E-05     8.32867804106727E-02     1.27476014146875E-05     1.03046219703398E-05     5.75712786360135E-08     7.89661443338308E+13     3.16500000000000E-01
     5.75791157610908E-08     1.03078863114691E-05     1.27516268582536E-05     8.32867658154290E-02     1.27516268582536E-05     1.03078759687088E-05     5.75894585214398E-08     7.89910802975366E+13     3.16600000000000E-01
     5.75972891070690E-08     1.03111403152307E-05     1.27556523004089E-05     8.32867512201905E-02     1.27556523004089E-05     1.03111299659373E-05     5.76076384004943E-08     7.90160162525013E+13     3.16700000000000E-01
     5.76154624446138E-08     1.03143943178539E-05     1.27596777411533E-05     8.32867366249571E-02     1.27596777411533E-05     1.03143839620253E-05     5.76258182731772E-08     7.90409521987248E+13     3.16800000000000E-01
     5.76336357737252E-08     1.03176483193387E-05     1.27637031804869E-05     8.32867220297288E-02     1.27637031804869E-05     1.03176379569729E-05     5.76439981394883E-08     7.90658881362072E+13     3.16900000000000E-01
     5.76518090944033E-08     1.03209023196851E-05     1.27677286184097E-05     8.32867074345056E-02     1.27677286184097E-05     1.03208919507800E-05     5.76621779994278E-08     7.90908240649484E+13     3.17000000000000E-01
     5.76699824066480E-08     1.03241563188930E-05     1.27717540549216E-05     8.32866928392876E-02     1.27717540549216E-05     1.03241459434467E-05     5.76803578529955E-08     7.91157599849485E+13     3.17100000000000E-01
     5.76881557104593E-08     1.03274103169626E-05     1.27757794900227E-05     8.32866782440746E-02     1.27757794900227E-05     1.03273999349729E-05     5.76985377001915E-08     7.91406958962075E+13     3.17200000000000E-01
     5.77063290058373E-08     1.03306643138938E-05     1.27798049237129E-05     8.32866636488668E-02     1.27798049237129E-05     1.03306539253586E-05     5.77167175410159E-08     7.91656317987253E+13     3.17300000000000E-01
     5.77245022927819E-08     1.03339183096866E-05     1.27838303559923E-05     8.32866490536640E-02     1.27838303559923E-05     1.03339079146039E-05     5.77348973754685E-08     7.91905676925021E+13     3.17400000000000E-01
     5.77426755712932E-08     1.03371723043409E-05     1.27878557868608E-05     8.32866344584665E-02     1.27878557868608E-05     1.03371619027087E-05     5.77530772035495E-08     7.92155035775377E+13     3.17500000000000E-01
     5.77608488413711E-08     1.03404262978569E-05     1.27918812163186E-05     8.32866198632740E-02     1.27918812163186E-05     1.03404158896730E-05     5.77712570252588E-08     7.92404394538322E+13     3.17600000000000E-01
     5.77790221030157E-08     1.03436802902345E-05     1.27959066443654E-05     8.32866052680866E-02     1.27959066443654E-05     1.03436698754969E-05     5.77894368405964E-08     7.92653753213856E+13     3.17700000000000E-01
     5.77971953562270E-08     1.03469342814737E-05     1.27999320710015E-05     8.32865906729043E-02     1.27999320710015E-05     1.03469238601803E-05     5.78076166495623E-08     7.92903111801979E+13     3.17800000000000E-01
     5.78153686010049E-08     1.03501882715745E-05     1.28039574962267E-05     8.32865760777272E-02     1.28039574962267E-05     1.03501778437233E-05     5.78257964521565E-08     7.93152470302691E+13     3.17900000000000E-01
     5.78335418373495E-08     1.03534422605368E-05     1.28079829200411E-05     8.32865614825552E-02     1.28079829200411E-05     1.03534318261258E-05     5.78439762483791E-08     7.93401828715992E+13     3.18000000000000E-01
     5.78517150652607E-08     1.03566962483608E-05     1.28120083424446E-05     8.32865468873882E-02     1.28120083424446E-05     1.03566858073879E-05     5.78621560382300E-08     7.93651187041882E+13     3.18100000000000E-01
     5.78698882847387E-08     1.03599502350464E-05     1.28160337634373E-05     8.32865322922265E-02     1.28160337634373E-05     1.03599397875095E-05     5.78803358217093E-08     7.93900545280361E+13     3.18200000000000E-01
     5.78880614957833E-08     1.03632042205936E-05     1.28200591830192E-05     8.32865176970698E-02     1.28200591830192E-05     1.03631937664906E-05     5.78985155988169E-08     7.94149903431430E+13     3.18300000000000E-01
     5.79062346983946E-08     1.03664582050024E-05     1.28240846011903E-05     8.32865031019182E-02     1.28240846011903E-05     1.03664477443313E-05     5.79166953695528E-08     7.94399261495088E+13     3.18400000000000E-01
     5.79244078925726E-08     1.03697121882728E-05     1.28281100179505E-05     8.32864885067718E-02     1.28281100179505E-05     1.03697017210315E-05     5.79348751339171E-08     7.94648619471334E+13     3.18500000000000E-01
     5.79425810783173E-08     1.03729661704049E-05     1.28321354332999E-05     8.32864739116304E-02     1.28321354332999E-05     1.03729556965913E-05     5.79530548919097E-08     7.94897977360171E+13     3.18600000000000E-01
     5.79607542556288E-08     1.03762201513985E-05     1.28361608472384E-05     8.32864593164942E-02     1.28361608472384E-05     1.03762096710106E-05     5.79712346435307E-08     7.95147335161597E+13     3.18700000000000E-01
     5.79789274245069E-08     1.03794741312537E-05     1.28401862597662E-05     8.32864447213631E-02     1.28401862597662E-05     1.03794636442894E-05     5.79894143887800E-08     7.95396692875612E+13     3.18800000000000E-01
     5.79971005849517E-08     1.03827281099706E-05     1.28442116708831E-05     8.32864301262371E-02     1.28442116708831E-05     1.03827176164279E-05     5.80075941276577E-08     7.95646050502217E+13     3.18900000000000E-01
     5.80152737369632E-08     1.03859820875490E-05     1.28482370805892E-05     8.32864155311163E-02     1.28482370805892E-05     1.03859715874258E-05     5.80257738601637E-08     7.95895408041411E+13     3.19000000000000E-01
     5.80334468805415E-08     1.03892360639891E-05     1.28522624888844E-05     8.32864009360005E-02     1.28522624888844E-05     1.03892255572833E-05     5.80439535862982E-08     7.96144765493195E+13     3.19100000000000E-01
     5.80516200156865E-08     1.03924900392907E-05     1.28562878957688E-05     8.32863863408898E-02     1.28562878957688E-05     1.03924795260004E-05     5.80621333060610E-08     7.96394122857568E+13     3.19200000000000E-01
     5.80697931423982E-08     1.03957440134540E-05     1.28603133012425E-05     8.32863717457843E-02     1.28603133012425E-05     1.03957334935770E-05     5.80803130194521E-08     7.96643480134531E+13     3.19300000000000E-01
     5.80879662606766E-08     1.03989979864789E-05     1.28643387053052E-05     8.32863571506839E-02     1.28643387053052E-05     1.03989874600131E-05     5.80984927264717E-08     7.96892837324084E+13     3.19400000000000E-01
     5.81061393705218E-08     1.04022519583654E-05     1.28683641079572E-05     8.32863425555886E-02     1.28683641079572E-05     1.04022414253088E-05     5.81166724271196E-08     7.97142194426227E+13     3.19500000000000E-01
     5.81243124719337E-08     1.04055059291135E-05     1.28723895091983E-05     8.32863279604984E-02     1.28723895091983E-05     1.04054953894641E-05     5.81348521213959E-08     7.97391551440959E+13     3.19600000000000E-01
     5.81424855649124E-08     1.04087598987233E-05     1.28764149090286E-05     8.32863133654134E-02     1.28764149090286E-05     1.04087493524789E-05     5.81530318093006E-08     7.97640908368281E+13     3.19700000000000E-01
     5.81606586494578E-08     1.04120138671946E-05     1.28804403074481E-05     8.32862987703334E-02     1.28804403074481E-05     1.04120033143532E-05     5.81712114908337E-08     7.97890265208193E+13     3.19800000000000E-01
     5.81788317255700E-08     1.04152678345276E-05     1.28844657044568E-05     8.32862841752586E-02     1.28844657044568E-05     1.04152572750871E-05     5.81893911659951E-08     7.98139621960696E+13     3.19900000000000E-01
     5.81970047932489E-08     1.04185218007221E-05     1.28884911000547E-05     8.32862695801889E-02     1.28884911000547E-05     1.04185112346806E-05     5.82075708347850E-08     7.98388978625788E+13     3.20000000000000E-01
     5.82151778524946E-08     1.04217757657783E-05     1.28925164942417E-05     8.32862549851243E-02     1.28925164942417E-05     1.04217651931336E-05     5.82257504972033E-08     7.98638335203470E+13     3.20100000000000E-01
     5.82333509033071E-08     1.04250297296961E-05     1.28965418870179E-05     8.32862403900648E-02     1.28965418870179E-05     1.04250191504462E-05     5.82439301532499E-08     7.98887691693742E+13     3.20200000000000E-01
     5.82515239456863E-08     1.04282836924756E-05     1.29005672783833E-05     8.32862257950104E-02     1.29005672783833E-05     1.04282731066183E-05     5.82621098029250E-08     7.99137048096604E+13     3.20300000000000E-01
     5.82696969796323E-08     1.04315376541166E-05     1.29045926683379E-05     8.32862111999611E-02     1.29045926683379E-05     1.04315270616500E-05     5.82802894462285E-08     7.99386404412057E+13     3.20400000000000E-01
     5.82878700051451E-08     1.04347916146193E-05     1.29086180568817E-05     8.32861966049170E-02     1.29086180568817E-05     1.04347810155412E-05     5.82984690831604E-08     7.99635760640099E+13     3.20500000000000E-01
     5.83060430222247E-08     1.04380455739835E-05     1.29126434440146E-05     8.32861820098780E-02     1.29126434440146E-05     1.04380349682920E-05     5.83166487137207E-08     7.99885116780732E+13     3.20600000000000E-01
     5.83242160308710E-08     1.04412995322094E-05     1.29166688297368E-05     8.32861674148440E-02     1.29166688297368E-05     1.04412889199024E-05     5.83348283379095E-08     8.00134472833956E+13     3.20700000000000E-01
     5.83423890310842E-08     1.04445534892969E-05     1.29206942140481E-05     8.32861528198152E-02     1.29206942140481E-05     1.04445428703723E-05     5.83530079557266E-08     8.00383828799769E+13     3.20800000000000E-01
     5.83605620228641E-08     1.04478074452461E-05     1.29247195969486E-05     8.32861382247916E-02     1.29247195969486E-05     1.04477968197018E-05     5.83711875671722E-08     8.00633184678173E+13     3.20900000000000E-01
     5.83787350062109E-08     1.04510614000568E-05     1.29287449784383E-05     8.32861236297730E-02     1.29287449784383E-05     1.04510507678908E-05     5.83893671722462E-08     8.00882540469168E+13     3.21000000000000E-01
     5.83969079811244E-08     1.04543153537292E-05     1.29327703585172E-05     8.32861090347595E-02     1.29327703585172E-05     1.04543047149394E-05     5.84075467709487E-08     8.01131896172753E+13     3.21100000000000E-01
     5.84150809476048E-08     1.04575693062632E-05     1.29367957371853E-05     8.32860944397512E-02     1.29367957371853E-05     1.04575586608475E-05     5.84257263632796E-08     8.01381251788928E+13     3.21200000000000E-01
     5.84332539056520E-08     1.04608232576588E-05     1.29408211144426E-05     8.32860798447480E-02     1.29408211144426E-05     1.04608126056153E-05     5.84439059492389E-08     8.01630607317695E+13     3.21300000000000E-01
     5.84514268552659E-08     1.04640772079161E-05     1.29448464902890E-05     8.32860652497499E-02     1.29448464902890E-05     1.04640665492425E-05     5.84620855288267E-08     8.01879962759051E+13     3.21400000000000E-01
     5.84695997964468E-08     1.04673311570350E-05     1.29488718647247E-05     8.32860506547569E-02     1.29488718647247E-05     1.04673204917294E-05     5.84802651020429E-08     8.02129318112999E+13     3.21500000000000E-01
     5.84877727291944E-08     1.04705851050155E-05     1.29528972377495E-05     8.32860360597690E-02     1.29528972377495E-05     1.04705744330758E-05     5.84984446688876E-08     8.02378673379537E+13     3.21600000000000E-01
     5.85059456535089E-08     1.04738390518576E-05     1.29569226093636E-05     8.32860214647863E-02     1.29569226093636E-05     1.04738283732817E-05     5.85166242293607E-08     8.02628028558666E+13     3.21700000000000E-01
     5.85241185693902E-08     1.04770929975613E-05     1.29609479795668E-05     8.32860068698086E-02     1.29609479795668E-05     1.04770823123473E-05     5.85348037834623E-08     8.02877383650386E+13     3.21800000000000E-01
     5.85422914768383E-08     1.04803469421267E-05     1.29649733483593E-05     8.32859922748361E-02     1.29649733483593E-05     1.04803362502724E-05     5.85529833311923E-08     8.03126738654696E+13     3.21900000000000E-01
     5.85604643758533E-08     1.04836008855537E-05     1.29689987157409E-05     8.32859776798687E-02     1.29689987157409E-05     1.04835901870570E-05     5.85711628725508E-08     8.03376093571598E+13     3.22000000000000E-01
     5.85786372664352E-08     1.04868548278423E-05     1.29730240817117E-05     8.32859630849064E-02     1.29730240817117E-05     1.04868441227012E-05     5.85893424075378E-08     8.03625448401090E+13     3.22100000000000E-01
     5.85968101485839E-08     1.04901087689926E-05     1.29770494462717E-05     8.32859484899492E-02     1.29770494462717E-05     1.04900980572050E-05     5.86075219361532E-08     8.03874803143174E+13     3.22200000000000E-01
     5.86149830222994E-08     1.04933627090045E-05     1.29810748094210E-05     8.32859338949971E-02     1.29810748094210E-05     1.04933519905684E-05     5.86257014583971E-08     8.04124157797848E+13     3.22300000000000E-01
     5.86331558875818E-08     1.04966166478780E-05     1.29851001711594E-05     8.32859193000502E-02     1.29851001711594E-05     1.04966059227913E-05     5.86438809742695E-08     8.04373512365114E+13     3.22400000000000E-01
     5.86513287444311E-08     1.04998705856131E-05     1.29891255314870E-05     8.32859047051083E-02     1.29891255314870E-05     1.04998598538738E-05     5.86620604837704E-08     8.04622866844970E+13     3.22500000000000E-01
     5.86695015928473E-08     1.05031245222099E-05     1.29931508904038E-05     8.32858901101716E-02     1.29931508904038E-05     1.05031137838159E-05     5.86802399868997E-08     8.04872221237418E+13     3.22600000000000E-01
     5.86876744328303E-08     1.05063784576683E-05     1.29971762479098E-05     8.32858755152400E-02     1.29971762479098E-05     1.05063677126175E-05     5.86984194836576E-08     8.05121575542458E+13     3.22700000000000E-01
     5.87058472643802E-08     1.05096323919884E-05     1.30012016040050E-05     8.32858609203135E-02     1.30012016040050E-05     1.05096216402787E-05     5.87165989740439E-08     8.05370929760088E+13     3.22800000000000E-01
     5.87240200874970E-08     1.05128863251700E-05     1.30052269586895E-05     8.32858463253921E-02     1.30052269586895E-05     1.05128755667995E-05     5.87347784580587E-08     8.05620283890310E+13     3.22900000000000E-01
     5.87421929021806E-08     1.05161402572133E-05     1.30092523119631E-05     8.32858317304758E-02     1.30092523119631E-05     1.05161294921798E-05     5.87529579357021E-08     8.05869637933123E+13     3.23000000000000E-01
     5.87603657084312E-08     1.05193941881183E-05     1.30132776638259E-05     8.32858171355647E-02     1.30132776638259E-05     1.05193834164197E-05     5.87711374069739E-08     8.06118991888527E+13     3.23100000000000E-01
     5.87785385062487E-08     1.05226481178849E-05     1.30173030142780E-05     8.32858025406587E-02     1.30173030142780E-05     1.05226373395192E-05     5.87893168718742E-08     8.06368345756524E+13     3.23200000000000E-01
     5.87967112956330E-08     1.05259020465131E-05     1.30213283633192E-05     8.32857879457577E-02     1.30213283633192E-05     1.05258912614783E-05     5.88074963304030E-08     8.06617699537111E+13     3.23300000000000E-01
     5.88148840765843E-08     1.05291559740029E-05     1.30253537109496E-05     8.32857733508619E-02     1.30253537109496E-05     1.05291451822969E-05     5.88256757825604E-08     8.06867053230290E+13     3.23400000000000E-01
     5.88330568491025E-08     1.05324099003544E-05     1.30293790571693E-05     8.32857587559712E-02     1.30293790571693E-05     1.05323991019751E-05     5.88438552283462E-08     8.07116406836061E+13     3.23500000000000E-01
     5.88512296131875E-08     1.05356638255675E-05     1.30334044019782E-05     8.32857441610857E-02     1.30334044019782E-05     1.05356530205129E-05     5.88620346677606E-08     8.07365760354423E+13     3.23600000000000E-01
     5.88694023688396E-08     1.05389177496423E-05     1.30374297453762E-05     8.32857295662052E-02     1.30374297453762E-05     1.05389069379103E-05     5.88802141008035E-08     8.07615113785377E+13     3.23700000000000E-01
     5.88875751160585E-08     1.05421716725787E-05     1.30414550873635E-05     8.32857149713299E-02     1.30414550873635E-05     1.05421608541672E-05     5.88983935274749E-08     8.07864467128923E+13     3.23800000000000E-01
     5.89057478548443E-08     1.05454255943767E-05     1.30454804279400E-05     8.32857003764597E-02     1.30454804279400E-05     1.05454147692838E-05     5.89165729477749E-08     8.08113820385060E+13     3.23900000000000E-01
     5.89239205851971E-08     1.05486795150364E-05     1.30495057671057E-05     8.32856857815945E-02     1.30495057671057E-05     1.05486686832598E-05     5.89347523617034E-08     8.08363173553790E+13     3.24000000000000E-01
     5.89420933071168E-08     1.05519334345577E-05     1.30535311048606E-05     8.32856711867346E-02     1.30535311048606E-05     1.05519225960955E-05     5.89529317692604E-08     8.08612526635111E+13     3.24100000000000E-01
     5.89602660206035E-08     1.05551873529406E-05     1.30575564412047E-05     8.32856565918797E-02     1.30575564412047E-05     1.05551765077908E-05     5.89711111704459E-08     8.08861879629024E+13     3.24200000000000E-01
     5.89784387256571E-08     1.05584412701852E-05     1.30615817761380E-05     8.32856419970299E-02     1.30615817761380E-05     1.05584304183456E-05     5.89892905652600E-08     8.09111232535529E+13     3.24300000000000E-01
     5.89966114222776E-08     1.05616951862914E-05     1.30656071096606E-05     8.32856274021852E-02     1.30656071096606E-05     1.05616843277600E-05     5.90074699537026E-08     8.09360585354626E+13     3.24400000000000E-01
     5.90147841104651E-08     1.05649491012593E-05     1.30696324417724E-05     8.32856128073457E-02     1.30696324417724E-05     1.05649382360340E-05     5.90256493357738E-08     8.09609938086315E+13     3.24500000000000E-01
     5.90329567902196E-08     1.05682030150888E-05     1.30736577724733E-05     8.32855982125113E-02     1.30736577724733E-05     1.05681921431676E-05     5.90438287114736E-08     8.09859290730597E+13     3.24600000000000E-01
     5.90511294615410E-08     1.05714569277800E-05     1.30776831017635E-05     8.32855836176820E-02     1.30776831017635E-05     1.05714460491607E-05     5.90620080808018E-08     8.10108643287470E+13     3.24700000000000E-01
     5.90693021244294E-08     1.05747108393328E-05     1.30817084296429E-05     8.32855690228578E-02     1.30817084296429E-05     1.05746999540135E-05     5.90801874437587E-08     8.10357995756936E+13     3.24800000000000E-01
     5.90874747788847E-08     1.05779647497472E-05     1.30857337561116E-05     8.32855544280387E-02     1.30857337561116E-05     1.05779538577258E-05     5.90983668003441E-08     8.10607348138994E+13     3.24900000000000E-01
     5.91056474249071E-08     1.05812186590233E-05     1.30897590811694E-05     8.32855398332248E-02     1.30897590811694E-05     1.05812077602977E-05     5.91165461505580E-08     8.10856700433644E+13     3.25000000000000E-01
     5.91238200624964E-08     1.05844725671611E-05     1.30937844048165E-05     8.32855252384159E-02     1.30937844048165E-05     1.05844616617292E-05     5.91347254944006E-08     8.11106052640886E+13     3.25100000000000E-01
     5.91419926916526E-08     1.05877264741604E-05     1.30978097270527E-05     8.32855106436122E-02     1.30978097270527E-05     1.05877155620202E-05     5.91529048318717E-08     8.11355404760721E+13     3.25200000000000E-01
     5.91601653123759E-08     1.05909803800215E-05     1.31018350478783E-05     8.32854960488136E-02     1.31018350478783E-05     1.05909694611709E-05     5.91710841629714E-08     8.11604756793149E+13     3.25300000000000E-01
     5.91783379246662E-08     1.05942342847442E-05     1.31058603672930E-05     8.32854814540201E-02     1.31058603672930E-05     1.05942233591811E-05     5.91892634876996E-08     8.11854108738168E+13     3.25400000000000E-01
     5.91965105285234E-08     1.05974881883285E-05     1.31098856852969E-05     8.32854668592317E-02     1.31098856852969E-05     1.05974772560509E-05     5.92074428060565E-08     8.12103460595781E+13     3.25500000000000E-01
     5.92146831239477E-08     1.06007420907745E-05     1.31139110018901E-05     8.32854522644484E-02     1.31139110018901E-05     1.06007311517804E-05     5.92256221180419E-08     8.12352812365986E+13     3.25600000000000E-01
     5.92328557109389E-08     1.06039959920821E-05     1.31179363170725E-05     8.32854376696703E-02     1.31179363170725E-05     1.06039850463694E-05     5.92438014236559E-08     8.12602164048783E+13     3.25700000000000E-01
     5.92510282894972E-08     1.06072498922514E-05     1.31219616308441E-05     8.32854230748972E-02     1.31219616308441E-05     1.06072389398180E-05     5.92619807228985E-08     8.12851515644173E+13     3.25800000000000E-01
     5.92692008596225E-08     1.06105037912823E-05     1.31259869432049E-05     8.32854084801293E-02     1.31259869432049E-05     1.06104928321261E-05     5.92801600157697E-08     8.13100867152156E+13     3.25900000000000E-01
     5.92873734213148E-08     1.06137576891749E-05     1.31300122541550E-05     8.32853938853665E-02     1.31300122541550E-05     1.06137467232939E-05     5.92983393022695E-08     8.13350218572732E+13     3.26000000000000E-01
     5.93055459745741E-08     1.06170115859291E-05     1.31340375636943E-05     8.32853792906088E-02     1.31340375636943E-05     1.06170006133213E-05     5.93165185823979E-08     8.13599569905900E+13     3.26100000000000E-01
     5.93237185194004E-08     1.06202654815450E-05     1.31380628718228E-05     8.32853646958562E-02     1.31380628718228E-05     1.06202545022082E-05     5.93346978561549E-08     8.13848921151661E+13     3.26200000000000E-01
     5.93418910557938E-08     1.06235193760225E-05     1.31420881785406E-05     8.32853501011088E-02     1.31420881785406E-05     1.06235083899548E-05     5.93528771235405E-08     8.14098272310016E+13     3.26300000000000E-01
     5.93600635837542E-08     1.06267732693617E-05     1.31461134838475E-05     8.32853355063664E-02     1.31461134838475E-05     1.06267622765609E-05     5.93710563845547E-08     8.14347623380962E+13     3.26400000000000E-01
     5.93782361032817E-08     1.06300271615625E-05     1.31501387877437E-05     8.32853209116292E-02     1.31501387877437E-05     1.06300161620266E-05     5.93892356391975E-08     8.14596974364502E+13     3.26500000000000E-01
     5.93964086143762E-08     1.06332810526250E-05     1.31541640902292E-05     8.32853063168971E-02     1.31541640902292E-05     1.06332700463519E-05     5.94074148874690E-08     8.14846325260636E+13     3.26600000000000E-01
     5.94145811170377E-08     1.06365349425492E-05     1.31581893913038E-05     8.32852917221701E-02     1.31581893913038E-05     1.06365239295368E-05     5.94255941293690E-08     8.15095676069362E+13     3.26700000000000E-01
     5.94327536112663E-08     1.06397888313350E-05     1.31622146909677E-05     8.32852771274482E-02     1.31622146909677E-05     1.06397778115813E-05     5.94437733648977E-08     8.15345026790681E+13     3.26800000000000E-01
     5.94509260970619E-08     1.06430427189824E-05     1.31662399892208E-05     8.32852625327314E-02     1.31662399892208E-05     1.06430316924854E-05     5.94619525940551E-08     8.15594377424593E+13     3.26900000000000E-01
     5.94690985744246E-08     1.06462966054916E-05     1.31702652860632E-05     8.32852479380197E-02     1.31702652860632E-05     1.06462855722491E-05     5.94801318168410E-08     8.15843727971099E+13     3.27000000000000E-01
     5.94872710433544E-08     1.06495504908623E-05     1.31742905814948E-05     8.32852333433132E-02     1.31742905814948E-05     1.06495394508724E-05     5.94983110332556E-08     8.16093078430198E+13     3.27100000000000E-01
     5.95054435038512E-08     1.06528043750948E-05     1.31783158755156E-05     8.32852187486118E-02     1.31783158755156E-05     1.06527933283553E-05     5.95164902432988E-08     8.16342428801890E+13     3.27200000000000E-01
     5.95236159559151E-08     1.06560582581889E-05     1.31823411681257E-05     8.32852041539155E-02     1.31823411681257E-05     1.06560472046978E-05     5.95346694469707E-08     8.16591779086176E+13     3.27300000000000E-01
     5.95417883995461E-08     1.06593121401446E-05     1.31863664593250E-05     8.32851895592243E-02     1.31863664593250E-05     1.06593010798999E-05     5.95528486442712E-08     8.16841129283055E+13     3.27400000000000E-01
     5.95599608347442E-08     1.06625660209620E-05     1.31903917491135E-05     8.32851749645382E-02     1.31903917491135E-05     1.06625549539616E-05     5.95710278352004E-08     8.17090479392527E+13     3.27500000000000E-01
     5.95781332615093E-08     1.06658199006411E-05     1.31944170374913E-05     8.32851603698572E-02     1.31944170374913E-05     1.06658088268829E-05     5.95892070197582E-08     8.17339829414593E+13     3.27600000000000E-01
     5.95963056798415E-08     1.06690737791818E-05     1.31984423244583E-05     8.32851457751814E-02     1.31984423244583E-05     1.06690626986637E-05     5.96073861979446E-08     8.17589179349252E+13     3.27700000000000E-01
     5.96144780897409E-08     1.06723276565842E-05     1.32024676100146E-05     8.32851311805106E-02     1.32024676100146E-05     1.06723165693042E-05     5.96255653697598E-08     8.17838529196505E+13     3.27800000000000E-01
     5.96326504912073E-08     1.06755815328483E-05     1.32064928941600E-05     8.32851165858450E-02     1.32064928941600E-05     1.06755704388043E-05     5.96437445352036E-08     8.18087878956352E+13     3.27900000000000E-01
     5.96508228842408E-08     1.06788354079740E-05     1.32105181768948E-05     8.32851019911845E-02     1.32105181768948E-05     1.06788243071640E-05     5.96619236942760E-08     8.18337228628792E+13     3.28000000000000E-01
     5.96689952688415E-08     1.06820892819614E-05     1.32145434582187E-05     8.32850873965291E-02     1.32145434582187E-05     1.06820781743833E-05     5.96801028469771E-08     8.18586578213826E+13     3.28100000000000E-01
     5.96871676450092E-08     1.06853431548105E-05     1.32185687381319E-05     8.32850728018788E-02     1.32185687381319E-05     1.06853320404622E-05     5.96982819933069E-08     8.18835927711453E+13     3.28200000000000E-01
     5.97053400127441E-08     1.06885970265212E-05     1.32225940166344E-05     8.32850582072337E-02     1.32225940166344E-05     1.06885859054007E-05     5.97164611332654E-08     8.19085277121675E+13     3.28300000000000E-01
     5.97235123720461E-08     1.06918508970936E-05     1.32266192937261E-05     8.32850436125936E-02     1.32266192937261E-05     1.06918397691987E-05     5.97346402668525E-08     8.19334626444490E+13     3.28400000000000E-01
     5.97416847229152E-08     1.06951047665276E-05     1.32306445694070E-05     8.32850290179587E-02     1.32306445694070E-05     1.06950936318564E-05     5.97528193940683E-08     8.19583975679900E+13     3.28500000000000E-01
     5.97598570653514E-08     1.06983586348233E-05     1.32346698436772E-05     8.32850144233289E-02     1.32346698436772E-05     1.06983474933738E-05     5.97709985149128E-08     8.19833324827903E+13     3.28600000000000E-01
     5.97780293993548E-08     1.07016125019807E-05     1.32386951165367E-05     8.32849998287042E-02     1.32386951165367E-05     1.07016013537507E-05     5.97891776293860E-08     8.20082673888500E+13     3.28700000000000E-01
     5.97962017249253E-08     1.07048663679997E-05     1.32427203879853E-05     8.32849852340846E-02     1.32427203879853E-05     1.07048552129872E-05     5.98073567374879E-08     8.20332022861691E+13     3.28800000000000E-01
     5.98143740420630E-08     1.07081202328805E-05     1.32467456580233E-05     8.32849706394701E-02     1.32467456580233E-05     1.07081090710833E-05     5.98255358392185E-08     8.20581371747477E+13     3.28900000000000E-01
     5.98325463507678E-08     1.07113740966228E-05     1.32507709266504E-05     8.32849560448607E-02     1.32507709266504E-05     1.07113629280390E-05     5.98437149345778E-08     8.20830720545856E+13     3.29000000000000E-01
     5.98507186510397E-08     1.07146279592269E-05     1.32547961938668E-05     8.32849414502565E-02     1.32547961938668E-05     1.07146167838544E-05     5.98618940235658E-08     8.21080069256830E+13     3.29100000000000E-01
