!59fe -> 59mn, e- capture
!Q=5.696 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
6.000000      8.301030       3.412636e-07  0.00  0.00   -99.999000             1.605870e-106  0.00  
6.000000      8.602060       3.316506e-07  0.00  0.00   -68.189000             1.090713e-75   0.00  
6.000000      8.845098       3.028114e-07  0.00  0.00   -40.657000             6.602530e-48   0.00  
6.000000      9.000000       2.579504e-07  0.00  0.00   -29.490000             1.405110e-36   0.00  
6.000000      9.176091       1.490024e-07  0.00  0.00   -20.689000             1.366817e-27   0.00  
6.000000      9.301030       1.602177e-09  0.00  0.00   -16.239000             5.268784e-23   0.00  
6.000000      9.477121      -3.396614e-07  0.00  0.00   -11.695000             2.915482e-18   0.00  
6.000000      9.698970      -6.729142e-07  0.00  0.00   -7.551000              7.476708e-14   0.00  
6.000000      10.000000     -7.866687e-07  0.00  0.00   -3.464000              2.092716e-09   0.00  
6.000000      10.477121     -8.155079e-07  0.00  0.00   0.902000               1.620729e-04   0.00  
6.000000      11.000000     -8.187123e-07  0.00  0.00   4.112000               8.804615e-01   0.00  
7.000000      7.000000       1.140750e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
7.000000      8.000000       1.139148e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
7.000000      8.301030       1.139148e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
7.000000      8.602060       1.134341e-06  0.00  0.00   -61.880000             2.221828e-69   0.00  
7.000000      8.845098       1.123126e-06  0.00  0.00   -36.980000             3.138415e-44   0.00  
7.000000      9.000000       1.103900e-06  0.00  0.00   -26.834000             6.363710e-34   0.00  
7.000000      9.176091       1.060641e-06  0.00  0.00   -18.787000             1.090713e-25   0.00  
7.000000      9.301030       9.965539e-07  0.00  0.00   -14.682000             1.899811e-21   0.00  
7.000000      9.477121       8.171101e-07  0.00  0.00   -10.489000             4.674233e-17   0.00  
7.000000      9.698970       2.996070e-07  0.00  0.00   -6.944000              3.017939e-13   0.00  
7.000000      10.000000     -5.046856e-07  0.00  0.00   -3.376000              2.551000e-09   0.00  
7.000000      10.477121     -7.850666e-07  0.00  0.00   0.905000               1.631963e-04   0.00  
7.000000      11.000000     -8.155079e-07  0.00  0.00   4.112000               8.804615e-01   0.00  
8.000000      7.000000       3.101814e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
8.000000      8.000000       3.101814e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
8.000000      8.301030       3.100212e-06  0.00  0.00   -88.338000             3.825695e-96   0.00  
8.000000      8.602060       3.098610e-06  0.00  0.00   -46.488000             5.479115e-54   0.00  
8.000000      8.845098       3.093803e-06  0.00  0.00   -28.179000             1.980206e-35   0.00  
8.000000      9.000000       3.085792e-06  0.00  0.00   -20.660000             9.477862e-28   0.00  
8.000000      9.176091       3.064964e-06  0.00  0.00   -14.640000             1.523037e-21   0.00  
8.000000      9.301030       3.036125e-06  0.00  0.00   -11.534000             2.665081e-18   0.00  
8.000000      9.477121       2.954414e-06  0.00  0.00   -8.305000              7.156660e-15   0.00  
8.000000      9.698970       2.693259e-06  0.00  0.00   -5.482000              8.703830e-12   0.00  
8.000000      10.000000      1.573337e-06  0.00  0.00   -2.736000              1.103343e-08   0.00  
8.000000      10.477121     -4.838573e-07  0.00  0.00   0.936000               1.752711e-04   0.00  
8.000000      11.000000     -7.882709e-07  0.00  0.00   4.113000               8.824912e-01   0.00  
9.000000      7.000000       7.480563e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
9.000000      8.000000       7.480563e-06  0.00  0.00   -33.673000             8.988980e-42   0.00  
9.000000      8.301030       7.480563e-06  0.00  0.00   -19.742000             1.565707e-27   0.00  
9.000000      8.602060       7.480563e-06  0.00  0.00   -12.310000             8.505707e-20   0.00  
9.000000      8.845098       7.477358e-06  0.00  0.00   -8.725000              6.021579e-16   0.00  
9.000000      9.000000       7.474154e-06  0.00  0.00   -7.063000              4.024486e-14   0.00  
9.000000      9.176091       7.464541e-06  0.00  0.00   -5.586000              1.818488e-12   0.00  
9.000000      9.301030       7.450121e-06  0.00  0.00   -4.752000              1.662304e-11   0.00  
9.000000      9.477121       7.413271e-06  0.00  0.00   -3.799000              2.289341e-10   0.00  
9.000000      9.698970       7.291506e-06  0.00  0.00   -2.762000              4.453592e-09   0.00  
9.000000      10.000000      6.724335e-06  0.00  0.00   -1.207000              3.628360e-07   0.00  
9.000000      10.477121      2.340780e-06  0.00  0.00   1.225000               3.417515e-04   0.00  
9.000000      11.000000     -5.191052e-07  0.00  0.00   4.121000               9.009701e-01   0.00  
10.000000     7.000000       1.699429e-05  0.00  0.00   1.005000               4.546848e-05   0.00  
10.000000     8.000000       1.699429e-05  0.00  0.00   1.005000               4.546848e-05   0.00  
10.000000     8.301030       1.699429e-05  0.00  0.00   1.006000               4.557329e-05   0.00  
10.000000     8.602060       1.699429e-05  0.00  0.00   1.006000               4.557329e-05   0.00  
10.000000     8.845098       1.699269e-05  0.00  0.00   1.008000               4.588919e-05   0.00  
10.000000     9.000000       1.699108e-05  0.00  0.00   1.014000               4.663483e-05   0.00  
10.000000     9.176091       1.698628e-05  0.00  0.00   1.036000               4.951199e-05   0.00  
10.000000     9.301030       1.697987e-05  0.00  0.00   1.064000               5.366738e-05   0.00  
10.000000     9.477121       1.696224e-05  0.00  0.00   1.114000               6.247559e-05   0.00  
10.000000     9.698970       1.690617e-05  0.00  0.00   1.187000               8.066969e-05   0.00  
10.000000     10.000000      1.664181e-05  0.00  0.00   1.388000               1.701024e-04   0.00  
10.000000     10.477121      1.386203e-05  0.00  0.00   2.348000               4.663483e-03   0.00  
10.000000     11.000000      2.164541e-06  0.00  0.00   4.204000               1.090713e+00   0.00  
11.000000     7.000000       3.752778e-05  0.00  0.00   3.764000               1.144749e-01   0.00  
11.000000     8.000000       3.752778e-05  0.00  0.00   3.764000               1.144749e-01   0.00  
11.000000     8.301030       3.752778e-05  0.00  0.00   3.764000               1.144749e-01   0.00  
11.000000     8.602060       3.752778e-05  0.00  0.00   3.764000               1.144749e-01   0.00  
11.000000     8.845098       3.752618e-05  0.00  0.00   3.765000               1.147388e-01   0.00  
11.000000     9.000000       3.752618e-05  0.00  0.00   3.768000               1.158005e-01   0.00  
11.000000     9.176091       3.752298e-05  0.00  0.00   3.779000               1.190448e-01   0.00  
11.000000     9.301030       3.752137e-05  0.00  0.00   3.793000               1.232283e-01   0.00  
11.000000     9.477121       3.751176e-05  0.00  0.00   3.818000               1.308309e-01   0.00  
11.000000     9.698970       3.748613e-05  0.00  0.00   3.846000               1.401879e-01   0.00  
11.000000     10.000000      3.736436e-05  0.00  0.00   3.869000               1.516039e-01   0.00  
11.000000     10.477121      3.605538e-05  0.00  0.00   4.037000               3.066976e-01   0.00  
11.000000     11.000000      2.244810e-05  0.00  0.00   4.810000               4.536390e+00   0.00  
