!46v -> 46ti, e- capture
!Q=-6.5404 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
6.000000      8.301030       3.412636e-07  0.00  0.00   -1.380000              8.663839e-06   0.00  
6.000000      8.602060       3.316506e-07  0.00  0.00   -1.382000              8.663839e-06   0.00  
6.000000      8.845098       3.028114e-07  0.00  0.00   -1.390000              8.663839e-06   0.00  
6.000000      9.000000       2.579504e-07  0.00  0.00   -1.399000              8.643913e-06   0.00  
6.000000      9.176091       1.490024e-07  0.00  0.00   -1.418000              8.505707e-06   0.00  
6.000000      9.301030       1.602177e-09  0.00  0.00   -1.452000              7.956286e-06   0.00  
6.000000      9.477121      -3.396614e-07  0.00  0.00   -1.518000              5.993912e-06   0.00  
6.000000      9.698970      -6.729142e-07  0.00  0.00   -1.223000              4.204462e-06   0.00  
6.000000      10.000000     -7.866687e-07  0.00  0.00   -0.234000              1.075748e-05   0.00  
6.000000      10.477121     -8.155079e-07  0.00  0.00   1.876000               1.865136e-03   0.00  
6.000000      11.000000     -8.187123e-07  0.00  0.00   4.441000               1.980206e+00   0.00  
7.000000      7.000000       1.140750e-06  0.00  0.00   -0.448000              1.243685e-05   0.00  
7.000000      8.000000       1.139148e-06  0.00  0.00   -0.448000              1.243685e-05   0.00  
7.000000      8.301030       1.139148e-06  0.00  0.00   -0.448000              1.243685e-05   0.00  
7.000000      8.602060       1.134341e-06  0.00  0.00   -0.448000              1.243685e-05   0.00  
7.000000      8.845098       1.123126e-06  0.00  0.00   -0.447000              1.246552e-05   0.00  
7.000000      9.000000       1.103900e-06  0.00  0.00   -0.446000              1.246552e-05   0.00  
7.000000      9.176091       1.060641e-06  0.00  0.00   -0.449000              1.232283e-05   0.00  
7.000000      9.301030       9.965539e-07  0.00  0.00   -0.471000              1.160674e-05   0.00  
7.000000      9.477121       8.171101e-07  0.00  0.00   -0.568000              8.886084e-06   0.00  
7.000000      9.698970       2.996070e-07  0.00  0.00   -0.677000              6.049373e-06   0.00  
7.000000      10.000000     -5.046856e-07  0.00  0.00   -0.150000              1.249426e-05   0.00  
7.000000      10.477121     -7.850666e-07  0.00  0.00   1.879000               1.878064e-03   0.00  
7.000000      11.000000     -8.155079e-07  0.00  0.00   4.441000               1.980206e+00   0.00  
8.000000      7.000000       3.101814e-06  0.00  0.00   0.613000               6.261962e-05   0.00  
8.000000      8.000000       3.101814e-06  0.00  0.00   0.613000               6.261962e-05   0.00  
8.000000      8.301030       3.100212e-06  0.00  0.00   0.613000               6.261962e-05   0.00  
8.000000      8.602060       3.098610e-06  0.00  0.00   0.614000               6.261962e-05   0.00  
8.000000      8.845098       3.093803e-06  0.00  0.00   0.614000               6.276397e-05   0.00  
8.000000      9.000000       3.085792e-06  0.00  0.00   0.615000               6.290865e-05   0.00  
8.000000      9.176091       3.064964e-06  0.00  0.00   0.611000               6.233190e-05   0.00  
