!48v -> 48ti, e- capture
!Q=-3.5013 MeV
!
!rhoY         temp          mu             dQ    Vs     e-cap-rate        nu-energy-loss gamma-energy
!g/cm^3       K             1/s            erg   erg    1/s               erg/s          erg/s
1.000000e+05  1.000000e+09  -1.570133e-07  0.00  0.00   3.191538e-06      1.818488e-10   0.00  
1.000000e+05  1.500000e+09  -3.941355e-07  0.00  0.00   7.620790e-06      7.829074e-10   0.00  
1.000000e+05  2.000000e+09  -6.136337e-07  0.00  0.00   1.629296e-05      1.530067e-09   0.00  
1.000000e+05  3.000000e+09  -7.626361e-07  0.00  0.00   9.141132e-05      2.997163e-09   0.00  
1.000000e+05  5.000000e+09  -8.042927e-07  0.00  0.00   9.527962e-04      1.039227e-08   0.00  
1.000000e+05  1.000000e+10  -8.155079e-07  0.00  0.00   3.061963e-02      2.882109e-07   0.00  
1.000000e+05  3.000000e+10  -8.187123e-07  0.00  0.00   1.757924e+01      3.521360e-04   0.00  
1.000000e+05  1.000000e+11  -8.187123e-07  0.00  0.00   1.210598e+04      8.141612e-01   0.00  
1.000000e+06  1.000000e+07   3.444680e-07  0.00  0.00   1.510080e-05      2.413851e-11   0.00  
1.000000e+06  1.000000e+08   3.428658e-07  0.00  0.00   1.517050e-05      2.419415e-11   0.00  
1.000000e+06  2.000000e+08   3.412636e-07  0.00  0.00   1.527566e-05      2.436186e-11   0.00  
1.000000e+06  4.000000e+08   3.316506e-07  0.00  0.00   1.577611e-05      2.551000e-11   0.00  
1.000000e+06  7.000000e+08   3.028114e-07  0.00  0.00   1.927525e-05      6.526952e-11   0.00  
1.000000e+06  1.000000e+09   2.579504e-07  0.00  0.00   3.206269e-05      2.855686e-10   0.00  
1.000000e+06  1.500000e+09   1.490024e-07  0.00  0.00   7.464488e-05      1.126446e-09   0.00  
1.000000e+06  2.000000e+09   1.602177e-09  0.00  0.00   1.261828e-04      2.156306e-09   0.00  
1.000000e+06  3.000000e+09  -3.396614e-07  0.00  0.00   2.404363e-04      3.923832e-09   0.00  
1.000000e+06  5.000000e+09  -6.729142e-07  0.00  0.00   1.145513e-03      1.168720e-08   0.00  
1.000000e+06  1.000000e+10  -7.866687e-07  0.00  0.00   3.126079e-02      2.935691e-07   0.00  
1.000000e+06  3.000000e+10  -8.155079e-07  0.00  0.00   1.757924e+01      3.529477e-04   0.00  
