!61fe -> 61mn, e- capture
!Q=7.691 MeV
!
!rhoY         temp          mu             dQ    Vs     e-cap-rate        nu-energy-loss gamma-energy
!g/cm^3       K             1/s            erg   erg    1/s               erg/s          erg/s
1.000000e+09  2.000000e+08   7.480563e-06  0.00  0.00   1.221800e-69      1.015571e-76   0.00  
1.000000e+09  4.000000e+08   7.480563e-06  0.00  0.00   4.325138e-37      7.239530e-44   0.00  
1.000000e+09  7.000000e+08   7.477358e-06  0.00  0.00   8.892011e-23      2.628515e-29   0.00  
1.000000e+09  1.000000e+09   7.474154e-06  0.00  0.00   6.950243e-17      2.956041e-23   0.00  
1.000000e+09  1.500000e+09   7.464541e-06  0.00  0.00   3.741106e-12      2.413851e-18   0.00  
1.000000e+09  2.000000e+09   7.450121e-06  0.00  0.00   1.091440e-09      9.521610e-16   0.00  
1.000000e+09  3.000000e+09   7.413271e-06  0.00  0.00   4.385307e-07      5.884511e-13   0.00  
1.000000e+09  5.000000e+09   7.291506e-06  0.00  0.00   9.141132e-05      2.146399e-10   0.00  
1.000000e+09  1.000000e+10   6.724335e-06  0.00  0.00   1.625549e-02      8.505707e-08   0.00  
1.000000e+09  3.000000e+10   2.340780e-06  0.00  0.00   8.511380e+00      1.693208e-04   0.00  
1.000000e+09  1.000000e+11  -5.191052e-07  0.00  0.00   9.204496e+03      6.334472e-01   0.00  
1.000000e+10  1.000000e+07   1.699429e-05  0.00  0.00   3.872576e+00      1.544224e-05   0.00  
1.000000e+10  1.000000e+08   1.699429e-05  0.00  0.00   3.872576e+00      1.544224e-05   0.00  
1.000000e+10  2.000000e+08   1.699429e-05  0.00  0.00   3.872576e+00      1.544224e-05   0.00  
1.000000e+10  4.000000e+08   1.699429e-05  0.00  0.00   3.881504e+00      1.547784e-05   0.00  
1.000000e+10  7.000000e+08   1.699269e-05  0.00  0.00   3.908409e+00      1.558513e-05   0.00  
1.000000e+10  1.000000e+09   1.699108e-05  0.00  0.00   3.962780e+00      1.576560e-05   0.00  
1.000000e+10  1.500000e+09   1.698628e-05  0.00  0.00   4.055085e+00      1.624465e-05   0.00  
1.000000e+10  2.000000e+09   1.697987e-05  0.00  0.00   4.159106e+00      1.681552e-05   0.00  
1.000000e+10  3.000000e+09   1.696224e-05  0.00  0.00   4.415704e+00      1.835314e-05   0.00  
1.000000e+10  5.000000e+09   1.690617e-05  0.00  0.00   5.236004e+00      2.380731e-05   0.00  
1.000000e+10  1.000000e+10   1.664181e-05  0.00  0.00   9.660509e+00      6.119422e-05   0.00  
1.000000e+10  3.000000e+10   1.386203e-05  0.00  0.00   1.153453e+02      2.348067e-03   0.00  
1.000000e+10  1.000000e+11   2.164541e-06  0.00  0.00   1.114295e+04      7.668500e-01   0.00  
1.000000e+11  1.000000e+07   3.752778e-05  0.00  0.00   3.013006e+03      5.750563e-02   0.00  
1.000000e+11  1.000000e+08   3.752778e-05  0.00  0.00   3.013006e+03      5.750563e-02   0.00  
1.000000e+11  2.000000e+08   3.752778e-05  0.00  0.00   3.013006e+03      5.750563e-02   0.00  
1.000000e+11  4.000000e+08   3.752778e-05  0.00  0.00   3.019952e+03      5.763820e-02   0.00  
1.000000e+11  7.000000e+08   3.752618e-05  0.00  0.00   3.047895e+03      5.817152e-02   0.00  
1.000000e+11  1.000000e+09   3.752618e-05  0.00  0.00   3.083188e+03      5.898076e-02   0.00  
1.000000e+11  1.500000e+09   3.752298e-05  0.00  0.00   3.133286e+03      5.993912e-02   0.00  
1.000000e+11  2.000000e+09   3.752137e-05  0.00  0.00   3.169567e+03      6.063319e-02   0.00  
1.000000e+11  3.000000e+09   3.751176e-05  0.00  0.00   3.228494e+03      6.190281e-02   0.00  
1.000000e+11  5.000000e+09   3.748613e-05  0.00  0.00   3.357376e+03      6.496963e-02   0.00  
1.000000e+11  1.000000e+10   3.736436e-05  0.00  0.00   3.706807e+03      7.374123e-02   0.00  
1.000000e+11  3.000000e+10   3.605538e-05  0.00  0.00   6.039486e+03      1.650861e-01   0.00  
1.000000e+11  1.000000e+11   2.244810e-05  0.00  0.00   4.497799e+04      3.189410e+00   0.00  
