!54v -> 54ti, e- capture
!Q=4.631 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
3.000000      11.000000     -8.187123e-07  0.00  0.00   3.953000               6.119422e-01   0.00  
4.000000      7.000000       1.922612e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
4.000000      8.000000       8.010883e-09  0.00  0.00   -99.999000             1.605870e-106  0.00  
4.000000      8.301030      -2.082830e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
4.000000      8.602060      -1.073458e-07  0.00  0.00   -59.149000             1.204233e-66   0.00  
4.000000      8.845098      -2.787787e-07  0.00  0.00   -36.646000             6.834557e-44   0.00  
4.000000      9.000000      -4.838573e-07  0.00  0.00   -27.622000             1.056113e-34   0.00  
4.000000      9.176091      -7.434100e-07  0.00  0.00   -20.291000             3.521360e-27   0.00  
4.000000      9.301030      -7.962818e-07  0.00  0.00   -16.194000             6.063319e-23   0.00  
4.000000      9.477121      -8.123036e-07  0.00  0.00   -11.826000             2.252736e-18   0.00  
4.000000      9.698970      -8.171101e-07  0.00  0.00   -7.916000              3.362872e-14   0.00  
4.000000      10.000000     -8.187123e-07  0.00  0.00   -3.972000              6.694381e-10   0.00  
4.000000      10.477121     -8.187123e-07  0.00  0.00   0.618000               8.584409e-05   0.00  
4.000000      11.000000     -8.187123e-07  0.00  0.00   3.953000               6.119422e-01   0.00  
5.000000      7.000000       8.491536e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
5.000000      8.000000       8.331318e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
5.000000      8.301030       7.530230e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
5.000000      8.602060       4.165659e-08  0.00  0.00   -57.978000             1.785297e-65   0.00  
5.000000      8.845098      -4.165659e-08  0.00  0.00   -35.580000             7.956286e-43   0.00  
5.000000      9.000000      -1.570133e-07  0.00  0.00   -26.590000             1.134254e-33   0.00  
5.000000      9.176091      -3.941355e-07  0.00  0.00   -19.558000             1.904190e-26   0.00  
5.000000      9.301030      -6.136337e-07  0.00  0.00   -15.906000             1.176821e-22   0.00  
5.000000      9.477121      -7.626361e-07  0.00  0.00   -11.772000             2.545132e-18   0.00  
5.000000      9.698970      -8.042927e-07  0.00  0.00   -7.908000              3.425393e-14   0.00  
5.000000      10.000000     -8.155079e-07  0.00  0.00   -3.971000              6.694381e-10   0.00  
5.000000      10.477121     -8.187123e-07  0.00  0.00   0.618000               8.584409e-05   0.00  
5.000000      11.000000     -8.187123e-07  0.00  0.00   3.953000               6.119422e-01   0.00  
6.000000      7.000000       3.444680e-07  0.00  0.00   -99.999000             1.605870e-106  0.00  
6.000000      8.000000       3.428658e-07  0.00  0.00   -99.999000             1.605870e-106  0.00  
6.000000      8.301030       3.412636e-07  0.00  0.00   -99.999000             1.605870e-106  0.00  
6.000000      8.602060       3.316506e-07  0.00  0.00   -55.704000             3.355138e-63   0.00  
6.000000      8.845098       3.028114e-07  0.00  0.00   -34.031000             2.816504e-41   0.00  
6.000000      9.000000       2.579504e-07  0.00  0.00   -25.288000             2.268352e-32   0.00  
6.000000      9.176091       1.490024e-07  0.00  0.00   -18.423000             2.592450e-25   0.00  
6.000000      9.301030       1.602177e-09  0.00  0.00   -14.941000             1.083204e-21   0.00  
6.000000      9.477121      -3.396614e-07  0.00  0.00   -11.331000             7.026036e-18   0.00  
6.000000      9.698970      -6.729142e-07  0.00  0.00   -7.825000              4.137237e-14   0.00  
6.000000      10.000000     -7.866687e-07  0.00  0.00   -3.963000              6.834557e-10   0.00  
6.000000      10.477121     -8.155079e-07  0.00  0.00   0.618000               8.584409e-05   0.00  
6.000000      11.000000     -8.187123e-07  0.00  0.00   3.953000               6.119422e-01   0.00  
7.000000      7.000000       1.140750e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
7.000000      8.000000       1.139148e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
7.000000      8.301030       1.139148e-06  0.00  0.00   -93.212000             5.160721e-101  0.00  
7.000000      8.602060       1.134341e-06  0.00  0.00   -49.389000             6.945610e-57   0.00  
7.000000      8.845098       1.123126e-06  0.00  0.00   -30.349000             1.357408e-37   0.00  
7.000000      9.000000       1.103900e-06  0.00  0.00   -22.628000             1.034452e-29   0.00  
7.000000      9.176091       1.060641e-06  0.00  0.00   -16.519000             2.054520e-23   0.00  
7.000000      9.301030       9.965539e-07  0.00  0.00   -13.388000             3.852214e-20   0.00  
7.000000      9.477121       8.171101e-07  0.00  0.00   -10.130000             1.118692e-16   0.00  
7.000000      9.698970       2.996070e-07  0.00  0.00   -7.221000              1.669977e-13   0.00  
7.000000      10.000000     -5.046856e-07  0.00  0.00   -3.875000              8.350460e-10   0.00  
7.000000      10.477121     -7.850666e-07  0.00  0.00   0.621000               8.643913e-05   0.00  
7.000000      11.000000     -8.155079e-07  0.00  0.00   3.953000               6.119422e-01   0.00  
8.000000      7.000000       3.101814e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
8.000000      8.000000       3.101814e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
8.000000      8.301030       3.100212e-06  0.00  0.00   -62.472000             2.822997e-70   0.00  
8.000000      8.602060       3.098610e-06  0.00  0.00   -34.065000             1.457842e-41   0.00  
8.000000      8.845098       3.093803e-06  0.00  0.00   -21.610000             7.545889e-29   0.00  
8.000000      9.000000       3.085792e-06  0.00  0.00   -16.498000             1.441154e-23   0.00  
8.000000      9.176091       3.064964e-06  0.00  0.00   -12.391000             2.836027e-19   0.00  
8.000000      9.301030       3.036125e-06  0.00  0.00   -10.247000             5.391510e-17   0.00  
8.000000      9.477121       2.954414e-06  0.00  0.00   -7.955000              1.669977e-14   0.00  
8.000000      9.698970       2.693259e-06  0.00  0.00   -5.773000              4.717484e-12   0.00  
8.000000      10.000000      1.573337e-06  0.00  0.00   -3.238000              3.595095e-09   0.00  
8.000000      10.477121     -4.838573e-07  0.00  0.00   0.652000               9.283471e-05   0.00  
8.000000      11.000000     -7.882709e-07  0.00  0.00   3.954000               6.133529e-01   0.00  
9.000000      7.000000       7.480563e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
9.000000      8.000000       7.480563e-06  0.00  0.00   -17.702000             1.882393e-24   0.00  
9.000000      8.301030       7.480563e-06  0.00  0.00   -12.012000             9.262120e-19   0.00  
9.000000      8.602060       7.480563e-06  0.00  0.00   -9.167000              6.648297e-16   0.00  
9.000000      8.845098       7.477358e-06  0.00  0.00   -7.372000              5.817152e-14   0.00  
9.000000      9.000000       7.474154e-06  0.00  0.00   -6.214000              9.135039e-13   0.00  
9.000000      9.176091       7.464541e-06  0.00  0.00   -5.285000              8.331254e-12   0.00  
9.000000      9.301030       7.450121e-06  0.00  0.00   -4.801000              2.784264e-11   0.00  
9.000000      9.477121       7.413271e-06  0.00  0.00   -4.194000              1.424657e-10   0.00  
9.000000      9.698970       7.291506e-06  0.00  0.00   -3.325000              1.562106e-09   0.00  
9.000000      10.000000      6.724335e-06  0.00  0.00   -1.749000              1.123855e-07   0.00  
9.000000      10.477121      2.340780e-06  0.00  0.00   0.940000               1.810133e-04   0.00  
9.000000      11.000000     -5.191052e-07  0.00  0.00   3.962000               6.261962e-01   0.00  
10.000000     7.000000       1.699429e-05  0.00  0.00   0.252000               6.349074e-06   0.00  
10.000000     8.000000       1.699429e-05  0.00  0.00   0.252000               6.349074e-06   0.00  
10.000000     8.301030       1.699429e-05  0.00  0.00   0.253000               6.349074e-06   0.00  
10.000000     8.602060       1.699429e-05  0.00  0.00   0.260000               6.482020e-06   0.00  
10.000000     8.845098       1.699269e-05  0.00  0.00   0.283000               6.945610e-06   0.00  
10.000000     9.000000       1.699108e-05  0.00  0.00   0.304000               7.391122e-06   0.00  
10.000000     9.176091       1.698628e-05  0.00  0.00   0.327000               7.937987e-06   0.00  
10.000000     9.301030       1.697987e-05  0.00  0.00   0.345000               8.466626e-06   0.00  
10.000000     9.477121       1.696224e-05  0.00  0.00   0.385000               9.743397e-06   0.00  
10.000000     9.698970       1.690617e-05  0.00  0.00   0.486000               1.385831e-05   0.00  
10.000000     10.000000      1.664181e-05  0.00  0.00   0.819000               4.342206e-05   0.00  
10.000000     10.477121      1.386203e-05  0.00  0.00   2.057000               2.436186e-03   0.00  
10.000000     11.000000      2.164541e-06  0.00  0.00   4.044000               7.580719e-01   0.00  
11.000000     7.000000       3.752778e-05  0.00  0.00   3.509000               5.830562e-02   0.00  
11.000000     8.000000       3.752778e-05  0.00  0.00   3.509000               5.830562e-02   0.00  
11.000000     8.301030       3.752778e-05  0.00  0.00   3.509000               5.830562e-02   0.00  
11.000000     8.602060       3.752778e-05  0.00  0.00   3.509000               5.844003e-02   0.00  
11.000000     8.845098       3.752618e-05  0.00  0.00   3.511000               5.884511e-02   0.00  
11.000000     9.000000       3.752618e-05  0.00  0.00   3.513000               5.925301e-02   0.00  
11.000000     9.176091       3.752298e-05  0.00  0.00   3.513000               5.938960e-02   0.00  
11.000000     9.301030       3.752137e-05  0.00  0.00   3.512000               5.925301e-02   0.00  
11.000000     9.477121       3.751176e-05  0.00  0.00   3.510000               5.925301e-02   0.00  
11.000000     9.698970       3.748613e-05  0.00  0.00   3.511000               5.980127e-02   0.00  
11.000000     10.000000      3.736436e-05  0.00  0.00   3.528000               6.452238e-02   0.00  
11.000000     10.477121      3.605538e-05  0.00  0.00   3.763000               1.602177e-01   0.00  
11.000000     11.000000      2.244810e-05  0.00  0.00   4.651000               3.152901e+00   0.00  
