!64zn -> 64cu, e- capture
!Q=1.089 MeV
!
!rhoY         temp          mu             dQ    Vs     e-cap-rate        nu-energy-loss gamma-energy
!g/cm^3       K             1/s            erg   erg    1/s               erg/s          erg/s
1.000000e+07  2.000000e+09   9.965539e-07  0.00  0.00   2.398833e-05      2.671225e-11   0.00  
1.000000e+07  3.000000e+09   8.171101e-07  0.00  0.00   8.184648e-05      1.464571e-10   0.00  
1.000000e+07  5.000000e+09   2.996070e-07  0.00  0.00   4.395416e-04      1.369968e-09   0.00  
1.000000e+07  1.000000e+10  -5.046856e-07  0.00  0.00   1.595879e-02      9.326322e-08   0.00  
1.000000e+07  3.000000e+10  -7.850666e-07  0.00  0.00   2.529298e+01      4.536390e-04   0.00  
1.000000e+07  1.000000e+11  -8.155079e-07  0.00  0.00   2.233572e+04      1.457842e+00   0.00  
1.000000e+08  1.000000e+07   3.101814e-06  0.00  0.00   2.594179e-03      4.453592e-09   0.00  
1.000000e+08  1.000000e+08   3.101814e-06  0.00  0.00   2.594179e-03      4.453592e-09   0.00  
1.000000e+08  2.000000e+08   3.100212e-06  0.00  0.00   2.600160e-03      4.463858e-09   0.00  
1.000000e+08  4.000000e+08   3.098610e-06  0.00  0.00   2.612161e-03      4.515547e-09   0.00  
1.000000e+08  7.000000e+08   3.093803e-06  0.00  0.00   2.660725e-03      4.674233e-09   0.00  
1.000000e+08  1.000000e+09   3.085792e-06  0.00  0.00   2.735269e-03      4.905806e-09   0.00  
1.000000e+08  1.500000e+09   3.064964e-06  0.00  0.00   2.924152e-03      5.529812e-09   0.00  
1.000000e+08  2.000000e+09   3.036125e-06  0.00  0.00   3.228494e-03      6.572194e-09   0.00  
1.000000e+08  3.000000e+09   2.954414e-06  0.00  0.00   4.365158e-03      1.080713e-08   0.00  
1.000000e+08  5.000000e+09   2.693259e-06  0.00  0.00   9.484185e-03      3.347421e-08   0.00  
1.000000e+08  1.000000e+10   1.573337e-06  0.00  0.00   6.966265e-02      4.118228e-07   0.00  
1.000000e+08  3.000000e+10  -4.838573e-07  0.00  0.00   2.716439e+01      4.872035e-04   0.00  
1.000000e+08  1.000000e+11  -7.882709e-07  0.00  0.00   2.238721e+04      1.461202e+00   0.00  
1.000000e+09  1.000000e+07   7.480563e-06  0.00  0.00   4.295364e-01      1.895442e-06   0.00  
1.000000e+09  1.000000e+08   7.480563e-06  0.00  0.00   4.295364e-01      1.899811e-06   0.00  
1.000000e+09  2.000000e+08   7.480563e-06  0.00  0.00   4.295364e-01      1.899811e-06   0.00  
1.000000e+09  4.000000e+08   7.480563e-06  0.00  0.00   4.305266e-01      1.904190e-06   0.00  
1.000000e+09  7.000000e+08   7.477358e-06  0.00  0.00   4.325138e-01      1.912980e-06   0.00  
1.000000e+09  1.000000e+09   7.474154e-06  0.00  0.00   4.365158e-01      1.930680e-06   0.00  
1.000000e+09  1.500000e+09   7.464541e-06  0.00  0.00   4.446313e-01      1.980206e-06   0.00  
1.000000e+09  2.000000e+09   7.450121e-06  0.00  0.00   4.591980e-01      2.054520e-06   0.00  
1.000000e+09  3.000000e+09   7.413271e-06  0.00  0.00   5.105050e-01      2.337278e-06   0.00  
1.000000e+09  5.000000e+09   7.291506e-06  0.00  0.00   7.194490e-01      3.553942e-06   0.00  
1.000000e+09  1.000000e+10   6.724335e-06  0.00  0.00   2.084491e+00      1.344963e-05   0.00  
1.000000e+09  3.000000e+10   2.340780e-06  0.00  0.00   5.333349e+01      9.609712e-04   0.00  
1.000000e+09  1.000000e+11  -5.191052e-07  0.00  0.00   2.280342e+04      1.491799e+00   0.00  
1.000000e+10  1.000000e+07   1.699429e-05  0.00  0.00   1.832314e+02      1.530067e-03   0.00  
1.000000e+10  1.000000e+08   1.699429e-05  0.00  0.00   1.832314e+02      1.530067e-03   0.00  
1.000000e+10  2.000000e+08   1.699429e-05  0.00  0.00   1.832314e+02      1.530067e-03   0.00  
1.000000e+10  4.000000e+08   1.699429e-05  0.00  0.00   1.832314e+02      1.530067e-03   0.00  
1.000000e+10  7.000000e+08   1.699269e-05  0.00  0.00   1.832314e+02      1.533594e-03   0.00  
1.000000e+10  1.000000e+09   1.699108e-05  0.00  0.00   1.836538e+02      1.537129e-03   0.00  
1.000000e+10  1.500000e+09   1.698628e-05  0.00  0.00   1.840772e+02      1.544224e-03   0.00  
1.000000e+10  2.000000e+09   1.697987e-05  0.00  0.00   1.853532e+02      1.558513e-03   0.00  
1.000000e+10  3.000000e+09   1.696224e-05  0.00  0.00   1.887991e+02      1.605870e-03   0.00  
1.000000e+10  5.000000e+09   1.690617e-05  0.00  0.00   1.999862e+02      1.768929e-03   0.00  
1.000000e+10  1.000000e+10   1.664181e-05  0.00  0.00   2.454709e+02      2.470076e-03   0.00  
1.000000e+10  3.000000e+10   1.386203e-05  0.00  0.00   7.261060e+02      1.411596e-02   0.00  
1.000000e+10  1.000000e+11   2.164541e-06  0.00  0.00   2.760578e+04      1.805969e+00   0.00  
1.000000e+11  1.000000e+07   3.752778e-05  0.00  0.00   2.264644e+04      5.517094e-01   0.00  
1.000000e+11  1.000000e+08   3.752778e-05  0.00  0.00   2.264644e+04      5.517094e-01   0.00  
1.000000e+11  2.000000e+08   3.752778e-05  0.00  0.00   2.264644e+04      5.517094e-01   0.00  
1.000000e+11  4.000000e+08   3.752778e-05  0.00  0.00   2.264644e+04      5.517094e-01   0.00  
1.000000e+11  7.000000e+08   3.752618e-05  0.00  0.00   2.264644e+04      5.517094e-01   0.00  
1.000000e+11  1.000000e+09   3.752618e-05  0.00  0.00   2.264644e+04      5.517094e-01   0.00  
1.000000e+11  1.500000e+09   3.752298e-05  0.00  0.00   2.264644e+04      5.517094e-01   0.00  
1.000000e+11  2.000000e+09   3.752137e-05  0.00  0.00   2.269865e+04      5.529812e-01   0.00  
1.000000e+11  3.000000e+09   3.751176e-05  0.00  0.00   2.275097e+04      5.555337e-01   0.00  
1.000000e+11  5.000000e+09   3.748613e-05  0.00  0.00   2.306747e+04      5.658618e-01   0.00  
1.000000e+11  1.000000e+10   3.736436e-05  0.00  0.00   2.393316e+04      6.021579e-01   0.00  
1.000000e+11  3.000000e+10   3.605538e-05  0.00  0.00   3.013006e+04      9.030471e-01   0.00  
1.000000e+11  1.000000e+11   2.244810e-05  0.00  0.00   1.122018e+05      7.580719e+00   0.00  
