!54mn -> 54cr, e- capture
!Q=-0.8661 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
8.000000      9.698970       2.693259e-06  0.00  0.00   -2.513000              1.484945e-08   0.00  
8.000000      10.000000      1.573337e-06  0.00  0.00   -1.282000              4.905806e-07   0.00  
8.000000      10.477121     -4.838573e-07  0.00  0.00   1.552000               8.198047e-04   0.00  
8.000000      11.000000     -7.882709e-07  0.00  0.00   4.394000               1.704945e+00   0.00  
9.000000      7.000000       7.480563e-06  0.00  0.00   -0.743000              6.803155e-07   0.00  
9.000000      8.000000       7.480563e-06  0.00  0.00   -0.743000              6.803155e-07   0.00  
9.000000      8.301030       7.480563e-06  0.00  0.00   -0.743000              6.787509e-07   0.00  
9.000000      8.602060       7.480563e-06  0.00  0.00   -0.747000              6.709813e-07   0.00  
9.000000      8.845098       7.477358e-06  0.00  0.00   -0.759000              6.482020e-07   0.00  
9.000000      9.000000       7.474154e-06  0.00  0.00   -0.771000              6.261962e-07   0.00  
9.000000      9.176091       7.464541e-06  0.00  0.00   -0.782000              6.091306e-07   0.00  
9.000000      9.301030       7.450121e-06  0.00  0.00   -0.780000              6.176044e-07   0.00  
9.000000      9.477121       7.413271e-06  0.00  0.00   -0.739000              7.156660e-07   0.00  
9.000000      9.698970       7.291506e-06  0.00  0.00   -0.558000              1.287391e-06   0.00  
9.000000      10.000000      6.724335e-06  0.00  0.00   0.101000               1.063434e-05   0.00  
9.000000      10.477121      2.340780e-06  0.00  0.00   1.837000               1.583837e-03   0.00  
9.000000      11.000000     -5.191052e-07  0.00  0.00   4.402000               1.736642e+00   0.00  
10.000000     7.000000       1.699429e-05  0.00  0.00   2.047000               8.764162e-04   0.00  
10.000000     8.000000       1.699429e-05  0.00  0.00   2.047000               8.744005e-04   0.00  
10.000000     8.301030       1.699429e-05  0.00  0.00   2.046000               8.744005e-04   0.00  
10.000000     8.602060       1.699429e-05  0.00  0.00   2.043000               8.663839e-04   0.00  
10.000000     8.845098       1.699269e-05  0.00  0.00   2.039000               8.584409e-04   0.00  
10.000000     9.000000       1.699108e-05  0.00  0.00   2.037000               8.525314e-04   0.00  
10.000000     9.176091       1.698628e-05  0.00  0.00   2.036000               8.486144e-04   0.00  
10.000000     9.301030       1.697987e-05  0.00  0.00   2.036000               8.505707e-04   0.00  
10.000000     9.477121       1.696224e-05  0.00  0.00   2.041000               8.683812e-04   0.00  
10.000000     9.698970       1.690617e-05  0.00  0.00   2.064000               9.477862e-04   0.00  
10.000000     10.000000      1.664181e-05  0.00  0.00   2.174000               1.488368e-03   0.00  
10.000000     10.477121      1.386203e-05  0.00  0.00   2.916000               2.007754e-02   0.00  
10.000000     11.000000      2.164541e-06  0.00  0.00   4.484000               2.102376e+00   0.00  
11.000000     7.000000       3.752778e-05  0.00  0.00   4.218000               3.896820e-01   0.00  
11.000000     8.000000       3.752778e-05  0.00  0.00   4.218000               3.896820e-01   0.00  
11.000000     8.301030       3.752778e-05  0.00  0.00   4.217000               3.887858e-01   0.00  
11.000000     8.602060       3.752778e-05  0.00  0.00   4.215000               3.861094e-01   0.00  
11.000000     8.845098       3.752618e-05  0.00  0.00   4.212000               3.843354e-01   0.00  
11.000000     9.000000       3.752618e-05  0.00  0.00   4.211000               3.825695e-01   0.00  
11.000000     9.176091       3.752298e-05  0.00  0.00   4.210000               3.816897e-01   0.00  
11.000000     9.301030       3.752137e-05  0.00  0.00   4.210000               3.816897e-01   0.00  
11.000000     9.477121       3.751176e-05  0.00  0.00   4.210000               3.825695e-01   0.00  
11.000000     9.698970       3.748613e-05  0.00  0.00   4.213000               3.869995e-01   0.00  
11.000000     10.000000      3.736436e-05  0.00  0.00   4.231000               4.137237e-01   0.00  
11.000000     10.477121      3.605538e-05  0.00  0.00   4.459000               9.565560e-01   0.00  
11.000000     11.000000      2.244810e-05  0.00  0.00   5.089000               8.744005e+00   0.00  
