!56v -> 56ti, e- capture
!Q=7.611 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
9.000000      8.845098       7.477358e-06  0.00  0.00   -22.303000             1.484945e-29   0.00  
9.000000      9.000000       7.474154e-06  0.00  0.00   -16.617000             1.044024e-23   0.00  
9.000000      9.176091       7.464541e-06  0.00  0.00   -12.068000             5.593845e-19   0.00  
9.000000      9.301030       7.450121e-06  0.00  0.00   -9.724000              1.666136e-16   0.00  
9.000000      9.477121       7.413271e-06  0.00  0.00   -7.260000              7.493943e-14   0.00  
9.000000      9.698970       7.291506e-06  0.00  0.00   -4.971000              2.580539e-11   0.00  
9.000000      10.000000      6.724335e-06  0.00  0.00   -2.525000              1.583837e-08   0.00  
9.000000      10.477121      2.340780e-06  0.00  0.00   0.524000               6.496963e-05   0.00  
9.000000      11.000000     -5.191052e-07  0.00  0.00   3.710000               3.489076e-01   0.00  
10.000000     7.000000       1.699429e-05  0.00  0.00   -0.942000              2.665081e-07   0.00  
10.000000     8.000000       1.699429e-05  0.00  0.00   -0.903000              3.081133e-07   0.00  
10.000000     8.301030       1.699429e-05  0.00  0.00   -0.631000              7.340242e-07   0.00  
10.000000     8.602060       1.699429e-05  0.00  0.00   -0.316000              1.708875e-06   0.00  
10.000000     8.845098       1.699269e-05  0.00  0.00   -0.164000              2.504439e-06   0.00  
10.000000     9.000000       1.699108e-05  0.00  0.00   -0.106000              2.888753e-06   0.00  
10.000000     9.176091       1.698628e-05  0.00  0.00   -0.076000              3.095354e-06   0.00  
10.000000     9.301030       1.697987e-05  0.00  0.00   -0.079000              3.059922e-06   0.00  
10.000000     9.477121       1.696224e-05  0.00  0.00   -0.097000              2.956041e-06   0.00  
10.000000     9.698970       1.690617e-05  0.00  0.00   -0.058000              3.481051e-06   0.00  
10.000000     10.000000      1.664181e-05  0.00  0.00   0.303000               1.166032e-05   0.00  
10.000000     10.477121      1.386203e-05  0.00  0.00   1.662000               9.114029e-04   0.00  
10.000000     11.000000      2.164541e-06  0.00  0.00   3.792000               4.223869e-01   0.00  
11.000000     7.000000       3.752778e-05  0.00  0.00   3.103000               2.068761e-02   0.00  
