!64ni -> 64co, e- capture
!Q=7.818 MeV
!
!rhoY         temp          mu             dQ    Vs     e-cap-rate        nu-energy-loss gamma-energy
!g/cm^3       K             1/s            erg   erg    1/s               erg/s          erg/s
1.000000e+11  4.000000e+08   3.752778e-05  0.00  0.00   4.528976e+03      9.072154e-02   0.00  
1.000000e+11  7.000000e+08   3.752618e-05  0.00  0.00   4.528976e+03      9.072154e-02   0.00  
1.000000e+11  1.000000e+09   3.752618e-05  0.00  0.00   4.528976e+03      9.093067e-02   0.00  
1.000000e+11  1.500000e+09   3.752298e-05  0.00  0.00   4.528976e+03      9.093067e-02   0.00  
1.000000e+11  2.000000e+09   3.752137e-05  0.00  0.00   4.539416e+03      9.114029e-02   0.00  
1.000000e+11  3.000000e+09   3.751176e-05  0.00  0.00   4.591980e+03      9.219564e-02   0.00  
1.000000e+11  5.000000e+09   3.748613e-05  0.00  0.00   4.965923e+03      1.001637e-01   0.00  
1.000000e+11  1.000000e+10   3.736436e-05  0.00  0.00   5.675446e+03      1.179534e-01   0.00  
1.000000e+11  3.000000e+10   3.605538e-05  0.00  0.00   9.908319e+03      3.038858e-01   0.00  
1.000000e+11  1.000000e+11   2.244810e-05  0.00  0.00   7.430191e+04      5.441397e+00   0.00  
