!52v -> 52ti, e- capture
!Q=2.484 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
1.000000      7.000000      -4.806530e-09  0.00  0.00   -99.999000             1.605870e-106  0.00  
1.000000      8.000000      -9.292624e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
1.000000      8.301030      -2.146917e-07  0.00  0.00   -60.868000             1.139490e-68   0.00  
1.000000      8.602060      -4.902661e-07  0.00  0.00   -35.693000             3.465057e-43   0.00  
1.000000      8.845098      -8.058948e-07  0.00  0.00   -24.127000             2.284075e-31   0.00  
1.000000      9.000000      -8.187123e-07  0.00  0.00   -18.371000             1.899811e-25   0.00  
1.000000      9.176091      -8.187123e-07  0.00  0.00   -13.676000             1.461202e-20   0.00  
1.000000      9.301030      -8.187123e-07  0.00  0.00   -11.199000             6.035460e-18   0.00  
1.000000      9.477121      -8.187123e-07  0.00  0.00   -8.517000              4.642056e-15   0.00  
1.000000      9.698970      -8.187123e-07  0.00  0.00   -5.962000              3.088235e-12   0.00  
1.000000      10.000000     -8.187123e-07  0.00  0.00   -3.069000              5.777107e-09   0.00  
1.000000      10.477121     -8.187123e-07  0.00  0.00   0.899000               1.685429e-04   0.00  
1.000000      11.000000     -8.187123e-07  0.00  0.00   4.039000               7.442355e-01   0.00  
2.000000      7.000000      -1.602177e-09  0.00  0.00   -99.999000             1.605870e-106  0.00  
2.000000      8.000000      -6.088271e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
2.000000      8.301030      -1.522068e-07  0.00  0.00   -59.868000             1.142116e-67   0.00  
2.000000      8.602060      -3.636941e-07  0.00  0.00   -34.693000             3.465057e-42   0.00  
2.000000      8.845098      -7.145708e-07  0.00  0.00   -23.714000             5.911673e-31   0.00  
2.000000      9.000000      -8.107014e-07  0.00  0.00   -18.350000             1.993932e-25   0.00  
2.000000      9.176091      -8.187123e-07  0.00  0.00   -13.675000             1.464571e-20   0.00  
2.000000      9.301030      -8.187123e-07  0.00  0.00   -11.199000             6.049373e-18   0.00  
2.000000      9.477121      -8.187123e-07  0.00  0.00   -8.517000              4.642056e-15   0.00  
2.000000      9.698970      -8.187123e-07  0.00  0.00   -5.962000              3.088235e-12   0.00  
2.000000      10.000000     -8.187123e-07  0.00  0.00   -3.069000              5.777107e-09   0.00  
2.000000      10.477121     -8.187123e-07  0.00  0.00   0.899000               1.685429e-04   0.00  
2.000000      11.000000     -8.187123e-07  0.00  0.00   4.039000               7.442355e-01   0.00  
3.000000      7.000000       3.204353e-09  0.00  0.00   -99.999000             1.605870e-106  0.00  
3.000000      8.000000      -2.883918e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
3.000000      8.301030      -8.811971e-08  0.00  0.00   -58.862000             1.155342e-66   0.00  
3.000000      8.602060      -2.355200e-07  0.00  0.00   -33.691000             3.481051e-41   0.00  
3.000000      8.845098      -5.030835e-07  0.00  0.00   -22.766000             5.244576e-30   0.00  
3.000000      9.000000      -7.450121e-07  0.00  0.00   -18.144000             3.204132e-25   0.00  
3.000000      9.176091      -8.107014e-07  0.00  0.00   -13.660000             1.516039e-20   0.00  
3.000000      9.301030      -8.171101e-07  0.00  0.00   -11.196000             6.091306e-18   0.00  
3.000000      9.477121      -8.187123e-07  0.00  0.00   -8.517000              4.642056e-15   0.00  
3.000000      9.698970      -8.187123e-07  0.00  0.00   -5.962000              3.088235e-12   0.00  
3.000000      10.000000     -8.187123e-07  0.00  0.00   -3.069000              5.777107e-09   0.00  
3.000000      10.477121     -8.187123e-07  0.00  0.00   0.899000               1.685429e-04   0.00  
