!62co -> 62fe, e- capture
!Q=3.041 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
3.000000      11.000000     -8.187123e-07  0.00  0.00   4.120000               9.030471e-01   0.00  
4.000000      7.000000       1.922612e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
4.000000      8.000000       8.010883e-09  0.00  0.00   -99.999000             1.605870e-106  0.00  
4.000000      8.301030      -2.082830e-08  0.00  0.00   -71.614000             2.045080e-79   0.00  
4.000000      8.602060      -1.073458e-07  0.00  0.00   -39.508000             5.305305e-47   0.00  
4.000000      8.845098      -2.787787e-07  0.00  0.00   -25.622000             7.272947e-33   0.00  
4.000000      9.000000      -4.838573e-07  0.00  0.00   -19.999000             4.443349e-27   0.00  
4.000000      9.176091      -7.434100e-07  0.00  0.00   -15.279000             3.603383e-22   0.00  
4.000000      9.301030      -7.962818e-07  0.00  0.00   -12.473000             3.167455e-19   0.00  
4.000000      9.477121      -8.123036e-07  0.00  0.00   -9.376000              6.290865e-16   0.00  
4.000000      9.698970      -8.171101e-07  0.00  0.00   -6.447000              9.856220e-13   0.00  
4.000000      10.000000     -8.187123e-07  0.00  0.00   -3.081000              5.008531e-09   0.00  
4.000000      10.477121     -8.187123e-07  0.00  0.00   0.993000               1.998529e-04   0.00  
4.000000      11.000000     -8.187123e-07  0.00  0.00   4.120000               9.030471e-01   0.00  
5.000000      7.000000       8.491536e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
5.000000      8.000000       8.331318e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
5.000000      8.301030       7.530230e-08  0.00  0.00   -70.111000             6.496963e-78   0.00  
5.000000      8.602060       4.165659e-08  0.00  0.00   -38.338000             7.847122e-46   0.00  
5.000000      8.845098      -4.165659e-08  0.00  0.00   -24.556000             8.466626e-32   0.00  
5.000000      9.000000      -1.570133e-07  0.00  0.00   -18.968000             4.772109e-26   0.00  
5.000000      9.176091      -3.941355e-07  0.00  0.00   -14.546000             1.948545e-21   0.00  
5.000000      9.301030      -6.136337e-07  0.00  0.00   -12.184000             6.147668e-19   0.00  
5.000000      9.477121      -7.626361e-07  0.00  0.00   -9.322000              7.107394e-16   0.00  
5.000000      9.698970      -8.042927e-07  0.00  0.00   -6.438000              1.006260e-12   0.00  
5.000000      10.000000     -8.155079e-07  0.00  0.00   -3.081000              5.020077e-09   0.00  
5.000000      10.477121     -8.187123e-07  0.00  0.00   0.993000               1.998529e-04   0.00  
5.000000      11.000000     -8.187123e-07  0.00  0.00   4.120000               9.030471e-01   0.00  
6.000000      7.000000       3.444680e-07  0.00  0.00   -99.999000             1.605870e-106  0.00  
6.000000      8.000000       3.428658e-07  0.00  0.00   -99.999000             1.605870e-106  0.00  
6.000000      8.301030       3.412636e-07  0.00  0.00   -65.929000             9.878941e-74   0.00  
6.000000      8.602060       3.316506e-07  0.00  0.00   -36.066000             1.464571e-43   0.00  
6.000000      8.845098       3.028114e-07  0.00  0.00   -23.009000             2.983393e-30   0.00  
6.000000      9.000000       2.579504e-07  0.00  0.00   -17.666000             9.565560e-25   0.00  
6.000000      9.176091       1.490024e-07  0.00  0.00   -13.410000             2.665081e-20   0.00  
6.000000      9.301030       1.602177e-09  0.00  0.00   -11.219000             5.684737e-18   0.00  
6.000000      9.477121      -3.396614e-07  0.00  0.00   -8.880000              1.966574e-15   0.00  
6.000000      9.698970      -6.729142e-07  0.00  0.00   -6.356000              1.215375e-12   0.00  
6.000000      10.000000     -7.866687e-07  0.00  0.00   -3.072000              5.113407e-09   0.00  
6.000000      10.477121     -8.155079e-07  0.00  0.00   0.994000               1.998529e-04   0.00  
6.000000      11.000000     -8.187123e-07  0.00  0.00   4.120000               9.030471e-01   0.00  
7.000000      7.000000       1.140750e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
7.000000      8.000000       1.139148e-06  0.00  0.00   -99.949000             1.605870e-106  0.00  
7.000000      8.301030       1.139148e-06  0.00  0.00   -53.385000             3.465057e-61   0.00  
7.000000      8.602060       1.134341e-06  0.00  0.00   -29.750000             3.031869e-37   0.00  
7.000000      8.845098       1.123126e-06  0.00  0.00   -19.327000             1.427941e-26   0.00  
7.000000      9.000000       1.103900e-06  0.00  0.00   -15.008000             4.342206e-22   0.00  
7.000000      9.176091       1.060641e-06  0.00  0.00   -11.506000             2.136537e-18   0.00  
7.000000      9.301030       9.965539e-07  0.00  0.00   -9.660000              2.059256e-16   0.00  
7.000000      9.477121       8.171101e-07  0.00  0.00   -7.673000              3.167455e-14   0.00  
7.000000      9.698970       2.996070e-07  0.00  0.00   -5.750000              4.894523e-12   0.00  
7.000000      10.000000     -5.046856e-07  0.00  0.00   -2.984000              6.247559e-09   0.00  
7.000000      10.477121     -7.850666e-07  0.00  0.00   0.997000               2.012382e-04   0.00  
7.000000      11.000000     -8.155079e-07  0.00  0.00   4.120000               9.030471e-01   0.00  
8.000000      7.000000       3.101814e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
8.000000      8.000000       3.101814e-06  0.00  0.00   -38.291000             2.131623e-46   0.00  
8.000000      8.301030       3.100212e-06  0.00  0.00   -22.570000             2.257930e-30   0.00  
8.000000      8.602060       3.098610e-06  0.00  0.00   -14.352000             7.598194e-22   0.00  
8.000000      8.845098       3.093803e-06  0.00  0.00   -10.529000             9.114029e-18   0.00  
8.000000      9.000000       3.085792e-06  0.00  0.00   -8.837000              6.572194e-16   0.00  
8.000000      9.176091       3.064964e-06  0.00  0.00   -7.359000              3.074046e-14   0.00  
8.000000      9.301030       3.036125e-06  0.00  0.00   -6.509000              2.990270e-13   0.00  
8.000000      9.477121       2.954414e-06  0.00  0.00   -5.487000              4.951199e-12   0.00  
8.000000      9.698970       2.693259e-06  0.00  0.00   -4.292000              1.411596e-10   0.00  
8.000000      10.000000      1.573337e-06  0.00  0.00   -2.343000              2.708385e-08   0.00  
8.000000      10.477121     -4.838573e-07  0.00  0.00   1.028000               2.166259e-04   0.00  
8.000000      11.000000     -7.882709e-07  0.00  0.00   4.121000               9.051288e-01   0.00  
9.000000      7.000000       7.480563e-06  0.00  0.00   -2.858000              2.121829e-09   0.00  
9.000000      8.000000       7.480563e-06  0.00  0.00   -2.924000              1.818488e-09   0.00  
9.000000      8.301030       7.480563e-06  0.00  0.00   -3.018000              1.424657e-09   0.00  
9.000000      8.602060       7.480563e-06  0.00  0.00   -3.020000              1.348064e-09   0.00  
9.000000      8.845098       7.477358e-06  0.00  0.00   -2.981000              1.464571e-09   0.00  
9.000000      9.000000       7.474154e-06  0.00  0.00   -2.931000              1.773007e-09   0.00  
9.000000      9.176091       7.464541e-06  0.00  0.00   -2.794000              3.109642e-09   0.00  
9.000000      9.301030       7.450121e-06  0.00  0.00   -2.635000              5.428882e-09   0.00  
9.000000      9.477121       7.413271e-06  0.00  0.00   -2.364000              1.226621e-08   0.00  
9.000000      9.698970       7.291506e-06  0.00  0.00   -1.910000              4.204462e-08   0.00  
9.000000      10.000000      6.724335e-06  0.00  0.00   -0.811000              9.051288e-07   0.00  
9.000000      10.477121      2.340780e-06  0.00  0.00   1.317000               4.214154e-04   0.00  
9.000000      11.000000     -5.191052e-07  0.00  0.00   4.129000               9.219564e-01   0.00  
10.000000     7.000000       1.699429e-05  0.00  0.00   1.419000               1.474723e-04   0.00  
10.000000     8.000000       1.699429e-05  0.00  0.00   1.422000               1.484945e-04   0.00  
10.000000     8.301030       1.699429e-05  0.00  0.00   1.431000               1.516039e-04   0.00  
10.000000     8.602060       1.699429e-05  0.00  0.00   1.443000               1.558513e-04   0.00  
10.000000     8.845098       1.699269e-05  0.00  0.00   1.452000               1.594815e-04   0.00  
10.000000     9.000000       1.699108e-05  0.00  0.00   1.457000               1.613282e-04   0.00  
10.000000     9.176091       1.698628e-05  0.00  0.00   1.462000               1.643276e-04   0.00  
10.000000     9.301030       1.697987e-05  0.00  0.00   1.468000               1.673826e-04   0.00  
10.000000     9.477121       1.696224e-05  0.00  0.00   1.481000               1.756752e-04   0.00  
10.000000     9.698970       1.690617e-05  0.00  0.00   1.516000               2.021671e-04   0.00  
10.000000     10.000000      1.664181e-05  0.00  0.00   1.656000               3.497119e-04   0.00  
10.000000     10.477121      1.386203e-05  0.00  0.00   2.437000               5.763820e-03   0.00  
10.000000     11.000000      2.164541e-06  0.00  0.00   4.211000               1.116119e+00   0.00  
11.000000     7.000000       3.752778e-05  0.00  0.00   3.863000               1.572934e-01   0.00  
11.000000     8.000000       3.752778e-05  0.00  0.00   3.867000               1.583837e-01   0.00  
11.000000     8.301030       3.752778e-05  0.00  0.00   3.876000               1.617001e-01   0.00  
11.000000     8.602060       3.752778e-05  0.00  0.00   3.887000               1.658481e-01   0.00  
11.000000     8.845098       3.752618e-05  0.00  0.00   3.896000               1.693208e-01   0.00  
11.000000     9.000000       3.752618e-05  0.00  0.00   3.901000               1.712815e-01   0.00  
11.000000     9.176091       3.752298e-05  0.00  0.00   3.906000               1.732648e-01   0.00  
11.000000     9.301030       3.752137e-05  0.00  0.00   3.909000               1.748680e-01   0.00  
11.000000     9.477121       3.751176e-05  0.00  0.00   3.914000               1.768929e-01   0.00  
11.000000     9.698970       3.748613e-05  0.00  0.00   3.921000               1.801816e-01   0.00  
11.000000     10.000000      3.736436e-05  0.00  0.00   3.931000               1.891082e-01   0.00  
11.000000     10.477121      3.605538e-05  0.00  0.00   4.085000               3.570347e-01   0.00  
11.000000     11.000000      2.244810e-05  0.00  0.00   4.817000               4.642056e+00   0.00  
