!63ga -> 63zn, e- capture
!Q=-5.009 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
8.000000      10.000000      1.573337e-06  0.00  0.00   -0.045000              9.499711e-06   0.00  
8.000000      10.477121     -4.838573e-07  0.00  0.00   1.845000               1.379464e-03   0.00  
8.000000      11.000000     -7.882709e-07  0.00  0.00   4.604000               2.683554e+00   0.00  
9.000000      7.000000       7.480563e-06  0.00  0.00   1.057000               1.258086e-04   0.00  
9.000000      8.000000       7.480563e-06  0.00  0.00   1.057000               1.258086e-04   0.00  
9.000000      8.301030       7.480563e-06  0.00  0.00   1.057000               1.258086e-04   0.00  
9.000000      8.602060       7.480563e-06  0.00  0.00   1.057000               1.260986e-04   0.00  
9.000000      8.845098       7.477358e-06  0.00  0.00   1.057000               1.258086e-04   0.00  
9.000000      9.000000       7.474154e-06  0.00  0.00   1.054000               1.249426e-04   0.00  
9.000000      9.176091       7.464541e-06  0.00  0.00   1.046000               1.218177e-04   0.00  
9.000000      9.301030       7.450121e-06  0.00  0.00   1.038000               1.187710e-04   0.00  
9.000000      9.477121       7.413271e-06  0.00  0.00   1.030000               1.155342e-04   0.00  
9.000000      9.698970       7.291506e-06  0.00  0.00   1.051000               1.204233e-04   0.00  
9.000000      10.000000      6.724335e-06  0.00  0.00   1.205000               1.768929e-04   0.00  
9.000000      10.477121      2.340780e-06  0.00  0.00   2.133000               2.695941e-03   0.00  
9.000000      11.000000     -5.191052e-07  0.00  0.00   4.613000               2.733445e+00   0.00  
10.000000     7.000000       1.699429e-05  0.00  0.00   2.869000               9.609712e-03   0.00  
10.000000     8.000000       1.699429e-05  0.00  0.00   2.869000               9.609712e-03   0.00  
10.000000     8.301030       1.699429e-05  0.00  0.00   2.869000               9.609712e-03   0.00  
10.000000     8.602060       1.699429e-05  0.00  0.00   2.870000               9.609712e-03   0.00  
10.000000     8.845098       1.699269e-05  0.00  0.00   2.869000               9.587611e-03   0.00  
10.000000     9.000000       1.699108e-05  0.00  0.00   2.868000               9.543560e-03   0.00  
