!60mn -> 60cr, e- capture
!Q=6.601 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
6.000000      8.301030       3.412636e-07  0.00  0.00   -99.999000             1.605870e-106  0.00  
6.000000      8.602060       3.316506e-07  0.00  0.00   -79.336000             7.739455e-87   0.00  
6.000000      8.845098       3.028114e-07  0.00  0.00   -47.090000             2.413851e-54   0.00  
6.000000      9.000000       2.579504e-07  0.00  0.00   -34.156000             2.983393e-41   0.00  
6.000000      9.176091       1.490024e-07  0.00  0.00   -24.053000             5.777107e-31   0.00  
6.000000      9.301030       1.602177e-09  0.00  0.00   -18.961000             9.654069e-26   0.00  
6.000000      9.477121      -3.396614e-07  0.00  0.00   -13.743000             2.470076e-20   0.00  
6.000000      9.698970      -6.729142e-07  0.00  0.00   -8.966000              2.580539e-15   0.00  
6.000000      10.000000     -7.866687e-07  0.00  0.00   -4.366000              2.196395e-10   0.00  
6.000000      10.477121     -8.155079e-07  0.00  0.00   0.274000               3.362872e-05   0.00  
6.000000      11.000000     -8.187123e-07  0.00  0.00   3.670000               3.102490e-01   0.00  
7.000000      7.000000       1.140750e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
7.000000      8.000000       1.139148e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
7.000000      8.301030       1.139148e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
7.000000      8.602060       1.134341e-06  0.00  0.00   -73.019000             1.605870e-80   0.00  
7.000000      8.845098       1.123126e-06  0.00  0.00   -43.406000             1.163350e-50   0.00  
7.000000      9.000000       1.103900e-06  0.00  0.00   -31.493000             1.373126e-38   0.00  
7.000000      9.176091       1.060641e-06  0.00  0.00   -22.142000             4.695809e-29   0.00  
7.000000      9.301030       9.965539e-07  0.00  0.00   -17.397000             3.537614e-24   0.00  
7.000000      9.477121       8.171101e-07  0.00  0.00   -12.531000             4.024486e-19   0.00  
7.000000      9.698970       2.996070e-07  0.00  0.00   -8.356000              1.051261e-14   0.00  
7.000000      10.000000     -5.046856e-07  0.00  0.00   -4.277000              2.695941e-10   0.00  
7.000000      10.477121     -7.850666e-07  0.00  0.00   0.277000               3.393989e-05   0.00  
7.000000      11.000000     -8.155079e-07  0.00  0.00   3.670000               3.102490e-01   0.00  
8.000000      7.000000       3.101814e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
8.000000      8.000000       3.101814e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
8.000000      8.301030       3.100212e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
8.000000      8.602060       3.098610e-06  0.00  0.00   -57.584000             4.372304e-65   0.00  
8.000000      8.845098       3.093803e-06  0.00  0.00   -34.564000             8.085565e-42   0.00  
8.000000      9.000000       3.085792e-06  0.00  0.00   -25.279000             2.247555e-32   0.00  
8.000000      9.176091       3.064964e-06  0.00  0.00   -17.954000             7.222880e-25   0.00  
8.000000      9.301030       3.036125e-06  0.00  0.00   -14.206000             5.491745e-21   0.00  
8.000000      9.477121       2.954414e-06  0.00  0.00   -10.305000             6.771898e-17   0.00  
8.000000      9.698970       2.693259e-06  0.00  0.00   -6.860000              3.286324e-13   0.00  
8.000000      10.000000      1.573337e-06  0.00  0.00   -3.626000              1.204233e-09   0.00  
8.000000      10.477121     -4.838573e-07  0.00  0.00   0.308000               3.645108e-05   0.00  
8.000000      11.000000     -7.882709e-07  0.00  0.00   3.671000               3.109642e-01   0.00  
9.000000      7.000000       7.480563e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
9.000000      8.000000       7.480563e-06  0.00  0.00   -78.699000             8.292976e-87   0.00  
9.000000      8.301030       7.480563e-06  0.00  0.00   -42.000000             8.331254e-50   0.00  
9.000000      8.602060       7.480563e-06  0.00  0.00   -23.224000             9.993334e-31   0.00  
9.000000      8.845098       7.477358e-06  0.00  0.00   -14.957000             3.263701e-22   0.00  
9.000000      9.000000       7.474154e-06  0.00  0.00   -11.567000             1.158005e-18   0.00  
9.000000      9.176091       7.464541e-06  0.00  0.00   -8.820000              9.878941e-16   0.00  
9.000000      9.301030       7.450121e-06  0.00  0.00   -7.350000              3.960139e-14   0.00  
9.000000      9.477121       7.413271e-06  0.00  0.00   -5.706000              2.695941e-12   0.00  
9.000000      9.698970       7.291506e-06  0.00  0.00   -4.018000              2.278822e-10   0.00  
9.000000      10.000000      6.724335e-06  0.00  0.00   -2.027000              4.750184e-08   0.00  
9.000000      10.477121      2.340780e-06  0.00  0.00   0.601000               7.156660e-05   0.00  
9.000000      11.000000     -5.191052e-07  0.00  0.00   3.680000               3.167455e-01   0.00  
10.000000     7.000000       1.699429e-05  0.00  0.00   0.782000               2.935691e-05   0.00  
10.000000     8.000000       1.699429e-05  0.00  0.00   0.782000               2.935691e-05   0.00  
10.000000     8.301030       1.699429e-05  0.00  0.00   0.782000               2.935691e-05   0.00  
10.000000     8.602060       1.699429e-05  0.00  0.00   0.767000               2.822997e-05   0.00  
10.000000     8.845098       1.699269e-05  0.00  0.00   0.691000               2.310524e-05   0.00  
10.000000     9.000000       1.699108e-05  0.00  0.00   0.618000               1.895442e-05   0.00  
10.000000     9.176091       1.698628e-05  0.00  0.00   0.544000               1.554928e-05   0.00  
10.000000     9.301030       1.697987e-05  0.00  0.00   0.507000               1.411596e-05   0.00  
10.000000     9.477121       1.696224e-05  0.00  0.00   0.480000               1.332632e-05   0.00  
10.000000     9.698970       1.690617e-05  0.00  0.00   0.507000               1.516039e-05   0.00  
10.000000     10.000000      1.664181e-05  0.00  0.00   0.742000               3.513261e-05   0.00  
10.000000     10.477121      1.386203e-05  0.00  0.00   1.762000               1.060988e-03   0.00  
10.000000     11.000000      2.164541e-06  0.00  0.00   3.762000               3.834515e-01   0.00  
11.000000     7.000000       3.752778e-05  0.00  0.00   3.511000               6.393084e-02   0.00  
11.000000     8.000000       3.752778e-05  0.00  0.00   3.511000               6.407821e-02   0.00  
11.000000     8.301030       3.752778e-05  0.00  0.00   3.511000               6.393084e-02   0.00  
11.000000     8.602060       3.752778e-05  0.00  0.00   3.505000               6.305367e-02   0.00  
11.000000     8.845098       3.752618e-05  0.00  0.00   3.474000               5.803773e-02   0.00  
11.000000     9.000000       3.752618e-05  0.00  0.00   3.444000               5.366738e-02   0.00  
11.000000     9.176091       3.752298e-05  0.00  0.00   3.415000               4.974053e-02   0.00  
11.000000     9.301030       3.752137e-05  0.00  0.00   3.399000               4.772109e-02   0.00  
11.000000     9.477121       3.751176e-05  0.00  0.00   3.382000               4.567835e-02   0.00  
11.000000     9.698970       3.748613e-05  0.00  0.00   3.369000               4.443349e-02   0.00  
11.000000     10.000000      3.736436e-05  0.00  0.00   3.374000               4.631380e-02   0.00  
11.000000     10.477121      3.605538e-05  0.00  0.00   3.538000               8.906568e-02   0.00  
11.000000     11.000000      2.244810e-05  0.00  0.00   4.372000               1.605870e+00   0.00  
