!48sc -> 48ca, e- capture
!Q=0.789 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
3.000000      11.000000     -8.187123e-07  0.00  0.00   3.559000               2.436186e-01   0.00  
4.000000      7.000000       1.922612e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
4.000000      8.000000       8.010883e-09  0.00  0.00   -99.999000             1.605870e-106  0.00  
4.000000      8.301030      -2.082830e-08  0.00  0.00   -59.062000             5.844003e-65   0.00  
4.000000      8.602060      -1.073458e-07  0.00  0.00   -32.499000             2.481478e-38   0.00  
4.000000      8.845098      -2.787787e-07  0.00  0.00   -21.155000             6.349074e-27   0.00  
4.000000      9.000000      -4.838573e-07  0.00  0.00   -16.627000             2.353479e-22   0.00  
4.000000      9.176091      -7.434100e-07  0.00  0.00   -12.823000             1.110991e-18   0.00  
4.000000      9.301030      -7.962818e-07  0.00  0.00   -10.511000             1.498685e-16   0.00  
4.000000      9.477121      -8.123036e-07  0.00  0.00   -7.958000              4.816265e-14   0.00  
4.000000      9.698970      -8.171101e-07  0.00  0.00   -5.616000              1.314348e-11   0.00  
4.000000      10.000000     -8.187123e-07  0.00  0.00   -3.213000              5.993912e-09   0.00  
4.000000      10.477121     -8.187123e-07  0.00  0.00   0.437000               5.830562e-05   0.00  
4.000000      11.000000     -8.187123e-07  0.00  0.00   3.559000               2.436186e-01   0.00  
5.000000      7.000000       8.491536e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
5.000000      8.000000       8.331318e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
5.000000      8.301030       7.530230e-08  0.00  0.00   -58.166000             2.375256e-64   0.00  
5.000000      8.602060       4.165659e-08  0.00  0.00   -31.541000             1.027331e-37   0.00  
5.000000      8.845098      -4.165659e-08  0.00  0.00   -20.170000             2.527612e-26   0.00  
5.000000      9.000000      -1.570133e-07  0.00  0.00   -15.637000             9.009701e-22   0.00  
5.000000      9.176091      -3.941355e-07  0.00  0.00   -12.106000             3.263701e-18   0.00  
5.000000      9.301030      -6.136337e-07  0.00  0.00   -10.228000             2.521799e-16   0.00  
5.000000      9.477121      -7.626361e-07  0.00  0.00   -7.906000              5.391510e-14   0.00  
5.000000      9.698970      -8.042927e-07  0.00  0.00   -5.608000              1.338784e-11   0.00  
5.000000      10.000000     -8.155079e-07  0.00  0.00   -3.212000              6.007730e-09   0.00  
5.000000      10.477121     -8.187123e-07  0.00  0.00   0.437000               5.830562e-05   0.00  
5.000000      11.000000     -8.187123e-07  0.00  0.00   3.559000               2.436186e-01   0.00  
6.000000      7.000000       3.444680e-07  0.00  0.00   -99.999000             1.605870e-106  0.00  
6.000000      8.000000       3.428658e-07  0.00  0.00   -99.999000             1.605870e-106  0.00  
6.000000      8.301030       3.412636e-07  0.00  0.00   -57.306000             1.591147e-63   0.00  
6.000000      8.602060       3.316506e-07  0.00  0.00   -30.638000             7.476708e-37   0.00  
6.000000      8.845098       3.028114e-07  0.00  0.00   -19.221000             1.984771e-25   0.00  
6.000000      9.000000       2.579504e-07  0.00  0.00   -14.662000             7.374123e-21   0.00  
6.000000      9.176091       1.490024e-07  0.00  0.00   -11.119000             2.702156e-17   0.00  
6.000000      9.301030       1.602177e-09  0.00  0.00   -9.340000              1.720721e-15   0.00  
6.000000      9.477121      -3.396614e-07  0.00  0.00   -7.486000              1.382644e-13   0.00  
6.000000      9.698970      -6.729142e-07  0.00  0.00   -5.529000              1.605870e-11   0.00  
6.000000      10.000000     -7.866687e-07  0.00  0.00   -3.204000              6.119422e-09   0.00  
6.000000      10.477121     -8.155079e-07  0.00  0.00   0.437000               5.830562e-05   0.00  
6.000000      11.000000     -8.187123e-07  0.00  0.00   3.559000               2.436186e-01   0.00  
7.000000      7.000000       1.140750e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
7.000000      8.000000       1.139148e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
7.000000      8.301030       1.139148e-06  0.00  0.00   -56.270000             2.007754e-62   0.00  
7.000000      8.602060       1.134341e-06  0.00  0.00   -29.601000             9.390969e-36   0.00  
7.000000      8.845098       1.123126e-06  0.00  0.00   -18.181000             2.492932e-24   0.00  
7.000000      9.000000       1.103900e-06  0.00  0.00   -13.620000             9.198360e-20   0.00  
7.000000      9.176091       1.060641e-06  0.00  0.00   -10.073000             3.339723e-16   0.00  
7.000000      9.301030       9.965539e-07  0.00  0.00   -8.294000              2.083101e-14   0.00  
7.000000      9.477121       8.171101e-07  0.00  0.00   -6.494000              1.434533e-12   0.00  
7.000000      9.698970       2.996070e-07  0.00  0.00   -4.968000              5.911673e-11   0.00  
7.000000      10.000000     -5.046856e-07  0.00  0.00   -3.119000              7.374123e-09   0.00  
7.000000      10.477121     -7.850666e-07  0.00  0.00   0.440000               5.870977e-05   0.00  
7.000000      11.000000     -8.155079e-07  0.00  0.00   3.559000               2.441802e-01   0.00  
8.000000      7.000000       3.101814e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
8.000000      8.000000       3.101814e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
8.000000      8.301030       3.100212e-06  0.00  0.00   -55.020000             5.054875e-61   0.00  
8.000000      8.602060       3.098610e-06  0.00  0.00   -28.352000             2.358905e-34   0.00  
8.000000      8.845098       3.093803e-06  0.00  0.00   -16.936000             6.176044e-23   0.00  
8.000000      9.000000       3.085792e-06  0.00  0.00   -12.379000             2.242386e-18   0.00  
8.000000      9.176091       3.064964e-06  0.00  0.00   -8.841000              7.829074e-15   0.00  
8.000000      9.301030       3.036125e-06  0.00  0.00   -7.074000              4.663483e-13   0.00  
8.000000      9.477121       2.954414e-06  0.00  0.00   -5.299000              2.888753e-11   0.00  
8.000000      9.698970       2.693259e-06  0.00  0.00   -3.849000              9.114029e-10   0.00  
8.000000      10.000000      1.573337e-06  0.00  0.00   -2.518000              2.888753e-08   0.00  
8.000000      10.477121     -4.838573e-07  0.00  0.00   0.471000               6.305367e-05   0.00  
8.000000      11.000000     -7.882709e-07  0.00  0.00   3.560000               2.441802e-01   0.00  
9.000000      7.000000       7.480563e-06  0.00  0.00   -76.924000             2.822997e-85   0.00  
9.000000      8.000000       7.480563e-06  0.00  0.00   -17.075000             4.372304e-25   0.00  
9.000000      8.301030       7.480563e-06  0.00  0.00   -12.641000             3.721435e-20   0.00  
9.000000      8.602060       7.480563e-06  0.00  0.00   -9.336000              1.070805e-16   0.00  
9.000000      8.845098       7.477358e-06  0.00  0.00   -7.537000              1.338784e-14   0.00  
9.000000      9.000000       7.474154e-06  0.00  0.00   -6.589000              1.891082e-13   0.00  
9.000000      9.176091       7.464541e-06  0.00  0.00   -5.691000              2.348067e-12   0.00  
9.000000      9.301030       7.450121e-06  0.00  0.00   -5.057000              2.733445e-11   0.00  
9.000000      9.477121       7.413271e-06  0.00  0.00   -3.821000              1.168720e-09   0.00  
9.000000      9.698970       7.291506e-06  0.00  0.00   -2.481000              3.038858e-08   0.00  
9.000000      10.000000      6.724335e-06  0.00  0.00   -1.268000              5.684737e-07   0.00  
9.000000      10.477121      2.340780e-06  0.00  0.00   0.759000               1.226621e-04   0.00  
9.000000      11.000000     -5.191052e-07  0.00  0.00   3.568000               2.492932e-01   0.00  
10.000000     7.000000       1.699429e-05  0.00  0.00   0.358000               7.811068e-06   0.00  
10.000000     8.000000       1.699429e-05  0.00  0.00   0.358000               7.811068e-06   0.00  
10.000000     8.301030       1.699429e-05  0.00  0.00   0.358000               7.811068e-06   0.00  
10.000000     8.602060       1.699429e-05  0.00  0.00   0.362000               7.901515e-06   0.00  
10.000000     8.845098       1.699269e-05  0.00  0.00   0.376000               8.235887e-06   0.00  
10.000000     9.000000       1.699108e-05  0.00  0.00   0.391000               8.643913e-06   0.00  
10.000000     9.176091       1.698628e-05  0.00  0.00   0.413000               9.304872e-06   0.00  
10.000000     9.301030       1.697987e-05  0.00  0.00   0.433000               9.970350e-06   0.00  
10.000000     9.477121       1.696224e-05  0.00  0.00   0.473000               1.160674e-05   0.00  
10.000000     9.698970       1.690617e-05  0.00  0.00   0.577000               1.793537e-05   0.00  
10.000000     10.000000      1.664181e-05  0.00  0.00   0.893000               6.363710e-05   0.00  
10.000000     10.477121      1.386203e-05  0.00  0.00   1.870000               1.628210e-03   0.00  
10.000000     11.000000      2.164541e-06  0.00  0.00   3.650000               3.017939e-01   0.00  
11.000000     7.000000       3.752778e-05  0.00  0.00   3.264000               3.611689e-02   0.00  
11.000000     8.000000       3.752778e-05  0.00  0.00   3.265000               3.620015e-02   0.00  
11.000000     8.301030       3.752778e-05  0.00  0.00   3.265000               3.620015e-02   0.00  
11.000000     8.602060       3.752778e-05  0.00  0.00   3.266000               3.628360e-02   0.00  
11.000000     8.845098       3.752618e-05  0.00  0.00   3.270000               3.670375e-02   0.00  
11.000000     9.000000       3.752618e-05  0.00  0.00   3.274000               3.712876e-02   0.00  
11.000000     9.176091       3.752298e-05  0.00  0.00   3.280000               3.764527e-02   0.00  
11.000000     9.301030       3.752137e-05  0.00  0.00   3.283000               3.808118e-02   0.00  
11.000000     9.477121       3.751176e-05  0.00  0.00   3.289000               3.869995e-02   0.00  
11.000000     9.698970       3.748613e-05  0.00  0.00   3.299000               4.005995e-02   0.00  
11.000000     10.000000      3.736436e-05  0.00  0.00   3.330000               4.494800e-02   0.00  
11.000000     10.477121      3.605538e-05  0.00  0.00   3.531000               9.901714e-02   0.00  
11.000000     11.000000      2.244810e-05  0.00  0.00   4.259000               1.260986e+00   0.00  
