!52ti -> 52v, beta-decay
!Q=-2.484 MeV
!
!log(rhoY)    log(temp)     mu             dQ    VS     log(beta-decay-rate)   nu-energy-loss   gamma-energy
!log(g/cm^3)  log(K)        1/s            erg   erg    log(1/s)               erg/s            erg/s
4.000000      7.000000       1.922612e-08  0.00  0.00   -2.166000              1.187710e-08     0.00  
4.000000      8.000000       8.010883e-09  0.00  0.00   -2.166000              1.187710e-08     0.00  
4.000000      8.301030      -2.082830e-08  0.00  0.00   -2.166000              1.190448e-08     0.00  
4.000000      8.602060      -1.073458e-07  0.00  0.00   -2.166000              1.190448e-08     0.00  
4.000000      8.845098      -2.787787e-07  0.00  0.00   -2.165000              1.190448e-08     0.00  
4.000000      9.000000      -4.838573e-07  0.00  0.00   -2.165000              1.193192e-08     0.00  
4.000000      9.176091      -7.434100e-07  0.00  0.00   -2.165000              1.195943e-08     0.00  
4.000000      9.301030      -7.962818e-07  0.00  0.00   -2.164000              1.220985e-08     0.00  
4.000000      9.477121      -8.123036e-07  0.00  0.00   -2.145000              1.467947e-08     0.00  
4.000000      9.698970      -8.171101e-07  0.00  0.00   -1.947000              4.652757e-08     0.00  
4.000000      10.000000     -8.187123e-07  0.00  0.00   -0.911000              1.116119e-06     0.00  
4.000000      10.477121     -8.187123e-07  0.00  0.00   0.026000               2.146399e-04     0.00  
4.000000      11.000000     -8.187123e-07  0.00  0.00   0.140000               1.993932e-01     0.00  
5.000000      7.000000       8.491536e-08  0.00  0.00   -2.173000              1.158005e-08     0.00  
5.000000      8.000000       8.331318e-08  0.00  0.00   -2.172000              1.160674e-08     0.00  
5.000000      8.301030       7.530230e-08  0.00  0.00   -2.172000              1.160674e-08     0.00  
5.000000      8.602060       4.165659e-08  0.00  0.00   -2.171000              1.166032e-08     0.00  
5.000000      8.845098      -4.165659e-08  0.00  0.00   -2.170000              1.171414e-08     0.00  
5.000000      9.000000      -1.570133e-07  0.00  0.00   -2.169000              1.174114e-08     0.00  
5.000000      9.176091      -3.941355e-07  0.00  0.00   -2.168000              1.182253e-08     0.00  
5.000000      9.301030      -6.136337e-07  0.00  0.00   -2.166000              1.207009e-08     0.00  
5.000000      9.477121      -7.626361e-07  0.00  0.00   -2.146000              1.451144e-08     0.00  
5.000000      9.698970      -8.042927e-07  0.00  0.00   -1.947000              4.620728e-08     0.00  
5.000000      10.000000     -8.155079e-07  0.00  0.00   -0.911000              1.113552e-06     0.00  
5.000000      10.477121     -8.187123e-07  0.00  0.00   0.026000               2.146399e-04     0.00  
5.000000      11.000000     -8.187123e-07  0.00  0.00   0.140000               1.993932e-01     0.00  
6.000000      7.000000       3.444680e-07  0.00  0.00   -2.209000              1.015571e-08     0.00  
6.000000      8.000000       3.428658e-07  0.00  0.00   -2.209000              1.015571e-08     0.00  
6.000000      8.301030       3.412636e-07  0.00  0.00   -2.208000              1.015571e-08     0.00  
6.000000      8.602060       3.316506e-07  0.00  0.00   -2.208000              1.020259e-08     0.00  
6.000000      8.845098       3.028114e-07  0.00  0.00   -2.205000              1.029699e-08     0.00  
6.000000      9.000000       2.579504e-07  0.00  0.00   -2.203000              1.041623e-08     0.00  
6.000000      9.176091       1.490024e-07  0.00  0.00   -2.198000              1.065885e-08     0.00  
6.000000      9.301030       1.602177e-09  0.00  0.00   -2.190000              1.103343e-08     0.00  
6.000000      9.477121      -3.396614e-07  0.00  0.00   -2.160000              1.323459e-08     0.00  
6.000000      9.698970      -6.729142e-07  0.00  0.00   -1.950000              4.362248e-08     0.00  
6.000000      10.000000     -7.866687e-07  0.00  0.00   -0.911000              1.105886e-06     0.00  
6.000000      10.477121     -8.155079e-07  0.00  0.00   0.026000               2.146399e-04     0.00  
6.000000      11.000000     -8.187123e-07  0.00  0.00   0.140000               1.993932e-01     0.00  
7.000000      7.000000       1.140750e-06  0.00  0.00   -2.455000              4.352216e-09     0.00  
7.000000      8.000000       1.139148e-06  0.00  0.00   -2.455000              4.352216e-09     0.00  
7.000000      8.301030       1.139148e-06  0.00  0.00   -2.454000              4.362248e-09     0.00  
7.000000      8.602060       1.134341e-06  0.00  0.00   -2.452000              4.402612e-09     0.00  
7.000000      8.845098       1.123126e-06  0.00  0.00   -2.447000              4.525957e-09     0.00  
7.000000      9.000000       1.103900e-06  0.00  0.00   -2.438000              4.706634e-09     0.00  
7.000000      9.176091       1.060641e-06  0.00  0.00   -2.420000              5.125195e-09     0.00  
7.000000      9.301030       9.965539e-07  0.00  0.00   -2.393000              5.763820e-09     0.00  
7.000000      9.477121       8.171101e-07  0.00  0.00   -2.311000              8.235887e-09     0.00  
7.000000      9.698970       2.996070e-07  0.00  0.00   -2.000000              3.167455e-08     0.00  
