!55mn -> 55fe, beta-decay
!Q=-0.2796 MeV
!
!rhoY         temp           mu            dQ    VS     beta-decay-rate   nu-energy-loss   gamma-energy
!g/cm^3       K              1/s           erg   erg    1/s               erg/s            erg/s
1.000000e+01  1.000000e+07  -4.806530e-09  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+01  1.000000e+08  -9.292624e-08  0.00  0.00   4.709773e-82      5.020077e-65     0.00  
1.000000e+01  2.000000e+08  -2.146917e-07  0.00  0.00   1.531087e-43      6.363710e-38     0.00  
1.000000e+01  4.000000e+08  -4.902661e-07  0.00  0.00   2.673006e-24      9.156097e-24     0.00  
1.000000e+01  7.000000e+08  -8.058948e-07  0.00  0.00   4.255984e-16      7.042233e-18     0.00  
1.000000e+01  1.000000e+09  -8.187123e-07  0.00  0.00   7.638358e-13      2.545132e-16     0.00  
1.000000e+01  1.500000e+09  -8.187123e-07  0.00  0.00   2.831392e-10      6.496963e-15     0.00  
1.000000e+01  2.000000e+09  -8.187123e-07  0.00  0.00   7.655966e-09      5.911673e-14     0.00  
1.000000e+01  3.000000e+09  -8.187123e-07  0.00  0.00   4.305266e-07      1.789412e-12     0.00  
1.000000e+01  5.000000e+09  -8.187123e-07  0.00  0.00   3.863670e-05      1.801816e-10     0.00  
1.000000e+01  1.000000e+10  -8.187123e-07  0.00  0.00   4.265795e-03      4.546848e-08     0.00  
1.000000e+01  3.000000e+10  -8.187123e-07  0.00  0.00   1.297179e-01      8.048416e-05     0.00  
1.000000e+01  1.000000e+11  -8.187123e-07  0.00  0.00   5.296634e-01      1.139490e-01     0.00  
1.000000e+02  1.000000e+07  -1.602177e-09  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+02  1.000000e+08  -6.088271e-08  0.00  0.00   4.709773e-82      4.997012e-66     0.00  
1.000000e+02  2.000000e+08  -1.522068e-07  0.00  0.00   1.531087e-43      6.349074e-39     0.00  
1.000000e+02  4.000000e+08  -3.636941e-07  0.00  0.00   2.673006e-24      9.156097e-25     0.00  
1.000000e+02  7.000000e+08  -7.145708e-07  0.00  0.00   4.255984e-16      2.720886e-18     0.00  
1.000000e+02  1.000000e+09  -8.107014e-07  0.00  0.00   7.638358e-13      2.419415e-16     0.00  
1.000000e+02  1.500000e+09  -8.187123e-07  0.00  0.00   2.831392e-10      6.482020e-15     0.00  
1.000000e+02  2.000000e+09  -8.187123e-07  0.00  0.00   7.655966e-09      5.911673e-14     0.00  
1.000000e+02  3.000000e+09  -8.187123e-07  0.00  0.00   4.305266e-07      1.789412e-12     0.00  
1.000000e+02  5.000000e+09  -8.187123e-07  0.00  0.00   3.863670e-05      1.801816e-10     0.00  
1.000000e+02  1.000000e+10  -8.187123e-07  0.00  0.00   4.265795e-03      4.546848e-08     0.00  
1.000000e+02  3.000000e+10  -8.187123e-07  0.00  0.00   1.297179e-01      8.048416e-05     0.00  
1.000000e+02  1.000000e+11  -8.187123e-07  0.00  0.00   5.296634e-01      1.139490e-01     0.00  
1.000000e+03  1.000000e+07   3.204353e-09  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+03  1.000000e+08  -2.883918e-08  0.00  0.00   4.709773e-82      4.805188e-67     0.00  
