!62ni -> 62co, e- capture
!Q=5.826 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
3.000000      11.000000     -8.187123e-07  0.00  0.00   4.365000               1.594815e+00   0.00  
4.000000      7.000000       1.922612e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
4.000000      8.000000       8.010883e-09  0.00  0.00   -99.999000             1.605870e-106  0.00  
4.000000      8.301030      -2.082830e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
4.000000      8.602060      -1.073458e-07  0.00  0.00   -73.119000             1.296315e-80   0.00  
4.000000      8.845098      -2.787787e-07  0.00  0.00   -43.948000             3.433289e-51   0.00  
4.000000      9.000000      -4.838573e-07  0.00  0.00   -32.173000             2.983393e-39   0.00  
4.000000      9.176091      -7.434100e-07  0.00  0.00   -22.616000             1.658481e-29   0.00  
4.000000      9.301030      -7.962818e-07  0.00  0.00   -17.346000             4.233606e-24   0.00  
4.000000      9.477121      -8.123036e-07  0.00  0.00   -11.749000             2.640647e-18   0.00  
4.000000      9.698970      -8.171101e-07  0.00  0.00   -6.939000              3.174756e-13   0.00  
4.000000      10.000000     -8.187123e-07  0.00  0.00   -2.802000              1.058548e-08   0.00  
4.000000      10.477121     -8.187123e-07  0.00  0.00   1.304000               4.292501e-04   0.00  
4.000000      11.000000     -8.187123e-07  0.00  0.00   4.365000               1.594815e+00   0.00  
5.000000      7.000000       8.491536e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
5.000000      8.000000       8.331318e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
5.000000      8.301030       7.530230e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
5.000000      8.602060       4.165659e-08  0.00  0.00   -71.950000             1.917390e-79   0.00  
5.000000      8.845098      -4.165659e-08  0.00  0.00   -42.883000             3.996781e-50   0.00  
5.000000      9.000000      -1.570133e-07  0.00  0.00   -31.142000             3.204132e-38   0.00  
5.000000      9.176091      -3.941355e-07  0.00  0.00   -21.883000             8.988980e-29   0.00  
5.000000      9.301030      -6.136337e-07  0.00  0.00   -17.058000             8.216945e-24   0.00  
5.000000      9.477121      -7.626361e-07  0.00  0.00   -11.696000             2.983393e-18   0.00  
5.000000      9.698970      -8.042927e-07  0.00  0.00   -6.931000              3.233779e-13   0.00  
5.000000      10.000000     -8.155079e-07  0.00  0.00   -2.801000              1.060988e-08   0.00  
5.000000      10.477121     -8.187123e-07  0.00  0.00   1.304000               4.292501e-04   0.00  
5.000000      11.000000     -8.187123e-07  0.00  0.00   4.365000               1.594815e+00   0.00  
6.000000      7.000000       3.444680e-07  0.00  0.00   -99.999000             1.605870e-106  0.00  
6.000000      8.000000       3.428658e-07  0.00  0.00   -99.999000             1.605870e-106  0.00  
6.000000      8.301030       3.412636e-07  0.00  0.00   -99.999000             1.605870e-106  0.00  
6.000000      8.602060       3.316506e-07  0.00  0.00   -69.682000             3.545769e-77   0.00  
6.000000      8.845098       3.028114e-07  0.00  0.00   -41.339000             1.398654e-48   0.00  
6.000000      9.000000       2.579504e-07  0.00  0.00   -29.843000             6.393084e-37   0.00  
6.000000      9.176091       1.490024e-07  0.00  0.00   -20.748000             1.223800e-27   0.00  
6.000000      9.301030       1.602177e-09  0.00  0.00   -16.093000             7.580719e-23   0.00  
6.000000      9.477121      -3.396614e-07  0.00  0.00   -11.255000             8.235887e-18   0.00  
6.000000      9.698970      -6.729142e-07  0.00  0.00   -6.849000              3.905804e-13   0.00  
6.000000      10.000000     -7.866687e-07  0.00  0.00   -2.792000              1.083204e-08   0.00  
6.000000      10.477121     -8.155079e-07  0.00  0.00   1.305000               4.292501e-04   0.00  
6.000000      11.000000     -8.187123e-07  0.00  0.00   4.365000               1.594815e+00   0.00  
7.000000      7.000000       1.140750e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
7.000000      8.000000       1.139148e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
7.000000      8.301030       1.139148e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
7.000000      8.602060       1.134341e-06  0.00  0.00   -63.384000             7.058467e-71   0.00  
7.000000      8.845098       1.123126e-06  0.00  0.00   -37.675000             6.422593e-45   0.00  
7.000000      9.000000       1.103900e-06  0.00  0.00   -27.202000             2.784264e-34   0.00  
7.000000      9.176091       1.060641e-06  0.00  0.00   -18.858000             9.543560e-26   0.00  
7.000000      9.301030       9.965539e-07  0.00  0.00   -14.545000             2.683554e-21   0.00  
7.000000      9.477121       8.171101e-07  0.00  0.00   -10.053000             1.311325e-16   0.00  
7.000000      9.698970       2.996070e-07  0.00  0.00   -6.244000              1.562106e-12   0.00  
7.000000      10.000000     -5.046856e-07  0.00  0.00   -2.705000              1.317378e-08   0.00  
7.000000      10.477121     -7.850666e-07  0.00  0.00   1.308000               4.322255e-04   0.00  
7.000000      11.000000     -8.155079e-07  0.00  0.00   4.365000               1.598492e+00   0.00  
8.000000      7.000000       3.101814e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
8.000000      8.000000       3.101814e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
8.000000      8.301030       3.100212e-06  0.00  0.00   -91.693000             1.712815e-99   0.00  
8.000000      8.602060       3.098610e-06  0.00  0.00   -48.047000             1.523037e-55   0.00  
8.000000      8.845098       3.093803e-06  0.00  0.00   -28.938000             3.473045e-36   0.00  
8.000000      9.000000       3.085792e-06  0.00  0.00   -21.094000             3.537614e-28   0.00  
8.000000      9.176091       3.064964e-06  0.00  0.00   -14.769000             1.168720e-21   0.00  
8.000000      9.301030       3.036125e-06  0.00  0.00   -11.439000             3.433289e-18   0.00  
8.000000      9.477121       2.954414e-06  0.00  0.00   -7.890000              1.908580e-14   0.00  
8.000000      9.698970       2.693259e-06  0.00  0.00   -4.791000              4.372304e-11   0.00  
8.000000      10.000000      1.573337e-06  0.00  0.00   -2.070000              5.580979e-08   0.00  
8.000000      10.477121     -4.838573e-07  0.00  0.00   1.339000               4.642056e-04   0.00  
8.000000      11.000000     -7.882709e-07  0.00  0.00   4.366000               1.598492e+00   0.00  
9.000000      7.000000       7.480563e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
9.000000      8.000000       7.480563e-06  0.00  0.00   -61.702000             1.174114e-68   0.00  
9.000000      8.301030       7.480563e-06  0.00  0.00   -32.139000             4.322255e-39   0.00  
9.000000      8.602060       7.480563e-06  0.00  0.00   -17.335000             2.816504e-24   0.00  
9.000000      8.845098       7.477358e-06  0.00  0.00   -10.929000             7.580719e-18   0.00  
9.000000      9.000000       7.474154e-06  0.00  0.00   -8.289000              3.578577e-15   0.00  
9.000000      9.176091       7.464541e-06  0.00  0.00   -6.099000              6.602530e-13   0.00  
9.000000      9.301030       7.450121e-06  0.00  0.00   -4.884000              1.323459e-11   0.00  
9.000000      9.477121       7.413271e-06  0.00  0.00   -3.485000              4.827368e-10   0.00  
9.000000      9.698970       7.291506e-06  0.00  0.00   -2.098000              2.073530e-08   0.00  
9.000000      10.000000      6.724335e-06  0.00  0.00   -0.562000              1.689314e-06   0.00  
9.000000      10.477121      2.340780e-06  0.00  0.00   1.626000               9.030471e-04   0.00  
9.000000      11.000000     -5.191052e-07  0.00  0.00   4.374000               1.631963e+00   0.00  
10.000000     7.000000       1.699429e-05  0.00  0.00   1.735000               3.045863e-04   0.00  
10.000000     8.000000       1.699429e-05  0.00  0.00   1.735000               3.045863e-04   0.00  
10.000000     8.301030       1.699429e-05  0.00  0.00   1.735000               3.045863e-04   0.00  
10.000000     8.602060       1.699429e-05  0.00  0.00   1.735000               3.045863e-04   0.00  
10.000000     8.845098       1.699269e-05  0.00  0.00   1.736000               3.052885e-04   0.00  
10.000000     9.000000       1.699108e-05  0.00  0.00   1.737000               3.066976e-04   0.00  
10.000000     9.176091       1.698628e-05  0.00  0.00   1.739000               3.102490e-04   0.00  
10.000000     9.301030       1.697987e-05  0.00  0.00   1.742000               3.145650e-04   0.00  
10.000000     9.477121       1.696224e-05  0.00  0.00   1.748000               3.241234e-04   0.00  
10.000000     9.698970       1.690617e-05  0.00  0.00   1.761000               3.537614e-04   0.00  
10.000000     10.000000      1.664181e-05  0.00  0.00   1.898000               6.204552e-04   0.00  
10.000000     10.477121      1.386203e-05  0.00  0.00   2.730000               1.195943e-02   0.00  
10.000000     11.000000      2.164541e-06  0.00  0.00   4.456000               1.975652e+00   0.00  
11.000000     7.000000       3.752778e-05  0.00  0.00   4.122000               2.908777e-01   0.00  
11.000000     8.000000       3.752778e-05  0.00  0.00   4.122000               2.908777e-01   0.00  
11.000000     8.301030       3.752778e-05  0.00  0.00   4.122000               2.908777e-01   0.00  
11.000000     8.602060       3.752778e-05  0.00  0.00   4.122000               2.908777e-01   0.00  
11.000000     8.845098       3.752618e-05  0.00  0.00   4.122000               2.908777e-01   0.00  
11.000000     9.000000       3.752618e-05  0.00  0.00   4.122000               2.908777e-01   0.00  
11.000000     9.176091       3.752298e-05  0.00  0.00   4.122000               2.915482e-01   0.00  
11.000000     9.301030       3.752137e-05  0.00  0.00   4.122000               2.915482e-01   0.00  
11.000000     9.477121       3.751176e-05  0.00  0.00   4.122000               2.915482e-01   0.00  
11.000000     9.698970       3.748613e-05  0.00  0.00   4.120000               2.902087e-01   0.00  
11.000000     10.000000      3.736436e-05  0.00  0.00   4.134000               3.074046e-01   0.00  
11.000000     10.477121      3.605538e-05  0.00  0.00   4.339000               6.694381e-01   0.00  
11.000000     11.000000      2.244810e-05  0.00  0.00   5.061000               8.198047e+00   0.00  
