!51v -> 51ti, e- capture
!Q=2.982 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
1.000000      7.000000      -4.806530e-09  0.00  0.00   -99.999000             1.605870e-106  0.00  
1.000000      8.000000      -9.292624e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
1.000000      8.301030      -2.146917e-07  0.00  0.00   -73.261000             4.620728e-81   0.00  
1.000000      8.602060      -4.902661e-07  0.00  0.00   -41.680000             3.578577e-49   0.00  
1.000000      8.845098      -8.058948e-07  0.00  0.00   -27.339000             1.411596e-34   0.00  
1.000000      9.000000      -8.187123e-07  0.00  0.00   -20.459000             1.562106e-27   0.00  
1.000000      9.176091      -8.187123e-07  0.00  0.00   -14.887000             9.093067e-22   0.00  
1.000000      9.301030      -8.187123e-07  0.00  0.00   -11.974000             1.027331e-18   0.00  
1.000000      9.477121      -8.187123e-07  0.00  0.00   -8.864000              2.121829e-15   0.00  
1.000000      9.698970      -8.187123e-07  0.00  0.00   -5.964000              3.204132e-12   0.00  
1.000000      10.000000     -8.187123e-07  0.00  0.00   -2.875000              9.477862e-09   0.00  
1.000000      10.477121     -8.187123e-07  0.00  0.00   0.980000               2.026331e-04   0.00  
1.000000      11.000000     -8.187123e-07  0.00  0.00   4.042000               7.408161e-01   0.00  
2.000000      7.000000      -1.602177e-09  0.00  0.00   -99.999000             1.605870e-106  0.00  
2.000000      8.000000      -6.088271e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
2.000000      8.301030      -1.522068e-07  0.00  0.00   -72.261000             4.620728e-80   0.00  
2.000000      8.602060      -3.636941e-07  0.00  0.00   -40.680000             3.578577e-48   0.00  
2.000000      8.845098      -7.145708e-07  0.00  0.00   -26.925000             3.653511e-34   0.00  
2.000000      9.000000      -8.107014e-07  0.00  0.00   -20.438000             1.643276e-27   0.00  
2.000000      9.176091      -8.187123e-07  0.00  0.00   -14.885000             9.135039e-22   0.00  
2.000000      9.301030      -8.187123e-07  0.00  0.00   -11.973000             1.027331e-18   0.00  
2.000000      9.477121      -8.187123e-07  0.00  0.00   -8.864000              2.121829e-15   0.00  
2.000000      9.698970      -8.187123e-07  0.00  0.00   -5.964000              3.204132e-12   0.00  
2.000000      10.000000     -8.187123e-07  0.00  0.00   -2.875000              9.477862e-09   0.00  
2.000000      10.477121     -8.187123e-07  0.00  0.00   0.980000               2.026331e-04   0.00  
2.000000      11.000000     -8.187123e-07  0.00  0.00   4.042000               7.408161e-01   0.00  
3.000000      7.000000       3.204353e-09  0.00  0.00   -99.999000             1.605870e-106  0.00  
3.000000      8.000000      -2.883918e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
3.000000      8.301030      -8.811971e-08  0.00  0.00   -71.255000             4.685009e-79   0.00  
3.000000      8.602060      -2.355200e-07  0.00  0.00   -39.679000             3.595095e-47   0.00  
3.000000      8.845098      -5.030835e-07  0.00  0.00   -25.977000             3.241234e-33   0.00  
3.000000      9.000000      -7.450121e-07  0.00  0.00   -20.232000             2.640647e-27   0.00  
3.000000      9.176091      -8.107014e-07  0.00  0.00   -14.871000             9.434315e-22   0.00  
3.000000      9.301030      -8.171101e-07  0.00  0.00   -11.970000             1.034452e-18   0.00  
3.000000      9.477121      -8.187123e-07  0.00  0.00   -8.863000              2.126720e-15   0.00  
3.000000      9.698970      -8.187123e-07  0.00  0.00   -5.964000              3.204132e-12   0.00  
3.000000      10.000000     -8.187123e-07  0.00  0.00   -2.875000              9.477862e-09   0.00  
3.000000      10.477121     -8.187123e-07  0.00  0.00   0.980000               2.026331e-04   0.00  
