!56co -> 56fe, e- capture
!Q=-4.055 MeV
!
!rhoY         temp          mu             dQ    Vs     e-cap-rate        nu-energy-loss gamma-energy
!g/cm^3       K             1/s            erg   erg    1/s               erg/s          erg/s
1.000000e+01  1.000000e+07  -4.806530e-09  0.00  0.00   1.428894e-10      2.521799e-14   0.00  
1.000000e+01  1.000000e+08  -9.292624e-08  0.00  0.00   4.677351e-11      2.504439e-14   0.00  
1.000000e+01  2.000000e+08  -2.146917e-07  0.00  0.00   3.443499e-11      2.689741e-14   0.00  
1.000000e+01  4.000000e+08  -4.902661e-07  0.00  0.00   2.864178e-11      2.031002e-13   0.00  
1.000000e+01  7.000000e+08  -8.058948e-07  0.00  0.00   1.503142e-10      1.237971e-12   0.00  
1.000000e+01  1.000000e+09  -8.187123e-07  0.00  0.00   4.083194e-09      2.574604e-12   0.00  
1.000000e+01  1.500000e+09  -8.187123e-07  0.00  0.00   9.225714e-08      5.710977e-12   0.00  
1.000000e+01  2.000000e+09  -8.187123e-07  0.00  0.00   6.382635e-07      2.078310e-11   0.00  
1.000000e+01  3.000000e+09  -8.187123e-07  0.00  0.00   9.141132e-06      3.332041e-10   0.00  
1.000000e+01  5.000000e+09  -8.187123e-07  0.00  0.00   3.580964e-04      8.331254e-09   0.00  
1.000000e+01  1.000000e+10  -8.187123e-07  0.00  0.00   5.741165e-02      6.452238e-07   0.00  
1.000000e+01  3.000000e+10  -8.187123e-07  0.00  0.00   5.649370e+01      1.144749e-03   0.00  
1.000000e+01  1.000000e+11  -8.187123e-07  0.00  0.00   3.689776e+04      2.481478e+00   0.00  
1.000000e+02  1.000000e+07  -1.602177e-09  0.00  0.00   1.361445e-09      2.683554e-14   0.00  
1.000000e+02  1.000000e+08  -6.088271e-08  0.00  0.00   4.666594e-10      2.562774e-14   0.00  
1.000000e+02  2.000000e+08  -1.522068e-07  0.00  0.00   3.443499e-10      2.727159e-14   0.00  
1.000000e+02  4.000000e+08  -3.636941e-07  0.00  0.00   2.864178e-10      2.035684e-13   0.00  
1.000000e+02  7.000000e+08  -7.145708e-07  0.00  0.00   3.890451e-10      1.237971e-12   0.00  
1.000000e+02  1.000000e+09  -8.107014e-07  0.00  0.00   4.295364e-09      2.574604e-12   0.00  
1.000000e+02  1.500000e+09  -8.187123e-07  0.00  0.00   9.246982e-08      5.710977e-12   0.00  
1.000000e+02  2.000000e+09  -8.187123e-07  0.00  0.00   6.382635e-07      2.078310e-11   0.00  
1.000000e+02  3.000000e+09  -8.187123e-07  0.00  0.00   9.141132e-06      3.332041e-10   0.00  
1.000000e+02  5.000000e+09  -8.187123e-07  0.00  0.00   3.580964e-04      8.331254e-09   0.00  
1.000000e+02  1.000000e+10  -8.187123e-07  0.00  0.00   5.741165e-02      6.452238e-07   0.00  
1.000000e+02  3.000000e+10  -8.187123e-07  0.00  0.00   5.649370e+01      1.144749e-03   0.00  
1.000000e+02  1.000000e+11  -8.187123e-07  0.00  0.00   3.689776e+04      2.481478e+00   0.00  
1.000000e+03  1.000000e+07   3.204353e-09  0.00  0.00   1.011579e-08      3.843354e-14   0.00  
1.000000e+03  1.000000e+08  -2.883918e-08  0.00  0.00   4.602566e-09      3.116810e-14   0.00  
1.000000e+03  2.000000e+08  -8.811971e-08  0.00  0.00   3.427678e-09      3.145650e-14   0.00  
1.000000e+03  4.000000e+08  -2.355200e-07  0.00  0.00   2.857591e-09      2.073530e-13   0.00  
1.000000e+03  7.000000e+08  -5.030835e-07  0.00  0.00   3.443499e-09      1.243685e-12   0.00  
1.000000e+03  1.000000e+09  -7.450121e-07  0.00  0.00   6.902398e-09      2.580539e-12   0.00  
1.000000e+03  1.500000e+09  -8.107014e-07  0.00  0.00   9.549926e-08      5.724142e-12   0.00  
1.000000e+03  2.000000e+09  -8.171101e-07  0.00  0.00   6.426877e-07      2.078310e-11   0.00  
1.000000e+03  3.000000e+09  -8.187123e-07  0.00  0.00   9.141132e-06      3.332041e-10   0.00  
1.000000e+03  5.000000e+09  -8.187123e-07  0.00  0.00   3.580964e-04      8.331254e-09   0.00  
1.000000e+03  1.000000e+10  -8.187123e-07  0.00  0.00   5.741165e-02      6.452238e-07   0.00  
1.000000e+03  3.000000e+10  -8.187123e-07  0.00  0.00   5.649370e+01      1.144749e-03   0.00  
1.000000e+03  1.000000e+11  -8.187123e-07  0.00  0.00   3.689776e+04      2.481478e+00   0.00  
1.000000e+04  1.000000e+07   1.922612e-08  0.00  0.00   5.223962e-08      9.456064e-14   0.00  
1.000000e+04  1.000000e+08   8.010883e-09  0.00  0.00   4.092607e-08      7.974627e-14   0.00  
1.000000e+04  2.000000e+08  -2.082830e-08  0.00  0.00   3.288516e-08      7.107394e-14   0.00  
1.000000e+04  4.000000e+08  -1.073458e-07  0.00  0.00   2.824880e-08      2.441802e-13   0.00  
1.000000e+04  7.000000e+08  -2.787787e-07  0.00  0.00   3.427678e-08      1.302298e-12   0.00  
1.000000e+04  1.000000e+09  -4.838573e-07  0.00  0.00   4.539416e-08      2.658951e-12   0.00  
1.000000e+04  1.500000e+09  -7.434100e-07  0.00  0.00   1.321296e-07      5.817152e-12   0.00  
1.000000e+04  2.000000e+09  -7.962818e-07  0.00  0.00   6.902398e-07      2.092716e-11   0.00  
1.000000e+04  3.000000e+09  -8.123036e-07  0.00  0.00   9.268298e-06      3.339723e-10   0.00  
1.000000e+04  5.000000e+09  -8.171101e-07  0.00  0.00   3.589219e-04      8.331254e-09   0.00  
1.000000e+04  1.000000e+10  -8.187123e-07  0.00  0.00   5.741165e-02      6.452238e-07   0.00  
1.000000e+04  3.000000e+10  -8.187123e-07  0.00  0.00   5.649370e+01      1.144749e-03   0.00  
1.000000e+04  1.000000e+11  -8.187123e-07  0.00  0.00   3.689776e+04      2.481478e+00   0.00  
1.000000e+05  1.000000e+07   8.491536e-08  0.00  0.00   2.747894e-07      3.951031e-13   0.00  
1.000000e+05  1.000000e+08   8.331318e-08  0.00  0.00   2.716439e-07      3.914807e-13   0.00  
1.000000e+05  2.000000e+08   7.530230e-08  0.00  0.00   2.630268e-07      3.825695e-13   0.00  
1.000000e+05  4.000000e+08   4.165659e-08  0.00  0.00   2.606154e-07      5.830562e-13   0.00  
1.000000e+05  7.000000e+08  -4.165659e-08  0.00  0.00   3.349654e-07      1.856566e-12   0.00  
1.000000e+05  1.000000e+09  -1.570133e-07  0.00  0.00   4.477133e-07      3.513261e-12   0.00  
1.000000e+05  1.500000e+09  -3.941355e-07  0.00  0.00   6.934258e-07      7.173158e-12   0.00  
1.000000e+05  2.000000e+09  -6.136337e-07  0.00  0.00   1.327394e-06      2.273581e-11   0.00  
1.000000e+05  3.000000e+09  -7.626361e-07  0.00  0.00   1.044720e-05      3.393989e-10   0.00  
1.000000e+05  5.000000e+09  -8.042927e-07  0.00  0.00   3.655948e-04      8.369710e-09   0.00  
1.000000e+05  1.000000e+10  -8.155079e-07  0.00  0.00   5.754399e-02      6.452238e-07   0.00  
1.000000e+05  3.000000e+10  -8.187123e-07  0.00  0.00   5.649370e+01      1.144749e-03   0.00  
1.000000e+05  1.000000e+11  -8.187123e-07  0.00  0.00   3.689776e+04      2.481478e+00   0.00  
1.000000e+06  1.000000e+07   3.444680e-07  0.00  0.00   2.142891e-06      3.074046e-12   0.00  
1.000000e+06  1.000000e+08   3.428658e-07  0.00  0.00   2.142891e-06      3.088235e-12   0.00  
1.000000e+06  2.000000e+08   3.412636e-07  0.00  0.00   2.157744e-06      3.109642e-12   0.00  
1.000000e+06  4.000000e+08   3.316506e-07  0.00  0.00   2.333458e-06      3.747230e-12   0.00  
1.000000e+06  7.000000e+08   3.028114e-07  0.00  0.00   3.235937e-06      7.272947e-12   0.00  
1.000000e+06  1.000000e+09   2.579504e-07  0.00  0.00   4.497799e-06      1.212580e-11   0.00  
1.000000e+06  1.500000e+09   1.490024e-07  0.00  0.00   7.046931e-06      2.268352e-11   0.00  
1.000000e+06  2.000000e+09   1.602177e-09  0.00  0.00   1.059254e-05      4.894523e-11   0.00  
1.000000e+06  3.000000e+09  -3.396614e-07  0.00  0.00   2.779713e-05      4.118228e-10   0.00  
1.000000e+06  5.000000e+09  -6.729142e-07  0.00  0.00   4.395416e-04      8.906568e-09   0.00  
1.000000e+06  1.000000e+10  -7.866687e-07  0.00  0.00   5.874894e-02      6.557079e-07   0.00  
1.000000e+06  3.000000e+10  -8.155079e-07  0.00  0.00   5.649370e+01      1.147388e-03   0.00  
1.000000e+06  1.000000e+11  -8.187123e-07  0.00  0.00   3.689776e+04      2.481478e+00   0.00  
1.000000e+07  1.000000e+07   1.140750e-06  0.00  0.00   4.375221e-05      7.222880e-11   0.00  
1.000000e+07  1.000000e+08   1.139148e-06  0.00  0.00   4.385307e-05      7.239530e-11   0.00  
1.000000e+07  2.000000e+08   1.139148e-06  0.00  0.00   4.405549e-05      7.272947e-11   0.00  
1.000000e+07  4.000000e+08   1.134341e-06  0.00  0.00   4.634469e-05      7.937987e-11   0.00  
1.000000e+07  7.000000e+08   1.123126e-06  0.00  0.00   5.807644e-05      1.144749e-10   0.00  
1.000000e+07  1.000000e+09   1.103900e-06  0.00  0.00   7.430191e-05      1.643276e-10   0.00  
1.000000e+07  1.500000e+09   1.060641e-06  0.00  0.00   1.061696e-04      2.677382e-10   0.00  
1.000000e+07  2.000000e+09   9.965539e-07  0.00  0.00   1.482518e-04      4.372304e-10   0.00  
1.000000e+07  3.000000e+09   8.171101e-07  0.00  0.00   3.069022e-04      1.537129e-09   0.00  
1.000000e+07  5.000000e+09   2.996070e-07  0.00  0.00   1.640590e-03      1.697112e-08   0.00  
1.000000e+07  1.000000e+10  -5.046856e-07  0.00  0.00   7.161434e-02      7.739455e-07   0.00  
1.000000e+07  3.000000e+10  -7.850666e-07  0.00  0.00   5.688529e+01      1.155342e-03   0.00  
1.000000e+07  1.000000e+11  -8.155079e-07  0.00  0.00   3.689776e+04      2.481478e+00   0.00  
1.000000e+08  1.000000e+07   3.101814e-06  0.00  0.00   3.572728e-03      8.179192e-09   0.00  
1.000000e+08  1.000000e+08   3.101814e-06  0.00  0.00   3.580964e-03      8.198047e-09   0.00  
1.000000e+08  2.000000e+08   3.100212e-06  0.00  0.00   3.589219e-03      8.216945e-09   0.00  
1.000000e+08  4.000000e+08   3.098610e-06  0.00  0.00   3.647539e-03      8.447154e-09   0.00  
1.000000e+08  7.000000e+08   3.093803e-06  0.00  0.00   3.953666e-03      9.587611e-09   0.00  
1.000000e+08  1.000000e+09   3.085792e-06  0.00  0.00   4.355119e-03      1.116119e-08   0.00  
1.000000e+08  1.500000e+09   3.064964e-06  0.00  0.00   5.140437e-03      1.414850e-08   0.00  
1.000000e+08  2.000000e+09   3.036125e-06  0.00  0.00   6.109420e-03      1.805969e-08   0.00  
1.000000e+08  3.000000e+09   2.954414e-06  0.00  0.00   9.354057e-03      3.393989e-08   0.00  
1.000000e+08  5.000000e+09   2.693259e-06  0.00  0.00   2.890680e-02      1.720721e-07   0.00  
1.000000e+08  1.000000e+10   1.573337e-06  0.00  0.00   2.999163e-01      2.803563e-06   0.00  
1.000000e+08  3.000000e+10  -4.838573e-07  0.00  0.00   6.109420e+01      1.240825e-03   0.00  
1.000000e+08  1.000000e+11  -7.882709e-07  0.00  0.00   3.698282e+04      2.487198e+00   0.00  
