!52fe -> 52mn, e- capture
!Q=-1.861 MeV
!
!rhoY         temp          mu             dQ    Vs     e-cap-rate        nu-energy-loss gamma-energy
!g/cm^3       K             1/s            erg   erg    1/s               erg/s          erg/s
1.000000e+01  1.000000e+07  -4.806530e-09  0.00  0.00   1.794734e-08      9.219564e-12   0.00  
1.000000e+01  1.000000e+08  -9.292624e-08  0.00  0.00   5.767665e-09      9.177204e-12   0.00  
1.000000e+01  2.000000e+08  -2.146917e-07  0.00  0.00   4.168694e-09      9.177204e-12   0.00  
1.000000e+01  4.000000e+08  -4.902661e-07  0.00  0.00   3.104560e-09      9.177204e-12   0.00  
1.000000e+01  7.000000e+08  -8.058948e-07  0.00  0.00   1.116863e-08      9.198360e-12   0.00  
1.000000e+01  1.000000e+09  -8.187123e-07  0.00  0.00   2.128139e-07      9.947419e-12   0.00  
1.000000e+01  1.500000e+09  -8.187123e-07  0.00  0.00   3.090295e-06      2.226950e-11   0.00  
1.000000e+01  2.000000e+09  -8.187123e-07  0.00  0.00   1.538155e-05      7.703896e-11   0.00  
1.000000e+01  3.000000e+09  -8.187123e-07  0.00  0.00   1.288250e-04      5.763820e-10   0.00  
1.000000e+01  5.000000e+09  -8.187123e-07  0.00  0.00   2.018366e-03      1.053684e-08   0.00  
1.000000e+01  1.000000e+10  -8.187123e-07  0.00  0.00   1.235947e-01      1.131645e-06   0.00  
1.000000e+01  3.000000e+10  -8.187123e-07  0.00  0.00   6.280584e+01      1.308309e-03   0.00  
1.000000e+01  1.000000e+11  -8.187123e-07  0.00  0.00   3.459394e+04      2.342666e+00   0.00  
1.000000e+02  1.000000e+07  -1.602177e-09  0.00  0.00   1.710015e-07      9.676324e-12   0.00  
1.000000e+02  1.000000e+08  -6.088271e-08  0.00  0.00   5.754399e-08      9.326322e-12   0.00  
1.000000e+02  2.000000e+08  -1.522068e-07  0.00  0.00   4.168694e-08      9.283471e-12   0.00  
1.000000e+02  4.000000e+08  -3.636941e-07  0.00  0.00   3.104560e-08      9.262120e-12   0.00  
1.000000e+02  7.000000e+08  -7.145708e-07  0.00  0.00   2.890680e-08      9.262120e-12   0.00  
1.000000e+02  1.000000e+09  -8.107014e-07  0.00  0.00   2.238721e-07      9.970350e-12   0.00  
1.000000e+02  1.500000e+09  -8.187123e-07  0.00  0.00   3.104560e-06      2.232083e-11   0.00  
1.000000e+02  2.000000e+09  -8.187123e-07  0.00  0.00   1.538155e-05      7.703896e-11   0.00  
1.000000e+02  3.000000e+09  -8.187123e-07  0.00  0.00   1.288250e-04      5.763820e-10   0.00  
1.000000e+02  5.000000e+09  -8.187123e-07  0.00  0.00   2.018366e-03      1.053684e-08   0.00  
1.000000e+02  1.000000e+10  -8.187123e-07  0.00  0.00   1.235947e-01      1.131645e-06   0.00  
1.000000e+02  3.000000e+10  -8.187123e-07  0.00  0.00   6.280584e+01      1.308309e-03   0.00  
1.000000e+02  1.000000e+11  -8.187123e-07  0.00  0.00   3.459394e+04      2.342666e+00   0.00  
1.000000e+03  1.000000e+07   3.204353e-09  0.00  0.00   1.267652e-06      1.287391e-11   0.00  
1.000000e+03  1.000000e+08  -2.883918e-08  0.00  0.00   5.675446e-07      1.083204e-11   0.00  
1.000000e+03  2.000000e+08  -8.811971e-08  0.00  0.00   4.139997e-07      1.039227e-11   0.00  
1.000000e+03  4.000000e+08  -2.355200e-07  0.00  0.00   3.097419e-07      1.008580e-11   0.00  
1.000000e+03  7.000000e+08  -5.030835e-07  0.00  0.00   2.558586e-07      9.947419e-12   0.00  
1.000000e+03  1.000000e+09  -7.450121e-07  0.00  0.00   3.589219e-07      1.039227e-11   0.00  
1.000000e+03  1.500000e+09  -8.107014e-07  0.00  0.00   3.206269e-06      2.263135e-11   0.00  
1.000000e+03  2.000000e+09  -8.171101e-07  0.00  0.00   1.548817e-05      7.757297e-11   0.00  
1.000000e+03  3.000000e+09  -8.187123e-07  0.00  0.00   1.291219e-04      5.763820e-10   0.00  
1.000000e+03  5.000000e+09  -8.187123e-07  0.00  0.00   2.018366e-03      1.053684e-08   0.00  
1.000000e+03  1.000000e+10  -8.187123e-07  0.00  0.00   1.235947e-01      1.131645e-06   0.00  
1.000000e+03  3.000000e+10  -8.187123e-07  0.00  0.00   6.280584e+01      1.308309e-03   0.00  
1.000000e+03  1.000000e+11  -8.187123e-07  0.00  0.00   3.459394e+04      2.342666e+00   0.00  
1.000000e+04  1.000000e+07   1.922612e-08  0.00  0.00   6.486344e-06      2.816504e-11   0.00  
1.000000e+04  1.000000e+08   8.010883e-09  0.00  0.00   5.023426e-06      2.397234e-11   0.00  
1.000000e+04  2.000000e+08  -2.082830e-08  0.00  0.00   3.962780e-06      2.087903e-11   0.00  
1.000000e+04  4.000000e+08  -1.073458e-07  0.00  0.00   3.054921e-06      1.831093e-11   0.00  
1.000000e+04  7.000000e+08  -2.787787e-07  0.00  0.00   2.546830e-06      1.693208e-11   0.00  
1.000000e+04  1.000000e+09  -4.838573e-07  0.00  0.00   2.360478e-06      1.666136e-11   0.00  
1.000000e+04  1.500000e+09  -7.434100e-07  0.00  0.00   4.436086e-06      2.665081e-11   0.00  
1.000000e+04  2.000000e+09  -7.962818e-07  0.00  0.00   1.663413e-05      8.141612e-11   0.00  
1.000000e+04  3.000000e+09  -8.123036e-07  0.00  0.00   1.306171e-04      5.830562e-10   0.00  
1.000000e+04  5.000000e+09  -8.171101e-07  0.00  0.00   2.023019e-03      1.056113e-08   0.00  
1.000000e+04  1.000000e+10  -8.187123e-07  0.00  0.00   1.235947e-01      1.131645e-06   0.00  
1.000000e+04  3.000000e+10  -8.187123e-07  0.00  0.00   6.280584e+01      1.308309e-03   0.00  
1.000000e+04  1.000000e+11  -8.187123e-07  0.00  0.00   3.459394e+04      2.342666e+00   0.00  
1.000000e+05  1.000000e+07   8.491536e-08  0.00  0.00   3.273407e-05      1.063434e-10   0.00  
1.000000e+05  1.000000e+08   8.331318e-08  0.00  0.00   3.221069e-05      1.048843e-10   0.00  
1.000000e+05  2.000000e+08   7.530230e-08  0.00  0.00   3.076097e-05      1.008580e-10   0.00  
1.000000e+05  4.000000e+08   4.165659e-08  0.00  0.00   2.754229e-05      9.219564e-11   0.00  
1.000000e+05  7.000000e+08  -4.165659e-08  0.00  0.00   2.449063e-05      8.447154e-11   0.00  
1.000000e+05  1.000000e+09  -1.570133e-07  0.00  0.00   2.306747e-05      8.160380e-11   0.00  
1.000000e+05  1.500000e+09  -3.941355e-07  0.00  0.00   2.312065e-05      8.784365e-11   0.00  
1.000000e+05  2.000000e+09  -6.136337e-07  0.00  0.00   3.191538e-05      1.338784e-10   0.00  
1.000000e+05  3.000000e+09  -7.626361e-07  0.00  0.00   1.472313e-04      6.467112e-10   0.00  
1.000000e+05  5.000000e+09  -8.042927e-07  0.00  0.00   2.060630e-03      1.073273e-08   0.00  
1.000000e+05  1.000000e+10  -8.155079e-07  0.00  0.00   1.238797e-01      1.134254e-06   0.00  
1.000000e+05  3.000000e+10  -8.187123e-07  0.00  0.00   6.280584e+01      1.308309e-03   0.00  
1.000000e+05  1.000000e+11  -8.187123e-07  0.00  0.00   3.459394e+04      2.342666e+00   0.00  
1.000000e+06  1.000000e+07   3.444680e-07  0.00  0.00   2.133045e-04      6.740784e-10   0.00  
1.000000e+06  1.000000e+08   3.428658e-07  0.00  0.00   2.133045e-04      6.740784e-10   0.00  
1.000000e+06  2.000000e+08   3.412636e-07  0.00  0.00   2.133045e-04      6.756323e-10   0.00  
1.000000e+06  4.000000e+08   3.316506e-07  0.00  0.00   2.137962e-04      6.787509e-10   0.00  
