!61co -> 61ni, beta-decay
!Q=-1.8327 MeV
!
!log(rhoY)    log(temp)     mu             dQ    VS     log(beta-decay-rate)   nu-energy-loss   gamma-energy
!log(g/cm^3)  log(K)        1/s            erg   erg    log(1/s)               erg/s            erg/s
1.000000      7.000000      -4.806530e-09  0.00  0.00   -3.927000              1.431233e-10     0.00  
1.000000      8.000000      -9.292624e-08  0.00  0.00   -3.927000              1.431233e-10     0.00  
1.000000      8.301030      -2.146917e-07  0.00  0.00   -3.927000              1.431233e-10     0.00  
1.000000      8.602060      -4.902661e-07  0.00  0.00   -3.927000              1.431233e-10     0.00  
1.000000      8.845098      -8.058948e-07  0.00  0.00   -3.927000              1.431233e-10     0.00  
1.000000      9.000000      -8.187123e-07  0.00  0.00   -3.928000              1.431233e-10     0.00  
1.000000      9.176091      -8.187123e-07  0.00  0.00   -3.927000              1.447806e-10     0.00  
1.000000      9.301030      -8.187123e-07  0.00  0.00   -3.922000              1.572934e-10     0.00  
1.000000      9.477121      -8.187123e-07  0.00  0.00   -3.811000              3.425393e-10     0.00  
1.000000      9.698970      -8.187123e-07  0.00  0.00   -2.846000              6.633006e-09     0.00  
1.000000      10.000000     -8.187123e-07  0.00  0.00   -1.311000              3.620015e-07     0.00  
1.000000      10.477121     -8.187123e-07  0.00  0.00   -0.342000              1.484945e-04     0.00  
1.000000      11.000000     -8.187123e-07  0.00  0.00   0.026000               1.673826e-01     0.00  
2.000000      7.000000      -1.602177e-09  0.00  0.00   -3.928000              1.431233e-10     0.00  
2.000000      8.000000      -6.088271e-08  0.00  0.00   -3.928000              1.431233e-10     0.00  
2.000000      8.301030      -1.522068e-07  0.00  0.00   -3.928000              1.431233e-10     0.00  
2.000000      8.602060      -3.636941e-07  0.00  0.00   -3.927000              1.431233e-10     0.00  
2.000000      8.845098      -7.145708e-07  0.00  0.00   -3.927000              1.431233e-10     0.00  
2.000000      9.000000      -8.107014e-07  0.00  0.00   -3.928000              1.431233e-10     0.00  
2.000000      9.176091      -8.187123e-07  0.00  0.00   -3.928000              1.447806e-10     0.00  
2.000000      9.301030      -8.187123e-07  0.00  0.00   -3.922000              1.572934e-10     0.00  
2.000000      9.477121      -8.187123e-07  0.00  0.00   -3.811000              3.425393e-10     0.00  
2.000000      9.698970      -8.187123e-07  0.00  0.00   -2.846000              6.633006e-09     0.00  
2.000000      10.000000     -8.187123e-07  0.00  0.00   -1.311000              3.620015e-07     0.00  
2.000000      10.477121     -8.187123e-07  0.00  0.00   -0.342000              1.484945e-04     0.00  
2.000000      11.000000     -8.187123e-07  0.00  0.00   0.026000               1.673826e-01     0.00  
3.000000      7.000000       3.204353e-09  0.00  0.00   -3.928000              1.424657e-10     0.00  
3.000000      8.000000      -2.883918e-08  0.00  0.00   -3.928000              1.427941e-10     0.00  
3.000000      8.301030      -8.811971e-08  0.00  0.00   -3.928000              1.427941e-10     0.00  
3.000000      8.602060      -2.355200e-07  0.00  0.00   -3.928000              1.427941e-10     0.00  
3.000000      8.845098      -5.030835e-07  0.00  0.00   -3.928000              1.427941e-10     0.00  
3.000000      9.000000      -7.450121e-07  0.00  0.00   -3.928000              1.431233e-10     0.00  
3.000000      9.176091      -8.107014e-07  0.00  0.00   -3.928000              1.447806e-10     0.00  
3.000000      9.301030      -8.171101e-07  0.00  0.00   -3.922000              1.569316e-10     0.00  
3.000000      9.477121      -8.187123e-07  0.00  0.00   -3.811000              3.425393e-10     0.00  
3.000000      9.698970      -8.187123e-07  0.00  0.00   -2.846000              6.633006e-09     0.00  
3.000000      10.000000     -8.187123e-07  0.00  0.00   -1.311000              3.620015e-07     0.00  
3.000000      10.477121     -8.187123e-07  0.00  0.00   -0.342000              1.484945e-04     0.00  
3.000000      11.000000     -8.187123e-07  0.00  0.00   0.026000               1.673826e-01     0.00  
4.000000      7.000000       1.922612e-08  0.00  0.00   -3.932000              1.408349e-10     0.00  
4.000000      8.000000       8.010883e-09  0.00  0.00   -3.931000              1.414850e-10     0.00  
4.000000      8.301030      -2.082830e-08  0.00  0.00   -3.930000              1.418112e-10     0.00  
4.000000      8.602060      -1.073458e-07  0.00  0.00   -3.929000              1.421381e-10     0.00  
4.000000      8.845098      -2.787787e-07  0.00  0.00   -3.929000              1.424657e-10     0.00  
4.000000      9.000000      -4.838573e-07  0.00  0.00   -3.929000              1.424657e-10     0.00  
4.000000      9.176091      -7.434100e-07  0.00  0.00   -3.928000              1.441154e-10     0.00  
4.000000      9.301030      -7.962818e-07  0.00  0.00   -3.922000              1.562106e-10     0.00  
4.000000      9.477121      -8.123036e-07  0.00  0.00   -3.812000              3.409655e-10     0.00  
4.000000      9.698970      -8.171101e-07  0.00  0.00   -2.846000              6.633006e-09     0.00  
4.000000      10.000000     -8.187123e-07  0.00  0.00   -1.311000              3.620015e-07     0.00  
4.000000      10.477121     -8.187123e-07  0.00  0.00   -0.342000              1.484945e-04     0.00  
4.000000      11.000000     -8.187123e-07  0.00  0.00   0.026000               1.673826e-01     0.00  
5.000000      7.000000       8.491536e-08  0.00  0.00   -3.950000              1.332632e-10     0.00  
5.000000      8.000000       8.331318e-08  0.00  0.00   -3.950000              1.332632e-10     0.00  
