!51cr -> 51mn, beta-decay
!Q=2.696 MeV
!
!rhoY         temp           mu            dQ    VS     beta-decay-rate   nu-energy-loss   gamma-energy
!g/cm^3       K              1/s           erg   erg    1/s               erg/s            erg/s
1.000000e+05  1.000000e+09  -1.570133e-07  0.00  0.00   5.069907e-24      5.803773e-29     0.00  
1.000000e+05  1.500000e+09  -3.941355e-07  0.00  0.00   7.112135e-18      2.026331e-22     0.00  
1.000000e+05  2.000000e+09  -6.136337e-07  0.00  0.00   1.358313e-14      5.697842e-19     0.00  
1.000000e+05  3.000000e+09  -7.626361e-07  0.00  0.00   6.760830e-11      1.658481e-15     0.00  
1.000000e+05  5.000000e+09  -8.042927e-07  0.00  0.00   2.032357e-07      2.533439e-12     0.00  
1.000000e+05  1.000000e+10  -8.155079e-07  0.00  0.00   1.674943e-04      4.631380e-09     0.00  
1.000000e+05  3.000000e+10  -8.187123e-07  0.00  0.00   2.013724e-02      2.922203e-05     0.00  
1.000000e+05  1.000000e+11  -8.187123e-07  0.00  0.00   1.559553e-01      5.710977e-02     0.00  
1.000000e+06  1.000000e+07   3.444680e-07  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+06  1.000000e+08   3.428658e-07  0.00  0.00   1.002305e-100     1.605870e-106    0.00  
1.000000e+06  2.000000e+08   3.412636e-07  0.00  0.00   1.513561e-95      3.278766e-102    0.00  
1.000000e+06  4.000000e+08   3.316506e-07  0.00  0.00   1.520548e-51      7.357163e-58     0.00  
1.000000e+06  7.000000e+08   3.028114e-07  0.00  0.00   2.636331e-32      2.628515e-38     0.00  
1.000000e+06  1.000000e+09   2.579504e-07  0.00  0.00   2.060630e-24      3.553942e-30     0.00  
1.000000e+06  1.500000e+09   1.490024e-07  0.00  0.00   4.549881e-18      1.704945e-23     0.00  
1.000000e+06  2.000000e+09   1.602177e-09  0.00  0.00   1.081434e-14      6.961621e-20     0.00  
1.000000e+06  3.000000e+09  -3.396614e-07  0.00  0.00   6.397348e-11      6.587345e-16     0.00  
