!51mn -> 51cr, e- capture
!Q=-2.696 MeV
!
!rhoY         temp          mu             dQ    Vs     e-cap-rate        nu-energy-loss gamma-energy
!g/cm^3       K             1/s            erg   erg    1/s               erg/s          erg/s
1.000000e+05  1.000000e+09  -1.570133e-07  0.00  0.00   1.857804e-05      5.884511e-10   0.00  
1.000000e+05  1.500000e+09  -3.941355e-07  0.00  0.00   1.892344e-05      6.276397e-10   0.00  
1.000000e+05  2.000000e+09  -6.136337e-07  0.00  0.00   2.529298e-05      6.913698e-10   0.00  
1.000000e+05  3.000000e+09  -7.626361e-07  0.00  0.00   9.977001e-05      1.129043e-09   0.00  
1.000000e+05  5.000000e+09  -8.042927e-07  0.00  0.00   1.035142e-03      7.058467e-09   0.00  
1.000000e+05  1.000000e+10  -8.155079e-07  0.00  0.00   5.821032e-02      5.593845e-07   0.00  
1.000000e+05  3.000000e+10  -8.187123e-07  0.00  0.00   4.305266e+01      8.968305e-04   0.00  
1.000000e+05  1.000000e+11  -8.187123e-07  0.00  0.00   2.642409e+04      1.781191e+00   0.00  
1.000000e+06  1.000000e+07   3.444680e-07  0.00  0.00   1.651962e-04      1.296315e-09   0.00  
1.000000e+06  1.000000e+08   3.428658e-07  0.00  0.00   1.651962e-04      1.296315e-09   0.00  
1.000000e+06  2.000000e+08   3.412636e-07  0.00  0.00   1.648162e-04      1.296315e-09   0.00  
1.000000e+06  4.000000e+08   3.316506e-07  0.00  0.00   1.648162e-04      1.296315e-09   0.00  
1.000000e+06  7.000000e+08   3.028114e-07  0.00  0.00   1.659587e-04      1.317378e-09   0.00  
1.000000e+06  1.000000e+09   2.579504e-07  0.00  0.00   1.702159e-04      1.363673e-09   0.00  
1.000000e+06  1.500000e+09   1.490024e-07  0.00  0.00   1.807174e-04      1.461202e-09   0.00  
1.000000e+06  2.000000e+09   1.602177e-09  0.00  0.00   1.945360e-04      1.572934e-09   0.00  
1.000000e+06  3.000000e+09  -3.396614e-07  0.00  0.00   2.624219e-04      1.993932e-09   0.00  
1.000000e+06  5.000000e+09  -6.729142e-07  0.00  0.00   1.241652e-03      8.198047e-09   0.00  
1.000000e+06  1.000000e+10  -7.866687e-07  0.00  0.00   5.929253e-02      5.697842e-07   0.00  
1.000000e+06  3.000000e+10  -8.155079e-07  0.00  0.00   4.305266e+01      8.968305e-04   0.00  
1.000000e+06  1.000000e+11  -8.187123e-07  0.00  0.00   2.642409e+04      1.785297e+00   0.00  
1.000000e+07  1.000000e+07   1.140750e-06  0.00  0.00   1.659587e-03      9.198360e-09   0.00  
1.000000e+07  1.000000e+08   1.139148e-06  0.00  0.00   1.663413e-03      9.198360e-09   0.00  
1.000000e+07  2.000000e+08   1.139148e-06  0.00  0.00   1.663413e-03      9.198360e-09   0.00  
1.000000e+07  4.000000e+08   1.134341e-06  0.00  0.00   1.671091e-03      9.240818e-09   0.00  
1.000000e+07  7.000000e+08   1.123126e-06  0.00  0.00   1.713957e-03      9.477862e-09   0.00  
1.000000e+07  1.000000e+09   1.103900e-06  0.00  0.00   1.790606e-03      9.924540e-09   0.00  
1.000000e+07  1.500000e+09   1.060641e-06  0.00  0.00   1.958845e-03      1.085701e-08   0.00  
1.000000e+07  2.000000e+09   9.965539e-07  0.00  0.00   2.142891e-03      1.190448e-08   0.00  
1.000000e+07  3.000000e+09   8.171101e-07  0.00  0.00   2.618183e-03      1.454489e-08   0.00  
1.000000e+07  5.000000e+09   2.996070e-07  0.00  0.00   4.623810e-03      2.683554e-08   0.00  
1.000000e+07  1.000000e+10  -5.046856e-07  0.00  0.00   7.244360e-02      6.771898e-07   0.00  
1.000000e+07  3.000000e+10  -7.850666e-07  0.00  0.00   4.335109e+01      9.030471e-04   0.00  
1.000000e+07  1.000000e+11  -8.155079e-07  0.00  0.00   2.642409e+04      1.785297e+00   0.00  
1.000000e+08  1.000000e+07   3.101814e-06  0.00  0.00   3.810658e-02      1.917390e-07   0.00  
1.000000e+08  1.000000e+08   3.101814e-06  0.00  0.00   3.810658e-02      1.921810e-07   0.00  
1.000000e+08  2.000000e+08   3.100212e-06  0.00  0.00   3.810658e-02      1.921810e-07   0.00  
1.000000e+08  4.000000e+08   3.098610e-06  0.00  0.00   3.828247e-02      1.926240e-07   0.00  
1.000000e+08  7.000000e+08   3.093803e-06  0.00  0.00   3.881504e-02      1.962051e-07   0.00  
1.000000e+08  1.000000e+09   3.085792e-06  0.00  0.00   3.981072e-02      2.031002e-07   0.00  
1.000000e+08  1.500000e+09   3.064964e-06  0.00  0.00   4.197590e-02      2.176258e-07   0.00  
1.000000e+08  2.000000e+09   3.036125e-06  0.00  0.00   4.446313e-02      2.337278e-07   0.00  
1.000000e+08  3.000000e+09   2.954414e-06  0.00  0.00   5.093309e-02      2.720886e-07   0.00  
1.000000e+08  5.000000e+09   2.693259e-06  0.00  0.00   7.413102e-02      4.127722e-07   0.00  
1.000000e+08  1.000000e+10   1.573337e-06  0.00  0.00   3.033891e-01      2.562774e-06   0.00  
1.000000e+08  3.000000e+10  -4.838573e-07  0.00  0.00   4.655861e+01      9.698630e-04   0.00  
1.000000e+08  1.000000e+11  -7.882709e-07  0.00  0.00   2.648500e+04      1.785297e+00   0.00  
1.000000e+09  1.000000e+07   7.480563e-06  0.00  0.00   2.890680e+00      1.576560e-05   0.00  
1.000000e+09  1.000000e+08   7.480563e-06  0.00  0.00   2.890680e+00      1.576560e-05   0.00  
1.000000e+09  2.000000e+08   7.480563e-06  0.00  0.00   2.890680e+00      1.576560e-05   0.00  
1.000000e+09  4.000000e+08   7.480563e-06  0.00  0.00   2.890680e+00      1.580194e-05   0.00  
1.000000e+09  7.000000e+08   7.477358e-06  0.00  0.00   2.904023e+00      1.591147e-05   0.00  
1.000000e+09  1.000000e+09   7.474154e-06  0.00  0.00   2.917427e+00      1.609572e-05   0.00  
1.000000e+09  1.500000e+09   7.464541e-06  0.00  0.00   2.958012e+00      1.650861e-05   0.00  
1.000000e+09  2.000000e+09   7.450121e-06  0.00  0.00   3.013006e+00      1.701024e-05   0.00  
1.000000e+09  3.000000e+09   7.413271e-06  0.00  0.00   3.176874e+00      1.835314e-05   0.00  
1.000000e+09  5.000000e+09   7.291506e-06  0.00  0.00   3.723917e+00      2.278822e-05   0.00  
1.000000e+09  1.000000e+10   6.724335e-06  0.00  0.00   7.079458e+00      5.952651e-05   0.00  
1.000000e+09  3.000000e+10   2.340780e-06  0.00  0.00   9.036495e+01      1.886733e-03   0.00  
1.000000e+09  1.000000e+11  -5.191052e-07  0.00  0.00   2.697739e+04      1.822680e+00   0.00  
1.000000e+10  1.000000e+07   1.699429e-05  0.00  0.00   3.672823e+02      3.996781e-03   0.00  
1.000000e+10  1.000000e+08   1.699429e-05  0.00  0.00   3.672823e+02      3.996781e-03   0.00  
1.000000e+10  2.000000e+08   1.699429e-05  0.00  0.00   3.672823e+02      3.996781e-03   0.00  
1.000000e+10  4.000000e+08   1.699429e-05  0.00  0.00   3.672823e+02      3.996781e-03   0.00  
1.000000e+10  7.000000e+08   1.699269e-05  0.00  0.00   3.672823e+02      3.996781e-03   0.00  
1.000000e+10  1.000000e+09   1.699108e-05  0.00  0.00   3.664376e+02      3.996781e-03   0.00  
1.000000e+10  1.500000e+09   1.698628e-05  0.00  0.00   3.664376e+02      4.005995e-03   0.00  
1.000000e+10  2.000000e+09   1.697987e-05  0.00  0.00   3.672823e+02      4.024486e-03   0.00  
1.000000e+10  3.000000e+09   1.696224e-05  0.00  0.00   3.698282e+02      4.071087e-03   0.00  
1.000000e+10  5.000000e+09   1.690617e-05  0.00  0.00   3.801894e+02      4.282628e-03   0.00  
1.000000e+10  1.000000e+10   1.664181e-05  0.00  0.00   4.385307e+02      5.491745e-03   0.00  
1.000000e+10  3.000000e+10   1.386203e-05  0.00  0.00   1.124605e+03      2.527612e-02   0.00  
1.000000e+10  1.000000e+11   2.164541e-06  0.00  0.00   3.258367e+04      2.206533e+00   0.00  
1.000000e+11  1.000000e+07   3.752778e-05  0.00  0.00   2.890680e+04      7.775179e-01   0.00  
1.000000e+11  1.000000e+08   3.752778e-05  0.00  0.00   2.890680e+04      7.775179e-01   0.00  
1.000000e+11  2.000000e+08   3.752778e-05  0.00  0.00   2.890680e+04      7.775179e-01   0.00  
1.000000e+11  4.000000e+08   3.752778e-05  0.00  0.00   2.890680e+04      7.775179e-01   0.00  
1.000000e+11  7.000000e+08   3.752618e-05  0.00  0.00   2.890680e+04      7.775179e-01   0.00  
1.000000e+11  1.000000e+09   3.752618e-05  0.00  0.00   2.890680e+04      7.775179e-01   0.00  
1.000000e+11  1.500000e+09   3.752298e-05  0.00  0.00   2.884032e+04      7.757297e-01   0.00  
1.000000e+11  2.000000e+09   3.752137e-05  0.00  0.00   2.884032e+04      7.757297e-01   0.00  
1.000000e+11  3.000000e+09   3.751176e-05  0.00  0.00   2.877398e+04      7.757297e-01   0.00  
1.000000e+11  5.000000e+09   3.748613e-05  0.00  0.00   2.890680e+04      7.829074e-01   0.00  
1.000000e+11  1.000000e+10   3.736436e-05  0.00  0.00   2.985383e+04      8.235887e-01   0.00  
1.000000e+11  3.000000e+10   3.605538e-05  0.00  0.00   3.872576e+04      1.281476e+00   0.00  
1.000000e+11  1.000000e+11   2.244810e-05  0.00  0.00   1.315225e+05      9.198360e+00   0.00  
