!59co -> 59fe, e- capture
!Q=2.0762 MeV
!
!rhoY         temp          mu             dQ    Vs     e-cap-rate        nu-energy-loss gamma-energy
!g/cm^3       K             1/s            erg   erg    1/s               erg/s          erg/s
1.000000e+07  3.000000e+10  -7.850666e-07  0.00  0.00   2.098940e+01      4.165915e-04   0.00  
1.000000e+07  1.000000e+11  -8.155079e-07  0.00  0.00   2.285599e+04      1.523037e+00   0.00  
1.000000e+08  1.000000e+07   3.101814e-06  0.00  0.00   9.289664e-65      3.852214e-73   0.00  
1.000000e+08  1.000000e+08   3.101814e-06  0.00  0.00   2.041738e-15      8.505707e-23   0.00  
1.000000e+08  2.000000e+08   3.100212e-06  0.00  0.00   6.180164e-12      5.184542e-19   0.00  
1.000000e+08  4.000000e+08   3.098610e-06  0.00  0.00   9.705100e-10      1.654666e-16   0.00  
1.000000e+08  7.000000e+08   3.093803e-06  0.00  0.00   1.883649e-08      5.763820e-15   0.00  
1.000000e+08  1.000000e+09   3.085792e-06  0.00  0.00   9.332543e-08      4.204462e-14   0.00  
1.000000e+08  1.500000e+09   3.064964e-06  0.00  0.00   5.199960e-07      3.932877e-13   0.00  
1.000000e+08  2.000000e+09   3.036125e-06  0.00  0.00   1.940886e-06      2.216718e-12   0.00  
1.000000e+08  3.000000e+09   2.954414e-06  0.00  0.00   1.548817e-05      2.902087e-11   0.00  
1.000000e+08  5.000000e+09   2.693259e-06  0.00  0.00   2.576321e-04      8.703830e-10   0.00  
1.000000e+08  1.000000e+10   1.573337e-06  0.00  0.00   1.766038e-02      1.229449e-07   0.00  
1.000000e+08  3.000000e+10  -4.838573e-07  0.00  0.00   2.254239e+01      4.474148e-04   0.00  
1.000000e+08  1.000000e+11  -7.882709e-07  0.00  0.00   2.290868e+04      1.526548e+00   0.00  
1.000000e+09  1.000000e+07   7.480563e-06  0.00  0.00   8.550667e-03      2.146399e-08   0.00  
1.000000e+09  1.000000e+08   7.480563e-06  0.00  0.00   8.550667e-03      2.146399e-08   0.00  
1.000000e+09  2.000000e+08   7.480563e-06  0.00  0.00   8.550667e-03      2.151347e-08   0.00  
1.000000e+09  4.000000e+08   7.480563e-06  0.00  0.00   8.609938e-03      2.161277e-08   0.00  
1.000000e+09  7.000000e+08   7.477358e-06  0.00  0.00   8.749838e-03      2.201458e-08   0.00  
1.000000e+09  1.000000e+09   7.474154e-06  0.00  0.00   8.974288e-03      2.257930e-08   0.00  
1.000000e+09  1.500000e+09   7.464541e-06  0.00  0.00   9.616123e-03      2.424992e-08   0.00  
1.000000e+09  2.000000e+09   7.450121e-06  0.00  0.00   1.078947e-02      2.739747e-08   0.00  
1.000000e+09  3.000000e+09   7.413271e-06  0.00  0.00   1.644372e-02      4.463858e-08   0.00  
1.000000e+09  5.000000e+09   7.291506e-06  0.00  0.00   5.272299e-02      1.805969e-07   0.00  
1.000000e+09  1.000000e+10   6.724335e-06  0.00  0.00   5.533501e-01      3.553942e-06   0.00  
1.000000e+09  3.000000e+10   2.340780e-06  0.00  0.00   4.385307e+01      8.744005e-04   0.00  
1.000000e+09  1.000000e+11  -5.191052e-07  0.00  0.00   2.333458e+04      1.558513e+00   0.00  
1.000000e+10  1.000000e+07   1.699429e-05  0.00  0.00   8.491805e+01      5.342080e-04   0.00  
1.000000e+10  1.000000e+08   1.699429e-05  0.00  0.00   8.491805e+01      5.342080e-04   0.00  
1.000000e+10  2.000000e+08   1.699429e-05  0.00  0.00   8.511380e+01      5.354395e-04   0.00  
1.000000e+10  4.000000e+08   1.699429e-05  0.00  0.00   8.511380e+01      5.354395e-04   0.00  
1.000000e+10  7.000000e+08   1.699269e-05  0.00  0.00   8.511380e+01      5.366738e-04   0.00  
1.000000e+10  1.000000e+09   1.699108e-05  0.00  0.00   8.531001e+01      5.391510e-04   0.00  
1.000000e+10  1.500000e+09   1.698628e-05  0.00  0.00   8.570378e+01      5.428882e-04   0.00  
1.000000e+10  2.000000e+09   1.697987e-05  0.00  0.00   8.629785e+01      5.504405e-04   0.00  
1.000000e+10  3.000000e+09   1.696224e-05  0.00  0.00   8.810489e+01      5.710977e-04   0.00  
1.000000e+10  5.000000e+09   1.690617e-05  0.00  0.00   9.354057e+01      6.407821e-04   0.00  
1.000000e+10  1.000000e+10   1.664181e-05  0.00  0.00   1.218990e+02      1.029699e-03   0.00  
1.000000e+10  3.000000e+10   1.386203e-05  0.00  0.00   5.847901e+02      1.209791e-02   0.00  
1.000000e+10  1.000000e+11   2.164541e-06  0.00  0.00   2.818383e+04      1.886733e+00   0.00  
1.000000e+11  1.000000e+07   3.752778e-05  0.00  0.00   1.766038e+04      3.960139e-01   0.00  
1.000000e+11  1.000000e+08   3.752778e-05  0.00  0.00   1.766038e+04      3.960139e-01   0.00  
1.000000e+11  2.000000e+08   3.752778e-05  0.00  0.00   1.766038e+04      3.960139e-01   0.00  
1.000000e+11  4.000000e+08   3.752778e-05  0.00  0.00   1.766038e+04      3.960139e-01   0.00  
1.000000e+11  7.000000e+08   3.752618e-05  0.00  0.00   1.766038e+04      3.960139e-01   0.00  
1.000000e+11  1.000000e+09   3.752618e-05  0.00  0.00   1.766038e+04      3.960139e-01   0.00  
1.000000e+11  1.500000e+09   3.752298e-05  0.00  0.00   1.766038e+04      3.960139e-01   0.00  
1.000000e+11  2.000000e+09   3.752137e-05  0.00  0.00   1.770109e+04      3.969268e-01   0.00  
1.000000e+11  3.000000e+09   3.751176e-05  0.00  0.00   1.770109e+04      3.969268e-01   0.00  
1.000000e+11  5.000000e+09   3.748613e-05  0.00  0.00   1.766038e+04      3.987589e-01   0.00  
1.000000e+11  1.000000e+10   3.736436e-05  0.00  0.00   1.803018e+04      4.175518e-01   0.00  
1.000000e+11  3.000000e+10   3.605538e-05  0.00  0.00   2.540973e+04      7.528534e-01   0.00  
1.000000e+11  1.000000e+11   2.244810e-05  0.00  0.00   1.145513e+05      7.883342e+00   0.00  
