!50ti -> 50sc, e- capture
!Q=7.399 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
9.000000      8.602060       7.480563e-06  0.00  0.00   -36.921000             2.556880e-44   0.00  
9.000000      8.845098       7.477358e-06  0.00  0.00   -22.708000             7.340242e-30   0.00  
9.000000      9.000000       7.474154e-06  0.00  0.00   -16.827000             8.104205e-24   0.00  
9.000000      9.176091       7.464541e-06  0.00  0.00   -12.004000             8.845256e-19   0.00  
9.000000      9.301030       7.450121e-06  0.00  0.00   -9.424000              4.567835e-16   0.00  
9.000000      9.477121       7.413271e-06  0.00  0.00   -6.631000              4.175518e-13   0.00  
9.000000      9.698970       7.291506e-06  0.00  0.00   -4.058000              2.689741e-10   0.00  
9.000000      10.000000      6.724335e-06  0.00  0.00   -1.568000              2.049795e-07   0.00  
9.000000      10.477121      2.340780e-06  0.00  0.00   1.110000               3.059922e-04   0.00  
9.000000      11.000000     -5.191052e-07  0.00  0.00   3.938000               6.119422e-01   0.00  
10.000000     7.000000       1.699429e-05  0.00  0.00   -0.010000              2.237229e-06   0.00  
10.000000     8.000000       1.699429e-05  0.00  0.00   -0.010000              2.237229e-06   0.00  
10.000000     8.301030       1.699429e-05  0.00  0.00   -0.009000              2.237229e-06   0.00  
10.000000     8.602060       1.699429e-05  0.00  0.00   -0.008000              2.252736e-06   0.00  
10.000000     8.845098       1.699269e-05  0.00  0.00   -0.005000              2.284075e-06   0.00  
10.000000     9.000000       1.699108e-05  0.00  0.00   0.000000               2.337278e-06   0.00  
10.000000     9.176091       1.698628e-05  0.00  0.00   0.013000               2.464395e-06   0.00  
10.000000     9.301030       1.697987e-05  0.00  0.00   0.030000               2.658951e-06   0.00  
10.000000     9.477121       1.696224e-05  0.00  0.00   0.090000               3.401813e-06   0.00  
10.000000     9.698970       1.690617e-05  0.00  0.00   0.326000               8.011436e-06   0.00  
10.000000     10.000000      1.664181e-05  0.00  0.00   0.857000               5.020077e-05   0.00  
10.000000     10.477121      1.386203e-05  0.00  0.00   2.181000               3.808118e-03   0.00  
