!49cr -> 49v, e- capture
!Q=-2.12 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
8.000000      9.000000       3.085792e-06  0.00  0.00   -1.021000              5.280930e-07   0.00  
8.000000      9.176091       3.064964e-06  0.00  0.00   -1.011000              5.441397e-07   0.00  
8.000000      9.301030       3.036125e-06  0.00  0.00   -0.998000              5.645604e-07   0.00  
8.000000      9.477121       2.954414e-06  0.00  0.00   -0.962000              6.261962e-07   0.00  
8.000000      9.698970       2.693259e-06  0.00  0.00   -0.856000              8.544967e-07   0.00  
8.000000      10.000000      1.573337e-06  0.00  0.00   -0.433000              3.211518e-06   0.00  
8.000000      10.477121     -4.838573e-07  0.00  0.00   1.572000               8.066969e-04   0.00  
8.000000      11.000000     -7.882709e-07  0.00  0.00   4.278000               1.296315e+00   0.00  
9.000000      7.000000       7.480563e-06  0.00  0.00   0.584000               2.727159e-05   0.00  
9.000000      8.000000       7.480563e-06  0.00  0.00   0.584000               2.727159e-05   0.00  
9.000000      8.301030       7.480563e-06  0.00  0.00   0.584000               2.727159e-05   0.00  
9.000000      8.602060       7.480563e-06  0.00  0.00   0.584000               2.733445e-05   0.00  
9.000000      8.845098       7.477358e-06  0.00  0.00   0.585000               2.739747e-05   0.00  
9.000000      9.000000       7.474154e-06  0.00  0.00   0.588000               2.758738e-05   0.00  
9.000000      9.176091       7.464541e-06  0.00  0.00   0.593000               2.803563e-05   0.00  
9.000000      9.301030       7.450121e-06  0.00  0.00   0.600000               2.862269e-05   0.00  
9.000000      9.477121       7.413271e-06  0.00  0.00   0.617000               3.010997e-05   0.00  
9.000000      9.698970       7.291506e-06  0.00  0.00   0.667000               3.513261e-05   0.00  
9.000000      10.000000      6.724335e-06  0.00  0.00   0.870000               6.993755e-05   0.00  
9.000000      10.477121      2.340780e-06  0.00  0.00   1.858000               1.565707e-03   0.00  
9.000000      11.000000     -5.191052e-07  0.00  0.00   4.287000               1.320415e+00   0.00  
10.000000     7.000000       1.699429e-05  0.00  0.00   2.464000               3.586827e-03   0.00  
10.000000     8.000000       1.699429e-05  0.00  0.00   2.464000               3.586827e-03   0.00  
10.000000     8.301030       1.699429e-05  0.00  0.00   2.464000               3.586827e-03   0.00  
10.000000     8.602060       1.699429e-05  0.00  0.00   2.464000               3.586827e-03   0.00  
10.000000     8.845098       1.699269e-05  0.00  0.00   2.465000               3.586827e-03   0.00  
10.000000     9.000000       1.699108e-05  0.00  0.00   2.465000               3.603383e-03   0.00  
10.000000     9.176091       1.698628e-05  0.00  0.00   2.468000               3.620015e-03   0.00  
10.000000     9.301030       1.697987e-05  0.00  0.00   2.470000               3.653511e-03   0.00  
10.000000     9.477121       1.696224e-05  0.00  0.00   2.475000               3.721435e-03   0.00  
10.000000     9.698970       1.690617e-05  0.00  0.00   2.490000               3.905804e-03   0.00  
10.000000     10.000000      1.664181e-05  0.00  0.00   2.549000               4.883266e-03   0.00  
10.000000     10.477121      1.386203e-05  0.00  0.00   2.939000               2.045080e-02   0.00  
10.000000     11.000000      2.164541e-06  0.00  0.00   4.369000               1.598492e+00   0.00  
11.000000     7.000000       3.752778e-05  0.00  0.00   4.309000               5.658618e-01   0.00  
11.000000     8.000000       3.752778e-05  0.00  0.00   4.309000               5.658618e-01   0.00  
11.000000     8.301030       3.752778e-05  0.00  0.00   4.309000               5.658618e-01   0.00  
11.000000     8.602060       3.752778e-05  0.00  0.00   4.309000               5.658618e-01   0.00  
11.000000     8.845098       3.752618e-05  0.00  0.00   4.310000               5.658618e-01   0.00  
11.000000     9.000000       3.752618e-05  0.00  0.00   4.310000               5.671663e-01   0.00  
11.000000     9.176091       3.752298e-05  0.00  0.00   4.311000               5.684737e-01   0.00  
11.000000     9.301030       3.752137e-05  0.00  0.00   4.313000               5.710977e-01   0.00  
11.000000     9.477121       3.751176e-05  0.00  0.00   4.315000               5.737337e-01   0.00  
11.000000     9.698970       3.748613e-05  0.00  0.00   4.319000               5.830562e-01   0.00  
11.000000     10.000000      3.736436e-05  0.00  0.00   4.335000               6.176044e-01   0.00  
11.000000     10.477121      3.605538e-05  0.00  0.00   4.452000               9.676324e-01   0.00  
11.000000     11.000000      2.244810e-05  0.00  0.00   4.974000               6.663623e+00   0.00  
