!56cr -> 56v, e- capture
!Q=9.561 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
9.000000      9.176091       7.464541e-06  0.00  0.00   -17.209000             4.052382e-24   0.00  
9.000000      9.301030       7.450121e-06  0.00  0.00   -13.081000             7.425238e-20   0.00  
9.000000      9.477121       7.413271e-06  0.00  0.00   -8.770000              2.380731e-15   0.00  
9.000000      9.698970       7.291506e-06  0.00  0.00   -5.132000              1.865136e-11   0.00  
9.000000      10.000000      6.724335e-06  0.00  0.00   -2.143000              4.185144e-08   0.00  
9.000000      10.477121      2.340780e-06  0.00  0.00   0.913000               1.697112e-04   0.00  
9.000000      11.000000     -5.191052e-07  0.00  0.00   3.996000               6.818838e-01   0.00  
10.000000     7.000000       1.699429e-05  0.00  0.00   -0.238000              1.093227e-06   0.00  
10.000000     8.000000       1.699429e-05  0.00  0.00   -0.238000              1.093227e-06   0.00  
10.000000     8.301030       1.699429e-05  0.00  0.00   -0.238000              1.095747e-06   0.00  
10.000000     8.602060       1.699429e-05  0.00  0.00   -0.236000              1.103343e-06   0.00  
10.000000     8.845098       1.699269e-05  0.00  0.00   -0.231000              1.129043e-06   0.00  
10.000000     9.000000       1.699108e-05  0.00  0.00   -0.224000              1.163350e-06   0.00  
10.000000     9.176091       1.698628e-05  0.00  0.00   -0.207000              1.255193e-06   0.00  
10.000000     9.301030       1.697987e-05  0.00  0.00   -0.182000              1.395438e-06   0.00  
10.000000     9.477121       1.696224e-05  0.00  0.00   -0.109000              1.886733e-06   0.00  
10.000000     9.698970       1.690617e-05  0.00  0.00   0.108000               4.214154e-06   0.00  
10.000000     10.000000      1.664181e-05  0.00  0.00   0.617000               2.419415e-05   0.00  
10.000000     10.477121      1.386203e-05  0.00  0.00   2.029000               2.284075e-03   0.00  
10.000000     11.000000      2.164541e-06  0.00  0.00   4.078000               8.254873e-01   0.00  
11.000000     7.000000       3.752778e-05  0.00  0.00   3.450000               4.872035e-02   0.00  
11.000000     8.000000       3.752778e-05  0.00  0.00   3.450000               4.872035e-02   0.00  
11.000000     8.301030       3.752778e-05  0.00  0.00   3.450000               4.872035e-02   0.00  
11.000000     8.602060       3.752778e-05  0.00  0.00   3.450000               4.883266e-02   0.00  
11.000000     8.845098       3.752618e-05  0.00  0.00   3.450000               4.883266e-02   0.00  
11.000000     9.000000       3.752618e-05  0.00  0.00   3.450000               4.883266e-02   0.00  
11.000000     9.176091       3.752298e-05  0.00  0.00   3.450000               4.894523e-02   0.00  
11.000000     9.301030       3.752137e-05  0.00  0.00   3.451000               4.905806e-02   0.00  
11.000000     9.477121       3.751176e-05  0.00  0.00   3.455000               4.962613e-02   0.00  
11.000000     9.698970       3.748613e-05  0.00  0.00   3.470000               5.184542e-02   0.00  
11.000000     10.000000      3.736436e-05  0.00  0.00   3.498000               5.750563e-02   0.00  
11.000000     10.477121      3.605538e-05  0.00  0.00   3.744000               1.516039e-01   0.00  
11.000000     11.000000      2.244810e-05  0.00  0.00   4.684000               3.433289e+00   0.00  
