!62co -> 62ni, beta-decay
!Q=-5.826 MeV
!
!log(rhoY)    log(temp)     mu             dQ    VS     log(beta-decay-rate)   nu-energy-loss   gamma-energy
!log(g/cm^3)  log(K)        1/s            erg   erg    log(1/s)               erg/s            erg/s
1.000000      7.000000      -4.806530e-09  0.00  0.00   -2.060000              2.868867e-08     0.00  
1.000000      8.000000      -9.292624e-08  0.00  0.00   -2.122000              2.470076e-08     0.00  
1.000000      8.301030      -2.146917e-07  0.00  0.00   -2.250000              1.818488e-08     0.00  
1.000000      8.602060      -4.902661e-07  0.00  0.00   -2.357000              1.405110e-08     0.00  
1.000000      8.845098      -8.058948e-07  0.00  0.00   -2.389000              1.314348e-08     0.00  
1.000000      9.000000      -8.187123e-07  0.00  0.00   -2.331000              1.620729e-08     0.00  
1.000000      9.176091      -8.187123e-07  0.00  0.00   -2.075000              3.505181e-08     0.00  
1.000000      9.301030      -8.187123e-07  0.00  0.00   -1.825000              6.787509e-08     0.00  
1.000000      9.477121      -8.187123e-07  0.00  0.00   -1.515000              1.467947e-07     0.00  
1.000000      9.698970      -8.187123e-07  0.00  0.00   -1.225000              3.024896e-07     0.00  
1.000000      10.000000     -8.187123e-07  0.00  0.00   -0.820000              1.090713e-06     0.00  
1.000000      10.477121     -8.187123e-07  0.00  0.00   -0.323000              2.771471e-04     0.00  
1.000000      11.000000     -8.187123e-07  0.00  0.00   -0.173000              5.066527e-01     0.00  
2.000000      7.000000      -1.602177e-09  0.00  0.00   -2.060000              2.868867e-08     0.00  
2.000000      8.000000      -6.088271e-08  0.00  0.00   -2.122000              2.470076e-08     0.00  
2.000000      8.301030      -1.522068e-07  0.00  0.00   -2.250000              1.818488e-08     0.00  
2.000000      8.602060      -3.636941e-07  0.00  0.00   -2.357000              1.405110e-08     0.00  
2.000000      8.845098      -7.145708e-07  0.00  0.00   -2.389000              1.314348e-08     0.00  
2.000000      9.000000      -8.107014e-07  0.00  0.00   -2.331000              1.620729e-08     0.00  
2.000000      9.176091      -8.187123e-07  0.00  0.00   -2.075000              3.505181e-08     0.00  
2.000000      9.301030      -8.187123e-07  0.00  0.00   -1.825000              6.787509e-08     0.00  
2.000000      9.477121      -8.187123e-07  0.00  0.00   -1.515000              1.467947e-07     0.00  
2.000000      9.698970      -8.187123e-07  0.00  0.00   -1.225000              3.024896e-07     0.00  
2.000000      10.000000     -8.187123e-07  0.00  0.00   -0.820000              1.090713e-06     0.00  
2.000000      10.477121     -8.187123e-07  0.00  0.00   -0.323000              2.771471e-04     0.00  
2.000000      11.000000     -8.187123e-07  0.00  0.00   -0.173000              5.066527e-01     0.00  
3.000000      7.000000       3.204353e-09  0.00  0.00   -2.060000              2.862269e-08     0.00  
3.000000      8.000000      -2.883918e-08  0.00  0.00   -2.122000              2.470076e-08     0.00  
3.000000      8.301030      -8.811971e-08  0.00  0.00   -2.250000              1.818488e-08     0.00  
3.000000      8.602060      -2.355200e-07  0.00  0.00   -2.357000              1.405110e-08     0.00  
