!58ni -> 58co, e- capture
!Q=0.892 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
1.000000      7.000000      -4.806530e-09  0.00  0.00   -99.999000             1.605870e-106  0.00  
1.000000      8.000000      -9.292624e-08  0.00  0.00   -82.571000             3.969268e-89   0.00  
1.000000      8.301030      -2.146917e-07  0.00  0.00   -46.070000             1.272654e-52   0.00  
1.000000      8.602060      -4.902661e-07  0.00  0.00   -27.851000             2.073530e-34   0.00  
1.000000      8.845098      -8.058948e-07  0.00  0.00   -19.388000             5.898076e-26   0.00  
1.000000      9.000000      -8.187123e-07  0.00  0.00   -14.901000             1.793537e-21   0.00  
1.000000      9.176091      -8.187123e-07  0.00  0.00   -11.180000             9.810935e-18   0.00  
1.000000      9.301030      -8.187123e-07  0.00  0.00   -9.146000              1.166032e-15   0.00  
1.000000      9.477121      -8.187123e-07  0.00  0.00   -6.772000              3.586827e-13   0.00  
1.000000      9.698970      -8.187123e-07  0.00  0.00   -4.243000              2.181275e-10   0.00  
1.000000      10.000000     -8.187123e-07  0.00  0.00   -1.464000              2.875480e-07   0.00  
1.000000      10.477121     -8.187123e-07  0.00  0.00   1.756000               1.182253e-03   0.00  
1.000000      11.000000     -8.187123e-07  0.00  0.00   4.587000               2.610420e+00   0.00  
2.000000      7.000000      -1.602177e-09  0.00  0.00   -99.999000             1.605870e-106  0.00  
2.000000      8.000000      -6.088271e-08  0.00  0.00   -81.572000             3.960139e-88   0.00  
2.000000      8.301030      -1.522068e-07  0.00  0.00   -45.070000             1.272654e-51   0.00  
2.000000      8.602060      -3.636941e-07  0.00  0.00   -26.852000             2.073530e-33   0.00  
2.000000      8.845098      -7.145708e-07  0.00  0.00   -18.974000             1.523037e-25   0.00  
2.000000      9.000000      -8.107014e-07  0.00  0.00   -14.879000             1.886733e-21   0.00  
2.000000      9.176091      -8.187123e-07  0.00  0.00   -11.178000             9.833551e-18   0.00  
2.000000      9.301030      -8.187123e-07  0.00  0.00   -9.146000              1.166032e-15   0.00  
2.000000      9.477121      -8.187123e-07  0.00  0.00   -6.772000              3.586827e-13   0.00  
2.000000      9.698970      -8.187123e-07  0.00  0.00   -4.243000              2.181275e-10   0.00  
2.000000      10.000000     -8.187123e-07  0.00  0.00   -1.464000              2.875480e-07   0.00  
2.000000      10.477121     -8.187123e-07  0.00  0.00   1.756000               1.182253e-03   0.00  
2.000000      11.000000     -8.187123e-07  0.00  0.00   4.587000               2.610420e+00   0.00  
3.000000      7.000000       3.204353e-09  0.00  0.00   -99.999000             1.605870e-106  0.00  
3.000000      8.000000      -2.883918e-08  0.00  0.00   -80.577000             3.905804e-87   0.00  
3.000000      8.301030      -8.811971e-08  0.00  0.00   -44.072000             1.266807e-50   0.00  
3.000000      8.602060      -2.355200e-07  0.00  0.00   -25.852000             2.073530e-32   0.00  
3.000000      8.845098      -5.030835e-07  0.00  0.00   -18.027000             1.348064e-24   0.00  
3.000000      9.000000      -7.450121e-07  0.00  0.00   -14.673000             3.017939e-21   0.00  
3.000000      9.176091      -8.107014e-07  0.00  0.00   -11.164000             1.015571e-17   0.00  
3.000000      9.301030      -8.171101e-07  0.00  0.00   -9.143000              1.174114e-15   0.00  
3.000000      9.477121      -8.187123e-07  0.00  0.00   -6.771000              3.586827e-13   0.00  
3.000000      9.698970      -8.187123e-07  0.00  0.00   -4.243000              2.186303e-10   0.00  
3.000000      10.000000     -8.187123e-07  0.00  0.00   -1.464000              2.875480e-07   0.00  
3.000000      10.477121     -8.187123e-07  0.00  0.00   1.756000               1.182253e-03   0.00  
3.000000      11.000000     -8.187123e-07  0.00  0.00   4.587000               2.610420e+00   0.00  
4.000000      7.000000       1.922612e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
4.000000      8.000000       8.010883e-09  0.00  0.00   -79.617000             3.473045e-86   0.00  
4.000000      8.301030      -2.082830e-08  0.00  0.00   -43.087000             1.215375e-49   0.00  
4.000000      8.602060      -1.073458e-07  0.00  0.00   -24.855000             2.049795e-31   0.00  
4.000000      8.845098      -2.787787e-07  0.00  0.00   -17.028000             1.341870e-23   0.00  
4.000000      9.000000      -4.838573e-07  0.00  0.00   -13.854000             1.980206e-20   0.00  
4.000000      9.176091      -7.434100e-07  0.00  0.00   -11.023000             1.401879e-17   0.00  
4.000000      9.301030      -7.962818e-07  0.00  0.00   -9.111000              1.260986e-15   0.00  
4.000000      9.477121      -8.123036e-07  0.00  0.00   -6.766000              3.628360e-13   0.00  
4.000000      9.698970      -8.171101e-07  0.00  0.00   -4.242000              2.186303e-10   0.00  
4.000000      10.000000     -8.187123e-07  0.00  0.00   -1.464000              2.875480e-07   0.00  
4.000000      10.477121     -8.187123e-07  0.00  0.00   1.756000               1.182253e-03   0.00  
4.000000      11.000000     -8.187123e-07  0.00  0.00   4.587000               2.610420e+00   0.00  
5.000000      7.000000       8.491536e-08  0.00  0.00   -99.999000             1.605870e-106  0.00  
5.000000      8.000000       8.331318e-08  0.00  0.00   -78.278000             2.453073e-85   0.00  
5.000000      8.301030       7.530230e-08  0.00  0.00   -42.130000             9.765858e-49   0.00  
5.000000      8.602060       4.165659e-08  0.00  0.00   -23.873000             1.899811e-30   0.00  
5.000000      8.845098      -4.165659e-08  0.00  0.00   -16.027000             1.323459e-22   0.00  
5.000000      9.000000      -1.570133e-07  0.00  0.00   -12.852000             1.971108e-19   0.00  
5.000000      9.176091      -3.941355e-07  0.00  0.00   -10.299000             7.357163e-17   0.00  
5.000000      9.301030      -6.136337e-07  0.00  0.00   -8.826000              2.408299e-15   0.00  
