!56mn -> 56fe, beta-decay
!Q=-4.2065 MeV
!
!log(rhoY)    log(temp)     mu             dQ    VS     log(beta-decay-rate)   nu-energy-loss   gamma-energy
!log(g/cm^3)  log(K)        1/s            erg   erg    log(1/s)               erg/s            erg/s
1.000000      7.000000      -4.806530e-09  0.00  0.00   -4.180000              1.348064e-10     0.00  
1.000000      8.000000      -9.292624e-08  0.00  0.00   -4.017000              2.136537e-10     0.00  
1.000000      8.301030      -2.146917e-07  0.00  0.00   -3.684000              5.172618e-10     0.00  
1.000000      8.602060      -4.902661e-07  0.00  0.00   -3.204000              1.835314e-09     0.00  
1.000000      8.845098      -8.058948e-07  0.00  0.00   -2.819000              4.739258e-09     0.00  
1.000000      9.000000      -8.187123e-07  0.00  0.00   -2.654000              6.993755e-09     0.00  
1.000000      9.176091      -8.187123e-07  0.00  0.00   -2.540000              9.093067e-09     0.00  
1.000000      9.301030      -8.187123e-07  0.00  0.00   -2.488000              1.027331e-08     0.00  
1.000000      9.477121      -8.187123e-07  0.00  0.00   -2.386000              1.357408e-08     0.00  
1.000000      9.698970      -8.187123e-07  0.00  0.00   -2.054000              3.586827e-08     0.00  
1.000000      10.000000     -8.187123e-07  0.00  0.00   -1.324000              3.578577e-07     0.00  
1.000000      10.477121     -8.187123e-07  0.00  0.00   -0.515000              1.554928e-04     0.00  
1.000000      11.000000     -8.187123e-07  0.00  0.00   -0.157000              2.702156e-01     0.00  
2.000000      7.000000      -1.602177e-09  0.00  0.00   -4.180000              1.348064e-10     0.00  
2.000000      8.000000      -6.088271e-08  0.00  0.00   -4.017000              2.136537e-10     0.00  
2.000000      8.301030      -1.522068e-07  0.00  0.00   -3.684000              5.172618e-10     0.00  
2.000000      8.602060      -3.636941e-07  0.00  0.00   -3.204000              1.835314e-09     0.00  
2.000000      8.845098      -7.145708e-07  0.00  0.00   -2.819000              4.739258e-09     0.00  
2.000000      9.000000      -8.107014e-07  0.00  0.00   -2.654000              6.993755e-09     0.00  
2.000000      9.176091      -8.187123e-07  0.00  0.00   -2.540000              9.093067e-09     0.00  
2.000000      9.301030      -8.187123e-07  0.00  0.00   -2.488000              1.027331e-08     0.00  
2.000000      9.477121      -8.187123e-07  0.00  0.00   -2.386000              1.357408e-08     0.00  
2.000000      9.698970      -8.187123e-07  0.00  0.00   -2.054000              3.586827e-08     0.00  
2.000000      10.000000     -8.187123e-07  0.00  0.00   -1.324000              3.578577e-07     0.00  
2.000000      10.477121     -8.187123e-07  0.00  0.00   -0.515000              1.554928e-04     0.00  
2.000000      11.000000     -8.187123e-07  0.00  0.00   -0.157000              2.702156e-01     0.00  
3.000000      7.000000       3.204353e-09  0.00  0.00   -4.180000              1.344963e-10     0.00  
3.000000      8.000000      -2.883918e-08  0.00  0.00   -4.017000              2.136537e-10     0.00  
3.000000      8.301030      -8.811971e-08  0.00  0.00   -3.684000              5.172618e-10     0.00  
3.000000      8.602060      -2.355200e-07  0.00  0.00   -3.204000              1.835314e-09     0.00  
3.000000      8.845098      -5.030835e-07  0.00  0.00   -2.819000              4.739258e-09     0.00  
3.000000      9.000000      -7.450121e-07  0.00  0.00   -2.654000              6.993755e-09     0.00  
3.000000      9.176091      -8.107014e-07  0.00  0.00   -2.540000              9.093067e-09     0.00  
3.000000      9.301030      -8.171101e-07  0.00  0.00   -2.488000              1.027331e-08     0.00  
3.000000      9.477121      -8.187123e-07  0.00  0.00   -2.386000              1.357408e-08     0.00  
3.000000      9.698970      -8.187123e-07  0.00  0.00   -2.054000              3.586827e-08     0.00  
3.000000      10.000000     -8.187123e-07  0.00  0.00   -1.324000              3.578577e-07     0.00  
3.000000      10.477121     -8.187123e-07  0.00  0.00   -0.515000              1.554928e-04     0.00  
3.000000      11.000000     -8.187123e-07  0.00  0.00   -0.157000              2.702156e-01     0.00  
4.000000      7.000000       1.922612e-08  0.00  0.00   -4.182000              1.338784e-10     0.00  
4.000000      8.000000       8.010883e-09  0.00  0.00   -4.019000              2.131623e-10     0.00  
4.000000      8.301030      -2.082830e-08  0.00  0.00   -3.685000              5.160721e-10     0.00  
4.000000      8.602060      -1.073458e-07  0.00  0.00   -3.204000              1.835314e-09     0.00  
4.000000      8.845098      -2.787787e-07  0.00  0.00   -2.820000              4.728358e-09     0.00  
4.000000      9.000000      -4.838573e-07  0.00  0.00   -2.654000              6.993755e-09     0.00  
4.000000      9.176091      -7.434100e-07  0.00  0.00   -2.540000              9.072154e-09     0.00  
4.000000      9.301030      -7.962818e-07  0.00  0.00   -2.488000              1.027331e-08     0.00  
4.000000      9.477121      -8.123036e-07  0.00  0.00   -2.386000              1.357408e-08     0.00  
4.000000      9.698970      -8.171101e-07  0.00  0.00   -2.054000              3.586827e-08     0.00  
4.000000      10.000000     -8.187123e-07  0.00  0.00   -1.324000              3.578577e-07     0.00  
4.000000      10.477121     -8.187123e-07  0.00  0.00   -0.515000              1.554928e-04     0.00  
4.000000      11.000000     -8.187123e-07  0.00  0.00   -0.157000              2.702156e-01     0.00  
5.000000      7.000000       8.491536e-08  0.00  0.00   -4.193000              1.311325e-10     0.00  
