!60ni -> 60co, e- capture
!Q=3.3349 MeV
!
!log(rhoY)    log(temp)     mu              dQ    Vs     log(e-cap-rate)        nu-energy-loss gamma-energy
!g/cm^3       log(K)        1/s             erg   erg    log(1/s)                    erg/s          erg/s
6.000000      8.301030       3.412636e-07  0.00  0.00   -75.163000             5.938960e-83   0.00  
6.000000      8.602060       3.316506e-07  0.00  0.00   -41.262000             9.788370e-49   0.00  
6.000000      8.845098       3.028114e-07  0.00  0.00   -26.198000             2.278822e-33   0.00  
6.000000      9.000000       2.579504e-07  0.00  0.00   -19.739000             1.029699e-26   0.00  
6.000000      9.176091       1.490024e-07  0.00  0.00   -14.355000             3.636724e-21   0.00  
6.000000      9.301030       1.602177e-09  0.00  0.00   -11.484000             3.529477e-18   0.00  
6.000000      9.477121      -3.396614e-07  0.00  0.00   -8.367000              7.009877e-15   0.00  
6.000000      9.698970      -6.729142e-07  0.00  0.00   -5.253000              1.689314e-11   0.00  
6.000000      10.000000     -7.866687e-07  0.00  0.00   -2.030000              6.422593e-08   0.00  
6.000000      10.477121     -8.155079e-07  0.00  0.00   1.556000               7.239530e-04   0.00  
6.000000      11.000000     -8.187123e-07  0.00  0.00   4.488000               2.068761e+00   0.00  
7.000000      7.000000       1.140750e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
7.000000      8.000000       1.139148e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
7.000000      8.301030       1.139148e-06  0.00  0.00   -63.798000             1.351171e-71   0.00  
7.000000      8.602060       1.134341e-06  0.00  0.00   -35.520000             5.379110e-43   0.00  
7.000000      8.845098       1.123126e-06  0.00  0.00   -22.801000             5.453940e-30   0.00  
7.000000      9.000000       1.103900e-06  0.00  0.00   -17.275000             2.658951e-24   0.00  
7.000000      9.176091       1.060641e-06  0.00  0.00   -12.571000             2.107222e-19   0.00  
7.000000      9.301030       9.965539e-07  0.00  0.00   -9.994000              1.078227e-16   0.00  
7.000000      9.477121       8.171101e-07  0.00  0.00   -7.184000              1.063434e-13   0.00  
7.000000      9.698970       2.996070e-07  0.00  0.00   -4.651000              6.602530e-11   0.00  
7.000000      10.000000     -5.046856e-07  0.00  0.00   -1.942000              7.811068e-08   0.00  
7.000000      10.477121     -7.850666e-07  0.00  0.00   1.559000               7.289712e-04   0.00  
7.000000      11.000000     -8.155079e-07  0.00  0.00   4.488000               2.068761e+00   0.00  
8.000000      7.000000       3.101814e-06  0.00  0.00   -99.999000             1.605870e-106  0.00  
8.000000      8.000000       3.101814e-06  0.00  0.00   -72.574000             7.757297e-80   0.00  
8.000000      8.301030       3.100212e-06  0.00  0.00   -38.982000             3.123995e-46   0.00  
8.000000      8.602060       3.098610e-06  0.00  0.00   -22.095000             2.658951e-29   0.00  
8.000000      8.845098       3.093803e-06  0.00  0.00   -14.635000             9.326322e-22   0.00  
8.000000      9.000000       3.085792e-06  0.00  0.00   -11.414000             1.944063e-18   0.00  
8.000000      9.176091       3.064964e-06  0.00  0.00   -8.586000              1.873745e-15   0.00  
8.000000      9.301030       3.036125e-06  0.00  0.00   -6.952000              1.088204e-13   0.00  
8.000000      9.477121       2.954414e-06  0.00  0.00   -5.054000              1.354286e-11   0.00  
8.000000      9.698970       2.693259e-06  0.00  0.00   -3.207000              1.748680e-09   0.00  
8.000000      10.000000      1.573337e-06  0.00  0.00   -1.305000              3.278766e-07   0.00  
8.000000      10.477121     -4.838573e-07  0.00  0.00   1.590000               7.829074e-04   0.00  
8.000000      11.000000     -7.882709e-07  0.00  0.00   4.489000               2.073530e+00   0.00  
9.000000      7.000000       7.480563e-06  0.00  0.00   -1.299000              5.737337e-08   0.00  
9.000000      8.000000       7.480563e-06  0.00  0.00   -1.299000              5.750563e-08   0.00  
9.000000      8.301030       7.480563e-06  0.00  0.00   -1.297000              5.790424e-08   0.00  
9.000000      8.602060       7.480563e-06  0.00  0.00   -1.292000              5.925301e-08   0.00  
9.000000      8.845098       7.477358e-06  0.00  0.00   -1.276000              6.290865e-08   0.00  
9.000000      9.000000       7.474154e-06  0.00  0.00   -1.253000              6.881932e-08   0.00  
9.000000      9.176091       7.464541e-06  0.00  0.00   -1.198000              8.447154e-08   0.00  
9.000000      9.301030       7.450121e-06  0.00  0.00   -1.128000              1.095747e-07   0.00  
9.000000      9.477121       7.413271e-06  0.00  0.00   -0.956000              2.054520e-07   0.00  
9.000000      9.698970       7.291506e-06  0.00  0.00   -0.585000              7.493943e-07   0.00  
9.000000      10.000000      6.724335e-06  0.00  0.00   0.212000               1.010905e-05   0.00  
9.000000      10.477121      2.340780e-06  0.00  0.00   1.879000               1.526548e-03   0.00  
9.000000      11.000000     -5.191052e-07  0.00  0.00   4.497000               2.112080e+00   0.00  
10.000000     7.000000       1.699429e-05  0.00  0.00   2.316000               1.594815e-03   0.00  
10.000000     8.000000       1.699429e-05  0.00  0.00   2.316000               1.594815e-03   0.00  
10.000000     8.301030       1.699429e-05  0.00  0.00   2.316000               1.594815e-03   0.00  
10.000000     8.602060       1.699429e-05  0.00  0.00   2.316000               1.594815e-03   0.00  
10.000000     8.845098       1.699269e-05  0.00  0.00   2.317000               1.598492e-03   0.00  
10.000000     9.000000       1.699108e-05  0.00  0.00   2.317000               1.602177e-03   0.00  
10.000000     9.176091       1.698628e-05  0.00  0.00   2.319000               1.613282e-03   0.00  
10.000000     9.301030       1.697987e-05  0.00  0.00   2.321000               1.624465e-03   0.00  
10.000000     9.477121       1.696224e-05  0.00  0.00   2.323000               1.650861e-03   0.00  
10.000000     9.698970       1.690617e-05  0.00  0.00   2.321000               1.693208e-03   0.00  
10.000000     10.000000      1.664181e-05  0.00  0.00   2.407000               2.419415e-03   0.00  
10.000000     10.477121      1.386203e-05  0.00  0.00   2.992000               2.097541e-02   0.00  
10.000000     11.000000      2.164541e-06  0.00  0.00   4.579000               2.562774e+00   0.00  
11.000000     7.000000       3.752778e-05  0.00  0.00   4.430000               6.511940e-01   0.00  
11.000000     8.000000       3.752778e-05  0.00  0.00   4.430000               6.511940e-01   0.00  
11.000000     8.301030       3.752778e-05  0.00  0.00   4.430000               6.511940e-01   0.00  
11.000000     8.602060       3.752778e-05  0.00  0.00   4.430000               6.511940e-01   0.00  
11.000000     8.845098       3.752618e-05  0.00  0.00   4.430000               6.511940e-01   0.00  
11.000000     9.000000       3.752618e-05  0.00  0.00   4.430000               6.511940e-01   0.00  
11.000000     9.176091       3.752298e-05  0.00  0.00   4.430000               6.511940e-01   0.00  
11.000000     9.301030       3.752137e-05  0.00  0.00   4.430000               6.526952e-01   0.00  
11.000000     9.477121       3.751176e-05  0.00  0.00   4.429000               6.496963e-01   0.00  
11.000000     9.698970       3.748613e-05  0.00  0.00   4.421000               6.378380e-01   0.00  
11.000000     10.000000      3.736436e-05  0.00  0.00   4.435000               6.725280e-01   0.00  
11.000000     10.477121      3.605538e-05  0.00  0.00   4.584000               1.193192e+00   0.00  
11.000000     11.000000      2.244810e-05  0.00  0.00   5.186000               1.068342e+01   0.00  
