!28Mg (0+, 2+) -> 28Al,  beta-decay,  with screening effects
!USDB   Q=1.8318 MeV
!Experimental energies, B(GT)
!
!Log(rhoY) Log(T) mu     dQ       Vs          decay-rate    nu-energy-loss  gamma-energy
!                      (MeV)   (MeV)     (MeV)      (1/s)               (MeV/s)       (MeV/s)  
1.000000e+07 1.122018e+09 1.897942e-06 -4.266605e-08 1.606987e-08 1.045442e-07 3.787140e-14 2.273062e-13
1.000000e+07 1.258925e+09 1.886247e-06 -4.192905e-08 1.606987e-08 1.784432e-07 8.121034e-14 3.766269e-13
1.000000e+07 1.412538e+09 1.871667e-06 -4.117603e-08 1.606987e-08 3.078222e-07 1.972474e-13 6.042426e-13
1.000000e+07 1.584893e+09 1.853081e-06 -4.037494e-08 1.606987e-08 5.565446e-07 5.294334e-13 9.473518e-13
1.000000e+07 1.778279e+09 1.829850e-06 -3.955782e-08 1.606987e-08 1.078202e-06 1.453153e-12 1.469303e-12
1.000000e+07 1.995262e+09 1.800370e-06 -3.870867e-08 1.606987e-08 2.212076e-06 3.829229e-12 2.287764e-12
1.000000e+07 2.238721e+09 1.763199e-06 -3.782747e-08 1.606987e-08 4.625940e-06 9.388826e-12 3.615857e-12
1.000000e+07 2.511886e+09 1.716576e-06 -3.691423e-08 1.606987e-08 9.495110e-06 2.121345e-11 5.825206e-12
1.000000e+07 2.818383e+09 1.658096e-06 -3.596894e-08 1.606987e-08 1.863803e-05 4.414803e-11 9.504107e-12
1.000000e+07 3.162278e+09 1.585037e-06 -3.832415e-08 1.606987e-08 3.470564e-05 8.527295e-11 1.565349e-11
1.000000e+07 3.548134e+09 1.494514e-06 -3.401428e-08 1.606987e-08 6.015892e-05 1.516042e-10 2.481483e-11
1.000000e+07 3.981072e+09 1.383643e-06 -3.297286e-08 1.606987e-08 9.831052e-05 2.521223e-10 3.854884e-11
1.000000e+07 4.466836e+09 1.251142e-06 -3.189940e-08 1.606987e-08 1.508343e-04 3.920228e-10 5.746604e-11

1.000000e+08 1.000000e+07 3.885607e-06 -1.167348e-07 3.322921e-08 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+08 1.584893e+07 3.886088e-06 -1.164464e-07 3.322921e-08 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+08 2.511886e+07 3.886728e-06 -1.160459e-07 3.322921e-08 3.162278e-299 5.184553e-305 9.219584e-307
1.000000e+08 3.981072e+07 3.887209e-06 -1.155012e-07 3.322921e-08 6.025596e-190 9.654089e-196 1.716767e-197
1.000000e+08 6.309573e+07 3.887209e-06 -1.147642e-07 3.322921e-08 4.677351e-121 7.668516e-127 1.332635e-128
1.000000e+08 1.000000e+08 3.886889e-06 -1.137708e-07 3.322921e-08 1.247384e-77 2.045085e-83 3.578585e-85
1.000000e+08 1.122018e+08 3.886728e-06 -1.134824e-07 3.322921e-08 1.479108e-69 2.430588e-75 4.243374e-77
1.000000e+08 1.258925e+08 3.886728e-06 -1.131620e-07 3.322921e-08 2.355049e-62 3.870003e-68 6.756337e-70
1.000000e+08 1.412538e+08 3.886568e-06 -1.128255e-07 3.322921e-08 5.794287e-56 9.521630e-62 1.662307e-63
1.000000e+08 1.584893e+08 3.886568e-06 -1.124570e-07 3.322921e-08 3.184198e-50 5.232525e-56 9.135058e-58
1.000000e+08 1.778279e+08 3.886408e-06 -1.120725e-07 3.322921e-08 3.881504e-45 6.363724e-51 1.113554e-52
1.000000e+08 1.995262e+08 3.886248e-06 -1.116399e-07 3.322921e-08 1.352073e-40 2.221832e-46 3.878924e-48
1.000000e+08 2.238721e+08 3.886088e-06 -1.111913e-07 3.322921e-08 1.541700e-36 2.527617e-42 4.422943e-44
1.000000e+08 2.511886e+08 3.885927e-06 -1.107106e-07 3.322921e-08 6.194411e-33 1.015573e-38 1.777098e-40
1.000000e+08 2.818383e+08 3.885607e-06 -1.101979e-07 3.322921e-08 1.004616e-29 1.647067e-35 2.888759e-37
1.000000e+08 3.162278e+08 3.885286e-06 -1.096532e-07 3.322921e-08 7.379042e-27 1.212583e-32 2.126725e-34
1.000000e+08 3.548134e+08 3.884966e-06 -1.090764e-07 3.322921e-08 2.648500e-24 4.352225e-30 7.633282e-32
1.000000e+08 3.981072e+08 3.884485e-06 -1.084516e-07 3.322921e-08 5.011872e-22 8.235905e-28 1.444479e-29
1.000000e+08 4.466836e+08 3.883684e-06 -1.077786e-07 3.322921e-08 5.357967e-20 8.824931e-26 1.554932e-27
1.000000e+08 5.011872e+08 3.882883e-06 -1.070737e-07 3.322921e-08 3.443499e-18 5.671675e-24 1.024970e-25
1.000000e+08 5.623413e+08 3.881762e-06 -1.063046e-07 3.322921e-08 1.402814e-16 2.315855e-22 4.223877e-24
1.000000e+08 6.309573e+08 3.880480e-06 -1.055036e-07 3.322921e-08 3.854784e-15 6.363724e-21 1.168722e-22
1.000000e+08 7.079458e+08 3.878718e-06 -1.046544e-07 3.322921e-08 7.328245e-14 1.212583e-19 2.247560e-21
1.000000e+08 7.943282e+08 3.876635e-06 -1.037412e-07 3.322921e-08 1.016249e-12 1.689318e-18 3.167461e-20
1.000000e+08 8.912509e+08 3.873911e-06 -1.027959e-07 3.322921e-08 1.059254e-11 1.764864e-17 3.370632e-19
1.000000e+08 1.000000e+09 3.870546e-06 -1.017705e-07 3.322921e-08 8.570378e-11 1.437842e-16 2.803569e-18
1.000000e+08 1.122018e+09 3.866381e-06 -1.006970e-07 3.322921e-08 5.532227e-10 9.337085e-16 1.869439e-17
1.000000e+08 1.258925e+09 3.860933e-06 -9.955947e-08 3.322921e-08 2.922806e-09 4.969484e-15 1.032075e-16
1.000000e+08 1.412538e+09 3.854204e-06 -9.835783e-08 3.322921e-08 1.291814e-08 2.216722e-14 4.829602e-16
1.000000e+08 1.584893e+09 3.845873e-06 -9.710813e-08 3.322921e-08 4.877531e-08 8.462746e-14 1.956642e-15
1.000000e+08 1.778279e+09 3.835138e-06 -9.577832e-08 3.322921e-08 1.599926e-07 2.813917e-13 6.998602e-15
1.000000e+08 1.995262e+09 3.821840e-06 -9.438442e-08 3.322921e-08 4.635536e-07 8.283451e-13 2.250149e-14
1.000000e+08 2.238721e+09 3.804857e-06 -9.292644e-08 3.322921e-08 1.202541e-06 2.188826e-12 6.590393e-14
1.000000e+08 2.511886e+09 3.783708e-06 -9.140437e-08 3.322921e-08 2.830088e-06 5.260310e-12 1.779145e-13
1.000000e+08 2.818383e+09 3.756952e-06 -8.980219e-08 3.322921e-08 6.100986e-06 1.161479e-11 4.458731e-13
1.000000e+08 3.162278e+09 3.723306e-06 -8.813592e-08 3.322921e-08 1.215346e-05 2.375261e-11 1.041865e-12
1.000000e+08 3.548134e+09 3.680848e-06 -8.640557e-08 3.322921e-08 2.253201e-05 4.530137e-11 2.276205e-12
1.000000e+08 3.981072e+09 3.627496e-06 -8.461113e-08 3.322921e-08 3.911110e-05 8.100490e-11 4.652767e-12
1.000000e+08 4.466836e+09 3.560525e-06 -8.275260e-08 3.322921e-08 6.382635e-05 1.363362e-10 8.900437e-12

1.047129e+08 1.000000e+07 3.953700e-06 -1.185453e-07 3.372589e-08 0.000000e+00 0.000000e+00 0.000000e+00
1.047129e+08 1.584893e+07 3.952258e-06 -1.182569e-07 3.372589e-08 0.000000e+00 0.000000e+00 0.000000e+00
1.047129e+08 2.511886e+07 3.949854e-06 -1.178564e-07 3.372589e-08 3.019952e-299 4.838506e-305 8.408360e-307
1.047129e+08 3.981072e+07 3.947131e-06 -1.173116e-07 3.372589e-08 5.623413e-190 9.009720e-196 1.565710e-197
1.047129e+08 6.309573e+07 3.945528e-06 -1.165586e-07 3.372589e-08 4.466836e-121 7.156675e-127 1.243688e-128
1.047129e+08 1.000000e+08 3.944567e-06 -1.155813e-07 3.372589e-08 1.183042e-77 1.895446e-83 3.324385e-85
1.047129e+08 1.122018e+08 3.944407e-06 -1.152769e-07 3.372589e-08 1.402814e-69 2.252741e-75 3.941952e-77
1.047129e+08 1.258925e+08 3.944247e-06 -1.149564e-07 3.372589e-08 2.233572e-62 3.578585e-68 6.276410e-70
1.047129e+08 1.412538e+08 3.944087e-06 -1.146200e-07 3.372589e-08 5.495409e-56 8.804634e-62 1.544228e-63
1.047129e+08 1.584893e+08 3.944087e-06 -1.142515e-07 3.372589e-08 3.019952e-50 4.838506e-56 8.486162e-58
1.047129e+08 1.778279e+08 3.943926e-06 -1.138509e-07 3.372589e-08 3.672823e-45 5.898089e-51 1.034454e-52
1.047129e+08 1.995262e+08 3.943766e-06 -1.134343e-07 3.372589e-08 1.282331e-40 2.059261e-46 3.611697e-48
1.047129e+08 2.238721e+08 3.943606e-06 -1.129857e-07 3.372589e-08 1.458814e-36 2.342671e-42 4.108765e-44
1.047129e+08 2.511886e+08 3.943446e-06 -1.125051e-07 3.372589e-08 5.861382e-33 9.412637e-39 1.650864e-40
1.047129e+08 2.818383e+08 3.943125e-06 -1.119764e-07 3.372589e-08 9.506048e-30 1.526551e-35 2.683560e-37
1.047129e+08 3.162278e+08 3.942805e-06 -1.114316e-07 3.372589e-08 6.998420e-27 1.123858e-32 1.975656e-34
1.047129e+08 3.548134e+08 3.942484e-06 -1.108388e-07 3.372589e-08 2.511886e-24 4.033772e-30 7.091062e-32
1.047129e+08 3.981072e+08 3.942004e-06 -1.102140e-07 3.372589e-08 4.742420e-22 7.633282e-28 1.341873e-29
1.047129e+08 4.466836e+08 3.941363e-06 -1.095410e-07 3.372589e-08 5.081594e-20 8.179209e-26 1.441157e-27
1.047129e+08 5.011872e+08 3.940401e-06 -1.088201e-07 3.372589e-08 3.258367e-18 5.256677e-24 9.369390e-26
1.047129e+08 5.623413e+08 3.939440e-06 -1.080670e-07 3.372589e-08 1.330454e-16 2.146403e-22 3.861102e-24
1.047129e+08 6.309573e+08 3.937998e-06 -1.072499e-07 3.372589e-08 3.647539e-15 5.898089e-21 1.068344e-22
1.047129e+08 7.079458e+08 3.936396e-06 -1.063848e-07 3.372589e-08 6.934258e-14 1.126448e-19 2.049799e-21
1.047129e+08 7.943282e+08 3.934313e-06 -1.054715e-07 3.372589e-08 9.616123e-13 1.565710e-18 2.882115e-20
1.047129e+08 8.912509e+08 3.931590e-06 -1.045102e-07 3.372589e-08 1.002305e-11 1.639500e-17 3.059929e-19
1.047129e+08 1.000000e+09 3.928385e-06 -1.034848e-07 3.372589e-08 8.128305e-11 1.335707e-16 2.539284e-18
1.047129e+08 1.122018e+09 3.924219e-06 -1.023953e-07 3.372589e-08 5.244451e-10 8.673838e-16 1.693212e-17
1.047129e+08 1.258925e+09 3.918932e-06 -1.012578e-07 3.372589e-08 2.771405e-09 4.619674e-15 9.326341e-17
1.047129e+08 1.412538e+09 3.912363e-06 -1.000561e-07 3.372589e-08 1.225745e-08 2.063532e-14 4.352225e-16
1.047129e+08 1.584893e+09 3.904032e-06 -9.877440e-08 3.372589e-08 4.630203e-08 7.886990e-14 1.759994e-15
1.047129e+08 1.778279e+09 3.893458e-06 -9.744459e-08 3.372589e-08 1.520197e-07 2.626100e-13 6.290879e-15
1.047129e+08 1.995262e+09 3.880320e-06 -9.603467e-08 3.372589e-08 4.407578e-07 7.743036e-13 2.022140e-14
1.047129e+08 2.238721e+09 3.863657e-06 -9.456066e-08 3.372589e-08 1.144722e-06 2.050743e-12 5.930773e-14
1.047129e+08 2.511886e+09 3.842669e-06 -9.302257e-08 3.372589e-08 2.697118e-06 4.939822e-12 1.606243e-13
1.047129e+08 2.818383e+09 3.816393e-06 -9.142039e-08 3.372589e-08 5.822373e-06 1.093481e-11 4.042140e-13
1.047129e+08 3.162278e+09 3.783228e-06 -8.973810e-08 3.372589e-08 1.161984e-05 2.242907e-11 9.499731e-13
1.047129e+08 3.548134e+09 3.741571e-06 -8.799173e-08 3.372589e-08 2.158241e-05 4.291522e-11 2.088869e-12
1.047129e+08 3.981072e+09 3.689019e-06 -8.616524e-08 3.372589e-08 3.754050e-05 7.700365e-11 4.299434e-12
1.047129e+08 4.466836e+09 3.623010e-06 -8.429069e-08 3.372589e-08 6.141861e-05 1.300503e-10 8.283451e-12

1.096478e+08 1.000000e+07 4.003848e-06 -1.203878e-07 3.423859e-08 0.000000e+00 0.000000e+00 0.000000e+00
1.096478e+08 1.584893e+07 4.003688e-06 -1.200994e-07 3.423859e-08 0.000000e+00 0.000000e+00 0.000000e+00
1.096478e+08 2.511886e+07 4.003527e-06 -1.196828e-07 3.423859e-08 2.884032e-299 4.515557e-305 8.029922e-307
1.096478e+08 3.981072e+07 4.003207e-06 -1.191381e-07 3.423859e-08 5.370318e-190 8.408360e-196 1.495241e-197
1.096478e+08 6.309573e+07 4.003047e-06 -1.184011e-07 3.423859e-08 4.168694e-121 6.526965e-127 1.160677e-128
1.096478e+08 1.000000e+08 4.002726e-06 -1.174078e-07 3.423859e-08 1.116863e-77 1.752715e-83 3.088242e-85
1.096478e+08 1.122018e+08 4.002726e-06 -1.171033e-07 3.423859e-08 1.324342e-69 2.078315e-75 3.670382e-77
1.096478e+08 1.258925e+08 4.002726e-06 -1.167829e-07 3.423859e-08 2.108628e-62 3.309111e-68 5.830574e-70
1.096478e+08 1.412538e+08 4.002566e-06 -1.164304e-07 3.423859e-08 5.188000e-56 8.122904e-62 1.434536e-63
1.096478e+08 1.584893e+08 4.002566e-06 -1.160619e-07 3.423859e-08 2.851018e-50 4.463868e-56 7.883359e-58
1.096478e+08 1.778279e+08 4.002406e-06 -1.156774e-07 3.423859e-08 3.467369e-45 5.441408e-51 9.609733e-53
1.096478e+08 1.995262e+08 4.002246e-06 -1.152448e-07 3.423859e-08 1.210598e-40 1.899815e-46 3.347428e-48
1.096478e+08 2.238721e+08 4.002085e-06 -1.147962e-07 3.423859e-08 1.377209e-36 2.161281e-42 3.816905e-44
1.096478e+08 2.511886e+08 4.001925e-06 -1.142995e-07 3.423859e-08 5.533501e-33 8.683830e-39 1.533597e-40
1.096478e+08 2.818383e+08 4.001605e-06 -1.137868e-07 3.423859e-08 8.974288e-30 1.408352e-35 2.487203e-37
1.096478e+08 3.162278e+08 4.001284e-06 -1.132261e-07 3.423859e-08 6.606934e-27 1.036839e-32 1.831097e-34
1.096478e+08 3.548134e+08 4.000804e-06 -1.126333e-07 3.423859e-08 2.371374e-24 3.721442e-30 6.587359e-32
1.096478e+08 3.981072e+08 4.000323e-06 -1.120084e-07 3.423859e-08 4.477133e-22 7.042248e-28 1.246555e-29
1.096478e+08 4.466836e+08 3.999682e-06 -1.113195e-07 3.423859e-08 4.797334e-20 7.545905e-26 1.335707e-27
1.096478e+08 5.011872e+08 3.998881e-06 -1.105985e-07 3.423859e-08 3.083188e-18 4.849660e-24 8.643931e-26
1.096478e+08 5.623413e+08 3.997920e-06 -1.098455e-07 3.423859e-08 1.256030e-16 1.980210e-22 3.545776e-24
1.096478e+08 6.309573e+08 3.996638e-06 -1.090283e-07 3.423859e-08 3.443499e-15 5.453952e-21 9.810956e-23
1.096478e+08 7.079458e+08 3.995036e-06 -1.081632e-07 3.423859e-08 6.546362e-14 1.039229e-19 1.882397e-21
1.096478e+08 7.943282e+08 3.992793e-06 -1.072339e-07 3.423859e-08 9.099133e-13 1.447809e-18 2.640653e-20
1.096478e+08 8.912509e+08 3.990390e-06 -1.062566e-07 3.423859e-08 9.484185e-12 1.516042e-17 2.797121e-19
1.096478e+08 1.000000e+09 3.987025e-06 -1.052312e-07 3.423859e-08 7.673615e-11 1.235126e-16 2.315855e-18
1.096478e+08 1.122018e+09 3.983019e-06 -1.041417e-07 3.423859e-08 4.957926e-10 8.028073e-16 1.540676e-17
1.096478e+08 1.258925e+09 3.977732e-06 -1.029881e-07 3.423859e-08 2.621199e-09 4.280666e-15 8.447171e-17
1.096478e+08 1.412538e+09 3.971163e-06 -1.017705e-07 3.423859e-08 1.159845e-08 1.913865e-14 3.933791e-16
1.096478e+08 1.584893e+09 3.962992e-06 -1.004887e-07 3.423859e-08 4.384297e-08 7.326749e-14 1.586395e-15
1.096478e+08 1.778279e+09 3.952738e-06 -9.912688e-08 3.423859e-08 1.440456e-07 2.443494e-13 5.658630e-15
1.096478e+08 1.995262e+09 3.939761e-06 -9.771696e-08 3.423859e-08 4.181191e-07 7.217907e-13 1.818073e-14
1.096478e+08 2.238721e+09 3.923418e-06 -9.622693e-08 3.423859e-08 1.086926e-06 1.915629e-12 5.337173e-14
1.096478e+08 2.511886e+09 3.902750e-06 -9.467282e-08 3.423859e-08 2.564484e-06 4.626060e-12 1.448476e-13
1.096478e+08 2.818383e+09 3.876795e-06 -9.305461e-08 3.423859e-08 5.544980e-06 1.026860e-11 3.659412e-13
1.096478e+08 3.162278e+09 3.844110e-06 -9.135630e-08 3.423859e-08 1.108664e-05 2.113057e-11 8.645922e-13
1.096478e+08 3.548134e+09 3.803095e-06 -8.959391e-08 3.423859e-08 2.063954e-05 4.057059e-11 1.912984e-12
1.096478e+08 3.981072e+09 3.751344e-06 -8.775140e-08 3.423859e-08 3.598322e-05 7.304850e-11 3.965622e-12
1.096478e+08 4.466836e+09 3.686456e-06 -8.586083e-08 3.423859e-08 5.900652e-05 1.238258e-10 7.696820e-12

1.148154e+08 1.000000e+07 4.053836e-06 -1.222624e-07 3.475128e-08 0.000000e+00 0.000000e+00 0.000000e+00
1.148154e+08 1.584893e+07 4.055118e-06 -1.219579e-07 3.475128e-08 0.000000e+00 0.000000e+00 0.000000e+00
1.148154e+08 2.511886e+07 4.057040e-06 -1.215574e-07 3.475128e-08 2.754229e-299 4.214163e-305 7.493959e-307
1.148154e+08 3.981072e+07 4.059443e-06 -1.209966e-07 3.475128e-08 5.128614e-190 7.847138e-196 1.395440e-197
1.148154e+08 6.309573e+07 4.061206e-06 -1.202596e-07 3.475128e-08 3.981072e-121 6.091318e-127 1.083207e-128
1.148154e+08 1.000000e+08 4.062007e-06 -1.192503e-07 3.475128e-08 1.051962e-77 1.609575e-83 2.868873e-85
1.148154e+08 1.122018e+08 4.062007e-06 -1.189619e-07 3.475128e-08 1.247384e-69 1.908584e-75 3.401820e-77
1.148154e+08 1.258925e+08 4.062007e-06 -1.186254e-07 3.475128e-08 1.986095e-62 3.038864e-68 5.416407e-70
1.148154e+08 1.412538e+08 4.062007e-06 -1.182889e-07 3.475128e-08 4.886524e-56 7.476723e-62 1.329570e-63
1.148154e+08 1.584893e+08 4.062007e-06 -1.179204e-07 3.475128e-08 2.679168e-50 4.108765e-56 7.306532e-58
1.148154e+08 1.778279e+08 4.061847e-06 -1.175199e-07 3.475128e-08 3.265878e-45 4.997023e-51 8.906587e-53
1.148154e+08 1.995262e+08 4.061687e-06 -1.170873e-07 3.475128e-08 1.140250e-40 1.744662e-46 3.109649e-48
1.148154e+08 2.238721e+08 4.061526e-06 -1.166227e-07 3.475128e-08 1.297179e-36 1.984775e-42 3.537621e-44
1.148154e+08 2.511886e+08 4.061206e-06 -1.161420e-07 3.475128e-08 5.211947e-33 7.974644e-39 1.421384e-40
1.148154e+08 2.818383e+08 4.061046e-06 -1.156133e-07 3.475128e-08 8.452788e-30 1.293336e-35 2.305214e-37
1.148154e+08 3.162278e+08 4.060725e-06 -1.150525e-07 3.475128e-08 6.223003e-27 9.521630e-33 1.697115e-34
1.148154e+08 3.548134e+08 4.060245e-06 -1.144597e-07 3.475128e-08 2.228435e-24 3.417522e-30 6.105360e-32
1.148154e+08 3.981072e+08 4.059764e-06 -1.138189e-07 3.475128e-08 4.216965e-22 6.467126e-28 1.155344e-29
1.148154e+08 4.466836e+08 4.059123e-06 -1.131460e-07 3.475128e-08 4.508167e-20 6.929650e-26 1.237973e-27
1.148154e+08 5.011872e+08 4.058482e-06 -1.124250e-07 3.475128e-08 2.897344e-18 4.463868e-24 7.974644e-26
1.148154e+08 5.623413e+08 4.057361e-06 -1.116399e-07 3.475128e-08 1.183042e-16 1.822684e-22 3.271232e-24
1.148154e+08 6.309573e+08 4.056079e-06 -1.108228e-07 3.475128e-08 3.243396e-15 5.008542e-21 9.030490e-23
1.148154e+08 7.079458e+08 4.054477e-06 -1.099576e-07 3.475128e-08 6.165950e-14 9.565580e-20 1.728667e-21
1.148154e+08 7.943282e+08 4.052394e-06 -1.090283e-07 3.475128e-08 8.570378e-13 1.332635e-18 2.424998e-20
1.148154e+08 8.912509e+08 4.049830e-06 -1.080350e-07 3.475128e-08 8.933055e-12 1.395440e-17 2.562780e-19
1.148154e+08 1.000000e+09 4.046626e-06 -1.069936e-07 3.475128e-08 7.227698e-11 1.136871e-16 2.116953e-18
1.148154e+08 1.122018e+09 4.042621e-06 -1.059041e-07 3.475128e-08 4.674122e-10 7.404765e-16 1.401882e-17
1.148154e+08 1.258925e+09 4.037494e-06 -1.047345e-07 3.475128e-08 2.472293e-09 3.951949e-15 7.686193e-17
1.148154e+08 1.412538e+09 4.031085e-06 -1.035008e-07 3.475128e-08 1.094460e-08 1.768933e-14 3.562143e-16
1.148154e+08 1.584893e+09 4.023074e-06 -1.022191e-07 3.475128e-08 4.140950e-08 6.781274e-14 1.432555e-15
1.148154e+08 1.778279e+09 4.012820e-06 -1.008572e-07 3.475128e-08 1.361445e-07 2.265746e-13 5.098135e-15
1.148154e+08 1.995262e+09 4.000163e-06 -9.943129e-08 3.475128e-08 3.955487e-07 6.706737e-13 1.635352e-14
1.148154e+08 2.238721e+09 3.983981e-06 -9.792524e-08 3.475128e-08 1.029912e-06 1.784068e-12 4.799669e-14
1.148154e+08 2.511886e+09 3.963633e-06 -9.635511e-08 3.475128e-08 2.433324e-06 4.320274e-12 1.305002e-13
1.148154e+08 2.818383e+09 3.938158e-06 -9.472088e-08 3.475128e-08 5.271085e-06 9.618588e-12 3.309111e-13
1.148154e+08 3.162278e+09 3.905955e-06 -9.300655e-08 3.475128e-08 1.055845e-05 1.986147e-11 7.857987e-13
1.148154e+08 3.548134e+09 3.865580e-06 -9.121211e-08 3.475128e-08 1.969700e-05 3.826584e-11 1.749489e-12
1.148154e+08 3.981072e+09 3.814630e-06 -8.936960e-08 3.475128e-08 3.442707e-05 6.915304e-11 3.651836e-12
1.148154e+08 4.466836e+09 3.750543e-06 -8.744698e-08 3.475128e-08 5.661089e-05 1.177094e-10 7.138571e-12

1.202264e+08 1.000000e+07 4.123050e-06 -1.241529e-07 3.528000e-08 0.000000e+00 0.000000e+00 0.000000e+00
1.202264e+08 1.584893e+07 4.123050e-06 -1.238645e-07 3.528000e-08 0.000000e+00 0.000000e+00 0.000000e+00
1.202264e+08 2.511886e+07 4.122730e-06 -1.234480e-07 3.528000e-08 2.570396e-299 3.843362e-305 6.993769e-307
1.202264e+08 3.981072e+07 4.122569e-06 -1.229032e-07 3.528000e-08 4.786301e-190 7.156675e-196 1.272657e-197
1.202264e+08 6.309573e+07 4.122409e-06 -1.221502e-07 3.528000e-08 3.715352e-121 5.555348e-127 1.010907e-128
1.202264e+08 1.000000e+08 4.122409e-06 -1.211408e-07 3.528000e-08 9.862795e-78 1.474726e-83 2.652842e-85
1.202264e+08 1.122018e+08 4.122409e-06 -1.208364e-07 3.528000e-08 1.169499e-69 1.748684e-75 3.145657e-77
1.202264e+08 1.258925e+08 4.122409e-06 -1.205160e-07 3.528000e-08 1.862087e-62 2.777866e-68 5.008542e-70
1.202264e+08 1.412538e+08 4.122249e-06 -1.201635e-07 3.528000e-08 4.581419e-56 6.834572e-62 1.232285e-63
1.202264e+08 1.584893e+08 4.122249e-06 -1.197950e-07 3.528000e-08 2.517677e-50 3.755877e-56 6.771912e-58
1.202264e+08 1.778279e+08 4.122089e-06 -1.193945e-07 3.528000e-08 3.061963e-45 4.567844e-51 8.235905e-53
1.202264e+08 1.995262e+08 4.121928e-06 -1.189619e-07 3.528000e-08 1.069055e-40 1.594819e-46 2.875486e-48
1.202264e+08 2.238721e+08 4.121928e-06 -1.184972e-07 3.528000e-08 1.216186e-36 1.814309e-42 3.271232e-44
1.202264e+08 2.511886e+08 4.121608e-06 -1.180006e-07 3.528000e-08 4.886524e-33 7.306532e-39 1.317381e-40
1.202264e+08 2.818383e+08 4.121448e-06 -1.174879e-07 3.528000e-08 7.925013e-30 1.184981e-35 2.136541e-37
