!27Na (5/2+, 3/2+, 1/2+)  -> 27Mg     beta-decay,   with screening effects
!USDB      Q=9.069 MeV
!Experimental data are used.
!
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
8.70              8.85             -1.73852e-07  5.20387e-08  6.55483e-06   1.95720e-01      8.07980e-06      2.23162e-06
8.70              8.90             -1.72667e-07  5.20387e-08  6.55354e-06   2.00120e-01      8.19201e-06      2.21167e-06
8.70              8.95             -1.71401e-07  5.20387e-08  6.55210e-06   2.04260e-01      8.29909e-06      2.19296e-06
8.70              9.00             -1.70055e-07  5.20387e-08  6.55002e-06   2.08120e-01      8.40060e-06      2.17556e-06
8.70              9.05             -1.68629e-07  5.20387e-08  6.54762e-06   2.11700e-01      8.49651e-06      2.15964e-06
8.70              9.10             -1.67107e-07  5.20387e-08  6.54457e-06   2.15020e-01      8.58718e-06      2.14536e-06
8.70              9.15             -1.65505e-07  5.20387e-08  6.54057e-06   2.18110e-01      8.67362e-06      2.13280e-06
8.70              9.20             -1.63823e-07  5.20387e-08  6.53560e-06   2.21010e-01      8.75670e-06      2.12202e-06
8.70              9.25             -1.62028e-07  5.20387e-08  6.52935e-06   2.23730e-01      8.83752e-06      2.11320e-06
8.70              9.30             -1.60138e-07  5.20387e-08  6.52150e-06   2.26330e-01      8.91744e-06      2.10640e-06
8.70              9.35             -1.58135e-07  5.20387e-08  6.51173e-06   2.28880e-01      8.99933e-06      2.10189e-06
8.70              9.40             -1.56036e-07  5.20387e-08  6.49923e-06   2.31480e-01      9.08595e-06      2.09996e-06
8.70              9.45             -1.53841e-07  5.20387e-08  6.48369e-06   2.34200e-01      9.18101e-06      2.10092e-06
8.70              9.50             -1.51534e-07  5.20387e-08  6.46398e-06   2.37200e-01      9.28924e-06      2.10523e-06
8.70              9.55             -1.49099e-07  5.20387e-08  6.43931e-06   2.40640e-01      9.41739e-06      2.11344e-06
8.70              9.60             -1.46567e-07  5.20387e-08  6.40807e-06   2.44750e-01      9.57349e-06      2.12633e-06
8.70              9.65             -1.43924e-07  5.20387e-08  6.36881e-06   2.49730e-01      9.76653e-06      2.14457e-06
8.72              7.00             -1.92213e-07  5.28238e-08  6.65448e-06   1.37150e-01      6.69392e-06      2.39475e-06
8.72              7.20             -1.91845e-07  5.28238e-08  6.65528e-06   1.37040e-01      6.69176e-06      2.39414e-06
8.72              7.40             -1.91348e-07  5.28238e-08  6.65624e-06   1.36800e-01      6.68668e-06      2.39271e-06
8.72              7.60             -1.90675e-07  5.28238e-08  6.65752e-06   1.36380e-01      6.67806e-06      2.39029e-06
8.72              7.80             -1.89746e-07  5.28238e-08  6.65881e-06   1.36020e-01      6.67053e-06      2.38814e-06
8.72              8.00             -1.88496e-07  5.28238e-08  6.65929e-06   1.35880e-01      6.66823e-06      2.38616e-06
8.72              8.05             -1.88128e-07  5.28238e-08  6.65929e-06   1.35970e-01      6.67053e-06      2.38523e-06
8.72              8.10             -1.87727e-07  5.28238e-08  6.65929e-06   1.36190e-01      6.67545e-06      2.38369e-06
8.72              8.15             -1.87294e-07  5.28238e-08  6.65929e-06   1.36610e-01      6.68483e-06      2.38139e-06
8.72              8.20             -1.86830e-07  5.28238e-08  6.65929e-06   1.37340e-01      6.70070e-06      2.37783e-06
8.72              8.25             -1.86333e-07  5.28238e-08  6.65929e-06   1.38460e-01      6.72528e-06      2.37274e-06
8.72              8.30             -1.85788e-07  5.28238e-08  6.65913e-06   1.40060e-01      6.76052e-06      2.36576e-06
8.72              8.35             -1.85228e-07  5.28238e-08  6.65913e-06   1.42240e-01      6.80848e-06      2.35657e-06
8.72              8.40             -1.84603e-07  5.28238e-08  6.65897e-06   1.45000e-01      6.86943e-06      2.34499e-06
8.72              8.45             -1.83946e-07  5.28238e-08  6.65881e-06   1.48360e-01      6.94417e-06      2.33110e-06
8.72              8.50             -1.83241e-07  5.28238e-08  6.65849e-06   1.52270e-01      7.03186e-06      2.31494e-06
8.72              8.55             -1.82472e-07  5.28238e-08  6.65833e-06   1.56620e-01      7.13051e-06      2.29684e-06
8.72              8.60             -1.81671e-07  5.28238e-08  6.65801e-06   1.61320e-01      7.23803e-06      2.27720e-06
8.72              8.65             -1.80790e-07  5.28238e-08  6.65768e-06   1.66230e-01      7.35174e-06      2.25647e-06
8.72              8.70             -1.79876e-07  5.28238e-08  6.65720e-06   1.71240e-01      7.46914e-06      2.23522e-06
8.72              8.75             -1.78883e-07  5.28238e-08  6.65656e-06   1.76210e-01      7.58735e-06      2.21381e-06
8.72              8.80             -1.77826e-07  5.28238e-08  6.65576e-06   1.81090e-01      7.70478e-06      2.19271e-06
8.72              8.85             -1.76704e-07  5.28238e-08  6.65480e-06   1.85770e-01      7.81899e-06      2.17225e-06
8.72              8.90             -1.75502e-07  5.28238e-08  6.65352e-06   1.90220e-01      7.92904e-06      2.15273e-06
8.72              8.95             -1.74221e-07  5.28238e-08  6.65208e-06   1.94390e-01      8.03379e-06      2.13432e-06
8.72              9.00             -1.72875e-07  5.28238e-08  6.65015e-06   1.98300e-01      8.13374e-06      2.11734e-06
8.72              9.05             -1.71433e-07  5.28238e-08  6.64775e-06   2.01930e-01      8.22793e-06      2.10180e-06
8.72              9.10             -1.69911e-07  5.28238e-08  6.64471e-06   2.05290e-01      8.31707e-06      2.08781e-06
8.72              9.15             -1.68293e-07  5.28238e-08  6.64086e-06   2.08420e-01      8.40196e-06      2.07549e-06
8.72              9.20             -1.66578e-07  5.28238e-08  6.63590e-06   2.11350e-01      8.48380e-06      2.06500e-06
8.72              9.25             -1.64784e-07  5.28238e-08  6.62981e-06   2.14110e-01      8.56348e-06      2.05641e-06
8.72              9.30             -1.62877e-07  5.28238e-08  6.62212e-06   2.16760e-01      8.64252e-06      2.04989e-06
8.72              9.35             -1.60859e-07  5.28238e-08  6.61234e-06   2.19360e-01      8.72349e-06      2.04555e-06
8.72              9.40             -1.58744e-07  5.28238e-08  6.60017e-06   2.22010e-01      8.80948e-06      2.04386e-06
8.72              9.45             -1.56517e-07  5.28238e-08  6.58479e-06   2.24790e-01      8.90370e-06      2.04499e-06
8.72              9.50             -1.54193e-07  5.28238e-08  6.56540e-06   2.27860e-01      9.01157e-06      2.04946e-06
8.72              9.55             -1.51742e-07  5.28238e-08  6.54105e-06   2.31400e-01      9.13946e-06      2.05788e-06
8.72              9.60             -1.49195e-07  5.28238e-08  6.51044e-06   2.35600e-01      9.29502e-06      2.07086e-06
8.72              9.65             -1.46519e-07  5.28238e-08  6.47167e-06   2.40710e-01      9.48769e-06      2.08930e-06
8.74              7.00             -1.95193e-07  5.36409e-08  6.75237e-06   1.28030e-01      6.49382e-06      2.34105e-06
8.74              7.20             -1.94825e-07  5.36409e-08  6.75366e-06   1.27810e-01      6.48919e-06      2.33976e-06
8.74              7.40             -1.94328e-07  5.36409e-08  6.75574e-06   1.27020e-01      6.47277e-06      2.33523e-06
8.74              7.60             -1.93639e-07  5.36409e-08  6.75814e-06   1.25920e-01      6.44971e-06      2.32884e-06
8.74              7.80             -1.92726e-07  5.36409e-08  6.75990e-06   1.25240e-01      6.43577e-06      2.32499e-06
8.74              8.00             -1.91460e-07  5.36409e-08  6.76070e-06   1.24950e-01      6.43044e-06      2.32215e-06
8.74              8.05             -1.91092e-07  5.36409e-08  6.76070e-06   1.25030e-01      6.43236e-06      2.32113e-06
8.74              8.10             -1.90691e-07  5.36409e-08  6.76086e-06   1.25230e-01      6.43666e-06      2.31953e-06
8.74              8.15             -1.90258e-07  5.36409e-08  6.76086e-06   1.25650e-01      6.44570e-06      2.31718e-06
8.74              8.20             -1.89778e-07  5.36409e-08  6.76070e-06   1.26380e-01      6.46131e-06      2.31372e-06
8.74              8.25             -1.89281e-07  5.36409e-08  6.76070e-06   1.27500e-01      6.48501e-06      2.30866e-06
8.74              8.30             -1.88752e-07  5.36409e-08  6.76070e-06   1.29130e-01      6.51974e-06      2.30181e-06
8.74              8.35             -1.88160e-07  5.36409e-08  6.76054e-06   1.31330e-01      6.56645e-06      2.29277e-06
8.74              8.40             -1.87551e-07  5.36409e-08  6.76038e-06   1.34140e-01      6.62659e-06      2.28150e-06
8.74              8.45             -1.86878e-07  5.36409e-08  6.76022e-06   1.37540e-01      6.69962e-06      2.26788e-06
8.74              8.50             -1.86173e-07  5.36409e-08  6.76006e-06   1.41490e-01      6.78532e-06      2.25206e-06
8.74              8.55             -1.85404e-07  5.36409e-08  6.75990e-06   1.45900e-01      6.88209e-06      2.23429e-06
8.74              8.60             -1.84587e-07  5.36409e-08  6.75958e-06   1.50660e-01      6.98748e-06      2.21508e-06
8.74              8.65             -1.83722e-07  5.36409e-08  6.75926e-06   1.55620e-01      7.09889e-06      2.19478e-06
8.74              8.70             -1.82776e-07  5.36409e-08  6.75878e-06   1.60690e-01      7.21374e-06      2.17390e-06
8.74              8.75             -1.81783e-07  5.36409e-08  6.75814e-06   1.65720e-01      7.32943e-06      2.15293e-06
8.74              8.80             -1.80726e-07  5.36409e-08  6.75734e-06   1.70660e-01      7.44458e-06      2.13231e-06
8.74              8.85             -1.79588e-07  5.36409e-08  6.75638e-06   1.75390e-01      7.55632e-06      2.11227e-06
8.74              8.90             -1.78386e-07  5.36409e-08  6.75526e-06   1.79890e-01      7.66426e-06      2.09315e-06
8.74              8.95             -1.77105e-07  5.36409e-08  6.75366e-06   1.84120e-01      7.76713e-06      2.07515e-06
8.74              9.00             -1.75743e-07  5.36409e-08  6.75173e-06   1.88080e-01      7.86521e-06      2.05855e-06
8.74              9.05             -1.74285e-07  5.36409e-08  6.74933e-06   1.91740e-01      7.95757e-06      2.04334e-06
8.74              9.10             -1.72747e-07  5.36409e-08  6.74629e-06   1.95150e-01      8.04527e-06      2.02965e-06
8.74              9.15             -1.71128e-07  5.36409e-08  6.74260e-06   1.98320e-01      8.12850e-06      2.01767e-06
8.74              9.20             -1.69398e-07  5.36409e-08  6.73779e-06   2.01290e-01      8.20900e-06      2.00743e-06
8.74              9.25             -1.67572e-07  5.36409e-08  6.73171e-06   2.04100e-01      8.28744e-06      1.99909e-06
8.74              9.30             -1.65649e-07  5.36409e-08  6.72418e-06   2.06790e-01      8.36547e-06      1.99274e-06
8.74              9.35             -1.63630e-07  5.36409e-08  6.71456e-06   2.09440e-01      8.44579e-06      1.98870e-06
8.74              9.40             -1.61499e-07  5.36409e-08  6.70255e-06   2.12140e-01      8.53081e-06      1.98716e-06
8.74              9.45             -1.59256e-07  5.36409e-08  6.68733e-06   2.14990e-01      8.62463e-06      1.98849e-06
8.74              9.50             -1.56901e-07  5.36409e-08  6.66826e-06   2.18130e-01      8.73193e-06      1.99317e-06
8.74              9.55             -1.54434e-07  5.36409e-08  6.64439e-06   2.21760e-01      8.85912e-06      2.00172e-06
8.74              9.60             -1.51854e-07  5.36409e-08  6.61411e-06   2.26070e-01      9.01427e-06      2.01489e-06
8.74              9.65             -1.49163e-07  5.36409e-08  6.57597e-06   2.31330e-01      9.20662e-06      2.03353e-06
8.76              7.00             -1.98221e-07  5.44580e-08  6.86757e-06   1.13680e-01      6.19228e-06      2.25923e-06
8.76              7.20             -1.97853e-07  5.44580e-08  6.86533e-06   1.13660e-01      6.19213e-06      2.25913e-06
8.76              7.40             -1.97356e-07  5.44580e-08  6.86276e-06   1.13930e-01      6.19784e-06      2.26063e-06
8.76              7.60             -1.96667e-07  5.44580e-08  6.86244e-06   1.14030e-01      6.20027e-06      2.26121e-06
8.76              7.80             -1.95738e-07  5.44580e-08  6.86324e-06   1.13820e-01      6.19641e-06      2.26001e-06
8.76              8.00             -1.94472e-07  5.44580e-08  6.86388e-06   1.13550e-01      6.19171e-06      2.25741e-06
8.76              8.05             -1.94104e-07  5.44580e-08  6.86388e-06   1.13600e-01      6.19299e-06      2.25627e-06
8.76              8.10             -1.93687e-07  5.44580e-08  6.86388e-06   1.13800e-01      6.19727e-06      2.25466e-06
8.76              8.15             -1.93255e-07  5.44580e-08  6.86388e-06   1.14210e-01      6.20584e-06      2.25232e-06
8.76              8.20             -1.92790e-07  5.44580e-08  6.86388e-06   1.14940e-01      6.22086e-06      2.24885e-06
8.76              8.25             -1.92277e-07  5.44580e-08  6.86388e-06   1.16080e-01      6.24425e-06      2.24394e-06
8.76              8.30             -1.91732e-07  5.44580e-08  6.86372e-06   1.17730e-01      6.27799e-06      2.23723e-06
8.76              8.35             -1.91156e-07  5.44580e-08  6.86372e-06   1.19960e-01      6.32383e-06      2.22839e-06
8.76              8.40             -1.90531e-07  5.44580e-08  6.86356e-06   1.22800e-01      6.38264e-06      2.21733e-06
8.76              8.45             -1.89858e-07  5.44580e-08  6.86340e-06   1.26240e-01      6.45402e-06      2.20394e-06
8.76              8.50             -1.89153e-07  5.44580e-08  6.86324e-06   1.30250e-01      6.53808e-06      2.18847e-06
8.76              8.55             -1.88384e-07  5.44580e-08  6.86292e-06   1.34720e-01      6.63270e-06      2.17115e-06
8.76              8.60             -1.87551e-07  5.44580e-08  6.86260e-06   1.39520e-01      6.73566e-06      2.15224e-06
8.76              8.65             -1.86670e-07  5.44580e-08  6.86228e-06   1.44560e-01      6.84479e-06      2.13241e-06
8.76              8.70             -1.85740e-07  5.44580e-08  6.86180e-06   1.49690e-01      6.95745e-06      2.11203e-06
8.76              8.75             -1.84731e-07  5.44580e-08  6.86116e-06   1.54790e-01      7.07067e-06      2.09151e-06
8.76              8.80             -1.83674e-07  5.44580e-08  6.86052e-06   1.59780e-01      7.18324e-06      2.07129e-06
8.76              8.85             -1.82520e-07  5.44580e-08  6.85956e-06   1.64570e-01      7.29257e-06      2.05168e-06
8.76              8.90             -1.81302e-07  5.44580e-08  6.85828e-06   1.69130e-01      7.39844e-06      2.03301e-06
8.76              8.95             -1.80021e-07  5.44580e-08  6.85684e-06   1.73410e-01      7.49929e-06      2.01544e-06
8.76              9.00             -1.78643e-07  5.44580e-08  6.85491e-06   1.77410e-01      7.59505e-06      1.99916e-06
8.76              9.05             -1.77185e-07  5.44580e-08  6.85267e-06   1.81130e-01      7.68582e-06      1.98432e-06
8.76              9.10             -1.75631e-07  5.44580e-08  6.84963e-06   1.84580e-01      7.77160e-06      1.97097e-06
8.76              9.15             -1.73996e-07  5.44580e-08  6.84594e-06   1.87800e-01      7.85363e-06      1.95930e-06
8.76              9.20             -1.72266e-07  5.44580e-08  6.84113e-06   1.90810e-01      7.93287e-06      1.94936e-06
8.76              9.25             -1.70424e-07  5.44580e-08  6.83521e-06   1.93660e-01      8.00978e-06      1.94123e-06
8.76              9.30             -1.68485e-07  5.44580e-08  6.82784e-06   1.96400e-01      8.08687e-06      1.93514e-06
8.76              9.35             -1.66434e-07  5.44580e-08  6.81838e-06   1.99100e-01      8.16621e-06      1.93129e-06
8.76              9.40             -1.64287e-07  5.44580e-08  6.80653e-06   2.01860e-01      8.25050e-06      1.92996e-06
8.76              9.45             -1.62028e-07  5.44580e-08  6.79163e-06   2.04770e-01      8.34354e-06      1.93148e-06
8.76              9.50             -1.59641e-07  5.44580e-08  6.77288e-06   2.07990e-01      8.45007e-06      1.93630e-06
8.76              9.55             -1.57158e-07  5.44580e-08  6.74917e-06   2.11720e-01      8.57690e-06      1.94504e-06
8.76              9.60             -1.54546e-07  5.44580e-08  6.71937e-06   2.16160e-01      8.73153e-06      1.95839e-06
8.76              9.65             -1.51838e-07  5.44580e-08  6.68204e-06   2.21550e-01      8.92320e-06      1.97712e-06
8.78              7.00             -2.01297e-07  5.52911e-08  6.96835e-06   1.01460e-01      5.94676e-06      2.19200e-06
8.78              7.20             -2.00929e-07  5.52911e-08  6.96851e-06   1.01380e-01      5.94553e-06      2.19160e-06
8.78              7.40             -2.00432e-07  5.52911e-08  6.96867e-06   1.01310e-01      5.94443e-06      2.19124e-06
8.78              7.60             -1.99743e-07  5.52911e-08  6.96899e-06   1.01290e-01      5.94430e-06      2.19114e-06
8.78              7.80             -1.98798e-07  5.52911e-08  6.96883e-06   1.01330e-01      5.94553e-06      2.19139e-06
8.78              8.00             -1.97532e-07  5.52911e-08  6.96883e-06   1.01410e-01      5.94772e-06      2.19069e-06
8.78              8.05             -1.97148e-07  5.52911e-08  6.96867e-06   1.01530e-01      5.95032e-06      2.18993e-06
8.78              8.10             -1.96747e-07  5.52911e-08  6.96867e-06   1.01770e-01      5.95526e-06      2.18857e-06
8.78              8.15             -1.96315e-07  5.52911e-08  6.96867e-06   1.02230e-01      5.96445e-06      2.18650e-06
8.78              8.20             -1.95834e-07  5.52911e-08  6.96867e-06   1.02980e-01      5.97944e-06      2.18318e-06
8.78              8.25             -1.95321e-07  5.52911e-08  6.96851e-06   1.04150e-01      6.00248e-06      2.17841e-06
8.78              8.30             -1.94777e-07  5.52911e-08  6.96851e-06   1.05830e-01      6.03574e-06      2.17190e-06
8.78              8.35             -1.94200e-07  5.52911e-08  6.96835e-06   1.08090e-01      6.08052e-06      2.16327e-06
8.78              8.40             -1.93575e-07  5.52911e-08  6.96835e-06   1.10970e-01      6.13791e-06      2.15244e-06
8.78              8.45             -1.92886e-07  5.52911e-08  6.96819e-06   1.14450e-01      6.20784e-06      2.13939e-06
8.78              8.50             -1.92165e-07  5.52911e-08  6.96803e-06   1.18510e-01      6.28985e-06      2.12422e-06
8.78              8.55             -1.91396e-07  5.52911e-08  6.96771e-06   1.23040e-01      6.38235e-06      2.10727e-06
8.78              8.60             -1.90579e-07  5.52911e-08  6.96739e-06   1.27920e-01      6.48336e-06      2.08891e-06
8.78              8.65             -1.89682e-07  5.52911e-08  6.96707e-06   1.33020e-01      6.58992e-06      2.06943e-06
8.78              8.70             -1.88736e-07  5.52911e-08  6.96658e-06   1.38210e-01      6.69993e-06      2.04951e-06
8.78              8.75             -1.87727e-07  5.52911e-08  6.96594e-06   1.43380e-01      6.81084e-06      2.02946e-06
8.78              8.80             -1.86654e-07  5.52911e-08  6.96530e-06   1.48440e-01      6.92087e-06      2.00970e-06
8.78              8.85             -1.85500e-07  5.52911e-08  6.96434e-06   1.53280e-01      7.02798e-06      1.99055e-06
8.78              8.90             -1.84282e-07  5.52911e-08  6.96306e-06   1.57910e-01      7.13149e-06      1.97233e-06
8.78              8.95             -1.82985e-07  5.52911e-08  6.96162e-06   1.62250e-01      7.23020e-06      1.95519e-06
8.78              9.00             -1.81591e-07  5.52911e-08  6.95986e-06   1.66290e-01      7.32387e-06      1.93925e-06
8.78              9.05             -1.80133e-07  5.52911e-08  6.95745e-06   1.70070e-01      7.41294e-06      1.92480e-06
8.78              9.10             -1.78563e-07  5.52911e-08  6.95457e-06   1.73560e-01      7.49688e-06      1.91177e-06
8.78              9.15             -1.76912e-07  5.52911e-08  6.95088e-06   1.76820e-01      7.57740e-06      1.90039e-06
8.78              9.20             -1.75166e-07  5.52911e-08  6.94624e-06   1.79880e-01      7.65509e-06      1.89073e-06
8.78              9.25             -1.73307e-07  5.52911e-08  6.94031e-06   1.82780e-01      7.73108e-06      1.88292e-06
8.78              9.30             -1.71353e-07  5.52911e-08  6.93310e-06   1.85560e-01      7.80693e-06      1.87704e-06
8.78              9.35             -1.69302e-07  5.52911e-08  6.92381e-06   1.88330e-01      7.88552e-06      1.87346e-06
8.78              9.40             -1.67123e-07  5.52911e-08  6.91211e-06   1.91140e-01      7.96875e-06      1.87229e-06
8.78              9.45             -1.64848e-07  5.52911e-08  6.89737e-06   1.94130e-01      8.06121e-06      1.87403e-06
8.78              9.50             -1.62445e-07  5.52911e-08  6.87895e-06   1.97440e-01      8.16715e-06      1.87904e-06
8.78              9.55             -1.59929e-07  5.52911e-08  6.85555e-06   2.01260e-01      8.29317e-06      1.88791e-06
8.78              9.60             -1.57302e-07  5.52911e-08  6.82623e-06   2.05820e-01      8.44715e-06      1.90138e-06
8.78              9.65             -1.54562e-07  5.52911e-08  6.78954e-06   2.11370e-01      8.63794e-06      1.92026e-06
8.80              7.00             -2.04422e-07  5.61403e-08  7.08563e-06   8.65110e-02      5.66044e-06      2.11281e-06
8.80              7.20             -2.04053e-07  5.61403e-08  7.08354e-06   8.77290e-02      5.68330e-06      2.11919e-06
8.80              7.40             -2.03541e-07  5.61403e-08  7.08034e-06   8.91780e-02      5.71071e-06      2.12672e-06
8.80              7.60             -2.02852e-07  5.61403e-08  7.07778e-06   8.94710e-02      5.71650e-06      2.12829e-06
8.80              7.80             -2.01906e-07  5.61403e-08  7.07617e-06   8.92580e-02      5.71295e-06      2.12721e-06
8.80              8.00             -2.00641e-07  5.61403e-08  7.07521e-06   8.90710e-02      5.71019e-06      2.12511e-06
8.80              8.05             -2.00256e-07  5.61403e-08  7.07521e-06   8.91390e-02      5.71163e-06      2.12408e-06
8.80              8.10             -1.99839e-07  5.61403e-08  7.07505e-06   8.93510e-02      5.71584e-06      2.12261e-06
8.80              8.15             -1.99407e-07  5.61403e-08  7.07505e-06   8.97870e-02      5.72427e-06      2.12041e-06
8.80              8.20             -1.98926e-07  5.61403e-08  7.07489e-06   9.05440e-02      5.73866e-06      2.11710e-06
8.80              8.25             -1.98414e-07  5.61403e-08  7.07489e-06   9.17080e-02      5.76090e-06      2.11237e-06
8.80              8.30             -1.97869e-07  5.61403e-08  7.07489e-06   9.34040e-02      5.79322e-06      2.10596e-06
8.80              8.35             -1.97276e-07  5.61403e-08  7.07473e-06   9.57050e-02      5.83714e-06      2.09754e-06
8.80              8.40             -1.96651e-07  5.61403e-08  7.07457e-06   9.86200e-02      5.89305e-06      2.08699e-06
8.80              8.45             -1.95978e-07  5.61403e-08  7.07441e-06   1.02160e-01      5.96143e-06      2.07425e-06
8.80              8.50             -1.95241e-07  5.61403e-08  7.07425e-06   1.06270e-01      6.04158e-06      2.05945e-06
8.80              8.55             -1.94472e-07  5.61403e-08  7.07409e-06   1.10870e-01      6.13198e-06      2.04287e-06
8.80              8.60             -1.93639e-07  5.61403e-08  7.07377e-06   1.15810e-01      6.23032e-06      2.02489e-06
8.80              8.65             -1.92742e-07  5.61403e-08  7.07345e-06   1.20980e-01      6.33462e-06      2.00597e-06
8.80              8.70             -1.91797e-07  5.61403e-08  7.07297e-06   1.26240e-01      6.44200e-06      1.98648e-06
8.80              8.75             -1.90771e-07  5.61403e-08  7.07233e-06   1.31470e-01      6.55029e-06      1.96691e-06
8.80              8.80             -1.89698e-07  5.61403e-08  7.07169e-06   1.36600e-01      6.65795e-06      1.94762e-06
8.80              8.85             -1.88544e-07  5.61403e-08  7.07073e-06   1.41520e-01      6.76270e-06      1.92895e-06
8.80              8.90             -1.87310e-07  5.61403e-08  7.06960e-06   1.46200e-01      6.86373e-06      1.91113e-06
8.80              8.95             -1.85997e-07  5.61403e-08  7.06816e-06   1.50590e-01      6.96034e-06      1.89441e-06
8.80              9.00             -1.84603e-07  5.61403e-08  7.06640e-06   1.54700e-01      7.05197e-06      1.87890e-06
8.80              9.05             -1.83113e-07  5.61403e-08  7.06400e-06   1.58520e-01      7.13889e-06      1.86478e-06
8.80              9.10             -1.81543e-07  5.61403e-08  7.06111e-06   1.62070e-01      7.22138e-06      1.85213e-06
8.80              9.15             -1.79876e-07  5.61403e-08  7.05743e-06   1.65380e-01      7.30046e-06      1.84110e-06
8.80              9.20             -1.78114e-07  5.61403e-08  7.05294e-06   1.68490e-01      7.37667e-06      1.83173e-06
8.80              9.25             -1.76255e-07  5.61403e-08  7.04717e-06   1.71430e-01      7.45127e-06      1.82415e-06
8.80              9.30             -1.74285e-07  5.61403e-08  7.03996e-06   1.74280e-01      7.52628e-06      1.81858e-06
8.80              9.35             -1.72202e-07  5.61403e-08  7.03083e-06   1.77090e-01      7.60344e-06      1.81516e-06
8.80              9.40             -1.70007e-07  5.61403e-08  7.01930e-06   1.79970e-01      7.68582e-06      1.81420e-06
8.80              9.45             -1.67716e-07  5.61403e-08  7.00488e-06   1.83030e-01      7.77733e-06      1.81612e-06
8.80              9.50             -1.65297e-07  5.61403e-08  6.98661e-06   1.86440e-01      7.88280e-06      1.82132e-06
8.80              9.55             -1.62749e-07  5.61403e-08  6.96370e-06   1.90350e-01      8.00775e-06      1.83029e-06
8.80              9.60             -1.60106e-07  5.61403e-08  6.93486e-06   1.95050e-01      8.16113e-06      1.84393e-06
8.80              9.65             -1.57334e-07  5.61403e-08  6.89865e-06   2.00760e-01      8.35104e-06      1.86293e-06
8.82              7.00             -2.07594e-07  5.70054e-08  7.18544e-06   7.60280e-02      5.46777e-06      2.05916e-06
8.82              7.20             -2.07226e-07  5.70054e-08  7.18512e-06   7.60250e-02      5.46790e-06      2.05916e-06
8.82              7.40             -2.06713e-07  5.70054e-08  7.18480e-06   7.61380e-02      5.47016e-06      2.05973e-06
8.82              7.60             -2.06024e-07  5.70054e-08  7.18416e-06   7.62790e-02      5.47294e-06      2.06044e-06
8.82              7.80             -2.05079e-07  5.70054e-08  7.18352e-06   7.62020e-02      5.47205e-06      2.06006e-06
8.82              8.00             -2.03797e-07  5.70054e-08  7.18304e-06   7.60380e-02      5.46979e-06      2.05817e-06
8.82              8.05             -2.03412e-07  5.70054e-08  7.18304e-06   7.61050e-02      5.47117e-06      2.05717e-06
8.82              8.10             -2.02996e-07  5.70054e-08  7.18304e-06   7.63240e-02      5.47533e-06      2.05575e-06
8.82              8.15             -2.02547e-07  5.70054e-08  7.18304e-06   7.67560e-02      5.48341e-06      2.05353e-06
8.82              8.20             -2.02067e-07  5.70054e-08  7.18288e-06   7.75260e-02      5.49757e-06      2.05031e-06
8.82              8.25             -2.01554e-07  5.70054e-08  7.18288e-06   7.87200e-02      5.51938e-06      2.04579e-06
8.82              8.30             -2.01009e-07  5.70054e-08  7.18272e-06   8.04420e-02      5.55099e-06      2.03953e-06
8.82              8.35             -2.00416e-07  5.70054e-08  7.18272e-06   8.27690e-02      5.59372e-06      2.03128e-06
8.82              8.40             -1.99775e-07  5.70054e-08  7.18256e-06   8.57260e-02      5.64820e-06      2.02093e-06
8.82              8.45             -1.99102e-07  5.70054e-08  7.18240e-06   8.93200e-02      5.71505e-06      2.00854e-06
8.82              8.50             -1.98365e-07  5.70054e-08  7.18224e-06   9.34910e-02      5.79322e-06      1.99409e-06
8.82              8.55             -1.97580e-07  5.70054e-08  7.18208e-06   9.81510e-02      5.88140e-06      1.97795e-06
8.82              8.60             -1.96747e-07  5.70054e-08  7.18176e-06   1.03170e-01      5.97751e-06      1.96041e-06
8.82              8.65             -1.95850e-07  5.70054e-08  7.18144e-06   1.08420e-01      6.07926e-06      1.94196e-06
8.82              8.70             -1.94889e-07  5.70054e-08  7.18096e-06   1.13750e-01      6.18401e-06      1.92296e-06
8.82              8.75             -1.93863e-07  5.70054e-08  7.18048e-06   1.19060e-01      6.28985e-06      1.90390e-06
8.82              8.80             -1.92774e-07  5.70054e-08  7.17967e-06   1.24260e-01      6.39485e-06      1.88509e-06
8.82              8.85             -1.91620e-07  5.70054e-08  7.17871e-06   1.29250e-01      6.49711e-06      1.86691e-06
8.82              8.90             -1.90371e-07  5.70054e-08  7.17775e-06   1.33980e-01      6.59569e-06      1.84950e-06
8.82              8.95             -1.89057e-07  5.70054e-08  7.17631e-06   1.38440e-01      6.69007e-06      1.83324e-06
8.82              9.00             -1.87647e-07  5.70054e-08  7.17439e-06   1.42610e-01      6.77970e-06      1.81815e-06
8.82              9.05             -1.86157e-07  5.70054e-08  7.17230e-06   1.46480e-01      6.86468e-06      1.80439e-06
8.82              9.10             -1.84571e-07  5.70054e-08  7.16942e-06   1.50090e-01      6.94545e-06      1.79212e-06
8.82              9.15             -1.82888e-07  5.70054e-08  7.16573e-06   1.53450e-01      7.02280e-06      1.78140e-06
8.82              9.20             -1.81110e-07  5.70054e-08  7.16125e-06   1.56610e-01      7.09742e-06      1.77231e-06
