!17F (5/2+, 1/2+) -> 17O    e-capture   with screening effects
!USDB ,    Q (17F-17O) =2.7604 MeV 
! Experimental energies and B(GT) are used.
!
! rhoY T mu dQ Vs e-cap-rate nu-erergy-loss gamma-energy
! g/cm^3 K erg erg erg 1/s erg/s erg/s 
1.584893e+08 3.548134e+08 4.515584e-06 9.566617e-08 2.672436e-08 1.488127e+00 1.061063e-05 7.413295e-14
1.584893e+08 3.981072e+08 4.515103e-06 9.492916e-08 2.672436e-08 1.488744e+00 1.061772e-05 4.320274e-13
1.584893e+08 4.466836e+08 4.514623e-06 9.414410e-08 2.672436e-08 1.489498e+00 1.062653e-05 2.079272e-12
1.584893e+08 5.011872e+08 4.513982e-06 9.331096e-08 2.672436e-08 1.490493e+00 1.063730e-05 8.429684e-12
1.584893e+08 5.623413e+08 4.513021e-06 9.244579e-08 2.672436e-08 1.491557e+00 1.064980e-05 2.932995e-11
1.584893e+08 6.309573e+08 4.511739e-06 9.151652e-08 2.672436e-08 1.492726e+00 1.066329e-05 8.933287e-11
1.584893e+08 7.079458e+08 4.510457e-06 9.052317e-08 2.672436e-08 1.494308e+00 1.068172e-05 2.405533e-10
1.584893e+08 7.943282e+08 4.508695e-06 8.949777e-08 2.672436e-08 1.496201e+00 1.070339e-05 5.823865e-10
1.584893e+08 8.912509e+08 4.506291e-06 8.839227e-08 2.672436e-08 1.498546e+00 1.072979e-05 1.280888e-09
1.584893e+08 1.000000e+09 4.503408e-06 8.723870e-08 2.672436e-08 1.501378e+00 1.076221e-05 2.586493e-09
1.584893e+08 1.122018e+09 4.499723e-06 8.603707e-08 2.672436e-08 1.505116e+00 1.080392e-05 4.838506e-09
1.584893e+08 1.258925e+09 4.495236e-06 8.477134e-08 2.672436e-08 1.509802e+00 1.085604e-05 8.456902e-09
1.584893e+08 1.412538e+09 4.489469e-06 8.344153e-08 2.672436e-08 1.515828e+00 1.092223e-05 1.390949e-08
1.584893e+08 1.584893e+09 4.482099e-06 8.204764e-08 2.672436e-08 1.523421e+00 1.100503e-05 2.167761e-08
1.584893e+08 1.778279e+09 4.473126e-06 8.058965e-08 2.672436e-08 1.533098e+00 1.111019e-05 3.218928e-08
1.584893e+08 1.995262e+09 4.461591e-06 7.908360e-08 2.672436e-08 1.545112e+00 1.124091e-05 4.578374e-08
1.584893e+08 2.238721e+09 4.447171e-06 7.749745e-08 2.672436e-08 1.560163e+00 1.140568e-05 6.272076e-08
1.584893e+08 2.511886e+09 4.428906e-06 7.586322e-08 2.672436e-08 1.578629e+00 1.160998e-05 8.310197e-08
1.584893e+08 2.818383e+09 4.405995e-06 7.418093e-08 2.672436e-08 1.601327e+00 1.186537e-05 1.070068e-07
1.584893e+08 3.162278e+09 4.376996e-06 7.243456e-08 2.672436e-08 1.629071e+00 1.218292e-05 1.344656e-07
1.584893e+08 3.548134e+09 4.340786e-06 7.062409e-08 2.672436e-08 1.663145e+00 1.258002e-05 1.656385e-07
1.584893e+08 3.981072e+09 4.294964e-06 7.296328e-08 2.672436e-08 1.702747e+00 1.305453e-05 2.006325e-07

1.584893e+08 4.466836e+09 4.237606e-06 7.156938e-08 2.672436e-08 1.753436e+00 1.367481e-05 2.406309e-07
1.659587e+08 1.000000e+07 4.588964e-06 1.065930e-07 2.714093e-08 1.600074e+00 1.149612e-05 2.849124e-22
1.659587e+08 1.584893e+07 4.588483e-06 1.062245e-07 2.714093e-08 1.597497e+00 1.147549e-05 2.842571e-22
1.659587e+08 2.511886e+07 4.587682e-06 1.057118e-07 2.714093e-08 1.590743e+00 1.142145e-05 2.829510e-22
1.659587e+08 3.981072e+07 4.586721e-06 1.050389e-07 2.714093e-08 1.582924e+00 1.135929e-05 2.816510e-22
1.659587e+08 6.309573e+07 4.585599e-06 1.041257e-07 2.714093e-08 1.578120e+00 1.132143e-05 2.810032e-22
1.659587e+08 1.000000e+08 4.584959e-06 1.029080e-07 2.714093e-08 1.576740e+00 1.131179e-05 2.803569e-22
1.659587e+08 1.122018e+08 4.584959e-06 1.025555e-07 2.714093e-08 1.576740e+00 1.131231e-05 2.803569e-22
1.659587e+08 1.258925e+08 4.584798e-06 1.021710e-07 2.714093e-08 1.576812e+00 1.131335e-05 2.803569e-22
1.659587e+08 1.412538e+08 4.584798e-06 1.017545e-07 2.714093e-08 1.576921e+00 1.131518e-05 2.823003e-22
1.659587e+08 1.584893e+08 4.584638e-06 1.013058e-07 2.714093e-08 1.577139e+00 1.131752e-05 4.322264e-22
1.659587e+08 1.778279e+08 4.584638e-06 1.008252e-07 2.714093e-08 1.577393e+00 1.132039e-05 8.066986e-21
1.659587e+08 1.995262e+08 4.584478e-06 1.003285e-07 2.714093e-08 1.577757e+00 1.132430e-05 2.622475e-19
1.659587e+08 2.238721e+08 4.584318e-06 9.978377e-08 2.714093e-08 1.578084e+00 1.132769e-05 6.063331e-18
1.659587e+08 2.511886e+08 4.584157e-06 9.920699e-08 2.714093e-08 1.578483e+00 1.133238e-05 9.856241e-17
1.659587e+08 2.818383e+08 4.583997e-06 9.859816e-08 2.714093e-08 1.578920e+00 1.133734e-05 1.183890e-15
1.659587e+08 3.162278e+08 4.583677e-06 9.794126e-08 2.714093e-08 1.579465e+00 1.134361e-05 1.089460e-14
1.659587e+08 3.548134e+08 4.583356e-06 9.723630e-08 2.714093e-08 1.580011e+00 1.134962e-05 7.874288e-14
1.659587e+08 3.981072e+08 4.582876e-06 9.649930e-08 2.714093e-08 1.580738e+00 1.135799e-05 4.588929e-13
1.659587e+08 4.466836e+08 4.582235e-06 9.571423e-08 2.714093e-08 1.581539e+00 1.136688e-05 2.208571e-12
1.659587e+08 5.011872e+08 4.581594e-06 9.488110e-08 2.714093e-08 1.582414e+00 1.137762e-05 8.953881e-12
1.659587e+08 5.623413e+08 4.580633e-06 9.398388e-08 2.714093e-08 1.583544e+00 1.139020e-05 3.115382e-11
1.659587e+08 6.309573e+08 4.579511e-06 9.305461e-08 2.714093e-08 1.584820e+00 1.140542e-05 9.488800e-11
1.659587e+08 7.079458e+08 4.578069e-06 9.206126e-08 2.714093e-08 1.586463e+00 1.142434e-05 2.554532e-10
1.659587e+08 7.943282e+08 4.576307e-06 9.101985e-08 2.714093e-08 1.588400e+00 1.144699e-05 6.186020e-10
1.659587e+08 8.912509e+08 4.574064e-06 8.991434e-08 2.714093e-08 1.590889e+00 1.147549e-05 1.360227e-09
1.659587e+08 1.000000e+09 4.571180e-06 8.876077e-08 2.714093e-08 1.593933e+00 1.150989e-05 2.747333e-09
1.659587e+08 1.122018e+09 4.567655e-06 8.752709e-08 2.714093e-08 1.597754e+00 1.155317e-05 5.138204e-09
1.659587e+08 1.258925e+09 4.563169e-06 8.624535e-08 2.714093e-08 1.602692e+00 1.160810e-05 8.980723e-09
1.659587e+08 1.412538e+09 4.557561e-06 8.491554e-08 2.714093e-08 1.608978e+00 1.167781e-05 1.477105e-08
1.659587e+08 1.584893e+09 4.550351e-06 8.350562e-08 2.714093e-08 1.617000e+00 1.176552e-05 2.301502e-08
1.659587e+08 1.778279e+09 4.541379e-06 8.203162e-08 2.714093e-08 1.627047e+00 1.187548e-05 3.417522e-08
1.659587e+08 1.995262e+09 4.530004e-06 8.050955e-08 2.714093e-08 1.639721e+00 1.201383e-05 4.860840e-08
1.659587e+08 2.238721e+09 4.515905e-06 7.892339e-08 2.714093e-08 1.655389e+00 1.218656e-05 6.657502e-08
1.659587e+08 2.511886e+09 4.497960e-06 7.727314e-08 2.714093e-08 1.674750e+00 1.240227e-05 8.820868e-08
1.659587e+08 2.818383e+09 4.475369e-06 7.555881e-08 2.714093e-08 1.698478e+00 1.267014e-05 1.135825e-07
1.659587e+08 3.162278e+09 4.446851e-06 7.378039e-08 2.714093e-08 1.727428e+00 1.300353e-05 1.427287e-07
1.659587e+08 3.548134e+09 4.410962e-06 7.196993e-08 2.714093e-08 1.762909e+00 1.341996e-05 1.757848e-07
1.659587e+08 3.981072e+09 4.365940e-06 7.009537e-08 2.714093e-08 1.806300e+00 1.394092e-05 2.131824e-07

1.659587e+08 4.466836e+09 4.309384e-06 7.286715e-08 2.714093e-08 1.857248e+00 1.456939e-05 2.553591e-07
1.737801e+08 1.000000e+07 4.644880e-06 1.082433e-07 2.754147e-08 1.646873e+00 1.187412e-05 2.928946e-22
1.737801e+08 1.584893e+07 4.648725e-06 1.078748e-07 2.754147e-08 1.676911e+00 1.211913e-05 2.983399e-22
1.737801e+08 2.511886e+07 4.650648e-06 1.073781e-07 2.754147e-08 1.679036e+00 1.213672e-05 2.983399e-22
1.737801e+08 3.981072e+07 4.651769e-06 1.066892e-07 2.754147e-08 1.676448e+00 1.211661e-05 2.983399e-22
1.737801e+08 6.309573e+07 4.652731e-06 1.057759e-07 2.754147e-08 1.674827e+00 1.210490e-05 2.976537e-22
1.737801e+08 1.000000e+08 4.653372e-06 1.045422e-07 2.754147e-08 1.674442e+00 1.210323e-05 2.976537e-22
1.737801e+08 1.122018e+08 4.653532e-06 1.041898e-07 2.754147e-08 1.674519e+00 1.210462e-05 2.976537e-22
1.737801e+08 1.258925e+08 4.653532e-06 1.037892e-07 2.754147e-08 1.674596e+00 1.210574e-05 2.976537e-22
1.737801e+08 1.412538e+08 4.653372e-06 1.033727e-07 2.754147e-08 1.674673e+00 1.210685e-05 2.997170e-22
1.737801e+08 1.584893e+08 4.653372e-06 1.029401e-07 2.754147e-08 1.674943e+00 1.210992e-05 4.588929e-22
1.737801e+08 1.778279e+08 4.653211e-06 1.024594e-07 2.754147e-08 1.675059e+00 1.211187e-05 8.564683e-21
1.737801e+08 1.995262e+08 4.653211e-06 1.019467e-07 2.754147e-08 1.675406e+00 1.211550e-05 2.790688e-19
1.737801e+08 2.238721e+08 4.653051e-06 1.014020e-07 2.754147e-08 1.675869e+00 1.212024e-05 6.437412e-18
1.737801e+08 2.511886e+08 4.652891e-06 1.008252e-07 2.754147e-08 1.676177e+00 1.212415e-05 1.048845e-16
1.737801e+08 2.818383e+08 4.652731e-06 1.002003e-07 2.754147e-08 1.676718e+00 1.213029e-05 1.257799e-15
1.737801e+08 3.162278e+08 4.652410e-06 9.954344e-08 2.754147e-08 1.677181e+00 1.213588e-05 1.157208e-14
1.737801e+08 3.548134e+08 4.652090e-06 9.883848e-08 2.754147e-08 1.677838e+00 1.214315e-05 8.365874e-14
1.737801e+08 3.981072e+08 4.651609e-06 9.810148e-08 2.754147e-08 1.678611e+00 1.215182e-05 4.874289e-13
1.737801e+08 4.466836e+08 4.651129e-06 9.730039e-08 2.754147e-08 1.679423e+00 1.216134e-05 2.345910e-12
1.737801e+08 5.011872e+08 4.650327e-06 9.646726e-08 2.754147e-08 1.680351e+00 1.217254e-05 9.510674e-12
1.737801e+08 5.623413e+08 4.649366e-06 9.557004e-08 2.754147e-08 1.681512e+00 1.218572e-05 3.309111e-11
1.737801e+08 6.309573e+08 4.648405e-06 9.462475e-08 2.754147e-08 1.682945e+00 1.220257e-05 1.007886e-10
1.737801e+08 7.079458e+08 4.646963e-06 9.363140e-08 2.754147e-08 1.684651e+00 1.222225e-05 2.714009e-10
1.737801e+08 7.943282e+08 4.645200e-06 9.257396e-08 2.754147e-08 1.686631e+00 1.224563e-05 6.570695e-10
1.737801e+08 8.912509e+08 4.642957e-06 9.145243e-08 2.754147e-08 1.689196e+00 1.227528e-05 1.444812e-09
1.737801e+08 1.000000e+09 4.640234e-06 9.028284e-08 2.754147e-08 1.692388e+00 1.231208e-05 2.918175e-09
1.737801e+08 1.122018e+09 4.636709e-06 8.906519e-08 2.754147e-08 1.696446e+00 1.235780e-05 5.457721e-09
1.737801e+08 1.258925e+09 4.632223e-06 8.776742e-08 2.754147e-08 1.701492e+00 1.241485e-05 9.536990e-09
1.737801e+08 1.412538e+09 4.626615e-06 8.640557e-08 2.754147e-08 1.708087e+00 1.248824e-05 1.568597e-08
1.737801e+08 1.584893e+09 4.619566e-06 8.499565e-08 2.754147e-08 1.716445e+00 1.258031e-05 2.444057e-08
1.737801e+08 1.778279e+09 4.610754e-06 8.350562e-08 2.754147e-08 1.726991e+00 1.269613e-05 3.628368e-08
1.737801e+08 1.995262e+09 4.599538e-06 8.196753e-08 2.754147e-08 1.740243e+00 1.284196e-05 5.161920e-08
1.737801e+08 2.238721e+09 4.585599e-06 8.034933e-08 2.754147e-08 1.756669e+00 1.302391e-05 7.068240e-08
1.737801e+08 2.511886e+09 4.567975e-06 7.868306e-08 2.754147e-08 1.776888e+00 1.325017e-05 9.365076e-08
1.737801e+08 2.818383e+09 4.545705e-06 7.695271e-08 2.754147e-08 1.801648e+00 1.353198e-05 1.205900e-07
1.737801e+08 3.162278e+09 4.517667e-06 7.517429e-08 2.754147e-08 1.832019e+00 1.388294e-05 1.514995e-07
1.737801e+08 3.548134e+09 4.482419e-06 7.333178e-08 2.754147e-08 1.869132e+00 1.432060e-05 1.866170e-07
1.737801e+08 3.981072e+09 4.438039e-06 7.144121e-08 2.754147e-08 1.914388e+00 1.486727e-05 2.263139e-07

1.737801e+08 4.466836e+09 4.382283e-06 7.418093e-08 2.754147e-08 1.967524e+00 1.552606e-05 2.710699e-07
1.819701e+08 1.000000e+07 4.731878e-06 1.099256e-07 2.795804e-08 1.788381e+00 1.302901e-05 3.182082e-22
1.819701e+08 1.584893e+07 4.730757e-06 1.095571e-07 2.795804e-08 1.788669e+00 1.303201e-05 3.182082e-22
1.819701e+08 2.511886e+07 4.728834e-06 1.090604e-07 2.795804e-08 1.789081e+00 1.303621e-05 3.182082e-22
1.819701e+08 3.981072e+07 4.726271e-06 1.083715e-07 2.795804e-08 1.787393e+00 1.302301e-05 3.182082e-22
1.819701e+08 6.309573e+07 4.724508e-06 1.074422e-07 2.795804e-08 1.782748e+00 1.298648e-05 3.167461e-22
1.819701e+08 1.000000e+08 4.723547e-06 1.062085e-07 2.795804e-08 1.779262e+00 1.295959e-05 3.167461e-22
1.819701e+08 1.122018e+08 4.723547e-06 1.058400e-07 2.795804e-08 1.778976e+00 1.295780e-05 3.167461e-22
1.819701e+08 1.258925e+08 4.723387e-06 1.054555e-07 2.795804e-08 1.778853e+00 1.295720e-05 3.167461e-22
1.819701e+08 1.412538e+08 4.723387e-06 1.050389e-07 2.795804e-08 1.778853e+00 1.295810e-05 3.182082e-22
1.819701e+08 1.584893e+08 4.723227e-06 1.045903e-07 2.795804e-08 1.778976e+00 1.295989e-05 4.883276e-22
1.819701e+08 1.778279e+08 4.723066e-06 1.041097e-07 2.795804e-08 1.779058e+00 1.296168e-05 9.114048e-21
1.819701e+08 1.995262e+08 4.723066e-06 1.035970e-07 2.795804e-08 1.779426e+00 1.296556e-05 2.962861e-19
1.819701e+08 2.238721e+08 4.722906e-06 1.030522e-07 2.795804e-08 1.779754e+00 1.296944e-05 6.834572e-18
1.819701e+08 2.511886e+08 4.722746e-06 1.024594e-07 2.795804e-08 1.780205e+00 1.297452e-05 1.113554e-16
1.819701e+08 2.818383e+08 4.722426e-06 1.018346e-07 2.795804e-08 1.780656e+00 1.297990e-05 1.336323e-15
1.819701e+08 3.162278e+08 4.722265e-06 1.011777e-07 2.795804e-08 1.781271e+00 1.298677e-05 1.229451e-14
1.819701e+08 3.548134e+08 4.721945e-06 1.004727e-07 2.795804e-08 1.781968e+00 1.299455e-05 8.888149e-14
1.819701e+08 3.981072e+08 4.721464e-06 9.971968e-08 2.795804e-08 1.782748e+00 1.300353e-05 5.178587e-13
1.819701e+08 4.466836e+08 4.720984e-06 9.891859e-08 2.795804e-08 1.783610e+00 1.301372e-05 2.492363e-12
1.819701e+08 5.011872e+08 4.720182e-06 9.806944e-08 2.795804e-08 1.784555e+00 1.302511e-05 1.010442e-11
1.819701e+08 5.623413e+08 4.719381e-06 9.717222e-08 2.795804e-08 1.785830e+00 1.304011e-05 3.515696e-11
1.819701e+08 6.309573e+08 4.718260e-06 9.621091e-08 2.795804e-08 1.787228e+00 1.305634e-05 1.070807e-10
1.819701e+08 7.079458e+08 4.716818e-06 9.521756e-08 2.795804e-08 1.788957e+00 1.307679e-05 2.882779e-10
1.819701e+08 7.943282e+08 4.715056e-06 9.414410e-08 2.795804e-08 1.791101e+00 1.310241e-05 6.979291e-10
1.819701e+08 8.912509e+08 4.712812e-06 9.302257e-08 2.795804e-08 1.793742e+00 1.313292e-05 1.534657e-09
1.819701e+08 1.000000e+09 4.710249e-06 9.185298e-08 2.795804e-08 1.797173e+00 1.317229e-05 3.099640e-09
1.819701e+08 1.122018e+09 4.706724e-06 9.060328e-08 2.795804e-08 1.801316e+00 1.322000e-05 5.797107e-09
1.819701e+08 1.258925e+09 4.702398e-06 8.930551e-08 2.795804e-08 1.806758e+00 1.328132e-05 1.013238e-08
1.819701e+08 1.412538e+09 4.696791e-06 8.792764e-08 2.795804e-08 1.813635e+00 1.335830e-05 1.666139e-08
1.819701e+08 1.584893e+09 4.689901e-06 8.650170e-08 2.795804e-08 1.822342e+00 1.345493e-05 2.596040e-08
1.819701e+08 1.778279e+09 4.681250e-06 8.501167e-08 2.795804e-08 1.833454e+00 1.357755e-05 3.853996e-08
1.819701e+08 1.995262e+09 4.670194e-06 8.344153e-08 2.795804e-08 1.847268e+00 1.373066e-05 5.481650e-08
1.819701e+08 2.238721e+09 4.656416e-06 8.182333e-08 2.795804e-08 1.864404e+00 1.392135e-05 7.506047e-08
1.819701e+08 2.511886e+09 4.639112e-06 8.014104e-08 2.795804e-08 1.885645e+00 1.416059e-05 9.945149e-08
1.819701e+08 2.818383e+09 4.617162e-06 7.839467e-08 2.795804e-08 1.911525e+00 1.445644e-05 1.280594e-07
1.819701e+08 3.162278e+09 4.589445e-06 7.658420e-08 2.795804e-08 1.943211e+00 1.482523e-05 1.608908e-07
1.819701e+08 3.548134e+09 4.554838e-06 7.472568e-08 2.795804e-08 1.982075e+00 1.528556e-05 1.981761e-07
1.819701e+08 3.981072e+09 4.511098e-06 7.280306e-08 2.795804e-08 2.029364e+00 1.585957e-05 2.403263e-07

1.819701e+08 4.466836e+09 4.456143e-06 7.552677e-08 2.795804e-08 2.084731e+00 1.655051e-05 2.878467e-07
1.905461e+08 1.000000e+07 4.784911e-06 1.116399e-07 2.839063e-08 1.888383e+00 1.385260e-05 3.355145e-22
1.905461e+08 1.584893e+07 4.786513e-06 1.112714e-07 2.839063e-08 1.888339e+00 1.385292e-05 3.355145e-22
1.905461e+08 2.511886e+07 4.789076e-06 1.107587e-07 2.839063e-08 1.888078e+00 1.385132e-05 3.355145e-22
1.905461e+08 3.981072e+07 4.791640e-06 1.100698e-07 2.839063e-08 1.888513e+00 1.385611e-05 3.362880e-22
1.905461e+08 6.309573e+07 4.793402e-06 1.091405e-07 2.839063e-08 1.889296e+00 1.386377e-05 3.362880e-22
1.905461e+08 1.000000e+08 4.794203e-06 1.079068e-07 2.839063e-08 1.889209e+00 1.386536e-05 3.362880e-22
1.905461e+08 1.122018e+08 4.794203e-06 1.075383e-07 2.839063e-08 1.889122e+00 1.386505e-05 3.362880e-22
1.905461e+08 1.258925e+08 4.794203e-06 1.071378e-07 2.839063e-08 1.889252e+00 1.386696e-05 3.362880e-22
1.905461e+08 1.412538e+08 4.794203e-06 1.067212e-07 2.839063e-08 1.889296e+00 1.386792e-05 3.378402e-22
1.905461e+08 1.584893e+08 4.794203e-06 1.062726e-07 2.839063e-08 1.889557e+00 1.387111e-05 5.184553e-22
1.905461e+08 1.778279e+08 4.794043e-06 1.057919e-07 2.839063e-08 1.889818e+00 1.387399e-05 9.676344e-21
1.905461e+08 1.995262e+08 4.793883e-06 1.052632e-07 2.839063e-08 1.890036e+00 1.387718e-05 3.145657e-19
1.905461e+08 2.238721e+08 4.793883e-06 1.047185e-07 2.839063e-08 1.890514e+00 1.388230e-05 7.272962e-18
1.905461e+08 2.511886e+08 4.793723e-06 1.041257e-07 2.839063e-08 1.890993e+00 1.388773e-05 1.182255e-16
1.905461e+08 2.818383e+08 4.793402e-06 1.035008e-07 2.839063e-08 1.891472e+00 1.389349e-05 1.419748e-15
1.905461e+08 3.162278e+08 4.793242e-06 1.028279e-07 2.839063e-08 1.892126e+00 1.390053e-05 1.306506e-14
1.905461e+08 3.548134e+08 4.792761e-06 1.021230e-07 2.839063e-08 1.892692e+00 1.390757e-05 9.443029e-14
1.905461e+08 3.981072e+08 4.792441e-06 1.013699e-07 2.839063e-08 1.893520e+00 1.391718e-05 5.501882e-13
1.905461e+08 4.466836e+08 4.791800e-06 1.005528e-07 2.839063e-08 1.894524e+00 1.392872e-05 2.648569e-12
1.905461e+08 5.011872e+08 4.791159e-06 9.970366e-08 2.839063e-08 1.895527e+00 1.394059e-05 1.073770e-11
1.905461e+08 5.623413e+08 4.790358e-06 9.879042e-08 2.839063e-08 1.896837e+00 1.395633e-05 3.736038e-11
1.905461e+08 6.309573e+08 4.789236e-06 9.784513e-08 2.839063e-08 1.898366e+00 1.397434e-05 1.137657e-10
1.905461e+08 7.079458e+08 4.787794e-06 9.681974e-08 2.839063e-08 1.900159e+00 1.399592e-05 3.063454e-10
1.905461e+08 7.943282e+08 4.786192e-06 9.574628e-08 2.839063e-08 1.902392e+00 1.402237e-05 7.416710e-10
1.905461e+08 8.912509e+08 4.783949e-06 9.462475e-08 2.839063e-08 1.905197e+00 1.405534e-05 1.630840e-09
1.905461e+08 1.000000e+09 4.781386e-06 9.342312e-08 2.839063e-08 1.908710e+00 1.409585e-05 3.293148e-09
1.905461e+08 1.122018e+09 4.777861e-06 9.217342e-08 2.839063e-08 1.913110e+00 1.414657e-05 6.159016e-09
1.905461e+08 1.258925e+09 4.773535e-06 9.085963e-08 2.839063e-08 1.918669e+00 1.421024e-05 1.076245e-08
1.905461e+08 1.412538e+09 4.768088e-06 8.948175e-08 2.839063e-08 1.925883e+00 1.429129e-05 1.770155e-08
1.905461e+08 1.584893e+09 4.761359e-06 8.803979e-08 2.839063e-08 1.935085e+00 1.439366e-05 2.757473e-08
1.905461e+08 1.778279e+09 4.752707e-06 8.651772e-08 2.839063e-08 1.946660e+00 1.452216e-05 4.093656e-08
1.905461e+08 1.995262e+09 4.741972e-06 8.494758e-08 2.839063e-08 1.961101e+00 1.468356e-05 5.822524e-08
1.905461e+08 2.238721e+09 4.728354e-06 8.331336e-08 2.839063e-08 1.979110e+00 1.488508e-05 7.972808e-08
1.905461e+08 2.511886e+09 4.711210e-06 8.161505e-08 2.839063e-08 2.001290e+00 1.513601e-05 1.056358e-07
1.905461e+08 2.818383e+09 4.689581e-06 7.983663e-08 2.839063e-08 2.028336e+00 1.544725e-05 1.359914e-07
1.905461e+08 3.162278e+09 4.662504e-06 7.801014e-08 2.839063e-08 2.061627e+00 1.583585e-05 1.708997e-07
1.905461e+08 3.548134e+09 4.628217e-06 7.613559e-08 2.839063e-08 2.102035e+00 1.631967e-05 2.104899e-07
1.905461e+08 3.981072e+09 4.585279e-06 7.418093e-08 2.839063e-08 2.151543e+00 1.692043e-05 2.552827e-07

1.905461e+08 4.466836e+09 4.531125e-06 7.688862e-08 2.839063e-08 2.209327e+00 1.764864e-05 3.057675e-07
1.995262e+08 1.000000e+07 4.875914e-06 1.133863e-07 2.882322e-08 2.028103e+00 1.501417e-05 3.603390e-22
1.995262e+08 1.584893e+07 4.874312e-06 1.130018e-07 2.882322e-08 2.023532e+00 1.497653e-05 3.603390e-22
1.995262e+08 2.511886e+07 4.871909e-06 1.124891e-07 2.882322e-08 2.014652e+00 1.490292e-05 3.586834e-22
1.995262e+08 3.981072e+07 4.869345e-06 1.118001e-07 2.882322e-08 2.009417e+00 1.486043e-05 3.570354e-22
1.995262e+08 6.309573e+07 4.867423e-06 1.108709e-07 2.882322e-08 2.007798e+00 1.484811e-05 3.570354e-22
1.995262e+08 1.000000e+08 4.866622e-06 1.096212e-07 2.882322e-08 2.006874e+00 1.484265e-05 3.570354e-22
1.995262e+08 1.122018e+08 4.866462e-06 1.092527e-07 2.882322e-08 2.006781e+00 1.484230e-05 3.570354e-22
1.995262e+08 1.258925e+08 4.866301e-06 1.088521e-07 2.882322e-08 2.006874e+00 1.484367e-05 3.570354e-22
1.995262e+08 1.412538e+08 4.866301e-06 1.084355e-07 2.882322e-08 2.007012e+00 1.484572e-05 3.595103e-22
1.995262e+08 1.584893e+08 4.866141e-06 1.079709e-07 2.882322e-08 2.007243e+00 1.484880e-05 5.504417e-22
1.995262e+08 1.778279e+08 4.866141e-06 1.074903e-07 2.882322e-08 2.007567e+00 1.485256e-05 1.027333e-20
1.995262e+08 1.995262e+08 4.865981e-06 1.069776e-07 2.882322e-08 2.007983e+00 1.485701e-05 3.347428e-19
1.995262e+08 2.238721e+08 4.865821e-06 1.064168e-07 2.882322e-08 2.008353e+00 1.486145e-05 7.721671e-18
1.995262e+08 2.511886e+08 4.865660e-06 1.058240e-07 2.882322e-08 2.008862e+00 1.486727e-05 1.258089e-16
1.995262e+08 2.818383e+08 4.865500e-06 1.051831e-07 2.882322e-08 2.009324e+00 1.487309e-05 1.508729e-15
1.995262e+08 3.162278e+08 4.865180e-06 1.045102e-07 2.882322e-08 2.010018e+00 1.488063e-05 1.388389e-14
1.995262e+08 3.548134e+08 4.864859e-06 1.038052e-07 2.882322e-08 2.010759e+00 1.488920e-05 1.003486e-13
1.995262e+08 3.981072e+08 4.864539e-06 1.030362e-07 2.882322e-08 2.011592e+00 1.489949e-05 5.848053e-13
1.995262e+08 4.466836e+08 4.863898e-06 1.022191e-07 2.882322e-08 2.012519e+00 1.491013e-05 2.814565e-12
1.995262e+08 5.011872e+08 4.863257e-06 1.013699e-07 2.882322e-08 2.013678e+00 1.492386e-05 1.141067e-11
1.995262e+08 5.623413e+08 4.862456e-06 1.004567e-07 2.882322e-08 2.015023e+00 1.494002e-05 3.970190e-11
1.995262e+08 6.309573e+08 4.861335e-06 9.947936e-08 2.882322e-08 2.016601e+00 1.495930e-05 1.208958e-10
1.995262e+08 7.079458e+08 4.859893e-06 9.846998e-08 2.882322e-08 2.018459e+00 1.498136e-05 3.254703e-10
1.995262e+08 7.943282e+08 4.858290e-06 9.738050e-08 2.882322e-08 2.020878e+00 1.501002e-05 7.881544e-10
1.995262e+08 8.912509e+08 4.856208e-06 9.624295e-08 2.882322e-08 2.023765e+00 1.504428e-05 1.732652e-09
1.995262e+08 1.000000e+09 4.853484e-06 9.504132e-08 2.882322e-08 2.027356e+00 1.508660e-05 3.499543e-09
1.995262e+08 1.122018e+09 4.850119e-06 9.377560e-08 2.882322e-08 2.031983e+00 1.514019e-05 6.545025e-09
1.995262e+08 1.258925e+09 4.845954e-06 9.244579e-08 2.882322e-08 2.037887e+00 1.520762e-05 1.143698e-08
1.995262e+08 1.412538e+09 4.840506e-06 9.105189e-08 2.882322e-08 2.045455e+00 1.529295e-05 1.880664e-08
1.995262e+08 1.584893e+09 4.833777e-06 8.959391e-08 2.882322e-08 2.055039e+00 1.540073e-05 2.929620e-08
1.995262e+08 1.778279e+09 4.825446e-06 8.807183e-08 2.882322e-08 2.067141e+00 1.553643e-05 4.349219e-08
1.995262e+08 1.995262e+09 4.814711e-06 8.648568e-08 2.882322e-08 2.082332e+00 1.570621e-05 6.186020e-08
1.995262e+08 2.238721e+09 4.801413e-06 8.481941e-08 2.882322e-08 2.101067e+00 1.591774e-05 8.470544e-08
1.995262e+08 2.511886e+09 4.784430e-06 8.310508e-08 2.882322e-08 2.124271e+00 1.618122e-05 1.122306e-07
1.995262e+08 2.818383e+09 4.763281e-06 8.132666e-08 2.882322e-08 2.152732e+00 1.650864e-05 1.444812e-07
1.995262e+08 3.162278e+09 4.736525e-06 7.946813e-08 2.882322e-08 2.187359e+00 1.691653e-05 1.815688e-07
1.995262e+08 3.548134e+09 4.702879e-06 7.756153e-08 2.882322e-08 2.229667e+00 1.742655e-05 2.236512e-07
