!21O (5/2+, 1/2+) -> 21F,   beta-decay,  with screening effects
!USDB   GT    Q(21O-21F) = 8.1095 MeV
!Experimental data are used.
!
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
7.00              7.00              1.95658e-06 -4.14323e-08  1.11191e-08  -7.65760e-01      7.63098e-07      7.59312e-07
7.00              7.20              1.95482e-06 -4.11599e-08  1.11191e-08  -7.65150e-01      7.64505e-07      7.60870e-07
7.00              7.40              1.95209e-06 -4.08074e-08  1.11191e-08  -7.64800e-01      7.65315e-07      7.61764e-07
7.00              7.60              1.94985e-06 -4.03268e-08  1.11191e-08  -7.64850e-01      7.65245e-07      7.61694e-07
7.00              7.80              1.94825e-06 -3.96859e-08  1.11191e-08  -7.65060e-01      7.64822e-07      7.61255e-07
7.00              8.00              1.94745e-06 -3.88688e-08  1.11191e-08  -7.65300e-01      7.64329e-07      7.60730e-07
7.00              8.05              1.94729e-06 -3.86125e-08  1.11191e-08  -7.65370e-01      7.64188e-07      7.60590e-07
7.00              8.10              1.94713e-06 -3.83561e-08  1.11191e-08  -7.65440e-01      7.64048e-07      7.60450e-07
7.00              8.15              1.94697e-06 -3.80837e-08  1.11191e-08  -7.65520e-01      7.63907e-07      7.60309e-07
7.00              8.20              1.94680e-06 -3.77953e-08  1.11191e-08  -7.65600e-01      7.63749e-07      7.60152e-07
7.00              8.25              1.94648e-06 -3.74749e-08  1.11191e-08  -7.65670e-01      7.63608e-07      7.59994e-07
7.00              8.30              1.94632e-06 -3.71545e-08  1.11191e-08  -7.65760e-01      7.63450e-07      7.59819e-07
7.00              8.35              1.94584e-06 -3.68020e-08  1.11191e-08  -7.65840e-01      7.63291e-07      7.59662e-07
7.00              8.40              1.94536e-06 -3.64335e-08  1.11191e-08  -7.65930e-01      7.63116e-07      7.59487e-07
7.00              8.45              1.94488e-06 -3.60330e-08  1.11191e-08  -7.66020e-01      7.62958e-07      7.59312e-07
7.00              8.50              1.94408e-06 -3.56324e-08  1.11191e-08  -7.66110e-01      7.62782e-07      7.59137e-07
7.00              8.55              1.94312e-06 -3.51838e-08  1.11191e-08  -7.66200e-01      7.62624e-07      7.58980e-07
7.00              8.60              1.94200e-06 -3.47352e-08  1.11191e-08  -7.66300e-01      7.62448e-07      7.58805e-07
7.00              8.65              1.94056e-06 -3.42545e-08  1.11191e-08  -7.66400e-01      7.62290e-07      7.58631e-07
7.00              8.70              1.93879e-06 -3.37418e-08  1.11191e-08  -7.66490e-01      7.62132e-07      7.58473e-07
7.00              8.75              1.93639e-06 -3.32131e-08  1.11191e-08  -7.66580e-01      7.61992e-07      7.58334e-07
7.00              8.80              1.93351e-06 -3.26684e-08  1.11191e-08  -7.66660e-01      7.61869e-07      7.58212e-07
7.00              8.85              1.92982e-06 -3.20916e-08  1.11191e-08  -7.66740e-01      7.61781e-07      7.58142e-07
7.00              8.90              1.92534e-06 -3.14828e-08  1.11191e-08  -7.66800e-01      7.61729e-07      7.58107e-07
7.00              8.95              1.91941e-06 -3.08579e-08  1.11191e-08  -7.66840e-01      7.61729e-07      7.58124e-07
7.00              9.00              1.91204e-06 -3.02010e-08  1.11191e-08  -7.66860e-01      7.61799e-07      7.58229e-07
7.00              9.05              1.90291e-06 -2.95281e-08  1.11191e-08  -7.66840e-01      7.61957e-07      7.58404e-07
7.00              9.10              1.89121e-06 -2.88392e-08  1.11191e-08  -7.66790e-01      7.62220e-07      7.58718e-07
7.00              9.15              1.87663e-06 -2.81182e-08  1.11191e-08  -7.66680e-01      7.62624e-07      7.59155e-07
7.00              9.20              1.85804e-06 -2.90475e-08  1.11191e-08  -7.66050e-01      7.64118e-07      7.60695e-07
7.00              9.25              1.83481e-06 -2.84867e-08  1.11191e-08  -7.65690e-01      7.65157e-07      7.61711e-07
7.00              9.30              1.80533e-06 -2.58271e-08  1.11191e-08  -7.65690e-01      7.65615e-07      7.61939e-07
7.00              9.35              1.76816e-06 -2.50100e-08  1.11191e-08  -7.64920e-01      7.67786e-07      7.63643e-07
7.00              9.40              1.72154e-06 -2.41768e-08  1.11191e-08  -7.63730e-01      7.71046e-07      7.65968e-07
7.00              9.45              1.66306e-06 -2.33117e-08  1.11191e-08  -7.61950e-01      7.75908e-07      7.69149e-07
7.00              9.50              1.59000e-06 -2.24625e-08  1.11191e-08  -7.59380e-01      7.82889e-07      7.73375e-07
7.00              9.55              1.49948e-06 -2.15973e-08  1.11191e-08  -7.55840e-01      7.92557e-07      7.78862e-07
7.00              9.60              1.38861e-06 -2.07482e-08  1.11191e-08  -7.51190e-01      8.05361e-07      7.85725e-07
7.00              9.65              1.25611e-06 -1.98990e-08  1.11191e-08  -7.45370e-01      8.21581e-07      7.93963e-07
8.00              7.00              3.89585e-06 -8.99302e-08  2.29912e-08  -9.35480e-01      4.70902e-07      4.42844e-07
8.00              7.20              3.89633e-06 -8.95777e-08  2.29912e-08  -9.35590e-01      4.70772e-07      4.42711e-07
8.00              7.40              3.89697e-06 -8.90970e-08  2.29912e-08  -9.35780e-01      4.70544e-07      4.42477e-07
8.00              7.60              3.89745e-06 -8.84562e-08  2.29912e-08  -9.36060e-01      4.70187e-07      4.42130e-07
8.00              7.80              3.89745e-06 -8.76070e-08  2.29912e-08  -9.36240e-01      4.69970e-07      4.41917e-07
8.00              8.00              3.89713e-06 -8.64695e-08  2.29912e-08  -9.36370e-01      4.69840e-07      4.41805e-07
8.00              8.05              3.89697e-06 -8.61330e-08  2.29912e-08  -9.36420e-01      4.69786e-07      4.41744e-07
8.00              8.10              3.89697e-06 -8.57645e-08  2.29912e-08  -9.36490e-01      4.69711e-07      4.41673e-07
8.00              8.15              3.89681e-06 -8.53800e-08  2.29912e-08  -9.36570e-01      4.69613e-07      4.41581e-07
8.00              8.20              3.89681e-06 -8.49634e-08  2.29912e-08  -9.36670e-01      4.69505e-07      4.41479e-07
8.00              8.25              3.89665e-06 -8.45308e-08  2.29912e-08  -9.36770e-01      4.69375e-07      4.41347e-07
8.00              8.30              3.89649e-06 -8.40502e-08  2.29912e-08  -9.36890e-01      4.69246e-07      4.41235e-07
8.00              8.35              3.89633e-06 -8.35535e-08  2.29912e-08  -9.37000e-01      4.69105e-07      4.41103e-07
8.00              8.40              3.89617e-06 -8.30248e-08  2.29912e-08  -9.37130e-01      4.68965e-07      4.40951e-07
8.00              8.45              3.89585e-06 -8.24480e-08  2.29912e-08  -9.37250e-01      4.68825e-07      4.40829e-07
8.00              8.50              3.89553e-06 -8.18392e-08  2.29912e-08  -9.37380e-01      4.68684e-07      4.40707e-07
8.00              8.55              3.89505e-06 -8.11983e-08  2.29912e-08  -9.37510e-01      4.68544e-07      4.40576e-07
8.00              8.60              3.89457e-06 -8.05094e-08  2.29912e-08  -9.37640e-01      4.68404e-07      4.40464e-07
8.00              8.65              3.89393e-06 -7.97884e-08  2.29912e-08  -9.37740e-01      4.68307e-07      4.40383e-07
8.00              8.70              3.89313e-06 -7.90194e-08  2.29912e-08  -9.37840e-01      4.68199e-07      4.40312e-07
8.00              8.75              3.89201e-06 -7.82183e-08  2.29912e-08  -9.37930e-01      4.68134e-07      4.40281e-07
8.00              8.80              3.89073e-06 -7.73531e-08  2.29912e-08  -9.38000e-01      4.68102e-07      4.40292e-07
8.00              8.85              3.88896e-06 -7.64559e-08  2.29912e-08  -9.38020e-01      4.68134e-07      4.40383e-07
8.00              8.90              3.88688e-06 -7.54946e-08  2.29912e-08  -9.37990e-01      4.68231e-07      4.40555e-07
8.00              8.95              3.88416e-06 -7.44852e-08  2.29912e-08  -9.37920e-01      4.68425e-07      4.40829e-07
8.00              9.00              3.88079e-06 -7.34278e-08  2.29912e-08  -9.37760e-01      4.68727e-07      4.41246e-07
8.00              9.05              3.87647e-06 -7.23223e-08  2.29912e-08  -9.37490e-01      4.69181e-07      4.41845e-07
8.00              9.10              3.87118e-06 -7.11687e-08  2.29912e-08  -9.37100e-01      4.69840e-07      4.42660e-07
8.00              9.15              3.86445e-06 -6.99671e-08  2.29912e-08  -9.36530e-01      4.70761e-07      4.43762e-07
8.00              9.20              3.85612e-06 -6.87013e-08  2.29912e-08  -9.35740e-01      4.72031e-07      4.45236e-07
8.00              9.25              3.84538e-06 -6.73875e-08  2.29912e-08  -9.34620e-01      4.73806e-07      4.47188e-07
8.00              9.30              3.83193e-06 -6.60097e-08  2.29912e-08  -9.33050e-01      4.76278e-07      4.49760e-07
8.00              9.35              3.81510e-06 -6.45998e-08  2.29912e-08  -9.30860e-01      4.79767e-07      4.53127e-07
8.00              9.40              3.79395e-06 -6.31258e-08  2.29912e-08  -9.27820e-01      4.84664e-07      4.57531e-07
8.00              9.45              3.76720e-06 -6.16197e-08  2.29912e-08  -9.23630e-01      4.91508e-07      4.63287e-07
8.00              9.50              3.73355e-06 -6.00496e-08  2.29912e-08  -9.17960e-01      5.00922e-07      4.70718e-07
8.00              9.55              3.69109e-06 -6.21805e-08  2.29912e-08  -9.09450e-01      5.14968e-07      4.81571e-07
8.00              9.60              3.63774e-06 -6.09788e-08  2.29912e-08  -8.99780e-01      5.31766e-07      4.93686e-07
8.00              9.65              3.57077e-06 -5.50668e-08  2.29912e-08  -8.89150e-01      5.51316e-07      5.06816e-07
8.02              7.00              3.96411e-06 -9.13241e-08  2.33437e-08  -9.43650e-01      4.60278e-07      4.31818e-07
8.02              7.20              3.96250e-06 -9.09716e-08  2.33437e-08  -9.43770e-01      4.60130e-07      4.31678e-07
8.02              7.40              3.96010e-06 -9.04909e-08  2.33437e-08  -9.43930e-01      4.59950e-07      4.31490e-07
8.02              7.60              3.95754e-06 -8.98501e-08  2.33437e-08  -9.43930e-01      4.59950e-07      4.31500e-07
8.02              7.80              3.95577e-06 -8.89849e-08  2.33437e-08  -9.43740e-01      4.60225e-07      4.31798e-07
8.02              8.00              3.95481e-06 -8.78473e-08  2.33437e-08  -9.43700e-01      4.60321e-07      4.31907e-07
8.02              8.05              3.95481e-06 -8.75109e-08  2.33437e-08  -9.43750e-01      4.60268e-07      4.31857e-07
8.02              8.10              3.95465e-06 -8.71424e-08  2.33437e-08  -9.43800e-01      4.60204e-07      4.31808e-07
8.02              8.15              3.95449e-06 -8.67579e-08  2.33437e-08  -9.43880e-01      4.60109e-07      4.31718e-07
8.02              8.20              3.95449e-06 -8.63413e-08  2.33437e-08  -9.43980e-01      4.60003e-07      4.31619e-07
8.02              8.25              3.95433e-06 -8.58927e-08  2.33437e-08  -9.44080e-01      4.59876e-07      4.31490e-07
8.02              8.30              3.95417e-06 -8.54281e-08  2.33437e-08  -9.44200e-01      4.59749e-07      4.31370e-07
8.02              8.35              3.95401e-06 -8.49154e-08  2.33437e-08  -9.44320e-01      4.59622e-07      4.31251e-07
8.02              8.40              3.95385e-06 -8.43706e-08  2.33437e-08  -9.44430e-01      4.59484e-07      4.31122e-07
8.02              8.45              3.95353e-06 -8.38099e-08  2.33437e-08  -9.44560e-01      4.59336e-07      4.30993e-07
8.02              8.50              3.95321e-06 -8.32010e-08  2.33437e-08  -9.44690e-01      4.59198e-07      4.30864e-07
8.02              8.55              3.95289e-06 -8.25441e-08  2.33437e-08  -9.44820e-01      4.59061e-07      4.30735e-07
8.02              8.60              3.95225e-06 -8.18552e-08  2.33437e-08  -9.44940e-01      4.58934e-07      4.30626e-07
8.02              8.65              3.95161e-06 -8.11182e-08  2.33437e-08  -9.45070e-01      4.58818e-07      4.30537e-07
8.02              8.70              3.95081e-06 -8.03492e-08  2.33437e-08  -9.45160e-01      4.58733e-07      4.30487e-07
8.02              8.75              3.94985e-06 -7.95320e-08  2.33437e-08  -9.45250e-01      4.58660e-07      4.30448e-07
8.02              8.80              3.94840e-06 -7.86669e-08  2.33437e-08  -9.45300e-01      4.58649e-07      4.30477e-07
8.02              8.85              3.94680e-06 -7.77536e-08  2.33437e-08  -9.45330e-01      4.58670e-07      4.30567e-07
8.02              8.90              3.94472e-06 -7.67923e-08  2.33437e-08  -9.45310e-01      4.58755e-07      4.30725e-07
8.02              8.95              3.94200e-06 -7.57830e-08  2.33437e-08  -9.45220e-01      4.58955e-07      4.31013e-07
8.02              9.00              3.93879e-06 -7.47255e-08  2.33437e-08  -9.45060e-01      4.59262e-07      4.31420e-07
8.02              9.05              3.93463e-06 -7.36040e-08  2.33437e-08  -9.44790e-01      4.59717e-07      4.32017e-07
