!23Al (5/2+, 1/2+, 7/2+, 3/2+) -> 23Mg,  e-capture,  with screening effects
!GT+F    USDB            Q = 12.221 MeV
!Experimental data are used.
!
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
8.88              7.40              7.58118e-06  2.29111e-07  6.45677e-08   1.68110e+00      6.22172e-04      5.54767e-04
8.88              7.60              7.57942e-06  2.28470e-07  6.45677e-08   1.68140e+00      6.22602e-04      5.55150e-04
8.88              7.80              7.57798e-06  2.27509e-07  6.45677e-08   1.68160e+00      6.23032e-04      5.55406e-04
8.88              8.00              7.57717e-06  2.26227e-07  6.45677e-08   1.68190e+00      6.23463e-04      5.55790e-04
8.88              8.05              7.57717e-06  2.25907e-07  6.45677e-08   1.68200e+00      6.23606e-04      5.55918e-04
8.88              8.10              7.57701e-06  2.25426e-07  6.45677e-08   1.68210e+00      6.23750e-04      5.56046e-04
8.88              8.15              7.57701e-06  2.24946e-07  6.45677e-08   1.68210e+00      6.23893e-04      5.56174e-04
8.88              8.20              7.57685e-06  2.24465e-07  6.45677e-08   1.68220e+00      6.24037e-04      5.56174e-04
8.88              8.25              7.57685e-06  2.23984e-07  6.45677e-08   1.68220e+00      6.24037e-04      5.56302e-04
8.88              8.30              7.57685e-06  2.23504e-07  6.45677e-08   1.68230e+00      6.24181e-04      5.56302e-04
8.88              8.35              7.57669e-06  2.22863e-07  6.45677e-08   1.68230e+00      6.24325e-04      5.56430e-04
8.88              8.40              7.57653e-06  2.22222e-07  6.45677e-08   1.68240e+00      6.24468e-04      5.56430e-04
8.88              8.45              7.57653e-06  2.21581e-07  6.45677e-08   1.68250e+00      6.24612e-04      5.56558e-04
8.88              8.50              7.57621e-06  2.20940e-07  6.45677e-08   1.68250e+00      6.24756e-04      5.56686e-04
8.88              8.55              7.57605e-06  2.20139e-07  6.45677e-08   1.68260e+00      6.24900e-04      5.56814e-04
8.88              8.60              7.57573e-06  2.19178e-07  6.45677e-08   1.68270e+00      6.25044e-04      5.56814e-04
8.88              8.65              7.57541e-06  2.18377e-07  6.45677e-08   1.68280e+00      6.25332e-04      5.56943e-04
8.88              8.70              7.57509e-06  2.17415e-07  6.45677e-08   1.68290e+00      6.25620e-04      5.57199e-04
8.88              8.75              7.57445e-06  2.16454e-07  6.45677e-08   1.68310e+00      6.25908e-04      5.57327e-04
8.88              8.80              7.57381e-06  2.15333e-07  6.45677e-08   1.68320e+00      6.26196e-04      5.57584e-04
8.88              8.85              7.57301e-06  2.14211e-07  6.45677e-08   1.68340e+00      6.26629e-04      5.57841e-04
8.88              8.90              7.57189e-06  2.12929e-07  6.45677e-08   1.68360e+00      6.27206e-04      5.58098e-04
8.88              8.95              7.57044e-06  2.11648e-07  6.45677e-08   1.68390e+00      6.27784e-04      5.58484e-04
8.88              9.00              7.56884e-06  2.10206e-07  6.45677e-08   1.68420e+00      6.28507e-04      5.58869e-04
8.88              9.05              7.56660e-06  2.08764e-07  6.45677e-08   1.68460e+00      6.29376e-04      5.59384e-04
8.88              9.10              7.56388e-06  2.07161e-07  6.45677e-08   1.68510e+00      6.30392e-04      5.60029e-04
8.88              9.15              7.56051e-06  2.05399e-07  6.45677e-08   1.68560e+00      6.31699e-04      5.60803e-04
8.88              9.20              7.55619e-06  2.03637e-07  6.45677e-08   1.68640e+00      6.33447e-04      5.61837e-04
8.88              9.25              7.55074e-06  2.01714e-07  6.45677e-08   1.68730e+00      6.35492e-04      5.63003e-04
8.88              9.30              7.54401e-06  1.99631e-07  6.45677e-08   1.68830e+00      6.38132e-04      5.64560e-04
8.88              9.35              7.53536e-06  1.97548e-07  6.45677e-08   1.68970e+00      6.41373e-04      5.66514e-04
8.88              9.40              7.52462e-06  1.95305e-07  6.45677e-08   1.69140e+00      6.45372e-04      5.68867e-04
8.88              9.45              7.51100e-06  1.92902e-07  6.45677e-08   1.69330e+00      6.50295e-04      5.71624e-04
8.88              9.50              7.49386e-06  1.90499e-07  6.45677e-08   1.69580e+00      6.56312e-04      5.75189e-04
8.88              9.55              7.47239e-06  1.87775e-07  6.45677e-08   1.69870e+00      6.63759e-04      5.79443e-04
8.88              9.60              7.44515e-06  1.85051e-07  6.45677e-08   1.70210e+00      6.72838e-04      5.84804e-04
8.88              9.65              7.41103e-06  1.82167e-07  6.45677e-08   1.70620e+00      6.83771e-04      5.91167e-04
8.90              7.00              7.68452e-06  2.33437e-07  6.56892e-08   1.70490e+00      6.61014e-04      5.86152e-04
8.90              7.20              7.68580e-06  2.33117e-07  6.56892e-08   1.70520e+00      6.61623e-04      5.86692e-04
8.90              7.40              7.68772e-06  2.32636e-07  6.56892e-08   1.70620e+00      6.63301e-04      5.88045e-04
8.90              7.60              7.69013e-06  2.31995e-07  6.56892e-08   1.70710e+00      6.64830e-04      5.89265e-04
8.90              7.80              7.69189e-06  2.31034e-07  6.56892e-08   1.70750e+00      6.65596e-04      5.89808e-04
8.90              8.00              7.69269e-06  2.29752e-07  6.56892e-08   1.70780e+00      6.66209e-04      5.90215e-04
8.90              8.05              7.69269e-06  2.29432e-07  6.56892e-08   1.70790e+00      6.66209e-04      5.90351e-04
8.90              8.10              7.69285e-06  2.28951e-07  6.56892e-08   1.70790e+00      6.66362e-04      5.90351e-04
8.90              8.15              7.69285e-06  2.28470e-07  6.56892e-08   1.70800e+00      6.66516e-04      5.90487e-04
8.90              8.20              7.69269e-06  2.28150e-07  6.56892e-08   1.70800e+00      6.66516e-04      5.90487e-04
8.90              8.25              7.69269e-06  2.27509e-07  6.56892e-08   1.70810e+00      6.66669e-04      5.90623e-04
8.90              8.30              7.69269e-06  2.27028e-07  6.56892e-08   1.70810e+00      6.66823e-04      5.90623e-04
8.90              8.35              7.69253e-06  2.26388e-07  6.56892e-08   1.70820e+00      6.66823e-04      5.90759e-04
8.90              8.40              7.69253e-06  2.25747e-07  6.56892e-08   1.70820e+00      6.66976e-04      5.90759e-04
8.90              8.45              7.69237e-06  2.25106e-07  6.56892e-08   1.70830e+00      6.67130e-04      5.90895e-04
8.90              8.50              7.69221e-06  2.24465e-07  6.56892e-08   1.70830e+00      6.67284e-04      5.91031e-04
8.90              8.55              7.69189e-06  2.23664e-07  6.56892e-08   1.70840e+00      6.67591e-04      5.91167e-04
8.90              8.60              7.69173e-06  2.22703e-07  6.56892e-08   1.70850e+00      6.67745e-04      5.91303e-04
8.90              8.65              7.69141e-06  2.21901e-07  6.56892e-08   1.70860e+00      6.67898e-04      5.91440e-04
8.90              8.70              7.69093e-06  2.20940e-07  6.56892e-08   1.70870e+00      6.68206e-04      5.91576e-04
8.90              8.75              7.69045e-06  2.19819e-07  6.56892e-08   1.70890e+00      6.68514e-04      5.91712e-04
8.90              8.80              7.68965e-06  2.18857e-07  6.56892e-08   1.70900e+00      6.68976e-04      5.91985e-04
8.90              8.85              7.68885e-06  2.17576e-07  6.56892e-08   1.70920e+00      6.69438e-04      5.92257e-04
8.90              8.90              7.68788e-06  2.16454e-07  6.56892e-08   1.70940e+00      6.69901e-04      5.92530e-04
8.90              8.95              7.68644e-06  2.15012e-07  6.56892e-08   1.70970e+00      6.70518e-04      5.92940e-04
8.90              9.00              7.68484e-06  2.13570e-07  6.56892e-08   1.71000e+00      6.71290e-04      5.93349e-04
8.90              9.05              7.68260e-06  2.12128e-07  6.56892e-08   1.71040e+00      6.72218e-04      5.93896e-04
8.90              9.10              7.68003e-06  2.10526e-07  6.56892e-08   1.71090e+00      6.73303e-04      5.94580e-04
8.90              9.15              7.67667e-06  2.08764e-07  6.56892e-08   1.71140e+00      6.74700e-04      5.95402e-04
8.90              9.20              7.67234e-06  2.07001e-07  6.56892e-08   1.71210e+00      6.76566e-04      5.96363e-04
8.90              9.25              7.66706e-06  2.05079e-07  6.56892e-08   1.71300e+00      6.78751e-04      5.97737e-04
8.90              9.30              7.66033e-06  2.02996e-07  6.56892e-08   1.71410e+00      6.81413e-04      5.99391e-04
8.90              9.35              7.65184e-06  2.00913e-07  6.56892e-08   1.71540e+00      6.84874e-04      6.01327e-04
8.90              9.40              7.64126e-06  1.98670e-07  6.56892e-08   1.71700e+00      6.88986e-04      6.03685e-04
8.90              9.45              7.62780e-06  1.96267e-07  6.56892e-08   1.71900e+00      6.94241e-04      6.06751e-04
8.90              9.50              7.61098e-06  1.93703e-07  6.56892e-08   1.72140e+00      7.00504e-04      6.10394e-04
8.90              9.55              7.58983e-06  1.91140e-07  6.56892e-08   1.72420e+00      7.08289e-04      6.14908e-04
8.90              9.60              7.56307e-06  1.88256e-07  6.56892e-08   1.72760e+00      7.17811e-04      6.20455e-04
8.90              9.65              7.52943e-06  1.85372e-07  6.56892e-08   1.73160e+00      7.29475e-04      6.27062e-04
8.92              7.00              7.80725e-06  2.37122e-07  6.66505e-08   1.73320e+00      7.10576e-04      6.25908e-04
8.92              7.20              7.80885e-06  2.36802e-07  6.66505e-08   1.73320e+00      7.10739e-04      6.26052e-04
8.92              7.40              7.81109e-06  2.36321e-07  6.66505e-08   1.73360e+00      7.11394e-04      6.26629e-04
8.92              7.60              7.81189e-06  2.35520e-07  6.66505e-08   1.73410e+00      7.12378e-04      6.27351e-04
8.92              7.80              7.81141e-06  2.34559e-07  6.66505e-08   1.73410e+00      7.12542e-04      6.27351e-04
8.92              8.00              7.81077e-06  2.33437e-07  6.66505e-08   1.73390e+00      7.12214e-04      6.27206e-04
8.92              8.05              7.81061e-06  2.32956e-07  6.66505e-08   1.73390e+00      7.12050e-04      6.27062e-04
8.92              8.10              7.81061e-06  2.32636e-07  6.66505e-08   1.73390e+00      7.12214e-04      6.27062e-04
8.92              8.15              7.81045e-06  2.32155e-07  6.66505e-08   1.73390e+00      7.12214e-04      6.27062e-04
8.92              8.20              7.81045e-06  2.31675e-07  6.66505e-08   1.73390e+00      7.12214e-04      6.27062e-04
8.92              8.25              7.81045e-06  2.31194e-07  6.66505e-08   1.73390e+00      7.12214e-04      6.27206e-04
8.92              8.30              7.81029e-06  2.30553e-07  6.66505e-08   1.73400e+00      7.12378e-04      6.27206e-04
8.92              8.35              7.81029e-06  2.30073e-07  6.66505e-08   1.73400e+00      7.12542e-04      6.27351e-04
8.92              8.40              7.81013e-06  2.29432e-07  6.66505e-08   1.73410e+00      7.12706e-04      6.27351e-04
8.92              8.45              7.80997e-06  2.28631e-07  6.66505e-08   1.73420e+00      7.12870e-04      6.27495e-04
8.92              8.50              7.80981e-06  2.27990e-07  6.66505e-08   1.73420e+00      7.13034e-04      6.27640e-04
8.92              8.55              7.80965e-06  2.27189e-07  6.66505e-08   1.73430e+00      7.13198e-04      6.27640e-04
8.92              8.60              7.80933e-06  2.26388e-07  6.66505e-08   1.73440e+00      7.13363e-04      6.27784e-04
8.92              8.65              7.80901e-06  2.25426e-07  6.66505e-08   1.73450e+00      7.13691e-04      6.27929e-04
8.92              8.70              7.80869e-06  2.24465e-07  6.66505e-08   1.73460e+00      7.14020e-04      6.28218e-04
8.92              8.75              7.80805e-06  2.23504e-07  6.66505e-08   1.73470e+00      7.14349e-04      6.28363e-04
8.92              8.80              7.80741e-06  2.22382e-07  6.66505e-08   1.73490e+00      7.14678e-04      6.28652e-04
8.92              8.85              7.80661e-06  2.21100e-07  6.66505e-08   1.73510e+00      7.15172e-04      6.28797e-04
8.92              8.90              7.80548e-06  2.19979e-07  6.66505e-08   1.73530e+00      7.15666e-04      6.29231e-04
8.92              8.95              7.80420e-06  2.18537e-07  6.66505e-08   1.73550e+00      7.16325e-04      6.29521e-04
8.92              9.00              7.80260e-06  2.17095e-07  6.66505e-08   1.73590e+00      7.17151e-04      6.30101e-04
8.92              9.05              7.80052e-06  2.15653e-07  6.66505e-08   1.73620e+00      7.18142e-04      6.30537e-04
8.92              9.10              7.79779e-06  2.14051e-07  6.66505e-08   1.73670e+00      7.19301e-04      6.31263e-04
8.92              9.15              7.79459e-06  2.12288e-07  6.66505e-08   1.73730e+00      7.20793e-04      6.32136e-04
8.92              9.20              7.79042e-06  2.10526e-07  6.66505e-08   1.73800e+00      7.22621e-04      6.33301e-04
8.92              9.25              7.78514e-06  2.08443e-07  6.66505e-08   1.73880e+00      7.24954e-04      6.34615e-04
8.92              9.30              7.77857e-06  2.06521e-07  6.66505e-08   1.73990e+00      7.27797e-04      6.36371e-04
8.92              9.35              7.77024e-06  2.04278e-07  6.66505e-08   1.74120e+00      7.31493e-04      6.38426e-04
8.92              9.40              7.75966e-06  2.02034e-07  6.66505e-08   1.74280e+00      7.35886e-04      6.40930e-04
8.92              9.45              7.74652e-06  1.99631e-07  6.66505e-08   1.74470e+00      7.41328e-04      6.44036e-04
8.92              9.50              7.72986e-06  1.97068e-07  6.66505e-08   1.74710e+00      7.47843e-04      6.47904e-04
8.92              9.55              7.70903e-06  1.94344e-07  6.66505e-08   1.74990e+00      7.55980e-04      6.52695e-04
8.92              9.60              7.68276e-06  1.91620e-07  6.66505e-08   1.75320e+00      7.65968e-04      6.58431e-04
8.92              9.65              7.64959e-06  1.88736e-07  6.66505e-08   1.75710e+00      7.78234e-04      6.65289e-04
8.94              7.00              7.92725e-06  2.40807e-07  6.76119e-08   1.76110e+00      7.63327e-04      6.67898e-04
8.94              7.20              7.92757e-06  2.40487e-07  6.76119e-08   1.76100e+00      7.63327e-04      6.67745e-04
8.94              7.40              7.92805e-06  2.40006e-07  6.76119e-08   1.76080e+00      7.62799e-04      6.67437e-04
8.94              7.60              7.92885e-06  2.39205e-07  6.76119e-08   1.76040e+00      7.62097e-04      6.66976e-04
8.94              7.80              7.92965e-06  2.38244e-07  6.76119e-08   1.76010e+00      7.61396e-04      6.66362e-04
8.94              8.00              7.92997e-06  2.36962e-07  6.76119e-08   1.75990e+00      7.61045e-04      6.66055e-04
8.94              8.05              7.92997e-06  2.36641e-07  6.76119e-08   1.75980e+00      7.61045e-04      6.66055e-04
8.94              8.10              7.92997e-06  2.36161e-07  6.76119e-08   1.75980e+00      7.61045e-04      6.65902e-04
8.94              8.15              7.92997e-06  2.35840e-07  6.76119e-08   1.75980e+00      7.61045e-04      6.66055e-04
8.94              8.20              7.92997e-06  2.35360e-07  6.76119e-08   1.75990e+00      7.61045e-04      6.66055e-04
8.94              8.25              7.92981e-06  2.34879e-07  6.76119e-08   1.75990e+00      7.61220e-04      6.66055e-04
8.94              8.30              7.92981e-06  2.34238e-07  6.76119e-08   1.75990e+00      7.61220e-04      6.66055e-04
8.94              8.35              7.92981e-06  2.33597e-07  6.76119e-08   1.76000e+00      7.61396e-04      6.66209e-04
8.94              8.40              7.92965e-06  2.32956e-07  6.76119e-08   1.76000e+00      7.61571e-04      6.66362e-04
8.94              8.45              7.92949e-06  2.32316e-07  6.76119e-08   1.76010e+00      7.61746e-04      6.66362e-04
8.94              8.50              7.92933e-06  2.31515e-07  6.76119e-08   1.76020e+00      7.61922e-04      6.66516e-04
8.94              8.55              7.92917e-06  2.30874e-07  6.76119e-08   1.76020e+00      7.62097e-04      6.66669e-04
8.94              8.60              7.92885e-06  2.29912e-07  6.76119e-08   1.76030e+00      7.62273e-04      6.66823e-04
8.94              8.65              7.92853e-06  2.29111e-07  6.76119e-08   1.76040e+00      7.62624e-04      6.66976e-04
8.94              8.70              7.92821e-06  2.28150e-07  6.76119e-08   1.76050e+00      7.62975e-04      6.67130e-04
8.94              8.75              7.92757e-06  2.27028e-07  6.76119e-08   1.76070e+00      7.63327e-04      6.67284e-04
8.94              8.80              7.92693e-06  2.25907e-07  6.76119e-08   1.76080e+00      7.63678e-04      6.67591e-04
8.94              8.85              7.92613e-06  2.24785e-07  6.76119e-08   1.76100e+00      7.64206e-04      6.67898e-04
8.94              8.90              7.92517e-06  2.23504e-07  6.76119e-08   1.76120e+00      7.64734e-04      6.68206e-04
8.94              8.95              7.92388e-06  2.22062e-07  6.76119e-08   1.76150e+00      7.65439e-04      6.68514e-04
8.94              9.00              7.92212e-06  2.20620e-07  6.76119e-08   1.76180e+00      7.66320e-04      6.69130e-04
8.94              9.05              7.92020e-06  2.19178e-07  6.76119e-08   1.76210e+00      7.67380e-04      6.69746e-04
8.94              9.10              7.91748e-06  2.17576e-07  6.76119e-08   1.76260e+00      7.68618e-04      6.70364e-04
8.94              9.15              7.91427e-06  2.15813e-07  6.76119e-08   1.76310e+00      7.70212e-04      6.71290e-04
8.94              9.20              7.91011e-06  2.14051e-07  6.76119e-08   1.76380e+00      7.72166e-04      6.72528e-04
8.94              9.25              7.90498e-06  2.11968e-07  6.76119e-08   1.76470e+00      7.74480e-04      6.73923e-04
8.94              9.30              7.89857e-06  2.09885e-07  6.76119e-08   1.76570e+00      7.77518e-04      6.75632e-04
8.94              9.35              7.89024e-06  2.07802e-07  6.76119e-08   1.76700e+00      7.81287e-04      6.77814e-04
8.94              9.40              7.87999e-06  2.05559e-07  6.76119e-08   1.76860e+00      7.85978e-04      6.80472e-04
8.94              9.45              7.86701e-06  2.02996e-07  6.76119e-08   1.77050e+00      7.91608e-04      6.83771e-04
8.94              9.50              7.85067e-06  2.00432e-07  6.76119e-08   1.77280e+00      7.98565e-04      6.87876e-04
8.94              9.55              7.83000e-06  1.97869e-07  6.76119e-08   1.77560e+00      8.07254e-04      6.92804e-04
8.94              9.60              7.80420e-06  1.94985e-07  6.76119e-08   1.77880e+00      8.17543e-04      6.98732e-04
8.94              9.65              7.77152e-06  1.91941e-07  6.76119e-08   1.78270e+00      8.30444e-04      7.06009e-04
8.96              7.00              8.04966e-06  2.44492e-07  6.87334e-08   1.78790e+00      8.17543e-04      7.10739e-04
8.96              7.20              8.05030e-06  2.44172e-07  6.87334e-08   1.78760e+00      8.16790e-04      7.10249e-04
8.96              7.40              8.05110e-06  2.43691e-07  6.87334e-08   1.78720e+00      8.16038e-04      7.09595e-04
8.96              7.60              8.05190e-06  2.43050e-07  6.87334e-08   1.78670e+00      8.15099e-04      7.08778e-04
8.96              7.80              8.05190e-06  2.42089e-07  6.87334e-08   1.78610e+00      8.13974e-04      7.07800e-04
8.96              8.00              8.05158e-06  2.40807e-07  6.87334e-08   1.78580e+00      8.13412e-04      7.07311e-04
8.96              8.05              8.05142e-06  2.40326e-07  6.87334e-08   1.78580e+00      8.13412e-04      7.07311e-04
8.96              8.10              8.05142e-06  2.40006e-07  6.87334e-08   1.78580e+00      8.13412e-04      7.07311e-04
8.96              8.15              8.05142e-06  2.39525e-07  6.87334e-08   1.78580e+00      8.13412e-04      7.07311e-04
8.96              8.20              8.05126e-06  2.39045e-07  6.87334e-08   1.78580e+00      8.13412e-04      7.07474e-04
8.96              8.25              8.05126e-06  2.38564e-07  6.87334e-08   1.78590e+00      8.13599e-04      7.07474e-04
8.96              8.30              8.05126e-06  2.37923e-07  6.87334e-08   1.78590e+00      8.13599e-04      7.07474e-04
8.96              8.35              8.05110e-06  2.37282e-07  6.87334e-08   1.78600e+00      8.13786e-04      7.07637e-04
8.96              8.40              8.05110e-06  2.36641e-07  6.87334e-08   1.78600e+00      8.13974e-04      7.07800e-04
8.96              8.45              8.05094e-06  2.36001e-07  6.87334e-08   1.78610e+00      8.14161e-04      7.07800e-04
8.96              8.50              8.05078e-06  2.35200e-07  6.87334e-08   1.78610e+00      8.14349e-04      7.07963e-04
8.96              8.55              8.05046e-06  2.34559e-07  6.87334e-08   1.78620e+00      8.14536e-04      7.08126e-04
8.96              8.60              8.05030e-06  2.33597e-07  6.87334e-08   1.78630e+00      8.14911e-04      7.08289e-04
8.96              8.65              8.04998e-06  2.32636e-07  6.87334e-08   1.78640e+00      8.15099e-04      7.08452e-04
8.96              8.70              8.04950e-06  2.31675e-07  6.87334e-08   1.78650e+00      8.15475e-04      7.08615e-04
8.96              8.75              8.04901e-06  2.30713e-07  6.87334e-08   1.78670e+00      8.15850e-04      7.08778e-04
8.96              8.80              8.04837e-06  2.29592e-07  6.87334e-08   1.78680e+00      8.16226e-04      7.09105e-04
8.96              8.85              8.04757e-06  2.28310e-07  6.87334e-08   1.78700e+00      8.16790e-04      7.09431e-04
8.96              8.90              8.04661e-06  2.27028e-07  6.87334e-08   1.78720e+00      8.17354e-04      7.09758e-04
8.96              8.95              8.04533e-06  2.25747e-07  6.87334e-08   1.78740e+00      8.18108e-04      7.10085e-04
8.96              9.00              8.04373e-06  2.24305e-07  6.87334e-08   1.78770e+00      8.19050e-04      7.10576e-04
8.96              9.05              8.04164e-06  2.22703e-07  6.87334e-08   1.78810e+00      8.19993e-04      7.11231e-04
8.96              9.10              8.03908e-06  2.21100e-07  6.87334e-08   1.78850e+00      8.21316e-04      7.12050e-04
8.96              9.15              8.03588e-06  2.19338e-07  6.87334e-08   1.78910e+00      8.23020e-04      7.13034e-04
8.96              9.20              8.03187e-06  2.17576e-07  6.87334e-08   1.78980e+00      8.25107e-04      7.14184e-04
8.96              9.25              8.02674e-06  2.15653e-07  6.87334e-08   1.79060e+00      8.27581e-04      7.15666e-04
8.96              9.30              8.02034e-06  2.13570e-07  6.87334e-08   1.79160e+00      8.30827e-04      7.17481e-04
8.96              9.35              8.01233e-06  2.11327e-07  6.87334e-08   1.79290e+00      8.34854e-04      7.19798e-04
8.96              9.40              8.00207e-06  2.08924e-07  6.87334e-08   1.79450e+00      8.39673e-04      7.22621e-04
8.96              9.45              7.98925e-06  2.06521e-07  6.87334e-08   1.79640e+00      8.45688e-04      7.26123e-04
8.96              9.50              7.97323e-06  2.03957e-07  6.87334e-08   1.79860e+00      8.52924e-04      7.30315e-04
8.96              9.55              7.95288e-06  2.01233e-07  6.87334e-08   1.80130e+00      8.62006e-04      7.35547e-04
8.96              9.60              7.92741e-06  1.98349e-07  6.87334e-08   1.80450e+00      8.72992e-04      7.41669e-04
8.96              9.65              7.89537e-06  1.95466e-07  6.87334e-08   1.80830e+00      8.86360e-04      7.49394e-04
8.98              7.00              8.17158e-06  2.48337e-07  6.96947e-08   1.80960e+00      8.64192e-04      7.47843e-04
8.98              7.20              8.17206e-06  2.48017e-07  6.96947e-08   1.81010e+00      8.65188e-04      7.48532e-04
8.98              7.40              8.17254e-06  2.47536e-07  6.96947e-08   1.81070e+00      8.66583e-04      7.49567e-04
8.98              7.60              8.17350e-06  2.46735e-07  6.96947e-08   1.81120e+00      8.67981e-04      7.50430e-04
8.98              7.80              8.17431e-06  2.45774e-07  6.96947e-08   1.81160e+00      8.68781e-04      7.50949e-04
8.98              8.00              8.17463e-06  2.44492e-07  6.96947e-08   1.81170e+00      8.69181e-04      7.51295e-04
8.98              8.05              8.17463e-06  2.44172e-07  6.96947e-08   1.81180e+00      8.69381e-04      7.51295e-04
8.98              8.10              8.17463e-06  2.43691e-07  6.96947e-08   1.81180e+00      8.69381e-04      7.51295e-04
8.98              8.15              8.17463e-06  2.43210e-07  6.96947e-08   1.81180e+00      8.69381e-04      7.51468e-04
8.98              8.20              8.17463e-06  2.42730e-07  6.96947e-08   1.81190e+00      8.69582e-04      7.51468e-04
8.98              8.25              8.17463e-06  2.42249e-07  6.96947e-08   1.81190e+00      8.69782e-04      7.51468e-04
8.98              8.30              8.17447e-06  2.41768e-07  6.96947e-08   1.81200e+00      8.69782e-04      7.51641e-04
8.98              8.35              8.17447e-06  2.41128e-07  6.96947e-08   1.81200e+00      8.69982e-04      7.51641e-04
8.98              8.40              8.17431e-06  2.40487e-07  6.96947e-08   1.81200e+00      8.70183e-04      7.51814e-04
8.98              8.45              8.17414e-06  2.39686e-07  6.96947e-08   1.81210e+00      8.70383e-04      7.51987e-04
8.98              8.50              8.17398e-06  2.39045e-07  6.96947e-08   1.81220e+00      8.70583e-04      7.51987e-04
8.98              8.55              8.17382e-06  2.38244e-07  6.96947e-08   1.81230e+00      8.70784e-04      7.52160e-04
8.98              8.60              8.17350e-06  2.37443e-07  6.96947e-08   1.81230e+00      8.70984e-04      7.52333e-04
8.98              8.65              8.17318e-06  2.36481e-07  6.96947e-08   1.81250e+00      8.71386e-04      7.52507e-04
8.98              8.70              8.17286e-06  2.35520e-07  6.96947e-08   1.81260e+00      8.71787e-04      7.52680e-04
8.98              8.75              8.17238e-06  2.34398e-07  6.96947e-08   1.81270e+00      8.72189e-04      7.53027e-04
8.98              8.80              8.17174e-06  2.33277e-07  6.96947e-08   1.81280e+00      8.72590e-04      7.53200e-04
8.98              8.85              8.17094e-06  2.32155e-07  6.96947e-08   1.81300e+00      8.73193e-04      7.53547e-04
8.98              8.90              8.16998e-06  2.30874e-07  6.96947e-08   1.81320e+00      8.73797e-04      7.53894e-04
8.98              8.95              8.16870e-06  2.29432e-07  6.96947e-08   1.81350e+00      8.74602e-04      7.54415e-04
8.98              9.00              8.16710e-06  2.27990e-07  6.96947e-08   1.81380e+00      8.75408e-04      7.54936e-04
8.98              9.05              8.16501e-06  2.26388e-07  6.96947e-08   1.81410e+00      8.76618e-04      7.55458e-04
8.98              9.10              8.16261e-06  2.24785e-07  6.96947e-08   1.81460e+00      8.78032e-04      7.56328e-04
8.98              9.15              8.15940e-06  2.23023e-07  6.96947e-08   1.81510e+00      8.79854e-04      7.57374e-04
8.98              9.20              8.15540e-06  2.21100e-07  6.96947e-08   1.81580e+00      8.81882e-04      7.58596e-04
8.98              9.25              8.15043e-06  2.19178e-07  6.96947e-08   1.81660e+00      8.84729e-04      7.60169e-04
8.98              9.30              8.14402e-06  2.17095e-07  6.96947e-08   1.81760e+00      8.87995e-04      7.62097e-04
8.98              9.35              8.13617e-06  2.14852e-07  6.96947e-08   1.81890e+00      8.92094e-04      7.64558e-04
8.98              9.40              8.12608e-06  2.12449e-07  6.96947e-08   1.82040e+00      8.97244e-04      7.67380e-04
8.98              9.45              8.11358e-06  2.10045e-07  6.96947e-08   1.82230e+00      9.03463e-04      7.71099e-04
8.98              9.50              8.09772e-06  2.07482e-07  6.96947e-08   1.82450e+00      9.11193e-04      7.75551e-04
8.98              9.55              8.07769e-06  2.04758e-07  6.96947e-08   1.82710e+00      9.20684e-04      7.80927e-04
8.98              9.60              8.05254e-06  2.01874e-07  6.96947e-08   1.83030e+00      9.32203e-04      7.87427e-04
8.98              9.65              8.02098e-06  1.98830e-07  6.96947e-08   1.83400e+00      9.46260e-04      7.95445e-04
9.00              7.00              8.29655e-06  2.52183e-07  7.08162e-08   1.83430e+00      9.20896e-04      7.91608e-04
9.00              7.20              8.29847e-06  2.51862e-07  7.08162e-08   1.83570e+00      9.24082e-04      7.94347e-04
9.00              7.40              8.30088e-06  2.51221e-07  7.08162e-08   1.83740e+00      9.28133e-04      7.97463e-04
9.00              7.60              8.30152e-06  2.50580e-07  7.08162e-08   1.83790e+00      9.29417e-04      7.98381e-04
9.00              7.80              8.30072e-06  2.49619e-07  7.08162e-08   1.83780e+00      9.29417e-04      7.98198e-04
9.00              8.00              8.30008e-06  2.48337e-07  7.08162e-08   1.83780e+00      9.29417e-04      7.98198e-04
9.00              8.05              8.30008e-06  2.48017e-07  7.08162e-08   1.83790e+00      9.29631e-04      7.98198e-04
9.00              8.10              8.29992e-06  2.47536e-07  7.08162e-08   1.83790e+00      9.29631e-04      7.98381e-04
9.00              8.15              8.29992e-06  2.47056e-07  7.08162e-08   1.83800e+00      9.29845e-04      7.98381e-04
9.00              8.20              8.29976e-06  2.46575e-07  7.08162e-08   1.83800e+00      9.30059e-04      7.98565e-04
9.00              8.25              8.29976e-06  2.46094e-07  7.08162e-08   1.83810e+00      9.30059e-04      7.98565e-04
9.00              8.30              8.29976e-06  2.45453e-07  7.08162e-08   1.83800e+00      9.29845e-04      7.98381e-04
9.00              8.35              8.29960e-06  2.44973e-07  7.08162e-08   1.83800e+00      9.30059e-04      7.98565e-04
9.00              8.40              8.29960e-06  2.44332e-07  7.08162e-08   1.83810e+00      9.30273e-04      7.98565e-04
