!23Na -> 23Ne,  e-capture,  with screening effects
!USDB           Q= -4.37581 MeV
!Transitions from 3/2+, 5/2+, 7/2+, 1/2+ states of 23Na are included.
!Experimental data are used.
!
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
8.02              8.60              3.97564e-06  9.65311e-08  2.85348e-08  -3.75626e+01      4.56783e-45      9.94742e-57
8.02              8.65              3.97500e-06  9.58262e-08  2.85348e-08  -3.39920e+01      1.91166e-41      9.29845e-52
8.02              8.70              3.97420e-06  9.50892e-08  2.85348e-08  -3.07933e+01      3.39790e-38      2.60142e-47
8.02              8.75              3.97308e-06  9.42881e-08  2.85348e-08  -2.79262e+01      2.81521e-35      2.47976e-43
8.02              8.80              3.97180e-06  9.34550e-08  2.85348e-08  -2.53553e+01      1.17899e-32      9.04504e-40
8.02              8.85              3.97003e-06  9.25738e-08  2.85348e-08  -2.30478e+01      2.69346e-30      1.40317e-36
8.02              8.90              3.96795e-06  9.16285e-08  2.85348e-08  -2.09755e+01      3.58105e-28      1.01487e-33
8.02              8.95              3.96539e-06  9.06351e-08  2.85348e-08  -1.91135e+01      2.93366e-26      3.71288e-31
8.02              9.00              3.96202e-06  8.95937e-08  2.85348e-08  -1.74385e+01      1.56355e-24      7.41157e-29
8.02              9.05              3.95786e-06  8.84882e-08  2.85348e-08  -1.59312e+01      5.66514e-23      8.59628e-27
8.02              9.10              3.95257e-06  8.73186e-08  2.85348e-08  -1.45734e+01      1.45549e-21      6.15475e-25
8.02              9.15              3.94600e-06  8.61010e-08  2.85348e-08  -1.33496e+01      2.74796e-20      2.86359e-23
8.02              9.20              3.93767e-06  8.48192e-08  2.85348e-08  -1.22450e+01      3.94376e-19      9.09097e-22
8.02              9.25              3.92726e-06  8.34734e-08  2.85348e-08  -1.12476e+01      4.42599e-18      2.05310e-20
8.02              9.30              3.91396e-06  8.20635e-08  2.85348e-08  -1.03455e+01      3.99126e-17      3.43250e-19
8.02              9.35              3.89745e-06  8.06055e-08  2.85348e-08  -9.52833e+00      2.96047e-16      4.40261e-18
8.02              9.40              3.87647e-06  7.90834e-08  2.85348e-08  -8.78591e+00      1.85016e-15      4.48240e-17
8.02              9.45              3.85019e-06  7.74813e-08  2.85348e-08  -8.10953e+00      9.93803e-15      3.72804e-16
8.02              9.50              3.81703e-06  7.58470e-08  2.85348e-08  -7.49106e+00      4.67456e-14      2.59885e-15
8.02              9.55              3.77521e-06  7.41327e-08  2.85348e-08  -6.92301e+00      1.95885e-13      1.55250e-14
8.02              9.60              3.72282e-06  7.23703e-08  2.85348e-08  -6.39817e+00      7.43516e-13      8.11074e-14
8.02              9.65              3.65681e-06  7.05599e-08  2.85348e-08  -5.91067e+00      2.59060e-12      3.76401e-13
8.04              7.00              4.03797e-06  1.07025e-07  2.89674e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              7.20              4.03797e-06  1.06705e-07  2.89674e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              7.40              4.03781e-06  1.06256e-07  2.89674e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              7.60              4.03749e-06  1.05664e-07  2.89674e-08  -3.19730e+02      0.00000e+00      0.00000e+00
8.04              7.80              4.03716e-06  1.04878e-07  2.89674e-08  -2.04272e+02     1.39544e-212     1.09071e-291
8.04              8.00              4.03700e-06  1.03805e-07  2.89674e-08  -1.31401e+02     1.68155e-139     6.26196e-189
8.04              8.05              4.03700e-06  1.03485e-07  2.89674e-08  -1.17814e+02     7.22288e-126     8.80462e-170
8.04              8.10              4.03684e-06  1.03148e-07  2.89674e-08  -1.05690e+02     1.06834e-113     1.06589e-152
8.04              8.15              4.03684e-06  1.02780e-07  2.89674e-08  -9.48700e+01     7.88516e-103     1.86944e-137
8.04              8.20              4.03668e-06  1.02395e-07  2.89674e-08  -8.52079e+01      4.05238e-93     7.58072e-124
8.04              8.25              4.03668e-06  1.01963e-07  2.89674e-08  -7.65825e+01      1.91739e-84     1.05126e-111
8.04              8.30              4.03652e-06  1.01514e-07  2.89674e-08  -6.88805e+01      1.08470e-76     7.24453e-101
8.04              8.35              4.03636e-06  1.01033e-07  2.89674e-08  -6.20016e+01      9.22594e-70      3.41358e-91
8.04              8.40              4.03620e-06  1.00521e-07  2.89674e-08  -5.58519e+01      1.46491e-63      1.49421e-82
8.04              8.45              4.03588e-06  9.99758e-08  2.89674e-08  -5.03569e+01      5.15122e-58      7.75551e-75
8.04              8.50              4.03556e-06  9.93990e-08  2.89674e-08  -4.54426e+01      4.75785e-53      6.06192e-68
8.04              8.55              4.03508e-06  9.87742e-08  2.89674e-08  -4.10473e+01      1.32987e-48      8.72992e-62
8.04              8.60              4.03460e-06  9.81173e-08  2.89674e-08  -3.71126e+01      1.28739e-44      2.80227e-56
8.04              8.65              4.03396e-06  9.74123e-08  2.89674e-08  -3.35908e+01      4.81405e-41      2.34105e-51
8.04              8.70              4.03316e-06  9.66593e-08  2.89674e-08  -3.04352e+01      7.75016e-38      5.93213e-47
8.04              8.75              4.03204e-06  9.58582e-08  2.89674e-08  -2.76074e+01      5.86422e-35      5.16429e-43
8.04              8.80              4.03076e-06  9.50091e-08  2.89674e-08  -2.50703e+01      2.27253e-32      1.74265e-39
8.04              8.85              4.02915e-06  9.41279e-08  2.89674e-08  -2.27937e+01      4.83404e-30      2.51774e-36
8.04              8.90              4.02707e-06  9.31826e-08  2.89674e-08  -2.07494e+01      6.02713e-28      1.70770e-33
8.04              8.95              4.02451e-06  9.21732e-08  2.89674e-08  -1.89114e+01      4.67316e-26      5.91303e-31
8.04              9.00              4.02130e-06  9.11158e-08  2.89674e-08  -1.72583e+01      2.36761e-24      1.12205e-28
8.04              9.05              4.01714e-06  9.00103e-08  2.89674e-08  -1.57704e+01      8.20371e-23      1.24512e-26
8.04              9.10              4.01201e-06  8.88407e-08  2.89674e-08  -1.44298e+01      2.02586e-21      8.56664e-25
8.04              9.15              4.00544e-06  8.76070e-08  2.89674e-08  -1.32214e+01      3.69156e-20      3.84690e-23
8.04              9.20              3.99727e-06  8.63093e-08  2.89674e-08  -1.21304e+01      5.13583e-19      1.18389e-21
8.04              9.25              3.98702e-06  8.49474e-08  2.89674e-08  -1.11451e+01      5.60416e-18      2.59962e-20
8.04              9.30              3.97388e-06  8.35375e-08  2.89674e-08  -1.02539e+01      4.92845e-17      4.23946e-19
8.04              9.35              3.95754e-06  8.20475e-08  2.89674e-08  -9.44632e+00      3.57594e-16      5.31754e-18
8.04              9.40              3.93703e-06  8.05094e-08  2.89674e-08  -8.71239e+00      2.19160e-15      5.30897e-17
8.04              9.45              3.91107e-06  7.89072e-08  2.89674e-08  -8.04352e+00      1.15697e-14      4.34021e-16
8.04              9.50              3.87839e-06  7.72409e-08  2.89674e-08  -7.43172e+00      5.35921e-14      2.97948e-15
8.04              9.55              3.83737e-06  7.55266e-08  2.89674e-08  -6.86952e+00      2.21570e-13      1.75606e-14
8.04              9.60              3.78562e-06  7.37322e-08  2.89674e-08  -6.34984e+00      8.31094e-13      9.06589e-14
8.04              9.65              3.72057e-06  7.19057e-08  2.89674e-08  -5.86688e+00      2.86557e-12      4.16352e-13
8.06              7.00              4.08859e-06  1.08692e-07  2.93999e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              7.20              4.08988e-06  1.08355e-07  2.93999e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              7.40              4.09180e-06  1.07923e-07  2.93999e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              7.60              4.09420e-06  1.07330e-07  2.93999e-08  -3.15057e+02     9.88131e-324      0.00000e+00
8.06              7.80              4.09596e-06  1.06529e-07  2.93999e-08  -2.01453e+02     9.26212e-210     7.12378e-289
8.06              8.00              4.09661e-06  1.05455e-07  2.93999e-08  -1.29588e+02     1.09323e-137     3.97842e-187
8.06              8.05              4.09677e-06  1.05135e-07  2.93999e-08  -1.16195e+02     2.99716e-124     3.58683e-168
8.06              8.10              4.09677e-06  1.04782e-07  2.93999e-08  -1.04246e+02     2.96969e-112     2.92220e-151
8.06              8.15              4.09677e-06  1.04414e-07  2.93999e-08  -9.35825e+01     1.52479e-101     3.57858e-136
8.06              8.20              4.09661e-06  1.04029e-07  2.93999e-08  -8.40589e+01      5.69784e-92     1.05855e-122
8.06              8.25              4.09661e-06  1.03613e-07  2.93999e-08  -7.55600e+01      2.01609e-83     1.10081e-110
8.06              8.30              4.09645e-06  1.03148e-07  2.93999e-08  -6.79679e+01      8.85748e-76     5.89536e-100
8.06              8.35              4.09629e-06  1.02667e-07  2.93999e-08  -6.11882e+01      5.99805e-69      2.21366e-90
8.06              8.40              4.09612e-06  1.02155e-07  2.93999e-08  -5.51280e+01      7.75194e-63      7.89424e-82
8.06              8.45              4.09580e-06  1.01610e-07  2.93999e-08  -4.97108e+01      2.27987e-57      3.42776e-74
8.06              8.50              4.09548e-06  1.01017e-07  2.93999e-08  -4.48667e+01      1.79106e-52      2.28040e-67
8.06              8.55              4.09500e-06  1.00392e-07  2.93999e-08  -4.05340e+01      4.33621e-48      2.84453e-61
8.06              8.60              4.09452e-06  9.97195e-08  2.93999e-08  -3.66550e+01      3.69156e-44      8.03175e-56
8.06              8.65              4.09388e-06  9.90145e-08  2.93999e-08  -3.31829e+01      1.23115e-40      5.98564e-51
8.06              8.70              4.09308e-06  9.82615e-08  2.93999e-08  -3.00711e+01      1.79189e-37      1.37123e-46
8.06              8.75              4.09212e-06  9.74604e-08  2.93999e-08  -2.72829e+01      1.23797e-34      1.08996e-42
8.06              8.80              4.09084e-06  9.66113e-08  2.93999e-08  -2.47815e+01      4.41886e-32      3.38852e-39
8.06              8.85              4.08924e-06  9.56980e-08  2.93999e-08  -2.25359e+01      8.75408e-30      4.55838e-36
8.06              8.90              4.08715e-06  9.47527e-08  2.93999e-08  -2.05192e+01      1.02379e-27      2.90142e-33
8.06              8.95              4.08459e-06  9.37434e-08  2.93999e-08  -1.87062e+01      7.49394e-26      9.48441e-31
8.06              9.00              4.08138e-06  9.26699e-08  2.93999e-08  -1.70751e+01      3.61003e-24      1.71084e-28
8.06              9.05              4.07738e-06  9.15484e-08  2.93999e-08  -1.56071e+01      1.19484e-22      1.81347e-26
8.06              9.10              4.07225e-06  9.03628e-08  2.93999e-08  -1.42840e+01      2.83342e-21      1.19842e-24
8.06              9.15              4.06584e-06  8.91291e-08  2.93999e-08  -1.30910e+01      4.98322e-20      5.19410e-23
8.06              9.20              4.05783e-06  8.78153e-08  2.93999e-08  -1.20141e+01      6.71290e-19      1.54743e-21
8.06              9.25              4.04758e-06  8.64535e-08  2.93999e-08  -1.10412e+01      7.12050e-18      3.30301e-20
8.06              9.30              4.03476e-06  8.50275e-08  2.93999e-08  -1.01608e+01      6.10675e-17      5.25304e-19
8.06              9.35              4.01874e-06  8.35215e-08  2.93999e-08  -9.36298e+00      4.33262e-16      6.44333e-18
8.06              9.40              3.99839e-06  8.19674e-08  2.93999e-08  -8.63768e+00      2.60310e-15      6.30682e-17
8.06              9.45              3.97292e-06  8.03492e-08  2.93999e-08  -7.97655e+00      1.34996e-14      5.06431e-16
8.06              9.50              3.94071e-06  7.86669e-08  2.93999e-08  -7.37153e+00      6.15631e-14      3.42271e-15
8.06              9.55              3.90034e-06  7.69205e-08  2.93999e-08  -6.81527e+00      2.51067e-13      1.98985e-14
8.06              9.60              3.84939e-06  7.51261e-08  2.93999e-08  -6.30088e+00      9.30294e-13      1.01482e-13
8.06              9.65              3.78530e-06  7.32675e-08  2.93999e-08  -5.82254e+00      3.17381e-12      4.61127e-13
8.08              7.00              4.15829e-06  1.10374e-07  2.98486e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              7.20              4.15813e-06  1.10054e-07  2.98486e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              7.40              4.15797e-06  1.09605e-07  2.98486e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              7.60              4.15781e-06  1.09012e-07  2.98486e-08  -3.10192e+02     8.04843e-319      0.00000e+00
8.08              7.80              4.15781e-06  1.08195e-07  2.98486e-08  -1.98486e+02     8.78437e-207     6.66362e-286
8.08              8.00              4.15781e-06  1.07122e-07  2.98486e-08  -1.27733e+02     7.84712e-136     2.79068e-185
8.08              8.05              4.15765e-06  1.06801e-07  2.98486e-08  -1.14546e+02     1.33570e-122     1.56571e-166
8.08              8.10              4.15765e-06  1.06465e-07  2.98486e-08  -1.02776e+02     8.74400e-111     8.48614e-150
8.08              8.15              4.15765e-06  1.06080e-07  2.98486e-08  -9.22726e+01     3.10821e-100     7.22288e-135
8.08              8.20              4.15749e-06  1.05696e-07  2.98486e-08  -8.28931e+01      8.33509e-91     1.53713e-121
8.08              8.25              4.15749e-06  1.05263e-07  2.98486e-08  -7.45196e+01      2.21060e-82     1.20146e-109
8.08              8.30              4.15733e-06  1.04814e-07  2.98486e-08  -6.70419e+01      7.46467e-75      4.95006e-99
8.08              8.35              4.15717e-06  1.04334e-07  2.98486e-08  -6.03617e+01      4.02078e-68      1.48017e-89
8.08              8.40              4.15701e-06  1.03805e-07  2.98486e-08  -5.43914e+01      4.22581e-62      4.29646e-81
8.08              8.45              4.15669e-06  1.03260e-07  2.98486e-08  -4.90542e+01      1.03374e-56      1.55278e-73
8.08              8.50              4.15637e-06  1.02667e-07  2.98486e-08  -4.42815e+01      6.89145e-52      8.76618e-67
8.08              8.55              4.15589e-06  1.02027e-07  2.98486e-08  -4.00123e+01      1.44115e-47      9.44953e-61
8.08              8.60              4.15541e-06  1.01354e-07  2.98486e-08  -3.61900e+01      1.07699e-43      2.34213e-55
8.08              8.65              4.15476e-06  1.00649e-07  2.98486e-08  -3.27684e+01      3.19750e-40      1.55421e-50
8.08              8.70              4.15396e-06  9.98797e-08  2.98486e-08  -2.97016e+01      4.19576e-37      3.21004e-46
8.08              8.75              4.15300e-06  9.90786e-08  2.98486e-08  -2.69535e+01      2.64247e-34      2.32654e-42
8.08              8.80              4.15172e-06  9.82134e-08  2.98486e-08  -2.44874e+01      8.69582e-32      6.66823e-39
8.08              8.85              4.15012e-06  9.73002e-08  2.98486e-08  -2.22738e+01      1.60033e-29      8.33509e-36
8.08              8.90              4.14820e-06  9.63549e-08  2.98486e-08  -2.02856e+01      1.75311e-27      4.96833e-33
8.08              8.95              4.14563e-06  9.53295e-08  2.98486e-08  -1.84976e+01      1.21146e-25      1.53289e-30
8.08              9.00              4.14259e-06  9.42561e-08  2.98486e-08  -1.68892e+01      5.53873e-24      2.62489e-28
8.08              9.05              4.13858e-06  9.31185e-08  2.98486e-08  -1.54411e+01      1.75110e-22      2.65712e-26
8.08              9.10              4.13346e-06  9.19329e-08  2.98486e-08  -1.41359e+01      3.98575e-21      1.68582e-24
8.08              9.15              4.12721e-06  9.06672e-08  2.98486e-08  -1.29588e+01      6.75788e-20      7.04223e-23
8.08              9.20              4.11920e-06  8.93534e-08  2.98486e-08  -1.18959e+01      8.81273e-19      2.03194e-21
8.08              9.25              4.10926e-06  8.79755e-08  2.98486e-08  -1.09356e+01      9.07842e-18      4.21221e-20
8.08              9.30              4.09661e-06  8.65336e-08  2.98486e-08  -1.00663e+01      7.59120e-17      6.52996e-19
8.08              9.35              4.08074e-06  8.50275e-08  2.98486e-08  -9.27844e+00      5.26418e-16      7.82907e-18
8.08              9.40              4.06072e-06  8.34574e-08  2.98486e-08  -8.56190e+00      3.09956e-15      7.50949e-17
8.08              9.45              4.03556e-06  8.18071e-08  2.98486e-08  -7.90863e+00      1.57863e-14      5.92230e-16
8.08              9.50              4.00400e-06  8.01088e-08  2.98486e-08  -7.31039e+00      7.08729e-14      3.94040e-15
8.08              9.55              3.96411e-06  7.83464e-08  2.98486e-08  -6.76026e+00      2.84991e-13      2.25876e-14
8.08              9.60              3.91396e-06  7.65360e-08  2.98486e-08  -6.25119e+00      1.04316e-12      1.13794e-13
8.08              9.65              3.85099e-06  7.46614e-08  2.98486e-08  -5.77753e+00      3.52055e-12      5.11506e-13
8.10              7.00              4.22846e-06  1.12088e-07  3.02972e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.10              7.20              4.22718e-06  1.11768e-07  3.02972e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.10              7.40              4.22494e-06  1.11319e-07  3.02972e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.10              7.60              4.22254e-06  1.10726e-07  3.02972e-08  -3.05295e+02     6.33447e-314      0.00000e+00
8.10              7.80              4.22077e-06  1.09909e-07  3.02972e-08  -1.95468e+02     9.52161e-204     6.99375e-283
