!28P (3+, 2+, 3+, 0+, 1+, 1+, 2+) -> 28Si,  e-capture,  with screening effects
!USDB    GT+F                Q=14.3437 MeV
!Experimental data are used.
!
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
8.52              7.60              5.71833e-06  1.91236e-07  5.67331e-08   1.11820e+00      1.73544e-04      1.73904e-04
8.52              7.80              5.71673e-06  1.90451e-07  5.67331e-08   1.11830e+00      1.73544e-04      1.73944e-04
8.52              8.00              5.71577e-06  1.89377e-07  5.67331e-08   1.11850e+00      1.73664e-04      1.74024e-04
8.52              8.05              5.71577e-06  1.89057e-07  5.67331e-08   1.11860e+00      1.73704e-04      1.74065e-04
8.52              8.10              5.71560e-06  1.88704e-07  5.67331e-08   1.11870e+00      1.73744e-04      1.74105e-04
8.52              8.15              5.71560e-06  1.88336e-07  5.67331e-08   1.11870e+00      1.73744e-04      1.74105e-04
8.52              8.20              5.71544e-06  1.87935e-07  5.67331e-08   1.11870e+00      1.73784e-04      1.74145e-04
8.52              8.25              5.71544e-06  1.87503e-07  5.67331e-08   1.11880e+00      1.73784e-04      1.74145e-04
8.52              8.30              5.71528e-06  1.87038e-07  5.67331e-08   1.11870e+00      1.73784e-04      1.74145e-04
8.52              8.35              5.71528e-06  1.86541e-07  5.67331e-08   1.11870e+00      1.73744e-04      1.74145e-04
8.52              8.40              5.71512e-06  1.85997e-07  5.67331e-08   1.11850e+00      1.73624e-04      1.74105e-04
8.52              8.45              5.71496e-06  1.85436e-07  5.67331e-08   1.11820e+00      1.73464e-04      1.74065e-04
8.52              8.50              5.71464e-06  1.84811e-07  5.67331e-08   1.11770e+00      1.73225e-04      1.73984e-04
8.52              8.55              5.71448e-06  1.84154e-07  5.67331e-08   1.11710e+00      1.72866e-04      1.73864e-04
8.52              8.60              5.71400e-06  1.83449e-07  5.67331e-08   1.11620e+00      1.72389e-04      1.73704e-04
8.52              8.65              5.71368e-06  1.82680e-07  5.67331e-08   1.11520e+00      1.71795e-04      1.73504e-04
8.52              8.70              5.71304e-06  1.81879e-07  5.67331e-08   1.11390e+00      1.71124e-04      1.73225e-04
8.52              8.75              5.71224e-06  1.81014e-07  5.67331e-08   1.11250e+00      1.70338e-04      1.72946e-04
8.52              8.80              5.71144e-06  1.80085e-07  5.67331e-08   1.11090e+00      1.69438e-04      1.72628e-04
8.52              8.85              5.71032e-06  1.79091e-07  5.67331e-08   1.10920e+00      1.68543e-04      1.72310e-04
8.52              8.90              5.70888e-06  1.78034e-07  5.67331e-08   1.10750e+00      1.67614e-04      1.71993e-04
8.52              8.95              5.70711e-06  1.76912e-07  5.67331e-08   1.10580e+00      1.66652e-04      1.71676e-04
8.52              9.00              5.70471e-06  1.75711e-07  5.67331e-08   1.10410e+00      1.65772e-04      1.71400e-04
8.52              9.05              5.70199e-06  1.74445e-07  5.67331e-08   1.10260e+00      1.64972e-04      1.71163e-04
8.52              9.10              5.69846e-06  1.73083e-07  5.67331e-08   1.10120e+00      1.64214e-04      1.70966e-04
8.52              9.15              5.69398e-06  1.71657e-07  5.67331e-08   1.10000e+00      1.63610e-04      1.70848e-04
8.52              9.20              5.68821e-06  1.70119e-07  5.67331e-08   1.09910e+00      1.63159e-04      1.70809e-04
8.52              9.25              5.68116e-06  1.68517e-07  5.67331e-08   1.09840e+00      1.62858e-04      1.70888e-04
8.52              9.30              5.67219e-06  1.66803e-07  5.67331e-08   1.09820e+00      1.62746e-04      1.71084e-04
8.52              9.35              5.66081e-06  1.64992e-07  5.67331e-08   1.09830e+00      1.62896e-04      1.71439e-04
8.52              9.40              5.64655e-06  1.63086e-07  5.67331e-08   1.09890e+00      1.63309e-04      1.71993e-04
8.52              9.45              5.62861e-06  1.61083e-07  5.67331e-08   1.10010e+00      1.64063e-04      1.72787e-04
8.52              9.50              5.60602e-06  1.58968e-07  5.67331e-08   1.10190e+00      1.65200e-04      1.73864e-04
8.52              9.55              5.57766e-06  1.56741e-07  5.67331e-08   1.10460e+00      1.66844e-04      1.75271e-04
8.52              9.60              5.54193e-06  1.54402e-07  5.67331e-08   1.10820e+00      1.69087e-04      1.77178e-04
8.52              9.65              5.49691e-06  1.51966e-07  5.67331e-08   1.11290e+00      1.72072e-04      1.79560e-04
8.54              7.00              5.79908e-06  1.95546e-07  5.75982e-08   1.14020e+00      1.83278e-04      1.83067e-04
8.54              7.20              5.80068e-06  1.95225e-07  5.75982e-08   1.14300e+00      1.84548e-04      1.84209e-04
8.54              7.40              5.80276e-06  1.94809e-07  5.75982e-08   1.14440e+00      1.85187e-04      1.84804e-04
8.54              7.60              5.80372e-06  1.94216e-07  5.75982e-08   1.14410e+00      1.85059e-04      1.84719e-04
8.54              7.80              5.80308e-06  1.93431e-07  5.75982e-08   1.14330e+00      1.84719e-04      1.84379e-04
8.54              8.00              5.80244e-06  1.92357e-07  5.75982e-08   1.14300e+00      1.84591e-04      1.84251e-04
8.54              8.05              5.80244e-06  1.92021e-07  5.75982e-08   1.14300e+00      1.84591e-04      1.84251e-04
8.54              8.10              5.80228e-06  1.91684e-07  5.75982e-08   1.14300e+00      1.84591e-04      1.84251e-04
8.54              8.15              5.80228e-06  1.91300e-07  5.75982e-08   1.14300e+00      1.84591e-04      1.84251e-04
8.54              8.20              5.80212e-06  1.90899e-07  5.75982e-08   1.14300e+00      1.84591e-04      1.84251e-04
8.54              8.25              5.80212e-06  1.90467e-07  5.75982e-08   1.14300e+00      1.84591e-04      1.84251e-04
8.54              8.30              5.80196e-06  1.90002e-07  5.75982e-08   1.14300e+00      1.84548e-04      1.84251e-04
8.54              8.35              5.80196e-06  1.89489e-07  5.75982e-08   1.14290e+00      1.84506e-04      1.84251e-04
8.54              8.40              5.80180e-06  1.88961e-07  5.75982e-08   1.14270e+00      1.84421e-04      1.84209e-04
8.54              8.45              5.80164e-06  1.88384e-07  5.75982e-08   1.14240e+00      1.84251e-04      1.84166e-04
8.54              8.50              5.80132e-06  1.87759e-07  5.75982e-08   1.14190e+00      1.83954e-04      1.84082e-04
8.54              8.55              5.80116e-06  1.87086e-07  5.75982e-08   1.14130e+00      1.83574e-04      1.83954e-04
8.54              8.60              5.80068e-06  1.86381e-07  5.75982e-08   1.14050e+00      1.83109e-04      1.83743e-04
8.54              8.65              5.80036e-06  1.85612e-07  5.75982e-08   1.13940e+00      1.82478e-04      1.83531e-04
8.54              8.70              5.79972e-06  1.84795e-07  5.75982e-08   1.13820e+00      1.81723e-04      1.83278e-04
8.54              8.75              5.79908e-06  1.83930e-07  5.75982e-08   1.13670e+00      1.80888e-04      1.82983e-04
8.54              8.80              5.79812e-06  1.83001e-07  5.75982e-08   1.13510e+00      1.79974e-04      1.82646e-04
8.54              8.85              5.79700e-06  1.82007e-07  5.75982e-08   1.13350e+00      1.79024e-04      1.82310e-04
8.54              8.90              5.79555e-06  1.80934e-07  5.75982e-08   1.13170e+00      1.77996e-04      1.81974e-04
8.54              8.95              5.79395e-06  1.79812e-07  5.75982e-08   1.13000e+00      1.77056e-04      1.81640e-04
8.54              9.00              5.79155e-06  1.78595e-07  5.75982e-08   1.12840e+00      1.76080e-04      1.81347e-04
8.54              9.05              5.78882e-06  1.77313e-07  5.75982e-08   1.12680e+00      1.75231e-04      1.81097e-04
8.54              9.10              5.78530e-06  1.75951e-07  5.75982e-08   1.12540e+00      1.74466e-04      1.80888e-04
8.54              9.15              5.78081e-06  1.74509e-07  5.75982e-08   1.12430e+00      1.73784e-04      1.80763e-04
8.54              9.20              5.77537e-06  1.72971e-07  5.75982e-08   1.12330e+00      1.73305e-04      1.80722e-04
8.54              9.25              5.76832e-06  1.71337e-07  5.75982e-08   1.12270e+00      1.72986e-04      1.80805e-04
8.54              9.30              5.75950e-06  1.69622e-07  5.75982e-08   1.12240e+00      1.72866e-04      1.80972e-04
8.54              9.35              5.74829e-06  1.67796e-07  5.75982e-08   1.12250e+00      1.72986e-04      1.81347e-04
8.54              9.40              5.73419e-06  1.65873e-07  5.75982e-08   1.12300e+00      1.73424e-04      1.81891e-04
8.54              9.45              5.71657e-06  1.63855e-07  5.75982e-08   1.12420e+00      1.74185e-04      1.82730e-04
8.54              9.50              5.69430e-06  1.61708e-07  5.75982e-08   1.12600e+00      1.75392e-04      1.83827e-04
8.54              9.55              5.66642e-06  1.59465e-07  5.75982e-08   1.12860e+00      1.77097e-04      1.85358e-04
8.54              9.60              5.63117e-06  1.57109e-07  5.75982e-08   1.13210e+00      1.79436e-04      1.87288e-04
8.54              9.65              5.58679e-06  1.54642e-07  5.75982e-08   1.13680e+00      1.82562e-04      1.89806e-04
8.56              7.00              5.89200e-06  1.98574e-07  5.84794e-08   1.16580e+00      1.95304e-04      1.94272e-04
8.56              7.20              5.89152e-06  1.98269e-07  5.84794e-08   1.16620e+00      1.95484e-04      1.94451e-04
8.56              7.40              5.89072e-06  1.97837e-07  5.84794e-08   1.16660e+00      1.95709e-04      1.94630e-04
8.56              7.60              5.89008e-06  1.97244e-07  5.84794e-08   1.16700e+00      1.95934e-04      1.94810e-04
8.56              7.80              5.89008e-06  1.96443e-07  5.84794e-08   1.16720e+00      1.96025e-04      1.94944e-04
8.56              8.00              5.89024e-06  1.95369e-07  5.84794e-08   1.16730e+00      1.96070e-04      1.94944e-04
8.56              8.05              5.89024e-06  1.95049e-07  5.84794e-08   1.16730e+00      1.96070e-04      1.94944e-04
8.56              8.10              5.89024e-06  1.94697e-07  5.84794e-08   1.16730e+00      1.96070e-04      1.94944e-04
8.56              8.15              5.89024e-06  1.94312e-07  5.84794e-08   1.16730e+00      1.96070e-04      1.94944e-04
8.56              8.20              5.89024e-06  1.93911e-07  5.84794e-08   1.16730e+00      1.96070e-04      1.94944e-04
8.56              8.25              5.89008e-06  1.93479e-07  5.84794e-08   1.16730e+00      1.96070e-04      1.94944e-04
8.56              8.30              5.89008e-06  1.92998e-07  5.84794e-08   1.16720e+00      1.96025e-04      1.94944e-04
8.56              8.35              5.88992e-06  1.92502e-07  5.84794e-08   1.16710e+00      1.95979e-04      1.94944e-04
8.56              8.40              5.88976e-06  1.91957e-07  5.84794e-08   1.16700e+00      1.95889e-04      1.94899e-04
8.56              8.45              5.88960e-06  1.91380e-07  5.84794e-08   1.16670e+00      1.95709e-04      1.94854e-04
8.56              8.50              5.88944e-06  1.90755e-07  5.84794e-08   1.16620e+00      1.95439e-04      1.94765e-04
8.56              8.55              5.88912e-06  1.90082e-07  5.84794e-08   1.16560e+00      1.95034e-04      1.94630e-04
8.56              8.60              5.88880e-06  1.89361e-07  5.84794e-08   1.16480e+00      1.94496e-04      1.94451e-04
8.56              8.65              5.88832e-06  1.88592e-07  5.84794e-08   1.16370e+00      1.93825e-04      1.94183e-04
8.56              8.70              5.88784e-06  1.87775e-07  5.84794e-08   1.16250e+00      1.93068e-04      1.93915e-04
8.56              8.75              5.88704e-06  1.86894e-07  5.84794e-08   1.16100e+00      1.92181e-04      1.93602e-04
8.56              8.80              5.88624e-06  1.85965e-07  5.84794e-08   1.15940e+00      1.91210e-04      1.93246e-04
8.56              8.85              5.88512e-06  1.84955e-07  5.84794e-08   1.15780e+00      1.90156e-04      1.92890e-04
8.56              8.90              5.88367e-06  1.83882e-07  5.84794e-08   1.15600e+00      1.89108e-04      1.92535e-04
8.56              8.95              5.88207e-06  1.82744e-07  5.84794e-08   1.15430e+00      1.88066e-04      1.92181e-04
8.56              9.00              5.87983e-06  1.81527e-07  5.84794e-08   1.15270e+00      1.87073e-04      1.91871e-04
8.56              9.05              5.87710e-06  1.80245e-07  5.84794e-08   1.15110e+00      1.86170e-04      1.91607e-04
8.56              9.10              5.87358e-06  1.78867e-07  5.84794e-08   1.14970e+00      1.85358e-04      1.91386e-04
8.56              9.15              5.86925e-06  1.77409e-07  5.84794e-08   1.14860e+00      1.84633e-04      1.91254e-04
8.56              9.20              5.86381e-06  1.75855e-07  5.84794e-08   1.14760e+00      1.84124e-04      1.91210e-04
8.56              9.25              5.85676e-06  1.74221e-07  5.84794e-08   1.14700e+00      1.83785e-04      1.91298e-04
8.56              9.30              5.84810e-06  1.72474e-07  5.84794e-08   1.14670e+00      1.83658e-04      1.91474e-04
8.56              9.35              5.83721e-06  1.70648e-07  5.84794e-08   1.14670e+00      1.83785e-04      1.91871e-04
8.56              9.40              5.82327e-06  1.68709e-07  5.84794e-08   1.14730e+00      1.84209e-04      1.92447e-04
8.56              9.45              5.80597e-06  1.66658e-07  5.84794e-08   1.14840e+00      1.85016e-04      1.93290e-04
8.56              9.50              5.78402e-06  1.64511e-07  5.84794e-08   1.15020e+00      1.86256e-04      1.94451e-04
8.56              9.55              5.75646e-06  1.62252e-07  5.84794e-08   1.15270e+00      1.88023e-04      1.95979e-04
8.56              9.60              5.72185e-06  1.59865e-07  5.84794e-08   1.15620e+00      1.90463e-04      1.98021e-04
8.56              9.65              5.67811e-06  1.57382e-07  5.84794e-08   1.16070e+00      1.93736e-04      2.00637e-04
8.58              7.00              5.96923e-06  2.01650e-07  5.93767e-08   1.18880e+00      2.06781e-04      2.04932e-04
8.58              7.20              5.97195e-06  2.01346e-07  5.93767e-08   1.18880e+00      2.06781e-04      2.04932e-04
8.58              7.40              5.97532e-06  2.00913e-07  5.93767e-08   1.18880e+00      2.06829e-04      2.04979e-04
8.58              7.60              5.97740e-06  2.00320e-07  5.93767e-08   1.18940e+00      2.07114e-04      2.05216e-04
8.58              7.80              5.97884e-06  1.99519e-07  5.93767e-08   1.19040e+00      2.07688e-04      2.05689e-04
8.58              8.00              5.97948e-06  1.98430e-07  5.93767e-08   1.19120e+00      2.08118e-04      2.06115e-04
8.58              8.05              5.97964e-06  1.98109e-07  5.93767e-08   1.19130e+00      2.08166e-04      2.06163e-04
8.58              8.10              5.97964e-06  1.97757e-07  5.93767e-08   1.19140e+00      2.08214e-04      2.06210e-04
8.58              8.15              5.97964e-06  1.97372e-07  5.93767e-08   1.19150e+00      2.08262e-04      2.06258e-04
8.58              8.20              5.97964e-06  1.96972e-07  5.93767e-08   1.19160e+00      2.08310e-04      2.06258e-04
8.58              8.25              5.97948e-06  1.96523e-07  5.93767e-08   1.19160e+00      2.08310e-04      2.06305e-04
8.58              8.30              5.97948e-06  1.96058e-07  5.93767e-08   1.19150e+00      2.08262e-04      2.06305e-04
8.58              8.35              5.97932e-06  1.95546e-07  5.93767e-08   1.19150e+00      2.08214e-04      2.06305e-04
8.58              8.40              5.97916e-06  1.95001e-07  5.93767e-08   1.19130e+00      2.08118e-04      2.06258e-04
8.58              8.45              5.97900e-06  1.94408e-07  5.93767e-08   1.19100e+00      2.07927e-04      2.06210e-04
8.58              8.50              5.97884e-06  1.93783e-07  5.93767e-08   1.19050e+00      2.07640e-04      2.06068e-04
8.58              8.55              5.97852e-06  1.93110e-07  5.93767e-08   1.18990e+00      2.07210e-04      2.05926e-04
8.58              8.60              5.97820e-06  1.92389e-07  5.93767e-08   1.18910e+00      2.06638e-04      2.05736e-04
8.58              8.65              5.97772e-06  1.91620e-07  5.93767e-08   1.18800e+00      2.05973e-04      2.05499e-04
8.58              8.70              5.97724e-06  1.90787e-07  5.93767e-08   1.18680e+00      2.05121e-04      2.05216e-04
8.58              8.75              5.97660e-06  1.89906e-07  5.93767e-08   1.18540e+00      2.04179e-04      2.04885e-04
8.58              8.80              5.97564e-06  1.88961e-07  5.93767e-08   1.18380e+00      2.03147e-04      2.04508e-04
8.58              8.85              5.97468e-06  1.87951e-07  5.93767e-08   1.18210e+00      2.02074e-04      2.04132e-04
8.58              8.90              5.97323e-06  1.86878e-07  5.93767e-08   1.18040e+00      2.00960e-04      2.03756e-04
8.58              8.95              5.97147e-06  1.85724e-07  5.93767e-08   1.17870e+00      1.99853e-04      2.03381e-04
8.58              9.00              5.96939e-06  1.84507e-07  5.93767e-08   1.17700e+00      1.98797e-04      2.03053e-04
8.58              9.05              5.96667e-06  1.83209e-07  5.93767e-08   1.17550e+00      1.97838e-04      2.02773e-04
8.58              9.10              5.96330e-06  1.81815e-07  5.93767e-08   1.17410e+00      1.96929e-04      2.02540e-04
8.58              9.15              5.95898e-06  1.80357e-07  5.93767e-08   1.17290e+00      1.96205e-04      2.02400e-04
8.58              9.20              5.95353e-06  1.78787e-07  5.93767e-08   1.17200e+00      1.95664e-04      2.02353e-04
8.58              9.25              5.94664e-06  1.77137e-07  5.93767e-08   1.17130e+00      1.95259e-04      2.02400e-04
8.58              9.30              5.93815e-06  1.75390e-07  5.93767e-08   1.17100e+00      1.95124e-04      2.02633e-04
8.58              9.35              5.92725e-06  1.73532e-07  5.93767e-08   1.17100e+00      1.95259e-04      2.03007e-04
8.58              9.40              5.91363e-06  1.71593e-07  5.93767e-08   1.17160e+00      1.95664e-04      2.03615e-04
8.58              9.45              5.89665e-06  1.69526e-07  5.93767e-08   1.17260e+00      1.96522e-04      2.04461e-04
8.58              9.50              5.87502e-06  1.67347e-07  5.93767e-08   1.17440e+00      1.97838e-04      2.05689e-04
8.58              9.55              5.84794e-06  1.65072e-07  5.93767e-08   1.17680e+00      1.99669e-04      2.07305e-04
8.58              9.60              5.81366e-06  1.62669e-07  5.93767e-08   1.18020e+00      2.02214e-04      2.09416e-04
8.58              9.65              5.77072e-06  1.60154e-07  5.93767e-08   1.18470e+00      2.05594e-04      2.12134e-04
8.60              7.00              6.06312e-06  2.04790e-07  6.02899e-08   1.21740e+00      2.22080e-04      2.19033e-04
8.60              7.20              6.06424e-06  2.04470e-07  6.02899e-08   1.21720e+00      2.21978e-04      2.18933e-04
8.60              7.40              6.06584e-06  2.04037e-07  6.02899e-08   1.21690e+00      2.21825e-04      2.18781e-04
8.60              7.60              6.06792e-06  2.03444e-07  6.02899e-08   1.21650e+00      2.21621e-04      2.18580e-04
8.60              7.80              6.06953e-06  2.02643e-07  6.02899e-08   1.21620e+00      2.21468e-04      2.18429e-04
8.60              8.00              6.07033e-06  2.01538e-07  6.02899e-08   1.21600e+00      2.21366e-04      2.18328e-04
8.60              8.05              6.07033e-06  2.01217e-07  6.02899e-08   1.21600e+00      2.21366e-04      2.18328e-04
8.60              8.10              6.07049e-06  2.00865e-07  6.02899e-08   1.21600e+00      2.21366e-04      2.18328e-04
8.60              8.15              6.07033e-06  2.00480e-07  6.02899e-08   1.21600e+00      2.21366e-04      2.18328e-04
8.60              8.20              6.07033e-06  2.00064e-07  6.02899e-08   1.21600e+00      2.21366e-04      2.18328e-04
8.60              8.25              6.07033e-06  1.99631e-07  6.02899e-08   1.21600e+00      2.21366e-04      2.18328e-04
8.60              8.30              6.07017e-06  1.99151e-07  6.02899e-08   1.21590e+00      2.21315e-04      2.18328e-04
8.60              8.35              6.07017e-06  1.98638e-07  6.02899e-08   1.21580e+00      2.21264e-04      2.18328e-04
8.60              8.40              6.07001e-06  1.98093e-07  6.02899e-08   1.21560e+00      2.21162e-04      2.18278e-04
8.60              8.45              6.06985e-06  1.97500e-07  6.02899e-08   1.21540e+00      2.20958e-04      2.18228e-04
8.60              8.50              6.06969e-06  1.96875e-07  6.02899e-08   1.21490e+00      2.20653e-04      2.18127e-04
8.60              8.55              6.06937e-06  1.96203e-07  6.02899e-08   1.21430e+00      2.20196e-04      2.17977e-04
8.60              8.60              6.06905e-06  1.95466e-07  6.02899e-08   1.21350e+00      2.19589e-04      2.17726e-04
8.60              8.65              6.06856e-06  1.94697e-07  6.02899e-08   1.21240e+00      2.18882e-04      2.17476e-04
8.60              8.70              6.06808e-06  1.93863e-07  6.02899e-08   1.21120e+00      2.17977e-04      2.17175e-04
8.60              8.75              6.06744e-06  1.92966e-07  6.02899e-08   1.20970e+00      2.16975e-04      2.16826e-04
8.60              8.80              6.06648e-06  1.92021e-07  6.02899e-08   1.20820e+00      2.15879e-04      2.16426e-04
8.60              8.85              6.06552e-06  1.90995e-07  6.02899e-08   1.20650e+00      2.14739e-04      2.16028e-04
8.60              8.90              6.06424e-06  1.89922e-07  6.02899e-08   1.20480e+00      2.13555e-04      2.15631e-04
8.60              8.95              6.06248e-06  1.88768e-07  6.02899e-08   1.20310e+00      2.12427e-04      2.15283e-04
8.60              9.00              6.06039e-06  1.87535e-07  6.02899e-08   1.20140e+00      2.11257e-04      2.14887e-04
8.60              9.05              6.05767e-06  1.86221e-07  6.02899e-08   1.19990e+00      2.10238e-04      2.14590e-04
8.60              9.10              6.05431e-06  1.84827e-07  6.02899e-08   1.19850e+00      2.09320e-04      2.14344e-04
8.60              9.15              6.05014e-06  1.83353e-07  6.02899e-08   1.19730e+00      2.08550e-04      2.14196e-04
8.60              9.20              6.04469e-06  1.81783e-07  6.02899e-08   1.19640e+00      2.07927e-04      2.14146e-04
8.60              9.25              6.03812e-06  1.80117e-07  6.02899e-08   1.19570e+00      2.07544e-04      2.14196e-04
8.60              9.30              6.02947e-06  1.78338e-07  6.02899e-08   1.19530e+00      2.07353e-04      2.14442e-04
8.60              9.35              6.01890e-06  1.76480e-07  6.02899e-08   1.19540e+00      2.07496e-04      2.14838e-04
8.60              9.40              6.00560e-06  1.74509e-07  6.02899e-08   1.19590e+00      2.07927e-04      2.15432e-04
8.60              9.45              5.98862e-06  1.72426e-07  6.02899e-08   1.19700e+00      2.08790e-04      2.16377e-04
8.60              9.50              5.96747e-06  1.70247e-07  6.02899e-08   1.19860e+00      2.10141e-04      2.17626e-04
8.60              9.55              5.94071e-06  1.67940e-07  6.02899e-08   1.20110e+00      2.12085e-04      2.19286e-04
8.60              9.60              5.90707e-06  1.65521e-07  6.02899e-08   1.20440e+00      2.14739e-04      2.21468e-04
8.60              9.65              5.86477e-06  1.62989e-07  6.02899e-08   1.20880e+00      2.18278e-04      2.24290e-04
8.62              7.00              6.15877e-06  2.07963e-07  6.12031e-08   1.24000e+00      2.34969e-04      2.30893e-04
8.62              7.20              6.15925e-06  2.07642e-07  6.12031e-08   1.23990e+00      2.34915e-04      2.30786e-04
8.62              7.40              6.16005e-06  2.07210e-07  6.12031e-08   1.23960e+00      2.34753e-04      2.30627e-04
8.62              7.60              6.16117e-06  2.06617e-07  6.12031e-08   1.23940e+00      2.34645e-04      2.30521e-04
8.62              7.80              6.16229e-06  2.05800e-07  6.12031e-08   1.23960e+00      2.34753e-04      2.30627e-04
8.62              8.00              6.16261e-06  2.04710e-07  6.12031e-08   1.24010e+00      2.35077e-04      2.30893e-04
8.62              8.05              6.16277e-06  2.04374e-07  6.12031e-08   1.24020e+00      2.35131e-04      2.30946e-04
8.62              8.10              6.16277e-06  2.04021e-07  6.12031e-08   1.24030e+00      2.35185e-04      2.30999e-04
8.62              8.15              6.16277e-06  2.03637e-07  6.12031e-08   1.24030e+00      2.35240e-04      2.31052e-04
8.62              8.20              6.16261e-06  2.03220e-07  6.12031e-08   1.24030e+00      2.35240e-04      2.31052e-04
8.62              8.25              6.16261e-06  2.02771e-07  6.12031e-08   1.24040e+00      2.35240e-04      2.31052e-04
8.62              8.30              6.16245e-06  2.02291e-07  6.12031e-08   1.24030e+00      2.35240e-04      2.31106e-04
8.62              8.35              6.16245e-06  2.01778e-07  6.12031e-08   1.24030e+00      2.35185e-04      2.31052e-04
8.62              8.40              6.16229e-06  2.01233e-07  6.12031e-08   1.24010e+00      2.35023e-04      2.31052e-04
8.62              8.45              6.16213e-06  2.00641e-07  6.12031e-08   1.23980e+00      2.34807e-04      2.30946e-04
8.62              8.50              6.16197e-06  2.00000e-07  6.12031e-08   1.23940e+00      2.34482e-04      2.30840e-04
8.62              8.55              6.16165e-06  1.99327e-07  6.12031e-08   1.23870e+00      2.34051e-04      2.30680e-04
8.62              8.60              6.16133e-06  1.98590e-07  6.12031e-08   1.23790e+00      2.33405e-04      2.30468e-04
8.62              8.65              6.16085e-06  1.97805e-07  6.12031e-08   1.23680e+00      2.32600e-04      2.30203e-04
8.62              8.70              6.16037e-06  1.96972e-07  6.12031e-08   1.23560e+00      2.31692e-04      2.29885e-04
8.62              8.75              6.15973e-06  1.96074e-07  6.12031e-08   1.23420e+00      2.30627e-04      2.29515e-04
8.62              8.80              6.15893e-06  1.95129e-07  6.12031e-08   1.23260e+00      2.29515e-04      2.29092e-04
8.62              8.85              6.15781e-06  1.94104e-07  6.12031e-08   1.23100e+00      2.28250e-04      2.28671e-04
8.62              8.90              6.15652e-06  1.93014e-07  6.12031e-08   1.22930e+00      2.27044e-04      2.28250e-04
8.62              8.95              6.15492e-06  1.91845e-07  6.12031e-08   1.22760e+00      2.25793e-04      2.27882e-04
8.62              9.00              6.15268e-06  1.90611e-07  6.12031e-08   1.22590e+00      2.24600e-04      2.27463e-04
8.62              9.05              6.15012e-06  1.89281e-07  6.12031e-08   1.22440e+00      2.23517e-04      2.27149e-04
8.62              9.10              6.14691e-06  1.87887e-07  6.12031e-08   1.22300e+00      2.22541e-04      2.26887e-04
8.62              9.15              6.14258e-06  1.86381e-07  6.12031e-08   1.22180e+00      2.21672e-04      2.26731e-04
8.62              9.20              6.13730e-06  1.84811e-07  6.12031e-08   1.22080e+00      2.21009e-04      2.26679e-04
8.62              9.25              6.13073e-06  1.83129e-07  6.12031e-08   1.22020e+00      2.20602e-04      2.26731e-04
8.62              9.30              6.12240e-06  1.81350e-07  6.12031e-08   1.21980e+00      2.20399e-04      2.26940e-04
8.62              9.35              6.11198e-06  1.79476e-07  6.12031e-08   1.21980e+00      2.20552e-04      2.27358e-04
8.62              9.40              6.09885e-06  1.77489e-07  6.12031e-08   1.22030e+00      2.21009e-04      2.27987e-04
8.62              9.45              6.08218e-06  1.75390e-07  6.12031e-08   1.22130e+00      2.21876e-04      2.28934e-04
8.62              9.50              6.06135e-06  1.73179e-07  6.12031e-08   1.22300e+00      2.23311e-04      2.30256e-04
8.62              9.55              6.03492e-06  1.70856e-07  6.12031e-08   1.22530e+00      2.25274e-04      2.32012e-04
8.62              9.60              6.00191e-06  1.68421e-07  6.12031e-08   1.22860e+00      2.28092e-04      2.34267e-04
8.62              9.65              5.96010e-06  1.65857e-07  6.12031e-08   1.23290e+00      2.31745e-04      2.37198e-04
8.64              7.00              6.25474e-06  2.11183e-07  6.21484e-08   1.26790e+00      2.51890e-04      2.46326e-04
8.64              7.20              6.25490e-06  2.10878e-07  6.21484e-08   1.26740e+00      2.51658e-04      2.46099e-04
8.64              7.40              6.25522e-06  2.10430e-07  6.21484e-08   1.26670e+00      2.51195e-04      2.45646e-04
8.64              7.60              6.25570e-06  2.09837e-07  6.21484e-08   1.26580e+00      2.50617e-04      2.45138e-04
8.64              7.80              6.25634e-06  2.09020e-07  6.21484e-08   1.26520e+00      2.50271e-04      2.44799e-04
8.64              8.00              6.25650e-06  2.07914e-07  6.21484e-08   1.26490e+00      2.50098e-04      2.44630e-04
8.64              8.05              6.25650e-06  2.07578e-07  6.21484e-08   1.26490e+00      2.50098e-04      2.44630e-04
8.64              8.10              6.25650e-06  2.07226e-07  6.21484e-08   1.26490e+00      2.50098e-04      2.44630e-04
8.64              8.15              6.25634e-06  2.06841e-07  6.21484e-08   1.26490e+00      2.50098e-04      2.44630e-04
8.64              8.20              6.25634e-06  2.06424e-07  6.21484e-08   1.26490e+00      2.50098e-04      2.44630e-04
8.64              8.25              6.25634e-06  2.05976e-07  6.21484e-08   1.26490e+00      2.50098e-04      2.44630e-04
8.64              8.30              6.25618e-06  2.05495e-07  6.21484e-08   1.26480e+00      2.50041e-04      2.44630e-04
8.64              8.35              6.25618e-06  2.04982e-07  6.21484e-08   1.26470e+00      2.49983e-04      2.44630e-04
8.64              8.40              6.25602e-06  2.04422e-07  6.21484e-08   1.26460e+00      2.49868e-04      2.44574e-04
8.64              8.45              6.25570e-06  2.03829e-07  6.21484e-08   1.26430e+00      2.49638e-04      2.44518e-04
