!21F (5/2+, 1/2+, 3/2+, 9/2+) -> 21O,  e-capture,  with screening effects
!USDB   GT    Q(21F-21O) = -8.1095 MeV
!Experimental data are used.
!
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
8.02              8.75              3.94985e-06  7.95320e-08  2.33437e-08  -6.13530e+01      1.04643e-68      7.68618e-79
8.02              8.80              3.94840e-06  7.86669e-08  2.33437e-08  -5.51550e+01      1.86085e-62      1.87374e-71
8.02              8.85              3.94680e-06  7.77536e-08  2.33437e-08  -4.96180e+01      7.18969e-57      7.40816e-65
8.02              8.90              3.94472e-06  7.67923e-08  2.33437e-08  -4.46660e+01      7.23953e-52      5.81715e-59
8.02              8.95              3.94200e-06  7.57830e-08  2.33437e-08  -4.02380e+01      2.18127e-47      1.08071e-53
8.02              9.00              3.93879e-06  7.47255e-08  2.33437e-08  -3.62760e+01      2.24756e-43      5.56814e-49
8.02              9.05              3.93463e-06  7.36040e-08  2.33437e-08  -3.27310e+01      8.86565e-40      9.11403e-45
8.02              9.10              3.92934e-06  7.24344e-08  2.33437e-08  -2.95560e+01      1.49180e-36      5.36674e-41
8.02              9.15              3.92261e-06  7.12007e-08  2.33437e-08  -2.67120e+01      1.17411e-33      1.27265e-37
8.02              9.20              3.91428e-06  6.99350e-08  2.33437e-08  -2.41620e+01      4.68501e-31      1.34806e-34
8.02              9.25              3.90386e-06  6.86052e-08  2.33437e-08  -2.18750e+01      1.02261e-28      6.91370e-32
8.02              9.30              3.89073e-06  6.72273e-08  2.33437e-08  -1.98230e+01      1.29930e-26      1.87374e-29
8.02              9.35              3.87406e-06  6.57854e-08  2.33437e-08  -1.79800e+01      1.02261e-24      2.86227e-27
8.02              9.40              3.85307e-06  6.42953e-08  2.33437e-08  -1.63220e+01      5.23251e-23      2.64065e-25
8.02              9.45              3.82680e-06  6.27733e-08  2.33437e-08  -1.48310e+01      1.83531e-21      1.55135e-23
8.02              9.50              3.79363e-06  6.11871e-08  2.33437e-08  -1.34870e+01      4.56783e-20      6.11942e-22
8.02              9.55              3.75198e-06  6.33020e-08  2.33437e-08  -1.22790e+01      8.35046e-19      1.67383e-20
8.02              9.60              3.69943e-06  6.20843e-08  2.33437e-08  -1.11850e+01      1.17141e-17      3.35514e-19
8.02              9.65              3.63342e-06  5.61563e-08  2.33437e-08  -1.01930e+01      1.30230e-16      5.10165e-18
8.04              7.00              4.01441e-06  9.27500e-08  2.36962e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              7.20              4.01425e-06  9.23975e-08  2.36962e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              7.40              4.01409e-06  9.19169e-08  2.36962e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              7.60              4.01377e-06  9.12760e-08  2.36962e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              7.80              4.01361e-06  9.04108e-08  2.36962e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              8.00              4.01329e-06  8.92573e-08  2.36962e-08  -3.19070e+02      0.00000e+00      0.00000e+00
8.04              8.05              4.01329e-06  8.89048e-08  2.36962e-08  -2.85060e+02     4.31231e-293      0.00000e+00
8.04              8.10              4.01313e-06  8.85523e-08  2.36962e-08  -2.54750e+02     9.65407e-263     3.67037e-310
8.04              8.15              4.01313e-06  8.81518e-08  2.36962e-08  -2.27750e+02     1.08320e-235     7.84712e-278
8.04              8.20              4.01297e-06  8.77352e-08  2.36962e-08  -2.03620e+02     1.63950e-211     5.55534e-249
8.04              8.25              4.01297e-06  8.72866e-08  2.36962e-08  -1.82130e+02     5.55534e-190     2.91548e-223
8.04              8.30              4.01281e-06  8.68059e-08  2.36962e-08  -1.62950e+02     9.21956e-171     2.48148e-200
8.04              8.35              4.01265e-06  8.63093e-08  2.36962e-08  -1.45840e+02     1.33263e-153     7.15666e-180
8.04              8.40              4.01249e-06  8.57645e-08  2.36962e-08  -1.30580e+02     2.72089e-138     1.27265e-161
8.04              8.45              4.01217e-06  8.51717e-08  2.36962e-08  -1.16970e+02     1.24368e-124     2.42499e-145
8.04              8.50              4.01185e-06  8.45629e-08  2.36962e-08  -1.04820e+02     1.97111e-112     8.02990e-131
8.04              8.55              4.01137e-06  8.39060e-08  2.36962e-08  -9.39760e+01     1.56571e-101     7.32336e-118
8.04              8.60              4.01089e-06  8.32171e-08  2.36962e-08  -8.42930e+01      8.48614e-92     2.72089e-106
8.04              8.65              4.01025e-06  8.24801e-08  2.36962e-08  -7.56480e+01      4.21415e-83      5.73734e-96
8.04              8.70              4.00945e-06  8.16950e-08  2.36962e-08  -6.79270e+01      2.48720e-75      9.47786e-87
8.04              8.75              4.00833e-06  8.08779e-08  2.36962e-08  -6.10330e+01      2.19134e-68      1.60587e-78
8.04              8.80              4.00720e-06  8.00127e-08  2.36962e-08  -5.48680e+01      3.59510e-62      3.62002e-71
8.04              8.85              4.00544e-06  7.90834e-08  2.36962e-08  -4.93620e+01      1.29631e-56      1.33263e-64
8.04              8.90              4.00336e-06  7.81061e-08  2.36962e-08  -4.44390e+01      1.22099e-51      9.83355e-59
8.04              8.95              4.00080e-06  7.70967e-08  2.36962e-08  -4.00350e+01      3.48105e-47      1.72866e-53
8.04              9.00              3.99759e-06  7.60233e-08  2.36962e-08  -3.60950e+01      3.40965e-43      8.44715e-49
8.04              9.05              3.99343e-06  7.49018e-08  2.36962e-08  -3.25690e+01      1.28739e-39      1.32041e-44
8.04              9.10              3.98830e-06  7.37161e-08  2.36962e-08  -2.94120e+01      2.08310e-36      7.47671e-41
8.04              9.15              3.98173e-06  7.24825e-08  2.36962e-08  -2.65830e+01      1.58019e-33      1.71281e-37
8.04              9.20              3.97356e-06  7.11847e-08  2.36962e-08  -2.40470e+01      6.11942e-31      1.75675e-34
8.04              9.25              3.96330e-06  6.98549e-08  2.36962e-08  -2.17720e+01      1.29631e-28      8.76416e-32
8.04              9.30              3.95033e-06  6.84450e-08  2.36962e-08  -1.97310e+01      1.60587e-26      2.31585e-29
8.04              9.35              3.93382e-06  6.70030e-08  2.36962e-08  -1.78980e+01      1.23512e-24      3.45709e-27
8.04              9.40              3.91332e-06  6.54970e-08  2.36962e-08  -1.62490e+01      6.20455e-23      3.13120e-25
8.04              9.45              3.88736e-06  6.39589e-08  2.36962e-08  -1.47650e+01      2.13654e-21      1.81013e-23
8.04              9.50              3.85468e-06  6.23567e-08  2.36962e-08  -1.34280e+01      5.24458e-20      7.00988e-22
8.04              9.55              3.81366e-06  6.44395e-08  2.36962e-08  -1.22250e+01      9.45606e-19      1.89544e-20
8.04              9.60              3.76191e-06  6.32059e-08  2.36962e-08  -1.11360e+01      1.31133e-17      3.75587e-19
8.04              9.65              3.69686e-06  5.72618e-08  2.36962e-08  -1.01490e+01      1.44115e-16      5.64560e-18
8.06              7.00              4.06456e-06  9.41920e-08  2.40647e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              7.20              4.06584e-06  9.38395e-08  2.40647e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              7.40              4.06777e-06  9.33588e-08  2.40647e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              7.60              4.07017e-06  9.27019e-08  2.40647e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              7.80              4.07193e-06  9.18368e-08  2.40647e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              8.00              4.07257e-06  9.06672e-08  2.40647e-08  -3.17240e+02      0.00000e+00      0.00000e+00
8.06              8.05              4.07273e-06  9.03307e-08  2.40647e-08  -2.83430e+02     1.83954e-291      0.00000e+00
8.06              8.10              4.07273e-06  8.99622e-08  2.40647e-08  -2.53290e+02     2.78426e-261     1.03445e-308
8.06              8.15              4.07257e-06  8.95777e-08  2.40647e-08  -2.26450e+02     2.11208e-234     1.49524e-276
8.06              8.20              4.07257e-06  8.91451e-08  2.40647e-08  -2.02460e+02     2.31585e-210     7.84712e-248
8.06              8.25              4.07241e-06  8.86965e-08  2.40647e-08  -1.81100e+02     5.95265e-189     3.05288e-222
8.06              8.30              4.07241e-06  8.82158e-08  2.40647e-08  -1.62030e+02     7.66850e-170     2.06400e-199
8.06              8.35              4.07225e-06  8.77031e-08  2.40647e-08  -1.45020e+02     8.80462e-153     4.72836e-179
8.06              8.40              4.07193e-06  8.71584e-08  2.40647e-08  -1.29860e+02     1.46120e-137     6.83456e-161
8.06              8.45              4.07177e-06  8.65816e-08  2.40647e-08  -1.16320e+02     5.55534e-124     1.05855e-144
8.06              8.50              4.07145e-06  8.59568e-08  2.40647e-08  -1.04240e+02     7.49394e-112     3.05288e-130
8.06              8.55              4.07097e-06  8.52999e-08  2.40647e-08  -9.34600e+01     5.13701e-101     2.42499e-117
8.06              8.60              4.07049e-06  8.45949e-08  2.40647e-08  -8.38320e+01      2.44743e-91     7.82907e-106
8.06              8.65              4.06985e-06  8.38579e-08  2.40647e-08  -7.52380e+01      1.08071e-82      1.47133e-95
8.06              8.70              4.06905e-06  8.30729e-08  2.40647e-08  -6.75610e+01      5.77711e-75      2.20146e-86
8.06              8.75              4.06809e-06  8.22397e-08  2.40647e-08  -6.07060e+01      4.64206e-68      3.40181e-78
8.06              8.80              4.06664e-06  8.13585e-08  2.40647e-08  -5.45780e+01      7.02604e-62      7.05847e-71
8.06              8.85              4.06520e-06  8.04293e-08  2.40647e-08  -4.91030e+01      2.35348e-56      2.41942e-64
8.06              8.90              4.06312e-06  7.94519e-08  2.40647e-08  -4.42070e+01      2.08310e-51      1.67383e-58
8.06              8.95              4.06056e-06  7.84265e-08  2.40647e-08  -3.98290e+01      5.59384e-47      2.77786e-53
8.06              9.00              4.05735e-06  7.73371e-08  2.40647e-08  -3.59110e+01      5.20847e-43      1.29036e-48
8.06              9.05              4.05335e-06  7.62155e-08  2.40647e-08  -3.24050e+01      1.87806e-39      1.92624e-44
8.06              9.10              4.04822e-06  7.50139e-08  2.40647e-08  -2.92650e+01      2.91548e-36      1.04884e-40
8.06              9.15              4.04181e-06  7.37642e-08  2.40647e-08  -2.64520e+01      2.13654e-33      2.31585e-37
8.06              9.20              4.03380e-06  7.24664e-08  2.40647e-08  -2.39300e+01      8.01144e-31      2.29991e-34
8.06              9.25              4.02355e-06  7.11206e-08  2.40647e-08  -2.16680e+01      1.64706e-28      1.11612e-31
8.06              9.30              4.01073e-06  6.96947e-08  2.40647e-08  -1.96370e+01      1.99393e-26      2.86887e-29
8.06              9.35              3.99471e-06  6.82367e-08  2.40647e-08  -1.78140e+01      1.49869e-24      4.19479e-27
8.06              9.40              3.97436e-06  6.67146e-08  2.40647e-08  -1.61730e+01      7.37412e-23      3.72143e-25
8.06              9.45              3.94888e-06  6.51605e-08  2.40647e-08  -1.46970e+01      2.49293e-21      2.11208e-23
8.06              9.50              3.91668e-06  6.35423e-08  2.40647e-08  -1.33670e+01      6.02158e-20      8.06697e-22
8.06              9.55              3.87615e-06  6.56091e-08  2.40647e-08  -1.21710e+01      1.07081e-18      2.14640e-20
8.06              9.60              3.82536e-06  6.43594e-08  2.40647e-08  -1.10870e+01      1.46795e-17      4.20446e-19
8.06              9.65              3.76127e-06  5.83993e-08  2.40647e-08  -1.01040e+01      1.59849e-16      6.26196e-18
8.08              7.00              4.13394e-06  9.56660e-08  2.44172e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              7.20              4.13378e-06  9.52975e-08  2.44172e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              7.40              4.13362e-06  9.48168e-08  2.44172e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              7.60              4.13346e-06  9.41599e-08  2.44172e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              7.80              4.13330e-06  9.32947e-08  2.44172e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              8.00              4.13330e-06  9.21252e-08  2.44172e-08  -3.15370e+02     1.97626e-323      0.00000e+00
8.08              8.05              4.13330e-06  9.17727e-08  2.44172e-08  -2.81760e+02     8.40834e-290      0.00000e+00
8.08              8.10              4.13330e-06  9.14042e-08  2.44172e-08  -2.51810e+02     8.40834e-260     3.05288e-307
8.08              8.15              4.13314e-06  9.10036e-08  2.44172e-08  -2.25130e+02     4.41276e-233     3.12400e-275
8.08              8.20              4.13314e-06  9.05871e-08  2.44172e-08  -2.01280e+02     3.42539e-209     1.16067e-246
8.08              8.25              4.13297e-06  9.01385e-08  2.44172e-08  -1.80050e+02     6.52695e-188     3.34742e-221
8.08              8.30              4.13281e-06  8.96418e-08  2.44172e-08  -1.61100e+02     6.52695e-169     1.75675e-198
8.08              8.35              4.13281e-06  8.91291e-08  2.44172e-08  -1.44190e+02     5.95265e-152     3.19676e-178
8.08              8.40              4.13249e-06  8.85843e-08  2.44172e-08  -1.29110e+02     8.02990e-137     3.75587e-160
8.08              8.45              4.13233e-06  8.79915e-08  2.44172e-08  -1.15660e+02     2.53928e-123     4.83850e-144
8.08              8.50              4.13201e-06  8.73827e-08  2.44172e-08  -1.03650e+02     2.91548e-111     1.18771e-129
8.08              8.55              4.13153e-06  8.67098e-08  2.44172e-08  -9.29350e+01     1.72072e-100     8.02990e-117
8.08              8.60              4.13105e-06  8.60048e-08  2.44172e-08  -8.33650e+01      7.18969e-91     2.29991e-105
8.08              8.65              4.13041e-06  8.52678e-08  2.44172e-08  -7.48210e+01      2.82300e-82      3.84335e-95
8.08              8.70              4.12961e-06  8.44668e-08  2.44172e-08  -6.71890e+01      1.35741e-74      5.17262e-86
8.08              8.75              4.12865e-06  8.36336e-08  2.44172e-08  -6.03750e+01      9.94742e-68      7.28971e-78
8.08              8.80              4.12737e-06  8.27524e-08  2.44172e-08  -5.42820e+01      1.38583e-61      1.39223e-70
8.08              8.85              4.12577e-06  8.18071e-08  2.44172e-08  -4.88400e+01      4.31231e-56      4.43313e-64
8.08              8.90              4.12368e-06  8.08138e-08  2.44172e-08  -4.39720e+01      3.57858e-51      2.87548e-58
8.08              8.95              4.12128e-06  7.97884e-08  2.44172e-08  -3.96190e+01      9.07215e-47      4.49480e-53
8.08              9.00              4.11807e-06  7.86829e-08  2.44172e-08  -3.57240e+01      8.01144e-43      1.98477e-48
8.08              9.05              4.11407e-06  7.75453e-08  2.44172e-08  -3.22380e+01      2.75874e-39      2.82950e-44
8.08              9.10              4.10910e-06  7.63437e-08  2.44172e-08  -2.91160e+01      4.10876e-36      1.47812e-40
8.08              9.15              4.10285e-06  7.50780e-08  2.44172e-08  -2.63190e+01      2.90209e-33      3.14565e-37
8.08              9.20              4.09484e-06  7.37642e-08  2.44172e-08  -2.38110e+01      1.05126e-30      3.02490e-34
8.08              9.25              4.08475e-06  7.24024e-08  2.44172e-08  -2.15620e+01      2.10238e-28      1.42466e-31
8.08              9.30              4.07225e-06  7.09764e-08  2.44172e-08  -1.95420e+01      2.48148e-26      3.57035e-29
8.08              9.35              4.05639e-06  6.94864e-08  2.44172e-08  -1.77290e+01      1.82268e-24      5.10165e-27
8.08              9.40              4.03636e-06  6.79643e-08  2.44172e-08  -1.60970e+01      8.80462e-23      4.43313e-25
8.08              9.45              4.01121e-06  6.63782e-08  2.44172e-08  -1.46290e+01      2.92220e-21      2.47008e-23
8.08              9.50              3.97965e-06  6.47440e-08  2.44172e-08  -1.33060e+01      6.94561e-20      9.28347e-22
8.08              9.55              3.93975e-06  6.30617e-08  2.44172e-08  -1.21120e+01      1.22662e-18      2.45873e-20
8.08              9.60              3.88960e-06  6.55290e-08  2.44172e-08  -1.10370e+01      1.64706e-17      4.71748e-19
8.08              9.65              3.82648e-06  5.95529e-08  2.44172e-08  -1.00590e+01      1.77219e-16      6.94561e-18
8.10              7.00              4.20363e-06  9.71560e-08  2.47857e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.10              7.20              4.20235e-06  9.67875e-08  2.47857e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.10              7.40              4.20011e-06  9.63068e-08  2.47857e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.10              7.60              4.19770e-06  9.56499e-08  2.47857e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.10              7.80              4.19594e-06  9.47687e-08  2.47857e-08  -5.00000e+02      0.00000e+00      0.00000e+00
