!27P (1/2+, 3/2+, 5/2+, 5/2+)  -> 27Si       e-capture, with screening effects
!GT+F    USDB              Q=11.6685 MeV
!Experimental data (energiies) are used.
!
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
7.00              7.00              1.94921e-06  5.96490e-08  1.85372e-08  -4.55570e-01      3.37630e-06      3.41185e-06
7.00              7.20              1.94729e-06  5.94408e-08  1.85372e-08  -4.54990e-01      3.38104e-06      3.41649e-06
7.00              7.40              1.94472e-06  5.91363e-08  1.85372e-08  -4.54300e-01      3.38673e-06      3.42200e-06
7.00              7.60              1.94232e-06  5.87518e-08  1.85372e-08  -4.53080e-01      3.39665e-06      3.43171e-06
7.00              7.80              1.94088e-06  5.82231e-08  1.85372e-08  -4.51750e-01      3.40761e-06      3.44239e-06
7.00              8.00              1.93992e-06  5.75181e-08  1.85372e-08  -4.50670e-01      3.41657e-06      3.45104e-06
7.00              8.05              1.93976e-06  5.73259e-08  1.85372e-08  -4.50470e-01      3.41838e-06      3.45271e-06
7.00              8.10              1.93960e-06  5.71016e-08  1.85372e-08  -4.50290e-01      3.41988e-06      3.45406e-06
7.00              8.15              1.93943e-06  5.68612e-08  1.85372e-08  -4.50150e-01      3.42122e-06      3.45534e-06
7.00              8.20              1.93927e-06  5.66049e-08  1.85372e-08  -4.50000e-01      3.42255e-06      3.45653e-06
7.00              8.25              1.93911e-06  5.63325e-08  1.85372e-08  -4.49910e-01      3.42350e-06      3.45733e-06
7.00              8.30              1.93879e-06  5.60441e-08  1.85372e-08  -4.49780e-01      3.42476e-06      3.45844e-06
7.00              8.35              1.93847e-06  5.57237e-08  1.85372e-08  -4.49720e-01      3.42555e-06      3.45892e-06
7.00              8.40              1.93799e-06  5.54033e-08  1.85372e-08  -4.49580e-01      3.42705e-06      3.46011e-06
7.00              8.45              1.93751e-06  5.50508e-08  1.85372e-08  -4.49450e-01      3.42839e-06      3.46123e-06
7.00              8.50              1.93671e-06  5.46663e-08  1.85372e-08  -4.49320e-01      3.42997e-06      3.46235e-06
7.00              8.55              1.93575e-06  5.42657e-08  1.85372e-08  -4.49210e-01      3.43147e-06      3.46338e-06
7.00              8.60              1.93463e-06  5.38492e-08  1.85372e-08  -4.49000e-01      3.43384e-06      3.46522e-06
7.00              8.65              1.93319e-06  5.34005e-08  1.85372e-08  -4.48700e-01      3.43717e-06      3.46785e-06
7.00              8.70              1.93126e-06  5.29199e-08  1.85372e-08  -4.48440e-01      3.44033e-06      3.47009e-06
7.00              8.75              1.92902e-06  5.24072e-08  1.85372e-08  -4.48060e-01      3.44477e-06      3.47344e-06
7.00              8.80              1.92614e-06  5.18785e-08  1.85372e-08  -4.47570e-01      3.45033e-06      3.47769e-06
7.00              8.85              1.92245e-06  5.13017e-08  1.85372e-08  -4.47040e-01      3.45669e-06      3.48241e-06
7.00              8.90              1.91781e-06  5.07089e-08  1.85372e-08  -4.46340e-01      3.46498e-06      3.48859e-06
7.00              8.95              1.91204e-06  5.00680e-08  1.85372e-08  -4.45490e-01      3.47496e-06      3.49607e-06
7.00              9.00              1.90467e-06  4.94111e-08  1.85372e-08  -4.44500e-01      3.48707e-06      3.50494e-06
7.00              9.05              1.89537e-06  4.87222e-08  1.85372e-08  -4.43250e-01      3.50228e-06      3.51609e-06
7.00              9.10              1.88384e-06  4.79852e-08  1.85372e-08  -4.41670e-01      3.52136e-06      3.53021e-06
7.00              9.15              1.86910e-06  4.72161e-08  1.85372e-08  -4.39750e-01      3.54487e-06      3.54765e-06
7.00              9.20              1.85067e-06  4.64151e-08  1.85372e-08  -4.37440e-01      3.57372e-06      3.56895e-06
7.00              9.25              1.82728e-06  4.55819e-08  1.85372e-08  -4.34660e-01      3.60895e-06      3.59510e-06
7.00              9.30              1.79780e-06  4.47167e-08  1.85372e-08  -4.31410e-01      3.65132e-06      3.62661e-06
7.00              9.35              1.76079e-06  4.38035e-08  1.85372e-08  -4.27590e-01      3.70255e-06      3.66514e-06
7.00              9.40              1.71417e-06  4.28742e-08  1.85372e-08  -4.23170e-01      3.76409e-06      3.71159e-06
7.00              9.45              1.65553e-06  4.18969e-08  1.85372e-08  -4.18120e-01      3.83787e-06      3.76756e-06
7.00              9.50              1.58247e-06  4.09036e-08  1.85372e-08  -4.12260e-01      3.92727e-06      3.83566e-06
7.00              9.55              1.49195e-06  3.98622e-08  1.85372e-08  -4.05340e-01      4.03720e-06      3.91950e-06
7.00              9.60              1.38124e-06  3.88047e-08  1.85372e-08  -3.96480e-01      4.17985e-06      4.02847e-06
7.00              9.65              1.24874e-06  4.24096e-08  1.85372e-08  -3.84300e-01      4.37271e-06      4.17754e-06
8.00              7.00              3.88047e-06  1.29007e-07  3.83401e-08   6.53930e-01      4.88889e-05      4.49066e-05
8.00              7.20              3.88095e-06  1.28735e-07  3.83401e-08   6.52720e-01      4.87428e-05      4.47724e-05
8.00              7.40              3.88159e-06  1.28366e-07  3.83401e-08   6.51620e-01      4.86195e-05      4.46591e-05
8.00              7.60              3.88207e-06  1.27854e-07  3.83401e-08   6.50540e-01      4.84853e-05      4.45462e-05
8.00              7.80              3.88207e-06  1.27165e-07  3.83401e-08   6.49520e-01      4.83738e-05      4.44437e-05
8.00              8.00              3.88175e-06  1.26235e-07  3.83401e-08   6.49030e-01      4.83182e-05      4.43926e-05
8.00              8.05              3.88159e-06  1.25963e-07  3.83401e-08   6.48980e-01      4.83070e-05      4.43926e-05
8.00              8.10              3.88159e-06  1.25659e-07  3.83401e-08   6.48960e-01      4.83070e-05      4.43926e-05
8.00              8.15              3.88143e-06  1.25338e-07  3.83401e-08   6.48970e-01      4.83182e-05      4.43926e-05
8.00              8.20              3.88143e-06  1.24986e-07  3.83401e-08   6.48990e-01      4.83182e-05      4.43926e-05
8.00              8.25              3.88127e-06  1.24617e-07  3.83401e-08   6.49040e-01      4.83293e-05      4.43926e-05
8.00              8.30              3.88111e-06  1.24217e-07  3.83401e-08   6.49070e-01      4.83293e-05      4.44028e-05
8.00              8.35              3.88095e-06  1.23784e-07  3.83401e-08   6.49130e-01      4.83404e-05      4.44028e-05
8.00              8.40              3.88079e-06  1.23336e-07  3.83401e-08   6.49220e-01      4.83515e-05      4.44130e-05
8.00              8.45              3.88047e-06  1.22839e-07  3.83401e-08   6.49280e-01      4.83627e-05      4.44233e-05
8.00              8.50              3.88015e-06  1.22310e-07  3.83401e-08   6.49370e-01      4.83850e-05      4.44335e-05
8.00              8.55              3.87983e-06  1.21749e-07  3.83401e-08   6.49490e-01      4.83961e-05      4.44437e-05
8.00              8.60              3.87935e-06  1.21157e-07  3.83401e-08   6.49630e-01      4.84184e-05      4.44642e-05
8.00              8.65              3.87855e-06  1.20516e-07  3.83401e-08   6.49760e-01      4.84407e-05      4.44744e-05
8.00              8.70              3.87775e-06  1.19827e-07  3.83401e-08   6.49950e-01      4.84742e-05      4.44949e-05
8.00              8.75              3.87663e-06  1.19106e-07  3.83401e-08   6.50160e-01      4.85077e-05      4.45154e-05
8.00              8.80              3.87534e-06  1.18321e-07  3.83401e-08   6.50430e-01      4.85524e-05      4.45462e-05
8.00              8.85              3.87358e-06  1.17504e-07  3.83401e-08   6.50720e-01      4.86083e-05      4.45872e-05
8.00              8.90              3.87150e-06  1.16622e-07  3.83401e-08   6.51100e-01      4.86643e-05      4.46283e-05
8.00              8.95              3.86878e-06  1.15677e-07  3.83401e-08   6.51540e-01      4.87428e-05      4.46694e-05
8.00              9.00              3.86541e-06  1.14700e-07  3.83401e-08   6.52100e-01      4.88327e-05      4.47312e-05
8.00              9.05              3.86125e-06  1.13642e-07  3.83401e-08   6.52780e-01      4.89565e-05      4.48137e-05
8.00              9.10              3.85580e-06  1.12537e-07  3.83401e-08   6.53610e-01      4.90920e-05      4.49066e-05
8.00              9.15              3.84923e-06  1.11351e-07  3.83401e-08   6.54620e-01      4.92732e-05      4.50205e-05
8.00              9.20              3.84074e-06  1.10102e-07  3.83401e-08   6.55850e-01      4.94778e-05      4.51555e-05
8.00              9.25              3.83000e-06  1.08804e-07  3.83401e-08   6.57290e-01      4.97405e-05      4.53326e-05
8.00              9.30              3.81671e-06  1.07410e-07  3.83401e-08   6.58970e-01      5.00507e-05      4.55418e-05
8.00              9.35              3.79972e-06  1.05968e-07  3.83401e-08   6.60900e-01      5.04209e-05      4.57942e-05
8.00              9.40              3.77857e-06  1.04446e-07  3.83401e-08   6.63050e-01      5.08640e-05      4.61010e-05
8.00              9.45              3.75182e-06  1.02844e-07  3.83401e-08   6.65330e-01      5.13583e-05      4.64526e-05
8.00              9.50              3.71817e-06  1.01161e-07  3.83401e-08   6.67680e-01      5.19410e-05      4.68609e-05
8.00              9.55              3.67571e-06  9.94151e-08  3.83401e-08   6.69950e-01      5.26030e-05      4.73163e-05
8.00              9.60              3.62252e-06  9.75886e-08  3.83401e-08   6.72100e-01      5.33593e-05      4.78201e-05
8.00              9.65              3.55555e-06  9.56980e-08  3.83401e-08   6.74130e-01      5.42388e-05      4.83738e-05
8.02              7.00              3.94856e-06  1.31010e-07  3.89169e-08   6.81160e-01      5.22649e-05      4.78421e-05
8.02              7.20              3.94696e-06  1.30738e-07  3.89169e-08   6.80080e-01      5.21327e-05      4.77211e-05
8.02              7.40              3.94456e-06  1.30369e-07  3.89169e-08   6.76520e-01      5.16786e-05      4.73272e-05
8.02              7.60              3.94200e-06  1.29856e-07  3.89169e-08   6.73310e-01      5.12756e-05      4.69689e-05
8.02              7.80              3.94023e-06  1.29167e-07  3.89169e-08   6.72280e-01      5.11458e-05      4.68609e-05
8.02              8.00              3.93927e-06  1.28222e-07  3.89169e-08   6.72080e-01      5.11223e-05      4.68393e-05
8.02              8.05              3.93927e-06  1.27950e-07  3.89169e-08   6.72110e-01      5.11341e-05      4.68501e-05
8.02              8.10              3.93911e-06  1.27645e-07  3.89169e-08   6.72120e-01      5.11341e-05      4.68501e-05
8.02              8.15              3.93895e-06  1.27309e-07  3.89169e-08   6.72160e-01      5.11341e-05      4.68501e-05
8.02              8.20              3.93895e-06  1.26972e-07  3.89169e-08   6.72210e-01      5.11458e-05      4.68609e-05
8.02              8.25              3.93879e-06  1.26604e-07  3.89169e-08   6.72270e-01      5.11576e-05      4.68609e-05
8.02              8.30              3.93863e-06  1.26203e-07  3.89169e-08   6.72310e-01      5.11694e-05      4.68717e-05
8.02              8.35              3.93847e-06  1.25771e-07  3.89169e-08   6.72370e-01      5.11694e-05      4.68717e-05
8.02              8.40              3.93815e-06  1.25306e-07  3.89169e-08   6.72430e-01      5.11812e-05      4.68825e-05
8.02              8.45              3.93799e-06  1.24810e-07  3.89169e-08   6.72520e-01      5.12048e-05      4.68933e-05
8.02              8.50              3.93767e-06  1.24281e-07  3.89169e-08   6.72610e-01      5.12166e-05      4.69041e-05
8.02              8.55              3.93719e-06  1.23720e-07  3.89169e-08   6.72720e-01      5.12402e-05      4.69149e-05
8.02              8.60              3.93671e-06  1.23111e-07  3.89169e-08   6.72860e-01      5.12638e-05      4.69365e-05
8.02              8.65              3.93607e-06  1.22470e-07  3.89169e-08   6.73010e-01      5.12874e-05      4.69473e-05
8.02              8.70              3.93527e-06  1.21781e-07  3.89169e-08   6.73160e-01      5.13110e-05      4.69689e-05
8.02              8.75              3.93414e-06  1.21044e-07  3.89169e-08   6.73400e-01      5.13583e-05      4.69905e-05
8.02              8.80              3.93286e-06  1.20259e-07  3.89169e-08   6.73620e-01      5.13938e-05      4.70230e-05
8.02              8.85              3.93126e-06  1.19426e-07  3.89169e-08   6.73940e-01      5.14530e-05      4.70555e-05
8.02              8.90              3.92918e-06  1.18545e-07  3.89169e-08   6.74330e-01      5.15122e-05      4.70989e-05
8.02              8.95              3.92645e-06  1.17600e-07  3.89169e-08   6.74750e-01      5.15953e-05      4.71531e-05
8.02              9.00              3.92309e-06  1.16606e-07  3.89169e-08   6.75310e-01      5.16905e-05      4.72183e-05
8.02              9.05              3.91892e-06  1.15549e-07  3.89169e-08   6.75980e-01      5.18096e-05      4.72945e-05
8.02              9.10              3.91380e-06  1.14427e-07  3.89169e-08   6.76810e-01      5.19649e-05      4.73926e-05
8.02              9.15              3.90707e-06  1.13242e-07  3.89169e-08   6.77790e-01      5.21447e-05      4.75128e-05
8.02              9.20              3.89874e-06  1.11976e-07  3.89169e-08   6.78980e-01      5.23613e-05      4.76552e-05
8.02              9.25              3.88832e-06  1.10662e-07  3.89169e-08   6.80400e-01      5.26393e-05      4.78311e-05
8.02              9.30              3.87518e-06  1.09268e-07  3.89169e-08   6.82060e-01      5.29554e-05      4.80519e-05
8.02              9.35              3.85852e-06  1.07794e-07  3.89169e-08   6.83950e-01      5.33470e-05      4.83182e-05
8.02              9.40              3.83753e-06  1.06256e-07  3.89169e-08   6.86020e-01      5.37911e-05      4.86307e-05
8.02              9.45              3.81126e-06  1.04654e-07  3.89169e-08   6.88270e-01      5.43263e-05      4.89903e-05
8.02              9.50              3.77809e-06  1.02956e-07  3.89169e-08   6.90540e-01      5.49301e-05      4.94209e-05
8.02              9.55              3.73628e-06  1.01193e-07  3.89169e-08   6.92730e-01      5.56046e-05      4.98896e-05
8.02              9.60              3.68388e-06  9.93510e-08  3.89169e-08   6.94790e-01      5.63911e-05      5.04093e-05
8.02              9.65              3.61788e-06  9.74284e-08  3.89169e-08   6.96690e-01      5.72810e-05      5.09812e-05
8.04              7.00              3.99855e-06  1.33045e-07  3.94937e-08   6.89770e-01      5.33839e-05      4.88102e-05
8.04              7.20              3.99839e-06  1.32772e-07  3.94937e-08   6.90370e-01      5.34577e-05      4.88777e-05
8.04              7.40              3.99823e-06  1.32404e-07  3.94937e-08   6.91630e-01      5.36303e-05      4.90242e-05
8.04              7.60              3.99791e-06  1.31875e-07  3.94937e-08   6.93210e-01      5.38407e-05      4.92051e-05
8.04              7.80              3.99775e-06  1.31186e-07  3.94937e-08   6.94450e-01      5.40021e-05      4.93413e-05
8.04              8.00              3.99743e-06  1.30241e-07  3.94937e-08   6.95120e-01      5.41016e-05      4.94209e-05
8.04              8.05              3.99743e-06  1.29969e-07  3.94937e-08   6.95250e-01      5.41141e-05      4.94323e-05
8.04              8.10              3.99743e-06  1.29664e-07  3.94937e-08   6.95330e-01      5.41266e-05      4.94436e-05
8.04              8.15              3.99727e-06  1.29328e-07  3.94937e-08   6.95400e-01      5.41390e-05      4.94550e-05
8.04              8.20              3.99727e-06  1.28975e-07  3.94937e-08   6.95470e-01      5.41515e-05      4.94664e-05
8.04              8.25              3.99711e-06  1.28607e-07  3.94937e-08   6.95540e-01      5.41640e-05      4.94664e-05
8.04              8.30              3.99695e-06  1.28206e-07  3.94937e-08   6.95590e-01      5.41764e-05      4.94778e-05
8.04              8.35              3.99679e-06  1.27774e-07  3.94937e-08   6.95650e-01      5.41764e-05      4.94892e-05
8.04              8.40              3.99663e-06  1.27309e-07  3.94937e-08   6.95740e-01      5.42014e-05      4.94892e-05
8.04              8.45              3.99631e-06  1.26812e-07  3.94937e-08   6.95790e-01      5.42139e-05      4.95006e-05
8.04              8.50              3.99599e-06  1.26284e-07  3.94937e-08   6.95880e-01      5.42264e-05      4.95120e-05
8.04              8.55              3.99567e-06  1.25707e-07  3.94937e-08   6.95990e-01      5.42388e-05      4.95234e-05
8.04              8.60              3.99519e-06  1.25098e-07  3.94937e-08   6.96120e-01      5.42638e-05      4.95462e-05
8.04              8.65              3.99439e-06  1.24457e-07  3.94937e-08   6.96270e-01      5.43013e-05      4.95576e-05
8.04              8.70              3.99359e-06  1.23752e-07  3.94937e-08   6.96440e-01      5.43263e-05      4.95804e-05
8.04              8.75              3.99262e-06  1.23015e-07  3.94937e-08   6.96640e-01      5.43639e-05      4.96033e-05
8.04              8.80              3.99134e-06  1.22230e-07  3.94937e-08   6.96920e-01      5.44140e-05      4.96376e-05
8.04              8.85              3.98974e-06  1.21397e-07  3.94937e-08   6.97220e-01      5.44767e-05      4.96719e-05
8.04              8.90              3.98766e-06  1.20500e-07  3.94937e-08   6.97560e-01      5.45394e-05      4.97176e-05
8.04              8.95              3.98509e-06  1.19554e-07  3.94937e-08   6.98020e-01      5.46274e-05      4.97749e-05
8.04              9.00              3.98173e-06  1.18545e-07  3.94937e-08   6.98560e-01      5.47281e-05      4.98437e-05
8.04              9.05              3.97772e-06  1.17488e-07  3.94937e-08   6.99230e-01      5.48543e-05      4.99241e-05
8.04              9.10              3.97260e-06  1.16350e-07  3.94937e-08   7.00040e-01      5.50060e-05      5.00277e-05
8.04              9.15              3.96603e-06  1.15148e-07  3.94937e-08   7.01000e-01      5.51964e-05      5.01430e-05
8.04              9.20              3.95786e-06  1.13883e-07  3.94937e-08   7.02190e-01      5.54256e-05      5.02933e-05
8.04              9.25              3.94744e-06  1.12553e-07  3.94937e-08   7.03580e-01      5.57071e-05      5.04790e-05
8.04              9.30              3.93447e-06  1.11159e-07  3.94937e-08   7.05200e-01      5.60416e-05      5.07120e-05
8.04              9.35              3.91812e-06  1.09669e-07  3.94937e-08   7.07040e-01      5.64430e-05      5.09812e-05
8.04              9.40              3.89745e-06  1.08115e-07  3.94937e-08   7.09070e-01      5.69129e-05      5.12992e-05
8.04              9.45              3.87150e-06  1.06497e-07  3.94937e-08   7.11270e-01      5.74659e-05      5.16905e-05
8.04              9.50              3.83898e-06  1.04782e-07  3.94937e-08   7.13470e-01      5.80912e-05      5.21207e-05
8.04              9.55              3.79780e-06  1.03004e-07  3.94937e-08   7.15580e-01      5.87909e-05      5.26030e-05
8.04              9.60              3.74621e-06  1.01145e-07  3.94937e-08   7.17540e-01      5.95951e-05      5.31386e-05
8.04              9.65              3.68116e-06  9.92068e-08  3.94937e-08   7.19310e-01      6.05216e-05      5.37292e-05
8.06              7.00              4.04854e-06  1.35112e-07  4.01025e-08   7.14960e-01      5.67820e-05      5.17500e-05
8.06              7.20              4.04982e-06  1.34839e-07  4.01025e-08   7.14950e-01      5.67820e-05      5.17500e-05
8.06              7.40              4.05174e-06  1.34455e-07  4.01025e-08   7.14980e-01      5.67950e-05      5.17619e-05
8.06              7.60              4.05415e-06  1.33942e-07  4.01025e-08   7.15650e-01      5.68867e-05      5.18335e-05
8.06              7.80              4.05591e-06  1.33237e-07  4.01025e-08   7.17150e-01      5.70966e-05      5.20248e-05
8.06              8.00              4.05655e-06  1.32292e-07  4.01025e-08   7.18300e-01      5.72678e-05      5.21567e-05
8.06              8.05              4.05671e-06  1.32003e-07  4.01025e-08   7.18480e-01      5.72942e-05      5.21808e-05
8.06              8.10              4.05671e-06  1.31699e-07  4.01025e-08   7.18610e-01      5.73074e-05      5.21928e-05
8.06              8.15              4.05655e-06  1.31378e-07  4.01025e-08   7.18700e-01      5.73206e-05      5.22048e-05
8.06              8.20              4.05655e-06  1.31026e-07  4.01025e-08   7.18810e-01      5.73470e-05      5.22168e-05
8.06              8.25              4.05639e-06  1.30641e-07  4.01025e-08   7.18850e-01      5.73470e-05      5.22288e-05
8.06              8.30              4.05639e-06  1.30241e-07  4.01025e-08   7.18930e-01      5.73602e-05      5.22409e-05
8.06              8.35              4.05623e-06  1.29808e-07  4.01025e-08   7.18990e-01      5.73734e-05      5.22409e-05
8.06              8.40              4.05591e-06  1.29344e-07  4.01025e-08   7.19050e-01      5.73866e-05      5.22529e-05
8.06              8.45              4.05575e-06  1.28847e-07  4.01025e-08   7.19130e-01      5.73998e-05      5.22649e-05
8.06              8.50              4.05527e-06  1.28302e-07  4.01025e-08   7.19220e-01      5.74262e-05      5.22770e-05
8.06              8.55              4.05495e-06  1.27742e-07  4.01025e-08   7.19320e-01      5.74395e-05      5.22890e-05
8.06              8.60              4.05447e-06  1.27117e-07  4.01025e-08   7.19450e-01      5.74659e-05      5.23010e-05
8.06              8.65              4.05383e-06  1.26476e-07  4.01025e-08   7.19590e-01      5.74924e-05      5.23251e-05
8.06              8.70              4.05303e-06  1.25771e-07  4.01025e-08   7.19790e-01      5.75321e-05      5.23492e-05
8.06              8.75              4.05206e-06  1.25018e-07  4.01025e-08   7.19980e-01      5.75719e-05      5.23734e-05
8.06              8.80              4.05062e-06  1.24233e-07  4.01025e-08   7.20220e-01      5.76249e-05      5.24095e-05
8.06              8.85              4.04918e-06  1.23384e-07  4.01025e-08   7.20540e-01      5.76780e-05      5.24458e-05
8.06              8.90              4.04710e-06  1.22486e-07  4.01025e-08   7.20890e-01      5.77578e-05      5.24941e-05
8.06              8.95              4.04453e-06  1.21541e-07  4.01025e-08   7.21330e-01      5.78376e-05      5.25425e-05
8.06              9.00              4.04133e-06  1.20516e-07  4.01025e-08   7.21880e-01      5.79443e-05      5.26151e-05
8.06              9.05              4.03732e-06  1.19442e-07  4.01025e-08   7.22510e-01      5.80778e-05      5.27000e-05
8.06              9.10              4.03220e-06  1.18305e-07  4.01025e-08   7.23310e-01      5.82385e-05      5.28093e-05
8.06              9.15              4.02579e-06  1.17103e-07  4.01025e-08   7.24280e-01      5.84400e-05      5.29310e-05
8.06              9.20              4.01762e-06  1.15821e-07  4.01025e-08   7.25430e-01      5.86827e-05      5.30897e-05
8.06              9.25              4.00752e-06  1.14476e-07  4.01025e-08   7.26800e-01      5.89672e-05      5.32857e-05
8.06              9.30              3.99471e-06  1.13066e-07  4.01025e-08   7.28410e-01      5.93213e-05      5.35193e-05
8.06              9.35              3.97869e-06  1.11576e-07  4.01025e-08   7.30210e-01      5.97462e-05      5.38035e-05
8.06              9.40              3.95834e-06  1.10005e-07  4.01025e-08   7.32200e-01      6.02297e-05      5.41390e-05
8.06              9.45              3.93286e-06  1.08371e-07  4.01025e-08   7.34320e-01      6.07870e-05      5.45268e-05
8.06              9.50              3.90066e-06  1.06641e-07  4.01025e-08   7.36440e-01      6.14342e-05      5.49807e-05
8.06              9.55              3.86012e-06  1.04846e-07  4.01025e-08   7.38480e-01      6.21742e-05      5.54767e-05
8.06              9.60              3.80917e-06  1.02956e-07  4.01025e-08   7.40330e-01      6.29956e-05      5.60287e-05
8.06              9.65              3.74525e-06  1.01001e-07  4.01025e-08   7.41980e-01      6.39603e-05      5.66253e-05
8.08              7.00              4.11759e-06  1.37210e-07  4.07113e-08   7.39890e-01      6.03685e-05      5.48416e-05
8.08              7.20              4.11759e-06  1.36938e-07  4.07113e-08   7.39910e-01      6.03824e-05      5.48543e-05
8.08              7.40              4.11727e-06  1.36554e-07  4.07113e-08   7.40000e-01      6.03963e-05      5.48543e-05
8.08              7.60              4.11711e-06  1.36041e-07  4.07113e-08   7.40320e-01      6.04380e-05      5.49048e-05
8.08              7.80              4.11711e-06  1.35336e-07  4.07113e-08   7.41000e-01      6.05495e-05      5.49934e-05
8.08              8.00              4.11711e-06  1.34375e-07  4.07113e-08   7.41770e-01      6.06611e-05      5.50821e-05
8.08              8.05              4.11695e-06  1.34086e-07  4.07113e-08   7.41880e-01      6.06891e-05      5.51075e-05
8.08              8.10              4.11695e-06  1.33782e-07  4.07113e-08   7.42020e-01      6.07030e-05      5.51202e-05
8.08              8.15              4.11695e-06  1.33461e-07  4.07113e-08   7.42100e-01      6.07170e-05      5.51328e-05
8.08              8.20              4.11679e-06  1.33109e-07  4.07113e-08   7.42180e-01      6.07310e-05      5.51455e-05
8.08              8.25              4.11679e-06  1.32724e-07  4.07113e-08   7.42250e-01      6.07450e-05      5.51455e-05
8.08              8.30              4.11663e-06  1.32308e-07  4.07113e-08   7.42300e-01      6.07590e-05      5.51582e-05
8.08              8.35              4.11647e-06  1.31875e-07  4.07113e-08   7.42400e-01      6.07730e-05      5.51709e-05
8.08              8.40              4.11615e-06  1.31411e-07  4.07113e-08   7.42450e-01      6.07870e-05      5.51836e-05
8.08              8.45              4.11599e-06  1.30898e-07  4.07113e-08   7.42530e-01      6.08010e-05      5.51836e-05
8.08              8.50              4.11567e-06  1.30369e-07  4.07113e-08   7.42610e-01      6.08150e-05      5.51964e-05
8.08              8.55              4.11519e-06  1.29792e-07  4.07113e-08   7.42720e-01      6.08430e-05      5.52091e-05
8.08              8.60              4.11471e-06  1.29167e-07  4.07113e-08   7.42840e-01      6.08710e-05      5.52345e-05
8.08              8.65              4.11407e-06  1.28511e-07  4.07113e-08   7.42980e-01      6.08990e-05      5.52472e-05
8.08              8.70              4.11343e-06  1.27806e-07  4.07113e-08   7.43170e-01      6.09271e-05      5.52727e-05
8.08              8.75              4.11231e-06  1.27069e-07  4.07113e-08   7.43350e-01      6.09692e-05      5.52981e-05
8.08              8.80              4.11103e-06  1.26268e-07  4.07113e-08   7.43610e-01      6.10254e-05      5.53363e-05
8.08              8.85              4.10958e-06  1.25418e-07  4.07113e-08   7.43910e-01      6.10957e-05      5.53746e-05
8.08              8.90              4.10750e-06  1.24505e-07  4.07113e-08   7.44250e-01      6.11660e-05      5.54256e-05
8.08              8.95              4.10494e-06  1.23544e-07  4.07113e-08   7.44700e-01      6.12506e-05      5.54894e-05
8.08              9.00              4.10189e-06  1.22518e-07  4.07113e-08   7.45220e-01      6.13635e-05      5.55534e-05
8.08              9.05              4.09773e-06  1.21445e-07  4.07113e-08   7.45850e-01      6.15050e-05      5.56430e-05
8.08              9.10              4.09276e-06  1.20291e-07  4.07113e-08   7.46640e-01      6.16752e-05      5.57456e-05
8.08              9.15              4.08651e-06  1.19074e-07  4.07113e-08   7.47590e-01      6.18743e-05      5.58869e-05
8.08              9.20              4.07850e-06  1.17792e-07  4.07113e-08   7.48730e-01      6.21313e-05      5.60545e-05
8.08              9.25              4.06857e-06  1.16446e-07  4.07113e-08   7.50060e-01      6.24325e-05      5.62484e-05
8.08              9.30              4.05591e-06  1.15004e-07  4.07113e-08   7.51650e-01      6.28073e-05      5.64950e-05
8.08              9.35              4.04005e-06  1.13514e-07  4.07113e-08   7.53420e-01      6.32427e-05      5.67820e-05
8.08              9.40              4.02018e-06  1.11928e-07  4.07113e-08   7.55370e-01      6.37398e-05      5.71361e-05
8.08              9.45              3.99487e-06  1.10262e-07  4.07113e-08   7.57400e-01      6.43295e-05      5.75321e-05
8.08              9.50              3.96330e-06  1.08531e-07  4.07113e-08   7.59490e-01      6.49996e-05      5.79976e-05
8.08              9.55              3.92341e-06  1.06705e-07  4.07113e-08   7.61430e-01      6.57522e-05      5.85208e-05
8.08              9.60              3.87326e-06  1.04814e-07  4.07113e-08   7.63200e-01      6.66055e-05      5.90895e-05
8.08              9.65              3.81030e-06  1.02844e-07  4.07113e-08   7.64740e-01      6.75943e-05      5.96912e-05
8.10              7.00              4.18713e-06  1.39341e-07  4.13201e-08   7.64460e-01      6.41373e-05      5.80778e-05
8.10              7.20              4.18585e-06  1.39069e-07  4.13201e-08   7.64540e-01      6.41520e-05      5.80778e-05
8.10              7.40              4.18360e-06  1.38684e-07  4.13201e-08   7.64740e-01      6.41816e-05      5.81180e-05
8.10              7.60              4.18120e-06  1.38156e-07  4.13201e-08   7.64880e-01      6.41964e-05      5.81313e-05
8.10              7.80              4.17944e-06  1.37451e-07  4.13201e-08   7.64970e-01      6.42259e-05      5.81447e-05
8.10              8.00              4.17848e-06  1.36489e-07  4.13201e-08   7.65310e-01      6.42851e-05      5.81849e-05
8.10              8.05              4.17832e-06  1.36201e-07  4.13201e-08   7.65390e-01      6.42999e-05      5.81983e-05
8.10              8.10              4.17832e-06  1.35897e-07  4.13201e-08   7.65480e-01      6.43147e-05      5.82117e-05
8.10              8.15              4.17816e-06  1.35560e-07  4.13201e-08   7.65560e-01      6.43295e-05      5.82251e-05
8.10              8.20              4.17816e-06  1.35208e-07  4.13201e-08   7.65640e-01      6.43443e-05      5.82385e-05
8.10              8.25              4.17800e-06  1.34823e-07  4.13201e-08   7.65710e-01      6.43592e-05      5.82519e-05
8.10              8.30              4.17784e-06  1.34423e-07  4.13201e-08   7.65760e-01      6.43592e-05      5.82519e-05
