!23Ne (5/2+, 1.2+, 7/2+, 3/2+)  -> 23Na    beta-decay  USDB, with screening effects
!Exp. data are used.             Q=4.37581 MeV
! 
!Log(rhoY) Log(T) mu    dQ        Vs        e-cap-rate    nu-energy-loss  gamma-energy
!                   (MeV)    (MeV)   (MeV)       (1/s)           (MeV/s)           (MeV/s)  

   7.00  9.40   1.0729  -0.0208   0.0085  -0.17406E+01  -0.13923E+01  -0.25312E+01
   7.00  9.45   1.0364  -0.0186   0.0085  -0.17298E+01  -0.13779E+01  -0.25138E+01
   7.00  9.50   0.9908  -0.0180   0.0085  -0.17130E+01  -0.13559E+01  -0.24869E+01
   7.00  9.55   0.9343  -0.0174   0.0085  -0.16900E+01  -0.13261E+01  -0.24503E+01
   7.00  9.60   0.8652  -0.0168   0.0085  -0.16604E+01  -0.12885E+01  -0.24043E+01
   7.00  9.65   0.7824  -0.0162   0.0085  -0.16249E+01  -0.12439E+01  -0.23505E+01
   
   8.00  7.00   2.4284  -0.0648   0.0175  -0.20021E+01  -0.17862E+01  -0.28958E+01
   8.00  7.20   2.4287  -0.0646   0.0175  -0.20022E+01  -0.17864E+01  -0.28960E+01
   8.00  7.40   2.4291  -0.0643   0.0175  -0.20023E+01  -0.17865E+01  -0.28960E+01
   8.00  7.60   2.4294  -0.0639   0.0175  -0.20023E+01  -0.17864E+01  -0.28960E+01
   8.00  7.80   2.4294  -0.0634   0.0175  -0.20021E+01  -0.17861E+01  -0.28958E+01
   8.00  8.00   2.4292  -0.0628   0.0175  -0.20021E+01  -0.17860E+01  -0.28956E+01
   8.00  8.05   2.4291  -0.0626   0.0175  -0.20021E+01  -0.17860E+01  -0.28957E+01
   8.00  8.10   2.4291  -0.0624   0.0175  -0.20022E+01  -0.17861E+01  -0.28958E+01
   8.00  8.15   2.4290  -0.0621   0.0175  -0.20023E+01  -0.17862E+01  -0.28958E+01
   8.00  8.20   2.4290  -0.0619   0.0175  -0.20024E+01  -0.17863E+01  -0.28960E+01
   8.00  8.25   2.4289  -0.0616   0.0175  -0.20025E+01  -0.17864E+01  -0.28961E+01
   8.00  8.30   2.4288  -0.0614   0.0175  -0.20027E+01  -0.17866E+01  -0.28962E+01
   8.00  8.35   2.4287  -0.0611   0.0175  -0.20028E+01  -0.17867E+01  -0.28964E+01
   8.00  8.40   2.4286  -0.0608   0.0175  -0.20030E+01  -0.17869E+01  -0.28965E+01
   8.00  8.45   2.4284  -0.0604   0.0175  -0.20031E+01  -0.17870E+01  -0.28967E+01
   8.00  8.50   2.4282  -0.0601   0.0175  -0.20033E+01  -0.17871E+01  -0.28968E+01
   8.00  8.55   2.4279  -0.0597   0.0175  -0.20034E+01  -0.17873E+01  -0.28969E+01
   8.00  8.60   2.4276  -0.0593   0.0175  -0.20035E+01  -0.17873E+01  -0.28970E+01
   8.00  8.65   2.4272  -0.0588   0.0175  -0.20037E+01  -0.17874E+01  -0.28970E+01
   8.00  8.70   2.4267  -0.0584   0.0175  -0.20038E+01  -0.17873E+01  -0.28971E+01
   8.00  8.75   2.4260  -0.0579   0.0175  -0.20038E+01  -0.17872E+01  -0.28970E+01
   8.00  8.80   2.4252  -0.0574   0.0175  -0.20039E+01  -0.17870E+01  -0.28968E+01
   8.00  8.85   2.4241  -0.0568   0.0175  -0.20038E+01  -0.17866E+01  -0.28966E+01
   8.00  8.90   2.4228  -0.0562   0.0175  -0.20037E+01  -0.17861E+01  -0.28962E+01
   8.00  8.95   2.4211  -0.0556   0.0175  -0.20035E+01  -0.17854E+01  -0.28956E+01
   8.00  9.00   2.4190  -0.0550   0.0175  -0.20031E+01  -0.17843E+01  -0.28947E+01
   8.00  9.05   2.4163  -0.0543   0.0175  -0.20026E+01  -0.17829E+01  -0.28935E+01
   8.00  9.10   2.4130  -0.0536   0.0175  -0.20018E+01  -0.17809E+01  -0.28920E+01
   8.00  9.15   2.4088  -0.0528   0.0175  -0.20005E+01  -0.17781E+01  -0.28897E+01
   8.00  9.20   2.4036  -0.0520   0.0175  -0.19986E+01  -0.17741E+01  -0.28865E+01
   8.00  9.25   2.3969  -0.0512   0.0175  -0.19954E+01  -0.17682E+01  -0.28817E+01
   8.00  9.30   2.3885  -0.0503   0.0175  -0.19904E+01  -0.17594E+01  -0.28742E+01
   8.00  9.35   2.3780  -0.0494   0.0175  -0.19825E+01  -0.17462E+01  -0.28624E+01
   8.00  9.40   2.3648  -0.0485   0.0175  -0.19703E+01  -0.17269E+01  -0.28441E+01
   8.00  9.45   2.3481  -0.0475   0.0175  -0.19524E+01  -0.16995E+01  -0.28168E+01
   8.00  9.50   2.3271  -0.0465   0.0175  -0.19273E+01  -0.16625E+01  -0.27784E+01
   8.00  9.55   2.3006  -0.0454   0.0175  -0.18941E+01  -0.16149E+01  -0.27276E+01
   8.00  9.60   2.2673  -0.0443   0.0175  -0.18526E+01  -0.15571E+01  -0.26650E+01
   8.00  9.65   2.2255  -0.0432   0.0175  -0.18037E+01  -0.14908E+01  -0.25928E+01
   
   8.02  7.00   2.4710  -0.0658   0.0178  -0.20155E+01  -0.18056E+01  -0.29130E+01
   8.02  7.20   2.4700  -0.0656   0.0178  -0.20157E+01  -0.18058E+01  -0.29132E+01
   8.02  7.40   2.4685  -0.0653   0.0178  -0.20157E+01  -0.18058E+01  -0.29132E+01
   8.02  7.60   2.4669  -0.0649   0.0178  -0.20150E+01  -0.18048E+01  -0.29123E+01
   8.02  7.80   2.4658  -0.0644   0.0178  -0.20143E+01  -0.18036E+01  -0.29113E+01
   8.02  8.00   2.4652  -0.0638   0.0178  -0.20141E+01  -0.18032E+01  -0.29110E+01
   8.02  8.05   2.4651  -0.0636   0.0178  -0.20141E+01  -0.18033E+01  -0.29110E+01
   8.02  8.10   2.4650  -0.0634   0.0178  -0.20142E+01  -0.18033E+01  -0.29111E+01
   8.02  8.15   2.4650  -0.0631   0.0178  -0.20143E+01  -0.18034E+01  -0.29112E+01
   8.02  8.20   2.4649  -0.0629   0.0178  -0.20144E+01  -0.18036E+01  -0.29113E+01
   8.02  8.25   2.4649  -0.0626   0.0178  -0.20145E+01  -0.18037E+01  -0.29115E+01
   8.02  8.30   2.4648  -0.0624   0.0178  -0.20147E+01  -0.18039E+01  -0.29116E+01
   8.02  8.35   2.4647  -0.0621   0.0178  -0.20148E+01  -0.18040E+01  -0.29117E+01
   8.02  8.40   2.4645  -0.0617   0.0178  -0.20150E+01  -0.18042E+01  -0.29119E+01
   8.02  8.45   2.4644  -0.0614   0.0178  -0.20151E+01  -0.18043E+01  -0.29120E+01
   8.02  8.50   2.4642  -0.0610   0.0178  -0.20153E+01  -0.18044E+01  -0.29122E+01
   8.02  8.55   2.4639  -0.0607   0.0178  -0.20154E+01  -0.18045E+01  -0.29123E+01
   8.02  8.60   2.4636  -0.0602   0.0178  -0.20156E+01  -0.18046E+01  -0.29124E+01
   8.02  8.65   2.4632  -0.0598   0.0178  -0.20157E+01  -0.18046E+01  -0.29124E+01
   8.02  8.70   2.4626  -0.0593   0.0178  -0.20158E+01  -0.18046E+01  -0.29124E+01
   8.02  8.75   2.4620  -0.0589   0.0178  -0.20158E+01  -0.18045E+01  -0.29123E+01
   8.02  8.80   2.4612  -0.0583   0.0178  -0.20158E+01  -0.18042E+01  -0.29122E+01
   8.02  8.85   2.4601  -0.0578   0.0178  -0.20158E+01  -0.18039E+01  -0.29119E+01
   8.02  8.90   2.4589  -0.0572   0.0178  -0.20157E+01  -0.18033E+01  -0.29115E+01
   8.02  8.95   2.4572  -0.0566   0.0178  -0.20154E+01  -0.18025E+01  -0.29108E+01
   8.02  9.00   2.4551  -0.0559   0.0178  -0.20151E+01  -0.18014E+01  -0.29100E+01
   8.02  9.05   2.4525  -0.0552   0.0178  -0.20145E+01  -0.17999E+01  -0.29088E+01
   8.02  9.10   2.4492  -0.0545   0.0178  -0.20137E+01  -0.17978E+01  -0.29071E+01
   8.02  9.15   2.4451  -0.0537   0.0178  -0.20123E+01  -0.17949E+01  -0.29048E+01
   8.02  9.20   2.4399  -0.0529   0.0178  -0.20103E+01  -0.17908E+01  -0.29015E+01
   8.02  9.25   2.4334  -0.0521   0.0178  -0.20071E+01  -0.17847E+01  -0.28966E+01
   8.02  9.30   2.4251  -0.0512   0.0178  -0.20019E+01  -0.17756E+01  -0.28889E+01
   8.02  9.35   2.4148  -0.0503   0.0178  -0.19938E+01  -0.17621E+01  -0.28768E+01
   8.02  9.40   2.4017  -0.0494   0.0178  -0.19813E+01  -0.17423E+01  -0.28582E+01
   8.02  9.45   2.3853  -0.0484   0.0178  -0.19631E+01  -0.17143E+01  -0.28305E+01
   8.02  9.50   2.3646  -0.0473   0.0178  -0.19376E+01  -0.16765E+01  -0.27916E+01
   8.02  9.55   2.3385  -0.0463   0.0178  -0.19039E+01  -0.16280E+01  -0.27401E+01
   8.02  9.60   2.3058  -0.0452   0.0178  -0.18618E+01  -0.15693E+01  -0.26767E+01
   8.02  9.65   2.2646  -0.0440   0.0178  -0.18122E+01  -0.15021E+01  -0.26037E+01
   
   8.04  7.00   2.5023  -0.0668   0.0181  -0.20288E+01  -0.18246E+01  -0.29298E+01
   8.04  7.20   2.5022  -0.0666   0.0181  -0.20279E+01  -0.18234E+01  -0.29288E+01
   8.04  7.40   2.5021  -0.0663   0.0181  -0.20270E+01  -0.18220E+01  -0.29276E+01
   8.04  7.60   2.5019  -0.0660   0.0181  -0.20264E+01  -0.18211E+01  -0.29268E+01
   8.04  7.80   2.5018  -0.0655   0.0181  -0.20262E+01  -0.18208E+01  -0.29266E+01
   8.04  8.00   2.5016  -0.0648   0.0181  -0.20264E+01  -0.18210E+01  -0.29268E+01
   8.04  8.05   2.5016  -0.0646   0.0181  -0.20266E+01  -0.18212E+01  -0.29269E+01
   8.04  8.10   2.5016  -0.0644   0.0181  -0.20267E+01  -0.18213E+01  -0.29270E+01
   8.04  8.15   2.5015  -0.0641   0.0181  -0.20268E+01  -0.18214E+01  -0.29271E+01
   8.04  8.20   2.5015  -0.0639   0.0181  -0.20269E+01  -0.18216E+01  -0.29273E+01
   8.04  8.25   2.5014  -0.0636   0.0181  -0.20271E+01  -0.18217E+01  -0.29274E+01
   8.04  8.30   2.5013  -0.0634   0.0181  -0.20272E+01  -0.18219E+01  -0.29276E+01
   8.04  8.35   2.5012  -0.0631   0.0181  -0.20273E+01  -0.18220E+01  -0.29277E+01
   8.04  8.40   2.5011  -0.0627   0.0181  -0.20275E+01  -0.18222E+01  -0.29279E+01
   8.04  8.45   2.5009  -0.0624   0.0181  -0.20276E+01  -0.18223E+01  -0.29280E+01
   8.04  8.50   2.5007  -0.0620   0.0181  -0.20278E+01  -0.18224E+01  -0.29281E+01
   8.04  8.55   2.5004  -0.0617   0.0181  -0.20279E+01  -0.18225E+01  -0.29282E+01
   8.04  8.60   2.5001  -0.0612   0.0181  -0.20281E+01  -0.18226E+01  -0.29283E+01
   8.04  8.65   2.4997  -0.0608   0.0181  -0.20282E+01  -0.18226E+01  -0.29284E+01
   8.04  8.70   2.4992  -0.0603   0.0181  -0.20283E+01  -0.18226E+01  -0.29284E+01
   8.04  8.75   2.4985  -0.0598   0.0181  -0.20283E+01  -0.18224E+01  -0.29283E+01
   8.04  8.80   2.4978  -0.0593   0.0181  -0.20284E+01  -0.18222E+01  -0.29281E+01
   8.04  8.85   2.4968  -0.0587   0.0181  -0.20283E+01  -0.18218E+01  -0.29278E+01
   8.04  8.90   2.4954  -0.0582   0.0181  -0.20282E+01  -0.18212E+01  -0.29274E+01
   8.04  8.95   2.4938  -0.0575   0.0181  -0.20279E+01  -0.18204E+01  -0.29267E+01
   8.04  9.00   2.4918  -0.0569   0.0181  -0.20275E+01  -0.18192E+01  -0.29258E+01
   8.04  9.05   2.4892  -0.0562   0.0181  -0.20269E+01  -0.18176E+01  -0.29246E+01
   8.04  9.10   2.4860  -0.0554   0.0181  -0.20260E+01  -0.18155E+01  -0.29229E+01
   8.04  9.15   2.4819  -0.0547   0.0181  -0.20247E+01  -0.18125E+01  -0.29205E+01
   8.04  9.20   2.4768  -0.0539   0.0181  -0.20226E+01  -0.18082E+01  -0.29171E+01
   8.04  9.25   2.4704  -0.0530   0.0181  -0.20192E+01  -0.18019E+01  -0.29120E+01
   8.04  9.30   2.4623  -0.0521   0.0181  -0.20139E+01  -0.17925E+01  -0.29042E+01
   8.04  9.35   2.4520  -0.0512   0.0181  -0.20056E+01  -0.17786E+01  -0.28919E+01
   8.04  9.40   2.4392  -0.0503   0.0181  -0.19929E+01  -0.17583E+01  -0.28729E+01
   8.04  9.45   2.4230  -0.0493   0.0181  -0.19743E+01  -0.17297E+01  -0.28448E+01
   8.04  9.50   2.4026  -0.0482   0.0181  -0.19483E+01  -0.16911E+01  -0.28052E+01
   8.04  9.55   2.3770  -0.0471   0.0181  -0.19141E+01  -0.16418E+01  -0.27531E+01
   8.04  9.60   2.3447  -0.0460   0.0181  -0.18714E+01  -0.15821E+01  -0.26889E+01
   8.04  9.65   2.3042  -0.0449   0.0181  -0.18211E+01  -0.15138E+01  -0.26150E+01
   
   8.06  7.00   2.5335  -0.0678   0.0184  -0.20337E+01  -0.18317E+01  -0.29361E+01
   8.06  7.20   2.5343  -0.0676   0.0184  -0.20340E+01  -0.18321E+01  -0.29365E+01
   8.06  7.40   2.5356  -0.0674   0.0184  -0.20351E+01  -0.18337E+01  -0.29379E+01
   8.06  7.60   2.5371  -0.0670   0.0184  -0.20372E+01  -0.18366E+01  -0.29404E+01
   8.06  7.80   2.5381  -0.0665   0.0184  -0.20386E+01  -0.18385E+01  -0.29422E+01
   8.06  8.00   2.5386  -0.0658   0.0184  -0.20394E+01  -0.18396E+01  -0.29432E+01
   8.06  8.05   2.5386  -0.0656   0.0184  -0.20395E+01  -0.18398E+01  -0.29434E+01
   8.06  8.10   2.5386  -0.0654   0.0184  -0.20397E+01  -0.18400E+01  -0.29435E+01
   8.06  8.15   2.5386  -0.0652   0.0184  -0.20398E+01  -0.18401E+01  -0.29437E+01
   8.06  8.20   2.5386  -0.0649   0.0184  -0.20400E+01  -0.18403E+01  -0.29439E+01
   8.06  8.25   2.5385  -0.0647   0.0184  -0.20401E+01  -0.18405E+01  -0.29440E+01
   8.06  8.30   2.5384  -0.0644   0.0184  -0.20403E+01  -0.18407E+01  -0.29442E+01
   8.06  8.35   2.5383  -0.0641   0.0184  -0.20404E+01  -0.18408E+01  -0.29443E+01
   8.06  8.40   2.5382  -0.0638   0.0184  -0.20406E+01  -0.18410E+01  -0.29445E+01
   8.06  8.45   2.5380  -0.0634   0.0184  -0.20407E+01  -0.18411E+01  -0.29446E+01
   8.06  8.50   2.5378  -0.0630   0.0184  -0.20409E+01  -0.18412E+01  -0.29447E+01
   8.06  8.55   2.5376  -0.0627   0.0184  -0.20410E+01  -0.18413E+01  -0.29448E+01
   8.06  8.60   2.5373  -0.0622   0.0184  -0.20412E+01  -0.18414E+01  -0.29449E+01
   8.06  8.65   2.5369  -0.0618   0.0184  -0.20413E+01  -0.18414E+01  -0.29450E+01
   8.06  8.70   2.5364  -0.0613   0.0184  -0.20414E+01  -0.18414E+01  -0.29450E+01
   8.06  8.75   2.5357  -0.0608   0.0184  -0.20415E+01  -0.18412E+01  -0.29449E+01
   8.06  8.80   2.5349  -0.0603   0.0184  -0.20414E+01  -0.18409E+01  -0.29447E+01
   8.06  8.85   2.5339  -0.0597   0.0184  -0.20414E+01  -0.18405E+01  -0.29444E+01
   8.06  8.90   2.5327  -0.0591   0.0184  -0.20412E+01  -0.18399E+01  -0.29439E+01
   8.06  8.95   2.5311  -0.0585   0.0184  -0.20410E+01  -0.18390E+01  -0.29433E+01
   8.06  9.00   2.5291  -0.0578   0.0184  -0.20406E+01  -0.18378E+01  -0.29423E+01
   8.06  9.05   2.5265  -0.0571   0.0184  -0.20399E+01  -0.18361E+01  -0.29410E+01
   8.06  9.10   2.5234  -0.0564   0.0184  -0.20390E+01  -0.18339E+01  -0.29393E+01
   8.06  9.15   2.5194  -0.0556   0.0184  -0.20376E+01  -0.18308E+01  -0.29368E+01
   8.06  9.20   2.5143  -0.0548   0.0184  -0.20354E+01  -0.18263E+01  -0.29333E+01
   8.06  9.25   2.5080  -0.0540   0.0184  -0.20319E+01  -0.18198E+01  -0.29281E+01
   8.06  9.30   2.5000  -0.0531   0.0184  -0.20265E+01  -0.18101E+01  -0.29201E+01
   8.06  9.35   2.4899  -0.0521   0.0184  -0.20179E+01  -0.17958E+01  -0.29076E+01
   8.06  9.40   2.4773  -0.0512   0.0184  -0.20049E+01  -0.17750E+01  -0.28883E+01
   8.06  9.45   2.4613  -0.0501   0.0184  -0.19859E+01  -0.17457E+01  -0.28596E+01
   8.06  9.50   2.4412  -0.0491   0.0184  -0.19595E+01  -0.17063E+01  -0.28194E+01
   8.06  9.55   2.4160  -0.0480   0.0184  -0.19247E+01  -0.16560E+01  -0.27665E+01
   8.06  9.60   2.3842  -0.0469   0.0184  -0.18813E+01  -0.15953E+01  -0.27015E+01
   8.06  9.65   2.3443  -0.0457   0.0184  -0.18304E+01  -0.15260E+01  -0.26267E+01
   
   8.08  7.00   2.5768  -0.0689   0.0186  -0.20483E+01  -0.18527E+01  -0.29546E+01
   8.08  7.20   2.5767  -0.0687   0.0186  -0.20491E+01  -0.18537E+01  -0.29556E+01
   8.08  7.40   2.5766  -0.0684   0.0186  -0.20501E+01  -0.18552E+01  -0.29569E+01
   8.08  7.60   2.5765  -0.0680   0.0186  -0.20513E+01  -0.18568E+01  -0.29583E+01
   8.08  7.80   2.5764  -0.0675   0.0186  -0.20523E+01  -0.18582E+01  -0.29595E+01
   8.08  8.00   2.5764  -0.0669   0.0186  -0.20530E+01  -0.18592E+01  -0.29604E+01
   8.08  8.05   2.5764  -0.0667   0.0186  -0.20532E+01  -0.18593E+01  -0.29606E+01
   8.08  8.10   2.5764  -0.0664   0.0186  -0.20534E+01  -0.18595E+01  -0.29608E+01
   8.08  8.15   2.5763  -0.0662   0.0186  -0.20535E+01  -0.18597E+01  -0.29610E+01
   8.08  8.20   2.5763  -0.0660   0.0186  -0.20537E+01  -0.18599E+01  -0.29611E+01
   8.08  8.25   2.5762  -0.0657   0.0186  -0.20538E+01  -0.18601E+01  -0.29613E+01
   8.08  8.30   2.5761  -0.0654   0.0186  -0.20540E+01  -0.18602E+01  -0.29614E+01
   8.08  8.35   2.5761  -0.0651   0.0186  -0.20541E+01  -0.18604E+01  -0.29616E+01
   8.08  8.40   2.5759  -0.0648   0.0186  -0.20543E+01  -0.18606E+01  -0.29618E+01
   8.08  8.45   2.5758  -0.0644   0.0186  -0.20545E+01  -0.18607E+01  -0.29619E+01
   8.08  8.50   2.5756  -0.0641   0.0186  -0.20546E+01  -0.18608E+01  -0.29620E+01
   8.08  8.55   2.5753  -0.0637   0.0186  -0.20547E+01  -0.18609E+01  -0.29621E+01
   8.08  8.60   2.5750  -0.0633   0.0186  -0.20549E+01  -0.18610E+01  -0.29622E+01
   8.08  8.65   2.5746  -0.0628   0.0186  -0.20550E+01  -0.18610E+01  -0.29623E+01
   8.08  8.70   2.5741  -0.0623   0.0186  -0.20551E+01  -0.18609E+01  -0.29623E+01
   8.08  8.75   2.5735  -0.0618   0.0186  -0.20551E+01  -0.18607E+01  -0.29621E+01
   8.08  8.80   2.5727  -0.0613   0.0186  -0.20551E+01  -0.18605E+01  -0.29620E+01
   8.08  8.85   2.5717  -0.0607   0.0186  -0.20551E+01  -0.18600E+01  -0.29617E+01
   8.08  8.90   2.5705  -0.0601   0.0186  -0.20549E+01  -0.18593E+01  -0.29612E+01
   8.08  8.95   2.5689  -0.0595   0.0186  -0.20546E+01  -0.18584E+01  -0.29605E+01
   8.08  9.00   2.5669  -0.0588   0.0186  -0.20542E+01  -0.18571E+01  -0.29595E+01
   8.08  9.05   2.5644  -0.0581   0.0186  -0.20535E+01  -0.18554E+01  -0.29582E+01
   8.08  9.10   2.5613  -0.0574   0.0186  -0.20525E+01  -0.18531E+01  -0.29563E+01
   8.08  9.15   2.5574  -0.0566   0.0186  -0.20510E+01  -0.18498E+01  -0.29538E+01
   8.08  9.20   2.5524  -0.0558   0.0186  -0.20487E+01  -0.18452E+01  -0.29502E+01
   8.08  9.25   2.5461  -0.0549   0.0186  -0.20451E+01  -0.18384E+01  -0.29449E+01
   8.08  9.30   2.5383  -0.0540   0.0186  -0.20395E+01  -0.18284E+01  -0.29367E+01
   8.08  9.35   2.5284  -0.0531   0.0186  -0.20308E+01  -0.18137E+01  -0.29239E+01
   8.08  9.40   2.5159  -0.0521   0.0186  -0.20175E+01  -0.17923E+01  -0.29042E+01
   8.08  9.45   2.5002  -0.0511   0.0186  -0.19981E+01  -0.17623E+01  -0.28750E+01
   8.08  9.50   2.4805  -0.0500   0.0186  -0.19712E+01  -0.17221E+01  -0.28342E+01
   8.08  9.55   2.4556  -0.0489   0.0186  -0.19357E+01  -0.16708E+01  -0.27805E+01
   8.08  9.60   2.4243  -0.0478   0.0186  -0.18917E+01  -0.16090E+01  -0.27146E+01
   8.08  9.65   2.3850  -0.0466   0.0186  -0.18400E+01  -0.15386E+01  -0.26389E+01
   
   8.10  7.00   2.6203  -0.0700   0.0189  -0.20691E+01  -0.18823E+01  -0.29808E+01
   8.10  7.20   2.6194  -0.0698   0.0189  -0.20672E+01  -0.18796E+01  -0.29784E+01
   8.10  7.40   2.6181  -0.0695   0.0189  -0.20663E+01  -0.18783E+01  -0.29772E+01
   8.10  7.60   2.6166  -0.0691   0.0189  -0.20663E+01  -0.18782E+01  -0.29772E+01
   8.10  7.80   2.6154  -0.0686   0.0189  -0.20668E+01  -0.18788E+01  -0.29777E+01
   8.10  8.00   2.6149  -0.0679   0.0189  -0.20674E+01  -0.18796E+01  -0.29784E+01
   8.10  8.05   2.6148  -0.0677   0.0189  -0.20675E+01  -0.18798E+01  -0.29786E+01
   8.10  8.10   2.6147  -0.0675   0.0189  -0.20677E+01  -0.18800E+01  -0.29788E+01
   8.10  8.15   2.6147  -0.0673   0.0189  -0.20678E+01  -0.18802E+01  -0.29790E+01
   8.10  8.20   2.6146  -0.0670   0.0189  -0.20680E+01  -0.18804E+01  -0.29791E+01
   8.10  8.25   2.6146  -0.0668   0.0189  -0.20681E+01  -0.18805E+01  -0.29793E+01
   8.10  8.30   2.6145  -0.0665   0.0189  -0.20683E+01  -0.18807E+01  -0.29795E+01
   8.10  8.35   2.6144  -0.0662   0.0189  -0.20685E+01  -0.18809E+01  -0.29796E+01
   8.10  8.40   2.6143  -0.0658   0.0189  -0.20686E+01  -0.18810E+01  -0.29798E+01
   8.10  8.45   2.6141  -0.0655   0.0189  -0.20688E+01  -0.18812E+01  -0.29799E+01
   8.10  8.50   2.6139  -0.0651   0.0189  -0.20689E+01  -0.18813E+01  -0.29801E+01
   8.10  8.55   2.6137  -0.0647   0.0189  -0.20691E+01  -0.18814E+01  -0.29802E+01
   8.10  8.60   2.6134  -0.0643   0.0189  -0.20692E+01  -0.18814E+01  -0.29802E+01
   8.10  8.65   2.6129  -0.0639   0.0189  -0.20693E+01  -0.18814E+01  -0.29803E+01
   8.10  8.70   2.6125  -0.0634   0.0189  -0.20694E+01  -0.18813E+01  -0.29803E+01
   8.10  8.75   2.6119  -0.0629   0.0189  -0.20695E+01  -0.18811E+01  -0.29802E+01
   8.10  8.80   2.6111  -0.0623   0.0189  -0.20695E+01  -0.18808E+01  -0.29800E+01
   8.10  8.85   2.6101  -0.0618   0.0189  -0.20693E+01  -0.18803E+01  -0.29796E+01
   8.10  8.90   2.6089  -0.0611   0.0189  -0.20692E+01  -0.18797E+01  -0.29791E+01
   8.10  8.95   2.6073  -0.0605   0.0189  -0.20689E+01  -0.18787E+01  -0.29784E+01
   8.10  9.00   2.6054  -0.0598   0.0189  -0.20684E+01  -0.18773E+01  -0.29774E+01
   8.10  9.05   2.6029  -0.0591   0.0189  -0.20677E+01  -0.18755E+01  -0.29760E+01
   8.10  9.10   2.5999  -0.0584   0.0189  -0.20666E+01  -0.18731E+01  -0.29741E+01
