               Y_n               Y_p             Y_he4             Y_c12            Y_ne20            Y_ne23            Y_na23            Y_mg23             E_nuc              Time
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     8.49362861239071E-04     4.26306371387609E-02     0.00000000000000E+00     4.71278698852355E+16     3.92000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     8.35427458988088E-04     4.26445725410119E-02     0.00000000000000E+00     4.71593072137790E+16     3.94000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     8.21720693547778E-04     4.26582793064522E-02     0.00000000000000E+00     4.71902287530569E+16     3.96000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     8.08238813436197E-04     4.26717611865638E-02     0.00000000000000E+00     4.72206429661469E+16     3.98000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     7.94978129340479E-04     4.26850218706595E-02     0.00000000000000E+00     4.72505581759147E+16     4.00000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     7.81935012208143E-04     4.26980649877918E-02     0.00000000000000E+00     4.72799825692898E+16     4.02000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     7.69105891791158E-04     4.27108941082088E-02     0.00000000000000E+00     4.73089242005375E+16     4.04000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     7.56487257519200E-04     4.27235127424808E-02     0.00000000000000E+00     4.73373909891820E+16     4.06000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     7.44075656137187E-04     4.27359243438628E-02     0.00000000000000E+00     4.73653907254337E+16     4.08000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     7.31867690098488E-04     4.27481323099015E-02     0.00000000000000E+00     4.73929310738647E+16     4.10000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     7.19860018772584E-04     4.27601399812274E-02     0.00000000000000E+00     4.74200195707824E+16     4.12000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     7.08049356186424E-04     4.27719506438136E-02     0.00000000000000E+00     4.74466636292047E+16     4.14000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     6.96432469445206E-04     4.27835675305548E-02     0.00000000000000E+00     4.74728705423314E+16     4.16000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     6.85006179585100E-04     4.27949938204149E-02     0.00000000000000E+00     4.74986474817059E+16     4.18000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     6.73767359731899E-04     4.28062326402681E-02     0.00000000000000E+00     4.75240015013787E+16     4.20000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     6.62712933696617E-04     4.28172870663034E-02     0.00000000000000E+00     4.75489395411214E+16     4.22000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     6.51839876391193E-04     4.28281601236088E-02     0.00000000000000E+00     4.75734684253174E+16     4.24000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     6.41145212303505E-04     4.28388547876965E-02     0.00000000000000E+00     4.75975948664916E+16     4.26000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     6.30626014202583E-04     4.28493739857974E-02     0.00000000000000E+00     4.76213254682985E+16     4.28000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     6.20279403459452E-04     4.28597205965405E-02     0.00000000000000E+00     4.76446667247245E+16     4.30000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     6.10102548631876E-04     4.28698974513681E-02     0.00000000000000E+00     4.76676250232892E+16     4.32000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     6.00092664141797E-04     4.28799073358582E-02     0.00000000000000E+00     4.76902066480044E+16     4.34000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.90247010729961E-04     4.28897529892700E-02     0.00000000000000E+00     4.77124177784562E+16     4.36000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.80562894080730E-04     4.28994371059192E-02     0.00000000000000E+00     4.77342644928528E+16     4.38000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.71037663447206E-04     4.29089623365528E-02     0.00000000000000E+00     4.77557527710586E+16     4.40000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.61668712183673E-04     4.29183312878163E-02     0.00000000000000E+00     4.77768884934928E+16     4.42000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.52453476453237E-04     4.29275465235467E-02     0.00000000000000E+00     4.77976774440168E+16     4.44000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.43389433873170E-04     4.29366105661268E-02     0.00000000000000E+00     4.78181253129797E+16     4.46000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.34474103989938E-04     4.29455258960100E-02     0.00000000000000E+00     4.78382376961182E+16     4.48000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.25705047107061E-04     4.29542949528929E-02     0.00000000000000E+00     4.78580200972182E+16     4.50000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.17079862997428E-04     4.29629201370025E-02     0.00000000000000E+00     4.78774779310686E+16     4.52000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.08596191293737E-04     4.29714038087062E-02     0.00000000000000E+00     4.78966165224988E+16     4.54000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     5.00251710426286E-04     4.29797482895737E-02     0.00000000000000E+00     4.79154411087994E+16     4.56000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.92044136380097E-04     4.29879558636199E-02     0.00000000000000E+00     4.79339568425571E+16     4.58000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.83971223061387E-04     4.29960287769386E-02     0.00000000000000E+00     4.79521687908069E+16     4.60000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.76030761317676E-04     4.30039692386823E-02     0.00000000000000E+00     4.79700819372462E+16     4.62000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.68220577703563E-04     4.30117794222964E-02     0.00000000000000E+00     4.79877011849990E+16     4.64000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.60538534865523E-04     4.30194614651345E-02     0.00000000000000E+00     4.80050313557896E+16     4.66000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.52982530629812E-04     4.30270174693702E-02     0.00000000000000E+00     4.80220771919885E+16     4.68000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.45550496775381E-04     4.30344495032246E-02     0.00000000000000E+00     4.80388433593512E+16     4.70000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.38240399424477E-04     4.30417596005755E-02     0.00000000000000E+00     4.80553344461690E+16     4.72000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.31050238197725E-04     4.30489497618022E-02     0.00000000000000E+00     4.80715549651670E+16     4.74000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.23978045015638E-04     4.30560219549843E-02     0.00000000000000E+00     4.80875093562078E+16     4.76000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.17021884467466E-04     4.30629781155325E-02     0.00000000000000E+00     4.81032019854489E+16     4.78000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.10179853034411E-04     4.30698201469656E-02     0.00000000000000E+00     4.81186371470966E+16     4.80000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     4.03450077930961E-04     4.30765499220690E-02     0.00000000000000E+00     4.81338190660393E+16     4.82000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.96830717446475E-04     4.30831692825535E-02     0.00000000000000E+00     4.81487518970528E+16     4.84000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.90319960232820E-04     4.30896800397672E-02     0.00000000000000E+00     4.81634397264122E+16     4.86000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.83916024178997E-04     4.30960839758210E-02     0.00000000000000E+00     4.81778865744401E+16     4.88000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.77617156737709E-04     4.31023828432623E-02     0.00000000000000E+00     4.81920963947642E+16     4.90000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.71421634270881E-04     4.31085783657291E-02     0.00000000000000E+00     4.82060730757968E+16     4.92000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.65327760948988E-04     4.31146722390510E-02     0.00000000000000E+00     4.82198204432087E+16     4.94000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.59333869071255E-04     4.31206661309287E-02     0.00000000000000E+00     4.82333422592195E+16     4.96000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.53438318463180E-04     4.31265616815368E-02     0.00000000000000E+00     4.82466422239553E+16     4.98000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.47639495400958E-04     4.31323605045990E-02     0.00000000000000E+00     4.82597239778654E+16     5.00000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.41935812923021E-04     4.31380641870770E-02     0.00000000000000E+00     4.82725911010279E+16     5.02000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.36325710275659E-04     4.31436742897243E-02     0.00000000000000E+00     4.82852471143989E+16     5.04000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.30807651867738E-04     4.31491923481322E-02     0.00000000000000E+00     4.82976954821706E+16     5.06000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.25380127568397E-04     4.31546198724316E-02     0.00000000000000E+00     4.83099396110971E+16     5.08000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.20041652197973E-04     4.31599583478020E-02     0.00000000000000E+00     4.83219828516420E+16     5.10000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.14790764515184E-04     4.31652092354848E-02     0.00000000000000E+00     4.83338285002699E+16     5.12000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.09626027500223E-04     4.31703739724998E-02     0.00000000000000E+00     4.83454797988008E+16     5.14000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     3.04546027888178E-04     4.31754539721118E-02     0.00000000000000E+00     4.83569399354641E+16     5.16000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.99549375186752E-04     4.31804506248132E-02     0.00000000000000E+00     4.83682120471167E+16     5.18000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.94634701947494E-04     4.31853652980525E-02     0.00000000000000E+00     4.83792992186296E+16     5.20000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.89800663338471E-04     4.31901993366615E-02     0.00000000000000E+00     4.83902044838536E+16     5.22000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.85045936190433E-04     4.31949540638095E-02     0.00000000000000E+00     4.84009308277677E+16     5.24000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.80369219258125E-04     4.31996307807418E-02     0.00000000000000E+00     4.84114811858933E+16     5.26000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.75769232828929E-04     4.32042307671710E-02     0.00000000000000E+00     4.84218584451765E+16     5.28000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.71244717797438E-04     4.32087552822025E-02     0.00000000000000E+00     4.84320654460736E+16     5.30000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.66794435916634E-04     4.32132055640833E-02     0.00000000000000E+00     4.84421049819864E+16     5.32000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.62417169439637E-04     4.32175828305603E-02     0.00000000000000E+00     4.84519798000699E+16     5.34000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.58111720223544E-04     4.32218882797764E-02     0.00000000000000E+00     4.84616926032543E+16     5.36000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.53876909969731E-04     4.32261230900302E-02     0.00000000000000E+00     4.84712460497019E+16     5.38000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.49711579896306E-04     4.32302884201037E-02     0.00000000000000E+00     4.84806427535463E+16     5.40000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.45614589871269E-04     4.32343854101287E-02     0.00000000000000E+00     4.84898852868489E+16     5.42000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.41584818642085E-04     4.32384151813579E-02     0.00000000000000E+00     4.84989761790800E+16     5.44000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.37621163536664E-04     4.32423788364633E-02     0.00000000000000E+00     4.85079179177933E+16     5.46000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.33722539625002E-04     4.32462774603750E-02     0.00000000000000E+00     4.85167129505176E+16     5.48000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.29887879938832E-04     4.32501121200611E-02     0.00000000000000E+00     4.85253636842613E+16     5.50000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.26116135198987E-04     4.32538838648010E-02     0.00000000000000E+00     4.85338724861276E+16     5.52000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.22406273004667E-04     4.32575937269953E-02     0.00000000000000E+00     4.85422416851429E+16     5.54000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.18757278043815E-04     4.32612427219561E-02     0.00000000000000E+00     4.85504735717826E+16     5.56000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.15168151844747E-04     4.32648318481552E-02     0.00000000000000E+00     4.85585703985316E+16     5.58000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.11637911992650E-04     4.32683620880073E-02     0.00000000000000E+00     4.85665343816515E+16     5.60000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.08165592330876E-04     4.32718344076691E-02     0.00000000000000E+00     4.85743677007265E+16     5.62000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.04750242734919E-04     4.32752497572650E-02     0.00000000000000E+00     4.85820724991734E+16     5.64000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     2.01390928355867E-04     4.32786090716441E-02     0.00000000000000E+00     4.85896508859485E+16     5.66000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.98086729812737E-04     4.32819132701872E-02     0.00000000000000E+00     4.85971049351134E+16     5.68000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.94836742987066E-04     4.32851632570129E-02     0.00000000000000E+00     4.86044366862983E+16     5.70000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.91640078292854E-04     4.32883599217071E-02     0.00000000000000E+00     4.86116481463493E+16     5.72000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.88495860860213E-04     4.32915041391397E-02     0.00000000000000E+00     4.86187412889140E+16     5.74000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.85403230349015E-04     4.32945967696509E-02     0.00000000000000E+00     4.86257180548616E+16     5.76000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.82361340244641E-04     4.32976386597553E-02     0.00000000000000E+00     4.86325803538721E+16     5.78000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.79369358033365E-04     4.33006306419666E-02     0.00000000000000E+00     4.86393300640402E+16     5.80000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.76426465033558E-04     4.33035735349664E-02     0.00000000000000E+00     4.86459690322566E+16     5.82000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.73531855716585E-04     4.33064681442834E-02     0.00000000000000E+00     4.86524990757394E+16     5.84000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.70684737874287E-04     4.33093152621257E-02     0.00000000000000E+00     4.86589219816570E+16     5.86000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.67884332466324E-04     4.33121156675336E-02     0.00000000000000E+00     4.86652395074717E+16     5.88000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.65129872965648E-04     4.33148701270343E-02     0.00000000000000E+00     4.86714533824169E+16     5.90000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.62420605518348E-04     4.33175793944816E-02     0.00000000000000E+00     4.86775653071363E+16     5.92000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.59755788805834E-04     4.33202442111941E-02     0.00000000000000E+00     4.86835769539945E+16     5.94000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.57134693414323E-04     4.33228653065856E-02     0.00000000000000E+00     4.86894899685000E+16     5.96000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.54556601987299E-04     4.33254433980127E-02     0.00000000000000E+00     4.86953059689606E+16     5.98000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.52020809101343E-04     4.33279791908986E-02     0.00000000000000E+00     4.87010265467641E+16     6.00000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.49526620659023E-04     4.33304733793409E-02     0.00000000000000E+00     4.87066532677475E+16     6.02000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.47073354034254E-04     4.33329266459657E-02     0.00000000000000E+00     4.87121876718692E+16     6.04000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.44660337960670E-04     4.33353396620393E-02     0.00000000000000E+00     4.87176312734609E+16     6.06000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.42286911947272E-04     4.33377130880527E-02     0.00000000000000E+00     4.87229855625457E+16     6.08000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.39952426416982E-04     4.33400475735830E-02     0.00000000000000E+00     4.87282520045257E+16     6.10000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.37656242606536E-04     4.33423437573934E-02     0.00000000000000E+00     4.87334320404079E+16     6.12000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.35397732004244E-04     4.33446022679957E-02     0.00000000000000E+00     4.87385270880721E+16     6.14000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.33176276482013E-04     4.33468237235180E-02     0.00000000000000E+00     4.87435385419737E+16     6.16000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.30991268205818E-04     4.33490087317941E-02     0.00000000000000E+00     4.87484677733453E+16     6.18000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.28842109094934E-04     4.33511578909050E-02     0.00000000000000E+00     4.87533161314167E+16     6.20000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.26728210947702E-04     4.33532717890523E-02     0.00000000000000E+00     4.87580849431312E+16     6.22000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.24648995361676E-04     4.33553510046383E-02     0.00000000000000E+00     4.87627755133256E+16     6.24000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.22603893213723E-04     4.33573961067862E-02     0.00000000000000E+00     4.87673891259035E+16     6.26000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.20592344779770E-04     4.33594076552202E-02     0.00000000000000E+00     4.87719270435646E+16     6.28000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.18613799663817E-04     4.33613862003361E-02     0.00000000000000E+00     4.87763905079651E+16     6.30000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.16667716298281E-04     4.33633322837017E-02     0.00000000000000E+00     4.87807807408451E+16     6.32000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.14753562057970E-04     4.33652464379420E-02     0.00000000000000E+00     4.87850989437710E+16     6.34000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.12870813197211E-04     4.33671291868028E-02     0.00000000000000E+00     4.87893462982778E+16     6.36000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.11018954369808E-04     4.33689810456302E-02     0.00000000000000E+00     4.87935239669518E+16     6.38000000000000E+02
     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     0.00000000000000E+00     1.09197478737489E-04     4.33708025212625E-02     0.00000000000000E+00     4.87976330931859E+16     6.40000000000000E+02
