# Halflife evaluation table: halflife2020 
#
#
#
==A==                    ==Z==            ======tau===== 
 88                       36                                10170 
 88                       37                               1066.8 
 88                       38            stable                    
 88                       39                            9212745.6 
 88                       40                    7205760.000000001 
 88                       41                                  870 
 88                       42                                  480 
 88                       43                                  6.4 
 88                       44                                  1.5 
 88                       45                                0.001 
 89                       32                                 0.06 
 89                       33                                 0.22 
 89                       34                                 0.43 
 89                       35                                4.357 
 89                       36                                  189 
 89                       37                                919.2 
 89                       38                            4368643.2 
 89                       39            stable                    
 89                       40                               282096 
 89                       41                    7307.999999999999 
 89                       42                                126.6 
 89                       43                                 12.8 
 89                       44                                 1.32 
 90                       32                                 0.03 
 90                       33                  0.07000000000000001 
 90                       34                                 0.21 
 90                       35                                 1.91 
 90                       36                                32.32 
 90                       37                                  158 
 90                       38                         912310730.66 
 90                       39                               230580 
 90                       40            stable                    
 90                       41                                52560 
 90                       42                                20016 
 90                       43                                 49.2 
 90                       44                                 11.7 
 90                       45                                0.029 
 90                       46                                 0.01 
 91                       33                                  0.1 
 91                       34                                 0.27 
 91                       35                                0.543 
 91                       36                                 8.57 
 91                       37                                 58.2 
 91                       38                                34740 
 91                       39                              5055264 
 91                       40            stable                    
 91                       41                          21458709680 
 91                       42                                929.4 
 91                       43                                188.4 
 91                       44                                    8 
 91                       45                                 1.47 
 91                       46                                0.032 
 92                       33                                0.045 
 92                       34                                 0.09 
 92                       35                                0.314 
 92                       36                                 1.84 
 92                       37                                 4.48 
 92                       38                               9399.6 
 92                       39                                12744 
 92                       40            stable                    
 92                       41                     1095025332200000 
 92                       42            stable                    
 92                       43                                  255 
 92                       44                                  219 
 92                       45                                 5.61 
 92                       46                                 1.06 
 92                       47                                0.001 
 93                       34                                 0.13 
 93                       35                                0.152 
 93                       36                                1.287 
 93                       37                                 5.84 
 93                       38                                445.8 
 93                       39                                36648 
 93                       40                       50806650860000 
 93                       41            stable                    
 93                       42                         126227704000 
 93                       43                                 9900 
 93                       44                                 59.7 
 93                       45                                 13.9 
 93                       46                                 1.17 
 93                       47                             2.28e-07 
 94                       34                                 0.05 
 94                       35                  0.07000000000000001 
 94                       36                                0.212 
 94                       37                                2.702 
 94                       38                                 75.3 
 94                       39                                 1122 
 94                       40            stable                    
 94                       41                         643761290400 
 94                       42            stable                    
 94                       43                                17580 
 94                       44                                 3108 
 94                       45                    70.59999999999999 
 94                       46                                  9.1 
 94                       47                                0.027 
 94                       48                                 0.08 
 95                       34                  0.07000000000000001 
 95                       35                                 0.08 
 95                       36                                0.114 
 95                       37                               0.3777 
 95                       38                                 23.9 
 95                       39                                  618 
 95                       40                            5532364.8 
 95                       41                            3023222.4 
 95                       42            stable                    
 95                       43                              69328.8 
 95                       44                               5785.2 
 95                       45                                301.2 
 95                       46                                  7.4 
 95                       47                                 1.78 
 95                       48                                0.032 
 96                       35                                 0.02 
 96                       36                                 0.08 
 96                       37                               0.2015 
 96                       38                                1.059 
 96                       39                                 5.34 
 96                       40                7.384320683999999e+26 
 96                       41                                84060 
 96                       42            stable                    
 96                       43                               369792 
 96                       44            stable                    
 96                       45                                  594 
 96                       46                                  122 
 96                       47                                 4.45 
 96                       48                                1.003 
 96                       49                                0.001 
 97                       35                                 0.04 
 97                       36                  0.06220000000000001 
 97                       37                               0.1691 
 97                       38                                0.432 
 97                       39                                 3.75 
 97                       40                    60296.39999999999 
 97                       41                                 4326 
 97                       42            stable                    
 97                       43                      132854658460000 
 97                       44                             245116.8 
 97                       45                                 1842 
 97                       46                                  186 
 97                       47                                 25.5 
 97                       48                                 1.16 
 97                       49                                0.036 
 98                       35                                0.015 
 98                       36                               0.0428 
 98                       37                                0.115 
 98                       38                                0.653 
 98                       39                                0.548 
 98                       40                                 30.7 
 98                       41                                 2.86 
 98                       42            stable                    
 98                       43                      132539089200000 
 98                       44            stable                    
 98                       45                                523.2 
 98                       46                                 1062 
 98                       47                                 47.5 
 98                       48                    9.289999999999999 
 98                       49                                 0.03 
 99                       36                                 0.04 
 99                       37                                0.054 
 99                       38                               0.2692 
 99                       39                                1.484 
 99                       40                                  2.1 
 99                       41                                   15 
 99                       42                             237355.2 
 99                       43                        6661667078600 
 99                       44            stable                    
 99                       45                              1391040 
 99                       46                                 1284 
 99                       47                                124.2 
 99                       48                                   17 
 99                       49                                 3.11 
 99                       50                                0.024 
100                       36                                0.012 
100                       37                               0.0513 
100                       38                               0.2021 
100                       39                   0.9400000000000001 
100                       40                                  7.1 
100                       41                                  1.5 
100                       42                     2.2310746682e+26 
100                       43                                15.46 
100                       44            stable                    
100                       45                                74880 
100                       46                               313632 
100                       47                                120.6 
100                       48                                 49.1 
100                       49                                 5.62 
100                       50                                 1.18 
101                       36                 0.009000000000000001 
101                       37                               0.0318 
101                       38                               0.1137 
101                       39                                0.426 
101                       40                                 2.29 
101                       41                                  7.1 
101                       42                    876.5999999999999 
101                       43                                853.2 
101                       44            stable                    
101                       45                         128436688.82 
101                       46                                30492 
101                       47                                  666 
101                       48                    81.60000000000001 
101                       49                                 15.1 
101                       50                                 2.22 
102                       37                                0.037 
102                       38                  0.06900000000000001 
102                       39                                 0.36 
102                       40                                 2.01 
102                       41                                  4.3 
102                       42                                  678 
102                       43                                 5.28 
102                       44            stable                    
102                       45                             17884800 
102                       46            stable                    
102                       47                                  774 
102                       48                                  330 
102                       49                                 23.3 
102                       50                                  3.8 
103                       37                                0.026 
103                       38                                0.053 
103                       39                                0.239 
103                       40                                 1.38 
103                       41                                 1.34 
103                       42                                 67.5 
103                       43                                 54.2 
103                       44                              3390768 
103                       45            stable                    
103                       46                            1468022.4 
103                       47                                 3942 
103                       48                                  438 
103                       49                                   60 
103                       50                                    7 
104                       37                                0.035 
104                       38                               0.0506 
104                       39                                0.197 
104                       40                                 0.92 
104                       41                                 0.98 
104                       42                                   60 
104                       43                                 1098 
104                       44            stable                    
104                       45                                 42.3 
104                       46            stable                    
104                       47                                 4152 
104                       48                                 3462 
104                       49                                  108 
104                       50                                 20.8 
104                       51                                 0.47 
104                       52                                4e-09 
105                       38                                0.039 
105                       39                                0.095 
105                       40                                 0.67 
105                       41                                 2.91 
105                       42                                 36.3 
105                       43                                458.4 
105                       44                              15980.4 
105                       45                             127227.6 
105                       46            stable                    
105                       47                              3567456 
105                       48                                 3330 
105                       49                                304.2 
105                       50                                 32.7 
105                       51                                 1.12 
105                       52                             6.33e-07 
106                       38                                0.021 
106                       39                                0.075 
106                       40                                0.179 
106                       41                                  0.9 
106                       42                                 8.73 
106                       43                                 35.6 
106                       44                             32123520 
106                       45                                30.07 
106                       46            stable                    
106                       47                               1437.6 
106                       48            stable                    
106                       49                                  372 
106                       50                                115.2 
106                       51                                  0.6 
106                       52                              7.8e-05 
107                       38                                0.025 
107                       39                               0.0335 
107                       40                               0.1457 
107                       41                                0.286 
107                       42                                  3.5 
107                       43                                 21.2 
107                       44                                  225 
107                       45                                 1302 
107                       46                      205120019000000 
107                       47            stable                    
107                       48                                23400 
107                       49                                 1944 
107                       50                                  174 
107                       51                                    4 
107                       52                              0.00322 
107                       53                                2e-05 
108                       39                                 0.03 
108                       40                               0.0785 
108                       41                                0.201 
108                       42                                1.105 
108                       43                                 5.17 
108                       44                                  273 
108                       45                                 16.8 
108                       46            stable                    
108                       47                               142.92 
108                       48            stable                    
108                       49                                 3480 
108                       50                                  618 
108                       51                                  7.4 
108                       52                                  2.1 
108                       53                               0.0264 
108                       54                              7.2e-05 
109                       39                                0.025 
109                       40                                0.056 
109                       41                               0.1069 
109                       42                   0.7000000000000001 
109                       43                                0.905 
109                       44                                 34.4 
109                       45                                 80.8 
109                       46                                48924 
109                       47            stable                    
109                       48                             39856320 
109                       49                              14972.4 
109                       50                                 1086 
109                       51                                 17.2 
109                       52                                  4.4 
109                       53                9.279999999999999e-05 
109                       54                                0.013 
110                       40                               0.0375 
110                       41                                0.075 
110                       42                                0.292 
110                       43                                  0.9 
110                       44                                12.04 
110                       45                                 3.35 
110                       46            stable                    
110                       47                                24.56 
110                       48            stable                    
110                       49                                17712 
110                       50                              14954.4 
110                       51                                 23.6 
110                       52                                 18.6 
110                       53                                0.664 
110                       54                                0.093 
111                       40                                0.024 
111                       41                                0.054 
111                       42                               0.1936 
111                       43                                 0.35 
111                       44                                 2.12 
111                       45                                   11 
111                       46                               1413.6 
111                       47                             642211.2 
111                       48            stable                    
111                       49                            242334.72 
111                       50                                 2118 
111                       51                                   75 
111                       52                                 26.2 
111                       53                                  2.5 
111                       54                                 0.74 
111                       55                                1e-06 
112                       40                                0.043 
112                       41                                0.038 
112                       42                                0.125 
112                       43                                0.323 
112                       44                                 1.75 
112                       45                                  3.4 
112                       46                                75744 
112                       47                                11268 
112                       48            stable                    
112                       49                    892.8000000000001 
112                       50            stable                    
112                       51                                 53.5 
112                       52                                  120 
112                       53                                 3.34 
112                       54                                  2.7 
112                       55                              0.00049 
113                       40                                0.015 
113                       41                                0.032 
113                       42                                 0.08 
113                       43                                0.152 
113                       44                                  0.8 
113                       45                                  2.8 
113                       46                                   93 
113                       47                                19332 
113                       48                     2.5371768504e+23 
113                       49            stable                    
113                       50                              9942912 
113                       51                                400.2 
113                       52                                  102 
113                       53                                  6.6 
113                       54                                 2.74 
113                       55                            1.694e-05 
113                       56                                 0.03 
114                       41                                0.017 
114                       42                                0.058 
114                       43                                0.121 
114                       44                                 0.54 
114                       45                                 1.85 
114                       46                                145.2 
114                       47                                  4.6 
114                       48            stable                    
114                       49                    71.90000000000001 
114                       50            stable                    
114                       51                                209.4 
114                       52                                  912 
114                       53                                 2.01 
114                       54                                   10 
114                       55                   0.5700000000000001 
114                       56                                 0.46 
115                       41                                0.023 
115                       42                               0.0455 
115                       43                                0.078 
115                       44                                0.318 
115                       45                                 1.03 
115                       46                                   25 
115                       47                                 1200 
115                       48                               192456 
115                       49                     1.3916604366e+22 
115                       50            stable                    
115                       51                                 1926 
115                       52                                  348 
115                       53                                   78 
115                       54                                   18 
115                       55                                  1.4 
115                       56                                 0.45 
116                       41                                0.012 
116                       42                                0.032 
116                       43                                0.057 
116                       44                                0.204 
116                       45                   0.6850000000000001 
116                       46                                 11.8 
116                       47                                229.8 
116                       48                8.488813093999999e+26 
116                       49                                 14.1 
116                       50            stable                    
116                       51                                  948 
116                       52                                 8964 
116                       53                                 2.91 
116                       54                                   59 
116                       55                   0.7000000000000001 
116                       56                                  1.3 
116                       57                                 0.01 
117                       42                                0.022 
117                       43                               0.0445 
117                       44                                0.151 
117                       45                                0.421 
117                       46                                  4.3 
117                       47                    73.59999999999999 
117                       48                    9010.800000000001 
117                       49                                 2592 
117                       50            stable                    
117                       51                                10692 
117                       52                                 3720 
117                       53                                133.2 
117                       54                                   61 
117                       55                                  8.4 
117                       56                                 1.75 
117                       57                               0.0217 
118                       42                                0.021 
118                       43                                 0.03 
118                       44                                0.099 
118                       45                                0.282 
118                       46                                  1.9 
118                       47                                 3.76 
118                       48                                 3018 
118                       49                                    5 
118                       50            stable                    
118                       51                                  216 
118                       52                               518400 
118                       53                                  822 
118                       54                                  228 
118                       55                                   14 
118                       56                                  5.2 
118                       57                                  0.2 
119                       42                                0.012 
119                       43                                0.022 
119                       44                  0.06950000000000001 
119                       45                                 0.19 
119                       46                                 0.92 
119                       47                                    6 
119                       48                                161.4 
119                       49                                  144 
119                       50            stable                    
119                       51                               137484 
119                       52                                57780 
119                       53                                 1146 
119                       54                                  348 
119                       55                                   43 
119                       56                                  5.4 
119                       57                                    1 
119                       58                                  0.2 
120                       43                                0.021 
120                       44                                0.045 
120                       45                               0.1296 
120                       46                                0.492 
120                       47                                 1.52 
120                       48                                 50.8 
120                       49                                 3.08 
120                       50            stable                    
120                       51                    953.4000000000001 
120                       52            stable                    
120                       53                               4900.2 
120                       54                                 2760 
120                       55                                 60.4 
120                       56                                   24 
120                       57                                  2.8 
120                       58                                 0.25 
121                       43                                0.022 
121                       44                                0.029 
121                       45                                0.074 
121                       46                                 0.29 
121                       47                                0.777 
121                       48                                 13.5 
121                       49                                 23.1 
121                       50                                97308 
121                       51            stable                    
121                       52                              1668384 
121                       53                                 7632 
121                       54                                 2406 
121                       55                                  155 
121                       56                                 29.7 
121                       57                                  5.3 
121                       58                                  1.1 
121                       59                                0.012 
122                       43                                0.013 
122                       44                                0.025 
122                       45                                0.051 
122                       46                                0.193 
122                       47                                0.529 
122                       48                                 5.24 
122                       49                                  1.5 
122                       50            stable                    
122                       51                            235336.32 
122                       52            stable                    
122                       53                                217.8 
122                       54                                72360 
122                       55                                21.18 
122                       56                                  117 
122                       57                                  8.6 
122                       58                                    2 
122                       59                                  0.5 
123                       44                                0.019 
123                       45                                0.042 
123                       46                                0.108 
123                       47                                0.294 
123                       48                                  2.1 
123                       49                                 6.17 
123                       50                             11162880 
123                       51            stable                    
123                       52            stable                    
123                       53                             47603.52 
123                       54                                 7488 
123                       55                                352.8 
123                       56                                  162 
123                       57                                   17 
123                       58                                  3.8 
123                       59                                  0.8 
124                       44                                0.015 
124                       45                                 0.03 
124                       46                  0.08799999999999999 
124                       47                               0.1779 
124                       48                                 1.25 
124                       49                                 3.12 
124                       50            stable                    
124                       51                              5201280 
124                       52            stable                    
124                       53                             360806.4 
124                       54            stable                    
124                       55                                 30.9 
124                       56                                  660 
124                       57                                29.21 
124                       58                                  9.1 
124                       59                                  1.2 
124                       60                                  0.5 
125                       44                                0.012 
125                       45                               0.0265 
125                       46                                 0.06 
125                       47                                 0.16 
125                       48                                 0.68 
125                       49                                 2.36 
125                       50                             832377.6 
125                       51                        87021379.1376 
125                       52            stable                    
125                       53                            5131468.8 
125                       54                                60732 
125                       55                                 2661 
125                       56                                  198 
125                       57                                 64.8 
125                       58                    9.699999999999999 
125                       59                                  3.3 
125                       60                                 0.65 
126                       45                                0.019 
126                       46                               0.0486 
126                       47                                0.052 
126                       48                                0.512 
126                       49                                 1.53 
126                       50                        7258092980000 
126                       51                              1067040 
126                       52            stable                    
126                       53                              1117152 
126                       54            stable                    
126                       55                    98.39999999999999 
126                       56                                 6000 
126                       57                                   54 
126                       58                                   51 
126                       59                                 3.12 
126                       60                                    1 
126                       61                                  0.5 
127                       45                                0.028 
127                       46                                0.038 
127                       47                                0.089 
127                       48                                 0.48 
127                       49                                1.086 
127                       50                                 7560 
127                       51                               332640 
127                       52                                33660 
127                       53            stable                    
127                       54                            3139948.8 
127                       55                                22500 
127                       56                                  762 
127                       57                                  306 
127                       58                                   34 
127                       59                                  4.2 
127                       60                                  1.8 
127                       61                                    1 
128                       45                                0.008 
128                       46                                0.035 
128                       47                                 0.06 
128                       48                                0.246 
128                       49                   0.8160000000000001 
128                       50                               3544.2 
128                       51                                32580 
128                       52                7.100308349999999e+28 
128                       53                               1499.4 
128                       54            stable                    
128                       55                                218.4 
128                       56                               209952 
128                       57                                310.8 
128                       58                                235.8 
128                       59                                 2.85 
128                       60                                    5 
128                       61                                    1 
128                       62                                  0.5 
129                       46                                0.031 
129                       47                               0.0499 
129                       48                                0.147 
129                       49                   0.5700000000000001 
129                       50                                133.8 
129                       51                              15717.6 
129                       52                                 4176 
129                       53                      509328785640000 
129                       54            stable                    
129                       55                               115416 
129                       56                                 8028 
129                       57                                  696 
129                       58                                  210 
129                       59                                   30 
129                       60                                  6.8 
129                       61                                  2.4 
129                       62                                 0.55 
130                       46                                0.027 
130                       47                               0.0406 
130                       48                               0.1268 
130                       49                                0.273 
130                       50                                223.2 
130                       51                                 2370 
130                       52                     2.4961528466e+28 
130                       53                                44496 
130                       54            stable                    
130                       55                               1752.6 
130                       56            stable                    
130                       57                                  522 
130                       58                                 1374 
130                       59                                   40 
130                       60                                   21 
130                       61                                  2.6 
130                       62                                    1 
130                       63                                0.001 
