!27Mg (1/2+, 3/2+, 5/2, 5/2)  -> 27Na,  e-capture,  with screening effects
!USDB        Q=-9.0690 MeV
!Experimental data are used.
!
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
7.00              8.85              4.21212e-08  1.48362e-08  1.92614e-06  -6.35040e+01      9.30487e-71      6.69438e-72
7.00              8.90              4.15124e-08  1.48362e-08  1.92165e-06  -5.68510e+01      4.70663e-64      3.28632e-65
7.00              8.95              4.08875e-08  1.48362e-08  1.91572e-06  -5.09060e+01      4.66348e-58      3.12400e-59
7.00              9.00              4.02146e-08  1.48362e-08  1.90835e-06  -4.55930e+01      1.07823e-52      6.86610e-54
7.00              9.05              3.95257e-08  1.48362e-08  1.89922e-06  -4.08440e+01      6.80316e-48      4.08047e-49
7.00              9.10              3.87887e-08  1.48362e-08  1.88752e-06  -3.65960e+01      1.35429e-43      7.58072e-45
7.00              9.15              3.80357e-08  1.48362e-08  1.87294e-06  -3.27970e+01      9.58761e-40      4.98552e-41
7.00              9.20              3.72506e-08  1.48362e-08  1.85436e-06  -2.93970e+01      2.70838e-36      1.29930e-37
7.00              9.25              3.64335e-08  1.48362e-08  1.83097e-06  -2.63550e+01      3.36287e-33      1.48153e-34
7.00              9.30              3.56004e-08  1.48362e-08  1.80149e-06  -2.36320e+01      1.99853e-30      8.06697e-32
7.00              9.35              3.47352e-08  1.48362e-08  1.76448e-06  -2.11960e+01      6.16184e-28      2.26313e-29
7.00              9.40              3.38380e-08  1.48362e-08  1.71785e-06  -1.90140e+01      1.05611e-25      3.53761e-27
7.00              9.45              3.58888e-08  1.48362e-08  1.65921e-06  -1.70650e+01      1.05855e-23      3.25619e-25
7.00              9.50              3.19634e-08  1.48362e-08  1.58632e-06  -1.53150e+01      6.72528e-22      1.92181e-23
7.00              9.55              3.09861e-08  1.48362e-08  1.49563e-06  -1.37520e+01      2.77147e-20      7.52853e-22
7.00              9.60              2.99607e-08  1.48362e-08  1.38492e-06  -1.23540e+01      7.81107e-19      2.10238e-20
7.00              9.65              2.89193e-08  1.48362e-08  1.25242e-06  -1.11030e+01      1.57656e-17      4.39249e-19
8.00              7.00              1.10342e-07  3.06657e-08  3.88816e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              7.20              1.10037e-07  3.06657e-08  3.88864e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              7.40              1.09621e-07  3.06657e-08  3.88928e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              7.60              1.09060e-07  3.06657e-08  3.88976e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              7.80              1.08307e-07  3.06657e-08  3.88976e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              8.00              1.07282e-07  3.06657e-08  3.88944e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              8.05              1.06977e-07  3.06657e-08  3.88928e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              8.10              1.06657e-07  3.06657e-08  3.88928e-06  -2.95070e+02     4.83850e-303     2.21162e-305
8.00              8.15              1.06304e-07  3.06657e-08  3.88912e-06  -2.63490e+02     2.01702e-271     1.56571e-273
8.00              8.20              1.05920e-07  3.06657e-08  3.88912e-06  -2.35300e+02     3.50518e-243     4.11823e-245
8.00              8.25              1.05519e-07  3.06657e-08  3.88896e-06  -2.10180e+02     5.06653e-218     8.80462e-220
8.00              8.30              1.05087e-07  3.06657e-08  3.88880e-06  -1.87770e+02     1.46120e-195     3.42539e-197
8.00              8.35              1.04638e-07  3.06657e-08  3.88864e-06  -1.67770e+02     1.60218e-175     4.83850e-177
8.00              8.40              1.04141e-07  3.06657e-08  3.88848e-06  -1.49940e+02     1.21538e-157     4.62073e-159
8.00              8.45              1.03613e-07  3.06657e-08  3.88816e-06  -1.34040e+02     1.08320e-141     5.06653e-143
8.00              8.50              1.03052e-07  3.06657e-08  3.88784e-06  -1.19840e+02     1.92624e-127     1.03445e-128
8.00              8.55              1.02459e-07  3.06657e-08  3.88752e-06  -1.07170e+02     1.01091e-114     6.09131e-116
8.00              8.60              1.01818e-07  3.06657e-08  3.88688e-06  -9.58540e+01     2.33190e-103     1.52655e-104
8.00              8.65              1.01129e-07  3.06657e-08  3.88624e-06  -8.57570e+01      3.27122e-93      2.26835e-94
8.00              8.70              1.00408e-07  3.06657e-08  3.88544e-06  -7.67390e+01      3.82570e-84      2.75874e-85
8.00              8.75              9.96394e-08  3.06657e-08  3.88432e-06  -6.86870e+01      4.84965e-76      3.55394e-77
8.00              8.80              9.88223e-08  3.06657e-08  3.88304e-06  -6.14900e+01      8.56467e-69      6.24756e-70
8.00              8.85              9.79571e-08  3.06657e-08  3.88127e-06  -5.50620e+01      2.57460e-62      1.85657e-63
8.00              8.90              9.70278e-08  3.06657e-08  3.87919e-06  -4.93160e+01      1.61700e-56      1.12904e-57
8.00              8.95              9.60665e-08  3.06657e-08  3.87647e-06  -4.41780e+01      2.49293e-51      1.66998e-52
8.00              9.00              9.50251e-08  3.06657e-08  3.87310e-06  -3.95820e+01      1.10589e-46      7.02604e-48
8.00              9.05              9.39516e-08  3.06657e-08  3.86894e-06  -3.54710e+01      1.60587e-42      9.60971e-44
8.00              9.10              9.27981e-08  3.06657e-08  3.86349e-06  -3.17910e+01      8.64391e-39      4.83850e-40
8.00              9.15              9.15964e-08  3.06657e-08  3.85676e-06  -2.84950e+01      1.92181e-35      9.99333e-37
8.00              9.20              9.03307e-08  3.06657e-08  3.84843e-06  -2.55420e+01      1.94406e-32      9.32632e-34
8.00              9.25              8.90009e-08  3.06657e-08  3.83769e-06  -2.28950e+01      9.69863e-30      4.26295e-31
8.00              9.30              8.76070e-08  3.06657e-08  3.82440e-06  -2.05220e+01      2.57460e-27      1.03684e-28
8.00              9.35              8.61490e-08  3.06657e-08  3.80741e-06  -1.83940e+01      3.89682e-25      1.43123e-26
8.00              9.40              8.46270e-08  3.06657e-08  3.78626e-06  -1.64840e+01      3.57035e-23      1.19870e-24
8.00              9.45              8.30408e-08  3.06657e-08  3.75951e-06  -1.47710e+01      2.08310e-21      6.40782e-23
8.00              9.50              8.13906e-08  3.06657e-08  3.72586e-06  -1.32330e+01      8.10420e-20      2.32119e-21
8.00              9.55              7.96762e-08  3.06657e-08  3.68340e-06  -1.18530e+01      2.19639e-18      5.96637e-20
8.00              9.60              7.79138e-08  3.06657e-08  3.63005e-06  -1.06160e+01      4.28263e-17      1.15003e-18
8.00              9.65              7.60713e-08  3.06657e-08  3.56308e-06  -9.50650e+00      6.22315e-16      1.73664e-17
8.02              7.00              1.12056e-07  3.11303e-08  3.95625e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              7.20              1.11752e-07  3.11303e-08  3.95481e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              7.40              1.11335e-07  3.11303e-08  3.95241e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              7.60              1.10774e-07  3.11303e-08  3.94985e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              7.80              1.10005e-07  3.11303e-08  3.94808e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              8.00              1.08980e-07  3.11303e-08  3.94712e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              8.05              1.08676e-07  3.11303e-08  3.94696e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              8.10              1.08355e-07  3.11303e-08  3.94680e-06  -2.93670e+02     1.21538e-301     5.55534e-304
8.02              8.15              1.08003e-07  3.11303e-08  3.94680e-06  -2.62240e+02     3.50518e-270     2.72089e-272
8.02              8.20              1.07618e-07  3.11303e-08  3.94664e-06  -2.34180e+02     4.51555e-242     5.30531e-244
8.02              8.25              1.07218e-07  3.11303e-08  3.94664e-06  -2.09180e+02     4.95120e-217     8.60420e-219
8.02              8.30              1.06785e-07  3.11303e-08  3.94648e-06  -1.86880e+02     1.10844e-194     2.59843e-196
8.02              8.35              1.06320e-07  3.11303e-08  3.94632e-06  -1.66990e+02     9.65407e-175     2.98339e-176
8.02              8.40              1.05824e-07  3.11303e-08  3.94600e-06  -1.49240e+02     6.09131e-157     2.31585e-158
8.02              8.45              1.05295e-07  3.11303e-08  3.94584e-06  -1.33410e+02     4.62073e-141     2.11208e-142
8.02              8.50              1.04718e-07  3.11303e-08  3.94536e-06  -1.19280e+02     6.99375e-127     3.75587e-128
8.02              8.55              1.04125e-07  3.11303e-08  3.94504e-06  -1.06670e+02     3.19676e-114     1.92624e-115
8.02              8.60              1.03485e-07  3.11303e-08  3.94456e-06  -9.54120e+01     6.45224e-103     4.22387e-104
8.02              8.65              1.02796e-07  3.11303e-08  3.94392e-06  -8.53630e+01      8.10420e-93      5.63262e-94
8.02              8.70              1.02059e-07  3.11303e-08  3.94296e-06  -7.63880e+01      8.58441e-84      6.19028e-85
8.02              8.75              1.01290e-07  3.11303e-08  3.94200e-06  -6.83730e+01      9.97035e-76      7.30652e-77
8.02              8.80              1.00456e-07  3.11303e-08  3.94055e-06  -6.12110e+01      1.62821e-68      1.19045e-69
8.02              8.85              9.95913e-08  3.11303e-08  3.93895e-06  -5.48130e+01      4.57836e-62      3.29390e-63
8.02              8.90              9.86620e-08  3.11303e-08  3.93687e-06  -4.90930e+01      2.69594e-56      1.88239e-57
8.02              8.95              9.76847e-08  3.11303e-08  3.93414e-06  -4.39800e+01      3.93288e-51      2.63457e-52
8.02              9.00              9.66433e-08  3.11303e-08  3.93094e-06  -3.94050e+01      1.66230e-46      1.05611e-47
8.02              9.05              9.55538e-08  3.11303e-08  3.92677e-06  -3.53130e+01      2.31052e-42      1.38264e-43
8.02              9.10              9.44002e-08  3.11303e-08  3.92149e-06  -3.16500e+01      1.19594e-38      6.69438e-40
8.02              9.15              9.31826e-08  3.11303e-08  3.91492e-06  -2.83690e+01      2.56868e-35      1.33570e-36
8.02              9.20              9.19009e-08  3.11303e-08  3.90659e-06  -2.54290e+01      2.51600e-32      1.20701e-33
8.02              9.25              9.05550e-08  3.11303e-08  3.89601e-06  -2.27950e+01      1.22099e-29      5.37911e-31
8.02              9.30              8.91611e-08  3.11303e-08  3.88288e-06  -2.04320e+01      3.16745e-27      1.27559e-28
8.02              9.35              8.76871e-08  3.11303e-08  3.86621e-06  -1.83140e+01      4.69581e-25      1.72469e-26
8.02              9.40              8.61490e-08  3.11303e-08  3.84538e-06  -1.64120e+01      4.21415e-23      1.41485e-24
8.02              9.45              8.45469e-08  3.11303e-08  3.81911e-06  -1.47060e+01      2.41942e-21      7.44236e-23
8.02              9.50              8.28806e-08  3.11303e-08  3.78594e-06  -1.31740e+01      9.28347e-20      2.65284e-21
8.02              9.55              8.11502e-08  3.11303e-08  3.74413e-06  -1.18010e+01      2.47577e-18      6.74078e-20
8.02              9.60              7.93558e-08  3.11303e-08  3.69158e-06  -1.05680e+01      4.78311e-17      1.28443e-18
8.02              9.65              7.74973e-08  3.11303e-08  3.62573e-06  -9.46340e+00      6.87243e-16      1.91739e-17
8.04              7.00              1.13803e-07  3.15949e-08  4.00640e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              7.20              1.13498e-07  3.15949e-08  4.00640e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              7.40              1.13082e-07  3.15949e-08  4.00608e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              7.60              1.12505e-07  3.15949e-08  4.00592e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              7.80              1.11736e-07  3.15949e-08  4.00560e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              8.00              1.10710e-07  3.15949e-08  4.00544e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              8.05              1.10390e-07  3.15949e-08  4.00544e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              8.10              1.10070e-07  3.15949e-08  4.00528e-06  -2.92240e+02     3.19676e-300     1.42794e-302
8.04              8.15              1.09717e-07  3.15949e-08  4.00528e-06  -2.60970e+02     6.52695e-269     4.95120e-271
8.04              8.20              1.09333e-07  3.15949e-08  4.00512e-06  -2.33050e+02     6.09131e-241     6.99375e-243
8.04              8.25              1.08932e-07  3.15949e-08  4.00512e-06  -2.08180e+02     5.06653e-216     8.60420e-218
8.04              8.30              1.08483e-07  3.15949e-08  4.00496e-06  -1.85980e+02     8.80462e-194     2.06400e-195
8.04              8.35              1.08019e-07  3.15949e-08  4.00480e-06  -1.66190e+02     6.09131e-174     1.88239e-175
8.04              8.40              1.07522e-07  3.15949e-08  4.00464e-06  -1.48530e+02     3.12400e-156     1.18771e-157
8.04              8.45              1.06993e-07  3.15949e-08  4.00432e-06  -1.32780e+02     1.97111e-140     9.21956e-142
8.04              8.50              1.06417e-07  3.15949e-08  4.00384e-06  -1.18710e+02     2.53928e-126     1.36367e-127
8.04              8.55              1.05808e-07  3.15949e-08  4.00352e-06  -1.06170e+02     1.01091e-113     6.09131e-115
8.04              8.60              1.05167e-07  3.15949e-08  4.00304e-06  -9.49630e+01     1.81431e-102     1.18771e-103
8.04              8.65              1.04478e-07  3.15949e-08  4.00240e-06  -8.49620e+01      2.03568e-92      1.41485e-93
8.04              8.70              1.03741e-07  3.15949e-08  4.00160e-06  -7.60310e+01      1.95304e-83      1.40835e-84
8.04              8.75              1.02956e-07  3.15949e-08  4.00047e-06  -6.80550e+01      2.07353e-75      1.51953e-76
8.04              8.80              1.02123e-07  3.15949e-08  3.99919e-06  -6.09270e+01      3.13120e-68      2.28934e-69
8.04              8.85              1.01258e-07  3.15949e-08  3.99759e-06  -5.45600e+01      8.19805e-62      5.89808e-63
8.04              8.90              1.00312e-07  3.15949e-08  3.99551e-06  -4.88680e+01      4.52596e-56      3.16017e-57
8.04              8.95              9.93350e-08  3.15949e-08  3.99294e-06  -4.37780e+01      6.26196e-51      4.19479e-52
8.04              9.00              9.82775e-08  3.15949e-08  3.98974e-06  -3.92250e+01      2.51021e-46      1.59849e-47
8.04              9.05              9.71880e-08  3.15949e-08  3.98557e-06  -3.51530e+01      3.33972e-42      2.00314e-43
8.04              9.10              9.60184e-08  3.15949e-08  3.98045e-06  -3.15060e+01      1.66230e-38      9.30487e-40
8.04              9.15              9.47848e-08  3.15949e-08  3.97388e-06  -2.82410e+01      3.44914e-35      1.78941e-36
8.04              9.20              9.35030e-08  3.15949e-08  3.96571e-06  -2.53150e+01      3.27122e-32      1.56932e-33
8.04              9.25              9.21412e-08  3.15949e-08  3.95529e-06  -2.26930e+01      1.54422e-29      6.80316e-31
8.04              9.30              9.07313e-08  3.15949e-08  3.94232e-06  -2.03410e+01      3.90580e-27      1.57656e-28
8.04              9.35              8.92412e-08  3.15949e-08  3.92597e-06  -1.82320e+01      5.65862e-25      2.08310e-26
8.04              9.40              8.76871e-08  3.15949e-08  3.90531e-06  -1.63390e+01      4.98552e-23      1.67383e-24
8.04              9.45              8.60689e-08  3.15949e-08  3.87951e-06  -1.46400e+01      2.81650e-21      8.66384e-23
8.04              9.50              8.43866e-08  3.15949e-08  3.84683e-06  -1.31150e+01      1.06343e-19      3.03886e-21
8.04              9.55              8.26403e-08  3.15949e-08  3.80565e-06  -1.17470e+01      2.80356e-18      7.61571e-20
8.04              9.60              8.08298e-08  3.15949e-08  3.75406e-06  -1.05200e+01      5.34208e-17      1.43453e-18
8.04              9.65              7.89553e-08  3.15949e-08  3.68901e-06  -9.41970e+00      7.59994e-16      2.11695e-17
8.06              7.00              1.15581e-07  3.20756e-08  4.05655e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              7.20              1.15261e-07  3.20756e-08  4.05783e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              7.40              1.14844e-07  3.20756e-08  4.05976e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              7.60              1.14267e-07  3.20756e-08  4.06216e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              7.80              1.13498e-07  3.20756e-08  4.06392e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              8.00              1.12457e-07  3.20756e-08  4.06456e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              8.05              1.12152e-07  3.20756e-08  4.06472e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              8.10              1.11816e-07  3.20756e-08  4.06472e-06  -2.90790e+02     8.80462e-299     3.93288e-301
8.06              8.15              1.11463e-07  3.20756e-08  4.06456e-06  -2.59680e+02     1.24368e-267     9.65407e-270
8.06              8.20              1.11079e-07  3.20756e-08  4.06456e-06  -2.31900e+02     8.40834e-240     9.87894e-242
8.06              8.25              1.10662e-07  3.20756e-08  4.06440e-06  -2.07150e+02     5.30531e-215     9.00970e-217
8.06              8.30              1.10230e-07  3.20756e-08  4.06440e-06  -1.85070e+02     7.15666e-193     1.67768e-194
8.06              8.35              1.09765e-07  3.20756e-08  4.06424e-06  -1.65370e+02     3.93288e-173     1.21538e-174
8.06              8.40              1.09252e-07  3.20756e-08  4.06392e-06  -1.47800e+02     1.63950e-155     6.37838e-157
8.06              8.45              1.08724e-07  3.20756e-08  4.06376e-06  -1.32130e+02     8.80462e-140     4.02449e-141
8.06              8.50              1.08147e-07  3.20756e-08  4.06344e-06  -1.18140e+02     9.65407e-126     5.18454e-127
8.06              8.55              1.07538e-07  3.20756e-08  4.06296e-06  -1.05650e+02     3.27122e-113     1.97111e-114
8.06              8.60              1.06881e-07  3.20756e-08  4.06248e-06  -9.45060e+01     5.18454e-102     3.39399e-103
8.06              8.65              1.06192e-07  3.20756e-08  4.06184e-06  -8.45550e+01      5.19649e-92      3.60338e-93
8.06              8.70              1.05455e-07  3.20756e-08  4.06104e-06  -7.56670e+01      4.50516e-83      3.24871e-84
8.06              8.75              1.04654e-07  3.20756e-08  4.06008e-06  -6.77320e+01      4.37230e-75      3.20413e-76
8.06              8.80              1.03821e-07  3.20756e-08  4.05863e-06  -6.06390e+01      6.07730e-68      4.44335e-69
8.06              8.85              1.02940e-07  3.20756e-08  4.05719e-06  -5.43030e+01      1.48153e-61      1.06589e-62
8.06              8.90              1.01995e-07  3.20756e-08  4.05511e-06  -4.86380e+01      7.68618e-56      5.36674e-57
8.06              8.95              1.01001e-07  3.20756e-08  4.05255e-06  -4.35730e+01      1.00395e-50      6.72528e-52
8.06              9.00              9.99438e-08  3.20756e-08  4.04934e-06  -3.90430e+01      3.82570e-46      2.43619e-47
8.06              9.05              9.88383e-08  3.20756e-08  4.04534e-06  -3.49900e+01      4.86083e-42      2.90878e-43
8.06              9.10              9.76687e-08  3.20756e-08  4.04021e-06  -3.13610e+01      2.32654e-38      1.30230e-39
8.06              9.15              9.64190e-08  3.20756e-08  4.03380e-06  -2.81110e+01      4.65276e-35      2.41385e-36
8.06              9.20              9.51212e-08  3.20756e-08  4.02563e-06  -2.51990e+01      4.27278e-32      2.04979e-33
8.06              9.25              9.37594e-08  3.20756e-08  4.01554e-06  -2.25890e+01      1.96205e-29      8.64391e-31
8.06              9.30              9.23334e-08  3.20756e-08  4.00272e-06  -2.02480e+01      4.83850e-27      1.95304e-28
8.06              9.35              9.08274e-08  3.20756e-08  3.98670e-06  -1.81490e+01      6.85031e-25      2.52180e-26
8.06              9.40              8.92573e-08  3.20756e-08  3.96635e-06  -1.62640e+01      5.92530e-23      1.98935e-24
8.06              9.45              8.76230e-08  3.20756e-08  3.94087e-06  -1.45730e+01      3.28632e-21      1.01091e-22
8.06              9.50              8.59247e-08  3.20756e-08  3.90867e-06  -1.30550e+01      1.22099e-19      3.48908e-21
8.06              9.55              8.41623e-08  3.20756e-08  3.86814e-06  -1.16930e+01      3.17476e-18      8.62403e-20
8.06              9.60              8.23359e-08  3.20756e-08  3.81719e-06  -1.04710e+01      5.98013e-17      1.60587e-18
8.06              9.65              8.04293e-08  3.20756e-08  3.75326e-06  -9.37550e+00      8.41415e-16      2.34807e-17
8.08              7.00              1.17375e-07  3.25562e-08  4.12577e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              7.20              1.17055e-07  3.25562e-08  4.12560e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              7.40              1.16638e-07  3.25562e-08  4.12544e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              7.60              1.16062e-07  3.25562e-08  4.12528e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              7.80              1.15277e-07  3.25562e-08  4.12512e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              8.00              1.14235e-07  3.25562e-08  4.12512e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              8.05              1.13931e-07  3.25562e-08  4.12512e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              8.10              1.13594e-07  3.25562e-08  4.12512e-06  -2.89320e+02     2.59843e-297     1.16067e-299
8.08              8.15              1.13242e-07  3.25562e-08  4.12496e-06  -2.58370e+02     2.53928e-266     1.92624e-268
8.08              8.20              1.12841e-07  3.25562e-08  4.12496e-06  -2.30730e+02     1.21538e-238     1.42794e-240
8.08              8.25              1.12441e-07  3.25562e-08  4.12480e-06  -2.06110e+02     5.68474e-214     9.65407e-216
8.08              8.30              1.11992e-07  3.25562e-08  4.12464e-06  -1.84140e+02     5.95265e-192     1.39544e-193
8.08              8.35              1.11528e-07  3.25562e-08  4.12464e-06  -1.64550e+02     2.65895e-172     8.02990e-174
8.08              8.40              1.11015e-07  3.25562e-08  4.12432e-06  -1.47070e+02     9.00970e-155     3.42539e-156
8.08              8.45              1.10486e-07  3.25562e-08  4.12416e-06  -1.31470e+02     3.93288e-139     1.83954e-140
8.08              8.50              1.09909e-07  3.25562e-08  4.12384e-06  -1.17560e+02     3.67037e-125     1.97111e-126
8.08              8.55              1.09284e-07  3.25562e-08  4.12336e-06  -1.05130e+02     1.08320e-112     6.52695e-114
8.08              8.60              1.08628e-07  3.25562e-08  4.12288e-06  -9.40420e+01     1.50907e-101     9.87894e-103
8.08              8.65              1.07923e-07  3.25562e-08  4.12224e-06  -8.41420e+01      1.34806e-91      9.34782e-93
8.08              8.70              1.07186e-07  3.25562e-08  4.12144e-06  -7.52990e+01      1.05368e-82      7.58072e-84
8.08              8.75              1.06385e-07  3.25562e-08  4.12048e-06  -6.74030e+01      9.30487e-75      6.81884e-76
8.08              8.80              1.05551e-07  3.25562e-08  4.11920e-06  -6.03460e+01      1.19319e-67      8.72389e-69
8.08              8.85              1.04654e-07  3.25562e-08  4.11759e-06  -5.40410e+01      2.70216e-61      1.94406e-62
8.08              8.90              1.03709e-07  3.25562e-08  4.11567e-06  -4.84050e+01      1.31435e-55      9.17720e-57
8.08              8.95              1.02700e-07  3.25562e-08  4.11311e-06  -4.33650e+01      1.61700e-50      1.08570e-51
8.08              9.00              1.01642e-07  3.25562e-08  4.10990e-06  -3.88570e+01      5.85747e-46      3.73001e-47
8.08              9.05              1.00521e-07  3.25562e-08  4.10590e-06  -3.48240e+01      7.12378e-42      4.26295e-43
8.08              9.10              9.93350e-08  3.25562e-08  4.10093e-06  -3.12130e+01      3.27122e-38      1.82688e-39
8.08              9.15              9.80853e-08  3.25562e-08  4.09468e-06  -2.79800e+01      6.30537e-35      3.27122e-36
8.08              9.20              9.67715e-08  3.25562e-08  4.08667e-06  -2.50810e+01      5.60674e-32      2.68974e-33
8.08              9.25              9.53936e-08  3.25562e-08  4.07658e-06  -2.24840e+01      2.49868e-29      1.10081e-30
8.08              9.30              9.39516e-08  3.25562e-08  4.06408e-06  -2.01540e+01      6.02158e-27      2.42499e-28
8.08              9.35              9.24456e-08  3.25562e-08  4.04822e-06  -1.80650e+01      8.33125e-25      3.05992e-26
8.08              9.40              9.08594e-08  3.25562e-08  4.02819e-06  -1.61890e+01      7.05847e-23      2.36434e-24
8.08              9.45              8.92092e-08  3.25562e-08  4.00304e-06  -1.45050e+01      3.83451e-21      1.18225e-22
8.08              9.50              8.74949e-08  3.25562e-08  3.97148e-06  -1.29940e+01      1.40511e-19      4.01523e-21
8.08              9.55              8.57004e-08  3.25562e-08  3.93158e-06  -1.16380e+01      3.60338e-18      9.78837e-20
8.08              9.60              8.38579e-08  3.25562e-08  3.88143e-06  -1.04210e+01      6.69438e-17      1.79767e-18
8.08              9.65              8.19353e-08  3.25562e-08  3.81847e-06  -9.33060e+00      9.33062e-16      2.59843e-17
8.10              7.00              1.19202e-07  3.30529e-08  4.19546e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.10              7.20              1.18882e-07  3.30529e-08  4.19402e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.10              7.40              1.18449e-07  3.30529e-08  4.19193e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.10              7.60              1.17872e-07  3.30529e-08  4.18953e-06  -5.00000e+02      0.00000e+00      0.00000e+00
8.10              7.80              1.17087e-07  3.30529e-08  4.18761e-06  -5.00000e+02      0.00000e+00      0.00000e+00
