!26Si (0+, 2+)  -> 26Al       e-capture,     with screening effects
!GT+F    USDB       Q = 5.0691 MeV
!Experimental data are used.
!
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
8.00              9.55              3.67828e-06  9.29903e-08  3.57766e-08   5.21750e-01      3.12687e-05      5.46135e-06
8.00              9.60              3.62508e-06  9.11799e-08  3.57766e-08   5.29840e-01      3.22411e-05      5.63911e-06
8.00              9.65              3.55811e-06  8.92893e-08  3.57766e-08   5.39690e-01      3.34665e-05      5.89265e-06
8.02              7.00              3.95113e-06  1.24858e-07  3.63213e-08   5.18320e-01      2.97448e-05      5.25062e-06
8.02              7.20              3.94953e-06  1.24569e-07  3.63213e-08   5.17960e-01      2.97174e-05      5.24748e-06
8.02              7.40              3.94728e-06  1.24185e-07  3.63213e-08   5.15680e-01      2.95468e-05      5.22746e-06
8.02              7.60              3.94456e-06  1.23656e-07  3.63213e-08   5.12220e-01      2.92961e-05      5.19745e-06
8.02              7.80              3.94280e-06  1.22935e-07  3.63213e-08   5.10580e-01      2.91817e-05      5.18335e-06
8.02              8.00              3.94184e-06  1.21974e-07  3.63213e-08   5.10120e-01      2.91481e-05      5.17953e-06
8.02              8.05              3.94184e-06  1.21685e-07  3.63213e-08   5.10120e-01      2.91481e-05      5.17965e-06
8.02              8.10              3.94167e-06  1.21381e-07  3.63213e-08   5.10110e-01      2.91481e-05      5.17953e-06
8.02              8.15              3.94151e-06  1.21044e-07  3.63213e-08   5.10140e-01      2.91548e-05      5.17989e-06
8.02              8.20              3.94151e-06  1.20692e-07  3.63213e-08   5.10190e-01      2.91548e-05      5.18048e-06
8.02              8.25              3.94135e-06  1.20307e-07  3.63213e-08   5.10250e-01      2.91615e-05      5.18108e-06
8.02              8.30              3.94119e-06  1.19891e-07  3.63213e-08   5.10300e-01      2.91683e-05      5.18168e-06
8.02              8.35              3.94103e-06  1.19458e-07  3.63213e-08   5.10380e-01      2.91750e-05      5.18239e-06
8.02              8.40              3.94087e-06  1.18994e-07  3.63213e-08   5.10440e-01      2.91817e-05      5.18323e-06
8.02              8.45              3.94055e-06  1.18481e-07  3.63213e-08   5.10550e-01      2.91951e-05      5.18430e-06
8.02              8.50              3.94023e-06  1.17936e-07  3.63213e-08   5.10660e-01      2.92019e-05      5.18550e-06
8.02              8.55              3.93991e-06  1.17359e-07  3.63213e-08   5.10790e-01      2.92153e-05      5.18693e-06
8.02              8.60              3.93927e-06  1.16751e-07  3.63213e-08   5.10950e-01      2.92355e-05      5.18860e-06
8.02              8.65              3.93863e-06  1.16094e-07  3.63213e-08   5.11130e-01      2.92557e-05      5.19063e-06
8.02              8.70              3.93783e-06  1.15389e-07  3.63213e-08   5.11320e-01      2.92759e-05      5.19267e-06
8.02              8.75              3.93687e-06  1.14636e-07  3.63213e-08   5.11600e-01      2.93029e-05      5.19566e-06
8.02              8.80              3.93543e-06  1.13851e-07  3.63213e-08   5.11870e-01      2.93299e-05      5.19877e-06
8.02              8.85              3.93382e-06  1.13002e-07  3.63213e-08   5.12240e-01      2.93704e-05      5.20284e-06
8.02              8.90              3.93174e-06  1.12104e-07  3.63213e-08   5.12710e-01      2.94178e-05      5.20787e-06
8.02              8.95              3.92902e-06  1.11143e-07  3.63213e-08   5.13220e-01      2.94721e-05      5.21363e-06
8.02              9.00              3.92581e-06  1.10134e-07  3.63213e-08   5.13890e-01      2.95400e-05      5.22108e-06
8.02              9.05              3.92165e-06  1.09060e-07  3.63213e-08   5.14700e-01      2.96285e-05      5.23010e-06
8.02              9.10              3.91636e-06  1.07923e-07  3.63213e-08   5.15690e-01      2.97379e-05      5.24132e-06
8.02              9.15              3.90963e-06  1.06737e-07  3.63213e-08   5.16910e-01      2.98683e-05      5.25509e-06
8.02              9.20              3.90130e-06  1.05471e-07  3.63213e-08   5.18410e-01      3.00269e-05      5.27206e-06
8.02              9.25              3.89089e-06  1.04141e-07  3.63213e-08   5.20270e-01      3.02350e-05      5.29359e-06
8.02              9.30              3.87775e-06  1.02732e-07  3.63213e-08   5.22580e-01      3.04867e-05      5.32072e-06
8.02              9.35              3.86109e-06  1.01274e-07  3.63213e-08   5.25420e-01      3.08042e-05      5.35575e-06
8.02              9.40              3.84010e-06  9.97195e-08  3.63213e-08   5.28910e-01      3.11968e-05      5.40195e-06
8.02              9.45              3.81382e-06  9.81173e-08  3.63213e-08   5.33260e-01      3.17037e-05      5.46576e-06
8.02              9.50              3.78066e-06  9.64190e-08  3.63213e-08   5.38580e-01      3.23303e-05      5.55559e-06
8.02              9.55              3.73900e-06  9.46566e-08  3.63213e-08   5.45090e-01      3.31292e-05      5.68500e-06
8.02              9.60              3.68645e-06  9.28301e-08  3.63213e-08   5.53070e-01      3.41358e-05      5.87233e-06
8.02              9.65              3.62044e-06  9.09235e-08  3.63213e-08   5.62760e-01      3.54169e-05      6.13960e-06
8.04              7.00              4.00112e-06  1.26796e-07  3.68661e-08   5.27750e-01      3.04446e-05      5.33446e-06
8.04              7.20              4.00112e-06  1.26508e-07  3.68661e-08   5.29150e-01      3.05570e-05      5.34725e-06
8.04              7.40              4.00080e-06  1.26123e-07  3.68661e-08   5.30780e-01      3.06839e-05      5.36204e-06
8.04              7.60              4.00064e-06  1.25595e-07  3.68661e-08   5.32250e-01      3.07971e-05      5.37552e-06
8.04              7.80              4.00031e-06  1.24874e-07  3.68661e-08   5.33260e-01      3.08752e-05      5.38493e-06
8.04              8.00              4.00015e-06  1.23912e-07  3.68661e-08   5.33790e-01      3.09179e-05      5.39002e-06
8.04              8.05              4.00015e-06  1.23608e-07  3.68661e-08   5.33900e-01      3.09322e-05      5.39114e-06
8.04              8.10              3.99999e-06  1.23304e-07  3.68661e-08   5.33970e-01      3.09393e-05      5.39188e-06
8.04              8.15              3.99999e-06  1.22967e-07  3.68661e-08   5.34040e-01      3.09464e-05      5.39250e-06
8.04              8.20              3.99983e-06  1.22615e-07  3.68661e-08   5.34100e-01      3.09464e-05      5.39325e-06
8.04              8.25              3.99983e-06  1.22230e-07  3.68661e-08   5.34180e-01      3.09535e-05      5.39412e-06
8.04              8.30              3.99967e-06  1.21813e-07  3.68661e-08   5.34240e-01      3.09607e-05      5.39474e-06
8.04              8.35              3.99951e-06  1.21365e-07  3.68661e-08   5.34310e-01      3.09678e-05      5.39548e-06
8.04              8.40              3.99935e-06  1.20900e-07  3.68661e-08   5.34410e-01      3.09821e-05      5.39660e-06
8.04              8.45              3.99903e-06  1.20388e-07  3.68661e-08   5.34480e-01      3.09892e-05      5.39747e-06
8.04              8.50              3.99871e-06  1.19843e-07  3.68661e-08   5.34590e-01      3.10035e-05      5.39871e-06
8.04              8.55              3.99823e-06  1.19266e-07  3.68661e-08   5.34710e-01      3.10178e-05      5.40021e-06
8.04              8.60              3.99775e-06  1.18641e-07  3.68661e-08   5.34870e-01      3.10320e-05      5.40195e-06
8.04              8.65              3.99711e-06  1.17984e-07  3.68661e-08   5.35050e-01      3.10535e-05      5.40406e-06
8.04              8.70              3.99631e-06  1.17263e-07  3.68661e-08   5.35260e-01      3.10749e-05      5.40643e-06
8.04              8.75              3.99519e-06  1.16510e-07  3.68661e-08   5.35490e-01      3.11036e-05      5.40917e-06
8.04              8.80              3.99391e-06  1.15709e-07  3.68661e-08   5.35820e-01      3.11394e-05      5.41290e-06
8.04              8.85              3.99230e-06  1.14860e-07  3.68661e-08   5.36180e-01      3.11753e-05      5.41714e-06
8.04              8.90              3.99022e-06  1.13963e-07  3.68661e-08   5.36590e-01      3.12256e-05      5.42201e-06
8.04              8.95              3.98766e-06  1.13002e-07  3.68661e-08   5.37140e-01      3.12831e-05      5.42851e-06
8.04              9.00              3.98445e-06  1.11976e-07  3.68661e-08   5.37790e-01      3.13553e-05      5.43614e-06
8.04              9.05              3.98029e-06  1.10903e-07  3.68661e-08   5.38590e-01      3.14493e-05      5.44553e-06
8.04              9.10              3.97516e-06  1.09749e-07  3.68661e-08   5.39570e-01      3.15581e-05      5.45733e-06
8.04              9.15              3.96859e-06  1.08547e-07  3.68661e-08   5.40760e-01      3.16964e-05      5.47155e-06
8.04              9.20              3.96042e-06  1.07282e-07  3.68661e-08   5.42250e-01      3.18647e-05      5.48947e-06
8.04              9.25              3.95017e-06  1.05936e-07  3.68661e-08   5.44080e-01      3.20782e-05      5.51189e-06
8.04              9.30              3.93703e-06  1.04526e-07  3.68661e-08   5.46340e-01      3.23452e-05      5.54014e-06
8.04              9.35              3.92069e-06  1.03036e-07  3.68661e-08   5.49130e-01      3.26746e-05      5.57661e-06
8.04              9.40              3.90002e-06  1.01482e-07  3.68661e-08   5.52570e-01      3.30910e-05      5.62497e-06
8.04              9.45              3.87422e-06  9.98476e-08  3.68661e-08   5.56860e-01      3.36132e-05      5.69194e-06
8.04              9.50              3.84154e-06  9.81493e-08  3.68661e-08   5.62090e-01      3.42697e-05      5.78616e-06
8.04              9.55              3.80036e-06  9.63709e-08  3.68661e-08   5.68510e-01      3.51003e-05      5.92230e-06
8.04              9.60              3.74877e-06  9.45284e-08  3.68661e-08   5.76370e-01      3.61585e-05      6.11984e-06
8.04              9.65              3.68372e-06  9.26058e-08  3.68661e-08   5.85910e-01      3.74896e-05      6.40177e-06
8.06              7.00              4.05110e-06  1.28767e-07  3.74268e-08   5.52980e-01      3.24273e-05      5.56917e-06
8.06              7.20              4.05239e-06  1.28479e-07  3.74268e-08   5.53010e-01      3.24347e-05      5.56943e-06
8.06              7.40              4.05447e-06  1.28094e-07  3.74268e-08   5.53210e-01      3.24497e-05      5.57148e-06
8.06              7.60              4.05687e-06  1.27549e-07  3.74268e-08   5.54430e-01      3.25470e-05      5.58342e-06
8.06              7.80              4.05847e-06  1.26828e-07  3.74268e-08   5.56360e-01      3.27122e-05      5.60222e-06
8.06              8.00              4.05927e-06  1.25851e-07  3.74268e-08   5.57580e-01      3.28103e-05      5.61423e-06
8.06              8.05              4.05927e-06  1.25563e-07  3.74268e-08   5.57770e-01      3.28330e-05      5.61617e-06
8.06              8.10              4.05927e-06  1.25258e-07  3.74268e-08   5.57900e-01      3.28405e-05      5.61747e-06
8.06              8.15              4.05927e-06  1.24922e-07  3.74268e-08   5.57990e-01      3.28481e-05      5.61850e-06
8.06              8.20              4.05927e-06  1.24553e-07  3.74268e-08   5.58100e-01      3.28632e-05      5.61966e-06
8.06              8.25              4.05911e-06  1.24169e-07  3.74268e-08   5.58150e-01      3.28632e-05      5.62031e-06
8.06              8.30              4.05895e-06  1.23752e-07  3.74268e-08   5.58240e-01      3.28784e-05      5.62122e-06
8.06              8.35              4.05879e-06  1.23304e-07  3.74268e-08   5.58320e-01      3.28860e-05      5.62212e-06
8.06              8.40              4.05863e-06  1.22823e-07  3.74268e-08   5.58380e-01      3.28935e-05      5.62303e-06
8.06              8.45              4.05831e-06  1.22310e-07  3.74268e-08   5.58480e-01      3.29011e-05      5.62420e-06
8.06              8.50              4.05799e-06  1.21765e-07  3.74268e-08   5.58590e-01      3.29163e-05      5.62549e-06
8.06              8.55              4.05767e-06  1.21189e-07  3.74268e-08   5.58710e-01      3.29314e-05      5.62705e-06
8.06              8.60              4.05719e-06  1.20564e-07  3.74268e-08   5.58870e-01      3.29466e-05      5.62886e-06
8.06              8.65              4.05639e-06  1.19891e-07  3.74268e-08   5.59030e-01      3.29694e-05      5.63093e-06
8.06              8.70              4.05575e-06  1.19186e-07  3.74268e-08   5.59270e-01      3.29921e-05      5.63379e-06
8.06              8.75              4.05463e-06  1.18417e-07  3.74268e-08   5.59500e-01      3.30225e-05      5.63664e-06
8.06              8.80              4.05335e-06  1.17616e-07  3.74268e-08   5.59780e-01      3.30530e-05      5.64015e-06
8.06              8.85              4.05174e-06  1.16751e-07  3.74268e-08   5.60160e-01      3.30987e-05      5.64482e-06
8.06              8.90              4.04982e-06  1.15853e-07  3.74268e-08   5.60580e-01      3.31521e-05      5.65003e-06
8.06              8.95              4.04726e-06  1.14876e-07  3.74268e-08   5.61110e-01      3.32132e-05      5.65666e-06
8.06              9.00              4.04405e-06  1.13851e-07  3.74268e-08   5.61760e-01      3.32897e-05      5.66475e-06
8.06              9.05              4.03989e-06  1.12761e-07  3.74268e-08   5.62520e-01      3.33818e-05      5.67441e-06
8.06              9.10              4.03492e-06  1.11608e-07  3.74268e-08   5.63490e-01      3.34973e-05      5.68657e-06
8.06              9.15              4.02851e-06  1.10390e-07  3.74268e-08   5.64680e-01      3.36442e-05      5.70178e-06
8.06              9.20              4.02034e-06  1.09108e-07  3.74268e-08   5.66130e-01      3.38229e-05      5.72032e-06
8.06              9.25              4.01025e-06  1.07762e-07  3.74268e-08   5.67940e-01      3.40416e-05      5.74368e-06
8.06              9.30              3.99743e-06  1.06336e-07  3.74268e-08   5.70180e-01      3.43171e-05      5.77338e-06
8.06              9.35              3.98125e-06  1.04830e-07  3.74268e-08   5.72920e-01      3.46665e-05      5.81153e-06
8.06              9.40              3.96106e-06  1.03260e-07  3.74268e-08   5.76320e-01      3.51003e-05      5.86220e-06
8.06              9.45              3.93543e-06  1.01626e-07  3.74268e-08   5.80500e-01      3.56460e-05      5.93199e-06
8.06              9.50              3.90322e-06  9.98957e-08  3.74268e-08   5.85650e-01      3.63254e-05      6.03088e-06
8.06              9.55              3.86285e-06  9.81013e-08  3.74268e-08   5.91980e-01      3.71972e-05      6.17420e-06
8.06              9.60              3.81190e-06  9.62428e-08  3.74268e-08   5.99710e-01      3.83010e-05      6.38205e-06
8.06              9.65              3.74797e-06  9.42881e-08  3.74268e-08   6.09110e-01      3.96927e-05      6.67945e-06
8.08              7.00              4.12032e-06  1.30770e-07  3.79876e-08   5.78620e-01      3.45709e-05      5.82305e-06
8.08              7.20              4.12032e-06  1.30481e-07  3.79876e-08   5.78690e-01      3.45788e-05      5.82372e-06
8.08              7.40              4.12000e-06  1.30081e-07  3.79876e-08   5.78980e-01      3.46107e-05      5.82680e-06
8.08              7.60              4.11984e-06  1.29552e-07  3.79876e-08   5.79760e-01      3.46745e-05      5.83486e-06
8.08              7.80              4.11984e-06  1.28831e-07  3.79876e-08   5.80810e-01      3.47705e-05      5.84589e-06
8.08              8.00              4.11984e-06  1.27838e-07  3.79876e-08   5.81690e-01      3.48506e-05      5.85518e-06
8.08              8.05              4.11968e-06  1.27549e-07  3.79876e-08   5.81820e-01      3.48667e-05      5.85653e-06
8.08              8.10              4.11968e-06  1.27229e-07  3.79876e-08   5.81960e-01      3.48747e-05      5.85815e-06
8.08              8.15              4.11952e-06  1.26892e-07  3.79876e-08   5.82050e-01      3.48827e-05      5.85923e-06
8.08              8.20              4.11952e-06  1.26540e-07  3.79876e-08   5.82140e-01      3.48988e-05      5.86017e-06
8.08              8.25              4.11936e-06  1.26139e-07  3.79876e-08   5.82220e-01      3.49068e-05      5.86112e-06
8.08              8.30              4.11920e-06  1.25723e-07  3.79876e-08   5.82280e-01      3.49149e-05      5.86193e-06
8.08              8.35              4.11920e-06  1.25274e-07  3.79876e-08   5.82390e-01      3.49229e-05      5.86314e-06
8.08              8.40              4.11888e-06  1.24794e-07  3.79876e-08   5.82450e-01      3.49309e-05      5.86409e-06
8.08              8.45              4.11872e-06  1.24281e-07  3.79876e-08   5.82550e-01      3.49470e-05      5.86530e-06
8.08              8.50              4.11840e-06  1.23736e-07  3.79876e-08   5.82650e-01      3.49551e-05      5.86665e-06
8.08              8.55              4.11791e-06  1.23143e-07  3.79876e-08   5.82770e-01      3.49712e-05      5.86827e-06
8.08              8.60              4.11743e-06  1.22518e-07  3.79876e-08   5.82920e-01      3.49873e-05      5.87017e-06
8.08              8.65              4.11679e-06  1.21846e-07  3.79876e-08   5.83090e-01      3.50115e-05      5.87233e-06
8.08              8.70              4.11615e-06  1.21125e-07  3.79876e-08   5.83310e-01      3.50357e-05      5.87517e-06
8.08              8.75              4.11503e-06  1.20356e-07  3.79876e-08   5.83530e-01      3.50680e-05      5.87815e-06
8.08              8.80              4.11375e-06  1.19554e-07  3.79876e-08   5.83840e-01      3.51003e-05      5.88207e-06
8.08              8.85              4.11231e-06  1.18689e-07  3.79876e-08   5.84200e-01      3.51488e-05      5.88682e-06
8.08              8.90              4.11022e-06  1.17760e-07  3.79876e-08   5.84600e-01      3.51974e-05      5.89224e-06
8.08              8.95              4.10766e-06  1.16783e-07  3.79876e-08   5.85140e-01      3.52704e-05      5.89930e-06
8.08              9.00              4.10446e-06  1.15757e-07  3.79876e-08   5.85760e-01      3.53436e-05      5.90759e-06
8.08              9.05              4.10045e-06  1.14652e-07  3.79876e-08   5.86520e-01      3.54414e-05      5.91767e-06
8.08              9.10              4.09548e-06  1.13498e-07  3.79876e-08   5.87480e-01      3.55640e-05      5.93049e-06
8.08              9.15              4.08924e-06  1.12265e-07  3.79876e-08   5.88650e-01      3.57117e-05      5.94621e-06
8.08              9.20              4.08122e-06  1.10983e-07  3.79876e-08   5.90090e-01      3.59013e-05      5.96582e-06
8.08              9.25              4.07113e-06  1.09605e-07  3.79876e-08   5.91840e-01      3.61335e-05      5.98991e-06
8.08              9.30              4.05863e-06  1.08179e-07  3.79876e-08   5.94060e-01      3.64259e-05      6.02102e-06
8.08              9.35              4.04277e-06  1.06657e-07  3.79876e-08   5.96760e-01      3.67884e-05      6.06081e-06
8.08              9.40              4.02275e-06  1.05087e-07  3.79876e-08   6.00100e-01      3.72401e-05      6.11393e-06
8.08              9.45              3.99759e-06  1.03421e-07  3.79876e-08   6.04200e-01      3.78016e-05      6.18686e-06
8.08              9.50              3.96603e-06  1.01690e-07  3.79876e-08   6.09300e-01      3.85221e-05      6.29101e-06
8.08              9.55              3.92613e-06  9.98797e-08  3.79876e-08   6.15520e-01      3.94285e-05      6.44170e-06
8.08              9.60              3.87599e-06  9.79891e-08  3.79876e-08   6.23140e-01      4.05798e-05      6.66086e-06
8.08              9.65              3.81302e-06  9.60184e-08  3.79876e-08   6.32400e-01      4.20349e-05      6.97446e-06
8.10              7.00              4.18985e-06  1.32804e-07  3.85644e-08   6.03960e-01      3.68392e-05      6.08990e-06
8.10              7.20              4.18857e-06  1.32516e-07  3.85644e-08   6.04180e-01      3.68562e-05      6.09243e-06
8.10              7.40              4.18633e-06  1.32115e-07  3.85644e-08   6.04570e-01      3.68986e-05      6.09678e-06
8.10              7.60              4.18392e-06  1.31571e-07  3.85644e-08   6.05020e-01      3.69411e-05      6.10183e-06
8.10              7.80              4.18216e-06  1.30850e-07  3.85644e-08   6.05420e-01      3.69752e-05      6.10633e-06
8.10              8.00              4.18120e-06  1.29856e-07  3.85644e-08   6.05890e-01      3.70263e-05      6.11182e-06
8.10              8.05              4.18104e-06  1.29568e-07  3.85644e-08   6.05990e-01      3.70348e-05      6.11294e-06
8.10              8.10              4.18104e-06  1.29248e-07  3.85644e-08   6.06100e-01      3.70434e-05      6.11421e-06
8.10              8.15              4.18088e-06  1.28911e-07  3.85644e-08   6.06190e-01      3.70604e-05      6.11534e-06
