!21Na (3/2+, 5/2+, 7/2+) -> 21Ne,  e-capture,  with screening effects
!USDB  GT+Fermi     Q(21Na-21Ne) = 3.5471 MeV
!Experimental data are used.
!
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
7.00              7.00              1.95417e-06  4.78891e-08  1.36025e-08  -1.27250e+00      3.37964e-07      3.90670e-09
7.00              7.20              1.95225e-06  4.76487e-08  1.36025e-08  -1.27860e+00      3.32989e-07      3.84158e-09
7.00              7.40              1.94953e-06  4.73123e-08  1.36025e-08  -1.28110e+00      3.31002e-07      3.81514e-09
7.00              7.60              1.94729e-06  4.68637e-08  1.36025e-08  -1.28050e+00      3.31528e-07      3.82305e-09
7.00              7.80              1.94584e-06  4.62709e-08  1.36025e-08  -1.27900e+00      3.32736e-07      3.83982e-09
7.00              8.00              1.94488e-06  4.55018e-08  1.36025e-08  -1.27800e+00      3.33634e-07      3.85310e-09
7.00              8.05              1.94472e-06  4.52615e-08  1.36025e-08  -1.27780e+00      3.33811e-07      3.85576e-09
7.00              8.10              1.94456e-06  4.50212e-08  1.36025e-08  -1.27760e+00      3.33965e-07      3.85843e-09
7.00              8.15              1.94440e-06  4.47648e-08  1.36025e-08  -1.27750e+00      3.34118e-07      3.86109e-09
7.00              8.20              1.94424e-06  4.44764e-08  1.36025e-08  -1.27730e+00      3.34280e-07      3.86465e-09
7.00              8.25              1.94408e-06  4.41880e-08  1.36025e-08  -1.27720e+00      3.34411e-07      3.86732e-09
7.00              8.30              1.94376e-06  4.38676e-08  1.36025e-08  -1.27700e+00      3.34588e-07      3.87089e-09
7.00              8.35              1.94344e-06  4.35311e-08  1.36025e-08  -1.27690e+00      3.34711e-07      3.87445e-09
7.00              8.40              1.94296e-06  4.31787e-08  1.36025e-08  -1.27670e+00      3.34935e-07      3.87981e-09
7.00              8.45              1.94232e-06  4.27941e-08  1.36025e-08  -1.27650e+00      3.35159e-07      3.88517e-09
7.00              8.50              1.94168e-06  4.23936e-08  1.36025e-08  -1.27630e+00      3.35413e-07      3.89234e-09
7.00              8.55              1.94072e-06  4.19770e-08  1.36025e-08  -1.27610e+00      3.35684e-07      3.90041e-09
7.00              8.60              1.93960e-06  4.15284e-08  1.36025e-08  -1.27580e+00      3.36078e-07      3.91210e-09
7.00              8.65              1.93815e-06  4.10478e-08  1.36025e-08  -1.27530e+00      3.36589e-07      3.93016e-09
7.00              8.70              1.93623e-06  4.05511e-08  1.36025e-08  -1.27490e+00      3.37132e-07      3.95740e-09
7.00              8.75              1.93399e-06  4.00224e-08  1.36025e-08  -1.27430e+00      3.37863e-07      4.00323e-09
7.00              8.80              1.93110e-06  3.94616e-08  1.36025e-08  -1.27350e+00      3.38774e-07      4.08047e-09
7.00              8.85              1.92742e-06  3.88848e-08  1.36025e-08  -1.27260e+00      3.39860e-07      4.20349e-09
7.00              8.90              1.92277e-06  3.82760e-08  1.36025e-08  -1.27150e+00      3.41256e-07      4.39755e-09
7.00              8.95              1.91700e-06  3.76351e-08  1.36025e-08  -1.27010e+00      3.42981e-07      4.68393e-09
7.00              9.00              1.90963e-06  3.69782e-08  1.36025e-08  -1.26830e+00      3.45096e-07      5.08874e-09
7.00              9.05              1.90034e-06  3.62893e-08  1.36025e-08  -1.26610e+00      3.47769e-07      5.63392e-09
7.00              9.10              1.88881e-06  3.55683e-08  1.36025e-08  -1.26340e+00      3.51132e-07      6.33156e-09
7.00              9.15              1.87407e-06  3.48153e-08  1.36025e-08  -1.26000e+00      3.55304e-07      7.18969e-09
7.00              9.20              1.85564e-06  3.40463e-08  1.36025e-08  -1.25590e+00      3.60479e-07      8.20371e-09
7.00              9.25              1.83225e-06  3.32452e-08  1.36025e-08  -1.25100e+00      3.66885e-07      9.36937e-09
7.00              9.30              1.80277e-06  3.24281e-08  1.36025e-08  -1.24500e+00      3.74775e-07      1.06810e-08
7.00              9.35              1.76576e-06  3.15789e-08  1.36025e-08  -1.23790e+00      3.84557e-07      1.21398e-08
7.00              9.40              1.71898e-06  3.33413e-08  1.36025e-08  -1.22960e+00      3.96224e-07      1.37534e-08
7.00              9.45              1.66050e-06  2.98005e-08  1.36025e-08  -1.21890e+00      4.11823e-07      1.56247e-08
7.00              9.50              1.58744e-06  2.88552e-08  1.36025e-08  -1.20630e+00      4.30914e-07      1.77996e-08
7.00              9.55              1.49691e-06  2.78939e-08  1.36025e-08  -1.19080e+00      4.55313e-07      2.04508e-08
7.00              9.60              1.38620e-06  2.69005e-08  1.36025e-08  -1.17120e+00      4.87462e-07      2.38402e-08
7.00              9.65              1.25354e-06  2.59072e-08  1.36025e-08  -1.14530e+00      5.31680e-07      2.84126e-08
8.00              7.00              3.89073e-06  1.03773e-07  2.81182e-08  -1.15730e-01      5.89862e-06      1.23968e-07
8.00              7.20              3.89121e-06  1.03453e-07  2.81182e-08  -1.15720e-01      5.89889e-06      1.23968e-07
8.00              7.40              3.89185e-06  1.03020e-07  2.81182e-08  -1.15850e-01      5.89726e-06      1.23940e-07
8.00              7.60              3.89233e-06  1.02427e-07  2.81182e-08  -1.16260e-01      5.89156e-06      1.23797e-07
8.00              7.80              3.89233e-06  1.01642e-07  2.81182e-08  -1.17050e-01      5.88018e-06      1.23541e-07
8.00              8.00              3.89201e-06  1.00585e-07  2.81182e-08  -1.17770e-01      5.87030e-06      1.23313e-07
8.00              8.05              3.89185e-06  1.00280e-07  2.81182e-08  -1.17860e-01      5.86922e-06      1.23285e-07
8.00              8.10              3.89185e-06  9.99278e-08  2.81182e-08  -1.17910e-01      5.86868e-06      1.23313e-07
8.00              8.15              3.89169e-06  9.95753e-08  2.81182e-08  -1.17930e-01      5.86881e-06      1.23313e-07
8.00              8.20              3.89169e-06  9.91908e-08  2.81182e-08  -1.17900e-01      5.86949e-06      1.23370e-07
8.00              8.25              3.89153e-06  9.87742e-08  2.81182e-08  -1.17840e-01      5.87071e-06      1.23399e-07
8.00              8.30              3.89137e-06  9.83256e-08  2.81182e-08  -1.17790e-01      5.87192e-06      1.23484e-07
8.00              8.35              3.89121e-06  9.78609e-08  2.81182e-08  -1.17700e-01      5.87368e-06      1.23541e-07
8.00              8.40              3.89105e-06  9.73483e-08  2.81182e-08  -1.17580e-01      5.87598e-06      1.23655e-07
8.00              8.45              3.89073e-06  9.68035e-08  2.81182e-08  -1.17490e-01      5.87801e-06      1.23740e-07
8.00              8.50              3.89041e-06  9.62428e-08  2.81182e-08  -1.17350e-01      5.88085e-06      1.23883e-07
8.00              8.55              3.88992e-06  9.56179e-08  2.81182e-08  -1.17180e-01      5.88424e-06      1.24025e-07
8.00              8.60              3.88944e-06  9.49610e-08  2.81182e-08  -1.16980e-01      5.88831e-06      1.24254e-07
8.00              8.65              3.88880e-06  9.42721e-08  2.81182e-08  -1.16780e-01      5.89251e-06      1.24512e-07
8.00              8.70              3.88800e-06  9.35351e-08  2.81182e-08  -1.16510e-01      5.89821e-06      1.24943e-07
8.00              8.75              3.88688e-06  9.27500e-08  2.81182e-08  -1.16180e-01      5.90473e-06      1.25635e-07
8.00              8.80              3.88560e-06  9.19169e-08  2.81182e-08  -1.15780e-01      5.91303e-06      1.26739e-07
8.00              8.85              3.88384e-06  9.10357e-08  2.81182e-08  -1.15310e-01      5.92271e-06      1.28473e-07
8.00              8.90              3.88175e-06  9.01064e-08  2.81182e-08  -1.14710e-01      5.93500e-06      1.31193e-07
8.00              8.95              3.87903e-06  8.91291e-08  2.81182e-08  -1.13980e-01      5.95005e-06      1.35179e-07
8.00              9.00              3.87567e-06  8.80877e-08  2.81182e-08  -1.13040e-01      5.96898e-06      1.40770e-07
8.00              9.05              3.87134e-06  8.69822e-08  2.81182e-08  -1.11900e-01      5.99239e-06      1.48289e-07
8.00              9.10              3.86605e-06  8.58286e-08  2.81182e-08  -1.10460e-01      6.02172e-06      1.57874e-07
8.00              9.15              3.85932e-06  8.46270e-08  2.81182e-08  -1.08710e-01      6.05788e-06      1.69571e-07
8.00              9.20              3.85099e-06  8.33452e-08  2.81182e-08  -1.06560e-01      6.10268e-06      1.83358e-07
8.00              9.25              3.84026e-06  8.20154e-08  2.81182e-08  -1.03950e-01      6.15773e-06      1.99090e-07
8.00              9.30              3.82680e-06  8.06375e-08  2.81182e-08  -1.00780e-01      6.22573e-06      2.16626e-07
8.00              9.35              3.80998e-06  7.91796e-08  2.81182e-08  -9.69340e-02      6.30987e-06      2.35967e-07
8.00              9.40              3.78883e-06  7.76735e-08  2.81182e-08  -9.22420e-02      6.41461e-06      2.57306e-07
8.00              9.45              3.76207e-06  7.61034e-08  2.81182e-08  -8.65750e-02      6.54441e-06      2.81139e-07
8.00              9.50              3.72843e-06  7.44692e-08  2.81182e-08  -7.96670e-02      6.70688e-06      3.08440e-07
8.00              9.55              3.68597e-06  7.27869e-08  2.81182e-08  -7.13030e-02      6.91020e-06      3.40636e-07
8.00              9.60              3.63262e-06  7.10405e-08  2.81182e-08  -6.11210e-02      7.16655e-06      3.79866e-07
8.00              9.65              3.56564e-06  6.92461e-08  2.81182e-08  -4.87830e-02      7.49084e-06      4.28865e-07
8.02              7.00              3.95898e-06  1.05375e-07  2.85348e-08  -8.82230e-02      6.32150e-06      1.35304e-07
8.02              7.20              3.95738e-06  1.05055e-07  2.85348e-08  -8.81920e-02      6.32223e-06      1.35335e-07
8.02              7.40              3.95497e-06  1.04622e-07  2.85348e-08  -8.84360e-02      6.31859e-06      1.35242e-07
8.02              7.60              3.95241e-06  1.04045e-07  2.85348e-08  -9.00160e-02      6.29391e-06      1.34589e-07
8.02              7.80              3.95065e-06  1.03244e-07  2.85348e-08  -9.20180e-02      6.26268e-06      1.33786e-07
8.02              8.00              3.94969e-06  1.02187e-07  2.85348e-08  -9.30510e-02      6.24713e-06      1.33386e-07
8.02              8.05              3.94953e-06  1.01866e-07  2.85348e-08  -9.31200e-02      6.24626e-06      1.33386e-07
8.02              8.10              3.94937e-06  1.01530e-07  2.85348e-08  -9.31890e-02      6.24540e-06      1.33386e-07
8.02              8.15              3.94937e-06  1.01161e-07  2.85348e-08  -9.31870e-02      6.24583e-06      1.33417e-07
8.02              8.20              3.94921e-06  1.00777e-07  2.85348e-08  -9.31530e-02      6.24670e-06      1.33447e-07
8.02              8.25              3.94921e-06  1.00360e-07  2.85348e-08  -9.30900e-02      6.24799e-06      1.33509e-07
8.02              8.30              3.94904e-06  9.99117e-08  2.85348e-08  -9.30340e-02      6.24929e-06      1.33570e-07
8.02              8.35              3.94888e-06  9.94311e-08  2.85348e-08  -9.29480e-02      6.25130e-06      1.33663e-07
8.02              8.40              3.94856e-06  9.89344e-08  2.85348e-08  -9.28620e-02      6.25317e-06      1.33755e-07
8.02              8.45              3.94840e-06  9.83897e-08  2.85348e-08  -9.27380e-02      6.25576e-06      1.33878e-07
8.02              8.50              3.94808e-06  9.77969e-08  2.85348e-08  -9.26000e-02      6.25879e-06      1.34002e-07
8.02              8.55              3.94760e-06  9.71880e-08  2.85348e-08  -9.24390e-02      6.26225e-06      1.34187e-07
8.02              8.60              3.94712e-06  9.65311e-08  2.85348e-08  -9.22380e-02      6.26658e-06      1.34403e-07
8.02              8.65              3.94648e-06  9.58262e-08  2.85348e-08  -9.20160e-02      6.27149e-06      1.34713e-07
8.02              8.70              3.94552e-06  9.50892e-08  2.85348e-08  -9.17820e-02      6.27669e-06      1.35148e-07
8.02              8.75              3.94456e-06  9.42881e-08  2.85348e-08  -9.14370e-02      6.28406e-06      1.35866e-07
8.02              8.80              3.94328e-06  9.34550e-08  2.85348e-08  -9.10810e-02      6.29202e-06      1.37028e-07
8.02              8.85              3.94151e-06  9.25738e-08  2.85348e-08  -9.05940e-02      6.30261e-06      1.38871e-07
8.02              8.90              3.93959e-06  9.16285e-08  2.85348e-08  -8.99810e-02      6.31583e-06      1.41746e-07
8.02              8.95              3.93687e-06  9.06351e-08  2.85348e-08  -8.92740e-02      6.33141e-06      1.45986e-07
8.02              9.00              3.93350e-06  8.95937e-08  2.85348e-08  -8.83390e-02      6.35156e-06      1.51918e-07
8.02              9.05              3.92934e-06  8.84882e-08  2.85348e-08  -8.72000e-02      6.37618e-06      1.59849e-07
8.02              9.10              3.92405e-06  8.73186e-08  2.85348e-08  -8.57870e-02      6.40694e-06      1.70001e-07
8.02              9.15              3.91748e-06  8.61010e-08  2.85348e-08  -8.40660e-02      6.44467e-06      1.82386e-07
8.02              9.20              3.90915e-06  8.48192e-08  2.85348e-08  -8.19620e-02      6.49128e-06      1.96970e-07
8.02              9.25              3.89874e-06  8.34734e-08  2.85348e-08  -7.93880e-02      6.54908e-06      2.13614e-07
8.02              9.30              3.88544e-06  8.20635e-08  2.85348e-08  -7.62550e-02      6.62049e-06      2.32178e-07
8.02              9.35              3.86894e-06  8.06055e-08  2.85348e-08  -7.24660e-02      6.70858e-06      2.52633e-07
8.02              9.40              3.84795e-06  7.90834e-08  2.85348e-08  -6.78760e-02      6.81774e-06      2.75176e-07
8.02              9.45              3.82167e-06  7.74813e-08  2.85348e-08  -6.22580e-02      6.95409e-06      3.00393e-07
8.02              9.50              3.78851e-06  7.58470e-08  2.85348e-08  -5.54610e-02      7.12394e-06      3.29231e-07
8.02              9.55              3.74669e-06  7.41327e-08  2.85348e-08  -4.72130e-02      7.33669e-06      3.63246e-07
8.02              9.60              3.69430e-06  7.23703e-08  2.85348e-08  -3.71730e-02      7.60502e-06      4.04651e-07
8.02              9.65              3.62829e-06  7.05599e-08  2.85348e-08  -2.50170e-02      7.94384e-06      4.56321e-07
8.04              7.00              4.00913e-06  1.07025e-07  2.89674e-08  -6.23120e-02      6.74808e-06      1.46930e-07
8.04              7.20              4.00897e-06  1.06705e-07  2.89674e-08  -6.40150e-02      6.71940e-06      1.46154e-07
8.04              7.40              4.00881e-06  1.06256e-07  2.89674e-08  -6.59980e-02      6.68606e-06      1.45248e-07
8.04              7.60              4.00849e-06  1.05664e-07  2.89674e-08  -6.74520e-02      6.66194e-06      1.44614e-07
8.04              7.80              4.00833e-06  1.04878e-07  2.89674e-08  -6.82360e-02      6.64922e-06      1.44315e-07
8.04              8.00              4.00801e-06  1.03805e-07  2.89674e-08  -6.84840e-02      6.64585e-06      1.44248e-07
8.04              8.05              4.00801e-06  1.03485e-07  2.89674e-08  -6.84580e-02      6.64661e-06      1.44281e-07
8.04              8.10              4.00801e-06  1.03148e-07  2.89674e-08  -6.84470e-02      6.64707e-06      1.44315e-07
8.04              8.15              4.00784e-06  1.02780e-07  2.89674e-08  -6.84160e-02      6.64784e-06      1.44348e-07
8.04              8.20              4.00784e-06  1.02395e-07  2.89674e-08  -6.83650e-02      6.64906e-06      1.44414e-07
8.04              8.25              4.00768e-06  1.01963e-07  2.89674e-08  -6.82920e-02      6.65075e-06      1.44481e-07
8.04              8.30              4.00752e-06  1.01514e-07  2.89674e-08  -6.82310e-02      6.65212e-06      1.44547e-07
8.04              8.35              4.00736e-06  1.01033e-07  2.89674e-08  -6.81440e-02      6.65412e-06      1.44647e-07
8.04              8.40              4.00720e-06  1.00521e-07  2.89674e-08  -6.80240e-02      6.65687e-06      1.44747e-07
8.04              8.45              4.00688e-06  9.99758e-08  2.89674e-08  -6.79360e-02      6.65902e-06      1.44881e-07
8.04              8.50              4.00656e-06  9.93990e-08  2.89674e-08  -6.78010e-02      6.66209e-06      1.45014e-07
8.04              8.55              4.00608e-06  9.87742e-08  2.89674e-08  -6.76440e-02      6.66577e-06      1.45181e-07
8.04              8.60              4.00560e-06  9.81173e-08  2.89674e-08  -6.74490e-02      6.67022e-06      1.45415e-07
8.04              8.65              4.00496e-06  9.74123e-08  2.89674e-08  -6.72340e-02      6.67529e-06      1.45751e-07
8.04              8.70              4.00416e-06  9.66593e-08  2.89674e-08  -6.69730e-02      6.68129e-06      1.46221e-07
8.04              8.75              4.00304e-06  9.58582e-08  2.89674e-08  -6.66730e-02      6.68837e-06      1.46964e-07
8.04              8.80              4.00192e-06  9.50091e-08  2.89674e-08  -6.62610e-02      6.69777e-06      1.48221e-07
8.04              8.85              4.00031e-06  9.41279e-08  2.89674e-08  -6.57900e-02      6.70873e-06      1.50179e-07
8.04              8.90              3.99807e-06  9.31826e-08  2.89674e-08  -6.52350e-02      6.72172e-06      1.53218e-07
8.04              8.95              3.99551e-06  9.21732e-08  2.89674e-08  -6.44840e-02      6.73892e-06      1.57692e-07
8.04              9.00              3.99230e-06  9.11158e-08  2.89674e-08  -6.35820e-02      6.75975e-06      1.63984e-07
8.04              9.05              3.98814e-06  9.00103e-08  2.89674e-08  -6.24510e-02      6.78579e-06      1.72397e-07
8.04              9.10              3.98301e-06  8.88407e-08  2.89674e-08  -6.10560e-02      6.81790e-06      1.83130e-07
8.04              9.15              3.97644e-06  8.76070e-08  2.89674e-08  -5.93670e-02      6.85741e-06      1.96237e-07
8.04              9.20              3.96827e-06  8.63093e-08  2.89674e-08  -5.72770e-02      6.90670e-06      2.11685e-07
8.04              9.25              3.95802e-06  8.49474e-08  2.89674e-08  -5.47380e-02      6.96723e-06      2.29298e-07
8.04              9.30              3.94504e-06  8.35375e-08  2.89674e-08  -5.16660e-02      7.04175e-06      2.48938e-07
8.04              9.35              3.92854e-06  8.20475e-08  2.89674e-08  -4.79350e-02      7.13396e-06      2.70570e-07
8.04              9.40              3.90803e-06  8.05094e-08  2.89674e-08  -4.34090e-02      7.24820e-06      2.94429e-07
8.04              9.45              3.88207e-06  7.89072e-08  2.89674e-08  -3.78720e-02      7.39112e-06      3.21093e-07
8.04              9.50              3.84939e-06  7.72409e-08  2.89674e-08  -3.11800e-02      7.56868e-06      3.51569e-07
8.04              9.55              3.80837e-06  7.55266e-08  2.89674e-08  -2.30460e-02      7.79149e-06      3.87499e-07
8.04              9.60              3.75662e-06  7.37322e-08  2.89674e-08  -1.31410e-02      8.07236e-06      4.31221e-07
8.04              9.65              3.69174e-06  7.19057e-08  2.89674e-08  -1.16020e-03      8.42676e-06      4.85736e-07
8.06              7.00              4.05911e-06  1.08692e-07  2.93999e-08  -5.23020e-02      6.91975e-06      1.51639e-07
8.06              7.20              4.06040e-06  1.08355e-07  2.93999e-08  -5.19880e-02      6.92549e-06      1.51814e-07
8.06              7.40              4.06248e-06  1.07923e-07  2.93999e-08  -5.01410e-02      6.95826e-06      1.52760e-07
8.06              7.60              4.06488e-06  1.07330e-07  2.93999e-08  -4.68000e-02      7.01763e-06      1.54458e-07
8.06              7.80              4.06648e-06  1.06529e-07  2.93999e-08  -4.46970e-02      7.05570e-06      1.55529e-07
8.06              8.00              4.06729e-06  1.05455e-07  2.93999e-08  -4.38720e-02      7.07116e-06      1.56031e-07
8.06              8.05              4.06729e-06  1.05135e-07  2.93999e-08  -4.37480e-02      7.07360e-06      1.56103e-07
8.06              8.10              4.06729e-06  1.04782e-07  2.93999e-08  -4.36590e-02      7.07555e-06      1.56175e-07
8.06              8.15              4.06729e-06  1.04414e-07  2.93999e-08  -4.36000e-02      7.07686e-06      1.56247e-07
8.06              8.20              4.06729e-06  1.04029e-07  2.93999e-08  -4.34970e-02      7.07914e-06      1.56319e-07
8.06              8.25              4.06713e-06  1.03613e-07  2.93999e-08  -4.34490e-02      7.08044e-06      1.56391e-07
8.06              8.30              4.06697e-06  1.03148e-07  2.93999e-08  -4.33490e-02      7.08273e-06      1.56463e-07
8.06              8.35              4.06680e-06  1.02667e-07  2.93999e-08  -4.32600e-02      7.08485e-06      1.56571e-07
8.06              8.40              4.06664e-06  1.02155e-07  2.93999e-08  -4.31760e-02      7.08697e-06      1.56679e-07
8.06              8.45              4.06632e-06  1.01610e-07  2.93999e-08  -4.30560e-02      7.08990e-06      1.56823e-07
8.06              8.50              4.06600e-06  1.01017e-07  2.93999e-08  -4.29250e-02      7.09317e-06      1.56968e-07
8.06              8.55              4.06568e-06  1.00392e-07  2.93999e-08  -4.27710e-02      7.09693e-06      1.57149e-07
8.06              8.60              4.06520e-06  9.97195e-08  2.93999e-08  -4.25810e-02      7.10150e-06      1.57402e-07
8.06              8.65              4.06456e-06  9.90145e-08  2.93999e-08  -4.23710e-02      7.10674e-06      1.57729e-07
8.06              8.70              4.06376e-06  9.82615e-08  2.93999e-08  -4.20860e-02      7.11378e-06      1.58274e-07
8.06              8.75              4.06264e-06  9.74604e-08  2.93999e-08  -4.17960e-02      7.12099e-06      1.59078e-07
8.06              8.80              4.06136e-06  9.66113e-08  2.93999e-08  -4.14310e-02      7.13018e-06      1.60362e-07
8.06              8.85              4.05976e-06  9.56980e-08  2.93999e-08  -4.09420e-02      7.14201e-06      1.62458e-07
8.06              8.90              4.05783e-06  9.47527e-08  2.93999e-08  -4.03730e-02      7.15617e-06      1.65669e-07
8.06              8.95              4.05527e-06  9.37434e-08  2.93999e-08  -3.96470e-02      7.17382e-06      1.70408e-07
8.06              9.00              4.05206e-06  9.26699e-08  2.93999e-08  -3.87440e-02      7.19599e-06      1.77076e-07
8.06              9.05              4.04790e-06  9.15484e-08  2.93999e-08  -3.76540e-02      7.22271e-06      1.85965e-07
8.06              9.10              4.04293e-06  9.03628e-08  2.93999e-08  -3.62780e-02      7.25655e-06      1.97333e-07
8.06              9.15              4.03652e-06  8.91291e-08  2.93999e-08  -3.45840e-02      7.29845e-06      2.11232e-07
8.06              9.20              4.02835e-06  8.78153e-08  2.93999e-08  -3.25410e-02      7.34971e-06      2.27573e-07
8.06              9.25              4.01826e-06  8.64535e-08  2.93999e-08  -3.00360e-02      7.41328e-06      2.46218e-07
8.06              9.30              4.00544e-06  8.50275e-08  2.93999e-08  -2.69890e-02      7.49187e-06      2.67024e-07
8.06              9.35              3.98926e-06  8.35215e-08  2.93999e-08  -2.33140e-02      7.58840e-06      2.89915e-07
8.06              9.40              3.96907e-06  8.19674e-08  2.93999e-08  -1.88510e-02      7.70815e-06      3.15159e-07
8.06              9.45              3.94344e-06  8.03492e-08  2.93999e-08  -1.34230e-02      7.85707e-06      3.43337e-07
8.06              9.50              3.91123e-06  7.86669e-08  2.93999e-08  -6.83280e-03      8.04304e-06      3.75552e-07
8.06              9.55              3.87086e-06  7.69205e-08  2.93999e-08   1.19400e-03      8.27638e-06      4.13533e-07
8.06              9.60              3.81991e-06  7.51261e-08  2.93999e-08   1.09380e-02      8.56979e-06      4.59685e-07
8.06              9.65              3.75598e-06  7.32675e-08  2.93999e-08   2.27520e-02      8.94068e-06      5.17190e-07
8.08              7.00              4.12849e-06  1.10374e-07  2.98486e-08  -2.53130e-02      7.40714e-06      1.65291e-07
8.08              7.20              4.12833e-06  1.10054e-07  2.98486e-08  -2.41870e-02      7.42866e-06      1.65913e-07
8.08              7.40              4.12817e-06  1.09605e-07  2.98486e-08  -2.25810e-02      7.45917e-06      1.66802e-07
8.08              7.60              4.12801e-06  1.09012e-07  2.98486e-08  -2.09120e-02      7.49118e-06      1.67738e-07
8.08              7.80              4.12785e-06  1.08195e-07  2.98486e-08  -1.96790e-02      7.51520e-06      1.68454e-07
8.08              8.00              4.12785e-06  1.07122e-07  2.98486e-08  -1.89540e-02      7.52975e-06      1.68924e-07
8.08              8.05              4.12785e-06  1.06801e-07  2.98486e-08  -1.88620e-02      7.53183e-06      1.68998e-07
8.08              8.10              4.12785e-06  1.06465e-07  2.98486e-08  -1.87450e-02      7.53443e-06      1.69087e-07
8.08              8.15              4.12769e-06  1.06080e-07  2.98486e-08  -1.86660e-02      7.53616e-06      1.69161e-07
8.08              8.20              4.12769e-06  1.05696e-07  2.98486e-08  -1.85840e-02      7.53807e-06      1.69247e-07
8.08              8.25              4.12753e-06  1.05263e-07  2.98486e-08  -1.84960e-02      7.54033e-06      1.69333e-07
8.08              8.30              4.12737e-06  1.04814e-07  2.98486e-08  -1.84280e-02      7.54207e-06      1.69418e-07
8.08              8.35              4.12737e-06  1.04334e-07  2.98486e-08  -1.83050e-02      7.54502e-06      1.69543e-07
8.08              8.40              4.12705e-06  1.03805e-07  2.98486e-08  -1.82210e-02      7.54728e-06      1.69653e-07
8.08              8.45              4.12689e-06  1.03260e-07  2.98486e-08  -1.81030e-02      7.55041e-06      1.69793e-07
8.08              8.50              4.12657e-06  1.02667e-07  2.98486e-08  -1.79740e-02      7.55371e-06      1.69958e-07
8.08              8.55              4.12609e-06  1.02027e-07  2.98486e-08  -1.78250e-02      7.55771e-06      1.70157e-07
8.08              8.60              4.12560e-06  1.01354e-07  2.98486e-08  -1.76400e-02      7.56259e-06      1.70420e-07
8.08              8.65              4.12496e-06  1.00649e-07  2.98486e-08  -1.74370e-02      7.56799e-06      1.70773e-07
8.08              8.70              4.12416e-06  9.98797e-08  2.98486e-08  -1.71590e-02      7.57514e-06      1.71329e-07
8.08              8.75              4.12320e-06  9.90786e-08  2.98486e-08  -1.68790e-02      7.58281e-06      1.72171e-07
8.08              8.80              4.12192e-06  9.82134e-08  2.98486e-08  -1.64930e-02      7.59277e-06      1.73564e-07
8.08              8.85              4.12032e-06  9.73002e-08  2.98486e-08  -1.60210e-02      7.60520e-06      1.75776e-07
8.08              8.90              4.11840e-06  9.63549e-08  2.98486e-08  -1.54720e-02      7.61974e-06      1.79172e-07
8.08              8.95              4.11583e-06  9.53295e-08  2.98486e-08  -1.47390e-02      7.63872e-06      1.84205e-07
8.08              9.00              4.11263e-06  9.42561e-08  2.98486e-08  -1.38670e-02      7.66144e-06      1.91254e-07
8.08              9.05              4.10862e-06  9.31185e-08  2.98486e-08  -1.27830e-02      7.68972e-06      2.00674e-07
8.08              9.10              4.10366e-06  9.19329e-08  2.98486e-08  -1.14220e-02      7.72539e-06      2.12716e-07
8.08              9.15              4.09741e-06  9.06672e-08  2.98486e-08  -9.75850e-03      7.76909e-06      2.27431e-07
8.08              9.20              4.08940e-06  8.93534e-08  2.98486e-08  -7.72740e-03      7.82331e-06      2.44749e-07
8.08              9.25              4.07930e-06  8.79755e-08  2.98486e-08  -5.28620e-03      7.88933e-06      2.64472e-07
8.08              9.30              4.06680e-06  8.65336e-08  2.98486e-08  -2.26380e-03      7.97187e-06      2.86510e-07
8.08              9.35              4.05094e-06  8.50275e-08  2.98486e-08   1.35690e-03      8.07310e-06      3.10749e-07
8.08              9.40              4.03092e-06  8.34574e-08  2.98486e-08   5.76210e-03      8.19861e-06      3.37466e-07
8.08              9.45              4.00576e-06  8.18071e-08  2.98486e-08   1.10840e-02      8.35431e-06      3.67249e-07
8.08              9.50              3.97420e-06  8.01088e-08  2.98486e-08   1.76090e-02      8.54949e-06      4.01357e-07
8.08              9.55              3.93430e-06  7.83464e-08  2.98486e-08   2.55010e-02      8.79327e-06      4.41469e-07
8.08              9.60              3.88416e-06  7.65360e-08  2.98486e-08   3.51210e-02      9.10082e-06      4.90231e-07
8.08              9.65              3.82119e-06  7.46614e-08  2.98486e-08   4.67730e-02      9.48900e-06      5.50948e-07
8.10              7.00              4.19818e-06  1.12088e-07  3.02972e-08   1.07490e-02      8.11373e-06      1.85524e-07
8.10              7.20              4.19674e-06  1.11768e-07  3.02972e-08   7.50010e-03      8.04749e-06      1.83612e-07
8.10              7.40              4.19466e-06  1.11319e-07  3.02972e-08   5.73760e-03      8.01199e-06      1.82596e-07
8.10              7.60              4.19226e-06  1.10726e-07  3.02972e-08   5.31190e-03      8.00369e-06      1.82386e-07
8.10              7.80              4.19033e-06  1.09909e-07  3.02972e-08   5.64810e-03      8.01125e-06      1.82638e-07
8.10              8.00              4.18953e-06  1.08820e-07  3.02972e-08   6.07800e-03      8.02085e-06      1.82970e-07
8.10              8.05              4.18937e-06  1.08499e-07  3.02972e-08   6.15750e-03      8.02270e-06      1.83042e-07
8.10              8.10              4.18921e-06  1.08147e-07  3.02972e-08   6.25620e-03      8.02510e-06      1.83130e-07
