!17F (5/2+, 1/2+) -> 17O    e-capture   with screening effects
!USDB ,    Q (17F-17O) =2.7604 MeV 
! Experimental energies and B(GT) are used.
!
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
8.00              8.00              3.89713e-06  8.64695e-08  2.29912e-08  -8.50260e-02      5.45608e-06      1.46120e-22
8.00              8.05              3.89697e-06  8.61330e-08  2.29912e-08  -8.50940e-02      5.45532e-06      1.46120e-22
8.00              8.10              3.89697e-06  8.57645e-08  2.29912e-08  -8.51280e-02      5.45520e-06      1.46120e-22
8.00              8.15              3.89681e-06  8.53800e-08  2.29912e-08  -8.51260e-02      5.45557e-06      1.47133e-22
8.00              8.20              3.89681e-06  8.49634e-08  2.29912e-08  -8.50890e-02      5.45645e-06      2.25274e-22
8.00              8.25              3.89665e-06  8.45308e-08  2.29912e-08  -8.50170e-02      5.45796e-06      4.19479e-21
8.00              8.30              3.89649e-06  8.40502e-08  2.29912e-08  -8.49500e-02      5.45934e-06      1.36367e-19
8.00              8.35              3.89633e-06  8.35535e-08  2.29912e-08  -8.48480e-02      5.46135e-06      3.14565e-18
8.00              8.40              3.89617e-06  8.30248e-08  2.29912e-08  -8.47090e-02      5.46400e-06      5.12519e-17
8.00              8.45              3.89585e-06  8.24480e-08  2.29912e-08  -8.46000e-02      5.46626e-06      6.14767e-16
8.00              8.50              3.89553e-06  8.18392e-08  2.29912e-08  -8.44390e-02      5.46953e-06      5.65601e-15
8.00              8.55              3.89505e-06  8.11983e-08  2.29912e-08  -8.42500e-02      5.47319e-06      4.08894e-14
8.00              8.60              3.89457e-06  8.05094e-08  2.29912e-08  -8.40180e-02      5.47773e-06      2.38293e-13
8.00              8.65              3.89393e-06  7.97884e-08  2.29912e-08  -8.37960e-02      5.48240e-06      1.14686e-12
8.00              8.70              3.89313e-06  7.90194e-08  2.29912e-08  -8.34890e-02      5.48858e-06      4.65062e-12
8.00              8.75              3.89201e-06  7.82183e-08  2.29912e-08  -8.31360e-02      5.49579e-06      1.61812e-11
8.00              8.80              3.89073e-06  7.73531e-08  2.29912e-08  -8.26980e-02      5.50479e-06      4.92959e-11
8.00              8.85              3.88896e-06  7.64559e-08  2.29912e-08  -8.21980e-02      5.51506e-06      1.32743e-10
8.00              8.90              3.88688e-06  7.54946e-08  2.29912e-08  -8.15670e-02      5.52803e-06      3.21522e-10
8.00              8.95              3.88416e-06  7.44852e-08  2.29912e-08  -8.07950e-02      5.54396e-06      7.07148e-10
8.00              9.00              3.88079e-06  7.34278e-08  2.29912e-08  -7.98050e-02      5.56404e-06      1.42893e-09
8.00              9.05              3.87647e-06  7.23223e-08  2.29912e-08  -7.85700e-02      5.58895e-06      2.67369e-09
8.00              9.10              3.87118e-06  7.11687e-08  2.29912e-08  -7.69870e-02      5.62070e-06      4.67531e-09
8.00              9.15              3.86445e-06  6.99671e-08  2.29912e-08  -7.49870e-02      5.66070e-06      7.69503e-09
8.00              9.20              3.85612e-06  6.87013e-08  2.29912e-08  -7.24530e-02      5.71137e-06      1.20008e-08
8.00              9.25              3.84538e-06  6.73875e-08  2.29912e-08  -6.92900e-02      5.77485e-06      1.78365e-08
8.00              9.30              3.83193e-06  6.60097e-08  2.29912e-08  -6.53700e-02      5.85464e-06      2.53986e-08
8.00              9.35              3.81510e-06  6.45998e-08  2.29912e-08  -6.05280e-02      5.95471e-06      3.48346e-08
8.00              9.40              3.79395e-06  6.31258e-08  2.29912e-08  -5.45940e-02      6.08024e-06      4.62179e-08
8.00              9.45              3.76720e-06  6.16197e-08  2.29912e-08  -4.74300e-02      6.23664e-06      5.95951e-08
8.00              9.50              3.73355e-06  6.00496e-08  2.29912e-08  -3.87720e-02      6.43251e-06      7.50085e-08
8.00              9.55              3.69109e-06  6.21805e-08  2.29912e-08  -2.88810e-02      6.66685e-06      9.24295e-08
8.00              9.60              3.63774e-06  6.09788e-08  2.29912e-08  -1.65250e-02      6.97333e-06      1.12256e-07
8.00              9.65              3.57077e-06  5.50668e-08  2.29912e-08  -1.23420e-03      7.37412e-06      1.35024e-07
8.02              7.00              3.96411e-06  9.13241e-08  2.33437e-08  -5.69890e-02      5.86085e-06      1.55851e-22
8.02              7.20              3.96250e-06  9.09716e-08  2.33437e-08  -5.68890e-02      5.86260e-06      1.56211e-22
8.02              7.40              3.96010e-06  9.04909e-08  2.33437e-08  -5.67670e-02      5.86476e-06      1.56211e-22
8.02              7.60              3.95754e-06  8.98501e-08  2.33437e-08  -5.72240e-02      5.85842e-06      1.55851e-22
8.02              7.80              3.95577e-06  8.89849e-08  2.33437e-08  -5.85100e-02      5.83970e-06      1.55493e-22
8.02              8.00              3.95481e-06  8.78473e-08  2.33437e-08  -5.95180e-02      5.82546e-06      1.55135e-22
8.02              8.05              3.95481e-06  8.75109e-08  2.33437e-08  -5.96030e-02      5.82439e-06      1.55135e-22
8.02              8.10              3.95465e-06  8.71424e-08  2.33437e-08  -5.96830e-02      5.82358e-06      1.55135e-22
8.02              8.15              3.95449e-06  8.67579e-08  2.33437e-08  -5.96860e-02      5.82385e-06      1.55851e-22
8.02              8.20              3.95449e-06  8.63413e-08  2.33437e-08  -5.96520e-02      5.82479e-06      2.38622e-22
8.02              8.25              3.95433e-06  8.58927e-08  2.33437e-08  -5.95830e-02      5.82627e-06      4.44335e-21
8.02              8.30              3.95417e-06  8.54281e-08  2.33437e-08  -5.95170e-02      5.82788e-06      1.44448e-19
8.02              8.35              3.95401e-06  8.49154e-08  2.33437e-08  -5.94180e-02      5.82989e-06      3.33972e-18
8.02              8.40              3.95385e-06  8.43706e-08  2.33437e-08  -5.93180e-02      5.83217e-06      5.42888e-17
8.02              8.45              3.95353e-06  8.38099e-08  2.33437e-08  -5.91760e-02      5.83513e-06      6.52094e-16
8.02              8.50              3.95321e-06  8.32010e-08  2.33437e-08  -5.90180e-02      5.83849e-06      5.99944e-15
8.02              8.55              3.95289e-06  8.25441e-08  2.33437e-08  -5.88340e-02      5.84239e-06      4.33721e-14
8.02              8.60              3.95225e-06  8.18552e-08  2.33437e-08  -5.86080e-02      5.84710e-06      2.52761e-13
8.02              8.65              3.95161e-06  8.11182e-08  2.33437e-08  -5.83580e-02      5.85249e-06      1.21650e-12
8.02              8.70              3.95081e-06  8.03492e-08  2.33437e-08  -5.80960e-02      5.85842e-06      4.93186e-12
8.02              8.75              3.94985e-06  7.95320e-08  2.33437e-08  -5.77190e-02      5.86638e-06      1.71637e-11
8.02              8.80              3.94840e-06  7.86669e-08  2.33437e-08  -5.73330e-02      5.87503e-06      5.22770e-11
8.02              8.85              3.94680e-06  7.77536e-08  2.33437e-08  -5.68150e-02      5.88627e-06      1.40803e-10
8.02              8.90              3.94472e-06  7.67923e-08  2.33437e-08  -5.61720e-02      5.90025e-06      3.40965e-10
8.02              8.95              3.94200e-06  7.57830e-08  2.33437e-08  -5.54300e-02      5.91671e-06      7.49912e-10
8.02              9.00              3.93879e-06  7.47255e-08  2.33437e-08  -5.44420e-02      5.93800e-06      1.51534e-09
8.02              9.05              3.93463e-06  7.36040e-08  2.33437e-08  -5.32190e-02      5.96431e-06      2.83537e-09
8.02              9.10              3.92934e-06  7.24344e-08  2.33437e-08  -5.16590e-02      5.99764e-06      4.95804e-09
8.02              9.15              3.92261e-06  7.12007e-08  2.33437e-08  -4.96980e-02      6.03949e-06      8.15850e-09
8.02              9.20              3.91428e-06  6.99350e-08  2.33437e-08  -4.72210e-02      6.09229e-06      1.27236e-08
8.02              9.25              3.90386e-06  6.86052e-08  2.33437e-08  -4.41030e-02      6.15914e-06      1.89065e-08
8.02              9.30              3.89073e-06  6.72273e-08  2.33437e-08  -4.02220e-02      6.24310e-06      2.69222e-08
8.02              9.35              3.87406e-06  6.57854e-08  2.33437e-08  -3.54550e-02      6.34805e-06      3.69156e-08
8.02              9.40              3.85307e-06  6.42953e-08  2.33437e-08  -2.96390e-02      6.47933e-06      4.89678e-08
8.02              9.45              3.82680e-06  6.27733e-08  2.33437e-08  -2.25430e-02      6.64386e-06      6.31408e-08
8.02              9.50              3.79363e-06  6.11871e-08  2.33437e-08  -1.40190e-02      6.84921e-06      7.94530e-08
8.02              9.55              3.75198e-06  6.33020e-08  2.33437e-08  -4.27050e-03      7.09480e-06      9.78612e-08
8.02              9.60              3.69943e-06  6.20843e-08  2.33437e-08   7.91140e-03      7.41618e-06      1.18826e-07
8.02              9.65              3.63342e-06  5.61563e-08  2.33437e-08   2.29810e-02      7.83593e-06      1.42926e-07
8.04              7.00              4.01441e-06  9.27500e-08  2.36962e-08  -2.92050e-02      6.29492e-06      1.66230e-22
8.04              7.20              4.01425e-06  9.23975e-08  2.36962e-08  -2.94470e-02      6.29130e-06      1.66230e-22
8.04              7.40              4.01409e-06  9.19169e-08  2.36962e-08  -3.04750e-02      6.27495e-06      1.65848e-22
8.04              7.60              4.01377e-06  9.12760e-08  2.36962e-08  -3.21570e-02      6.24828e-06      1.65086e-22
8.04              7.80              4.01361e-06  9.04108e-08  2.36962e-08  -3.35570e-02      6.22645e-06      1.64706e-22
8.04              8.00              4.01329e-06  8.92573e-08  2.36962e-08  -3.41950e-02      6.21714e-06      1.64328e-22
8.04              8.05              4.01329e-06  8.89048e-08  2.36962e-08  -3.42180e-02      6.21714e-06      1.64328e-22
8.04              8.10              4.01313e-06  8.85523e-08  2.36962e-08  -3.42400e-02      6.21714e-06      1.64328e-22
8.04              8.15              4.01313e-06  8.81518e-08  2.36962e-08  -3.42280e-02      6.21771e-06      1.65467e-22
8.04              8.20              4.01297e-06  8.77352e-08  2.36962e-08  -3.41840e-02      6.21885e-06      2.53344e-22
8.04              8.25              4.01297e-06  8.72866e-08  2.36962e-08  -3.41100e-02      6.22057e-06      4.71748e-21
8.04              8.30              4.01281e-06  8.68059e-08  2.36962e-08  -3.40420e-02      6.22215e-06      1.53359e-19
8.04              8.35              4.01265e-06  8.63093e-08  2.36962e-08  -3.39430e-02      6.22444e-06      3.53761e-18
8.04              8.40              4.01249e-06  8.57645e-08  2.36962e-08  -3.38090e-02      6.22731e-06      5.76382e-17
8.04              8.45              4.01217e-06  8.51717e-08  2.36962e-08  -3.37050e-02      6.22989e-06      6.91688e-16
8.04              8.50              4.01185e-06  8.45629e-08  2.36962e-08  -3.35510e-02      6.23333e-06      6.36371e-15
8.04              8.55              4.01137e-06  8.39060e-08  2.36962e-08  -3.33720e-02      6.23735e-06      4.60056e-14
8.04              8.60              4.01089e-06  8.32171e-08  2.36962e-08  -3.31520e-02      6.24238e-06      2.68108e-13
8.04              8.65              4.01025e-06  8.24801e-08  2.36962e-08  -3.29090e-02      6.24799e-06      1.29036e-12
8.04              8.70              4.00945e-06  8.16950e-08  2.36962e-08  -3.26210e-02      6.25461e-06      5.23251e-12
8.04              8.75              4.00833e-06  8.08779e-08  2.36962e-08  -3.22910e-02      6.26239e-06      1.82058e-11
8.04              8.80              4.00720e-06  8.00127e-08  2.36962e-08  -3.18480e-02      6.27250e-06      5.54639e-11
8.04              8.85              4.00544e-06  7.90834e-08  2.36962e-08  -3.13490e-02      6.28421e-06      1.49352e-10
8.04              8.90              4.00336e-06  7.81061e-08  2.36962e-08  -3.07660e-02      6.29811e-06      3.61668e-10
8.04              8.95              4.00080e-06  7.70967e-08  2.36962e-08  -2.99810e-02      6.31612e-06      7.95445e-10
8.04              9.00              3.99759e-06  7.60233e-08  2.36962e-08  -2.90310e-02      6.33812e-06      1.60698e-09
8.04              9.05              3.99343e-06  7.49018e-08  2.36962e-08  -2.78180e-02      6.36606e-06      3.00753e-09
8.04              9.10              3.98830e-06  7.37161e-08  2.36962e-08  -2.62810e-02      6.40104e-06      5.25788e-09
8.04              9.15              3.98173e-06  7.24825e-08  2.36962e-08  -2.43570e-02      6.44481e-06      8.65188e-09
8.04              9.20              3.97356e-06  7.11847e-08  2.36962e-08  -2.19000e-02      6.50055e-06      1.34900e-08
8.04              9.25              3.96330e-06  6.98549e-08  2.36962e-08  -1.88260e-02      6.57083e-06      2.00452e-08
8.04              9.30              3.95033e-06  6.84450e-08  2.36962e-08  -1.50170e-02      6.65871e-06      2.85437e-08
8.04              9.35              3.93382e-06  6.70030e-08  2.36962e-08  -1.03210e-02      6.76894e-06      3.91300e-08
8.04              9.40              3.91332e-06  6.54970e-08  2.36962e-08  -4.58600e-03      6.90670e-06      5.19051e-08
8.04              9.45              3.88736e-06  6.39589e-08  2.36962e-08   2.41030e-03      7.07946e-06      6.68976e-08
8.04              9.50              3.85468e-06  6.23567e-08  2.36962e-08   1.08050e-02      7.29475e-06      8.41609e-08
8.04              9.55              3.81366e-06  6.44395e-08  2.36962e-08   2.04170e-02      7.55232e-06      1.03660e-07
8.04              9.60              3.76191e-06  6.32059e-08  2.36962e-08   3.24330e-02      7.88933e-06      1.25838e-07
8.04              9.65              3.69686e-06  5.72618e-08  2.36962e-08   4.72870e-02      8.32914e-06      1.51290e-07
8.06              7.00              4.06456e-06  9.41920e-08  2.40647e-08  -1.96380e-02      6.45105e-06      1.70102e-22
8.06              7.20              4.06584e-06  9.38395e-08  2.40647e-08  -1.71750e-02      6.49263e-06      1.70888e-22
8.06              7.40              4.06777e-06  9.33588e-08  2.40647e-08  -1.30030e-02      6.56327e-06      1.72469e-22
8.06              7.60              4.07017e-06  9.27019e-08  2.40647e-08  -1.01190e-02      6.61272e-06      1.73664e-22
8.06              7.80              4.07193e-06  9.18368e-08  2.40647e-08  -9.17060e-03      6.62949e-06      1.74065e-22
8.06              8.00              4.07257e-06  9.06672e-08  2.40647e-08  -8.89020e-03      6.63530e-06      1.74466e-22
8.06              8.05              4.07273e-06  9.03307e-08  2.40647e-08  -8.82560e-03      6.63683e-06      1.74466e-22
8.06              8.10              4.07273e-06  8.99622e-08  2.40647e-08  -8.77560e-03      6.63790e-06      1.74466e-22
8.06              8.15              4.07257e-06  8.95777e-08  2.40647e-08  -8.74060e-03      6.63897e-06      1.75271e-22
8.06              8.20              4.07257e-06  8.91451e-08  2.40647e-08  -8.64660e-03      6.64111e-06      2.68355e-22
8.06              8.25              4.07241e-06  8.86965e-08  2.40647e-08  -8.60060e-03      6.64233e-06      4.99701e-21
8.06              8.30              4.07241e-06  8.82158e-08  2.40647e-08  -8.49360e-03      6.64478e-06      1.62821e-19
8.06              8.35              4.07225e-06  8.77031e-08  2.40647e-08  -8.39360e-03      6.64723e-06      3.75587e-18
8.06              8.40              4.07193e-06  8.71584e-08  2.40647e-08  -8.29660e-03      6.64967e-06      6.11942e-17
8.06              8.45              4.07177e-06  8.65816e-08  2.40647e-08  -8.15960e-03      6.65289e-06      7.33855e-16
8.06              8.50              4.07145e-06  8.59568e-08  2.40647e-08  -8.00920e-03      6.65657e-06      6.75166e-15
8.06              8.55              4.07097e-06  8.52999e-08  2.40647e-08  -7.83420e-03      6.66086e-06      4.88102e-14
8.06              8.60              4.07049e-06  8.45949e-08  2.40647e-08  -7.62060e-03      6.66592e-06      2.84387e-13
8.06              8.65              4.06985e-06  8.38579e-08  2.40647e-08  -7.38550e-03      6.67176e-06      1.36902e-12
8.06              8.70              4.06905e-06  8.30729e-08  2.40647e-08  -7.07010e-03      6.67945e-06      5.55150e-12
8.06              8.75              4.06809e-06  8.22397e-08  2.40647e-08  -6.75240e-03      6.68745e-06      1.93157e-11
8.06              8.80              4.06664e-06  8.13585e-08  2.40647e-08  -6.35910e-03      6.69731e-06      5.88316e-11
8.06              8.85              4.06520e-06  8.04293e-08  2.40647e-08  -5.84290e-03      6.71012e-06      1.58420e-10
8.06              8.90              4.06312e-06  7.94519e-08  2.40647e-08  -5.24700e-03      6.72497e-06      3.83628e-10
8.06              8.95              4.06056e-06  7.84265e-08  2.40647e-08  -4.49140e-03      6.74373e-06      8.43743e-10
8.06              9.00              4.05735e-06  7.73371e-08  2.40647e-08  -3.54190e-03      6.76707e-06      1.70495e-09
8.06              9.05              4.05335e-06  7.62155e-08  2.40647e-08  -2.37430e-03      6.79580e-06      3.18941e-09
8.06              9.10              4.04822e-06  7.50139e-08  2.40647e-08  -8.59630e-04      6.83267e-06      5.57713e-09
8.06              9.15              4.04181e-06  7.37642e-08  2.40647e-08   1.06370e-03      6.87924e-06      9.17720e-09
8.06              9.20              4.03380e-06  7.24664e-08  2.40647e-08   3.46630e-03      6.93746e-06      1.43090e-08
8.06              9.25              4.02355e-06  7.11206e-08  2.40647e-08   6.49870e-03      7.01117e-06      2.12574e-08
8.06              9.30              4.01073e-06  6.96947e-08  2.40647e-08   1.02730e-02      7.10396e-06      3.02629e-08
8.06              9.35              3.99471e-06  6.82367e-08  2.40647e-08   1.48990e-02      7.21955e-06      4.14773e-08
8.06              9.40              3.97436e-06  6.67146e-08  2.40647e-08   2.05570e-02      7.36428e-06      5.50187e-08
8.06              9.45              3.94888e-06  6.51605e-08  2.40647e-08   2.74240e-02      7.54519e-06      7.08941e-08
8.06              9.50              3.91668e-06  6.35423e-08  2.40647e-08   3.56950e-02      7.77106e-06      8.91683e-08
8.06              9.55              3.87615e-06  6.56091e-08  2.40647e-08   4.51760e-02      8.04138e-06      1.09827e-07
8.06              9.60              3.82536e-06  6.43594e-08  2.40647e-08   5.69990e-02      8.39403e-06      1.33294e-07
8.06              9.65              3.76127e-06  5.83993e-08  2.40647e-08   7.16470e-02      8.85524e-06      1.60218e-07
8.08              7.00              4.13394e-06  9.56660e-08  2.44172e-08   1.72280e-02      7.09399e-06      1.85230e-22
8.08              7.20              4.13378e-06  9.52975e-08  2.44172e-08   1.67660e-02      7.08582e-06      1.84804e-22
8.08              7.40              4.13362e-06  9.48168e-08  2.44172e-08   1.63540e-02      7.07865e-06      1.84804e-22
8.08              7.60              4.13346e-06  9.41599e-08  2.44172e-08   1.63240e-02      7.07865e-06      1.84804e-22
8.08              7.80              4.13330e-06  9.32947e-08  2.44172e-08   1.64550e-02      7.08158e-06      1.84804e-22
8.08              8.00              4.13330e-06  9.21252e-08  2.44172e-08   1.66820e-02      7.08680e-06      1.84804e-22
8.08              8.05              4.13330e-06  9.17727e-08  2.44172e-08   1.67170e-02      7.08778e-06      1.84804e-22
8.08              8.10              4.13330e-06  9.14042e-08  2.44172e-08   1.67980e-02      7.08974e-06      1.84804e-22
8.08              8.15              4.13314e-06  9.10036e-08  2.44172e-08   1.68550e-02      7.09121e-06      1.86085e-22
8.08              8.20              4.13314e-06  9.05871e-08  2.44172e-08   1.69260e-02      7.09301e-06      2.84912e-22
8.08              8.25              4.13297e-06  9.01385e-08  2.44172e-08   1.70150e-02      7.09513e-06      5.30531e-21
8.08              8.30              4.13281e-06  8.96418e-08  2.44172e-08   1.70890e-02      7.09709e-06      1.72469e-19
8.08              8.35              4.13281e-06  8.91291e-08  2.44172e-08   1.72240e-02      7.10036e-06      3.98759e-18
8.08              8.40              4.13249e-06  8.85843e-08  2.44172e-08   1.73200e-02      7.10281e-06      6.48202e-17
8.08              8.45              4.13233e-06  8.79915e-08  2.44172e-08   1.74550e-02      7.10625e-06      7.78593e-16
8.08              8.50              4.13201e-06  8.73827e-08  2.44172e-08   1.76020e-02      7.11018e-06      7.16490e-15
8.08              8.55              4.13153e-06  8.67098e-08  2.44172e-08   1.77720e-02      7.11460e-06      5.17858e-14
8.08              8.60              4.13105e-06  8.60048e-08  2.44172e-08   1.79800e-02      7.12001e-06      3.01794e-13
8.08              8.65              4.13041e-06  8.52678e-08  2.44172e-08   1.82090e-02      7.12608e-06      1.45248e-12
8.08              8.70              4.12961e-06  8.44668e-08  2.44172e-08   1.85140e-02      7.13396e-06      5.88993e-12
8.08              8.75              4.12865e-06  8.36336e-08  2.44172e-08   1.88210e-02      7.14234e-06      2.04932e-11
8.08              8.80              4.12737e-06  8.27524e-08  2.44172e-08   1.92350e-02      7.15320e-06      6.24181e-11
8.08              8.85              4.12577e-06  8.18071e-08  2.44172e-08   1.97330e-02      7.16639e-06      1.68117e-10
8.08              8.90              4.12368e-06  8.08138e-08  2.44172e-08   2.03070e-02      7.18192e-06      4.07015e-10
8.08              8.95              4.12128e-06  7.97884e-08  2.44172e-08   2.10690e-02      7.20195e-06      8.95386e-10
8.08              9.00              4.11807e-06  7.86829e-08  2.44172e-08   2.19830e-02      7.22604e-06      1.80847e-09
8.08              9.05              4.11407e-06  7.75453e-08  2.44172e-08   2.31410e-02      7.25639e-06      3.38384e-09
8.08              9.10              4.10910e-06  7.63437e-08  2.44172e-08   2.46360e-02      7.29525e-06      5.91576e-09
8.08              9.15              4.10285e-06  7.50780e-08  2.44172e-08   2.65240e-02      7.34396e-06      9.73443e-09
8.08              9.20              4.09484e-06  7.37642e-08  2.44172e-08   2.89080e-02      7.40543e-06      1.51744e-08
8.08              9.25              4.08475e-06  7.24024e-08  2.44172e-08   3.18670e-02      7.48239e-06      2.25429e-08
8.08              9.30              4.07225e-06  7.09764e-08  2.44172e-08   3.56080e-02      7.58020e-06      3.20930e-08
8.08              9.35              4.05639e-06  6.94864e-08  2.44172e-08   4.01680e-02      7.70177e-06      4.39856e-08
8.08              9.40              4.03636e-06  6.79643e-08  2.44172e-08   4.57520e-02      7.85381e-06      5.83190e-08
8.08              9.45              4.01121e-06  6.63782e-08  2.44172e-08   5.24950e-02      8.04323e-06      7.51468e-08
8.08              9.50              3.97965e-06  6.47440e-08  2.44172e-08   6.06780e-02      8.28076e-06      9.45171e-08
8.08              9.55              3.93975e-06  6.30617e-08  2.44172e-08   7.04550e-02      8.57710e-06      1.16496e-07
8.08              9.60              3.88960e-06  6.55290e-08  2.44172e-08   8.16690e-02      8.93430e-06      1.41192e-07
8.08              9.65              3.82648e-06  5.95529e-08  2.44172e-08   9.61180e-02      9.41782e-06      1.69707e-07
8.10              7.00              4.20363e-06  9.71560e-08  2.47857e-08   5.16660e-02      7.75248e-06      2.00314e-22
8.10              7.20              4.20235e-06  9.67875e-08  2.47857e-08   5.00290e-02      7.72005e-06      1.99393e-22
8.10              7.40              4.20011e-06  9.63068e-08  2.47857e-08   4.62110e-02      7.64488e-06      1.98021e-22
8.10              7.60              4.19770e-06  9.56499e-08  2.47857e-08   4.32680e-02      7.58753e-06      1.96657e-22
8.10              7.80              4.19594e-06  9.47687e-08  2.47857e-08   4.23730e-02      7.57078e-06      1.96205e-22
8.10              8.00              4.19498e-06  9.35992e-08  2.47857e-08   4.23530e-02      7.57147e-06      1.96205e-22
