!21Mg (5/2+, 1/2+, 3/2+, 9/2+) -> 21Na,   e-capture,  with screening effects
!USDB   GT+Fermi     Q(21Mg-21Na) =13.0974 MeV
!Experimental data are usded.
!
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
8.00              9.00              3.87310e-06  9.50251e-08  3.06657e-08   7.39870e-01      6.39603e-05      6.33447e-05
8.00              9.05              3.86894e-06  9.39516e-08  3.06657e-08   7.40530e-01      6.40930e-05      6.34761e-05
8.00              9.10              3.86349e-06  9.27981e-08  3.06657e-08   7.41350e-01      6.42703e-05      6.36225e-05
8.00              9.15              3.85676e-06  9.15964e-08  3.06657e-08   7.42360e-01      6.44927e-05      6.38132e-05
8.00              9.20              3.84843e-06  9.03307e-08  3.06657e-08   7.43630e-01      6.47605e-05      6.40340e-05
8.00              9.25              3.83769e-06  8.90009e-08  3.06657e-08   7.45180e-01      6.50894e-05      6.43147e-05
8.00              9.30              3.82440e-06  8.76070e-08  3.06657e-08   7.47090e-01      6.55104e-05      6.46562e-05
8.00              9.35              3.80741e-06  8.61490e-08  3.06657e-08   7.49470e-01      6.60253e-05      6.50744e-05
8.00              9.40              3.78626e-06  8.46270e-08  3.06657e-08   7.52430e-01      6.66823e-05      6.55859e-05
8.00              9.45              3.75951e-06  8.30408e-08  3.06657e-08   7.56040e-01      6.74855e-05      6.62232e-05
8.00              9.50              3.72586e-06  8.13906e-08  3.06657e-08   7.60480e-01      6.84874e-05      6.70055e-05
8.00              9.55              3.68340e-06  7.96762e-08  3.06657e-08   7.65890e-01      6.97446e-05      6.79846e-05
8.00              9.60              3.63005e-06  7.79138e-08  3.06657e-08   7.72490e-01      7.13363e-05      6.91848e-05
8.00              9.65              3.56308e-06  7.60713e-08  3.06657e-08   7.80510e-01      7.33011e-05      7.06823e-05
8.02              7.00              3.95625e-06  1.12056e-07  3.11303e-08   7.65950e-01      6.79376e-05      6.72218e-05
8.02              7.20              3.95481e-06  1.11752e-07  3.11303e-08   7.65950e-01      6.79376e-05      6.72218e-05
8.02              7.40              3.95241e-06  1.11335e-07  3.11303e-08   7.65360e-01      6.78438e-05      6.71290e-05
8.02              7.60              3.94985e-06  1.10774e-07  3.11303e-08   7.63150e-01      6.74855e-05      6.67898e-05
8.02              7.80              3.94808e-06  1.10005e-07  3.11303e-08   7.61100e-01      6.71445e-05      6.64677e-05
8.02              8.00              3.94712e-06  1.08980e-07  3.11303e-08   7.60200e-01      6.70055e-05      6.63301e-05
8.02              8.05              3.94696e-06  1.08676e-07  3.11303e-08   7.60150e-01      6.70055e-05      6.63301e-05
8.02              8.10              3.94680e-06  1.08355e-07  3.11303e-08   7.60090e-01      6.69901e-05      6.63148e-05
8.02              8.15              3.94680e-06  1.08003e-07  3.11303e-08   7.60090e-01      6.69901e-05      6.63148e-05
8.02              8.20              3.94664e-06  1.07618e-07  3.11303e-08   7.60110e-01      6.70055e-05      6.63148e-05
8.02              8.25              3.94664e-06  1.07218e-07  3.11303e-08   7.60160e-01      6.70055e-05      6.63301e-05
8.02              8.30              3.94648e-06  1.06785e-07  3.11303e-08   7.60190e-01      6.70209e-05      6.63301e-05
8.02              8.35              3.94632e-06  1.06320e-07  3.11303e-08   7.60250e-01      6.70364e-05      6.63453e-05
8.02              8.40              3.94600e-06  1.05824e-07  3.11303e-08   7.60310e-01      6.70518e-05      6.63606e-05
8.02              8.45              3.94584e-06  1.05295e-07  3.11303e-08   7.60400e-01      6.70672e-05      6.63759e-05
8.02              8.50              3.94536e-06  1.04718e-07  3.11303e-08   7.60490e-01      6.70827e-05      6.63912e-05
8.02              8.55              3.94504e-06  1.04125e-07  3.11303e-08   7.60610e-01      6.71136e-05      6.64065e-05
8.02              8.60              3.94456e-06  1.03485e-07  3.11303e-08   7.60750e-01      6.71445e-05      6.64371e-05
8.02              8.65              3.94392e-06  1.02796e-07  3.11303e-08   7.60900e-01      6.71754e-05      6.64524e-05
8.02              8.70              3.94296e-06  1.02059e-07  3.11303e-08   7.61050e-01      6.72064e-05      6.64830e-05
8.02              8.75              3.94200e-06  1.01290e-07  3.11303e-08   7.61280e-01      6.72528e-05      6.65289e-05
8.02              8.80              3.94055e-06  1.00456e-07  3.11303e-08   7.61500e-01      6.72993e-05      6.65749e-05
8.02              8.85              3.93895e-06  9.95913e-08  3.11303e-08   7.61810e-01      6.73768e-05      6.66362e-05
8.02              8.90              3.93687e-06  9.86620e-08  3.11303e-08   7.62180e-01      6.74544e-05      6.67130e-05
8.02              8.95              3.93414e-06  9.76847e-08  3.11303e-08   7.62590e-01      6.75477e-05      6.67898e-05
8.02              9.00              3.93094e-06  9.66433e-08  3.11303e-08   7.63140e-01      6.76722e-05      6.68976e-05
8.02              9.05              3.92677e-06  9.55538e-08  3.11303e-08   7.63800e-01      6.78126e-05      6.70209e-05
8.02              9.10              3.92149e-06  9.44002e-08  3.11303e-08   7.64610e-01      6.80002e-05      6.71909e-05
8.02              9.15              3.91492e-06  9.31826e-08  3.11303e-08   7.65600e-01      6.82198e-05      6.73768e-05
8.02              9.20              3.90659e-06  9.19009e-08  3.11303e-08   7.66820e-01      6.85031e-05      6.76099e-05
8.02              9.25              3.89601e-06  9.05550e-08  3.11303e-08   7.68350e-01      6.88510e-05      6.78907e-05
8.02              9.30              3.88288e-06  8.91611e-08  3.11303e-08   7.70250e-01      6.92804e-05      6.82512e-05
8.02              9.35              3.86621e-06  8.76871e-08  3.11303e-08   7.72590e-01      6.98249e-05      6.86927e-05
8.02              9.40              3.84538e-06  8.61490e-08  3.11303e-08   7.75470e-01      7.05035e-05      6.92166e-05
8.02              9.45              3.81911e-06  8.45469e-08  3.11303e-08   7.79060e-01      7.13363e-05      6.98893e-05
8.02              9.50              3.78594e-06  8.28806e-08  3.11303e-08   7.83430e-01      7.23953e-05      7.07148e-05
8.02              9.55              3.74413e-06  8.11502e-08  3.11303e-08   7.88750e-01      7.37073e-05      7.17151e-05
8.02              9.60              3.69158e-06  7.93558e-08  3.11303e-08   7.95270e-01      7.53547e-05      7.29643e-05
8.02              9.65              3.62573e-06  7.74973e-08  3.11303e-08   8.03150e-01      7.74124e-05      7.45093e-05
8.04              7.00              4.00640e-06  1.13803e-07  3.15949e-08   7.85980e-01      7.13198e-05      7.04548e-05
8.04              7.20              4.00640e-06  1.13498e-07  3.15949e-08   7.84810e-01      7.11231e-05      7.02604e-05
8.04              7.40              4.00608e-06  1.13082e-07  3.15949e-08   7.83900e-01      7.09595e-05      7.01149e-05
8.04              7.60              4.00592e-06  1.12505e-07  3.15949e-08   7.83460e-01      7.08941e-05      7.00504e-05
8.04              7.80              4.00560e-06  1.11736e-07  3.15949e-08   7.83290e-01      7.08615e-05      7.00181e-05
8.04              8.00              4.00544e-06  1.10710e-07  3.15949e-08   7.83290e-01      7.08615e-05      7.00181e-05
8.04              8.05              4.00544e-06  1.10390e-07  3.15949e-08   7.83340e-01      7.08778e-05      7.00342e-05
8.04              8.10              4.00528e-06  1.10070e-07  3.15949e-08   7.83360e-01      7.08778e-05      7.00342e-05
8.04              8.15              4.00528e-06  1.09717e-07  3.15949e-08   7.83390e-01      7.08941e-05      7.00342e-05
8.04              8.20              4.00512e-06  1.09333e-07  3.15949e-08   7.83430e-01      7.08941e-05      7.00504e-05
8.04              8.25              4.00512e-06  1.08932e-07  3.15949e-08   7.83490e-01      7.09105e-05      7.00504e-05
8.04              8.30              4.00496e-06  1.08483e-07  3.15949e-08   7.83530e-01      7.09268e-05      7.00665e-05
8.04              8.35              4.00480e-06  1.08019e-07  3.15949e-08   7.83590e-01      7.09268e-05      7.00826e-05
8.04              8.40              4.00464e-06  1.07522e-07  3.15949e-08   7.83680e-01      7.09595e-05      7.00826e-05
8.04              8.45              4.00432e-06  1.06993e-07  3.15949e-08   7.83730e-01      7.09595e-05      7.00988e-05
8.04              8.50              4.00384e-06  1.06417e-07  3.15949e-08   7.83830e-01      7.09922e-05      7.01149e-05
8.04              8.55              4.00352e-06  1.05808e-07  3.15949e-08   7.83940e-01      7.10085e-05      7.01311e-05
8.04              8.60              4.00304e-06  1.05167e-07  3.15949e-08   7.84070e-01      7.10412e-05      7.01634e-05
8.04              8.65              4.00240e-06  1.04478e-07  3.15949e-08   7.84220e-01      7.10739e-05      7.01957e-05
8.04              8.70              4.00160e-06  1.03741e-07  3.15949e-08   7.84390e-01      7.11231e-05      7.02280e-05
8.04              8.75              4.00047e-06  1.02956e-07  3.15949e-08   7.84580e-01      7.11558e-05      7.02604e-05
8.04              8.80              3.99919e-06  1.02123e-07  3.15949e-08   7.84860e-01      7.12214e-05      7.03251e-05
8.04              8.85              3.99759e-06  1.01258e-07  3.15949e-08   7.85150e-01      7.12870e-05      7.03737e-05
8.04              8.90              3.99551e-06  1.00312e-07  3.15949e-08   7.85480e-01      7.13691e-05      7.04548e-05
8.04              8.95              3.99294e-06  9.93350e-08  3.15949e-08   7.85930e-01      7.14843e-05      7.05359e-05
8.04              9.00              3.98974e-06  9.82775e-08  3.15949e-08   7.86450e-01      7.15996e-05      7.06497e-05
8.04              9.05              3.98557e-06  9.71880e-08  3.15949e-08   7.87110e-01      7.17646e-05      7.07800e-05
8.04              9.10              3.98045e-06  9.60184e-08  3.15949e-08   7.87910e-01      7.19466e-05      7.09595e-05
8.04              9.15              3.97388e-06  9.47848e-08  3.15949e-08   7.88870e-01      7.21789e-05      7.11558e-05
8.04              9.20              3.96571e-06  9.35030e-08  3.15949e-08   7.90090e-01      7.24787e-05      7.14020e-05
8.04              9.25              3.95529e-06  9.21412e-08  3.15949e-08   7.91600e-01      7.28300e-05      7.16986e-05
8.04              9.30              3.94232e-06  9.07313e-08  3.15949e-08   7.93460e-01      7.32842e-05      7.20627e-05
8.04              9.35              3.92597e-06  8.92412e-08  3.15949e-08   7.95760e-01      7.38432e-05      7.25121e-05
8.04              9.40              3.90531e-06  8.76871e-08  3.15949e-08   7.98590e-01      7.45436e-05      7.30652e-05
8.04              9.45              3.87951e-06  8.60689e-08  3.15949e-08   8.02130e-01      7.54415e-05      7.37582e-05
8.04              9.50              3.84683e-06  8.43866e-08  3.15949e-08   8.06420e-01      7.65262e-05      7.46123e-05
8.04              9.55              3.80565e-06  8.26403e-08  3.15949e-08   8.11680e-01      7.78951e-05      7.56677e-05
8.04              9.60              3.75406e-06  8.08298e-08  3.15949e-08   8.18100e-01      7.96178e-05      7.69680e-05
8.04              9.65              3.68901e-06  7.89553e-08  3.15949e-08   8.25870e-01      8.17543e-05      7.85797e-05
8.06              7.00              4.05655e-06  1.15581e-07  3.20756e-08   7.99760e-01      7.37412e-05      7.27630e-05
8.06              7.20              4.05783e-06  1.15261e-07  3.20756e-08   7.99860e-01      7.37582e-05      7.27965e-05
8.06              7.40              4.05976e-06  1.14844e-07  3.20756e-08   8.00770e-01      7.39282e-05      7.29475e-05
8.06              7.60              4.06216e-06  1.14267e-07  3.20756e-08   8.03310e-01      7.43893e-05      7.33855e-05
8.06              7.80              4.06392e-06  1.13498e-07  3.20756e-08   8.05480e-01      7.47843e-05      7.37582e-05
8.06              8.00              4.06456e-06  1.12457e-07  3.20756e-08   8.06440e-01      7.49567e-05      7.39282e-05
8.06              8.05              4.06472e-06  1.12152e-07  3.20756e-08   8.06580e-01      7.49912e-05      7.39453e-05
8.06              8.10              4.06472e-06  1.11816e-07  3.20756e-08   8.06670e-01      7.50085e-05      7.39623e-05
8.06              8.15              4.06456e-06  1.11463e-07  3.20756e-08   8.06730e-01      7.50258e-05      7.39793e-05
8.06              8.20              4.06456e-06  1.11079e-07  3.20756e-08   8.06820e-01      7.50430e-05      7.39964e-05
8.06              8.25              4.06440e-06  1.10662e-07  3.20756e-08   8.06850e-01      7.50430e-05      7.39964e-05
8.06              8.30              4.06440e-06  1.10230e-07  3.20756e-08   8.06930e-01      7.50603e-05      7.40134e-05
8.06              8.35              4.06424e-06  1.09765e-07  3.20756e-08   8.06990e-01      7.50776e-05      7.40305e-05
8.06              8.40              4.06392e-06  1.09252e-07  3.20756e-08   8.07050e-01      7.50949e-05      7.40305e-05
8.06              8.45              4.06376e-06  1.08724e-07  3.20756e-08   8.07130e-01      7.51122e-05      7.40475e-05
8.06              8.50              4.06344e-06  1.08147e-07  3.20756e-08   8.07220e-01      7.51295e-05      7.40646e-05
8.06              8.55              4.06296e-06  1.07538e-07  3.20756e-08   8.07330e-01      7.51641e-05      7.40987e-05
8.06              8.60              4.06248e-06  1.06881e-07  3.20756e-08   8.07460e-01      7.51987e-05      7.41157e-05
8.06              8.65              4.06184e-06  1.06192e-07  3.20756e-08   8.07600e-01      7.52333e-05      7.41499e-05
8.06              8.70              4.06104e-06  1.05455e-07  3.20756e-08   8.07800e-01      7.52680e-05      7.41840e-05
8.06              8.75              4.06008e-06  1.04654e-07  3.20756e-08   8.07990e-01      7.53200e-05      7.42182e-05
8.06              8.80              4.05863e-06  1.03821e-07  3.20756e-08   8.08220e-01      7.53721e-05      7.42695e-05
8.06              8.85              4.05719e-06  1.02940e-07  3.20756e-08   8.08530e-01      7.54589e-05      7.43379e-05
8.06              8.90              4.05511e-06  1.01995e-07  3.20756e-08   8.08870e-01      7.55458e-05      7.44236e-05
8.06              8.95              4.05255e-06  1.01001e-07  3.20756e-08   8.09300e-01      7.56503e-05      7.45093e-05
8.06              9.00              4.04934e-06  9.99438e-08  3.20756e-08   8.09830e-01      7.57723e-05      7.46295e-05
8.06              9.05              4.04534e-06  9.88383e-08  3.20756e-08   8.10450e-01      7.59295e-05      7.47671e-05
8.06              9.10              4.04021e-06  9.76687e-08  3.20756e-08   8.11240e-01      7.61396e-05      7.49394e-05
8.06              9.15              4.03380e-06  9.64190e-08  3.20756e-08   8.12220e-01      7.63854e-05      7.51468e-05
8.06              9.20              4.02563e-06  9.51212e-08  3.20756e-08   8.13400e-01      7.66850e-05      7.54068e-05
8.06              9.25              4.01554e-06  9.37594e-08  3.20756e-08   8.14890e-01      7.70567e-05      7.57200e-05
8.06              9.30              4.00272e-06  9.23334e-08  3.20756e-08   8.16730e-01      7.75372e-05      7.61045e-05
8.06              9.35              3.98670e-06  9.08274e-08  3.20756e-08   8.18990e-01      7.81287e-05      7.65615e-05
8.06              9.40              3.96635e-06  8.92573e-08  3.20756e-08   8.21790e-01      7.88516e-05      7.71455e-05
8.06              9.45              3.94087e-06  8.76230e-08  3.20756e-08   8.25240e-01      7.97646e-05      7.78593e-05
8.06              9.50              3.90867e-06  8.59247e-08  3.20756e-08   8.29470e-01      8.09115e-05      7.87427e-05
8.06              9.55              3.86814e-06  8.41623e-08  3.20756e-08   8.34660e-01      8.23399e-05      7.98381e-05
8.06              9.60              3.81719e-06  8.23359e-08  3.20756e-08   8.40970e-01      8.41222e-05      8.11915e-05
8.06              9.65              3.75326e-06  8.04293e-08  3.20756e-08   8.48620e-01      8.63596e-05      8.28534e-05
8.08              7.00              4.12577e-06  1.17375e-07  3.25562e-08   8.24800e-01      7.83629e-05      7.71632e-05
8.08              7.20              4.12560e-06  1.17055e-07  3.25562e-08   8.25200e-01      7.84351e-05      7.72521e-05
8.08              7.40              4.12544e-06  1.16638e-07  3.25562e-08   8.26250e-01      7.86521e-05      7.74302e-05
8.08              7.60              4.12528e-06  1.16062e-07  3.25562e-08   8.27770e-01      7.89424e-05      7.77160e-05
8.08              7.80              4.12512e-06  1.15277e-07  3.25562e-08   8.29090e-01      7.91973e-05      7.79490e-05
8.08              8.00              4.12512e-06  1.14235e-07  3.25562e-08   8.29880e-01      7.93616e-05      7.80927e-05
8.08              8.05              4.12512e-06  1.13931e-07  3.25562e-08   8.29980e-01      7.93799e-05      7.81107e-05
8.08              8.10              4.12512e-06  1.13594e-07  3.25562e-08   8.30100e-01      7.93982e-05      7.81467e-05
8.08              8.15              4.12496e-06  1.13242e-07  3.25562e-08   8.30170e-01      7.94164e-05      7.81467e-05
8.08              8.20              4.12496e-06  1.12841e-07  3.25562e-08   8.30240e-01      7.94347e-05      7.81647e-05
8.08              8.25              4.12480e-06  1.12441e-07  3.25562e-08   8.30310e-01      7.94530e-05      7.81827e-05
8.08              8.30              4.12464e-06  1.11992e-07  3.25562e-08   8.30360e-01      7.94530e-05      7.81827e-05
8.08              8.35              4.12464e-06  1.11528e-07  3.25562e-08   8.30450e-01      7.94896e-05      7.82187e-05
8.08              8.40              4.12432e-06  1.11015e-07  3.25562e-08   8.30510e-01      7.94896e-05      7.82187e-05
8.08              8.45              4.12416e-06  1.10486e-07  3.25562e-08   8.30590e-01      7.95079e-05      7.82367e-05
8.08              8.50              4.12384e-06  1.09909e-07  3.25562e-08   8.30680e-01      7.95445e-05      7.82547e-05
8.08              8.55              4.12336e-06  1.09284e-07  3.25562e-08   8.30780e-01      7.95629e-05      7.82727e-05
8.08              8.60              4.12288e-06  1.08628e-07  3.25562e-08   8.30910e-01      7.95995e-05      7.83088e-05
8.08              8.65              4.12224e-06  1.07923e-07  3.25562e-08   8.31050e-01      7.96362e-05      7.83268e-05
8.08              8.70              4.12144e-06  1.07186e-07  3.25562e-08   8.31240e-01      7.96912e-05      7.83809e-05
8.08              8.75              4.12048e-06  1.06385e-07  3.25562e-08   8.31420e-01      7.97279e-05      7.84170e-05
8.08              8.80              4.11920e-06  1.05551e-07  3.25562e-08   8.31670e-01      7.98014e-05      7.84712e-05
8.08              8.85              4.11759e-06  1.04654e-07  3.25562e-08   8.31970e-01      7.98749e-05      7.85435e-05
8.08              8.90              4.11567e-06  1.03709e-07  3.25562e-08   8.32290e-01      7.99669e-05      7.86159e-05
8.08              8.95              4.11311e-06  1.02700e-07  3.25562e-08   8.32740e-01      8.00775e-05      7.87246e-05
8.08              9.00              4.10990e-06  1.01642e-07  3.25562e-08   8.33240e-01      8.02067e-05      7.88334e-05
8.08              9.05              4.10590e-06  1.00521e-07  3.25562e-08   8.33850e-01      8.03730e-05      7.89788e-05
8.08              9.10              4.10093e-06  9.93350e-08  3.25562e-08   8.34630e-01      8.05769e-05      7.91608e-05
8.08              9.15              4.09468e-06  9.80853e-08  3.25562e-08   8.35590e-01      8.08370e-05      7.93799e-05
8.08              9.20              4.08667e-06  9.67715e-08  3.25562e-08   8.36770e-01      8.11541e-05      7.96545e-05
8.08              9.25              4.07658e-06  9.53936e-08  3.25562e-08   8.38210e-01      8.15475e-05      7.99669e-05
8.08              9.30              4.06408e-06  9.39516e-08  3.25562e-08   8.40040e-01      8.20371e-05      8.03730e-05
8.08              9.35              4.04822e-06  9.24456e-08  3.25562e-08   8.42270e-01      8.26629e-05      8.08557e-05
8.08              9.40              4.02819e-06  9.08594e-08  3.25562e-08   8.45030e-01      8.34277e-05      8.14536e-05
8.08              9.45              4.00304e-06  8.92092e-08  3.25562e-08   8.48400e-01      8.43743e-05      8.22073e-05
8.08              9.50              3.97148e-06  8.74949e-08  3.25562e-08   8.52600e-01      8.55678e-05      8.31209e-05
8.08              9.55              3.93158e-06  8.57004e-08  3.25562e-08   8.57690e-01      8.70583e-05      8.42579e-05
8.08              9.60              3.88143e-06  8.38579e-08  3.25562e-08   8.63920e-01      8.89222e-05      8.56664e-05
8.08              9.65              3.81847e-06  8.19353e-08  3.25562e-08   8.71460e-01      9.12453e-05      8.73998e-05
8.10              7.00              4.19546e-06  1.19202e-07  3.30529e-08   8.52040e-01      8.37356e-05      8.22641e-05
8.10              7.20              4.19402e-06  1.18882e-07  3.30529e-08   8.52010e-01      8.37164e-05      8.22452e-05
8.10              7.40              4.19193e-06  1.18449e-07  3.30529e-08   8.52050e-01      8.37356e-05      8.22641e-05
8.10              7.60              4.18953e-06  1.17872e-07  3.30529e-08   8.52390e-01      8.38128e-05      8.23210e-05
8.10              7.80              4.18761e-06  1.17087e-07  3.30529e-08   8.52950e-01      8.39287e-05      8.24348e-05
8.10              8.00              4.18681e-06  1.16046e-07  3.30529e-08   8.53430e-01      8.40254e-05      8.25297e-05
8.10              8.05              4.18665e-06  1.15725e-07  3.30529e-08   8.53510e-01      8.40447e-05      8.25487e-05
8.10              8.10              4.18649e-06  1.15405e-07  3.30529e-08   8.53600e-01      8.40641e-05      8.25677e-05
