!22Ne (0+, 2+) -> 22F,  e-capture,  with screening effects
!USDB   GT     Q(22Ne-22F) = -10.818 MeV
!Experimental data are used.
!
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
7.00              9.05              1.90162e-06  3.29568e-08  1.23528e-08  -5.09300e+01      5.55534e-58      1.35117e-58
7.00              9.10              1.88993e-06  3.22518e-08  1.23528e-08  -4.58050e+01      8.33125e-53      1.80182e-53
7.00              9.15              1.87535e-06  3.15148e-08  1.23528e-08  -4.12250e+01      3.57035e-48      6.89780e-49
7.00              9.20              1.85676e-06  3.07618e-08  1.23528e-08  -3.71280e+01      5.02008e-44      8.68381e-45
7.00              9.25              1.83353e-06  2.99767e-08  1.23528e-08  -3.34650e+01      2.59843e-40      4.08047e-41
7.00              9.30              1.80405e-06  3.12745e-08  1.23528e-08  -3.01920e+01      5.49175e-37      8.01144e-38
7.00              9.35              1.76688e-06  3.06977e-08  1.23528e-08  -2.72600e+01      5.28093e-34      7.52853e-35
7.00              9.40              1.72026e-06  2.74773e-08  1.23528e-08  -2.46310e+01      2.53344e-31      3.84335e-32
7.00              9.45              1.66178e-06  2.65801e-08  1.23528e-08  -2.22770e+01      6.45224e-29      1.15534e-29
7.00              9.50              1.58872e-06  2.56829e-08  1.23528e-08  -2.01640e+01      9.43432e-27      2.17626e-27
7.00              9.55              1.49820e-06  2.47536e-08  1.23528e-08  -1.82610e+01      8.50571e-25      2.63457e-25
7.00              9.60              1.38732e-06  2.38244e-08  1.23528e-08  -1.65420e+01      5.02008e-23      2.07353e-23
7.00              9.65              1.25482e-06  2.28951e-08  1.23528e-08  -1.49810e+01      2.06400e-21      1.08071e-21
8.00              7.00              3.89329e-06  9.69637e-08  2.55547e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              7.20              3.89377e-06  9.66433e-08  2.55547e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              7.40              3.89441e-06  9.61787e-08  2.55547e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              7.60              3.89489e-06  9.55698e-08  2.55547e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              7.80              3.89489e-06  9.47527e-08  2.55547e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              8.00              3.89457e-06  9.36632e-08  2.55547e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              8.05              3.89441e-06  9.33268e-08  2.55547e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              8.10              3.89441e-06  9.29903e-08  2.55547e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              8.15              3.89425e-06  9.26058e-08  2.55547e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              8.20              3.89425e-06  9.22213e-08  2.55547e-08  -2.94590e+02     1.71676e-302     2.91548e-302
8.00              8.25              3.89409e-06  9.17887e-08  2.55547e-08  -2.63220e+02     4.51555e-271     6.83456e-271
8.00              8.30              3.89393e-06  9.13241e-08  2.55547e-08  -2.35240e+02     4.83850e-243     6.52695e-243
8.00              8.35              3.89377e-06  9.08434e-08  2.55547e-08  -2.10290e+02     4.83850e-218     5.95265e-218
8.00              8.40              3.89361e-06  9.03307e-08  2.55547e-08  -1.88030e+02     9.65407e-196     1.05855e-195
8.00              8.45              3.89329e-06  8.97700e-08  2.55547e-08  -1.68190e+02     7.66850e-176     7.49394e-176
8.00              8.50              3.89297e-06  8.91772e-08  2.55547e-08  -1.50480e+02     4.41276e-158     3.75587e-158
8.00              8.55              3.89249e-06  8.85523e-08  2.55547e-08  -1.34680e+02     3.05288e-142     2.36979e-142
8.00              8.60              3.89201e-06  8.78794e-08  2.55547e-08  -1.20590e+02     4.31231e-128     2.98339e-128
8.00              8.65              3.89137e-06  8.71744e-08  2.55547e-08  -1.08010e+02     1.83954e-115     1.10844e-115
8.00              8.70              3.89057e-06  8.64214e-08  2.55547e-08  -9.67850e+01     3.44120e-104     1.88239e-104
8.00              8.75              3.88944e-06  8.56203e-08  2.55547e-08  -8.67660e+01      4.03376e-94      1.96657e-94
8.00              8.80              3.88816e-06  8.47712e-08  2.55547e-08  -7.78180e+01      4.02449e-85      1.74466e-85
8.00              8.85              3.88640e-06  8.38739e-08  2.55547e-08  -6.98300e+01      4.39249e-77      1.69711e-77
8.00              8.90              3.88432e-06  8.29287e-08  2.55547e-08  -6.26950e+01      6.74078e-70      2.31585e-70
8.00              8.95              3.88159e-06  8.19353e-08  2.55547e-08  -5.63200e+01      1.79354e-63      5.49175e-64
8.00              9.00              3.87823e-06  8.08939e-08  2.55547e-08  -5.06220e+01      1.00626e-57      2.73975e-58
8.00              9.05              3.87390e-06  7.97884e-08  2.55547e-08  -4.55300e+01      1.39865e-52      3.39399e-53
8.00              9.10              3.86862e-06  7.86348e-08  2.55547e-08  -4.09750e+01      5.63262e-48      1.22099e-48
8.00              9.15              3.86189e-06  7.74172e-08  2.55547e-08  -3.69010e+01      7.52853e-44      1.45449e-44
8.00              9.20              3.85356e-06  7.61515e-08  2.55547e-08  -3.32530e+01      3.76453e-40      6.51194e-41
8.00              9.25              3.84282e-06  7.48216e-08  2.55547e-08  -2.99880e+01      7.79310e-37      1.22380e-37
8.00              9.30              3.82936e-06  7.34438e-08  2.55547e-08  -2.70630e+01      7.37412e-34      1.07823e-34
8.00              9.35              3.81254e-06  7.20018e-08  2.55547e-08  -2.44420e+01      3.47304e-31      4.96261e-32
8.00              9.40              3.79139e-06  7.05118e-08  2.55547e-08  -2.20890e+01      8.82491e-29      1.33878e-29
8.00              9.45              3.76463e-06  6.89577e-08  2.55547e-08  -1.99750e+01      1.29333e-26      2.31052e-27
8.00              9.50              3.73099e-06  6.73555e-08  2.55547e-08  -1.80720e+01      1.16603e-24      2.68974e-25
8.00              9.55              3.68853e-06  6.57053e-08  2.55547e-08  -1.63540e+01      6.86610e-23      2.13162e-23
8.00              9.60              3.63518e-06  6.40070e-08  2.55547e-08  -1.47960e+01      2.80356e-21      1.15534e-21
8.00              9.65              3.56821e-06  6.69550e-08  2.55547e-08  -1.33810e+01      8.21695e-20      4.30240e-20
8.02              7.00              3.96154e-06  9.84858e-08  2.59392e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              7.20              3.95994e-06  9.81493e-08  2.59392e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              7.40              3.95754e-06  9.76847e-08  2.59392e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              7.60              3.95497e-06  9.70759e-08  2.59392e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              7.80              3.95321e-06  9.62588e-08  2.59392e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              8.00              3.95225e-06  9.51533e-08  2.59392e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              8.05              3.95225e-06  9.48168e-08  2.59392e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              8.10              3.95209e-06  9.44643e-08  2.59392e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              8.15              3.95193e-06  9.40958e-08  2.59392e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              8.20              3.95193e-06  9.36953e-08  2.59392e-08  -2.93480e+02     2.26313e-301     3.84335e-301
8.02              8.25              3.95177e-06  9.32627e-08  2.59392e-08  -2.62230e+02     4.41276e-270     6.83456e-270
8.02              8.30              3.95161e-06  9.27981e-08  2.59392e-08  -2.34350e+02     3.67037e-242     5.06653e-242
8.02              8.35              3.95145e-06  9.23174e-08  2.59392e-08  -2.09500e+02     2.98339e-217     3.67037e-217
8.02              8.40              3.95113e-06  9.17887e-08  2.59392e-08  -1.87330e+02     4.95120e-195     5.42888e-195
8.02              8.45              3.95097e-06  9.12279e-08  2.59392e-08  -1.67560e+02     3.27122e-175     3.12400e-175
8.02              8.50              3.95065e-06  9.06351e-08  2.59392e-08  -1.49920e+02     1.60218e-157     1.36367e-157
8.02              8.55              3.95017e-06  9.00103e-08  2.59392e-08  -1.34190e+02     9.65407e-142     7.49394e-142
8.02              8.60              3.94969e-06  8.93374e-08  2.59392e-08  -1.20140e+02     1.18771e-127     8.21695e-128
8.02              8.65              3.94904e-06  8.86164e-08  2.59392e-08  -1.07610e+02     4.51555e-115     2.78426e-115
8.02              8.70              3.94824e-06  8.78634e-08  2.59392e-08  -9.64320e+01     7.75730e-104     4.24337e-104
8.02              8.75              3.94712e-06  8.70623e-08  2.59392e-08  -8.64510e+01      8.33125e-94      4.06172e-94
8.02              8.80              3.94584e-06  8.61971e-08  2.59392e-08  -7.75370e+01      7.66850e-85      3.33204e-85
8.02              8.85              3.94424e-06  8.52999e-08  2.59392e-08  -6.95800e+01      7.81107e-77      3.01794e-77
8.02              8.90              3.94216e-06  8.43546e-08  2.59392e-08  -6.24710e+01      1.12645e-69      3.87892e-70
8.02              8.95              3.93943e-06  8.33452e-08  2.59392e-08  -5.61210e+01      2.84256e-63      8.68381e-64
8.02              9.00              3.93607e-06  8.22878e-08  2.59392e-08  -5.04440e+01      1.51604e-57      4.12772e-58
8.02              9.05              3.93190e-06  8.11823e-08  2.59392e-08  -4.53710e+01      2.01702e-52      4.89452e-53
8.02              9.10              3.92677e-06  8.00127e-08  2.59392e-08  -4.08330e+01      7.81107e-48      1.68931e-48
8.02              9.15              3.92005e-06  7.87790e-08  2.59392e-08  -3.67740e+01      1.00626e-43      1.94406e-44
8.02              9.20              3.91171e-06  7.74973e-08  2.59392e-08  -3.31400e+01      4.87203e-40      8.44715e-41
8.02              9.25              3.90130e-06  7.61675e-08  2.59392e-08  -2.98870e+01      9.83355e-37      1.54422e-37
8.02              9.30              3.88800e-06  7.47576e-08  2.59392e-08  -2.69730e+01      9.09307e-34      1.32651e-34
8.02              9.35              3.87150e-06  7.33156e-08  2.59392e-08  -2.43610e+01      4.18514e-31      5.98013e-32
8.02              9.40              3.85051e-06  7.18096e-08  2.59392e-08  -2.20160e+01      1.04402e-28      1.58019e-29
8.02              9.45              3.82424e-06  7.02394e-08  2.59392e-08  -1.99100e+01      1.50214e-26      2.68355e-27
8.02              9.50              3.79107e-06  6.86212e-08  2.59392e-08  -1.80140e+01      1.33263e-24      3.07405e-25
8.02              9.55              3.74925e-06  6.69550e-08  2.59392e-08  -1.63010e+01      7.75730e-23      2.40276e-23
8.02              9.60              3.69686e-06  6.52246e-08  2.59392e-08  -1.47480e+01      3.12400e-21      1.29036e-21
8.02              9.65              3.63085e-06  6.81566e-08  2.59392e-08  -1.33370e+01      9.07215e-20      4.75018e-20
8.04              7.00              4.01169e-06  1.00008e-07  2.63398e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              7.20              4.01169e-06  9.96714e-08  2.63398e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              7.40              4.01137e-06  9.92228e-08  2.63398e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              7.60              4.01121e-06  9.85980e-08  2.63398e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              7.80              4.01089e-06  9.77648e-08  2.63398e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              8.00              4.01073e-06  9.66593e-08  2.63398e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              8.05              4.01073e-06  9.63389e-08  2.63398e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              8.10              4.01057e-06  9.59864e-08  2.63398e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              8.15              4.01057e-06  9.56019e-08  2.63398e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              8.20              4.01041e-06  9.52013e-08  2.63398e-08  -2.92340e+02     3.05288e-300     5.30531e-300
8.04              8.25              4.01025e-06  9.47687e-08  2.63398e-08  -2.61210e+02     4.51555e-269     6.99375e-269
8.04              8.30              4.01009e-06  9.43041e-08  2.63398e-08  -2.33450e+02     2.91548e-241     4.02449e-241
8.04              8.35              4.00993e-06  9.38074e-08  2.63398e-08  -2.08690e+02     1.88239e-216     2.31585e-216
8.04              8.40              4.00977e-06  9.32787e-08  2.63398e-08  -1.86610e+02     2.53928e-194     2.78426e-194
8.04              8.45              4.00945e-06  9.27180e-08  2.63398e-08  -1.66920e+02     1.39544e-174     1.36367e-174
8.04              8.50              4.00913e-06  9.21252e-08  2.63398e-08  -1.49350e+02     5.81715e-157     5.06653e-157
8.04              8.55              4.00881e-06  9.14843e-08  2.63398e-08  -1.33680e+02     3.12400e-141     2.42499e-141
8.04              8.60              4.00833e-06  9.08114e-08  2.63398e-08  -1.19690e+02     3.34742e-127     2.31585e-127
8.04              8.65              4.00768e-06  9.00904e-08  2.63398e-08  -1.07210e+02     1.13425e-114     6.99375e-115
8.04              8.70              4.00688e-06  8.93213e-08  2.63398e-08  -9.60720e+01     1.77301e-103     9.72099e-104
8.04              8.75              4.00576e-06  8.85203e-08  2.63398e-08  -8.61310e+01      1.73664e-93      8.48614e-94
8.04              8.80              4.00448e-06  8.76551e-08  2.63398e-08  -7.72520e+01      1.48153e-84      6.42259e-85
8.04              8.85              4.00288e-06  8.67418e-08  2.63398e-08  -6.93250e+01      1.40188e-76      5.42888e-77
8.04              8.90              4.00080e-06  8.57805e-08  2.63398e-08  -6.22440e+01      1.89981e-69      6.54200e-70
8.04              8.95              3.99823e-06  8.47712e-08  2.63398e-08  -5.59180e+01      4.52596e-63      1.38583e-63
8.04              9.00              3.99487e-06  8.37137e-08  2.63398e-08  -5.02640e+01      2.29462e-57      6.26196e-58
8.04              9.05              3.99086e-06  8.25922e-08  2.63398e-08  -4.52100e+01      2.92220e-52      7.09105e-53
8.04              9.10              3.98573e-06  8.14066e-08  2.63398e-08  -4.06890e+01      1.08820e-47      2.35348e-48
8.04              9.15              3.97917e-06  8.01729e-08  2.63398e-08  -3.66460e+01      1.35429e-43      2.61644e-44
8.04              9.20              3.97099e-06  7.88752e-08  2.63398e-08  -3.30250e+01      6.34907e-40      1.10081e-40
8.04              9.25              3.96058e-06  7.75293e-08  2.63398e-08  -2.97840e+01      1.24655e-36      1.95754e-37
8.04              9.30              3.94760e-06  7.61194e-08  2.63398e-08  -2.68810e+01      1.12386e-33      1.63950e-34
8.04              9.35              3.93126e-06  7.46454e-08  2.63398e-08  -2.42790e+01      5.06653e-31      7.22288e-32
8.04              9.40              3.91059e-06  7.31233e-08  2.63398e-08  -2.19430e+01      1.23512e-28      1.87374e-29
8.04              9.45              3.88480e-06  7.15372e-08  2.63398e-08  -1.98440e+01      1.74868e-26      3.12400e-27
8.04              9.50              3.85211e-06  6.99030e-08  2.63398e-08  -1.79540e+01      1.53007e-24      3.52948e-25
8.04              9.55              3.81094e-06  6.82207e-08  2.63398e-08  -1.62470e+01      8.76416e-23      2.72089e-23
8.04              9.60              3.75935e-06  6.64743e-08  2.63398e-08  -1.46990e+01      3.49712e-21      1.44115e-21
8.04              9.65              3.69430e-06  6.93903e-08  2.63398e-08  -1.32930e+01      1.00395e-19      5.25667e-20
8.06              7.00              4.06184e-06  1.01562e-07  2.67243e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              7.20              4.06312e-06  1.01226e-07  2.67243e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              7.40              4.06504e-06  1.00777e-07  2.67243e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              7.60              4.06745e-06  1.00152e-07  2.67243e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              7.80              4.06921e-06  9.93189e-08  2.67243e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              8.00              4.07001e-06  9.81974e-08  2.67243e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              8.05              4.07001e-06  9.78770e-08  2.67243e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              8.10              4.07001e-06  9.75245e-08  2.67243e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              8.15              4.07001e-06  9.71400e-08  2.67243e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              8.20              4.07001e-06  9.67234e-08  2.67243e-08  -2.91180e+02     4.31231e-299     7.49394e-299
8.06              8.25              4.06985e-06  9.62908e-08  2.67243e-08  -2.60190e+02     4.83850e-268     7.49394e-268
8.06              8.30              4.06969e-06  9.58262e-08  2.67243e-08  -2.32540e+02     2.42499e-240     3.34742e-240
8.06              8.35              4.06953e-06  9.53295e-08  2.67243e-08  -2.07880e+02     1.24368e-215     1.53007e-215
8.06              8.40              4.06921e-06  9.48008e-08  2.67243e-08  -1.85880e+02     1.36367e-193     1.49524e-193
8.06              8.45              4.06905e-06  9.42400e-08  2.67243e-08  -1.66270e+02     6.23319e-174     6.09131e-174
8.06              8.50              4.06873e-06  9.36312e-08  2.67243e-08  -1.48770e+02     2.21162e-156     1.92624e-156
8.06              8.55              4.06825e-06  9.29903e-08  2.67243e-08  -1.33160e+02     1.01091e-140     7.84712e-141
8.06              8.60              4.06777e-06  9.23014e-08  2.67243e-08  -1.19230e+02     9.65407e-127     6.67898e-127
8.06              8.65              4.06713e-06  9.15804e-08  2.67243e-08  -1.06800e+02     2.91548e-114     1.79767e-114
8.06              8.70              4.06648e-06  9.08114e-08  2.67243e-08  -9.57070e+01     4.10876e-103     2.25274e-103
8.06              8.75              4.06536e-06  8.99943e-08  2.67243e-08  -8.58060e+01      3.67884e-93      1.79354e-93
8.06              8.80              4.06408e-06  8.91291e-08  2.67243e-08  -7.69620e+01      2.88211e-84      1.25231e-84
8.06              8.85              4.06248e-06  8.82158e-08  2.67243e-08  -6.90670e+01      2.54513e-76      9.83355e-77
8.06              8.90              4.06040e-06  8.72545e-08  2.67243e-08  -6.20140e+01      3.23378e-69      1.11099e-69
8.06              8.95              4.05783e-06  8.62291e-08  2.67243e-08  -5.57120e+01      7.27295e-63      2.22695e-63
8.06              9.00              4.05479e-06  8.51557e-08  2.67243e-08  -5.00800e+01      3.50518e-57      9.54356e-58
8.06              9.05              4.05062e-06  8.40181e-08  2.67243e-08  -4.50460e+01      4.26295e-52      1.03445e-52
8.06              9.10              4.04550e-06  8.28325e-08  2.67243e-08  -4.05430e+01      1.52304e-47      3.29390e-48
8.06              9.15              4.03909e-06  8.15828e-08  2.67243e-08  -3.65150e+01      1.82688e-43      3.52948e-44
8.06              9.20              4.03108e-06  8.02690e-08  2.67243e-08  -3.29090e+01      8.31209e-40      1.44115e-40
8.06              9.25              4.02082e-06  7.89072e-08  2.67243e-08  -2.96800e+01      1.58384e-36      2.48720e-37
8.06              9.30              4.00817e-06  7.74813e-08  2.67243e-08  -2.67870e+01      1.39223e-33      2.03100e-34
8.06              9.35              3.99198e-06  7.60073e-08  2.67243e-08  -2.41950e+01      6.13353e-31      8.74400e-32
8.06              9.40              3.97164e-06  7.44692e-08  2.67243e-08  -2.18680e+01      1.46795e-28      2.22695e-29
8.06              9.45              3.94616e-06  7.28670e-08  2.67243e-08  -1.97770e+01      2.04038e-26      3.65351e-27
8.06              9.50              3.91396e-06  7.12007e-08  2.67243e-08  -1.78940e+01      1.75675e-24      4.05238e-25
8.06              9.55              3.87358e-06  6.95024e-08  2.67243e-08  -1.61930e+01      9.94742e-23      3.08113e-23
8.06              9.60              3.82263e-06  6.77400e-08  2.67243e-08  -1.46500e+01      3.91481e-21      1.61328e-21
8.06              9.65              3.75855e-06  7.06239e-08  2.67243e-08  -1.32490e+01      1.11099e-19      5.83056e-20
8.08              7.00              4.13121e-06  1.03148e-07  2.71409e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              7.20              4.13105e-06  1.02812e-07  2.71409e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              7.40              4.13089e-06  1.02347e-07  2.71409e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              7.60              4.13073e-06  1.01722e-07  2.71409e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              7.80              4.13057e-06  1.00889e-07  2.71409e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              8.00              4.13057e-06  9.97675e-08  2.71409e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              8.05              4.13057e-06  9.94311e-08  2.71409e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              8.10              4.13057e-06  9.90786e-08  2.71409e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              8.15              4.13041e-06  9.86941e-08  2.71409e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              8.20              4.13041e-06  9.82775e-08  2.71409e-08  -2.90010e+02     6.37838e-298     1.10844e-297
8.08              8.25              4.13025e-06  9.78449e-08  2.71409e-08  -2.59140e+02     5.30531e-267     8.21695e-267
8.08              8.30              4.13009e-06  9.73803e-08  2.71409e-08  -2.31610e+02     2.06400e-239     2.84912e-239
8.08              8.35              4.13009e-06  9.68676e-08  2.71409e-08  -2.07050e+02     8.40834e-215     1.03445e-214
8.08              8.40              4.12977e-06  9.63389e-08  2.71409e-08  -1.85150e+02     7.49394e-193     8.21695e-193
8.08              8.45              4.12961e-06  9.57781e-08  2.71409e-08  -1.65610e+02     2.84912e-173     2.78426e-173
8.08              8.50              4.12929e-06  9.51693e-08  2.71409e-08  -1.48190e+02     8.60420e-156     7.49394e-156
8.08              8.55              4.12881e-06  9.45124e-08  2.71409e-08  -1.32640e+02     3.34742e-140     2.59843e-140
8.08              8.60              4.12833e-06  9.38235e-08  2.71409e-08  -1.18770e+02     2.84912e-126     1.97111e-126
8.08              8.65              4.12769e-06  9.31025e-08  2.71409e-08  -1.06390e+02     7.66850e-114     4.72836e-114
8.08              8.70              4.12689e-06  9.23174e-08  2.71409e-08  -9.53370e+01     9.63187e-103     5.28093e-103
8.08              8.75              4.12593e-06  9.15003e-08  2.71409e-08  -8.54760e+01      7.86521e-93      3.83451e-93
8.08              8.80              4.12464e-06  9.06191e-08  2.71409e-08  -7.66670e+01      5.68474e-84      2.47008e-84
8.08              8.85              4.12304e-06  8.97059e-08  2.71409e-08  -6.88040e+01      4.66348e-76      1.80182e-76
8.08              8.90              4.12096e-06  8.87285e-08  2.71409e-08  -6.17790e+01      5.54256e-69      1.90858e-69
8.08              8.95              4.11856e-06  8.77031e-08  2.71409e-08  -5.55030e+01      1.17682e-62      3.60338e-63
8.08              9.00              4.11535e-06  8.66137e-08  2.71409e-08  -4.98940e+01      5.37911e-57      1.46795e-57
8.08              9.05              4.11135e-06  8.54761e-08  2.71409e-08  -4.48800e+01      6.24756e-52      1.51604e-52
8.08              9.10              4.10638e-06  8.42745e-08  2.71409e-08  -4.03950e+01      2.14640e-47      4.64206e-48
8.08              9.15              4.10013e-06  8.30088e-08  2.71409e-08  -3.63830e+01      2.48148e-43      4.79414e-44
8.08              9.20              4.09212e-06  8.16950e-08  2.71409e-08  -3.27900e+01      1.09071e-39      1.89108e-40
8.08              9.25              4.08203e-06  8.03171e-08  2.71409e-08  -2.95740e+01      2.02167e-36      3.17476e-37
8.08              9.30              4.06953e-06  7.88752e-08  2.71409e-08  -2.66930e+01      1.73265e-33      2.52761e-34
8.08              9.35              4.05367e-06  7.73851e-08  2.71409e-08  -2.41100e+01      7.45951e-31      1.06343e-31
8.08              9.40              4.03364e-06  7.58310e-08  2.71409e-08  -2.17920e+01      1.74868e-28      2.65284e-29
8.08              9.45              4.00849e-06  7.42128e-08  2.71409e-08  -1.97090e+01      2.38622e-26      4.27278e-27
8.08              9.50              3.97692e-06  7.25305e-08  2.71409e-08  -1.78320e+01      2.02167e-24      4.66348e-25
8.08              9.55              3.93703e-06  7.08162e-08  2.71409e-08  -1.61380e+01      1.12904e-22      3.49712e-23
8.08              9.60              3.88688e-06  6.90378e-08  2.71409e-08  -1.46000e+01      4.39249e-21      1.81013e-21
8.08              9.65              3.82391e-06  7.18897e-08  2.71409e-08  -1.32040e+01      1.23228e-19      6.46711e-20
8.10              7.00              4.20091e-06  1.04750e-07  2.75414e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.10              7.20              4.19963e-06  1.04414e-07  2.75414e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.10              7.40              4.19738e-06  1.03949e-07  2.75414e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.10              7.60              4.19498e-06  1.03324e-07  2.75414e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.10              7.80              4.19322e-06  1.02475e-07  2.75414e-08  -5.00000e+02      0.00000e+00      0.00000e+00
