!28Mg (0+, 2+) -> 28Na,  e-capture,  with screening effects
!USDB   Q=-14.030 MeV
!Exp. energies, B(GT)
!g/cm^3           K                 erg          erg          erg          Log(1/s)          erg/s            erg/s
!Log(rhoY)        Log(T)            mu           dQ           Vs           Log(e-cap-rate)   nu-energy-loss   gamma-energy
7.00              9.55              1.49563e-06  3.09861e-08  1.48362e-08  -2.07710e+01      2.59245e-27      1.69711e-28
7.00              9.60              1.38492e-06  2.99607e-08  1.48362e-08  -1.86000e+01      4.32226e-25      3.79062e-26
7.00              9.65              1.25242e-06  2.89193e-08  1.48362e-08  -1.66550e+01      4.30240e-23      4.82737e-24
8.00              7.00              3.88816e-06  1.10342e-07  3.06657e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              7.20              3.88864e-06  1.10037e-07  3.06657e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              7.40              3.88928e-06  1.09621e-07  3.06657e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              7.60              3.88976e-06  1.09060e-07  3.06657e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              7.80              3.88976e-06  1.08307e-07  3.06657e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              8.00              3.88944e-06  1.07282e-07  3.06657e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              8.05              3.88928e-06  1.06977e-07  3.06657e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              8.10              3.88928e-06  1.06657e-07  3.06657e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              8.15              3.88912e-06  1.06304e-07  3.06657e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              8.20              3.88912e-06  1.05920e-07  3.06657e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              8.25              3.88896e-06  1.05519e-07  3.06657e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.00              8.30              3.88880e-06  1.05087e-07  3.06657e-08  -3.10780e+02     1.30230e-318      0.00000e+00
8.00              8.35              3.88864e-06  1.04638e-07  3.06657e-08  -2.77400e+02     3.75587e-285     8.80462e-291
8.00              8.40              3.88848e-06  1.04141e-07  3.06657e-08  -2.47630e+02     2.48148e-255     8.60420e-261
8.00              8.45              3.88816e-06  1.03613e-07  3.06657e-08  -2.21100e+02     9.43432e-229     4.62073e-234
8.00              8.50              3.88784e-06  1.03052e-07  3.06657e-08  -1.97430e+02     4.95120e-205     3.27122e-210
8.00              8.55              3.88752e-06  1.02459e-07  3.06657e-08  -1.76320e+02     7.15666e-184     6.09131e-189
8.00              8.60              3.88688e-06  1.01818e-07  3.06657e-08  -1.57490e+02     5.42888e-165     5.81715e-170
8.00              8.65              3.88624e-06  1.01129e-07  3.06657e-08  -1.40690e+02     3.75587e-148     4.83850e-153
8.00              8.70              3.88544e-06  1.00408e-07  3.06657e-08  -1.25700e+02     4.11823e-133     6.09131e-138
8.00              8.75              3.88432e-06  9.96394e-08  3.06657e-08  -1.12330e+02     1.10844e-119     1.83954e-124
8.00              8.80              3.88304e-06  9.88223e-08  3.06657e-08  -1.00390e+02     1.05855e-107     2.01702e-112
8.00              8.85              3.88127e-06  9.79571e-08  3.06657e-08  -8.97410e+01      5.36674e-97     1.21818e-101
8.00              8.90              3.87919e-06  9.70278e-08  3.06657e-08  -8.02310e+01      1.94854e-87      6.04937e-92
8.00              8.95              3.87647e-06  9.60665e-08  3.06657e-08  -7.17410e+01      6.77190e-79      3.45709e-83
8.00              9.00              3.87310e-06  9.50251e-08  3.06657e-08  -6.41570e+01      2.92220e-71      2.83603e-75
8.00              9.05              3.86894e-06  9.39516e-08  3.06657e-08  -5.73840e+01      1.94406e-64      3.84335e-68
8.00              9.10              3.86349e-06  9.27981e-08  3.06657e-08  -5.13310e+01      2.47008e-58      9.99333e-62
8.00              9.15              3.85676e-06  9.15964e-08  3.06657e-08  -4.59210e+01      7.12378e-53      5.84400e-56
8.00              9.20              3.84843e-06  9.03307e-08  3.06657e-08  -4.10830e+01      5.51709e-48      8.94768e-51
8.00              9.25              3.83769e-06  8.90009e-08  3.06657e-08  -3.67580e+01      1.31435e-43      4.08047e-46
8.00              9.30              3.82440e-06  8.76070e-08  3.06657e-08  -3.28870e+01      1.09575e-39      6.27640e-42
8.00              9.35              3.80741e-06  8.61490e-08  3.06657e-08  -2.94240e+01      3.58683e-36      3.62002e-38
8.00              9.40              3.78626e-06  8.46270e-08  3.06657e-08  -2.63220e+01      5.10165e-33      8.64391e-35
8.00              9.45              3.75951e-06  8.30408e-08  3.06657e-08  -2.35430e+01      3.44914e-30      9.30487e-32
8.00              9.50              3.72586e-06  8.13906e-08  3.06657e-08  -2.10530e+01      1.20146e-27      4.90581e-29
8.00              9.55              3.68340e-06  7.96762e-08  3.06657e-08  -1.88200e+01      2.31585e-25      1.35429e-26
8.00              9.60              3.63005e-06  7.79138e-08  3.06657e-08  -1.68180e+01      2.62247e-23      2.09754e-24
8.00              9.65              3.56308e-06  7.60713e-08  3.06657e-08  -1.50210e+01      1.85230e-21      1.93068e-22
8.02              7.00              3.95625e-06  1.12056e-07  3.11303e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              7.20              3.95481e-06  1.11752e-07  3.11303e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              7.40              3.95241e-06  1.11335e-07  3.11303e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              7.60              3.94985e-06  1.10774e-07  3.11303e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              7.80              3.94808e-06  1.10005e-07  3.11303e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              8.00              3.94712e-06  1.08980e-07  3.11303e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              8.05              3.94696e-06  1.08676e-07  3.11303e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              8.10              3.94680e-06  1.08355e-07  3.11303e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              8.15              3.94680e-06  1.08003e-07  3.11303e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              8.20              3.94664e-06  1.07618e-07  3.11303e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              8.25              3.94664e-06  1.07218e-07  3.11303e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.02              8.30              3.94648e-06  1.06785e-07  3.11303e-08  -3.09850e+02     1.18771e-317     1.48220e-323
8.02              8.35              3.94632e-06  1.06320e-07  3.11303e-08  -2.76580e+02     2.48148e-284     5.42888e-290
8.02              8.40              3.94600e-06  1.05824e-07  3.11303e-08  -2.46910e+02     1.30230e-254     4.31231e-260
8.02              8.45              3.94584e-06  1.05295e-07  3.11303e-08  -2.20450e+02     4.21415e-228     1.97111e-233
8.02              8.50              3.94536e-06  1.04718e-07  3.11303e-08  -1.96850e+02     1.88239e-204     1.18771e-209
8.02              8.55              3.94504e-06  1.04125e-07  3.11303e-08  -1.75810e+02     2.31585e-183     1.92624e-188
8.02              8.60              3.94456e-06  1.03485e-07  3.11303e-08  -1.57030e+02     1.56571e-164     1.60218e-169
8.02              8.65              3.94392e-06  1.02796e-07  3.11303e-08  -1.40280e+02     9.65407e-148     1.21538e-152
8.02              8.70              3.94296e-06  1.02059e-07  3.11303e-08  -1.25340e+02     9.65407e-133     1.39544e-137
8.02              8.75              3.94200e-06  1.01290e-07  3.11303e-08  -1.12000e+02     2.31585e-119     3.75587e-124
8.02              8.80              3.94055e-06  1.00456e-07  3.11303e-08  -1.00100e+02     2.06400e-107     3.84335e-112
8.02              8.85              3.93895e-06  9.95913e-08  3.11303e-08  -8.94830e+01      9.72099e-97     2.16128e-101
8.02              8.90              3.93687e-06  9.86620e-08  3.11303e-08  -8.00010e+01      3.31673e-87      1.00858e-91
8.02              8.95              3.93414e-06  9.76847e-08  3.11303e-08  -7.15350e+01      1.08820e-78      5.45394e-83
8.02              9.00              3.93094e-06  9.66433e-08  3.11303e-08  -6.39740e+01      4.45359e-71      4.26295e-75
8.02              9.05              3.92677e-06  9.55538e-08  3.11303e-08  -5.72200e+01      2.83603e-64      5.52981e-68
8.02              9.10              3.92149e-06  9.44002e-08  3.11303e-08  -5.11850e+01      3.45709e-58      1.38264e-61
8.02              9.15              3.91492e-06  9.31826e-08  3.11303e-08  -4.57910e+01      9.63187e-53      7.81107e-56
8.02              9.20              3.90659e-06  9.19009e-08  3.11303e-08  -4.09670e+01      7.20627e-48      1.15800e-50
8.02              9.25              3.89601e-06  9.05550e-08  3.11303e-08  -3.66540e+01      1.66998e-43      5.14885e-46
8.02              9.30              3.88288e-06  8.91611e-08  3.11303e-08  -3.27940e+01      1.35741e-39      7.72166e-42
8.02              9.35              3.86621e-06  8.76871e-08  3.11303e-08  -2.93410e+01      4.34221e-36      4.35222e-38
8.02              9.40              3.84538e-06  8.61490e-08  3.11303e-08  -2.62470e+01      6.06332e-33      1.02026e-34
8.02              9.45              3.81911e-06  8.45469e-08  3.11303e-08  -2.34760e+01      4.02449e-30      1.08071e-31
8.02              9.50              3.78594e-06  8.28806e-08  3.11303e-08  -2.09930e+01      1.37946e-27      5.60674e-29
8.02              9.55              3.74413e-06  8.11502e-08  3.11303e-08  -1.87660e+01      2.62247e-25      1.53007e-26
8.02              9.60              3.69158e-06  7.93558e-08  3.11303e-08  -1.67690e+01      2.93569e-23      2.34267e-24
8.02              9.65              3.62573e-06  7.74973e-08  3.11303e-08  -1.49770e+01      2.04979e-21      2.13162e-22
8.04              7.00              4.00640e-06  1.13803e-07  3.15949e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              7.20              4.00640e-06  1.13498e-07  3.15949e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              7.40              4.00608e-06  1.13082e-07  3.15949e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              7.60              4.00592e-06  1.12505e-07  3.15949e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              7.80              4.00560e-06  1.11736e-07  3.15949e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              8.00              4.00544e-06  1.10710e-07  3.15949e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              8.05              4.00544e-06  1.10390e-07  3.15949e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              8.10              4.00528e-06  1.10070e-07  3.15949e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              8.15              4.00528e-06  1.09717e-07  3.15949e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              8.20              4.00512e-06  1.09333e-07  3.15949e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              8.25              4.00512e-06  1.08932e-07  3.15949e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.04              8.30              4.00496e-06  1.08483e-07  3.15949e-08  -3.08920e+02     1.01091e-316     1.23516e-322
8.04              8.35              4.00480e-06  1.08019e-07  3.15949e-08  -2.75750e+02     1.67768e-283     3.42539e-289
8.04              8.40              4.00464e-06  1.07522e-07  3.15949e-08  -2.46170e+02     7.15666e-254     2.21162e-259
8.04              8.45              4.00432e-06  1.06993e-07  3.15949e-08  -2.19790e+02     1.92624e-227     8.40834e-233
8.04              8.50              4.00384e-06  1.06417e-07  3.15949e-08  -1.96260e+02     7.15666e-204     4.41276e-209
8.04              8.55              4.00352e-06  1.05808e-07  3.15949e-08  -1.75280e+02     7.66850e-183     6.09131e-188
8.04              8.60              4.00304e-06  1.05167e-07  3.15949e-08  -1.56560e+02     4.51555e-164     4.51555e-169
8.04              8.65              4.00240e-06  1.04478e-07  3.15949e-08  -1.39870e+02     2.53928e-147     3.05288e-152
8.04              8.70              4.00160e-06  1.03741e-07  3.15949e-08  -1.24970e+02     2.26313e-132     3.12400e-137
8.04              8.75              4.00047e-06  1.02956e-07  3.15949e-08  -1.11670e+02     4.95120e-119     7.84712e-124
8.04              8.80              3.99919e-06  1.02123e-07  3.15949e-08  -9.98090e+01     4.11823e-107     7.49394e-112
8.04              8.85              3.99759e-06  1.01258e-07  3.15949e-08  -8.92200e+01      1.78119e-96     3.86999e-101
8.04              8.90              3.99551e-06  1.00312e-07  3.15949e-08  -7.97670e+01      5.67166e-87      1.69321e-91
8.04              8.95              3.99294e-06  9.93350e-08  3.15949e-08  -7.13260e+01      1.76080e-78      8.68381e-83
8.04              9.00              3.98974e-06  9.82775e-08  3.15949e-08  -6.37870e+01      6.83456e-71      6.45224e-75
8.04              9.05              3.98557e-06  9.71880e-08  3.15949e-08  -5.70540e+01      4.15633e-64      7.99301e-68
8.04              9.10              3.98045e-06  9.60184e-08  3.15949e-08  -5.10370e+01      4.86083e-58      1.92181e-61
8.04              9.15              3.97388e-06  9.47848e-08  3.15949e-08  -4.56590e+01      1.30530e-52      1.04643e-55
8.04              9.20              3.96571e-06  9.35030e-08  3.15949e-08  -4.08490e+01      9.47786e-48      1.50560e-50
8.04              9.25              3.95529e-06  9.21412e-08  3.15949e-08  -3.65480e+01      2.13162e-43      6.51194e-46
8.04              9.30              3.94232e-06  9.07313e-08  3.15949e-08  -3.27000e+01      1.68931e-39      9.54356e-42
8.04              9.35              3.92597e-06  8.92412e-08  3.15949e-08  -2.92560e+01      5.26878e-36      5.25667e-38
8.04              9.40              3.90531e-06  8.76871e-08  3.15949e-08  -2.61720e+01      7.20627e-33      1.20979e-34
8.04              9.45              3.87951e-06  8.60689e-08  3.15949e-08  -2.34080e+01      4.70663e-30      1.25809e-31
8.04              9.50              3.84683e-06  8.43866e-08  3.15949e-08  -2.09320e+01      1.58749e-27      6.42259e-29
8.04              9.55              3.80565e-06  8.26403e-08  3.15949e-08  -1.87110e+01      2.97653e-25      1.72866e-26
8.04              9.60              3.75406e-06  8.08298e-08  3.15949e-08  -1.67190e+01      3.29390e-23      2.61644e-24
8.04              9.65              3.68901e-06  7.89553e-08  3.15949e-08  -1.49320e+01      2.27358e-21      2.35890e-22
8.06              7.00              4.05655e-06  1.15581e-07  3.20756e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              7.20              4.05783e-06  1.15261e-07  3.20756e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              7.40              4.05976e-06  1.14844e-07  3.20756e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              7.60              4.06216e-06  1.14267e-07  3.20756e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              7.80              4.06392e-06  1.13498e-07  3.20756e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              8.00              4.06456e-06  1.12457e-07  3.20756e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              8.05              4.06472e-06  1.12152e-07  3.20756e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              8.10              4.06472e-06  1.11816e-07  3.20756e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              8.15              4.06456e-06  1.11463e-07  3.20756e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              8.20              4.06456e-06  1.11079e-07  3.20756e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              8.25              4.06440e-06  1.10662e-07  3.20756e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.06              8.30              4.06440e-06  1.10230e-07  3.20756e-08  -3.07970e+02     9.00970e-316     1.01283e-321
8.06              8.35              4.06424e-06  1.09765e-07  3.20756e-08  -2.74910e+02     1.16067e-282     2.21162e-288
8.06              8.40              4.06392e-06  1.09252e-07  3.20756e-08  -2.45420e+02     4.02449e-253     1.18771e-258
8.06              8.45              4.06376e-06  1.08724e-07  3.20756e-08  -2.19120e+02     9.00970e-227     3.75587e-232
8.06              8.50              4.06344e-06  1.08147e-07  3.20756e-08  -1.95670e+02     2.84912e-203     1.63950e-208
8.06              8.55              4.06296e-06  1.07538e-07  3.20756e-08  -1.74750e+02     2.59843e-182     1.97111e-187
8.06              8.60              4.06248e-06  1.06881e-07  3.20756e-08  -1.56090e+02     1.36367e-163     1.30230e-168
8.06              8.65              4.06184e-06  1.06192e-07  3.20756e-08  -1.39440e+02     6.67898e-147     7.66850e-152
8.06              8.70              4.06104e-06  1.05455e-07  3.20756e-08  -1.24590e+02     5.42888e-132     7.32336e-137
8.06              8.75              4.06008e-06  1.04654e-07  3.20756e-08  -1.11340e+02     1.08320e-118     1.63950e-123
8.06              8.80              4.05863e-06  1.03821e-07  3.20756e-08  -9.95110e+01     8.21695e-107     1.42794e-111
8.06              8.85              4.05719e-06  1.02940e-07  3.20756e-08  -8.89540e+01      3.29390e-96     6.99375e-101
8.06              8.90              4.05511e-06  1.01995e-07  3.20756e-08  -7.95290e+01      9.81093e-87      2.87548e-91
8.06              8.95              4.05255e-06  1.01001e-07  3.20756e-08  -7.11140e+01      2.86887e-78      1.38903e-82
8.06              9.00              4.04934e-06  9.99438e-08  3.20756e-08  -6.35980e+01      1.05611e-70      9.81093e-75
8.06              9.05              4.04534e-06  9.88383e-08  3.20756e-08  -5.68850e+01      6.13353e-64      1.16335e-67
8.06              9.10              4.04021e-06  9.76687e-08  3.20756e-08  -5.08860e+01      6.88193e-58      2.68974e-61
8.06              9.15              4.03380e-06  9.64190e-08  3.20756e-08  -4.55240e+01      1.77709e-52      1.41160e-55
8.06              9.20              4.02563e-06  9.51212e-08  3.20756e-08  -4.07290e+01      1.24943e-47      1.96657e-50
8.06              9.25              4.01554e-06  9.37594e-08  3.20756e-08  -3.64410e+01      2.72716e-43      8.27390e-46
8.06              9.30              4.00272e-06  9.23334e-08  3.20756e-08  -3.26040e+01      2.10722e-39      1.18225e-41
8.06              9.35              3.98670e-06  9.08274e-08  3.20756e-08  -2.91710e+01      6.42259e-36      6.36371e-38
8.06              9.40              3.96635e-06  8.92573e-08  3.20756e-08  -2.60950e+01      8.60420e-33      1.43453e-34
8.06              9.45              3.94087e-06  8.76230e-08  3.20756e-08  -2.33390e+01      5.51709e-30      1.46795e-31
8.06              9.50              3.90867e-06  8.59247e-08  3.20756e-08  -2.08700e+01      1.83109e-27      7.39112e-29
8.06              9.55              3.86814e-06  8.41623e-08  3.20756e-08  -1.86560e+01      3.37839e-25      1.95754e-26
8.06              9.60              3.81719e-06  8.23359e-08  3.20756e-08  -1.66690e+01      3.69582e-23      2.92894e-24
8.06              9.65              3.75326e-06  8.04293e-08  3.20756e-08  -1.48870e+01      2.52180e-21      2.61042e-22
8.08              7.00              4.12577e-06  1.17375e-07  3.25562e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              7.20              4.12560e-06  1.17055e-07  3.25562e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              7.40              4.12544e-06  1.16638e-07  3.25562e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              7.60              4.12528e-06  1.16062e-07  3.25562e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              7.80              4.12512e-06  1.15277e-07  3.25562e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              8.00              4.12512e-06  1.14235e-07  3.25562e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              8.05              4.12512e-06  1.13931e-07  3.25562e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              8.10              4.12512e-06  1.13594e-07  3.25562e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              8.15              4.12496e-06  1.13242e-07  3.25562e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              8.20              4.12496e-06  1.12841e-07  3.25562e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              8.25              4.12480e-06  1.12441e-07  3.25562e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.08              8.30              4.12464e-06  1.11992e-07  3.25562e-08  -3.07010e+02     8.21695e-315     8.60662e-321
8.08              8.35              4.12464e-06  1.11528e-07  3.25562e-08  -2.74050e+02     8.40834e-282     1.49524e-287
8.08              8.40              4.12432e-06  1.11015e-07  3.25562e-08  -2.44650e+02     2.31585e-252     6.37838e-258
8.08              8.45              4.12416e-06  1.10486e-07  3.25562e-08  -2.18440e+02     4.21415e-226     1.67768e-231
8.08              8.50              4.12384e-06  1.09909e-07  3.25562e-08  -1.95060e+02     1.13425e-202     6.37838e-208
8.08              8.55              4.12336e-06  1.09284e-07  3.25562e-08  -1.74210e+02     9.00970e-182     6.67898e-187
8.08              8.60              4.12288e-06  1.08628e-07  3.25562e-08  -1.55610e+02     4.11823e-163     3.75587e-168
8.08              8.65              4.12224e-06  1.07923e-07  3.25562e-08  -1.39020e+02     1.79767e-146     2.01702e-151
8.08              8.70              4.12144e-06  1.07186e-07  3.25562e-08  -1.24210e+02     1.30230e-131     1.67768e-136
8.08              8.75              4.12048e-06  1.06385e-07  3.25562e-08  -1.11000e+02     2.36979e-118     3.50518e-123
8.08              8.80              4.11920e-06  1.05551e-07  3.25562e-08  -9.92060e+01     1.63950e-106     2.84912e-111
8.08              8.85              4.11759e-06  1.04654e-07  3.25562e-08  -8.86830e+01      6.14767e-96     1.27853e-100
8.08              8.90              4.11567e-06  1.03709e-07  3.25562e-08  -7.92880e+01      1.71281e-86      4.91712e-91
8.08              8.95              4.11311e-06  1.02700e-07  3.25562e-08  -7.08990e+01      4.70663e-78      2.24239e-82
8.08              9.00              4.10990e-06  1.01642e-07  3.25562e-08  -6.34060e+01      1.64706e-70      1.50560e-74
8.08              9.05              4.10590e-06  1.00521e-07  3.25562e-08  -5.67140e+01      9.09307e-64      1.70102e-67
8.08              9.10              4.10093e-06  9.93350e-08  3.25562e-08  -5.07330e+01      9.78837e-58      3.77320e-61
8.08              9.15              4.09468e-06  9.80853e-08  3.25562e-08  -4.53880e+01      2.43619e-52      1.91298e-55
8.08              9.20              4.08667e-06  9.67715e-08  3.25562e-08  -4.06070e+01      1.65467e-47      2.58054e-50
8.08              9.25              4.07658e-06  9.53936e-08  3.25562e-08  -3.63320e+01      3.50518e-43      1.05368e-45
8.08              9.30              4.06408e-06  9.39516e-08  3.25562e-08  -3.25060e+01      2.63457e-39      1.46795e-41
8.08              9.35              4.04822e-06  9.24456e-08  3.25562e-08  -2.90830e+01      7.84712e-36      7.73946e-38
8.08              9.40              4.02819e-06  9.08594e-08  3.25562e-08  -2.60170e+01      1.02970e-32      1.70888e-34
8.08              9.45              4.00304e-06  8.92092e-08  3.25562e-08  -2.32690e+01      6.48202e-30      1.71676e-31
8.08              9.50              3.97148e-06  8.74949e-08  3.25562e-08  -2.08070e+01      2.11695e-27      8.50571e-29
8.08              9.55              3.93158e-06  8.57004e-08  3.25562e-08  -1.85990e+01      3.85221e-25      2.22183e-26
8.08              9.60              3.88143e-06  8.38579e-08  3.25562e-08  -1.66180e+01      4.15633e-23      3.28632e-24
8.08              9.65              3.81847e-06  8.19353e-08  3.25562e-08  -1.48410e+01      2.80356e-21      2.89541e-22
8.10              7.00              4.19546e-06  1.19202e-07  3.30529e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.10              7.20              4.19402e-06  1.18882e-07  3.30529e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.10              7.40              4.19193e-06  1.18449e-07  3.30529e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.10              7.60              4.18953e-06  1.17872e-07  3.30529e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.10              7.80              4.18761e-06  1.17087e-07  3.30529e-08  -5.00000e+02      0.00000e+00      0.00000e+00
8.10              8.00              4.18681e-06  1.16046e-07  3.30529e-08  -5.00000e+02      0.00000e+00      0.00000e+00
