!28Na (1+, 2+, 3+, 2+, 2+) -> 28Mg,   beta-decay,  with screening effects
!USDB      Q=14..030 MeV
!Experimental energies, B(GT),  1+(g.s.), 2+(0.055MeV), 3+(1.131 MeV), 2+(1.254 MeV)
!Log(rhoY) Log(T) mu     dQ       Vs           decay-rate    nu-energy-loss  gamma-energy
!                     (MeV)   (MeV)     (MeV)       (1/s)            (MeV/s)        (MeV/s)  
1.047129e+08 3.162278e+09 3.785951e-06 -8.288077e-08 3.113036e-08 1.202264e+01 1.141330e-04 4.310338e-05
1.047129e+08 3.548134e+09 3.744134e-06 -8.115042e-08 3.113036e-08 1.191242e+01 1.129305e-04 4.333226e-05
1.047129e+08 3.981072e+09 3.691583e-06 -7.935598e-08 3.113036e-08 1.181680e+01 1.118952e-04 4.371307e-05
1.047129e+08 4.466836e+09 3.625733e-06 -7.749745e-08 3.113036e-08 1.174086e+01 1.110481e-04 4.424980e-05

1.096478e+08 1.000000e+07 4.006411e-06 -1.138028e-07 3.159499e-08 2.375199e+01 2.390074e-04 5.769143e-05
1.096478e+08 1.584893e+07 4.006411e-06 -1.134984e-07 3.159499e-08 2.375746e+01 2.390074e-04 5.770472e-05
1.096478e+08 2.511886e+07 4.006091e-06 -1.130819e-07 3.159499e-08 2.375746e+01 2.390624e-04 5.770472e-05
1.096478e+08 3.981072e+07 4.005931e-06 -1.125051e-07 3.159499e-08 2.375199e+01 2.390074e-04 5.770472e-05
1.096478e+08 6.309573e+07 4.005610e-06 -1.117360e-07 3.159499e-08 2.374652e+01 2.389524e-04 5.769143e-05
1.096478e+08 1.000000e+08 4.005450e-06 -1.107106e-07 3.159499e-08 2.368645e+01 2.382930e-04 5.759852e-05
1.096478e+08 1.122018e+08 4.005450e-06 -1.103902e-07 3.159499e-08 2.363197e+01 2.376902e-04 5.751900e-05
1.096478e+08 1.258925e+08 4.005290e-06 -1.100698e-07 3.159499e-08 2.353423e+01 2.366526e-04 5.738671e-05
1.096478e+08 1.412538e+08 4.005290e-06 -1.097173e-07 3.159499e-08 2.338299e+01 2.350776e-04 5.718884e-05
1.096478e+08 1.584893e+08 4.005130e-06 -1.093328e-07 3.159499e-08 2.315794e+01 2.327080e-04 5.688677e-05
1.096478e+08 1.778279e+08 4.005130e-06 -1.089322e-07 3.159499e-08 2.285599e+01 2.294095e-04 5.649517e-05
1.096478e+08 1.995262e+08 4.004969e-06 -1.084836e-07 3.159499e-08 2.245950e+01 2.251704e-04 5.596433e-05
1.096478e+08 2.238721e+08 4.004809e-06 -1.080190e-07 3.159499e-08 2.196848e+01 2.199942e-04 5.532371e-05
1.096478e+08 2.511886e+08 4.004649e-06 -1.075223e-07 3.159499e-08 2.139932e+01 2.139003e-04 5.457721e-05
1.096478e+08 2.818383e+08 4.004328e-06 -1.069936e-07 3.159499e-08 2.076347e+01 2.071149e-04 5.374169e-05
1.096478e+08 3.162278e+08 4.003848e-06 -1.064168e-07 3.159499e-08 2.007705e+01 1.998073e-04 5.284590e-05
1.096478e+08 3.548134e+08 4.003527e-06 -1.058080e-07 3.159499e-08 1.936868e+01 1.922699e-04 5.190525e-05
1.096478e+08 3.981072e+08 4.003047e-06 -1.051671e-07 3.159499e-08 1.865950e+01 1.846764e-04 5.098135e-05
1.096478e+08 4.466836e+08 4.002406e-06 -1.044782e-07 3.159499e-08 1.795974e+01 1.772602e-04 5.006236e-05
1.096478e+08 5.011872e+08 4.001605e-06 -1.037412e-07 3.159499e-08 1.729418e+01 1.701419e-04 4.918258e-05
1.096478e+08 5.623413e+08 4.000483e-06 -1.029561e-07 3.159499e-08 1.666863e+01 1.634976e-04 4.836279e-05
1.096478e+08 6.309573e+08 3.999201e-06 -1.021230e-07 3.159499e-08 1.608792e+01 1.572575e-04 4.760048e-05
1.096478e+08 7.079458e+08 3.997599e-06 -1.012578e-07 3.159499e-08 1.555249e+01 1.515693e-04 4.689336e-05
1.096478e+08 7.943282e+08 3.995516e-06 -1.003125e-07 3.159499e-08 1.506607e+01 1.464237e-04 4.624995e-05
1.096478e+08 8.912509e+08 3.992953e-06 -9.933516e-08 3.159499e-08 1.462851e+01 1.417135e-04 4.567844e-05
1.096478e+08 1.000000e+09 3.989749e-06 -9.827772e-08 3.159499e-08 1.423312e+01 1.375027e-04 4.515557e-05
1.096478e+08 1.122018e+09 3.985583e-06 -9.718824e-08 3.159499e-08 1.387714e+01 1.337554e-04 4.467981e-05
1.096478e+08 1.258925e+09 3.980456e-06 -9.601865e-08 3.159499e-08 1.356126e+01 1.303801e-04 4.427018e-05
1.096478e+08 1.412538e+09 3.973887e-06 -9.478497e-08 3.159499e-08 1.328006e+01 1.273830e-04 4.389462e-05
1.096478e+08 1.584893e+09 3.965716e-06 -9.350322e-08 3.159499e-08 1.302567e+01 1.246842e-04 4.357238e-05
1.096478e+08 1.778279e+09 3.955302e-06 -9.214137e-08 3.159499e-08 1.280265e+01 1.223239e-04 4.329236e-05
1.096478e+08 1.995262e+09 3.942324e-06 -9.073145e-08 3.159499e-08 1.260085e+01 1.201742e-04 4.306370e-05
1.096478e+08 2.238721e+09 3.925982e-06 -8.924143e-08 3.159499e-08 1.242224e+01 1.182800e-04 4.289546e-05
1.096478e+08 2.511886e+09 3.905314e-06 -8.768731e-08 3.159499e-08 1.226027e+01 1.165766e-04 4.279680e-05
1.096478e+08 2.818383e+09 3.879519e-06 -8.606911e-08 3.159499e-08 1.211714e+01 1.150565e-04 4.277710e-05
1.096478e+08 3.162278e+09 3.846834e-06 -8.438682e-08 3.159499e-08 1.199223e+01 1.137133e-04 4.287571e-05
1.096478e+08 3.548134e+09 3.805658e-06 -8.264044e-08 3.159499e-08 1.187955e+01 1.125152e-04 4.311330e-05
1.096478e+08 3.981072e+09 3.754068e-06 -8.082998e-08 3.159499e-08 1.178691e+01 1.114837e-04 4.349219e-05
1.096478e+08 4.466836e+09 3.689019e-06 -7.895543e-08 3.159499e-08 1.170847e+01 1.106398e-04 4.403635e-05

1.148154e+08 1.000000e+07 4.056560e-06 -1.155813e-07 3.207564e-08 2.372466e+01 2.385675e-04 5.754549e-05
1.148154e+08 1.584893e+07 4.057841e-06 -1.152608e-07 3.207564e-08 2.372466e+01 2.385675e-04 5.753224e-05
1.148154e+08 2.511886e+07 4.059764e-06 -1.148443e-07 3.207564e-08 2.371920e+01 2.385126e-04 5.751900e-05
1.148154e+08 3.981072e+07 4.062167e-06 -1.142675e-07 3.207564e-08 2.370828e+01 2.383479e-04 5.746604e-05
1.148154e+08 6.309573e+07 4.063930e-06 -1.134984e-07 3.207564e-08 2.369736e+01 2.382381e-04 5.742636e-05
1.148154e+08 1.000000e+08 4.064570e-06 -1.124570e-07 3.207564e-08 2.363742e+01 2.375261e-04 5.732068e-05
1.148154e+08 1.122018e+08 4.064731e-06 -1.121526e-07 3.207564e-08 2.357762e+01 2.369252e-04 5.724154e-05
1.148154e+08 1.258925e+08 4.064731e-06 -1.118161e-07 3.207564e-08 2.348010e+01 2.358910e-04 5.710989e-05
1.148154e+08 1.412538e+08 4.064570e-06 -1.114637e-07 3.207564e-08 2.332921e+01 2.342671e-04 5.691298e-05
1.148154e+08 1.584893e+08 4.064570e-06 -1.110791e-07 3.207564e-08 2.311000e+01 2.319056e-04 5.661237e-05
1.148154e+08 1.778279e+08 4.064410e-06 -1.106626e-07 3.207564e-08 2.280342e+01 2.286711e-04 5.622265e-05
1.148154e+08 1.995262e+08 4.064410e-06 -1.102300e-07 3.207564e-08 2.240784e+01 2.244457e-04 5.569437e-05
1.148154e+08 2.238721e+08 4.064250e-06 -1.097654e-07 3.207564e-08 2.191795e+01 2.192357e-04 5.505684e-05
1.148154e+08 2.511886e+08 4.063930e-06 -1.092527e-07 3.207564e-08 2.135010e+01 2.131627e-04 5.430143e-05
1.148154e+08 2.818383e+08 4.063769e-06 -1.087239e-07 3.207564e-08 2.071572e+01 2.064008e-04 5.347014e-05
1.148154e+08 3.162278e+08 4.063449e-06 -1.081472e-07 3.207564e-08 2.003088e+01 1.991184e-04 5.257888e-05
1.148154e+08 3.548134e+08 4.062968e-06 -1.075383e-07 3.207564e-08 1.932413e+01 1.916070e-04 5.165487e-05
1.148154e+08 3.981072e+08 4.062488e-06 -1.068814e-07 3.207564e-08 1.861230e+01 1.840396e-04 5.072374e-05
1.148154e+08 4.466836e+08 4.061847e-06 -1.061925e-07 3.207564e-08 1.791843e+01 1.766490e-04 4.980940e-05
1.148154e+08 5.011872e+08 4.061046e-06 -1.054555e-07 3.207564e-08 1.725441e+01 1.695553e-04 4.893407e-05
1.148154e+08 5.623413e+08 4.060084e-06 -1.046544e-07 3.207564e-08 1.662647e+01 1.628963e-04 4.811841e-05
1.148154e+08 6.309573e+08 4.058642e-06 -1.038213e-07 3.207564e-08 1.604723e+01 1.567153e-04 4.734905e-05
1.148154e+08 7.079458e+08 4.057200e-06 -1.029401e-07 3.207564e-08 1.551315e+01 1.510467e-04 4.664567e-05
1.148154e+08 7.943282e+08 4.055118e-06 -1.019948e-07 3.207564e-08 1.502796e+01 1.458852e-04 4.600566e-05
1.148154e+08 8.912509e+08 4.052554e-06 -1.010014e-07 3.207564e-08 1.459150e+01 1.411924e-04 4.542671e-05
1.148154e+08 1.000000e+09 4.049350e-06 -9.994399e-08 3.207564e-08 1.419384e+01 1.369971e-04 4.490672e-05
1.148154e+08 1.122018e+09 4.045344e-06 -9.883848e-08 3.207564e-08 1.384204e+01 1.332328e-04 4.444381e-05
1.148154e+08 1.258925e+09 4.040217e-06 -9.766889e-08 3.207564e-08 1.352384e+01 1.298707e-04 4.402621e-05
1.148154e+08 1.412538e+09 4.033809e-06 -9.641919e-08 3.207564e-08 1.324342e+01 1.268853e-04 4.366277e-05
1.148154e+08 1.584893e+09 4.025637e-06 -9.512143e-08 3.207564e-08 1.298973e+01 1.242257e-04 4.334224e-05
1.148154e+08 1.778279e+09 4.015544e-06 -9.375957e-08 3.207564e-08 1.276733e+01 1.218460e-04 4.306370e-05
1.148154e+08 1.995262e+09 4.002726e-06 -9.233363e-08 3.207564e-08 1.256609e+01 1.197323e-04 4.283624e-05
1.148154e+08 2.238721e+09 3.986704e-06 -9.082758e-08 3.207564e-08 1.238797e+01 1.178179e-04 4.265906e-05
1.148154e+08 2.511886e+09 3.966357e-06 -8.925745e-08 3.207564e-08 1.222644e+01 1.161211e-04 4.256095e-05
1.148154e+08 2.818383e+09 3.940882e-06 -8.762322e-08 3.207564e-08 1.208370e+01 1.146070e-04 4.255115e-05
1.148154e+08 3.162278e+09 3.908678e-06 -8.592491e-08 3.207564e-08 1.195914e+01 1.132691e-04 4.264924e-05
1.148154e+08 3.548134e+09 3.868143e-06 -8.416252e-08 3.207564e-08 1.184677e+01 1.120757e-04 4.288558e-05
1.148154e+08 3.981072e+09 3.817194e-06 -8.233603e-08 3.207564e-08 1.175439e+01 1.110737e-04 4.326247e-05
1.148154e+08 4.466836e+09 3.753267e-06 -8.042944e-08 3.207564e-08 1.167616e+01 1.102075e-04 4.380375e-05

1.202264e+08 1.000000e+07 4.125774e-06 -1.173757e-07 3.255630e-08 2.367009e+01 2.377450e-04 5.724154e-05
1.202264e+08 1.584893e+07 4.125614e-06 -1.170553e-07 3.255630e-08 2.366465e+01 2.376902e-04 5.722836e-05
1.202264e+08 2.511886e+07 4.125453e-06 -1.166387e-07 3.255630e-08 2.365920e+01 2.376355e-04 5.720201e-05
1.202264e+08 3.981072e+07 4.125293e-06 -1.160619e-07 3.255630e-08 2.365375e+01 2.375261e-04 5.717568e-05
1.202264e+08 6.309573e+07 4.125133e-06 -1.152769e-07 3.255630e-08 2.364286e+01 2.374167e-04 5.713619e-05
1.202264e+08 1.000000e+08 4.125133e-06 -1.142354e-07 3.255630e-08 2.358305e+01 2.367071e-04 5.703104e-05
1.202264e+08 1.122018e+08 4.125133e-06 -1.139310e-07 3.255630e-08 2.352339e+01 2.361083e-04 5.695231e-05
1.202264e+08 1.258925e+08 4.125133e-06 -1.135946e-07 3.255630e-08 2.342610e+01 2.350776e-04 5.683440e-05
1.202264e+08 1.412538e+08 4.124973e-06 -1.132421e-07 3.255630e-08 2.327555e+01 2.334594e-04 5.662540e-05
1.202264e+08 1.584893e+08 4.124973e-06 -1.128415e-07 3.255630e-08 2.305685e+01 2.311060e-04 5.633928e-05
1.202264e+08 1.778279e+08 4.124812e-06 -1.124410e-07 3.255630e-08 2.275097e+01 2.278827e-04 5.593856e-05
1.202264e+08 1.995262e+08 4.124652e-06 -1.119924e-07 3.255630e-08 2.235630e+01 2.236718e-04 5.541295e-05
1.202264e+08 2.238721e+08 4.124652e-06 -1.115277e-07 3.255630e-08 2.186754e+01 2.184798e-04 5.477865e-05
