!17O (5/2+, 1/2+) -> 17F    beta-decay   with screening effects
!USDB ,    Q (17O-17F) = -2.7604 MeV
! Experimental energies and B(GT) are used. 
!
! rhoY T mu dQ Vs beta-decay-rate nu-erergy-loss gamma-energy
! g/cm^3 K erg erg erg 1/s erg/s erg/s 

1.000000e+07 1.000000e+07 1.956582e-06 -4.143237e-08 1.111913e-08 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+07 1.584893e+07 1.954820e-06 -4.116000e-08 1.111913e-08 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+07 2.511886e+07 1.952096e-06 -4.080752e-08 1.111913e-08 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+07 3.981072e+07 1.949853e-06 -4.032687e-08 1.111913e-08 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+07 6.309573e+07 1.948251e-06 -3.968600e-08 1.111913e-08 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+07 1.000000e+08 1.947450e-06 -3.886889e-08 1.111913e-08 1.318257e-258 2.315855e-264 0.000000e+00
1.000000e+07 1.122018e+08 1.947290e-06 -3.861254e-08 1.111913e-08 9.549926e-231 1.677688e-236 0.000000e+00
1.000000e+07 1.258925e+08 1.947129e-06 -3.835619e-08 1.111913e-08 6.918310e-206 1.215378e-211 0.000000e+00
1.000000e+07 1.412538e+08 1.946969e-06 -3.808382e-08 1.111913e-08 7.762471e-184 1.363676e-189 0.000000e+00
1.000000e+07 1.584893e+08 1.946809e-06 -3.779543e-08 1.111913e-08 5.011872e-164 8.804634e-170 0.000000e+00
1.000000e+07 1.778279e+08 1.946488e-06 -3.747499e-08 1.111913e-08 1.778279e-146 3.124002e-152 0.000000e+00
1.000000e+07 1.995262e+08 1.946328e-06 -3.715455e-08 1.111913e-08 8.317638e-131 1.461206e-136 0.000000e+00
1.000000e+07 2.238721e+08 1.945848e-06 -3.680207e-08 1.111913e-08 8.317638e-117 1.461206e-122 0.000000e+00
1.000000e+07 2.511886e+08 1.945367e-06 -3.643357e-08 1.111913e-08 2.290868e-104 4.024494e-110 0.000000e+00
1.000000e+07 2.818383e+08 1.944886e-06 -3.603303e-08 1.111913e-08 2.735269e-93 4.805198e-99 0.000000e+00
1.000000e+07 3.162278e+08 1.944085e-06 -3.563248e-08 1.111913e-08 2.133045e-83 3.755877e-89 0.000000e+00
1.000000e+07 3.548134e+08 1.943124e-06 -3.518387e-08 1.111913e-08 1.399587e-74 2.464401e-80 0.000000e+00
1.000000e+07 3.981072e+08 1.942002e-06 -3.473526e-08 1.111913e-08 1.002305e-66 1.768933e-72 0.000000e+00
1.000000e+07 4.466836e+08 1.940560e-06 -3.425461e-08 1.111913e-08 1.011579e-59 1.781194e-65 0.000000e+00
1.000000e+07 5.011872e+08 1.938798e-06 -3.374191e-08 1.111913e-08 1.745822e-53 3.081139e-59 0.000000e+00
1.000000e+07 5.623413e+08 1.936395e-06 -3.321319e-08 1.111913e-08 6.280584e-48 1.108438e-53 0.000000e+00
1.000000e+07 6.309573e+08 1.933511e-06 -3.266845e-08 1.111913e-08 5.754399e-43 1.015573e-48 0.000000e+00
1.000000e+07 7.079458e+08 1.929826e-06 -3.209167e-08 1.111913e-08 1.485936e-38 2.628520e-44 0.000000e+00
1.000000e+07 7.943282e+08 1.925340e-06 -3.148284e-08 1.111913e-08 1.288250e-34 2.284080e-40 0.000000e+00
1.000000e+07 8.912509e+08 1.919412e-06 -3.085799e-08 1.111913e-08 4.149540e-31 7.374139e-37 0.000000e+00
1.000000e+07 1.000000e+09 1.912042e-06 -3.020109e-08 1.111913e-08 5.584702e-28 9.970371e-34 0.000000e+00
1.000000e+07 1.122018e+09 1.902909e-06 -2.952818e-08 1.111913e-08 3.427678e-25 6.133541e-31 0.000000e+00
1.000000e+07 1.258925e+09 1.891213e-06 -2.883924e-08 1.111913e-08 1.047129e-22 1.882397e-28 0.000000e+00
1.000000e+07 1.412538e+09 1.876633e-06 -2.811826e-08 1.111913e-08 1.717908e-20 3.102497e-26 0.000000e+00
1.000000e+07 1.584893e+09 1.858048e-06 -2.904752e-08 1.111913e-08 1.625549e-18 2.962861e-24 0.000000e+00
1.000000e+07 1.778279e+09 1.834817e-06 -2.848676e-08 1.111913e-08 9.375620e-17 1.720724e-22 0.000000e+00
1.000000e+07 1.995262e+09 1.805336e-06 -2.582714e-08 1.111913e-08 3.475362e-15 6.422606e-21 0.000000e+00
1.000000e+07 2.238721e+09 1.768166e-06 -2.501003e-08 1.111913e-08 8.729714e-14 1.628213e-19 0.000000e+00
1.000000e+07 2.511886e+09 1.721542e-06 -2.417690e-08 1.111913e-08 1.548817e-12 2.922209e-18 0.000000e+00
1.000000e+07 2.818383e+09 1.663063e-06 -2.331172e-08 1.111913e-08 2.009093e-11 3.834523e-17 0.000000e+00
1.000000e+07 3.162278e+09 1.590003e-06 -2.246256e-08 1.111913e-08 1.977880e-10 3.816905e-16 0.000000e+00
1.000000e+07 3.548134e+09 1.499480e-06 -2.159739e-08 1.111913e-08 1.519148e-09 2.966957e-15 0.000000e+00
1.000000e+07 3.981072e+09 1.388609e-06 -2.074823e-08 1.111913e-08 9.358365e-09 1.848891e-14 0.000000e+00

