!23Al (5/2+, 1/2+, 7/2+, 3/2+) -> 23Mg,  e-capture,  with screening effects
!GT+F    USDB            Q = 12.221 MeV
!Experimental data are used.
!
!Log(rhoY) Log(T) mu     Dq       Vs       e-cap-rate    nu-energy-loss  gamma-energy
!               (MeV)                                 (1/s)           (MeV/s)       (MeV/s)  
1.000000e+07 1.000000e+07 1.967797e-06 5.399347e-08 1.602180e-08 3.141738e-01 2.863461e-06 3.511085e-06
1.000000e+07 1.584893e+07 1.965875e-06 5.367303e-08 1.602180e-08 3.140292e-01 2.862143e-06 3.509468e-06
1.000000e+07 2.511886e+07 1.963151e-06 5.335259e-08 1.602180e-08 3.131483e-01 2.855100e-06 3.498334e-06
1.000000e+07 3.981072e+07 1.960908e-06 5.303216e-08 1.602180e-08 3.115157e-01 2.843095e-06 3.476893e-06
1.000000e+07 6.309573e+07 1.959466e-06 5.239129e-08 1.602180e-08 3.106276e-01 2.837405e-06 3.464346e-06
1.000000e+07 1.000000e+08 1.958505e-06 5.175041e-08 1.602180e-08 3.104560e-01 2.837209e-06 3.461237e-06
1.000000e+07 1.122018e+08 1.958345e-06 5.142998e-08 1.602180e-08 3.104703e-01 2.837666e-06 3.461237e-06
1.000000e+07 1.258925e+08 1.958184e-06 5.126976e-08 1.602180e-08 3.104989e-01 2.838124e-06 3.461476e-06
1.000000e+07 1.412538e+08 1.958024e-06 5.094932e-08 1.602180e-08 3.105418e-01 2.838712e-06 3.461954e-06
1.000000e+07 1.584893e+08 1.957864e-06 5.078911e-08 1.602180e-08 3.106061e-01 2.839562e-06 3.462672e-06
1.000000e+07 1.778279e+08 1.957704e-06 5.046867e-08 1.602180e-08 3.106490e-01 2.840150e-06 3.463150e-06
1.000000e+07 1.995262e+08 1.957383e-06 5.014823e-08 1.602180e-08 3.107349e-01 2.841197e-06 3.464107e-06
1.000000e+07 2.238721e+08 1.957063e-06 4.982780e-08 1.602180e-08 3.107707e-01 2.841786e-06 3.464506e-06
1.000000e+07 2.511886e+08 1.956582e-06 4.950736e-08 1.602180e-08 3.108780e-01 2.843095e-06 3.465783e-06
1.000000e+07 2.818383e+08 1.955941e-06 4.902671e-08 1.602180e-08 3.109711e-01 2.844273e-06 3.466820e-06
1.000000e+07 3.162278e+08 1.955300e-06 4.870627e-08 1.602180e-08 3.110713e-01 2.845649e-06 3.468018e-06
