!22Mg (0+, 2+) -> 22Na,   e-capture,  with screening effects
!USDB   GT+Fermi     Q(22Mg-22Na) = 4.7816 MeV
!Experimental data are used/
!
!Log(rhoY) Log(T) mu     dQ       Vs        e-cap-rate    nu-energy-loss  gamma-energy
!                    (MeV)   (MeV)   (MeV)        (1/s)           (MeV/s)           (MeV/s)  
1.000000e+07 1.000000e+07 1.952897e-06 5.094932e-08 1.483619e-08 1.973377e-01 1.346832e-06 3.047413e-07
1.000000e+07 1.584893e+07 1.951135e-06 5.072502e-08 1.483619e-08 1.962682e-01 1.339203e-06 3.030689e-07
1.000000e+07 2.511886e+07 1.948411e-06 5.040458e-08 1.483619e-08 1.958980e-01 1.336603e-06 3.024902e-07
1.000000e+07 3.981072e+07 1.946008e-06 4.997199e-08 1.483619e-08 1.963993e-01 1.340255e-06 3.032783e-07
1.000000e+07 6.309573e+07 1.944566e-06 4.939521e-08 1.483619e-08 1.971197e-01 1.345542e-06 3.044187e-07
1.000000e+07 1.000000e+08 1.943765e-06 4.864218e-08 1.483619e-08 1.976241e-01 1.349352e-06 3.052188e-07
1.000000e+07 1.122018e+08 1.943605e-06 4.841788e-08 1.483619e-08 1.977152e-01 1.350082e-06 3.053735e-07
1.000000e+07 1.258925e+08 1.943444e-06 4.817755e-08 1.483619e-08 1.977971e-01 1.350720e-06 3.055001e-07
1.000000e+07 1.412538e+08 1.943284e-06 4.792120e-08 1.483619e-08 1.978655e-01 1.351323e-06 3.056126e-07
1.000000e+07 1.584893e+08 1.942964e-06 4.764883e-08 1.483619e-08 1.979384e-01 1.351952e-06 3.057393e-07
1.000000e+07 1.778279e+08 1.942803e-06 4.736044e-08 1.483619e-08 1.979931e-01 1.352447e-06 3.058309e-07
1.000000e+07 1.995262e+08 1.942483e-06 4.705603e-08 1.483619e-08 1.980660e-01 1.353123e-06 3.059506e-07
1.000000e+07 2.238721e+08 1.942163e-06 4.671957e-08 1.483619e-08 1.981071e-01 1.353591e-06 3.060281e-07
1.000000e+07 2.511886e+08 1.941682e-06 4.636709e-08 1.483619e-08 1.981938e-01 1.354420e-06 3.061761e-07
1.000000e+07 2.818383e+08 1.941201e-06 4.599859e-08 1.483619e-08 1.982714e-01 1.355240e-06 3.063171e-07
1.000000e+07 3.162278e+08 1.940400e-06 4.559804e-08 1.483619e-08 1.983581e-01 1.356183e-06 3.064724e-07
1.000000e+07 3.548134e+08 1.939439e-06 4.518148e-08 1.483619e-08 1.984449e-01 1.357161e-06 3.066347e-07
1.000000e+07 3.981072e+08 1.938317e-06 4.473287e-08 1.483619e-08 1.985821e-01 1.358602e-06 3.068749e-07
1.000000e+07 4.466836e+08 1.936875e-06 4.426823e-08 1.483619e-08 1.987696e-01 1.360512e-06 3.072071e-07
1.000000e+07 5.011872e+08 1.934953e-06 4.377156e-08 1.483619e-08 1.989482e-01 1.362484e-06 3.075327e-07
1.000000e+07 5.623413e+08 1.932710e-06 4.325886e-08 1.483619e-08 1.991957e-01 1.365128e-06 3.079721e-07
1.000000e+07 6.309573e+08 1.929826e-06 4.269810e-08 1.483619e-08 1.995124e-01 1.368454e-06 3.085399e-07
1.000000e+07 7.079458e+08 1.926141e-06 4.212131e-08 1.483619e-08 1.998711e-01 1.372351e-06 3.091871e-07
1.000000e+07 7.943282e+08 1.921655e-06 4.151248e-08 1.483619e-08 2.003365e-01 1.377337e-06 3.100211e-07
1.000000e+07 8.912509e+08 1.915727e-06 4.088763e-08 1.483619e-08 2.008954e-01 1.383411e-06 3.110293e-07
1.000000e+07 1.000000e+09 1.908357e-06 4.021472e-08 1.483619e-08 2.015765e-01 1.390831e-06 3.122492e-07
1.000000e+07 1.122018e+09 1.899224e-06 3.952578e-08 1.483619e-08 2.024277e-01 1.400146e-06 3.137916e-07
1.000000e+07 1.258925e+09 1.887528e-06 3.878878e-08 1.483619e-08 2.034979e-01 1.411833e-06 3.157194e-07
1.000000e+07 1.412538e+09 1.872948e-06 3.803575e-08 1.483619e-08 2.048189e-01 1.426364e-06 3.181422e-07
1.000000e+07 1.584893e+09 1.854363e-06 3.725068e-08 1.483619e-08 2.064429e-01 1.444376e-06 3.211747e-07
1.000000e+07 1.778279e+09 1.830971e-06 3.643357e-08 1.483619e-08 2.084347e-01 1.466720e-06 3.250434e-07
1.000000e+07 1.995262e+09 1.801491e-06 3.560044e-08 1.483619e-08 2.108434e-01 1.494247e-06 3.300360e-07
1.000000e+07 2.238721e+09 1.764481e-06 3.473526e-08 1.483619e-08 2.137864e-01 1.528408e-06 3.366443e-07
1.000000e+07 2.511886e+09 1.717857e-06 3.383804e-08 1.483619e-08 2.173502e-01 1.570744e-06 3.455424e-07
1.000000e+07 2.818383e+09 1.659218e-06 3.588883e-08 1.483619e-08 2.214879e-01 1.621358e-06 3.572657e-07
1.000000e+07 3.162278e+09 1.586318e-06 3.196349e-08 1.483619e-08 2.269969e-01 1.689376e-06 3.740514e-07
1.000000e+07 3.548134e+09 1.495635e-06 3.098616e-08 1.483619e-08 2.336630e-01 1.773272e-06 3.963340e-07
1.000000e+07 3.981072e+09 1.384924e-06 2.996077e-08 1.483619e-08 2.424544e-01 1.883382e-06 4.266299e-07
1.000000e+07 4.466836e+09 1.252424e-06 2.891935e-08 1.483619e-08 2.548062e-01 2.034517e-06 4.683832e-07

1.000000e+08 1.000000e+07 3.888170e-06 1.103421e-07 3.066573e-08 2.782787e+00 2.281452e-05 4.521071e-06
1.000000e+08 1.584893e+07 3.888651e-06 1.100377e-07 3.066573e-08 2.782403e+00 2.281452e-05 4.520446e-06
1.000000e+08 2.511886e+07 3.889292e-06 1.096212e-07 3.066573e-08 2.779969e+00 2.279352e-05 4.516493e-06
1.000000e+08 3.981072e+07 3.889773e-06 1.090604e-07 3.066573e-08 2.774661e+00 2.274633e-05 4.507765e-06
1.000000e+08 6.309573e+07 3.889773e-06 1.083074e-07 3.066573e-08 2.767579e+00 2.268356e-05 4.496052e-06
1.000000e+08 1.000000e+08 3.889452e-06 1.072820e-07 3.066573e-08 2.762676e+00 2.264182e-05 4.487984e-06
1.000000e+08 1.122018e+08 3.889292e-06 1.069776e-07 3.066573e-08 2.762104e+00 2.263661e-05 4.487054e-06
1.000000e+08 1.258925e+08 3.889292e-06 1.066571e-07 3.066573e-08 2.761722e+00 2.263661e-05 4.486538e-06
1.000000e+08 1.412538e+08 3.889132e-06 1.063046e-07 3.066573e-08 2.761659e+00 2.263661e-05 4.486434e-06
1.000000e+08 1.584893e+08 3.889132e-06 1.059201e-07 3.066573e-08 2.761786e+00 2.264182e-05 4.486744e-06
1.000000e+08 1.778279e+08 3.888972e-06 1.055196e-07 3.066573e-08 2.762104e+00 2.264182e-05 4.487364e-06
1.000000e+08 1.995262e+08 3.888811e-06 1.050870e-07 3.066573e-08 2.762422e+00 2.264703e-05 4.487984e-06
1.000000e+08 2.238721e+08 3.888651e-06 1.046384e-07 3.066573e-08 2.762931e+00 2.265225e-05 4.488914e-06
1.000000e+08 2.511886e+08 3.888491e-06 1.041417e-07 3.066573e-08 2.763631e+00 2.266268e-05 4.490155e-06
1.000000e+08 2.818383e+08 3.888170e-06 1.036130e-07 3.066573e-08 2.764140e+00 2.266790e-05 4.491085e-06
1.000000e+08 3.162278e+08 3.887850e-06 1.030522e-07 3.066573e-08 2.764967e+00 2.267834e-05 4.492637e-06
1.000000e+08 3.548134e+08 3.887530e-06 1.024594e-07 3.066573e-08 2.765922e+00 2.269401e-05 4.494396e-06
1.000000e+08 3.981072e+08 3.886889e-06 1.018185e-07 3.066573e-08 2.767133e+00 2.270447e-05 4.496569e-06
1.000000e+08 4.466836e+08 3.886248e-06 1.011296e-07 3.066573e-08 2.768216e+00 2.272016e-05 4.498537e-06
1.000000e+08 5.011872e+08 3.885447e-06 1.004086e-07 3.066573e-08 2.769746e+00 2.274109e-05 4.501438e-06
1.000000e+08 5.623413e+08 3.884325e-06 9.963957e-08 3.066573e-08 2.771596e+00 2.276205e-05 4.504756e-06
1.000000e+08 6.309573e+08 3.883043e-06 9.882246e-08 3.066573e-08 2.773831e+00 2.279352e-05 4.508907e-06
1.000000e+08 7.079458e+08 3.881281e-06 9.795729e-08 3.066573e-08 2.776323e+00 2.282503e-05 4.513582e-06
1.000000e+08 7.943282e+08 3.879198e-06 9.702802e-08 3.066573e-08 2.779457e+00 2.286711e-05 4.519405e-06
1.000000e+08 8.912509e+08 3.876475e-06 9.606671e-08 3.066573e-08 2.783236e+00 2.291455e-05 4.526383e-06
1.000000e+08 1.000000e+09 3.873110e-06 9.502530e-08 3.066573e-08 2.787982e+00 2.297795e-05 4.535042e-06
1.000000e+08 1.122018e+09 3.868944e-06 9.395184e-08 3.066573e-08 2.793701e+00 2.305214e-05 4.545706e-06
1.000000e+08 1.258925e+09 3.863497e-06 9.279827e-08 3.066573e-08 2.800786e+00 2.314788e-05 4.559018e-06
1.000000e+08 1.412538e+09 3.856768e-06 9.159663e-08 3.066573e-08 2.809571e+00 2.326009e-05 4.575740e-06
1.000000e+08 1.584893e+09 3.848436e-06 9.033091e-08 3.066573e-08 2.820395e+00 2.340514e-05 4.597284e-06
1.000000e+08 1.778279e+09 3.837702e-06 8.900110e-08 3.066573e-08 2.833544e+00 2.358367e-05 4.625421e-06
1.000000e+08 1.995262e+09 3.824404e-06 8.760720e-08 3.066573e-08 2.849574e+00 2.380188e-05 4.663708e-06
1.000000e+08 2.238721e+09 3.807421e-06 8.614922e-08 3.066573e-08 2.869129e+00 2.407750e-05 4.717276e-06
1.000000e+08 2.511886e+09 3.786272e-06 8.462715e-08 3.066573e-08 2.892677e+00 2.441245e-05 4.793595e-06
1.000000e+08 2.818383e+09 3.759515e-06 8.304099e-08 3.066573e-08 2.920653e+00 2.483198e-05 4.901526e-06
1.000000e+08 3.162278e+09 3.725870e-06 8.139074e-08 3.066573e-08 2.954269e+00 2.535195e-05 5.052558e-06
1.000000e+08 3.548134e+09 3.683412e-06 7.967641e-08 3.066573e-08 2.994332e+00 2.599030e-05 5.257646e-06
1.000000e+08 3.981072e+09 3.630059e-06 7.791401e-08 3.066573e-08 3.043197e+00 2.678621e-05 5.527787e-06
1.000000e+08 4.466836e+09 3.563088e-06 7.607151e-08 3.066573e-08 3.103416e+00 2.779146e-05 5.871125e-06

1.047129e+08 1.000000e+07 3.956263e-06 1.120565e-07 3.113036e-08 2.961556e+00 2.442369e-05 4.818605e-06
1.047129e+08 1.584893e+07 3.954821e-06 1.117521e-07 3.113036e-08 2.961556e+00 2.442369e-05 4.818605e-06
1.047129e+08 2.511886e+07 3.952418e-06 1.113355e-07 3.113036e-08 2.957400e+00 2.438436e-05 4.811731e-06
1.047129e+08 3.981072e+07 3.949854e-06 1.107747e-07 3.113036e-08 2.941846e+00 2.424439e-05 4.785875e-06
1.047129e+08 6.309573e+07 3.948092e-06 1.100057e-07 3.113036e-08 2.927453e+00 2.411633e-05 4.762021e-06
1.047129e+08 1.000000e+08 3.947131e-06 1.089803e-07 3.113036e-08 2.921259e+00 2.406641e-05 4.751834e-06
1.047129e+08 1.122018e+08 3.946970e-06 1.086759e-07 3.113036e-08 2.920922e+00 2.406641e-05 4.751397e-06
1.047129e+08 1.258925e+08 3.946810e-06 1.083554e-07 3.113036e-08 2.920586e+00 2.406087e-05 4.750740e-06
1.047129e+08 1.412538e+08 3.946810e-06 1.080030e-07 3.113036e-08 2.920653e+00 2.406087e-05 4.750959e-06
1.047129e+08 1.584893e+08 3.946650e-06 1.076184e-07 3.113036e-08 2.920855e+00 2.406641e-05 4.751397e-06
1.047129e+08 1.778279e+08 3.946650e-06 1.072179e-07 3.113036e-08 2.921259e+00 2.407195e-05 4.752163e-06
1.047129e+08 1.995262e+08 3.946490e-06 1.067853e-07 3.113036e-08 2.921595e+00 2.407750e-05 4.752819e-06
1.047129e+08 2.238721e+08 3.946330e-06 1.063207e-07 3.113036e-08 2.922133e+00 2.408304e-05 4.753804e-06
1.047129e+08 2.511886e+08 3.946009e-06 1.058240e-07 3.113036e-08 2.922671e+00 2.408859e-05 4.754790e-06
1.047129e+08 2.818383e+08 3.945849e-06 1.052953e-07 3.113036e-08 2.923412e+00 2.409968e-05 4.756104e-06
1.047129e+08 3.162278e+08 3.945368e-06 1.047185e-07 3.113036e-08 2.924287e+00 2.411078e-05 4.757637e-06
1.047129e+08 3.548134e+08 3.945048e-06 1.041257e-07 3.113036e-08 2.925230e+00 2.412189e-05 4.759500e-06
1.047129e+08 3.981072e+08 3.944567e-06 1.034848e-07 3.113036e-08 2.926510e+00 2.413856e-05 4.761692e-06
1.047129e+08 4.466836e+08 3.943926e-06 1.027959e-07 3.113036e-08 2.927858e+00 2.415524e-05 4.764214e-06
1.047129e+08 5.011872e+08 3.942965e-06 1.020589e-07 3.113036e-08 2.929207e+00 2.417193e-05 4.766738e-06
1.047129e+08 5.623413e+08 3.942004e-06 1.012898e-07 3.113036e-08 2.931298e+00 2.419977e-05 4.770581e-06
1.047129e+08 6.309573e+08 3.940562e-06 1.004567e-07 3.113036e-08 2.933324e+00 2.422765e-05 4.774318e-06
1.047129e+08 7.079458e+08 3.938960e-06 9.959151e-08 3.113036e-08 2.936094e+00 2.426115e-05 4.779487e-06
1.047129e+08 7.943282e+08 3.936877e-06 9.866224e-08 3.113036e-08 2.939544e+00 2.430588e-05 4.785764e-06
1.047129e+08 8.912509e+08 3.934153e-06 9.768491e-08 3.113036e-08 2.943337e+00 2.435630e-05 4.792822e-06
1.047129e+08 1.000000e+09 3.930949e-06 9.664350e-08 3.113036e-08 2.948357e+00 2.442369e-05 4.802101e-06
1.047129e+08 1.122018e+09 3.926783e-06 9.555402e-08 3.113036e-08 2.954337e+00 2.450255e-05 4.813282e-06
1.047129e+08 1.258925e+09 3.921496e-06 9.440045e-08 3.113036e-08 2.961761e+00 2.459865e-05 4.827156e-06
1.047129e+08 1.412538e+09 3.914927e-06 9.318279e-08 3.113036e-08 2.970777e+00 2.471788e-05 4.844415e-06
1.047129e+08 1.584893e+09 3.906595e-06 9.190104e-08 3.113036e-08 2.981879e+00 2.486631e-05 4.866663e-06
1.047129e+08 1.778279e+09 3.896021e-06 9.055521e-08 3.113036e-08 2.995574e+00 2.505597e-05 4.895999e-06
1.047129e+08 1.995262e+09 3.882883e-06 8.916132e-08 3.113036e-08 3.012382e+00 2.528782e-05 4.936070e-06
1.047129e+08 2.238721e+09 3.866221e-06 8.768731e-08 3.113036e-08 3.032564e+00 2.556886e-05 4.992077e-06
1.047129e+08 2.511886e+09 3.845392e-06 8.614922e-08 3.113036e-08 3.056821e+00 2.592455e-05 5.071557e-06
1.047129e+08 2.818383e+09 3.819116e-06 8.454704e-08 3.113036e-08 3.086100e+00 2.635793e-05 5.185030e-06
1.047129e+08 3.162278e+09 3.785951e-06 8.288077e-08 3.113036e-08 3.120757e+00 2.689746e-05 5.343322e-06
1.047129e+08 3.548134e+09 3.744134e-06 8.115042e-08 3.113036e-08 3.162350e+00 2.756204e-05 5.558419e-06
1.047129e+08 3.981072e+09 3.691583e-06 7.935598e-08 3.113036e-08 3.212921e+00 2.839954e-05 5.841997e-06
1.047129e+08 4.466836e+09 3.625733e-06 7.749745e-08 3.113036e-08 3.275141e+00 2.944498e-05 6.201993e-06

1.096478e+08 1.000000e+07 4.006411e-06 1.138028e-07 3.159499e-08 3.107707e+00 2.574016e-05 5.062107e-06
1.096478e+08 1.584893e+07 4.006411e-06 1.134984e-07 3.159499e-08 3.098989e+00 2.566323e-05 5.047558e-06
1.096478e+08 2.511886e+07 4.006091e-06 1.130819e-07 3.159499e-08 3.092288e+00 2.560421e-05 5.036413e-06
1.096478e+08 3.981072e+07 4.005931e-06 1.125051e-07 3.159499e-08 3.089086e+00 2.557474e-05 5.031197e-06
1.096478e+08 6.309573e+07 4.005610e-06 1.117360e-07 3.159499e-08 3.087948e+00 2.556886e-05 5.029344e-06
1.096478e+08 1.000000e+08 4.005450e-06 1.107106e-07 3.159499e-08 3.088090e+00 2.556886e-05 5.029807e-06
1.096478e+08 1.122018e+08 4.005450e-06 1.103902e-07 3.159499e-08 3.088517e+00 2.557474e-05 5.030502e-06
