!28S (0+, 2+) -> 28P,  e-capture,  with screening effects
!USDB  GT+F              Q=11.2222 MeV
!Experimental data (energies) are used.
!
!Log(rhoY) Log(T) mu     dQ       Vs        e-cap-rate    nu-energy-loss  gamma-energy
!                     (MeV)   (MeV)   (MeV)         (1/s)            (MeV/s)        (MeV/s)  
1.000000e+07 1.000000e+07 1.947930e-06 6.240491e-08 1.977090e-08 5.469152e-01 6.218008e-06 3.985486e-06
1.000000e+07 1.584893e+07 1.946168e-06 6.219663e-08 1.977090e-08 5.474822e-01 6.224741e-06 3.989710e-06
1.000000e+07 2.511886e+07 1.943444e-06 6.190824e-08 1.977090e-08 5.482770e-01 6.234208e-06 3.995594e-06
1.000000e+07 3.981072e+07 1.941201e-06 6.153973e-08 1.977090e-08 5.495282e-01 6.249011e-06 4.004804e-06
1.000000e+07 6.309573e+07 1.939599e-06 6.102704e-08 1.977090e-08 5.509092e-01 6.265580e-06 4.014961e-06
1.000000e+07 1.000000e+08 1.938798e-06 6.033810e-08 1.977090e-08 5.521537e-01 6.280602e-06 4.024124e-06
1.000000e+07 1.122018e+08 1.938638e-06 6.012982e-08 1.977090e-08 5.524081e-01 6.283640e-06 4.025977e-06
1.000000e+07 1.258925e+08 1.938478e-06 5.992153e-08 1.977090e-08 5.526116e-01 6.286245e-06 4.027553e-06
1.000000e+07 1.412538e+08 1.938317e-06 5.968120e-08 1.977090e-08 5.527898e-01 6.288561e-06 4.028852e-06
1.000000e+07 1.584893e+08 1.938157e-06 5.944088e-08 1.977090e-08 5.529553e-01 6.290879e-06 4.030151e-06
1.000000e+07 1.778279e+08 1.937837e-06 5.916851e-08 1.977090e-08 5.530571e-01 6.292327e-06 4.030893e-06
1.000000e+07 1.995262e+08 1.937676e-06 5.888011e-08 1.977090e-08 5.532100e-01 6.294501e-06 4.032100e-06
1.000000e+07 2.238721e+08 1.937196e-06 5.857570e-08 1.977090e-08 5.532609e-01 6.295516e-06 4.032471e-06
1.000000e+07 2.511886e+08 1.936715e-06 5.825526e-08 1.977090e-08 5.534138e-01 6.297835e-06 4.033679e-06
1.000000e+07 2.818383e+08 1.936235e-06 5.790279e-08 1.977090e-08 5.535413e-01 6.300011e-06 4.034701e-06
1.000000e+07 3.162278e+08 1.935433e-06 5.753428e-08 1.977090e-08 5.536687e-01 6.302332e-06 4.035816e-06
1.000000e+07 3.548134e+08 1.934472e-06 5.713374e-08 1.977090e-08 5.537707e-01 6.304364e-06 4.036652e-06
1.000000e+07 3.981072e+08 1.933351e-06 5.671717e-08 1.977090e-08 5.539875e-01 6.307995e-06 4.038325e-06
1.000000e+07 4.466836e+08 1.931909e-06 5.628458e-08 1.977090e-08 5.542938e-01 6.313080e-06 4.040837e-06
1.000000e+07 5.011872e+08 1.930146e-06 5.580393e-08 1.977090e-08 5.545363e-01 6.317588e-06 4.042791e-06
1.000000e+07 5.623413e+08 1.927743e-06 5.530725e-08 1.977090e-08 5.549195e-01 6.324283e-06 4.045864e-06
1.000000e+07 6.309573e+08 1.924859e-06 5.477853e-08 1.977090e-08 5.554053e-01 6.332589e-06 4.049872e-06
1.000000e+07 7.079458e+08 1.921174e-06 5.420175e-08 1.977090e-08 5.559427e-01 6.342074e-06 4.054071e-06
1.000000e+07 7.943282e+08 1.916688e-06 5.360894e-08 1.977090e-08 5.566472e-01 6.354499e-06 4.059862e-06
1.000000e+07 8.912509e+08 1.910760e-06 5.298409e-08 1.977090e-08 5.574809e-01 6.369294e-06 4.066599e-06
1.000000e+07 1.000000e+09 1.903390e-06 5.232720e-08 1.977090e-08 5.584573e-01 6.387065e-06 4.074566e-06
1.000000e+07 1.122018e+09 1.894257e-06 5.163826e-08 1.977090e-08 5.597060e-01 6.409606e-06 4.084711e-06
1.000000e+07 1.258925e+09 1.882562e-06 5.090126e-08 1.977090e-08 5.612935e-01 6.437857e-06 4.097616e-06
1.000000e+07 1.412538e+09 1.867982e-06 5.013221e-08 1.977090e-08 5.632355e-01 6.473085e-06 4.113498e-06
1.000000e+07 1.584893e+09 1.849396e-06 4.933112e-08 1.977090e-08 5.656268e-01 6.516304e-06 4.132961e-06
1.000000e+07 1.778279e+09 1.826165e-06 4.849799e-08 1.977090e-08 5.685517e-01 6.569485e-06 4.157012e-06
1.000000e+07 1.995262e+09 1.796685e-06 4.763281e-08 1.977090e-08 5.720579e-01 6.634089e-06 4.186213e-06
1.000000e+07 2.238721e+09 1.759514e-06 4.671957e-08 1.977090e-08 5.763284e-01 6.713227e-06 4.222710e-06
1.000000e+07 2.511886e+09 1.712891e-06 4.577428e-08 1.977090e-08 5.814602e-01 6.809439e-06 4.268363e-06
1.000000e+07 2.818383e+09 1.654251e-06 4.478093e-08 1.977090e-08 5.876246e-01 6.926300e-06 4.326048e-06
1.000000e+07 3.162278e+09 1.581352e-06 4.377156e-08 1.977090e-08 5.951823e-01 7.070031e-06 4.401101e-06
1.000000e+07 3.548134e+09 1.490828e-06 4.273014e-08 1.977090e-08 6.046861e-01 7.249387e-06 4.500816e-06
1.000000e+07 3.981072e+09 1.379958e-06 4.164066e-08 1.977090e-08 6.176465e-01 7.486370e-06 4.640356e-06
1.000000e+07 4.466836e+09 1.247457e-06 4.053515e-08 1.977090e-08 6.370595e-01 7.822783e-06 4.846423e-06

1.000000e+08 1.000000e+07 3.877916e-06 1.349356e-07 4.088763e-08 6.594623e+00 8.325519e-05 4.903558e-05
1.000000e+08 1.584893e+07 3.878397e-06 1.346793e-07 4.088763e-08 6.595079e+00 8.327436e-05 4.904687e-05
1.000000e+08 2.511886e+07 3.879038e-06 1.343107e-07 4.088763e-08 6.595686e+00 8.327436e-05 4.904687e-05
1.000000e+08 3.981072e+07 3.879679e-06 1.338141e-07 4.088763e-08 6.591435e+00 8.323602e-05 4.901300e-05
1.000000e+08 6.309573e+07 3.879519e-06 1.331412e-07 4.088763e-08 6.583245e+00 8.312110e-05 4.895661e-05
1.000000e+08 1.000000e+08 3.879198e-06 1.322279e-07 4.088763e-08 6.579305e+00 8.308283e-05 4.892280e-05
1.000000e+08 1.122018e+08 3.879038e-06 1.319716e-07 4.088763e-08 6.579002e+00 8.306371e-05 4.892280e-05
1.000000e+08 1.258925e+08 3.879038e-06 1.316672e-07 4.088763e-08 6.578850e+00 8.306371e-05 4.892280e-05
1.000000e+08 1.412538e+08 3.878878e-06 1.313627e-07 4.088763e-08 6.579153e+00 8.308283e-05 4.892280e-05
1.000000e+08 1.584893e+08 3.878878e-06 1.310263e-07 4.088763e-08 6.579456e+00 8.308283e-05 4.893407e-05
1.000000e+08 1.778279e+08 3.878718e-06 1.306578e-07 4.088763e-08 6.580214e+00 8.310197e-05 4.893407e-05
1.000000e+08 1.995262e+08 3.878557e-06 1.302733e-07 4.088763e-08 6.580668e+00 8.310197e-05 4.893407e-05
1.000000e+08 2.238721e+08 3.878397e-06 1.298567e-07 4.088763e-08 6.581426e+00 8.312110e-05 4.894534e-05
1.000000e+08 2.511886e+08 3.878237e-06 1.294081e-07 4.088763e-08 6.582487e+00 8.314025e-05 4.895661e-05
1.000000e+08 2.818383e+08 3.877916e-06 1.289274e-07 4.088763e-08 6.583245e+00 8.315939e-05 4.895661e-05
1.000000e+08 3.162278e+08 3.877596e-06 1.284147e-07 4.088763e-08 6.584458e+00 8.317854e-05 4.896788e-05
1.000000e+08 3.548134e+08 3.877276e-06 1.278540e-07 4.088763e-08 6.585822e+00 8.319770e-05 4.897916e-05
1.000000e+08 3.981072e+08 3.876795e-06 1.272772e-07 4.088763e-08 6.587642e+00 8.323602e-05 4.899044e-05
1.000000e+08 4.466836e+08 3.875994e-06 1.266363e-07 4.088763e-08 6.589159e+00 8.327436e-05 4.900172e-05
1.000000e+08 5.011872e+08 3.875193e-06 1.259794e-07 4.088763e-08 6.591587e+00 8.331272e-05 4.902429e-05
1.000000e+08 5.623413e+08 3.874071e-06 1.252584e-07 4.088763e-08 6.594320e+00 8.337029e-05 4.904687e-05
1.000000e+08 6.309573e+08 3.872789e-06 1.244894e-07 4.088763e-08 6.597661e+00 8.342790e-05 4.906946e-05
1.000000e+08 7.079458e+08 3.871027e-06 1.236723e-07 4.088763e-08 6.601308e+00 8.350477e-05 4.910337e-05
1.000000e+08 7.943282e+08 3.868944e-06 1.228071e-07 4.088763e-08 6.606022e+00 8.358172e-05 4.913730e-05
1.000000e+08 8.912509e+08 3.866221e-06 1.218939e-07 4.088763e-08 6.611652e+00 8.369727e-05 4.918258e-05
