!21Mg (5/2+, 1/2+, 3/2+, 9/2+) -> 21Na,   e-capture,  with screening effects
!USDB   GT+Fermi     Q(21Mg-21Na) =13.0974 MeV
!Experimental data are usded.
!
!Log(rhoY) Log(T) mu     dQ       Vs        e-cap-rate    nu-energy-loss  gamma-energy
!                    (MeV)   (MeV)   (MeV)        (1/s)           (MeV/s)           (MeV/s)  
1.000000e+07 1.000000e+07 1.952897e-06 5.094932e-08 1.483619e-08 4.284597e-01 4.542148e-06 4.749647e-06
1.000000e+07 1.584893e+07 1.951135e-06 5.072502e-08 1.483619e-08 4.262064e-01 4.517637e-06 4.724342e-06
1.000000e+07 2.511886e+07 1.948411e-06 5.040458e-08 1.483619e-08 4.254123e-01 4.509219e-06 4.715539e-06
1.000000e+07 3.981072e+07 1.946008e-06 4.997199e-08 1.483619e-08 4.264518e-01 4.520550e-06 4.727280e-06
1.000000e+07 6.309573e+07 1.944566e-06 4.939521e-08 1.483619e-08 4.279470e-01 4.537026e-06 4.744182e-06
1.000000e+07 1.000000e+08 1.943765e-06 4.864218e-08 1.483619e-08 4.289829e-01 4.548428e-06 4.755885e-06
1.000000e+07 1.122018e+08 1.943605e-06 4.841788e-08 1.483619e-08 4.291608e-01 4.550523e-06 4.757966e-06
1.000000e+07 1.258925e+08 1.943444e-06 4.817755e-08 1.483619e-08 4.293189e-01 4.552305e-06 4.759719e-06
1.000000e+07 1.412538e+08 1.943284e-06 4.792120e-08 1.483619e-08 4.294474e-01 4.553877e-06 4.761363e-06
1.000000e+07 1.584893e+08 1.942964e-06 4.764883e-08 1.483619e-08 4.295859e-01 4.555555e-06 4.763008e-06
1.000000e+07 1.778279e+08 1.942803e-06 4.736044e-08 1.483619e-08 4.296749e-01 4.556709e-06 4.763995e-06
1.000000e+07 1.995262e+08 1.942483e-06 4.705603e-08 1.483619e-08 4.298036e-01 4.558283e-06 4.765641e-06
1.000000e+07 2.238721e+08 1.942163e-06 4.671957e-08 1.483619e-08 4.298629e-01 4.559228e-06 4.766409e-06
1.000000e+07 2.511886e+08 1.941682e-06 4.636709e-08 1.483619e-08 4.300015e-01 4.561118e-06 4.768165e-06
1.000000e+07 2.818383e+08 1.941201e-06 4.599859e-08 1.483619e-08 4.301303e-01 4.562799e-06 4.769812e-06
1.000000e+07 3.162278e+08 1.940400e-06 4.559804e-08 1.483619e-08 4.302590e-01 4.564795e-06 4.771460e-06
1.000000e+07 3.548134e+08 1.939439e-06 4.518148e-08 1.483619e-08 4.303779e-01 4.566582e-06 4.773108e-06
1.000000e+07 3.981072e+08 1.938317e-06 4.473287e-08 1.483619e-08 4.305861e-01 4.569528e-06 4.775857e-06
1.000000e+07 4.466836e+08 1.936875e-06 4.426823e-08 1.483619e-08 4.308836e-01 4.573738e-06 4.779707e-06
1.000000e+07 5.011872e+08 1.934953e-06 4.377156e-08 1.483619e-08 4.311417e-01 4.577531e-06 4.783230e-06
1.000000e+07 5.623413e+08 1.932710e-06 4.325886e-08 1.483619e-08 4.315191e-01 4.583015e-06 4.788299e-06
1.000000e+07 6.309573e+08 1.929826e-06 4.269810e-08 1.483619e-08 4.319963e-01 4.589880e-06 4.794809e-06
1.000000e+07 7.079458e+08 1.926141e-06 4.212131e-08 1.483619e-08 4.325238e-01 4.597707e-06 4.802101e-06
1.000000e+07 7.943282e+08 1.921655e-06 4.151248e-08 1.483619e-08 4.332215e-01 4.607988e-06 4.811620e-06
1.000000e+07 8.912509e+08 1.915727e-06 4.088763e-08 1.483619e-08 4.340502e-01 4.620206e-06 4.823045e-06
1.000000e+07 1.000000e+09 1.908357e-06 4.021472e-08 1.483619e-08 4.350408e-01 4.635017e-06 4.836835e-06
1.000000e+07 1.122018e+09 1.899224e-06 3.952578e-08 1.483619e-08 4.362948e-01 4.653731e-06 4.854017e-06
1.000000e+07 1.258925e+09 1.887528e-06 3.878878e-08 1.483619e-08 4.378748e-01 4.677365e-06 4.875749e-06
1.000000e+07 1.412538e+09 1.872948e-06 3.803575e-08 1.483619e-08 4.398453e-01 4.706535e-06 4.902542e-06
1.000000e+07 1.584893e+09 1.854363e-06 3.725068e-08 1.483619e-08 4.422827e-01 4.742762e-06 4.935388e-06
1.000000e+07 1.778279e+09 1.830971e-06 3.643357e-08 1.483619e-08 4.452767e-01 4.787418e-06 4.975667e-06
1.000000e+07 1.995262e+09 1.801491e-06 3.560044e-08 1.483619e-08 4.489211e-01 4.842296e-06 5.024598e-06
1.000000e+07 2.238721e+09 1.764481e-06 3.473526e-08 1.483619e-08 4.534402e-01 4.910337e-06 5.084887e-06
1.000000e+07 2.511886e+09 1.717857e-06 3.383804e-08 1.483619e-08 4.589972e-01 4.994607e-06 5.158831e-06
1.000000e+07 2.818383e+09 1.659218e-06 3.588883e-08 1.483619e-08 4.655861e-01 5.095435e-06 5.246278e-06
1.000000e+07 3.162278e+09 1.586318e-06 3.196349e-08 1.483619e-08 4.745806e-01 5.232525e-06 5.364896e-06
1.000000e+07 3.548134e+09 1.495635e-06 3.098616e-08 1.483619e-08 4.857804e-01 5.403328e-06 5.511646e-06
1.000000e+07 3.981072e+09 1.384924e-06 2.996077e-08 1.483619e-08 5.009911e-01 5.632372e-06 5.708622e-06
1.000000e+07 4.466836e+09 1.252424e-06 2.891935e-08 1.483619e-08 5.229739e-01 5.956502e-06 5.989234e-06

1.000000e+08 1.000000e+07 3.888170e-06 1.103421e-07 3.066573e-08 5.496295e+00 6.381332e-05 6.327196e-05
1.000000e+08 1.584893e+07 3.888651e-06 1.100377e-07 3.066573e-08 5.495409e+00 6.379862e-05 6.325740e-05
1.000000e+08 2.511886e+07 3.889292e-06 1.096212e-07 3.066573e-08 5.490729e+00 6.373989e-05 6.321371e-05
1.000000e+08 3.981072e+07 3.889773e-06 1.090604e-07 3.066573e-08 5.480624e+00 6.362258e-05 6.309738e-05
1.000000e+08 6.309573e+07 3.889773e-06 1.083074e-07 3.066573e-08 5.467012e+00 6.346164e-05 6.293776e-05
1.000000e+08 1.000000e+08 3.889452e-06 1.072820e-07 3.066573e-08 5.457453e+00 6.334485e-05 6.282193e-05
1.000000e+08 1.122018e+08 3.889292e-06 1.069776e-07 3.066573e-08 5.456196e+00 6.333027e-05 6.280747e-05
1.000000e+08 1.258925e+08 3.889292e-06 1.066571e-07 3.066573e-08 5.455443e+00 6.333027e-05 6.279301e-05
1.000000e+08 1.412538e+08 3.889132e-06 1.063046e-07 3.066573e-08 5.455191e+00 6.331568e-05 6.279301e-05
1.000000e+08 1.584893e+08 3.889132e-06 1.059201e-07 3.066573e-08 5.455317e+00 6.333027e-05 6.279301e-05
1.000000e+08 1.778279e+08 3.888972e-06 1.055196e-07 3.066573e-08 5.455820e+00 6.333027e-05 6.280747e-05
1.000000e+08 1.995262e+08 3.888811e-06 1.050870e-07 3.066573e-08 5.456196e+00 6.334485e-05 6.280747e-05
