!24Si(0+, 2+)  -> 24Al    e-capture,  with screening effects
!GT+F    USDB   Q=10.804 MeV
!Experimental data are used.
!
!Log(rhoY) Log(T) mu    dQ        Vs        e-cap-rate    nu-energy-loss  gamma-energy
!                   (MeV)    (MeV)   (MeV)       (1/s)           (MeV/s)           (MeV/s)  
1.000000e+07 1.000000e+07 1.950494e-06 5.682932e-08 1.730354e-08 5.133576e-01 5.529442e-06 2.980240e-06
1.000000e+07 1.584893e+07 1.948571e-06 5.660502e-08 1.730354e-08 5.139253e-01 5.535939e-06 2.981751e-06
1.000000e+07 2.511886e+07 1.945848e-06 5.630061e-08 1.730354e-08 5.145647e-01 5.543210e-06 2.983536e-06
1.000000e+07 3.981072e+07 1.943605e-06 5.590006e-08 1.730354e-08 5.160954e-01 5.560339e-06 2.987730e-06
1.000000e+07 6.309573e+07 1.942163e-06 5.535532e-08 1.730354e-08 5.178095e-01 5.579577e-06 2.992411e-06
1.000000e+07 1.000000e+08 1.941201e-06 5.465036e-08 1.730354e-08 5.190629e-01 5.593728e-06 2.995859e-06
1.000000e+07 1.122018e+08 1.941041e-06 5.442605e-08 1.730354e-08 5.192781e-01 5.596304e-06 2.996479e-06
1.000000e+07 1.258925e+08 1.940881e-06 5.420175e-08 1.730354e-08 5.194575e-01 5.598495e-06 2.996962e-06
1.000000e+07 1.412538e+08 1.940721e-06 5.396142e-08 1.730354e-08 5.196130e-01 5.600429e-06 2.997446e-06
1.000000e+07 1.584893e+08 1.940560e-06 5.370507e-08 1.730354e-08 5.197686e-01 5.602235e-06 2.997860e-06
1.000000e+07 1.778279e+08 1.940400e-06 5.341668e-08 1.730354e-08 5.198523e-01 5.603396e-06 2.998136e-06
1.000000e+07 1.995262e+08 1.940080e-06 5.312829e-08 1.730354e-08 5.199721e-01 5.605202e-06 2.998550e-06
1.000000e+07 2.238721e+08 1.939599e-06 5.280785e-08 1.730354e-08 5.200080e-01 5.605977e-06 2.998688e-06
1.000000e+07 2.511886e+08 1.939279e-06 5.247140e-08 1.730354e-08 5.201517e-01 5.608043e-06 2.999102e-06
1.000000e+07 2.818383e+08 1.938638e-06 5.211892e-08 1.730354e-08 5.202595e-01 5.609722e-06 2.999448e-06
1.000000e+07 3.162278e+08 1.937997e-06 5.173439e-08 1.730354e-08 5.203793e-01 5.611659e-06 2.999793e-06
1.000000e+07 3.548134e+08 1.937036e-06 5.131783e-08 1.730354e-08 5.204632e-01 5.613469e-06 3.000069e-06
1.000000e+07 3.981072e+08 1.935754e-06 5.090126e-08 1.730354e-08 5.206549e-01 5.616701e-06 3.000691e-06
1.000000e+07 4.466836e+08 1.934472e-06 5.043663e-08 1.730354e-08 5.209547e-01 5.621229e-06 3.001520e-06
1.000000e+07 5.011872e+08 1.932550e-06 4.995597e-08 1.730354e-08 5.211947e-01 5.625373e-06 3.002212e-06
1.000000e+07 5.623413e+08 1.930306e-06 4.944327e-08 1.730354e-08 5.215669e-01 5.631464e-06 3.003318e-06
1.000000e+07 6.309573e+08 1.927423e-06 4.889853e-08 1.730354e-08 5.220475e-01 5.639120e-06 3.004632e-06
1.000000e+07 7.079458e+08 1.923738e-06 4.832175e-08 1.730354e-08 5.225646e-01 5.647956e-06 3.006155e-06
1.000000e+07 7.943282e+08 1.919091e-06 4.772894e-08 1.730354e-08 5.232750e-01 5.659542e-06 3.008093e-06
1.000000e+07 8.912509e+08 1.913323e-06 4.708807e-08 1.730354e-08 5.241191e-01 5.673503e-06 3.010449e-06
1.000000e+07 1.000000e+09 1.905953e-06 4.643118e-08 1.730354e-08 5.251217e-01 5.690380e-06 3.013154e-06
1.000000e+07 1.122018e+09 1.896661e-06 4.572622e-08 1.730354e-08 5.264050e-01 5.711778e-06 3.016694e-06
1.000000e+07 1.258925e+09 1.885125e-06 4.498921e-08 1.730354e-08 5.280317e-01 5.738935e-06 3.021143e-06
1.000000e+07 1.412538e+09 1.870385e-06 4.423619e-08 1.730354e-08 5.300661e-01 5.772598e-06 3.026574e-06
1.000000e+07 1.584893e+09 1.851960e-06 4.343510e-08 1.730354e-08 5.325495e-01 5.814218e-06 3.033272e-06
1.000000e+07 1.778279e+09 1.828568e-06 4.260197e-08 1.730354e-08 5.356240e-01 5.865720e-06 3.041594e-06
1.000000e+07 1.995262e+09 1.799088e-06 4.173679e-08 1.730354e-08 5.393492e-01 5.928998e-06 3.051626e-06
1.000000e+07 2.238721e+09 1.762078e-06 4.083957e-08 1.730354e-08 5.439388e-01 6.007327e-06 3.064230e-06
1.000000e+07 2.511886e+09 1.715294e-06 3.991030e-08 1.730354e-08 5.495788e-01 6.104236e-06 3.080146e-06
1.000000e+07 2.818383e+09 1.656814e-06 3.896502e-08 1.730354e-08 5.565190e-01 6.224311e-06 3.100783e-06
1.000000e+07 3.162278e+09 1.583755e-06 3.797167e-08 1.730354e-08 5.652362e-01 6.375750e-06 3.128753e-06
1.000000e+07 3.548134e+09 1.493232e-06 4.069537e-08 1.730354e-08 5.761957e-01 6.565553e-06 3.167169e-06
1.000000e+07 3.981072e+09 1.382521e-06 4.010257e-08 1.730354e-08 5.912757e-01 6.822465e-06 3.226126e-06
1.000000e+07 4.466836e+09 1.249861e-06 3.483139e-08 1.730354e-08 6.134512e-01 7.188385e-06 3.320330e-06

1.000000e+08 1.000000e+07 3.883043e-06 1.229513e-07 3.577668e-08 6.467851e+00 7.782360e-05 1.879366e-05
1.000000e+08 1.584893e+07 3.883524e-06 1.226629e-07 3.577668e-08 6.457880e+00 7.769826e-05 1.876771e-05
1.000000e+08 2.511886e+07 3.884165e-06 1.222784e-07 3.577668e-08 6.441396e+00 7.748387e-05 1.872455e-05
1.000000e+08 3.981072e+07 3.884646e-06 1.217497e-07 3.577668e-08 6.421848e+00 7.723449e-05 1.867288e-05
1.000000e+08 6.309573e+07 3.884646e-06 1.210447e-07 3.577668e-08 6.402948e+00 7.700365e-05 1.862564e-05
1.000000e+08 1.000000e+08 3.884325e-06 1.200834e-07 3.577668e-08 6.392489e+00 7.687963e-05 1.859993e-05
1.000000e+08 1.122018e+08 3.884165e-06 1.197950e-07 3.577668e-08 6.391312e+00 7.686193e-05 1.859565e-05
1.000000e+08 1.258925e+08 3.884165e-06 1.194906e-07 3.577668e-08 6.390576e+00 7.684424e-05 1.859565e-05
1.000000e+08 1.412538e+08 3.884005e-06 1.191541e-07 3.577668e-08 6.390135e+00 7.684424e-05 1.859565e-05
1.000000e+08 1.584893e+08 3.884005e-06 1.188016e-07 3.577668e-08 6.390135e+00 7.684424e-05 1.859565e-05
1.000000e+08 1.778279e+08 3.883845e-06 1.184171e-07 3.577668e-08 6.390429e+00 7.686193e-05 1.859565e-05
1.000000e+08 1.995262e+08 3.883684e-06 1.180166e-07 3.577668e-08 6.390576e+00 7.686193e-05 1.859993e-05
1.000000e+08 2.238721e+08 3.883524e-06 1.175840e-07 3.577668e-08 6.391017e+00 7.686193e-05 1.859993e-05
1.000000e+08 2.511886e+08 3.883364e-06 1.171033e-07 3.577668e-08 6.391900e+00 7.687963e-05 1.860421e-05
1.000000e+08 2.818383e+08 3.883043e-06 1.166067e-07 3.577668e-08 6.392342e+00 7.689734e-05 1.860421e-05
1.000000e+08 3.162278e+08 3.882723e-06 1.160779e-07 3.577668e-08 6.393225e+00 7.691505e-05 1.860850e-05
1.000000e+08 3.548134e+08 3.882403e-06 1.155012e-07 3.577668e-08 6.394403e+00 7.693276e-05 1.861278e-05
1.000000e+08 3.981072e+08 3.881922e-06 1.148923e-07 3.577668e-08 6.395875e+00 7.696820e-05 1.861707e-05
1.000000e+08 4.466836e+08 3.881121e-06 1.142354e-07 3.577668e-08 6.397054e+00 7.698592e-05 1.862136e-05
1.000000e+08 5.011872e+08 3.880320e-06 1.135305e-07 3.577668e-08 6.399116e+00 7.702138e-05 1.862993e-05
1.000000e+08 5.623413e+08 3.879198e-06 1.127935e-07 3.577668e-08 6.401474e+00 7.705686e-05 1.863422e-05
1.000000e+08 6.309573e+08 3.877916e-06 1.120084e-07 3.577668e-08 6.404570e+00 7.712786e-05 1.864710e-05
1.000000e+08 7.079458e+08 3.876154e-06 1.111592e-07 3.577668e-08 6.407816e+00 7.718116e-05 1.865569e-05
1.000000e+08 7.943282e+08 3.874071e-06 1.102620e-07 3.577668e-08 6.412243e+00 7.727007e-05 1.866858e-05
1.000000e+08 8.912509e+08 3.871348e-06 1.093167e-07 3.577668e-08 6.417413e+00 7.735908e-05 1.868578e-05
1.000000e+08 1.000000e+09 3.867983e-06 1.083234e-07 3.577668e-08 6.424066e+00 7.748387e-05 1.870300e-05
1.000000e+08 1.122018e+09 3.863817e-06 1.072499e-07 3.577668e-08 6.432355e+00 7.764461e-05 1.872886e-05
1.000000e+08 1.258925e+09 3.858370e-06 1.061284e-07 3.577668e-08 6.442731e+00 7.782360e-05 1.875475e-05
1.000000e+08 1.412538e+09 3.851801e-06 1.049428e-07 3.577668e-08 6.455650e+00 7.807488e-05 1.879366e-05
1.000000e+08 1.584893e+09 3.843309e-06 1.036931e-07 3.577668e-08 6.471873e+00 7.836305e-05 1.883698e-05
1.000000e+08 1.778279e+09 3.832575e-06 1.023633e-07 3.577668e-08 6.492022e+00 7.874288e-05 1.889345e-05
1.000000e+08 1.995262e+09 3.819277e-06 1.009854e-07 3.577668e-08 6.516884e+00 7.919747e-05 1.896319e-05
1.000000e+08 2.238721e+09 3.802294e-06 9.952742e-08 3.577668e-08 6.547869e+00 7.978317e-05 1.905510e-05
1.000000e+08 2.511886e+09 3.781145e-06 9.800535e-08 3.577668e-08 6.586429e+00 8.052140e-05 1.918277e-05
1.000000e+08 2.818383e+09 3.754388e-06 9.640317e-08 3.577668e-08 6.633306e+00 8.141629e-05 1.935581e-05
1.000000e+08 3.162278e+09 3.720743e-06 9.472088e-08 3.577668e-08 6.690522e+00 8.252990e-05 1.962056e-05
1.000000e+08 3.548134e+09 3.678285e-06 9.299053e-08 3.577668e-08 6.758651e+00 8.389021e-05 2.001757e-05
1.000000e+08 3.981072e+09 3.625092e-06 9.118006e-08 3.577668e-08 6.839746e+00 8.556799e-05 2.062582e-05
1.000000e+08 4.466836e+09 3.558121e-06 8.928949e-08 3.577668e-08 6.935216e+00 8.762163e-05 2.153334e-05

1.047129e+08 1.000000e+07 3.951136e-06 1.248579e-07 3.632142e-08 6.862779e+00 8.287267e-05 1.983861e-05
1.047129e+08 1.584893e+07 3.949534e-06 1.245695e-07 3.632142e-08 6.857250e+00 8.281544e-05 1.982491e-05
1.047129e+08 2.511886e+07 3.947291e-06 1.241850e-07 3.632142e-08 6.822287e+00 8.235905e-05 1.973383e-05
1.047129e+08 3.981072e+07 3.944567e-06 1.236563e-07 3.632142e-08 6.770021e+00 8.169798e-05 1.959798e-05
1.047129e+08 6.309573e+07 3.942805e-06 1.229353e-07 3.632142e-08 6.744970e+00 8.137880e-05 1.953041e-05
1.047129e+08 1.000000e+08 3.941843e-06 1.219740e-07 3.632142e-08 6.737054e+00 8.128517e-05 1.951243e-05
1.047129e+08 1.122018e+08 3.941843e-06 1.216856e-07 3.632142e-08 6.736898e+00 8.128517e-05 1.951243e-05
1.047129e+08 1.258925e+08 3.941683e-06 1.213812e-07 3.632142e-08 6.736278e+00 8.126645e-05 1.951243e-05
1.047129e+08 1.412538e+08 3.941523e-06 1.210447e-07 3.632142e-08 6.736433e+00 8.126645e-05 1.951243e-05
1.047129e+08 1.584893e+08 3.941523e-06 1.206922e-07 3.632142e-08 6.736743e+00 8.128517e-05 1.951243e-05
1.047129e+08 1.778279e+08 3.941363e-06 1.203077e-07 3.632142e-08 6.737364e+00 8.128517e-05 1.951692e-05
1.047129e+08 1.995262e+08 3.941203e-06 1.198911e-07 3.632142e-08 6.737519e+00 8.130389e-05 1.951692e-05
1.047129e+08 2.238721e+08 3.941042e-06 1.194585e-07 3.632142e-08 6.738140e+00 8.130389e-05 1.951692e-05
1.047129e+08 2.511886e+08 3.940882e-06 1.189939e-07 3.632142e-08 6.738605e+00 8.132261e-05 1.952142e-05
1.047129e+08 2.818383e+08 3.940562e-06 1.184812e-07 3.632142e-08 6.739381e+00 8.134134e-05 1.952591e-05
1.047129e+08 3.162278e+08 3.940241e-06 1.179365e-07 3.632142e-08 6.740312e+00 8.134134e-05 1.952591e-05
1.047129e+08 3.548134e+08 3.939921e-06 1.173597e-07 3.632142e-08 6.741554e+00 8.137880e-05 1.953041e-05
