!19Na (5/2+, 3/2+, 1/2+) -> 19Ne    e-capture   with screening effects
!USDB ,   GT+Fermi,   Q (19Na-19Ne) = 11.1758 MeV 
!Experimental data are used.
!
! rhoY T mu dQ Vs e-cap-rate nu-erergy-loss gamma-energy
! g/cm^3 K erg erg erg 1/s erg/s erg/s 

1.000000e+07 1.000000e+07 1.954179e-06 4.788916e-08 1.360251e-08 3.643678e-01 3.448667e-06 3.335656e-06
1.000000e+07 1.584893e+07 1.952256e-06 4.764883e-08 1.360251e-08 3.594181e-01 3.400567e-06 3.289814e-06
1.000000e+07 2.511886e+07 1.949533e-06 4.731238e-08 1.360251e-08 3.574292e-01 3.381281e-06 3.271382e-06
1.000000e+07 3.981072e+07 1.947290e-06 4.686377e-08 1.360251e-08 3.579151e-01 3.386112e-06 3.275980e-06
1.000000e+07 6.309573e+07 1.945848e-06 4.627096e-08 1.360251e-08 3.590707e-01 3.397514e-06 3.286709e-06
1.000000e+07 1.000000e+08 1.944886e-06 4.550191e-08 1.360251e-08 3.598736e-01 3.405660e-06 3.294286e-06
1.000000e+07 1.122018e+08 1.944726e-06 4.526159e-08 1.360251e-08 3.600228e-01 3.407150e-06 3.295728e-06
1.000000e+07 1.258925e+08 1.944566e-06 4.502126e-08 1.360251e-08 3.601389e-01 3.408406e-06 3.296866e-06
1.000000e+07 1.412538e+08 1.944406e-06 4.476491e-08 1.360251e-08 3.602550e-01 3.409583e-06 3.297929e-06
1.000000e+07 1.584893e+08 1.944245e-06 4.447652e-08 1.360251e-08 3.603545e-01 3.410761e-06 3.298992e-06
1.000000e+07 1.778279e+08 1.944085e-06 4.418812e-08 1.360251e-08 3.604126e-01 3.411468e-06 3.299600e-06
1.000000e+07 1.995262e+08 1.943765e-06 4.386769e-08 1.360251e-08 3.604790e-01 3.412332e-06 3.300284e-06
1.000000e+07 2.238721e+08 1.943444e-06 4.353123e-08 1.360251e-08 3.604375e-01 3.412097e-06 3.300132e-06
1.000000e+07 2.511886e+08 1.942964e-06 4.317875e-08 1.360251e-08 3.603960e-01 3.411939e-06 3.299980e-06
1.000000e+07 2.818383e+08 1.942323e-06 4.279423e-08 1.360251e-08 3.602135e-01 3.410526e-06 3.298764e-06
1.000000e+07 3.162278e+08 1.941682e-06 4.239368e-08 1.360251e-08 3.598902e-01 3.407700e-06 3.296411e-06
1.000000e+07 3.548134e+08 1.940721e-06 4.197712e-08 1.360251e-08 3.593519e-01 3.402760e-06 3.292163e-06
1.000000e+07 3.981072e+08 1.939599e-06 4.152851e-08 1.360251e-08 3.586493e-01 3.396341e-06 3.286861e-06
1.000000e+07 4.466836e+08 1.938157e-06 4.104785e-08 1.360251e-08 3.577585e-01 3.388140e-06 3.279981e-06
1.000000e+07 5.011872e+08 1.936235e-06 4.055118e-08 1.360251e-08 3.565496e-01 3.377002e-06 3.270629e-06
1.000000e+07 5.623413e+08 1.933991e-06 4.002246e-08 1.360251e-08 3.551812e-01 3.364351e-06 3.260028e-06
1.000000e+07 6.309573e+08 1.931108e-06 3.946169e-08 1.360251e-08 3.536552e-01 3.350359e-06 3.248413e-06
1.000000e+07 7.079458e+08 1.927423e-06 3.888491e-08 1.360251e-08 3.519735e-01 3.335196e-06 3.235648e-06
1.000000e+07 7.943282e+08 1.922776e-06 3.827608e-08 1.360251e-08 3.502918e-01 3.320178e-06 3.223230e-06
1.000000e+07 8.912509e+08 1.917008e-06 3.763521e-08 1.360251e-08 3.486262e-01 3.305912e-06 3.211377e-06
1.000000e+07 1.000000e+09 1.909638e-06 3.697831e-08 1.360251e-08 3.470723e-01 3.293224e-06 3.200820e-06
1.000000e+07 1.122018e+09 1.900346e-06 3.628938e-08 1.360251e-08 3.457642e-01 3.283532e-06 3.192871e-06
1.000000e+07 1.258925e+09 1.888810e-06 3.556840e-08 1.360251e-08 3.447942e-01 3.278093e-06 3.188609e-06
1.000000e+07 1.412538e+09 1.874070e-06 3.481537e-08 1.360251e-08 3.442469e-01 3.277942e-06 3.188756e-06
1.000000e+07 1.584893e+09 1.855645e-06 3.404633e-08 1.360251e-08 3.442231e-01 3.284137e-06 3.194415e-06
1.000000e+07 1.778279e+09 1.832253e-06 3.324524e-08 1.360251e-08 3.448260e-01 3.298233e-06 3.206648e-06
1.000000e+07 1.995262e+09 1.802773e-06 3.242812e-08 1.360251e-08 3.461545e-01 3.321554e-06 3.226720e-06
1.000000e+07 2.238721e+09 1.765763e-06 3.157897e-08 1.360251e-08 3.484015e-01 3.356613e-06 3.256577e-06
1.000000e+07 2.511886e+09 1.718979e-06 3.334137e-08 1.360251e-08 3.515281e-01 3.403152e-06 3.295879e-06
1.000000e+07 2.818383e+09 1.660499e-06 2.980055e-08 1.360251e-08 3.564593e-01 3.473132e-06 3.354836e-06
1.000000e+07 3.162278e+09 1.587440e-06 2.885526e-08 1.360251e-08 3.629861e-01 3.564030e-06 3.430926e-06
1.000000e+07 3.548134e+09 1.496917e-06 2.789395e-08 1.360251e-08 3.719461e-01 3.686645e-06 3.533306e-06
1.000000e+07 3.981072e+09 1.386206e-06 2.690060e-08 1.360251e-08 3.846361e-01 3.856837e-06 3.675457e-06

1.000000e+07 4.466836e+09 1.253546e-06 2.590725e-08 1.360251e-08 4.034131e-01 4.102337e-06 3.881426e-06
1.000000e+08 1.000000e+07 3.890734e-06 1.037732e-07 2.811826e-08 4.761349e+00 5.003931e-05 4.546857e-05
1.000000e+08 1.584893e+07 3.891215e-06 1.034528e-07 2.811826e-08 4.761458e+00 5.003931e-05 4.546857e-05
1.000000e+08 2.511886e+07 3.891855e-06 1.030202e-07 2.811826e-08 4.759924e+00 5.001627e-05 4.545810e-05
1.000000e+08 3.981072e+07 3.892336e-06 1.024274e-07 2.811826e-08 4.755542e+00 4.997023e-05 4.541625e-05
1.000000e+08 6.309573e+07 3.892336e-06 1.016423e-07 2.811826e-08 4.747008e+00 4.987826e-05 4.533267e-05
1.000000e+08 1.000000e+08 3.892016e-06 1.005849e-07 2.811826e-08 4.739254e+00 4.979793e-05 4.525966e-05
1.000000e+08 1.122018e+08 3.891855e-06 1.002804e-07 2.811826e-08 4.738163e+00 4.978647e-05 4.524924e-05
1.000000e+08 1.258925e+08 3.891855e-06 9.992797e-08 2.811826e-08 4.737618e+00 4.978647e-05 4.524924e-05
1.000000e+08 1.412538e+08 3.891695e-06 9.957549e-08 2.811826e-08 4.737290e+00 4.978647e-05 4.523882e-05
1.000000e+08 1.584893e+08 3.891695e-06 9.919096e-08 2.811826e-08 4.737290e+00 4.978647e-05 4.523882e-05
1.000000e+08 1.778279e+08 3.891535e-06 9.877440e-08 2.811826e-08 4.737508e+00 4.978647e-05 4.524924e-05
1.000000e+08 1.995262e+08 3.891375e-06 9.832579e-08 2.811826e-08 4.737290e+00 4.978647e-05 4.524924e-05
1.000000e+08 2.238721e+08 3.891215e-06 9.786115e-08 2.811826e-08 4.736854e+00 4.978647e-05 4.524924e-05
1.000000e+08 2.511886e+08 3.891054e-06 9.734846e-08 2.811826e-08 4.735872e+00 4.977500e-05 4.523882e-05
1.000000e+08 2.818383e+08 3.890734e-06 9.680372e-08 2.811826e-08 4.733147e+00 4.974063e-05 4.521800e-05
1.000000e+08 3.162278e+08 3.890413e-06 9.624295e-08 2.811826e-08 4.728899e+00 4.969484e-05 4.518677e-05
1.000000e+08 3.548134e+08 3.889933e-06 9.561810e-08 2.811826e-08 4.722479e+00 4.962623e-05 4.514517e-05
1.000000e+08 3.981072e+08 3.889452e-06 9.496121e-08 2.811826e-08 4.713462e+00 4.952350e-05 4.508284e-05
1.000000e+08 4.466836e+08 3.888811e-06 9.427227e-08 2.811826e-08 4.700997e+00 4.938685e-05 4.497916e-05
1.000000e+08 5.011872e+08 3.888010e-06 9.353527e-08 2.811826e-08 4.685975e+00 4.921657e-05 4.487571e-05
1.000000e+08 5.623413e+08 3.886889e-06 9.275020e-08 2.811826e-08 4.667883e+00 4.901300e-05 4.473128e-05
1.000000e+08 6.309573e+08 3.885607e-06 9.191707e-08 2.811826e-08 4.647506e+00 4.877658e-05 4.458731e-05
1.000000e+08 7.079458e+08 3.883845e-06 9.103587e-08 2.811826e-08 4.624982e+00 4.853011e-05 4.441312e-05
1.000000e+08 7.943282e+08 3.881762e-06 9.010660e-08 2.811826e-08 4.601506e+00 4.826267e-05 4.424980e-05
1.000000e+08 8.912509e+08 3.879038e-06 8.912927e-08 2.811826e-08 4.577623e+00 4.799669e-05 4.407693e-05
